# _root_ Texas Air Corp. , which owns Continental , and the Air Transport Association were prominent in the lobbying .
#goldHeads=2,14,2,2,6,2,6,2,2,13,13,13,9,0,14,15,18,16,14,
#predictedHeads=2,14,2,2,6,2,6,2,2,13,13,13,9,0,14,15,18,16,14,
(9,13),(13,19),-0.633419 # DEPENDENCYPART_GRANDPAR
(9,14),(14,1),-0.712505 # DEPENDENCYPART_GRANDPAR
(9,14),(14,2),-0.654543 # DEPENDENCYPART_GRANDPAR
(9,14),(14,3),-0.588341 # DEPENDENCYPART_GRANDPAR
(9,14),(14,4),-0.932571 # DEPENDENCYPART_GRANDPAR
(9,14),(14,5),-0.281554 # DEPENDENCYPART_GRANDPAR
(9,14),(14,6),-0.533963 # DEPENDENCYPART_GRANDPAR
(9,14),(14,7),-0.554601 # DEPENDENCYPART_GRANDPAR
(9,14),(14,8),-0.793305 # DEPENDENCYPART_GRANDPAR
(9,14),(14,9),-0.901963 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,14),(14,10),-0.135325 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.297037 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),-0.0079088 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),0.0559381 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),0.484484 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),0.434671 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.592042 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),0.259034 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.70562 # DEPENDENCYPART_GRANDPAR
(9,15),(15,2),-0.632943 # DEPENDENCYPART_GRANDPAR
(9,15),(15,10),0.166732 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),0.210944 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),0.25779 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.108698 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.795748 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.0891623 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.880219 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),0.127873 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.0795132 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.794568 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),-0.0995481 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.94057 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),0.229193 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),0.0639903 # DEPENDENCYPART_GRANDPAR
(9,18),(18,2),-0.615557 # DEPENDENCYPART_GRANDPAR
(9,18),(18,5),-0.255349 # DEPENDENCYPART_GRANDPAR
(9,18),(18,6),-0.482253 # DEPENDENCYPART_GRANDPAR
(9,18),(18,13),0.250372 # DEPENDENCYPART_GRANDPAR
(9,18),(18,15),-0.0207525 # DEPENDENCYPART_GRANDPAR
(9,18),(18,16),0.1586 # DEPENDENCYPART_GRANDPAR
(9,18),(18,17),-0.968215 # DEPENDENCYPART_GRANDPAR
(9,18),(18,19),-0.842919 # DEPENDENCYPART_GRANDPAR
(9,19),(19,17),-0.830968 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),0.223805 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.842545 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),0.143123 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.350226 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.57332 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,7),-1.06188 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-1.06434 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-1.11018 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.894653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),0.0791485 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.544573 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.442862 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.546415 # DEPENDENCYPART_GRANDPAR
(11,15),(15,2),-1.13734 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-1.03369 # DEPENDENCYPART_GRANDPAR
(11,15),(15,12),0.0388834 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),-0.138494 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.473549 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.693661 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.445156 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-0.770556 # DEPENDENCYPART_GRANDPAR
(12,7),(7,1),-0.521823 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.453287 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.127894 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.145689 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),-0.642847 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.367118 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.357212 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),-0.415187 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-1.73143 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,13),-0.724528 # DEPENDENCYPART_GRANDPAR
(12,7),(7,14),-1.2975 # DEPENDENCYPART_GRANDPAR
(12,7),(7,15),-1.02527 # DEPENDENCYPART_GRANDPAR
(12,7),(7,16),-0.966125 # DEPENDENCYPART_GRANDPAR
(12,7),(7,17),-1.50828 # DEPENDENCYPART_GRANDPAR
(12,7),(7,18),-1.08762 # DEPENDENCYPART_GRANDPAR
(12,7),(7,19),-1.49294 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.353929 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.528632 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.406631 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.608543 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.73152 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,15),-1.02527 # DEPENDENCYPART_GRANDPAR
(12,13),(13,1),-1.29289 # DEPENDENCYPART_GRANDPAR
(12,13),(13,2),-1.19588 # DEPENDENCYPART_GRANDPAR
(12,13),(13,3),-1.10197 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-0.977078 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-0.938613 # DEPENDENCYPART_GRANDPAR
(12,13),(13,6),-0.89576 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-0.942623 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-1.01724 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-1.03842 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-1.03462 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.997717 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.847072 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.831371 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.601383 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.435475 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-1.09102 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.652265 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),-0.699565 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-1.13701 # DEPENDENCYPART_GRANDPAR
(12,14),(14,2),-1.04457 # DEPENDENCYPART_GRANDPAR
(12,14),(14,3),-0.947991 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),-0.723134 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),-0.780071 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),-0.830244 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-0.791833 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.763293 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.858982 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.954176 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.846405 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-1.19806 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),-0.18771 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.297476 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.184195 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.958858 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.47459 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.922555 # DEPENDENCYPART_GRANDPAR
(12,15),(15,2),-1.06228 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-0.957345 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-1.15718 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),-0.165318 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.3626 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.949757 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.578338 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.865723 # DEPENDENCYPART_GRANDPAR
(12,16),(16,13),-0.0669478 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.412656 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-1.09929 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.750813 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-1.03404 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-0.128314 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),-0.128727 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),-0.158111 # DEPENDENCYPART_GRANDPAR
(13,1),(1,6),-0.160268 # DEPENDENCYPART_GRANDPAR
(13,1),(1,7),-0.00166776 # DEPENDENCYPART_GRANDPAR
(13,1),(1,8),-0.173417 # DEPENDENCYPART_GRANDPAR
(13,1),(1,9),-0.393742 # DEPENDENCYPART_GRANDPAR
(13,2),(2,1),-0.29001 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),-0.070005 # DEPENDENCYPART_GRANDPAR
(13,2),(2,4),-0.139859 # DEPENDENCYPART_GRANDPAR
(13,2),(2,5),-0.15663 # DEPENDENCYPART_GRANDPAR
(13,2),(2,6),-0.150149 # DEPENDENCYPART_GRANDPAR
(13,2),(2,7),0.0590912 # DEPENDENCYPART_GRANDPAR
(13,2),(2,8),-0.155164 # DEPENDENCYPART_GRANDPAR
(13,2),(2,9),-0.374379 # DEPENDENCYPART_GRANDPAR
(13,2),(2,10),0.0343947 # DEPENDENCYPART_GRANDPAR
(13,2),(2,11),-0.0454234 # DEPENDENCYPART_GRANDPAR
(13,2),(2,12),-0.159077 # DEPENDENCYPART_GRANDPAR
(13,2),(2,13),-1.48804 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,2),(2,14),-0.748753 # DEPENDENCYPART_GRANDPAR
(13,2),(2,15),-0.805824 # DEPENDENCYPART_GRANDPAR
(13,2),(2,16),-0.620269 # DEPENDENCYPART_GRANDPAR
(13,2),(2,17),-1.22033 # DEPENDENCYPART_GRANDPAR
(13,2),(2,18),-0.790762 # DEPENDENCYPART_GRANDPAR
(13,2),(2,19),-1.02525 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),-0.429428 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.316223 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),-0.275392 # DEPENDENCYPART_GRANDPAR
(13,3),(3,5),-0.205857 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),-0.202239 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),-0.273772 # DEPENDENCYPART_GRANDPAR
(13,3),(3,8),-0.290697 # DEPENDENCYPART_GRANDPAR
(13,3),(3,9),-0.456991 # DEPENDENCYPART_GRANDPAR
(13,3),(3,13),-1.48845 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,3),(3,14),-0.748143 # DEPENDENCYPART_GRANDPAR
(13,3),(3,19),-1.02438 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),-0.187939 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.265312 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.127458 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.214193 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.217191 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.179805 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),-0.445101 # DEPENDENCYPART_GRANDPAR
(13,6),(6,1),-0.282119 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),-0.145497 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),-0.0843703 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),-0.0619322 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),-0.421031 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),-0.134014 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),-0.135793 # DEPENDENCYPART_GRANDPAR
(13,6),(6,9),-0.452997 # DEPENDENCYPART_GRANDPAR
(13,6),(6,11),-0.259459 # DEPENDENCYPART_GRANDPAR
(13,6),(6,12),-0.345523 # DEPENDENCYPART_GRANDPAR
(13,6),(6,13),-1.32804 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,6),(6,14),-0.666396 # DEPENDENCYPART_GRANDPAR
(13,6),(6,15),-0.696405 # DEPENDENCYPART_GRANDPAR
(13,6),(6,16),-0.60001 # DEPENDENCYPART_GRANDPAR
(13,6),(6,17),-1.11694 # DEPENDENCYPART_GRANDPAR
(13,6),(6,18),-0.708911 # DEPENDENCYPART_GRANDPAR
(13,6),(6,19),-0.970392 # DEPENDENCYPART_GRANDPAR
(13,7),(7,1),-0.299473 # DEPENDENCYPART_GRANDPAR
(13,7),(7,2),-0.188856 # DEPENDENCYPART_GRANDPAR
(13,7),(7,3),0.136887 # DEPENDENCYPART_GRANDPAR
(13,7),(7,4),0.0134082 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),-0.491397 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),-0.196844 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),-0.152531 # DEPENDENCYPART_GRANDPAR
(13,7),(7,9),-0.36942 # DEPENDENCYPART_GRANDPAR
(13,7),(7,12),-0.14777 # DEPENDENCYPART_GRANDPAR
(13,7),(7,13),-1.48794 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,7),(7,14),-0.747951 # DEPENDENCYPART_GRANDPAR
(13,7),(7,15),-0.805821 # DEPENDENCYPART_GRANDPAR
(13,7),(7,16),-0.620268 # DEPENDENCYPART_GRANDPAR
(13,7),(7,17),-1.22033 # DEPENDENCYPART_GRANDPAR
(13,7),(7,18),-0.790763 # DEPENDENCYPART_GRANDPAR
(13,7),(7,19),-1.02419 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.209123 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),-0.492201 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),0.214685 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),-0.0306254 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),-0.243469 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),-0.482014 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),-0.566875 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-1.22121 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,14),-0.678473 # DEPENDENCYPART_GRANDPAR
(13,9),(9,15),-0.726155 # DEPENDENCYPART_GRANDPAR
(13,9),(9,16),-0.534103 # DEPENDENCYPART_GRANDPAR
(13,9),(9,17),-1.13549 # DEPENDENCYPART_GRANDPAR
(13,9),(9,18),-0.720588 # DEPENDENCYPART_GRANDPAR
(13,9),(9,19),-0.949947 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.335891 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.28363 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.159077 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-0.805824 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),-0.0240059 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),-0.0173596 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.263233 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.152821 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.48792 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.748033 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.80582 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.620268 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-0.932122 # DEPENDENCYPART_GRANDPAR
(13,14),(14,2),-0.79961 # DEPENDENCYPART_GRANDPAR
(13,14),(14,3),-0.703967 # DEPENDENCYPART_GRANDPAR
(13,14),(14,4),-0.569067 # DEPENDENCYPART_GRANDPAR
(13,14),(14,5),-0.64236 # DEPENDENCYPART_GRANDPAR
(13,14),(14,6),-0.680063 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-0.643262 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-0.584372 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.803652 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.656189 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.778188 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.849656 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.952197 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.0723918 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.178624 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.658801 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.172368 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.44325 # DEPENDENCYPART_GRANDPAR
(13,15),(15,2),-0.817321 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-0.659358 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.867367 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.92376 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,16),-0.0103033 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.650439 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.276937 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.387156 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.827029 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,15),-0.199403 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.826945 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.476389 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.582444 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),0.0408888 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.318524 # DEPENDENCYPART_GRANDPAR
(13,18),(18,2),-0.815483 # DEPENDENCYPART_GRANDPAR
(13,18),(18,5),-0.661998 # DEPENDENCYPART_GRANDPAR
(13,18),(18,6),-0.673558 # DEPENDENCYPART_GRANDPAR
(13,18),(18,13),-0.882163 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,18),(18,15),-0.268262 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),0.0161345 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.691828 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.536445 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),-0.657439 # DEPENDENCYPART_GRANDPAR
(13,19),(19,18),-0.220476 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.0154236 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),0.256231 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),-0.126045 # DEPENDENCYPART_GRANDPAR
(14,1),(1,6),0.0864483 # DEPENDENCYPART_GRANDPAR
(14,1),(1,7),-0.00126276 # DEPENDENCYPART_GRANDPAR
(14,1),(1,8),-0.0868134 # DEPENDENCYPART_GRANDPAR
(14,1),(1,9),0.781172 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),0.348036 # DEPENDENCYPART_GRANDPAR
(14,2),(2,3),0.313796 # DEPENDENCYPART_GRANDPAR
(14,2),(2,4),-0.0668237 # DEPENDENCYPART_GRANDPAR
(14,2),(2,5),-0.122669 # DEPENDENCYPART_GRANDPAR
(14,2),(2,6),0.112762 # DEPENDENCYPART_GRANDPAR
(14,2),(2,7),0.0567299 # DEPENDENCYPART_GRANDPAR
(14,2),(2,8),-0.027592 # DEPENDENCYPART_GRANDPAR
(14,2),(2,9),0.815742 # DEPENDENCYPART_GRANDPAR
(14,2),(2,10),0.378802 # DEPENDENCYPART_GRANDPAR
(14,2),(2,11),0.123382 # DEPENDENCYPART_GRANDPAR
(14,2),(2,12),0.182831 # DEPENDENCYPART_GRANDPAR
(14,2),(2,13),0.0623926 # DEPENDENCYPART_GRANDPAR
(14,2),(2,14),-1.28892 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,2),(2,15),-0.275322 # DEPENDENCYPART_GRANDPAR
(14,2),(2,16),-0.253531 # DEPENDENCYPART_GRANDPAR
(14,2),(2,17),-1.37418 # DEPENDENCYPART_GRANDPAR
(14,2),(2,18),-0.558916 # DEPENDENCYPART_GRANDPAR
(14,2),(2,19),-1.17609 # DEPENDENCYPART_GRANDPAR
(14,3),(3,1),0.0571524 # DEPENDENCYPART_GRANDPAR
(14,3),(3,2),-0.393757 # DEPENDENCYPART_GRANDPAR
(14,3),(3,4),-0.224905 # DEPENDENCYPART_GRANDPAR
(14,3),(3,5),-0.15653 # DEPENDENCYPART_GRANDPAR
(14,3),(3,6),0.0735841 # DEPENDENCYPART_GRANDPAR
(14,3),(3,7),-0.199766 # DEPENDENCYPART_GRANDPAR
(14,3),(3,8),-0.185673 # DEPENDENCYPART_GRANDPAR
(14,3),(3,9),0.749832 # DEPENDENCYPART_GRANDPAR
(14,3),(3,13),-0.195334 # DEPENDENCYPART_GRANDPAR
(14,3),(3,14),-1.2876 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,3),(3,19),-1.17472 # DEPENDENCYPART_GRANDPAR
(14,4),(4,6),-0.0563571 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),-0.175638 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),-0.275889 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),-0.0300659 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.0630124 # DEPENDENCYPART_GRANDPAR
(14,5),(5,8),-0.174777 # DEPENDENCYPART_GRANDPAR
(14,5),(5,9),0.455035 # DEPENDENCYPART_GRANDPAR
(14,6),(6,1),0.298023 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),-0.127186 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),-0.146314 # DEPENDENCYPART_GRANDPAR
(14,6),(6,4),-0.212297 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.352647 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),-0.0706512 # DEPENDENCYPART_GRANDPAR
(14,6),(6,8),-0.36697 # DEPENDENCYPART_GRANDPAR
(14,6),(6,9),0.282655 # DEPENDENCYPART_GRANDPAR
(14,6),(6,11),-0.0210192 # DEPENDENCYPART_GRANDPAR
(14,6),(6,12),0.0543147 # DEPENDENCYPART_GRANDPAR
(14,6),(6,13),-0.0213082 # DEPENDENCYPART_GRANDPAR
(14,6),(6,14),-1.11495 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,6),(6,15),-0.0758088 # DEPENDENCYPART_GRANDPAR
(14,6),(6,16),-0.183777 # DEPENDENCYPART_GRANDPAR
(14,6),(6,17),-1.17406 # DEPENDENCYPART_GRANDPAR
(14,6),(6,18),-0.379842 # DEPENDENCYPART_GRANDPAR
(14,6),(6,19),-1.06885 # DEPENDENCYPART_GRANDPAR
(14,7),(7,1),0.3125 # DEPENDENCYPART_GRANDPAR
(14,7),(7,2),-0.141586 # DEPENDENCYPART_GRANDPAR
(14,7),(7,3),0.0712712 # DEPENDENCYPART_GRANDPAR
(14,7),(7,4),-0.297403 # DEPENDENCYPART_GRANDPAR
(14,7),(7,5),-0.417298 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.171627 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.0478671 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),0.807723 # DEPENDENCYPART_GRANDPAR
(14,7),(7,12),0.186301 # DEPENDENCYPART_GRANDPAR
(14,7),(7,13),0.0658627 # DEPENDENCYPART_GRANDPAR
(14,7),(7,14),-1.28759 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,7),(7,15),-0.275011 # DEPENDENCYPART_GRANDPAR
(14,7),(7,16),-0.25322 # DEPENDENCYPART_GRANDPAR
(14,7),(7,17),-1.37387 # DEPENDENCYPART_GRANDPAR
(14,7),(7,18),-0.558609 # DEPENDENCYPART_GRANDPAR
(14,7),(7,19),-1.17472 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.174625 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),0.340572 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.076901 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.0221662 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),-0.245927 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.365052 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),-0.289132 # DEPENDENCYPART_GRANDPAR
(14,9),(9,13),-0.379419 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.26101 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),-0.229156 # DEPENDENCYPART_GRANDPAR
(14,9),(9,16),-0.248898 # DEPENDENCYPART_GRANDPAR
(14,9),(9,17),-1.32423 # DEPENDENCYPART_GRANDPAR
(14,9),(9,18),-0.525634 # DEPENDENCYPART_GRANDPAR
(14,9),(9,19),-1.15135 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),0.0832714 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),0.0953073 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),0.182831 # DEPENDENCYPART_GRANDPAR
(14,11),(11,15),-0.275322 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.0616007 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.25704 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),0.121272 # DEPENDENCYPART_GRANDPAR
