# _root_ `` The MMI has gone better , '' shouted one trader at about 3:15 London time , as the U.S. Major Markets Index contract suddenly indicated a turnabout .
#goldHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,16,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
#predictedHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,13,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
(24,2),(24,19),-0.838727 # DEPENDENCYPART_SIBL
(24,2),(24,20),0.155268 # DEPENDENCYPART_SIBL
(24,2),(24,21),0.330299 # DEPENDENCYPART_SIBL
(24,2),(24,22),0.240931 # DEPENDENCYPART_SIBL
(24,2),(24,23),0.184832 # DEPENDENCYPART_SIBL
(24,2),(24,25),-0.0562178 # DEPENDENCYPART_SIBL
(24,2),(24,26),0.191515 # DEPENDENCYPART_SIBL
(24,2),(24,28),-0.0668538 # DEPENDENCYPART_SIBL
(24,10),(24,14),0.0115355 # DEPENDENCYPART_SIBL
(24,10),(24,15),0.244867 # DEPENDENCYPART_SIBL
(24,10),(24,19),-0.389759 # DEPENDENCYPART_SIBL
(24,10),(24,20),0.251282 # DEPENDENCYPART_SIBL
(24,10),(24,21),0.302048 # DEPENDENCYPART_SIBL
(24,10),(24,22),0.288315 # DEPENDENCYPART_SIBL
(24,10),(24,23),0.223973 # DEPENDENCYPART_SIBL
(24,10),(24,25),-0.0433033 # DEPENDENCYPART_SIBL
(24,10),(24,26),0.0527876 # DEPENDENCYPART_SIBL
(24,10),(24,28),-0.0453269 # DEPENDENCYPART_SIBL
(24,14),(24,15),0.156129 # DEPENDENCYPART_SIBL
(24,14),(24,19),-0.409462 # DEPENDENCYPART_SIBL
(24,14),(24,20),0.152904 # DEPENDENCYPART_SIBL
(24,14),(24,21),0.228433 # DEPENDENCYPART_SIBL
(24,14),(24,22),0.199577 # DEPENDENCYPART_SIBL
(24,14),(24,23),0.136949 # DEPENDENCYPART_SIBL
(24,14),(24,25),-0.0741292 # DEPENDENCYPART_SIBL
(24,14),(24,26),0.0174331 # DEPENDENCYPART_SIBL
(24,14),(24,28),-0.0514103 # DEPENDENCYPART_SIBL
(24,15),(24,19),-0.453051 # DEPENDENCYPART_SIBL
(24,15),(24,20),0.0173546 # DEPENDENCYPART_SIBL
(24,15),(24,21),0.118749 # DEPENDENCYPART_SIBL
(24,15),(24,22),0.116233 # DEPENDENCYPART_SIBL
(24,15),(24,23),0.072263 # DEPENDENCYPART_SIBL
(24,15),(24,25),-0.0303873 # DEPENDENCYPART_SIBL
(24,15),(24,26),0.0158724 # DEPENDENCYPART_SIBL
(24,15),(24,28),-0.0476464 # DEPENDENCYPART_SIBL
(24,19),(24,20),0.155268 # DEPENDENCYPART_SIBL
(24,19),(24,21),0.330299 # DEPENDENCYPART_SIBL
(24,19),(24,22),0.240931 # DEPENDENCYPART_SIBL
(24,19),(24,23),0.184832 # DEPENDENCYPART_SIBL
(24,19),(24,25),-0.0562178 # DEPENDENCYPART_SIBL
(24,19),(24,26),0.191515 # DEPENDENCYPART_SIBL
(24,19),(24,28),-0.0668538 # DEPENDENCYPART_SIBL
(24,20),(24,21),0.0318558 # DEPENDENCYPART_SIBL
(24,20),(24,22),0.0286549 # DEPENDENCYPART_SIBL
(24,20),(24,23),-0.0149138 # DEPENDENCYPART_SIBL
(24,20),(24,25),0.0346715 # DEPENDENCYPART_SIBL
(24,20),(24,26),0.0753304 # DEPENDENCYPART_SIBL
(24,20),(24,28),0.00154998 # DEPENDENCYPART_SIBL
(24,21),(24,22),0.0520258 # DEPENDENCYPART_SIBL
(24,21),(24,23),0.00351524 # DEPENDENCYPART_SIBL
(24,21),(24,25),-0.000357378 # DEPENDENCYPART_SIBL
(24,21),(24,26),0.0272619 # DEPENDENCYPART_SIBL
(24,21),(24,28),-0.0190301 # DEPENDENCYPART_SIBL
(24,22),(24,23),-0.0076662 # DEPENDENCYPART_SIBL
(24,22),(24,25),-0.0421466 # DEPENDENCYPART_SIBL
(24,22),(24,26),0.02601 # DEPENDENCYPART_SIBL
(24,22),(24,28),-0.0320639 # DEPENDENCYPART_SIBL
(24,23),(24,25),-0.024619 # DEPENDENCYPART_SIBL
(24,23),(24,26),0.0115069 # DEPENDENCYPART_SIBL
(24,23),(24,28),-0.0422566 # DEPENDENCYPART_SIBL
(24,25),(24,26),-0.0321183 # DEPENDENCYPART_SIBL
(24,25),(24,28),0.0520898 # DEPENDENCYPART_SIBL
(24,26),(24,28),-0.0322187 # DEPENDENCYPART_SIBL
(25,23),(25,24),-0.0503093 # DEPENDENCYPART_SIBL
(25,23),(25,28),0.0181023 # DEPENDENCYPART_SIBL
(25,24),(25,28),-0.0187409 # DEPENDENCYPART_SIBL
(26,1),(26,3),-0.0332084 # DEPENDENCYPART_SIBL
(26,1),(26,4),0.184863 # DEPENDENCYPART_SIBL
(26,1),(26,5),0.0485408 # DEPENDENCYPART_SIBL
(26,1),(26,6),0.0398169 # DEPENDENCYPART_SIBL
(26,1),(26,7),0.037873 # DEPENDENCYPART_SIBL
(26,1),(26,8),0.457961 # DEPENDENCYPART_SIBL
(26,1),(26,9),0.0739268 # DEPENDENCYPART_SIBL
(26,1),(26,10),-0.0304076 # DEPENDENCYPART_SIBL
(26,1),(26,11),0.0584563 # DEPENDENCYPART_SIBL
(26,1),(26,12),0.0300034 # DEPENDENCYPART_SIBL
(26,1),(26,13),-0.0323835 # DEPENDENCYPART_SIBL
(26,1),(26,14),-0.0285386 # DEPENDENCYPART_SIBL
(26,1),(26,15),-0.0360436 # DEPENDENCYPART_SIBL
(26,1),(26,16),0.0138306 # DEPENDENCYPART_SIBL
(26,1),(26,17),0.037873 # DEPENDENCYPART_SIBL
(26,1),(26,18),-0.0374987 # DEPENDENCYPART_SIBL
(26,1),(26,19),0.0469726 # DEPENDENCYPART_SIBL
(26,1),(26,20),-0.0444628 # DEPENDENCYPART_SIBL
(26,1),(26,21),-0.0152241 # DEPENDENCYPART_SIBL
(26,1),(26,22),-0.0660067 # DEPENDENCYPART_SIBL
(26,1),(26,23),0.0196623 # DEPENDENCYPART_SIBL
(26,1),(26,24),0.0656572 # DEPENDENCYPART_SIBL
(26,1),(26,25),0.0357912 # DEPENDENCYPART_SIBL
(26,1),(26,27),-0.148544 # DEPENDENCYPART_SIBL
(26,1),(26,28),0.0159779 # DEPENDENCYPART_SIBL
(26,1),(26,29),0.172049 # DEPENDENCYPART_SIBL
(26,3),(26,4),-0.244784 # DEPENDENCYPART_SIBL
(26,3),(26,5),-0.0389218 # DEPENDENCYPART_SIBL
(26,3),(26,6),-0.0763231 # DEPENDENCYPART_SIBL
(26,3),(26,7),-0.0568013 # DEPENDENCYPART_SIBL
(26,3),(26,8),-0.0620445 # DEPENDENCYPART_SIBL
(26,3),(26,9),-0.147107 # DEPENDENCYPART_SIBL
(26,3),(26,10),-0.219495 # DEPENDENCYPART_SIBL
(26,3),(26,11),-0.183564 # DEPENDENCYPART_SIBL
(26,3),(26,12),-0.0218405 # DEPENDENCYPART_SIBL
(26,3),(26,13),-0.0160391 # DEPENDENCYPART_SIBL
(26,3),(26,14),-0.214096 # DEPENDENCYPART_SIBL
(26,3),(26,15),-0.477773 # DEPENDENCYPART_SIBL
(26,3),(26,16),-0.225623 # DEPENDENCYPART_SIBL
(26,3),(26,17),-0.0568013 # DEPENDENCYPART_SIBL
(26,3),(26,18),0.0220765 # DEPENDENCYPART_SIBL
(26,3),(26,19),-0.351437 # DEPENDENCYPART_SIBL
(26,3),(26,20),-0.503572 # DEPENDENCYPART_SIBL
(26,3),(26,21),-0.476436 # DEPENDENCYPART_SIBL
(26,3),(26,22),-0.483849 # DEPENDENCYPART_SIBL
(26,3),(26,23),-0.392434 # DEPENDENCYPART_SIBL
(26,3),(26,24),-0.21006 # DEPENDENCYPART_SIBL
(26,3),(26,25),0.0249536 # DEPENDENCYPART_SIBL
(26,3),(26,27),-0.0517873 # DEPENDENCYPART_SIBL
(26,3),(26,28),-0.0153622 # DEPENDENCYPART_SIBL
(26,3),(26,29),0.0341187 # DEPENDENCYPART_SIBL
(26,4),(26,5),-0.0565108 # DEPENDENCYPART_SIBL
(26,4),(26,6),-0.0314005 # DEPENDENCYPART_SIBL
(26,4),(26,7),0.26989 # DEPENDENCYPART_SIBL
(26,4),(26,8),0.175901 # DEPENDENCYPART_SIBL
(26,4),(26,9),-0.123732 # DEPENDENCYPART_SIBL
(26,4),(26,10),-0.118802 # DEPENDENCYPART_SIBL
(26,4),(26,11),0.00304302 # DEPENDENCYPART_SIBL
(26,4),(26,12),-0.149493 # DEPENDENCYPART_SIBL
(26,4),(26,13),-0.0927246 # DEPENDENCYPART_SIBL
(26,4),(26,14),-0.11877 # DEPENDENCYPART_SIBL
(26,4),(26,15),-0.0571265 # DEPENDENCYPART_SIBL
(26,4),(26,16),-0.031379 # DEPENDENCYPART_SIBL
(26,4),(26,17),0.26989 # DEPENDENCYPART_SIBL
(26,4),(26,18),-0.161316 # DEPENDENCYPART_SIBL
(26,4),(26,19),-0.0741564 # DEPENDENCYPART_SIBL
(26,4),(26,20),-0.0549731 # DEPENDENCYPART_SIBL
(26,4),(26,21),-0.0561651 # DEPENDENCYPART_SIBL
(26,4),(26,22),-0.078933 # DEPENDENCYPART_SIBL
(26,4),(26,23),-0.00827542 # DEPENDENCYPART_SIBL
(26,4),(26,24),-0.01507 # DEPENDENCYPART_SIBL
(26,4),(26,25),-0.0665826 # DEPENDENCYPART_SIBL
(26,4),(26,27),-0.131051 # DEPENDENCYPART_SIBL
(26,4),(26,28),-0.0616393 # DEPENDENCYPART_SIBL
(26,4),(26,29),0.0232831 # DEPENDENCYPART_SIBL
(26,5),(26,6),-0.0026029 # DEPENDENCYPART_SIBL
(26,5),(26,7),0.259713 # DEPENDENCYPART_SIBL
(26,5),(26,8),-0.0299925 # DEPENDENCYPART_SIBL
(26,5),(26,9),-0.0471534 # DEPENDENCYPART_SIBL
(26,5),(26,10),-0.0369754 # DEPENDENCYPART_SIBL
(26,5),(26,11),-0.0185778 # DEPENDENCYPART_SIBL
(26,5),(26,12),-0.0910706 # DEPENDENCYPART_SIBL
(26,5),(26,13),-0.0609238 # DEPENDENCYPART_SIBL
(26,5),(26,14),-0.0487206 # DEPENDENCYPART_SIBL
(26,5),(26,15),-0.0387398 # DEPENDENCYPART_SIBL
(26,5),(26,16),-0.0542444 # DEPENDENCYPART_SIBL
(26,5),(26,17),0.259713 # DEPENDENCYPART_SIBL
(26,5),(26,18),-0.112812 # DEPENDENCYPART_SIBL
(26,5),(26,19),-0.159903 # DEPENDENCYPART_SIBL
(26,5),(26,20),-0.0325278 # DEPENDENCYPART_SIBL
(26,5),(26,21),-0.0437812 # DEPENDENCYPART_SIBL
(26,5),(26,22),-0.0591094 # DEPENDENCYPART_SIBL
(26,5),(26,23),0.00924754 # DEPENDENCYPART_SIBL
(26,5),(26,24),-0.0362994 # DEPENDENCYPART_SIBL
(26,5),(26,25),-0.0331703 # DEPENDENCYPART_SIBL
(26,5),(26,27),-0.0705688 # DEPENDENCYPART_SIBL
(26,5),(26,28),-0.0629169 # DEPENDENCYPART_SIBL
(26,5),(26,29),0.051336 # DEPENDENCYPART_SIBL
(26,6),(26,7),-0.00655599 # DEPENDENCYPART_SIBL
(26,6),(26,8),-0.0170602 # DEPENDENCYPART_SIBL
(26,6),(26,9),-0.0527289 # DEPENDENCYPART_SIBL
(26,6),(26,10),-0.0627108 # DEPENDENCYPART_SIBL
(26,6),(26,11),-0.0031664 # DEPENDENCYPART_SIBL
(26,6),(26,12),-0.0410769 # DEPENDENCYPART_SIBL
(26,6),(26,13),-0.0328149 # DEPENDENCYPART_SIBL
(26,6),(26,14),-0.0773126 # DEPENDENCYPART_SIBL
(26,6),(26,15),-0.0910151 # DEPENDENCYPART_SIBL
(26,6),(26,16),-0.0397111 # DEPENDENCYPART_SIBL
(26,6),(26,17),-0.00655599 # DEPENDENCYPART_SIBL
(26,6),(26,18),-0.0438759 # DEPENDENCYPART_SIBL
(26,6),(26,19),-0.0756937 # DEPENDENCYPART_SIBL
(26,6),(26,20),-0.0897672 # DEPENDENCYPART_SIBL
(26,6),(26,21),-0.0916129 # DEPENDENCYPART_SIBL
(26,6),(26,22),-0.111348 # DEPENDENCYPART_SIBL
(26,6),(26,23),-0.042513 # DEPENDENCYPART_SIBL
(26,6),(26,24),-0.024629 # DEPENDENCYPART_SIBL
(26,6),(26,25),-0.00139684 # DEPENDENCYPART_SIBL
(26,6),(26,27),-0.0619318 # DEPENDENCYPART_SIBL
(26,6),(26,28),-0.0312692 # DEPENDENCYPART_SIBL
(26,6),(26,29),0.0138813 # DEPENDENCYPART_SIBL
(26,7),(26,8),0.480154 # DEPENDENCYPART_SIBL
(26,7),(26,9),0.0301812 # DEPENDENCYPART_SIBL
(26,7),(26,10),0.0503007 # DEPENDENCYPART_SIBL
(26,7),(26,11),0.0994102 # DEPENDENCYPART_SIBL
(26,7),(26,12),0.0536386 # DEPENDENCYPART_SIBL
(26,7),(26,13),0.040059 # DEPENDENCYPART_SIBL
(26,7),(26,14),0.0476253 # DEPENDENCYPART_SIBL
(26,7),(26,15),0.0193337 # DEPENDENCYPART_SIBL
(26,7),(26,16),0.0493203 # DEPENDENCYPART_SIBL
(26,7),(26,17),-0.0285222 # DEPENDENCYPART_SIBL
(26,7),(26,18),0.123706 # DEPENDENCYPART_SIBL
(26,7),(26,19),-0.0793461 # DEPENDENCYPART_SIBL
(26,7),(26,20),0.0478974 # DEPENDENCYPART_SIBL
(26,7),(26,21),0.00388129 # DEPENDENCYPART_SIBL
(26,7),(26,22),0.00342704 # DEPENDENCYPART_SIBL
(26,7),(26,23),0.17876 # DEPENDENCYPART_SIBL
(26,7),(26,24),0.0834164 # DEPENDENCYPART_SIBL
(26,7),(26,25),0.0989886 # DEPENDENCYPART_SIBL
(26,7),(26,27),-0.00756253 # DEPENDENCYPART_SIBL
(26,7),(26,28),-0.000674474 # DEPENDENCYPART_SIBL
(26,7),(26,29),0.109322 # DEPENDENCYPART_SIBL
(26,8),(26,9),-0.0104074 # DEPENDENCYPART_SIBL
(26,8),(26,10),-0.0116564 # DEPENDENCYPART_SIBL
(26,8),(26,11),0.102554 # DEPENDENCYPART_SIBL
(26,8),(26,12),-0.0152501 # DEPENDENCYPART_SIBL
(26,8),(26,13),-0.0189268 # DEPENDENCYPART_SIBL
(26,8),(26,14),-0.0176616 # DEPENDENCYPART_SIBL
(26,8),(26,15),0.0206659 # DEPENDENCYPART_SIBL
(26,8),(26,16),0.0577408 # DEPENDENCYPART_SIBL
(26,8),(26,17),-0.194629 # DEPENDENCYPART_SIBL
(26,8),(26,18),-0.0282993 # DEPENDENCYPART_SIBL
(26,8),(26,19),-0.0194304 # DEPENDENCYPART_SIBL
(26,8),(26,20),0.0217923 # DEPENDENCYPART_SIBL
(26,8),(26,21),0.0217456 # DEPENDENCYPART_SIBL
(26,8),(26,22),0.00117616 # DEPENDENCYPART_SIBL
(26,8),(26,23),0.0641915 # DEPENDENCYPART_SIBL
(26,8),(26,24),0.0724802 # DEPENDENCYPART_SIBL
(26,8),(26,25),0.00667154 # DEPENDENCYPART_SIBL
(26,8),(26,27),-0.119062 # DEPENDENCYPART_SIBL
(26,8),(26,28),-0.0239897 # DEPENDENCYPART_SIBL
(26,8),(26,29),0.0908307 # DEPENDENCYPART_SIBL
(26,9),(26,10),-0.0630273 # DEPENDENCYPART_SIBL
(26,9),(26,11),0.0167343 # DEPENDENCYPART_SIBL
(26,9),(26,12),-0.113509 # DEPENDENCYPART_SIBL
(26,9),(26,13),-0.0795416 # DEPENDENCYPART_SIBL
(26,9),(26,14),-0.0688996 # DEPENDENCYPART_SIBL
(26,9),(26,15),-0.017059 # DEPENDENCYPART_SIBL
(26,9),(26,16),-0.0355079 # DEPENDENCYPART_SIBL
(26,9),(26,17),0.225002 # DEPENDENCYPART_SIBL
(26,9),(26,18),-0.122749 # DEPENDENCYPART_SIBL
(26,9),(26,19),-0.0647005 # DEPENDENCYPART_SIBL
(26,9),(26,20),-0.000302065 # DEPENDENCYPART_SIBL
(26,9),(26,21),-0.0165496 # DEPENDENCYPART_SIBL
(26,9),(26,22),-0.0399182 # DEPENDENCYPART_SIBL
(26,9),(26,23),0.0178952 # DEPENDENCYPART_SIBL
(26,9),(26,24),-0.021432 # DEPENDENCYPART_SIBL
(26,9),(26,25),-0.0531529 # DEPENDENCYPART_SIBL
(26,9),(26,27),-0.0708601 # DEPENDENCYPART_SIBL
(26,9),(26,28),-0.0197153 # DEPENDENCYPART_SIBL
(26,9),(26,29),0.0541639 # DEPENDENCYPART_SIBL
(26,10),(26,11),-0.176752 # DEPENDENCYPART_SIBL
(26,10),(26,12),-0.10257 # DEPENDENCYPART_SIBL
(26,10),(26,13),-0.0521878 # DEPENDENCYPART_SIBL
(26,10),(26,14),-0.228273 # DEPENDENCYPART_SIBL
(26,10),(26,15),-0.140812 # DEPENDENCYPART_SIBL
(26,10),(26,16),-0.208271 # DEPENDENCYPART_SIBL
(26,10),(26,17),-0.182833 # DEPENDENCYPART_SIBL
(26,10),(26,18),-0.0896126 # DEPENDENCYPART_SIBL
(26,10),(26,19),-0.345695 # DEPENDENCYPART_SIBL
(26,10),(26,20),-0.147994 # DEPENDENCYPART_SIBL
(26,10),(26,21),-0.128456 # DEPENDENCYPART_SIBL
(26,10),(26,22),-0.161136 # DEPENDENCYPART_SIBL
(26,10),(26,23),-0.0946424 # DEPENDENCYPART_SIBL
(26,10),(26,24),-0.196531 # DEPENDENCYPART_SIBL
(26,10),(26,25),-0.0284892 # DEPENDENCYPART_SIBL
(26,10),(26,27),-0.0378998 # DEPENDENCYPART_SIBL
(26,10),(26,28),0.0538993 # DEPENDENCYPART_SIBL
(26,10),(26,29),0.0747245 # DEPENDENCYPART_SIBL
(26,11),(26,12),-0.0350736 # DEPENDENCYPART_SIBL
(26,11),(26,13),-0.0633055 # DEPENDENCYPART_SIBL
(26,11),(26,14),-0.260735 # DEPENDENCYPART_SIBL
(26,11),(26,15),-0.388821 # DEPENDENCYPART_SIBL
(26,11),(26,16),-0.533782 # DEPENDENCYPART_SIBL
(26,11),(26,17),-0.0684218 # DEPENDENCYPART_SIBL
(26,11),(26,18),-0.0334428 # DEPENDENCYPART_SIBL
(26,11),(26,19),-0.430972 # DEPENDENCYPART_SIBL
(26,11),(26,20),-0.424632 # DEPENDENCYPART_SIBL
(26,11),(26,21),-0.375171 # DEPENDENCYPART_SIBL
(26,11),(26,22),-0.420389 # DEPENDENCYPART_SIBL
(26,11),(26,23),-0.347793 # DEPENDENCYPART_SIBL
(26,11),(26,24),-0.52445 # DEPENDENCYPART_SIBL
(26,11),(26,25),-0.0112441 # DEPENDENCYPART_SIBL
(26,11),(26,27),-0.0844608 # DEPENDENCYPART_SIBL
(26,11),(26,28),-0.00821476 # DEPENDENCYPART_SIBL
(26,11),(26,29),0.0342985 # DEPENDENCYPART_SIBL
(26,12),(26,13),-0.0360933 # DEPENDENCYPART_SIBL
(26,12),(26,14),-0.055701 # DEPENDENCYPART_SIBL
(26,12),(26,15),0.040449 # DEPENDENCYPART_SIBL
(26,12),(26,16),0.0131068 # DEPENDENCYPART_SIBL
(26,12),(26,17),0.315346 # DEPENDENCYPART_SIBL
(26,12),(26,18),-0.0587953 # DEPENDENCYPART_SIBL
(26,12),(26,19),-0.0245824 # DEPENDENCYPART_SIBL
(26,12),(26,20),0.00679591 # DEPENDENCYPART_SIBL
(26,12),(26,21),0.030814 # DEPENDENCYPART_SIBL
(26,12),(26,22),0.0364131 # DEPENDENCYPART_SIBL
(26,12),(26,23),0.131639 # DEPENDENCYPART_SIBL
(26,12),(26,24),0.0277275 # DEPENDENCYPART_SIBL
(26,12),(26,25),-0.0110494 # DEPENDENCYPART_SIBL
(26,12),(26,27),-0.0544334 # DEPENDENCYPART_SIBL
(26,12),(26,28),-0.00169909 # DEPENDENCYPART_SIBL
(26,12),(26,29),0.089496 # DEPENDENCYPART_SIBL
(26,13),(26,14),-0.0304988 # DEPENDENCYPART_SIBL
(26,13),(26,15),-0.115664 # DEPENDENCYPART_SIBL
(26,13),(26,16),-0.0403204 # DEPENDENCYPART_SIBL
(26,13),(26,17),-0.110905 # DEPENDENCYPART_SIBL
(26,13),(26,18),-0.00101343 # DEPENDENCYPART_SIBL
(26,13),(26,19),0.0206667 # DEPENDENCYPART_SIBL
(26,13),(26,20),-0.101313 # DEPENDENCYPART_SIBL
(26,13),(26,21),-0.110028 # DEPENDENCYPART_SIBL
(26,13),(26,22),-0.151399 # DEPENDENCYPART_SIBL
(26,13),(26,23),-0.0635203 # DEPENDENCYPART_SIBL
(26,13),(26,24),-0.0222925 # DEPENDENCYPART_SIBL
(26,13),(26,25),-0.0416316 # DEPENDENCYPART_SIBL
(26,13),(26,27),-0.115935 # DEPENDENCYPART_SIBL
(26,13),(26,28),-0.0877543 # DEPENDENCYPART_SIBL
(26,13),(26,29),-0.202604 # DEPENDENCYPART_SIBL
(26,14),(26,15),-0.0954501 # DEPENDENCYPART_SIBL
(26,14),(26,16),-0.130822 # DEPENDENCYPART_SIBL
(26,14),(26,17),-0.11586 # DEPENDENCYPART_SIBL
(26,14),(26,18),-0.0679953 # DEPENDENCYPART_SIBL
(26,14),(26,19),-0.278366 # DEPENDENCYPART_SIBL
(26,14),(26,20),-0.107254 # DEPENDENCYPART_SIBL
(26,14),(26,21),-0.0750794 # DEPENDENCYPART_SIBL
(26,14),(26,22),-0.115775 # DEPENDENCYPART_SIBL
(26,14),(26,23),-0.0484235 # DEPENDENCYPART_SIBL
(26,14),(26,24),-0.11817 # DEPENDENCYPART_SIBL
(26,14),(26,25),0.0138412 # DEPENDENCYPART_SIBL
(26,14),(26,27),-0.0516228 # DEPENDENCYPART_SIBL
(26,14),(26,28),-0.00465397 # DEPENDENCYPART_SIBL
(26,14),(26,29),-0.00857269 # DEPENDENCYPART_SIBL
(26,15),(26,16),-0.210881 # DEPENDENCYPART_SIBL
(26,15),(26,17),-0.0609452 # DEPENDENCYPART_SIBL
(26,15),(26,18),0.0280823 # DEPENDENCYPART_SIBL
(26,15),(26,19),-0.35293 # DEPENDENCYPART_SIBL
(26,15),(26,20),-0.46932 # DEPENDENCYPART_SIBL
(26,15),(26,21),-0.442352 # DEPENDENCYPART_SIBL
(26,15),(26,22),-0.449426 # DEPENDENCYPART_SIBL
(26,15),(26,23),-0.358012 # DEPENDENCYPART_SIBL
(26,15),(26,24),-0.195318 # DEPENDENCYPART_SIBL
(26,15),(26,25),0.0247664 # DEPENDENCYPART_SIBL
(26,15),(26,27),-0.0193155 # DEPENDENCYPART_SIBL
(26,15),(26,28),0.0115975 # DEPENDENCYPART_SIBL
(26,15),(26,29),0.068403 # DEPENDENCYPART_SIBL
(26,16),(26,17),0.0205637 # DEPENDENCYPART_SIBL
(26,16),(26,18),0.00508629 # DEPENDENCYPART_SIBL
(26,16),(26,19),-0.409816 # DEPENDENCYPART_SIBL
(26,16),(26,20),-0.421175 # DEPENDENCYPART_SIBL
(26,16),(26,21),-0.37171 # DEPENDENCYPART_SIBL
(26,16),(26,22),-0.416928 # DEPENDENCYPART_SIBL
(26,16),(26,23),-0.344339 # DEPENDENCYPART_SIBL
(26,16),(26,24),-0.526155 # DEPENDENCYPART_SIBL
(26,16),(26,25),0.00210457 # DEPENDENCYPART_SIBL
(26,16),(26,27),-0.0889459 # DEPENDENCYPART_SIBL
(26,16),(26,28),-0.0244068 # DEPENDENCYPART_SIBL
(26,16),(26,29),0.0958314 # DEPENDENCYPART_SIBL
(26,17),(26,18),0.123706 # DEPENDENCYPART_SIBL
(26,17),(26,19),-0.0793461 # DEPENDENCYPART_SIBL
(26,17),(26,20),0.0478974 # DEPENDENCYPART_SIBL
(26,17),(26,21),0.00388129 # DEPENDENCYPART_SIBL
(26,17),(26,22),0.00342704 # DEPENDENCYPART_SIBL
(26,17),(26,23),0.17876 # DEPENDENCYPART_SIBL
(26,17),(26,24),0.0834164 # DEPENDENCYPART_SIBL
(26,17),(26,25),0.0989886 # DEPENDENCYPART_SIBL
(26,17),(26,27),-0.00756253 # DEPENDENCYPART_SIBL
(26,17),(26,28),-0.000674474 # DEPENDENCYPART_SIBL
(26,17),(26,29),0.109322 # DEPENDENCYPART_SIBL
(26,18),(26,19),-0.10375 # DEPENDENCYPART_SIBL
(26,18),(26,20),-0.0375239 # DEPENDENCYPART_SIBL
(26,18),(26,21),-0.0157813 # DEPENDENCYPART_SIBL
(26,18),(26,22),0.00123779 # DEPENDENCYPART_SIBL
(26,18),(26,23),0.0891132 # DEPENDENCYPART_SIBL
(26,18),(26,24),-0.00290007 # DEPENDENCYPART_SIBL
(26,18),(26,25),-0.0176481 # DEPENDENCYPART_SIBL
(26,18),(26,27),-0.0517661 # DEPENDENCYPART_SIBL
(26,18),(26,28),-0.0295231 # DEPENDENCYPART_SIBL
(26,18),(26,29),0.107459 # DEPENDENCYPART_SIBL
(26,19),(26,20),-0.249021 # DEPENDENCYPART_SIBL
(26,19),(26,21),-0.162493 # DEPENDENCYPART_SIBL
(26,19),(26,22),-0.231487 # DEPENDENCYPART_SIBL
(26,19),(26,23),-0.150338 # DEPENDENCYPART_SIBL
(26,19),(26,24),-0.151765 # DEPENDENCYPART_SIBL
(26,19),(26,25),-0.0322987 # DEPENDENCYPART_SIBL
(26,19),(26,27),-0.141869 # DEPENDENCYPART_SIBL
(26,19),(26,28),-0.169885 # DEPENDENCYPART_SIBL
(26,19),(26,29),-0.171623 # DEPENDENCYPART_SIBL
(26,20),(26,21),-0.4845 # DEPENDENCYPART_SIBL
(26,20),(26,22),-0.492274 # DEPENDENCYPART_SIBL
(26,20),(26,23),-0.40046 # DEPENDENCYPART_SIBL
(26,20),(26,24),-0.151587 # DEPENDENCYPART_SIBL
(26,20),(26,25),0.0426701 # DEPENDENCYPART_SIBL
(26,20),(26,27),-0.116933 # DEPENDENCYPART_SIBL
(26,20),(26,28),-0.107135 # DEPENDENCYPART_SIBL
(26,20),(26,29),-0.108059 # DEPENDENCYPART_SIBL
(26,21),(26,22),-0.502941 # DEPENDENCYPART_SIBL
(26,21),(26,23),-0.412712 # DEPENDENCYPART_SIBL
(26,21),(26,24),-0.191755 # DEPENDENCYPART_SIBL
(26,21),(26,25),0.0212061 # DEPENDENCYPART_SIBL
(26,21),(26,27),-0.0609163 # DEPENDENCYPART_SIBL
(26,21),(26,28),-0.0182993 # DEPENDENCYPART_SIBL
(26,21),(26,29),-0.0125268 # DEPENDENCYPART_SIBL
(26,22),(26,23),-0.403289 # DEPENDENCYPART_SIBL
(26,22),(26,24),-0.213932 # DEPENDENCYPART_SIBL
(26,22),(26,25),0.0328969 # DEPENDENCYPART_SIBL
(26,22),(26,27),-0.0766556 # DEPENDENCYPART_SIBL
(26,22),(26,28),-0.0402758 # DEPENDENCYPART_SIBL
(26,22),(26,29),-0.00465723 # DEPENDENCYPART_SIBL
(26,23),(26,24),-0.217781 # DEPENDENCYPART_SIBL
(26,23),(26,25),0.0325669 # DEPENDENCYPART_SIBL
(26,23),(26,27),-0.0378263 # DEPENDENCYPART_SIBL
(26,23),(26,28),-0.0244852 # DEPENDENCYPART_SIBL
(26,23),(26,29),0.0365401 # DEPENDENCYPART_SIBL
(26,24),(26,25),-0.0154585 # DEPENDENCYPART_SIBL
(26,24),(26,27),-0.0548238 # DEPENDENCYPART_SIBL
(26,24),(26,28),-0.00914352 # DEPENDENCYPART_SIBL
(26,24),(26,29),0.0944398 # DEPENDENCYPART_SIBL
(26,25),(26,27),-0.00618321 # DEPENDENCYPART_SIBL
(26,25),(26,28),0.0055957 # DEPENDENCYPART_SIBL
(26,25),(26,29),0.0941274 # DEPENDENCYPART_SIBL
