# _root_ That move , along with the return to the Manpower name , could bolster the company 's prospects during possibly difficult times for temporary help .
#goldHeads=2,13,13,13,4,7,5,7,11,11,8,13,0,13,16,18,16,14,14,21,22,19,22,25,23,13,
#predictedHeads=2,13,13,13,4,7,5,7,11,11,8,13,0,13,16,18,16,14,14,22,22,19,22,25,23,13,
(5,14),(14,11),-0.0443359 # DEPENDENCYPART_GRANDPAR
(5,14),(14,12),-0.166073 # DEPENDENCYPART_GRANDPAR
(5,14),(14,13),-0.500952 # DEPENDENCYPART_GRANDPAR
(5,14),(14,15),-0.818225 # DEPENDENCYPART_GRANDPAR
(5,14),(14,16),-0.621627 # DEPENDENCYPART_GRANDPAR
(5,14),(14,17),-1.29996 # DEPENDENCYPART_GRANDPAR
(5,14),(14,18),-0.670139 # DEPENDENCYPART_GRANDPAR
(5,14),(14,19),-0.55823 # DEPENDENCYPART_GRANDPAR
(5,14),(14,20),-0.740155 # DEPENDENCYPART_GRANDPAR
(5,14),(14,21),-0.9627 # DEPENDENCYPART_GRANDPAR
(5,14),(14,22),-0.588852 # DEPENDENCYPART_GRANDPAR
(5,14),(14,23),-0.698977 # DEPENDENCYPART_GRANDPAR
(5,14),(14,24),-1.1562 # DEPENDENCYPART_GRANDPAR
(5,14),(14,25),-0.501603 # DEPENDENCYPART_GRANDPAR
(5,14),(14,26),-1.63289 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.488735 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.689185 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.548892 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.69204 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.58991 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.786195 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-0.83193 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-1.16317 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-1.03228 # DEPENDENCYPART_GRANDPAR
(6,5),(5,13),-0.90435 # DEPENDENCYPART_GRANDPAR
(6,5),(5,14),-1.33971 # DEPENDENCYPART_GRANDPAR
(6,5),(5,26),-1.93407 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-1.14148 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-1.11128 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-0.925953 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.858715 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-1.40852 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),-0.0501693 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.496231 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.28599 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.552298 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.529308 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),-0.479699 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),-0.814517 # DEPENDENCYPART_GRANDPAR
(6,8),(8,16),-0.964142 # DEPENDENCYPART_GRANDPAR
(6,8),(8,18),-0.650494 # DEPENDENCYPART_GRANDPAR
(6,8),(8,19),-0.835507 # DEPENDENCYPART_GRANDPAR
(6,8),(8,20),-1.0921 # DEPENDENCYPART_GRANDPAR
(6,8),(8,22),-0.87214 # DEPENDENCYPART_GRANDPAR
(6,8),(8,26),-1.59204 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),-1.19977 # DEPENDENCYPART_GRANDPAR
(7,2),(2,3),-0.639635 # DEPENDENCYPART_GRANDPAR
(7,2),(2,4),-0.149929 # DEPENDENCYPART_GRANDPAR
(7,2),(2,5),0.00504674 # DEPENDENCYPART_GRANDPAR
(7,2),(2,7),-1.30759 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,2),(2,8),-0.49599 # DEPENDENCYPART_GRANDPAR
(7,2),(2,11),-0.577441 # DEPENDENCYPART_GRANDPAR
(7,2),(2,12),-0.968424 # DEPENDENCYPART_GRANDPAR
(7,2),(2,13),-0.793967 # DEPENDENCYPART_GRANDPAR
(7,2),(2,26),-1.65458 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.153393 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.283946 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-0.700934 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),0.160938 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-0.322721 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.0506889 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.142137 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.2304 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,8),-0.487449 # DEPENDENCYPART_GRANDPAR
(7,4),(4,11),-0.500111 # DEPENDENCYPART_GRANDPAR
(7,4),(4,12),-0.799674 # DEPENDENCYPART_GRANDPAR
(7,4),(4,13),-0.754115 # DEPENDENCYPART_GRANDPAR
(7,4),(4,14),-0.713716 # DEPENDENCYPART_GRANDPAR
(7,4),(4,19),-0.656011 # DEPENDENCYPART_GRANDPAR
(7,4),(4,26),-1.56989 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),0.115015 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.433541 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.2382 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.166196 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.23415 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.48836 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.747164 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-0.503856 # DEPENDENCYPART_GRANDPAR
(7,5),(5,12),-0.800818 # DEPENDENCYPART_GRANDPAR
(7,5),(5,13),-0.75506 # DEPENDENCYPART_GRANDPAR
(7,5),(5,14),-0.7149 # DEPENDENCYPART_GRANDPAR
(7,5),(5,26),-1.57086 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.0464409 # DEPENDENCYPART_GRANDPAR
(7,6),(6,8),-0.501362 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),-0.7262 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-1.08234 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-0.853674 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.73566 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.629903 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.810633 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.453743 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),0.0654771 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),0.411039 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.0717341 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.214593 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),0.0390976 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),-0.0266917 # DEPENDENCYPART_GRANDPAR
(7,8),(8,18),-0.172011 # DEPENDENCYPART_GRANDPAR
(7,8),(8,19),0.10296 # DEPENDENCYPART_GRANDPAR
(7,8),(8,20),-0.290581 # DEPENDENCYPART_GRANDPAR
(7,8),(8,22),-0.238619 # DEPENDENCYPART_GRANDPAR
(7,8),(8,26),-1.15978 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-0.658888 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,9),-0.17981 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),0.166074 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.0969672 # DEPENDENCYPART_GRANDPAR
(7,11),(11,2),-0.883762 # DEPENDENCYPART_GRANDPAR
(7,11),(11,3),-1.26708 # DEPENDENCYPART_GRANDPAR
(7,11),(11,4),-0.922748 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),-0.796791 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.879101 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-0.546274 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),-0.0109871 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),-0.299839 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.239911 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.157319 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.310819 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.282063 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.203955 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-1.04665 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.375461 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),-0.0802713 # DEPENDENCYPART_GRANDPAR
(7,11),(11,22),-0.403855 # DEPENDENCYPART_GRANDPAR
(7,11),(11,25),-0.202323 # DEPENDENCYPART_GRANDPAR
(7,11),(11,26),-1.15375 # DEPENDENCYPART_GRANDPAR
(7,13),(13,1),-1.17105 # DEPENDENCYPART_GRANDPAR
(7,13),(13,2),-0.618478 # DEPENDENCYPART_GRANDPAR
(7,13),(13,3),-1.01455 # DEPENDENCYPART_GRANDPAR
(7,13),(13,4),-0.847234 # DEPENDENCYPART_GRANDPAR
(7,13),(13,5),-0.715137 # DEPENDENCYPART_GRANDPAR
(7,13),(13,6),-0.589649 # DEPENDENCYPART_GRANDPAR
(7,13),(13,7),-0.651683 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,13),(13,8),-0.0327469 # DEPENDENCYPART_GRANDPAR
(7,13),(13,9),-0.4186 # DEPENDENCYPART_GRANDPAR
(7,13),(13,10),-0.224893 # DEPENDENCYPART_GRANDPAR
(7,13),(13,11),0.0751461 # DEPENDENCYPART_GRANDPAR
(7,13),(13,12),-0.264966 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.0885808 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.229901 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),-0.902006 # DEPENDENCYPART_GRANDPAR
(7,13),(13,18),-0.406595 # DEPENDENCYPART_GRANDPAR
(7,13),(13,19),-0.0278934 # DEPENDENCYPART_GRANDPAR
(7,13),(13,20),-0.412619 # DEPENDENCYPART_GRANDPAR
(7,13),(13,22),-0.448563 # DEPENDENCYPART_GRANDPAR
(7,13),(13,23),-0.137822 # DEPENDENCYPART_GRANDPAR
(7,13),(13,26),-1.19122 # DEPENDENCYPART_GRANDPAR
(7,19),(19,2),-0.806866 # DEPENDENCYPART_GRANDPAR
(7,19),(19,16),-0.336361 # DEPENDENCYPART_GRANDPAR
(7,19),(19,17),-0.499789 # DEPENDENCYPART_GRANDPAR
(7,19),(19,18),-0.394317 # DEPENDENCYPART_GRANDPAR
(7,19),(19,20),-0.347108 # DEPENDENCYPART_GRANDPAR
(7,19),(19,21),-0.0625454 # DEPENDENCYPART_GRANDPAR
(7,19),(19,22),-0.269803 # DEPENDENCYPART_GRANDPAR
(7,19),(19,23),-0.0776212 # DEPENDENCYPART_GRANDPAR
(7,19),(19,24),-0.206823 # DEPENDENCYPART_GRANDPAR
(7,19),(19,25),-0.0801294 # DEPENDENCYPART_GRANDPAR
(7,19),(19,26),-1.16418 # DEPENDENCYPART_GRANDPAR
(7,23),(23,20),-0.447419 # DEPENDENCYPART_GRANDPAR
(7,23),(23,22),-0.363256 # DEPENDENCYPART_GRANDPAR
(7,23),(23,24),-0.1254 # DEPENDENCYPART_GRANDPAR
(7,23),(23,25),0.0454795 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.268229 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-0.522867 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),-0.227548 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),-0.0130446 # DEPENDENCYPART_GRANDPAR
(8,2),(2,7),-0.0370463 # DEPENDENCYPART_GRANDPAR
(8,2),(2,8),-1.30627 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,11),-0.538904 # DEPENDENCYPART_GRANDPAR
(8,2),(2,12),-0.800836 # DEPENDENCYPART_GRANDPAR
(8,2),(2,13),-0.574549 # DEPENDENCYPART_GRANDPAR
(8,2),(2,26),-1.59034 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.284437 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.274173 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-0.247408 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.268314 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.70107 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),-0.00447813 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),0.0239565 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),-0.198539 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.32265 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,11),-0.471006 # DEPENDENCYPART_GRANDPAR
(8,4),(4,12),-0.651682 # DEPENDENCYPART_GRANDPAR
(8,4),(4,13),-0.554125 # DEPENDENCYPART_GRANDPAR
(8,4),(4,14),-0.861833 # DEPENDENCYPART_GRANDPAR
(8,4),(4,19),-0.770755 # DEPENDENCYPART_GRANDPAR
(8,4),(4,26),-1.52306 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.196343 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.74108 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.436477 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),0.0103739 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.289527 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.32361 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,10),-0.153543 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.474718 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.652814 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-0.555119 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-0.863421 # DEPENDENCYPART_GRANDPAR
(8,5),(5,26),-1.52409 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.0332458 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.28362 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,2),-0.0329794 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.482871 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.145451 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.165348 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),0.247047 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.29428 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,10),-0.264206 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.528638 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.791053 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-0.564797 # DEPENDENCYPART_GRANDPAR
(8,7),(7,17),-1.96992 # DEPENDENCYPART_GRANDPAR
(8,7),(7,19),-0.809064 # DEPENDENCYPART_GRANDPAR
(8,7),(7,23),-0.702075 # DEPENDENCYPART_GRANDPAR
(8,7),(7,26),-1.58059 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.843072 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,7),-0.7738 # DEPENDENCYPART_GRANDPAR
(8,10),(10,9),1.09891 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),0.191965 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.0885392 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-0.98219 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-1.25699 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-0.616092 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.503569 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.686467 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.873424 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.870208 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),1.11978 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.507318 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.161475 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.0930506 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.417728 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),0.428231 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-1.86422 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.0386566 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.620262 # DEPENDENCYPART_GRANDPAR
(8,11),(11,22),-0.144953 # DEPENDENCYPART_GRANDPAR
(8,11),(11,25),-0.185196 # DEPENDENCYPART_GRANDPAR
(8,11),(11,26),-1.07575 # DEPENDENCYPART_GRANDPAR
(8,13),(13,1),-0.660301 # DEPENDENCYPART_GRANDPAR
(8,13),(13,2),-0.755087 # DEPENDENCYPART_GRANDPAR
(8,13),(13,3),-1.04732 # DEPENDENCYPART_GRANDPAR
(8,13),(13,4),-0.609733 # DEPENDENCYPART_GRANDPAR
(8,13),(13,5),-0.49032 # DEPENDENCYPART_GRANDPAR
(8,13),(13,6),-0.435082 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-0.646443 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-1.03472 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,9),0.681409 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),0.237041 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),-0.0264864 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.370582 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.306688 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),0.239483 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-1.69044 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.170832 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.536839 # DEPENDENCYPART_GRANDPAR
(8,13),(13,20),-0.370774 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),-0.291027 # DEPENDENCYPART_GRANDPAR
(8,13),(13,23),-0.467017 # DEPENDENCYPART_GRANDPAR
(8,13),(13,26),-1.17638 # DEPENDENCYPART_GRANDPAR
(8,14),(14,2),-0.542233 # DEPENDENCYPART_GRANDPAR
(8,14),(14,3),-0.842116 # DEPENDENCYPART_GRANDPAR
(8,14),(14,4),-0.284047 # DEPENDENCYPART_GRANDPAR
(8,14),(14,5),-0.20462 # DEPENDENCYPART_GRANDPAR
(8,14),(14,7),-0.433329 # DEPENDENCYPART_GRANDPAR
(8,14),(14,8),-0.985111 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,14),(14,11),0.0300669 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),-0.310158 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.0781612 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.694608 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),0.485908 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-1.46178 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),0.206586 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-0.215138 # DEPENDENCYPART_GRANDPAR
(8,14),(14,20),-0.163654 # DEPENDENCYPART_GRANDPAR
(8,14),(14,21),-0.0576028 # DEPENDENCYPART_GRANDPAR
(8,14),(14,22),0.0588008 # DEPENDENCYPART_GRANDPAR
(8,14),(14,23),-0.0704228 # DEPENDENCYPART_GRANDPAR
(8,14),(14,24),-0.287931 # DEPENDENCYPART_GRANDPAR
(8,14),(14,25),-0.0751425 # DEPENDENCYPART_GRANDPAR
(8,14),(14,26),-1.02151 # DEPENDENCYPART_GRANDPAR
(8,16),(16,6),-0.687643 # DEPENDENCYPART_GRANDPAR
(8,16),(16,9),1.069 # DEPENDENCYPART_GRANDPAR
(8,16),(16,11),0.251784 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.443817 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-1.77501 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),0.0428816 # DEPENDENCYPART_GRANDPAR
(8,16),(16,19),-0.530514 # DEPENDENCYPART_GRANDPAR
(8,16),(16,20),-0.346557 # DEPENDENCYPART_GRANDPAR
(8,16),(16,22),-0.064575 # DEPENDENCYPART_GRANDPAR
(8,16),(16,23),-0.517389 # DEPENDENCYPART_GRANDPAR
(8,16),(16,25),-0.0603118 # DEPENDENCYPART_GRANDPAR
(8,18),(18,5),-0.451465 # DEPENDENCYPART_GRANDPAR
(8,18),(18,7),-0.841933 # DEPENDENCYPART_GRANDPAR
(8,18),(18,8),-0.874419 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,18),(18,9),0.752862 # DEPENDENCYPART_GRANDPAR
(8,18),(18,10),0.374371 # DEPENDENCYPART_GRANDPAR
(8,18),(18,11),0.16839 # DEPENDENCYPART_GRANDPAR
(8,18),(18,15),-0.759954 # DEPENDENCYPART_GRANDPAR
(8,18),(18,16),0.352011 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),-0.966863 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),-0.619369 # DEPENDENCYPART_GRANDPAR
(8,18),(18,20),-0.317674 # DEPENDENCYPART_GRANDPAR
(8,18),(18,21),-0.26542 # DEPENDENCYPART_GRANDPAR
(8,18),(18,22),-0.219522 # DEPENDENCYPART_GRANDPAR
(8,18),(18,23),-0.497735 # DEPENDENCYPART_GRANDPAR
(8,18),(18,25),-0.272869 # DEPENDENCYPART_GRANDPAR
(8,19),(19,2),-0.924794 # DEPENDENCYPART_GRANDPAR
(8,19),(19,16),0.297303 # DEPENDENCYPART_GRANDPAR
(8,19),(19,17),-1.35242 # DEPENDENCYPART_GRANDPAR
(8,19),(19,18),-0.111725 # DEPENDENCYPART_GRANDPAR
(8,19),(19,20),-0.348646 # DEPENDENCYPART_GRANDPAR
(8,19),(19,21),-0.314781 # DEPENDENCYPART_GRANDPAR
(8,19),(19,22),-0.22862 # DEPENDENCYPART_GRANDPAR
(8,19),(19,23),-0.474552 # DEPENDENCYPART_GRANDPAR
(8,19),(19,24),-0.518503 # DEPENDENCYPART_GRANDPAR
(8,19),(19,25),-0.256839 # DEPENDENCYPART_GRANDPAR
(8,19),(19,26),-1.23621 # DEPENDENCYPART_GRANDPAR
(8,20),(20,18),-0.18335 # DEPENDENCYPART_GRANDPAR
(8,20),(20,19),-0.406398 # DEPENDENCYPART_GRANDPAR
(8,20),(20,21),-0.412945 # DEPENDENCYPART_GRANDPAR
(8,20),(20,22),-0.312583 # DEPENDENCYPART_GRANDPAR
(8,20),(20,23),-0.521286 # DEPENDENCYPART_GRANDPAR
(8,20),(20,24),-0.603774 # DEPENDENCYPART_GRANDPAR
(8,20),(20,25),-0.322501 # DEPENDENCYPART_GRANDPAR
(8,22),(22,3),-1.26974 # DEPENDENCYPART_GRANDPAR
(8,22),(22,4),-0.573773 # DEPENDENCYPART_GRANDPAR
(8,22),(22,7),-0.842196 # DEPENDENCYPART_GRANDPAR
(8,22),(22,16),0.289294 # DEPENDENCYPART_GRANDPAR
(8,22),(22,18),-0.152354 # DEPENDENCYPART_GRANDPAR
(8,22),(22,19),-0.392226 # DEPENDENCYPART_GRANDPAR
(8,22),(22,20),-0.401122 # DEPENDENCYPART_GRANDPAR
(8,22),(22,21),-0.182908 # DEPENDENCYPART_GRANDPAR
(8,22),(22,23),-0.541705 # DEPENDENCYPART_GRANDPAR
(8,22),(22,24),-0.436814 # DEPENDENCYPART_GRANDPAR
(8,22),(22,25),-0.272741 # DEPENDENCYPART_GRANDPAR
(8,22),(22,26),-1.15537 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),-0.640999 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.591258 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.506877 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.473485 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.605716 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.544253 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.65777 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.256339 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.433288 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.854337 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.757398 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-1.10067 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-1.13969 # DEPENDENCYPART_GRANDPAR
(9,8),(8,18),-1.05502 # DEPENDENCYPART_GRANDPAR
(9,8),(8,19),-1.03024 # DEPENDENCYPART_GRANDPAR
(9,8),(8,20),-1.34684 # DEPENDENCYPART_GRANDPAR
(9,8),(8,22),-1.32366 # DEPENDENCYPART_GRANDPAR
(9,8),(8,26),-1.74772 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),-0.524561 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.451033 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.303326 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.205086 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.597495 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.302147 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.56192 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.487721 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-1.31953 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.746863 # DEPENDENCYPART_GRANDPAR
(10,7),(7,17),-1.31584 # DEPENDENCYPART_GRANDPAR
(10,7),(7,19),-0.880394 # DEPENDENCYPART_GRANDPAR
(10,7),(7,23),-0.971997 # DEPENDENCYPART_GRANDPAR
(10,7),(7,26),-1.40691 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.407976 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-1.16071 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-1.04243 # DEPENDENCYPART_GRANDPAR
(10,11),(11,4),-0.913656 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-0.77642 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-1.25058 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-1.05163 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.80271 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-1.13201 # DEPENDENCYPART_GRANDPAR
