# _root_ He was flawless afield ( ditto in game two ) , moved a runner along in the A 's three-run second inning , and homered for his team 's final tally .
#goldHeads=2,0,2,2,6,2,6,7,8,6,2,2,14,12,12,12,22,22,22,22,22,16,12,12,24,25,28,31,28,31,26,2,
#predictedHeads=2,0,2,3,6,2,6,7,8,6,2,2,14,12,14,15,22,22,22,22,22,16,12,12,24,25,28,31,28,31,26,2,
(15,16),(15,18),-0.131167 # DEPENDENCYPART_SIBL
(15,16),(15,19),-0.124849 # DEPENDENCYPART_SIBL
(15,16),(15,20),-0.129592 # DEPENDENCYPART_SIBL
(15,16),(15,22),-0.0884947 # DEPENDENCYPART_SIBL
(15,16),(15,23),-0.037106 # DEPENDENCYPART_SIBL
(15,16),(15,24),-0.0166324 # DEPENDENCYPART_SIBL
(15,16),(15,25),-0.264272 # DEPENDENCYPART_SIBL
(15,16),(15,26),-0.0575261 # DEPENDENCYPART_SIBL
(15,16),(15,31),-0.087829 # DEPENDENCYPART_SIBL
(15,16),(15,32),-0.0230202 # DEPENDENCYPART_SIBL
(15,17),(15,18),-0.355252 # DEPENDENCYPART_SIBL
(15,17),(15,19),-0.32296 # DEPENDENCYPART_SIBL
(15,17),(15,20),-0.165054 # DEPENDENCYPART_SIBL
(15,17),(15,22),-0.461393 # DEPENDENCYPART_SIBL
(15,17),(15,23),-0.0642864 # DEPENDENCYPART_SIBL
(15,17),(15,24),-0.123515 # DEPENDENCYPART_SIBL
(15,17),(15,25),-0.447908 # DEPENDENCYPART_SIBL
(15,17),(15,26),-0.0633751 # DEPENDENCYPART_SIBL
(15,17),(15,31),-0.461393 # DEPENDENCYPART_SIBL
(15,17),(15,32),-0.179023 # DEPENDENCYPART_SIBL
(15,18),(15,19),-0.641344 # DEPENDENCYPART_SIBL
(15,18),(15,20),-0.365838 # DEPENDENCYPART_SIBL
(15,18),(15,22),-0.68206 # DEPENDENCYPART_SIBL
(15,18),(15,23),-0.129338 # DEPENDENCYPART_SIBL
(15,18),(15,24),-0.0629798 # DEPENDENCYPART_SIBL
(15,18),(15,25),-0.625035 # DEPENDENCYPART_SIBL
(15,18),(15,26),-0.203931 # DEPENDENCYPART_SIBL
(15,18),(15,31),-0.682124 # DEPENDENCYPART_SIBL
(15,18),(15,32),-0.17226 # DEPENDENCYPART_SIBL
(15,19),(15,20),-0.282492 # DEPENDENCYPART_SIBL
(15,19),(15,22),-0.719765 # DEPENDENCYPART_SIBL
(15,19),(15,23),-0.129297 # DEPENDENCYPART_SIBL
(15,19),(15,24),0.00885452 # DEPENDENCYPART_SIBL
(15,19),(15,25),-0.617494 # DEPENDENCYPART_SIBL
(15,19),(15,26),-0.0812348 # DEPENDENCYPART_SIBL
(15,19),(15,31),-0.719828 # DEPENDENCYPART_SIBL
(15,19),(15,32),-0.0199061 # DEPENDENCYPART_SIBL
(15,20),(15,22),-0.425978 # DEPENDENCYPART_SIBL
(15,20),(15,23),-0.017504 # DEPENDENCYPART_SIBL
(15,20),(15,24),-0.0628233 # DEPENDENCYPART_SIBL
(15,20),(15,25),-0.468192 # DEPENDENCYPART_SIBL
(15,20),(15,26),-0.0502601 # DEPENDENCYPART_SIBL
(15,20),(15,31),-0.425978 # DEPENDENCYPART_SIBL
(15,20),(15,32),-0.0682566 # DEPENDENCYPART_SIBL
(15,22),(15,23),0.0233479 # DEPENDENCYPART_SIBL
(15,22),(15,24),0.000661336 # DEPENDENCYPART_SIBL
(15,22),(15,25),-0.645785 # DEPENDENCYPART_SIBL
(15,22),(15,26),-0.0536563 # DEPENDENCYPART_SIBL
(15,22),(15,31),-0.795297 # DEPENDENCYPART_SIBL
(15,22),(15,32),-0.0522793 # DEPENDENCYPART_SIBL
(15,23),(15,24),0.561471 # DEPENDENCYPART_SIBL
(15,23),(15,25),0.150816 # DEPENDENCYPART_SIBL
(15,23),(15,26),0.355906 # DEPENDENCYPART_SIBL
(15,23),(15,31),0.0688512 # DEPENDENCYPART_SIBL
(15,23),(15,32),0.113746 # DEPENDENCYPART_SIBL
(15,24),(15,25),-0.225786 # DEPENDENCYPART_SIBL
(15,24),(15,26),0.262842 # DEPENDENCYPART_SIBL
(15,24),(15,31),0.00035161 # DEPENDENCYPART_SIBL
(15,24),(15,32),-0.00762108 # DEPENDENCYPART_SIBL
(15,25),(15,26),0.0623521 # DEPENDENCYPART_SIBL
(15,25),(15,31),-0.370181 # DEPENDENCYPART_SIBL
(15,25),(15,32),0.252272 # DEPENDENCYPART_SIBL
(15,26),(15,31),-0.0121254 # DEPENDENCYPART_SIBL
(15,26),(15,32),0.102646 # DEPENDENCYPART_SIBL
(15,31),(15,32),-0.0485827 # DEPENDENCYPART_SIBL
(16,14),(16,15),0.138945 # DEPENDENCYPART_SIBL
(16,14),(16,17),-0.108889 # DEPENDENCYPART_SIBL
(16,14),(16,18),-0.0848341 # DEPENDENCYPART_SIBL
(16,14),(16,19),-0.0481629 # DEPENDENCYPART_SIBL
(16,14),(16,20),-0.0419118 # DEPENDENCYPART_SIBL
(16,14),(16,21),-0.0328554 # DEPENDENCYPART_SIBL
(16,14),(16,22),0.0310818 # DEPENDENCYPART_SIBL
(16,14),(16,23),0.0376308 # DEPENDENCYPART_SIBL
(16,14),(16,24),-0.028963 # DEPENDENCYPART_SIBL
(16,14),(16,25),-0.00111961 # DEPENDENCYPART_SIBL
(16,14),(16,31),0.0317066 # DEPENDENCYPART_SIBL
(16,14),(16,32),-0.0462249 # DEPENDENCYPART_SIBL
(16,15),(16,17),-0.0921386 # DEPENDENCYPART_SIBL
(16,15),(16,18),-0.0793249 # DEPENDENCYPART_SIBL
(16,15),(16,19),-0.0642597 # DEPENDENCYPART_SIBL
(16,15),(16,20),-0.0296797 # DEPENDENCYPART_SIBL
(16,15),(16,21),-0.0337142 # DEPENDENCYPART_SIBL
(16,15),(16,22),0.0576598 # DEPENDENCYPART_SIBL
(16,15),(16,23),-0.0212859 # DEPENDENCYPART_SIBL
(16,15),(16,24),-0.141689 # DEPENDENCYPART_SIBL
(16,15),(16,25),-0.0124525 # DEPENDENCYPART_SIBL
(16,15),(16,31),0.0590572 # DEPENDENCYPART_SIBL
(16,15),(16,32),0.0528667 # DEPENDENCYPART_SIBL
(16,17),(16,18),-0.471336 # DEPENDENCYPART_SIBL
(16,17),(16,19),-0.417525 # DEPENDENCYPART_SIBL
(16,17),(16,20),-0.227606 # DEPENDENCYPART_SIBL
(16,17),(16,21),-0.228754 # DEPENDENCYPART_SIBL
(16,17),(16,22),-0.702132 # DEPENDENCYPART_SIBL
(16,17),(16,23),-0.115124 # DEPENDENCYPART_SIBL
(16,17),(16,24),-0.183957 # DEPENDENCYPART_SIBL
(16,17),(16,25),-0.404466 # DEPENDENCYPART_SIBL
(16,17),(16,31),-0.702132 # DEPENDENCYPART_SIBL
(16,17),(16,32),-0.129917 # DEPENDENCYPART_SIBL
(16,18),(16,19),-0.807525 # DEPENDENCYPART_SIBL
(16,18),(16,20),-0.462055 # DEPENDENCYPART_SIBL
(16,18),(16,21),-0.463028 # DEPENDENCYPART_SIBL
(16,18),(16,22),-0.978259 # DEPENDENCYPART_SIBL
(16,18),(16,23),-0.180088 # DEPENDENCYPART_SIBL
(16,18),(16,24),-0.11804 # DEPENDENCYPART_SIBL
(16,18),(16,25),-0.605705 # DEPENDENCYPART_SIBL
(16,18),(16,31),-0.978323 # DEPENDENCYPART_SIBL
(16,18),(16,32),-0.121954 # DEPENDENCYPART_SIBL
(16,19),(16,20),-0.366529 # DEPENDENCYPART_SIBL
(16,19),(16,21),-0.360815 # DEPENDENCYPART_SIBL
(16,19),(16,22),-1.00449 # DEPENDENCYPART_SIBL
(16,19),(16,23),-0.168887 # DEPENDENCYPART_SIBL
(16,19),(16,24),-0.0353852 # DEPENDENCYPART_SIBL
(16,19),(16,25),-0.586687 # DEPENDENCYPART_SIBL
(16,19),(16,31),-1.00455 # DEPENDENCYPART_SIBL
(16,19),(16,32),0.0538538 # DEPENDENCYPART_SIBL
(16,20),(16,21),-0.33529 # DEPENDENCYPART_SIBL
(16,20),(16,22),-0.629275 # DEPENDENCYPART_SIBL
(16,20),(16,23),-0.0292545 # DEPENDENCYPART_SIBL
(16,20),(16,24),-0.0885168 # DEPENDENCYPART_SIBL
(16,20),(16,25),-0.398228 # DEPENDENCYPART_SIBL
(16,20),(16,31),-0.629275 # DEPENDENCYPART_SIBL
(16,20),(16,32),0.0085809 # DEPENDENCYPART_SIBL
(16,21),(16,22),-0.638348 # DEPENDENCYPART_SIBL
(16,21),(16,23),-0.0174737 # DEPENDENCYPART_SIBL
(16,21),(16,24),-0.0705232 # DEPENDENCYPART_SIBL
(16,21),(16,25),-0.401814 # DEPENDENCYPART_SIBL
(16,21),(16,31),-0.638348 # DEPENDENCYPART_SIBL
(16,21),(16,32),0.0100414 # DEPENDENCYPART_SIBL
(16,22),(16,23),0.0728896 # DEPENDENCYPART_SIBL
(16,22),(16,24),0.0409267 # DEPENDENCYPART_SIBL
(16,22),(16,25),-0.48209 # DEPENDENCYPART_SIBL
(16,22),(16,31),-1.01716 # DEPENDENCYPART_SIBL
(16,22),(16,32),0.0952338 # DEPENDENCYPART_SIBL
(16,23),(16,24),0.480329 # DEPENDENCYPART_SIBL
(16,23),(16,25),0.370303 # DEPENDENCYPART_SIBL
(16,23),(16,31),-0.0370099 # DEPENDENCYPART_SIBL
(16,23),(16,32),0.395117 # DEPENDENCYPART_SIBL
(16,24),(16,25),-0.113763 # DEPENDENCYPART_SIBL
(16,24),(16,31),-0.0997595 # DEPENDENCYPART_SIBL
(16,24),(16,32),0.0687683 # DEPENDENCYPART_SIBL
(16,25),(16,31),-0.5562 # DEPENDENCYPART_SIBL
(16,25),(16,32),0.405168 # DEPENDENCYPART_SIBL
(16,31),(16,32),0.0993392 # DEPENDENCYPART_SIBL
(18,17),(18,19),0.322324 # DEPENDENCYPART_SIBL
(18,17),(18,20),0.0806753 # DEPENDENCYPART_SIBL
(18,19),(18,20),0.0759111 # DEPENDENCYPART_SIBL
(19,17),(19,18),0.132818 # DEPENDENCYPART_SIBL
(19,17),(19,20),0.191265 # DEPENDENCYPART_SIBL
(19,17),(19,21),0.187807 # DEPENDENCYPART_SIBL
(19,17),(19,22),0.176329 # DEPENDENCYPART_SIBL
(19,17),(19,23),0.229731 # DEPENDENCYPART_SIBL
(19,17),(19,24),0.104266 # DEPENDENCYPART_SIBL
(19,17),(19,25),0.262266 # DEPENDENCYPART_SIBL
(19,17),(19,29),0.665416 # DEPENDENCYPART_SIBL
(19,18),(19,20),-0.0649425 # DEPENDENCYPART_SIBL
(19,18),(19,21),-0.0561849 # DEPENDENCYPART_SIBL
(19,18),(19,22),-0.0963715 # DEPENDENCYPART_SIBL
(19,18),(19,23),-0.0936318 # DEPENDENCYPART_SIBL
(19,18),(19,24),0.032102 # DEPENDENCYPART_SIBL
(19,18),(19,25),-0.0775872 # DEPENDENCYPART_SIBL
(19,18),(19,29),0.0141047 # DEPENDENCYPART_SIBL
(19,20),(19,21),-0.00140583 # DEPENDENCYPART_SIBL
(19,20),(19,22),-0.0317602 # DEPENDENCYPART_SIBL
(19,20),(19,23),0.117577 # DEPENDENCYPART_SIBL
(19,20),(19,24),0.0364133 # DEPENDENCYPART_SIBL
(19,20),(19,25),0.0306687 # DEPENDENCYPART_SIBL
(19,20),(19,29),0.150492 # DEPENDENCYPART_SIBL
(19,21),(19,22),-0.0281242 # DEPENDENCYPART_SIBL
(19,21),(19,23),0.162401 # DEPENDENCYPART_SIBL
(19,21),(19,24),0.0671306 # DEPENDENCYPART_SIBL
(19,21),(19,25),0.039795 # DEPENDENCYPART_SIBL
(19,21),(19,29),0.159623 # DEPENDENCYPART_SIBL
(19,22),(19,23),0.259196 # DEPENDENCYPART_SIBL
(19,22),(19,24),0.0617467 # DEPENDENCYPART_SIBL
(19,22),(19,25),-0.0636861 # DEPENDENCYPART_SIBL
(19,22),(19,29),0.051206 # DEPENDENCYPART_SIBL
(19,23),(19,24),0.56149 # DEPENDENCYPART_SIBL
(19,23),(19,25),0.499631 # DEPENDENCYPART_SIBL
(19,23),(19,29),0.166341 # DEPENDENCYPART_SIBL
(19,24),(19,25),-0.0172026 # DEPENDENCYPART_SIBL
(19,24),(19,29),-0.0716576 # DEPENDENCYPART_SIBL
(19,25),(19,29),0.0315597 # DEPENDENCYPART_SIBL
(20,17),(20,18),-0.00121552 # DEPENDENCYPART_SIBL
(20,17),(20,19),0.0464145 # DEPENDENCYPART_SIBL
(20,17),(20,21),0.0105261 # DEPENDENCYPART_SIBL
(20,17),(20,23),0.0576779 # DEPENDENCYPART_SIBL
(20,17),(20,24),0.0323658 # DEPENDENCYPART_SIBL
(20,17),(20,25),0.288422 # DEPENDENCYPART_SIBL
(20,17),(20,26),0.072789 # DEPENDENCYPART_SIBL
(20,18),(20,19),0.181857 # DEPENDENCYPART_SIBL
(20,18),(20,21),-0.0431728 # DEPENDENCYPART_SIBL
(20,18),(20,23),-0.016 # DEPENDENCYPART_SIBL
(20,18),(20,24),0.220481 # DEPENDENCYPART_SIBL
(20,18),(20,25),0.0361717 # DEPENDENCYPART_SIBL
(20,18),(20,26),-0.022004 # DEPENDENCYPART_SIBL
(20,19),(20,21),-0.0578442 # DEPENDENCYPART_SIBL
(20,19),(20,23),-0.0333237 # DEPENDENCYPART_SIBL
(20,19),(20,24),0.0818665 # DEPENDENCYPART_SIBL
(20,19),(20,25),-0.049343 # DEPENDENCYPART_SIBL
(20,19),(20,26),-0.0768363 # DEPENDENCYPART_SIBL
(20,21),(20,23),-0.00177455 # DEPENDENCYPART_SIBL
(20,21),(20,24),-0.00531507 # DEPENDENCYPART_SIBL
(20,21),(20,25),-0.0712118 # DEPENDENCYPART_SIBL
(20,21),(20,26),0.0798392 # DEPENDENCYPART_SIBL
(20,23),(20,24),0.294382 # DEPENDENCYPART_SIBL
(20,23),(20,25),0.330911 # DEPENDENCYPART_SIBL
(20,23),(20,26),0.0355745 # DEPENDENCYPART_SIBL
(20,24),(20,25),-0.0499292 # DEPENDENCYPART_SIBL
(20,24),(20,26),0.0335017 # DEPENDENCYPART_SIBL
(20,25),(20,26),0.0136224 # DEPENDENCYPART_SIBL
(21,17),(21,18),-0.000498782 # DEPENDENCYPART_SIBL
(21,17),(21,19),0.0480556 # DEPENDENCYPART_SIBL
(21,17),(21,20),0.105761 # DEPENDENCYPART_SIBL
(21,17),(21,24),0.169554 # DEPENDENCYPART_SIBL
(21,18),(21,19),0.183392 # DEPENDENCYPART_SIBL
(21,18),(21,20),0.266237 # DEPENDENCYPART_SIBL
(21,18),(21,24),0.263267 # DEPENDENCYPART_SIBL
(21,19),(21,20),0.0823075 # DEPENDENCYPART_SIBL
(21,19),(21,24),0.11779 # DEPENDENCYPART_SIBL
(21,20),(21,24),-0.122718 # DEPENDENCYPART_SIBL
(22,13),(22,17),-0.699942 # DEPENDENCYPART_SIBL
(22,13),(22,18),-0.0673453 # DEPENDENCYPART_SIBL
(22,13),(22,19),0.115164 # DEPENDENCYPART_SIBL
(22,13),(22,20),0.0873988 # DEPENDENCYPART_SIBL
(22,13),(22,21),0.0265274 # DEPENDENCYPART_SIBL
(22,13),(22,23),-0.0516222 # DEPENDENCYPART_SIBL
(22,13),(22,24),-0.10178 # DEPENDENCYPART_SIBL
(22,13),(22,25),0.233827 # DEPENDENCYPART_SIBL
(22,13),(22,26),0.0653972 # DEPENDENCYPART_SIBL
(22,13),(22,28),-0.0376064 # DEPENDENCYPART_SIBL
(22,13),(22,29),0.123902 # DEPENDENCYPART_SIBL
(22,13),(22,31),-0.0193822 # DEPENDENCYPART_SIBL
(22,17),(22,18),-0.0616699 # DEPENDENCYPART_SIBL
(22,17),(22,19),0.157967 # DEPENDENCYPART_SIBL
(22,17),(22,20),0.163169 # DEPENDENCYPART_SIBL
(22,17),(22,21),0.0878803 # DEPENDENCYPART_SIBL
(22,17),(22,23),0.0236665 # DEPENDENCYPART_SIBL
(22,17),(22,24),-0.077782 # DEPENDENCYPART_SIBL
(22,17),(22,25),0.226062 # DEPENDENCYPART_SIBL
(22,17),(22,26),-0.0322693 # DEPENDENCYPART_SIBL
(22,17),(22,28),-0.0349745 # DEPENDENCYPART_SIBL
(22,17),(22,29),0.446674 # DEPENDENCYPART_SIBL
(22,17),(22,31),-0.0108505 # DEPENDENCYPART_SIBL
(22,18),(22,19),0.109217 # DEPENDENCYPART_SIBL
(22,18),(22,20),0.165774 # DEPENDENCYPART_SIBL
(22,18),(22,21),0.143092 # DEPENDENCYPART_SIBL
(22,18),(22,23),0.0325822 # DEPENDENCYPART_SIBL
(22,18),(22,24),0.026939 # DEPENDENCYPART_SIBL
(22,18),(22,25),0.149426 # DEPENDENCYPART_SIBL
(22,18),(22,26),0.113977 # DEPENDENCYPART_SIBL
(22,18),(22,28),-0.0078758 # DEPENDENCYPART_SIBL
(22,18),(22,29),0.215318 # DEPENDENCYPART_SIBL
(22,18),(22,31),0.0171848 # DEPENDENCYPART_SIBL
(22,19),(22,20),0.148202 # DEPENDENCYPART_SIBL
(22,19),(22,21),0.13259 # DEPENDENCYPART_SIBL
(22,19),(22,23),0.00412252 # DEPENDENCYPART_SIBL
(22,19),(22,24),0.0182151 # DEPENDENCYPART_SIBL
(22,19),(22,25),-0.00262609 # DEPENDENCYPART_SIBL
(22,19),(22,26),-0.0609841 # DEPENDENCYPART_SIBL
(22,19),(22,28),-0.0459891 # DEPENDENCYPART_SIBL
(22,19),(22,29),0.137056 # DEPENDENCYPART_SIBL
(22,19),(22,31),-0.022507 # DEPENDENCYPART_SIBL
(22,20),(22,21),-0.0551514 # DEPENDENCYPART_SIBL
(22,20),(22,23),0.00453902 # DEPENDENCYPART_SIBL
(22,20),(22,24),-0.00874513 # DEPENDENCYPART_SIBL
(22,20),(22,25),0.00936313 # DEPENDENCYPART_SIBL
(22,20),(22,26),-0.0510826 # DEPENDENCYPART_SIBL
(22,20),(22,28),0.00110477 # DEPENDENCYPART_SIBL
(22,20),(22,29),0.0823034 # DEPENDENCYPART_SIBL
(22,20),(22,31),0.0123358 # DEPENDENCYPART_SIBL
(22,21),(22,23),0.18382 # DEPENDENCYPART_SIBL
(22,21),(22,24),0.0595128 # DEPENDENCYPART_SIBL
(22,21),(22,25),0.0596139 # DEPENDENCYPART_SIBL
(22,21),(22,26),0.0511659 # DEPENDENCYPART_SIBL
(22,21),(22,28),0.0385709 # DEPENDENCYPART_SIBL
(22,21),(22,29),0.150913 # DEPENDENCYPART_SIBL
(22,21),(22,31),0.049802 # DEPENDENCYPART_SIBL
(22,23),(22,24),0.535012 # DEPENDENCYPART_SIBL
(22,23),(22,25),0.49882 # DEPENDENCYPART_SIBL
(22,23),(22,26),0.199626 # DEPENDENCYPART_SIBL
(22,23),(22,28),0.667916 # DEPENDENCYPART_SIBL
(22,23),(22,29),-0.0155996 # DEPENDENCYPART_SIBL
(22,23),(22,31),0.697685 # DEPENDENCYPART_SIBL
(22,24),(22,25),-0.0355251 # DEPENDENCYPART_SIBL
(22,24),(22,26),-0.0532232 # DEPENDENCYPART_SIBL
(22,24),(22,28),-0.0640939 # DEPENDENCYPART_SIBL
(22,24),(22,29),-0.138991 # DEPENDENCYPART_SIBL
(22,24),(22,31),-0.0609543 # DEPENDENCYPART_SIBL
(22,25),(22,26),-0.0566432 # DEPENDENCYPART_SIBL
(22,25),(22,28),-0.0206954 # DEPENDENCYPART_SIBL
(22,25),(22,29),-0.046254 # DEPENDENCYPART_SIBL
(22,25),(22,31),-0.0175575 # DEPENDENCYPART_SIBL
(22,26),(22,28),0.131532 # DEPENDENCYPART_SIBL
(22,26),(22,29),0.00275853 # DEPENDENCYPART_SIBL
(22,26),(22,31),0.14869 # DEPENDENCYPART_SIBL
(22,28),(22,29),-0.0838975 # DEPENDENCYPART_SIBL
(22,28),(22,31),-0.104455 # DEPENDENCYPART_SIBL
(22,29),(22,31),-0.146995 # DEPENDENCYPART_SIBL
(24,25),(24,26),-0.173548 # DEPENDENCYPART_SIBL
(24,25),(24,28),-0.517524 # DEPENDENCYPART_SIBL
(24,25),(24,29),-0.301947 # DEPENDENCYPART_SIBL
(24,25),(24,31),-0.517507 # DEPENDENCYPART_SIBL
(24,26),(24,28),-0.0829639 # DEPENDENCYPART_SIBL
(24,26),(24,29),-0.0382708 # DEPENDENCYPART_SIBL
(24,26),(24,31),-0.06975 # DEPENDENCYPART_SIBL
(24,28),(24,29),-0.255081 # DEPENDENCYPART_SIBL
(24,28),(24,31),-0.568421 # DEPENDENCYPART_SIBL
(24,29),(24,31),-0.37218 # DEPENDENCYPART_SIBL
(25,2),(25,4),-0.102648 # DEPENDENCYPART_SIBL
(25,2),(25,5),-0.0672432 # DEPENDENCYPART_SIBL
(25,2),(25,6),-0.0252321 # DEPENDENCYPART_SIBL
(25,2),(25,7),-0.166572 # DEPENDENCYPART_SIBL
(25,2),(25,14),-0.0252321 # DEPENDENCYPART_SIBL
(25,2),(25,15),-0.0964806 # DEPENDENCYPART_SIBL
(25,2),(25,16),-0.166572 # DEPENDENCYPART_SIBL
(25,2),(25,18),-0.00467627 # DEPENDENCYPART_SIBL
(25,2),(25,19),-0.0186873 # DEPENDENCYPART_SIBL
(25,2),(25,22),-0.0252321 # DEPENDENCYPART_SIBL
(25,2),(25,23),0.162346 # DEPENDENCYPART_SIBL
(25,2),(25,26),-0.0376695 # DEPENDENCYPART_SIBL
(25,2),(25,27),-0.0272507 # DEPENDENCYPART_SIBL
(25,2),(25,28),0.0288598 # DEPENDENCYPART_SIBL
(25,2),(25,29),-0.0403288 # DEPENDENCYPART_SIBL
(25,2),(25,30),-0.0114206 # DEPENDENCYPART_SIBL
(25,2),(25,31),0.0166445 # DEPENDENCYPART_SIBL
(25,2),(25,32),0.0274891 # DEPENDENCYPART_SIBL
(25,4),(25,5),-0.0556733 # DEPENDENCYPART_SIBL
(25,4),(25,6),-0.0297108 # DEPENDENCYPART_SIBL
(25,4),(25,7),-0.0257758 # DEPENDENCYPART_SIBL
(25,4),(25,14),-0.0297108 # DEPENDENCYPART_SIBL
(25,4),(25,15),0.0179626 # DEPENDENCYPART_SIBL
(25,4),(25,16),-0.0257758 # DEPENDENCYPART_SIBL
(25,4),(25,18),-0.040391 # DEPENDENCYPART_SIBL
(25,4),(25,19),-0.0280984 # DEPENDENCYPART_SIBL
(25,4),(25,22),-0.0297108 # DEPENDENCYPART_SIBL
(25,4),(25,23),0.0961417 # DEPENDENCYPART_SIBL
(25,4),(25,26),-0.047603 # DEPENDENCYPART_SIBL
(25,4),(25,27),-0.0511549 # DEPENDENCYPART_SIBL
(25,4),(25,28),0.0193761 # DEPENDENCYPART_SIBL
(25,4),(25,29),-0.179899 # DEPENDENCYPART_SIBL
(25,4),(25,30),-0.046766 # DEPENDENCYPART_SIBL
(25,4),(25,31),-0.00772095 # DEPENDENCYPART_SIBL
(25,4),(25,32),0.0331861 # DEPENDENCYPART_SIBL
(25,5),(25,6),0.0916805 # DEPENDENCYPART_SIBL
(25,5),(25,7),0.171681 # DEPENDENCYPART_SIBL
(25,5),(25,14),0.0916805 # DEPENDENCYPART_SIBL
(25,5),(25,15),0.121203 # DEPENDENCYPART_SIBL
(25,5),(25,16),0.171681 # DEPENDENCYPART_SIBL
(25,5),(25,18),0.0292712 # DEPENDENCYPART_SIBL
(25,5),(25,19),0.0343674 # DEPENDENCYPART_SIBL
(25,5),(25,22),0.0916805 # DEPENDENCYPART_SIBL
(25,5),(25,23),0.170242 # DEPENDENCYPART_SIBL
(25,5),(25,26),-0.0271941 # DEPENDENCYPART_SIBL
(25,5),(25,27),-0.0143363 # DEPENDENCYPART_SIBL
(25,5),(25,28),0.020052 # DEPENDENCYPART_SIBL
(25,5),(25,29),-0.0742822 # DEPENDENCYPART_SIBL
(25,5),(25,30),-0.0925287 # DEPENDENCYPART_SIBL
(25,5),(25,31),0.00783622 # DEPENDENCYPART_SIBL
(25,5),(25,32),0.0220324 # DEPENDENCYPART_SIBL
(25,6),(25,7),-0.026423 # DEPENDENCYPART_SIBL
(25,6),(25,14),-0.525572 # DEPENDENCYPART_SIBL
(25,6),(25,15),0.0247694 # DEPENDENCYPART_SIBL
(25,6),(25,16),-0.026423 # DEPENDENCYPART_SIBL
(25,6),(25,18),-0.409432 # DEPENDENCYPART_SIBL
(25,6),(25,19),-0.397521 # DEPENDENCYPART_SIBL
(25,6),(25,22),-0.525572 # DEPENDENCYPART_SIBL
(25,6),(25,23),-0.0596591 # DEPENDENCYPART_SIBL
(25,6),(25,26),0.00781973 # DEPENDENCYPART_SIBL
(25,6),(25,27),-0.0402923 # DEPENDENCYPART_SIBL
(25,6),(25,28),0.0069447 # DEPENDENCYPART_SIBL
(25,6),(25,29),0.00619375 # DEPENDENCYPART_SIBL
(25,6),(25,30),-0.0490071 # DEPENDENCYPART_SIBL
(25,6),(25,31),-0.00600526 # DEPENDENCYPART_SIBL
(25,6),(25,32),0.00415446 # DEPENDENCYPART_SIBL
(25,7),(25,14),0.000126279 # DEPENDENCYPART_SIBL
(25,7),(25,15),-0.0281288 # DEPENDENCYPART_SIBL
(25,7),(25,16),-0.0380493 # DEPENDENCYPART_SIBL
(25,7),(25,18),0.0588112 # DEPENDENCYPART_SIBL
(25,7),(25,19),0.0430175 # DEPENDENCYPART_SIBL
(25,7),(25,22),0.000126279 # DEPENDENCYPART_SIBL
(25,7),(25,23),0.306036 # DEPENDENCYPART_SIBL
(25,7),(25,26),-0.000344251 # DEPENDENCYPART_SIBL
(25,7),(25,27),-0.0396583 # DEPENDENCYPART_SIBL
(25,7),(25,28),0.0245784 # DEPENDENCYPART_SIBL
(25,7),(25,29),-0.065138 # DEPENDENCYPART_SIBL
(25,7),(25,30),-0.0321747 # DEPENDENCYPART_SIBL
(25,7),(25,31),-0.0016885 # DEPENDENCYPART_SIBL
(25,7),(25,32),0.0737731 # DEPENDENCYPART_SIBL
(25,14),(25,15),0.0247694 # DEPENDENCYPART_SIBL
(25,14),(25,16),-0.026423 # DEPENDENCYPART_SIBL
(25,14),(25,18),-0.409432 # DEPENDENCYPART_SIBL
(25,14),(25,19),-0.397521 # DEPENDENCYPART_SIBL
(25,14),(25,22),-0.525572 # DEPENDENCYPART_SIBL
(25,14),(25,23),-0.0596591 # DEPENDENCYPART_SIBL
(25,14),(25,26),0.00781973 # DEPENDENCYPART_SIBL
(25,14),(25,27),-0.0402923 # DEPENDENCYPART_SIBL
(25,14),(25,28),0.0069447 # DEPENDENCYPART_SIBL
(25,14),(25,29),0.00619375 # DEPENDENCYPART_SIBL
(25,14),(25,30),-0.0490071 # DEPENDENCYPART_SIBL
(25,14),(25,31),-0.00600526 # DEPENDENCYPART_SIBL
(25,14),(25,32),0.00415446 # DEPENDENCYPART_SIBL
(25,15),(25,16),-0.0716103 # DEPENDENCYPART_SIBL
(25,15),(25,18),0.0281349 # DEPENDENCYPART_SIBL
(25,15),(25,19),0.0195095 # DEPENDENCYPART_SIBL
(25,15),(25,22),-0.000479532 # DEPENDENCYPART_SIBL
(25,15),(25,23),0.438263 # DEPENDENCYPART_SIBL
(25,15),(25,26),0.0792537 # DEPENDENCYPART_SIBL
(25,15),(25,27),-0.0120257 # DEPENDENCYPART_SIBL
(25,15),(25,28),0.0579835 # DEPENDENCYPART_SIBL
(25,15),(25,29),-0.0316227 # DEPENDENCYPART_SIBL
(25,15),(25,30),0.00707938 # DEPENDENCYPART_SIBL
(25,15),(25,31),0.0317067 # DEPENDENCYPART_SIBL
(25,15),(25,32),0.0933659 # DEPENDENCYPART_SIBL
(25,16),(25,18),0.0588112 # DEPENDENCYPART_SIBL
(25,16),(25,19),0.0430175 # DEPENDENCYPART_SIBL
(25,16),(25,22),0.000126279 # DEPENDENCYPART_SIBL
