# _root_ Gitano , which makes budget-priced apparel sold mainly through mass merchandisers like K mart and Wal-Mart , said the Regatta acquisition will enhance its strategy to expand into department stores .
#goldHeads=18,1,4,1,6,4,6,7,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
#predictedHeads=18,1,4,1,6,4,6,9,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
(21,18),(21,26),-0.0800762 # DEPENDENCYPART_SIBL
(21,19),(21,20),0.254559 # DEPENDENCYPART_SIBL
(21,19),(21,25),-0.0012835 # DEPENDENCYPART_SIBL
(21,19),(21,26),-0.0916806 # DEPENDENCYPART_SIBL
(21,20),(21,25),-0.0423552 # DEPENDENCYPART_SIBL
(21,20),(21,26),-0.119531 # DEPENDENCYPART_SIBL
(21,25),(21,26),-0.0247282 # DEPENDENCYPART_SIBL
(22,1),(22,2),-0.0361501 # DEPENDENCYPART_SIBL
(22,1),(22,3),-0.326524 # DEPENDENCYPART_SIBL
(22,1),(22,4),-0.079432 # DEPENDENCYPART_SIBL
(22,1),(22,6),-0.347181 # DEPENDENCYPART_SIBL
(22,1),(22,7),-0.11401 # DEPENDENCYPART_SIBL
(22,1),(22,8),-0.0219738 # DEPENDENCYPART_SIBL
(22,1),(22,9),-0.0514046 # DEPENDENCYPART_SIBL
(22,1),(22,10),-0.355827 # DEPENDENCYPART_SIBL
(22,1),(22,11),-0.332771 # DEPENDENCYPART_SIBL
(22,1),(22,12),-0.0212081 # DEPENDENCYPART_SIBL
(22,1),(22,13),-0.336537 # DEPENDENCYPART_SIBL
(22,1),(22,14),-0.339266 # DEPENDENCYPART_SIBL
(22,1),(22,15),-0.303745 # DEPENDENCYPART_SIBL
(22,1),(22,16),-0.336283 # DEPENDENCYPART_SIBL
(22,1),(22,17),-0.0361501 # DEPENDENCYPART_SIBL
(22,1),(22,18),-0.148635 # DEPENDENCYPART_SIBL
(22,1),(22,19),-0.427016 # DEPENDENCYPART_SIBL
(22,1),(22,20),-0.336283 # DEPENDENCYPART_SIBL
(22,1),(22,21),-0.351143 # DEPENDENCYPART_SIBL
(22,1),(22,23),0.0571109 # DEPENDENCYPART_SIBL
(22,1),(22,24),-0.0481286 # DEPENDENCYPART_SIBL
(22,1),(22,25),-0.0753044 # DEPENDENCYPART_SIBL
(22,1),(22,26),-0.0577992 # DEPENDENCYPART_SIBL
(22,1),(22,27),0.0301621 # DEPENDENCYPART_SIBL
(22,1),(22,28),-0.0871412 # DEPENDENCYPART_SIBL
(22,1),(22,30),-0.076167 # DEPENDENCYPART_SIBL
(22,1),(22,31),-0.00263137 # DEPENDENCYPART_SIBL
(22,2),(22,3),-0.234633 # DEPENDENCYPART_SIBL
(22,2),(22,4),0.000383256 # DEPENDENCYPART_SIBL
(22,2),(22,6),0.0161185 # DEPENDENCYPART_SIBL
(22,2),(22,7),0.0660521 # DEPENDENCYPART_SIBL
(22,2),(22,8),0.0315169 # DEPENDENCYPART_SIBL
(22,2),(22,9),0.073974 # DEPENDENCYPART_SIBL
(22,2),(22,10),0.022701 # DEPENDENCYPART_SIBL
(22,2),(22,11),0.0125933 # DEPENDENCYPART_SIBL
(22,2),(22,12),0.187615 # DEPENDENCYPART_SIBL
(22,2),(22,13),0.0570799 # DEPENDENCYPART_SIBL
(22,2),(22,14),0.078105 # DEPENDENCYPART_SIBL
(22,2),(22,15),-0.0453049 # DEPENDENCYPART_SIBL
(22,2),(22,16),0.0638533 # DEPENDENCYPART_SIBL
(22,2),(22,17),-0.00695535 # DEPENDENCYPART_SIBL
(22,2),(22,18),-0.0528903 # DEPENDENCYPART_SIBL
(22,2),(22,19),-0.0935887 # DEPENDENCYPART_SIBL
(22,2),(22,20),0.0638533 # DEPENDENCYPART_SIBL
(22,2),(22,21),0.00917638 # DEPENDENCYPART_SIBL
(22,2),(22,23),0.00910563 # DEPENDENCYPART_SIBL
(22,2),(22,24),-0.0479062 # DEPENDENCYPART_SIBL
(22,2),(22,25),-0.0689465 # DEPENDENCYPART_SIBL
(22,2),(22,26),-0.0662064 # DEPENDENCYPART_SIBL
(22,2),(22,27),-0.0444826 # DEPENDENCYPART_SIBL
(22,2),(22,28),-0.0770148 # DEPENDENCYPART_SIBL
(22,2),(22,30),-0.0959157 # DEPENDENCYPART_SIBL
(22,2),(22,31),0.0362674 # DEPENDENCYPART_SIBL
(22,3),(22,4),-0.0117354 # DEPENDENCYPART_SIBL
(22,3),(22,6),-0.248348 # DEPENDENCYPART_SIBL
(22,3),(22,7),-0.0714339 # DEPENDENCYPART_SIBL
(22,3),(22,8),0.0442005 # DEPENDENCYPART_SIBL
(22,3),(22,9),0.212094 # DEPENDENCYPART_SIBL
(22,3),(22,10),-0.245614 # DEPENDENCYPART_SIBL
(22,3),(22,11),-0.337979 # DEPENDENCYPART_SIBL
(22,3),(22,12),0.242264 # DEPENDENCYPART_SIBL
(22,3),(22,13),-0.217731 # DEPENDENCYPART_SIBL
(22,3),(22,14),-0.217397 # DEPENDENCYPART_SIBL
(22,3),(22,15),-0.149477 # DEPENDENCYPART_SIBL
(22,3),(22,16),-0.216798 # DEPENDENCYPART_SIBL
(22,3),(22,17),0.204237 # DEPENDENCYPART_SIBL
(22,3),(22,18),-0.0650794 # DEPENDENCYPART_SIBL
(22,3),(22,19),-0.308677 # DEPENDENCYPART_SIBL
(22,3),(22,20),-0.216798 # DEPENDENCYPART_SIBL
(22,3),(22,21),-0.255409 # DEPENDENCYPART_SIBL
(22,3),(22,23),0.15645 # DEPENDENCYPART_SIBL
(22,3),(22,24),-0.0361251 # DEPENDENCYPART_SIBL
(22,3),(22,25),-0.0447166 # DEPENDENCYPART_SIBL
(22,3),(22,26),0.00559728 # DEPENDENCYPART_SIBL
(22,3),(22,27),0.137955 # DEPENDENCYPART_SIBL
(22,3),(22,28),-0.0295536 # DEPENDENCYPART_SIBL
(22,3),(22,30),-0.0272418 # DEPENDENCYPART_SIBL
(22,3),(22,31),-0.525534 # DEPENDENCYPART_SIBL
(22,4),(22,6),-0.0469829 # DEPENDENCYPART_SIBL
(22,4),(22,7),0.0206551 # DEPENDENCYPART_SIBL
(22,4),(22,8),0.025397 # DEPENDENCYPART_SIBL
(22,4),(22,9),-0.0581915 # DEPENDENCYPART_SIBL
(22,4),(22,10),-0.0447574 # DEPENDENCYPART_SIBL
(22,4),(22,11),-0.0286352 # DEPENDENCYPART_SIBL
(22,4),(22,12),-0.0420116 # DEPENDENCYPART_SIBL
(22,4),(22,13),0.00186523 # DEPENDENCYPART_SIBL
(22,4),(22,14),0.00198521 # DEPENDENCYPART_SIBL
(22,4),(22,15),-0.0799793 # DEPENDENCYPART_SIBL
(22,4),(22,16),0.00259432 # DEPENDENCYPART_SIBL
(22,4),(22,17),0.217337 # DEPENDENCYPART_SIBL
(22,4),(22,18),-0.00499162 # DEPENDENCYPART_SIBL
(22,4),(22,19),-0.0265879 # DEPENDENCYPART_SIBL
(22,4),(22,20),0.00259432 # DEPENDENCYPART_SIBL
(22,4),(22,21),-0.0540054 # DEPENDENCYPART_SIBL
(22,4),(22,23),0.0301407 # DEPENDENCYPART_SIBL
(22,4),(22,24),-0.0174513 # DEPENDENCYPART_SIBL
(22,4),(22,25),-0.0646511 # DEPENDENCYPART_SIBL
(22,4),(22,26),-0.0554045 # DEPENDENCYPART_SIBL
(22,4),(22,27),0.0098206 # DEPENDENCYPART_SIBL
(22,4),(22,28),-0.0652693 # DEPENDENCYPART_SIBL
(22,4),(22,30),-0.0614152 # DEPENDENCYPART_SIBL
(22,4),(22,31),0.0492496 # DEPENDENCYPART_SIBL
(22,6),(22,7),-0.255613 # DEPENDENCYPART_SIBL
(22,6),(22,8),-0.0750079 # DEPENDENCYPART_SIBL
(22,6),(22,9),-0.0886967 # DEPENDENCYPART_SIBL
(22,6),(22,10),-0.721337 # DEPENDENCYPART_SIBL
(22,6),(22,11),-0.508937 # DEPENDENCYPART_SIBL
(22,6),(22,12),-0.0627139 # DEPENDENCYPART_SIBL
(22,6),(22,13),-0.478442 # DEPENDENCYPART_SIBL
(22,6),(22,14),-0.478744 # DEPENDENCYPART_SIBL
(22,6),(22,15),-0.378137 # DEPENDENCYPART_SIBL
(22,6),(22,16),-0.478046 # DEPENDENCYPART_SIBL
(22,6),(22,17),0.000734205 # DEPENDENCYPART_SIBL
(22,6),(22,18),-0.239181 # DEPENDENCYPART_SIBL
(22,6),(22,19),-0.555614 # DEPENDENCYPART_SIBL
(22,6),(22,20),-0.478046 # DEPENDENCYPART_SIBL
(22,6),(22,21),-0.740219 # DEPENDENCYPART_SIBL
(22,6),(22,23),-0.0251641 # DEPENDENCYPART_SIBL
(22,6),(22,24),-0.0799037 # DEPENDENCYPART_SIBL
(22,6),(22,25),-0.0833889 # DEPENDENCYPART_SIBL
(22,6),(22,26),-0.0991123 # DEPENDENCYPART_SIBL
(22,6),(22,27),-0.0347244 # DEPENDENCYPART_SIBL
(22,6),(22,28),-0.115045 # DEPENDENCYPART_SIBL
(22,6),(22,30),-0.135621 # DEPENDENCYPART_SIBL
(22,6),(22,31),-0.0218766 # DEPENDENCYPART_SIBL
(22,7),(22,8),0.0245217 # DEPENDENCYPART_SIBL
(22,7),(22,9),-0.0504839 # DEPENDENCYPART_SIBL
(22,7),(22,10),-0.0494257 # DEPENDENCYPART_SIBL
(22,7),(22,11),0.000704636 # DEPENDENCYPART_SIBL
(22,7),(22,12),-0.033207 # DEPENDENCYPART_SIBL
(22,7),(22,13),0.0114424 # DEPENDENCYPART_SIBL
(22,7),(22,14),0.011104 # DEPENDENCYPART_SIBL
(22,7),(22,15),-0.0659256 # DEPENDENCYPART_SIBL
(22,7),(22,16),0.0117032 # DEPENDENCYPART_SIBL
(22,7),(22,17),0.346949 # DEPENDENCYPART_SIBL
(22,7),(22,18),0.0874169 # DEPENDENCYPART_SIBL
(22,7),(22,19),-0.123718 # DEPENDENCYPART_SIBL
(22,7),(22,20),0.0117032 # DEPENDENCYPART_SIBL
(22,7),(22,21),-0.0599981 # DEPENDENCYPART_SIBL
(22,7),(22,23),-0.0663685 # DEPENDENCYPART_SIBL
(22,7),(22,24),-0.0360614 # DEPENDENCYPART_SIBL
(22,7),(22,25),-0.103584 # DEPENDENCYPART_SIBL
(22,7),(22,26),-0.0715664 # DEPENDENCYPART_SIBL
(22,7),(22,27),-0.0866881 # DEPENDENCYPART_SIBL
(22,7),(22,28),-0.0776894 # DEPENDENCYPART_SIBL
(22,7),(22,30),-0.0666505 # DEPENDENCYPART_SIBL
(22,7),(22,31),-0.00923504 # DEPENDENCYPART_SIBL
(22,8),(22,9),0.00270702 # DEPENDENCYPART_SIBL
(22,8),(22,10),-0.0173967 # DEPENDENCYPART_SIBL
(22,8),(22,11),-0.0194011 # DEPENDENCYPART_SIBL
(22,8),(22,12),0.0340235 # DEPENDENCYPART_SIBL
(22,8),(22,13),-0.0358197 # DEPENDENCYPART_SIBL
(22,8),(22,14),-0.0345043 # DEPENDENCYPART_SIBL
(22,8),(22,15),-0.087197 # DEPENDENCYPART_SIBL
(22,8),(22,16),-0.0339052 # DEPENDENCYPART_SIBL
(22,8),(22,17),0.139505 # DEPENDENCYPART_SIBL
(22,8),(22,18),0.00265784 # DEPENDENCYPART_SIBL
(22,8),(22,19),-0.032738 # DEPENDENCYPART_SIBL
(22,8),(22,20),-0.0339052 # DEPENDENCYPART_SIBL
(22,8),(22,21),-0.0386397 # DEPENDENCYPART_SIBL
(22,8),(22,23),0.019914 # DEPENDENCYPART_SIBL
(22,8),(22,24),-0.0317844 # DEPENDENCYPART_SIBL
(22,8),(22,25),-0.0252454 # DEPENDENCYPART_SIBL
(22,8),(22,26),-0.0435549 # DEPENDENCYPART_SIBL
(22,8),(22,27),-0.00557913 # DEPENDENCYPART_SIBL
(22,8),(22,28),0.0360129 # DEPENDENCYPART_SIBL
(22,8),(22,30),0.0275754 # DEPENDENCYPART_SIBL
(22,8),(22,31),0.0547232 # DEPENDENCYPART_SIBL
(22,9),(22,10),-0.0720396 # DEPENDENCYPART_SIBL
(22,9),(22,11),-0.0461257 # DEPENDENCYPART_SIBL
(22,9),(22,12),-0.17526 # DEPENDENCYPART_SIBL
(22,9),(22,13),-0.050244 # DEPENDENCYPART_SIBL
(22,9),(22,14),-0.0377022 # DEPENDENCYPART_SIBL
(22,9),(22,15),-0.209702 # DEPENDENCYPART_SIBL
(22,9),(22,16),-0.045033 # DEPENDENCYPART_SIBL
(22,9),(22,17),0.264039 # DEPENDENCYPART_SIBL
(22,9),(22,18),-0.0720704 # DEPENDENCYPART_SIBL
(22,9),(22,19),-0.13417 # DEPENDENCYPART_SIBL
(22,9),(22,20),-0.045033 # DEPENDENCYPART_SIBL
(22,9),(22,21),-0.0840515 # DEPENDENCYPART_SIBL
(22,9),(22,23),-0.0192566 # DEPENDENCYPART_SIBL
(22,9),(22,24),-0.0515908 # DEPENDENCYPART_SIBL
(22,9),(22,25),-0.0700899 # DEPENDENCYPART_SIBL
(22,9),(22,26),-0.0820397 # DEPENDENCYPART_SIBL
(22,9),(22,27),-0.0583549 # DEPENDENCYPART_SIBL
(22,9),(22,28),-0.0471516 # DEPENDENCYPART_SIBL
(22,9),(22,30),-0.103931 # DEPENDENCYPART_SIBL
(22,9),(22,31),0.0176701 # DEPENDENCYPART_SIBL
(22,10),(22,11),-0.523007 # DEPENDENCYPART_SIBL
(22,10),(22,12),-0.062786 # DEPENDENCYPART_SIBL
(22,10),(22,13),-0.478257 # DEPENDENCYPART_SIBL
(22,10),(22,14),-0.47856 # DEPENDENCYPART_SIBL
(22,10),(22,15),-0.378109 # DEPENDENCYPART_SIBL
(22,10),(22,16),-0.477862 # DEPENDENCYPART_SIBL
(22,10),(22,17),-0.0276302 # DEPENDENCYPART_SIBL
(22,10),(22,18),-0.239182 # DEPENDENCYPART_SIBL
(22,10),(22,19),-0.555615 # DEPENDENCYPART_SIBL
(22,10),(22,20),-0.477862 # DEPENDENCYPART_SIBL
(22,10),(22,21),-0.753167 # DEPENDENCYPART_SIBL
(22,10),(22,23),-0.0076304 # DEPENDENCYPART_SIBL
(22,10),(22,24),-0.0740714 # DEPENDENCYPART_SIBL
(22,10),(22,25),-0.0733548 # DEPENDENCYPART_SIBL
(22,10),(22,26),-0.093087 # DEPENDENCYPART_SIBL
(22,10),(22,27),-0.0171907 # DEPENDENCYPART_SIBL
(22,10),(22,28),-0.0973309 # DEPENDENCYPART_SIBL
(22,10),(22,30),-0.120873 # DEPENDENCYPART_SIBL
(22,10),(22,31),-0.0127345 # DEPENDENCYPART_SIBL
(22,11),(22,12),-0.0874564 # DEPENDENCYPART_SIBL
(22,11),(22,13),-0.489408 # DEPENDENCYPART_SIBL
(22,11),(22,14),-0.489641 # DEPENDENCYPART_SIBL
(22,11),(22,15),-0.351695 # DEPENDENCYPART_SIBL
(22,11),(22,16),-0.489042 # DEPENDENCYPART_SIBL
(22,11),(22,17),-0.0251506 # DEPENDENCYPART_SIBL
(22,11),(22,18),-0.241283 # DEPENDENCYPART_SIBL
(22,11),(22,19),-0.357609 # DEPENDENCYPART_SIBL
(22,11),(22,20),-0.489042 # DEPENDENCYPART_SIBL
(22,11),(22,21),-0.590936 # DEPENDENCYPART_SIBL
(22,11),(22,23),-0.00953014 # DEPENDENCYPART_SIBL
(22,11),(22,24),-0.0416525 # DEPENDENCYPART_SIBL
(22,11),(22,25),-0.0918273 # DEPENDENCYPART_SIBL
(22,11),(22,26),-0.103829 # DEPENDENCYPART_SIBL
(22,11),(22,27),-0.0271591 # DEPENDENCYPART_SIBL
(22,11),(22,28),-0.00310368 # DEPENDENCYPART_SIBL
(22,11),(22,30),-0.0957352 # DEPENDENCYPART_SIBL
(22,11),(22,31),0.00418633 # DEPENDENCYPART_SIBL
(22,12),(22,13),-0.0440361 # DEPENDENCYPART_SIBL
(22,12),(22,14),-0.0314943 # DEPENDENCYPART_SIBL
(22,12),(22,15),-0.192944 # DEPENDENCYPART_SIBL
(22,12),(22,16),-0.0388251 # DEPENDENCYPART_SIBL
(22,12),(22,17),0.330912 # DEPENDENCYPART_SIBL
(22,12),(22,18),-0.0554067 # DEPENDENCYPART_SIBL
(22,12),(22,19),-0.0616117 # DEPENDENCYPART_SIBL
(22,12),(22,20),-0.0388251 # DEPENDENCYPART_SIBL
(22,12),(22,21),-0.0591587 # DEPENDENCYPART_SIBL
(22,12),(22,23),0.010011 # DEPENDENCYPART_SIBL
(22,12),(22,24),-0.0341409 # DEPENDENCYPART_SIBL
(22,12),(22,25),-0.0530792 # DEPENDENCYPART_SIBL
(22,12),(22,26),0.0252121 # DEPENDENCYPART_SIBL
(22,12),(22,27),-0.0290873 # DEPENDENCYPART_SIBL
(22,12),(22,28),-0.00732933 # DEPENDENCYPART_SIBL
(22,12),(22,30),-0.0734185 # DEPENDENCYPART_SIBL
(22,12),(22,31),0.00444363 # DEPENDENCYPART_SIBL
(22,13),(22,14),-0.337733 # DEPENDENCYPART_SIBL
(22,13),(22,15),-0.303831 # DEPENDENCYPART_SIBL
(22,13),(22,16),-0.332402 # DEPENDENCYPART_SIBL
(22,13),(22,17),-0.0424499 # DEPENDENCYPART_SIBL
(22,13),(22,18),-0.148635 # DEPENDENCYPART_SIBL
(22,13),(22,19),-0.42751 # DEPENDENCYPART_SIBL
(22,13),(22,20),-0.332402 # DEPENDENCYPART_SIBL
(22,13),(22,21),-0.354844 # DEPENDENCYPART_SIBL
(22,13),(22,23),0.0541704 # DEPENDENCYPART_SIBL
(22,13),(22,24),-0.0496212 # DEPENDENCYPART_SIBL
(22,13),(22,25),-0.0778564 # DEPENDENCYPART_SIBL
(22,13),(22,26),-0.0716113 # DEPENDENCYPART_SIBL
(22,13),(22,27),0.0272216 # DEPENDENCYPART_SIBL
(22,13),(22,28),-0.0916381 # DEPENDENCYPART_SIBL
(22,13),(22,30),-0.0776762 # DEPENDENCYPART_SIBL
(22,13),(22,31),-0.0250885 # DEPENDENCYPART_SIBL
(22,14),(22,15),-0.304438 # DEPENDENCYPART_SIBL
(22,14),(22,16),-0.331217 # DEPENDENCYPART_SIBL
(22,14),(22,17),-0.0435173 # DEPENDENCYPART_SIBL
(22,14),(22,18),-0.149235 # DEPENDENCYPART_SIBL
(22,14),(22,19),-0.427616 # DEPENDENCYPART_SIBL
(22,14),(22,20),-0.331217 # DEPENDENCYPART_SIBL
(22,14),(22,21),-0.34398 # DEPENDENCYPART_SIBL
(22,14),(22,23),0.0681414 # DEPENDENCYPART_SIBL
(22,14),(22,24),-0.0435094 # DEPENDENCYPART_SIBL
(22,14),(22,25),-0.0706311 # DEPENDENCYPART_SIBL
(22,14),(22,26),-0.0428125 # DEPENDENCYPART_SIBL
(22,14),(22,27),0.0411926 # DEPENDENCYPART_SIBL
(22,14),(22,28),-0.0751263 # DEPENDENCYPART_SIBL
(22,14),(22,30),-0.0715057 # DEPENDENCYPART_SIBL
(22,14),(22,31),0.00951106 # DEPENDENCYPART_SIBL
(22,15),(22,16),-0.0321376 # DEPENDENCYPART_SIBL
(22,15),(22,17),0.245724 # DEPENDENCYPART_SIBL
(22,15),(22,18),0.0468435 # DEPENDENCYPART_SIBL
(22,15),(22,19),0.143857 # DEPENDENCYPART_SIBL
(22,15),(22,20),-0.0321376 # DEPENDENCYPART_SIBL
(22,15),(22,21),-0.0229705 # DEPENDENCYPART_SIBL
(22,15),(22,23),0.0159753 # DEPENDENCYPART_SIBL
(22,15),(22,24),-0.0158141 # DEPENDENCYPART_SIBL
(22,15),(22,25),-0.0923026 # DEPENDENCYPART_SIBL
(22,15),(22,26),-0.0789773 # DEPENDENCYPART_SIBL
(22,15),(22,27),-0.00434831 # DEPENDENCYPART_SIBL
(22,15),(22,28),-0.0425238 # DEPENDENCYPART_SIBL
(22,15),(22,30),-0.0558487 # DEPENDENCYPART_SIBL
(22,15),(22,31),0.162378 # DEPENDENCYPART_SIBL
(22,16),(22,17),-0.0361501 # DEPENDENCYPART_SIBL
(22,16),(22,18),-0.148635 # DEPENDENCYPART_SIBL
(22,16),(22,19),-0.427016 # DEPENDENCYPART_SIBL
(22,16),(22,20),-0.336283 # DEPENDENCYPART_SIBL
(22,16),(22,21),-0.351143 # DEPENDENCYPART_SIBL
(22,16),(22,23),0.0571109 # DEPENDENCYPART_SIBL
(22,16),(22,24),-0.0481286 # DEPENDENCYPART_SIBL
(22,16),(22,25),-0.0753044 # DEPENDENCYPART_SIBL
(22,16),(22,26),-0.0577992 # DEPENDENCYPART_SIBL
(22,16),(22,27),0.0301621 # DEPENDENCYPART_SIBL
(22,16),(22,28),-0.0871412 # DEPENDENCYPART_SIBL
(22,16),(22,30),-0.076167 # DEPENDENCYPART_SIBL
(22,16),(22,31),-0.00263137 # DEPENDENCYPART_SIBL
(22,17),(22,18),-0.0528903 # DEPENDENCYPART_SIBL
(22,17),(22,19),-0.0935887 # DEPENDENCYPART_SIBL
(22,17),(22,20),0.0638533 # DEPENDENCYPART_SIBL
(22,17),(22,21),0.00917638 # DEPENDENCYPART_SIBL
(22,17),(22,23),0.00910563 # DEPENDENCYPART_SIBL
(22,17),(22,24),-0.0479062 # DEPENDENCYPART_SIBL
(22,17),(22,25),-0.0689465 # DEPENDENCYPART_SIBL
(22,17),(22,26),-0.0662064 # DEPENDENCYPART_SIBL
(22,17),(22,27),-0.0444826 # DEPENDENCYPART_SIBL
(22,17),(22,28),-0.0770148 # DEPENDENCYPART_SIBL
(22,17),(22,30),-0.0959157 # DEPENDENCYPART_SIBL
(22,17),(22,31),0.0362674 # DEPENDENCYPART_SIBL
(22,18),(22,19),-0.0687077 # DEPENDENCYPART_SIBL
(22,18),(22,20),-0.0155747 # DEPENDENCYPART_SIBL
(22,18),(22,21),-0.105878 # DEPENDENCYPART_SIBL
(22,18),(22,23),-0.0386874 # DEPENDENCYPART_SIBL
(22,18),(22,24),-0.0304526 # DEPENDENCYPART_SIBL
(22,18),(22,25),-0.0608941 # DEPENDENCYPART_SIBL
(22,18),(22,26),-0.113766 # DEPENDENCYPART_SIBL
(22,18),(22,27),-0.0590071 # DEPENDENCYPART_SIBL
(22,18),(22,28),-0.058832 # DEPENDENCYPART_SIBL
(22,18),(22,30),-0.0940149 # DEPENDENCYPART_SIBL
(22,18),(22,31),-0.000637931 # DEPENDENCYPART_SIBL
(22,19),(22,20),-0.221614 # DEPENDENCYPART_SIBL
(22,19),(22,21),-0.215151 # DEPENDENCYPART_SIBL
(22,19),(22,23),-0.202538 # DEPENDENCYPART_SIBL
(22,19),(22,24),-0.141388 # DEPENDENCYPART_SIBL
(22,19),(22,25),-0.203946 # DEPENDENCYPART_SIBL
(22,19),(22,26),-0.228794 # DEPENDENCYPART_SIBL
(22,19),(22,27),-0.222862 # DEPENDENCYPART_SIBL
(22,19),(22,28),-0.130151 # DEPENDENCYPART_SIBL
(22,19),(22,30),-0.22302 # DEPENDENCYPART_SIBL
(22,19),(22,31),-0.236984 # DEPENDENCYPART_SIBL
(22,20),(22,21),-0.351143 # DEPENDENCYPART_SIBL
(22,20),(22,23),0.0571109 # DEPENDENCYPART_SIBL
(22,20),(22,24),-0.0481286 # DEPENDENCYPART_SIBL
(22,20),(22,25),-0.0753044 # DEPENDENCYPART_SIBL
(22,20),(22,26),-0.0577992 # DEPENDENCYPART_SIBL
(22,20),(22,27),0.0301621 # DEPENDENCYPART_SIBL
(22,20),(22,28),-0.0871412 # DEPENDENCYPART_SIBL
(22,20),(22,30),-0.076167 # DEPENDENCYPART_SIBL
(22,20),(22,31),-0.00263137 # DEPENDENCYPART_SIBL
(22,21),(22,23),0.0320632 # DEPENDENCYPART_SIBL
(22,21),(22,24),-0.0698273 # DEPENDENCYPART_SIBL
(22,21),(22,25),-0.0661426 # DEPENDENCYPART_SIBL
(22,21),(22,26),-0.0848498 # DEPENDENCYPART_SIBL
(22,21),(22,27),0.0225028 # DEPENDENCYPART_SIBL
(22,21),(22,28),-0.108008 # DEPENDENCYPART_SIBL
(22,21),(22,30),-0.111291 # DEPENDENCYPART_SIBL
(22,21),(22,31),-0.00750082 # DEPENDENCYPART_SIBL
(22,23),(22,24),-0.21996 # DEPENDENCYPART_SIBL
(22,23),(22,25),-0.344938 # DEPENDENCYPART_SIBL
(22,23),(22,26),-0.243815 # DEPENDENCYPART_SIBL
(22,23),(22,27),-0.846429 # DEPENDENCYPART_SIBL
(22,23),(22,28),-0.2069 # DEPENDENCYPART_SIBL
(22,23),(22,30),-0.263134 # DEPENDENCYPART_SIBL
(22,23),(22,31),0.03103 # DEPENDENCYPART_SIBL
(22,24),(22,25),-0.0416876 # DEPENDENCYPART_SIBL
(22,24),(22,26),-0.0896788 # DEPENDENCYPART_SIBL
(22,24),(22,27),-0.0481277 # DEPENDENCYPART_SIBL
(22,24),(22,28),-0.0908108 # DEPENDENCYPART_SIBL
(22,24),(22,30),-0.0398926 # DEPENDENCYPART_SIBL
(22,24),(22,31),-0.12073 # DEPENDENCYPART_SIBL
(22,25),(22,26),-0.029638 # DEPENDENCYPART_SIBL
(22,25),(22,27),0.0338389 # DEPENDENCYPART_SIBL
(22,25),(22,28),-0.00580624 # DEPENDENCYPART_SIBL
(22,25),(22,30),-0.202863 # DEPENDENCYPART_SIBL
(22,25),(22,31),-0.004271 # DEPENDENCYPART_SIBL
(22,26),(22,27),-0.154754 # DEPENDENCYPART_SIBL
(22,26),(22,28),-0.11944 # DEPENDENCYPART_SIBL
(22,26),(22,30),-0.118226 # DEPENDENCYPART_SIBL
(22,26),(22,31),-0.0206582 # DEPENDENCYPART_SIBL
(22,27),(22,28),-0.211987 # DEPENDENCYPART_SIBL
(22,27),(22,30),-0.267957 # DEPENDENCYPART_SIBL
(22,27),(22,31),-0.0102886 # DEPENDENCYPART_SIBL
(22,28),(22,30),-0.0840881 # DEPENDENCYPART_SIBL
(22,28),(22,31),-0.0566349 # DEPENDENCYPART_SIBL
(22,30),(22,31),0.1323 # DEPENDENCYPART_SIBL
(23,3),(23,4),-0.00981768 # DEPENDENCYPART_SIBL
(23,3),(23,19),-0.193123 # DEPENDENCYPART_SIBL
(23,3),(23,20),-0.151787 # DEPENDENCYPART_SIBL
(23,3),(23,21),-0.0881072 # DEPENDENCYPART_SIBL
(23,3),(23,24),-0.145583 # DEPENDENCYPART_SIBL
(23,3),(23,25),-0.166416 # DEPENDENCYPART_SIBL
(23,3),(23,26),-0.0519989 # DEPENDENCYPART_SIBL
(23,3),(23,27),-0.103155 # DEPENDENCYPART_SIBL
(23,3),(23,28),-0.134382 # DEPENDENCYPART_SIBL
(23,3),(23,30),-0.137941 # DEPENDENCYPART_SIBL
(23,3),(23,31),-0.477817 # DEPENDENCYPART_SIBL
(23,4),(23,19),0.0506313 # DEPENDENCYPART_SIBL
(23,4),(23,20),0.0393029 # DEPENDENCYPART_SIBL
(23,4),(23,21),0.0240258 # DEPENDENCYPART_SIBL
(23,4),(23,24),-0.00956727 # DEPENDENCYPART_SIBL
(23,4),(23,25),-0.0121027 # DEPENDENCYPART_SIBL
(23,4),(23,26),-0.0498222 # DEPENDENCYPART_SIBL
(23,4),(23,27),-0.000136611 # DEPENDENCYPART_SIBL
(23,4),(23,28),-0.0671993 # DEPENDENCYPART_SIBL
(23,4),(23,30),-0.0155084 # DEPENDENCYPART_SIBL
(23,4),(23,31),0.0937208 # DEPENDENCYPART_SIBL
(23,19),(23,20),-0.0652181 # DEPENDENCYPART_SIBL
(23,19),(23,21),-0.00705389 # DEPENDENCYPART_SIBL
(23,19),(23,24),-0.102026 # DEPENDENCYPART_SIBL
(23,19),(23,25),-0.136071 # DEPENDENCYPART_SIBL
(23,19),(23,26),-0.193226 # DEPENDENCYPART_SIBL
(23,19),(23,27),-0.126948 # DEPENDENCYPART_SIBL
