# _root_ Now in its 13th day , the strike has idled about 55,000 machinists and has started to delay delivery of some jetliners .
#goldHeads=2,9,5,5,2,9,8,9,0,9,13,11,10,9,14,15,16,17,18,19,22,20,9,
#predictedHeads=9,9,5,5,2,9,8,9,0,9,13,11,10,9,14,15,16,17,18,19,22,20,9,
(9,17),(17,22),0.00181558 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),0.123753 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),0.138141 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),-0.0271322 # DEPENDENCYPART_GRANDPAR
(10,1),(1,5),0.0244348 # DEPENDENCYPART_GRANDPAR
(10,1),(1,6),-0.218917 # DEPENDENCYPART_GRANDPAR
(10,1),(1,9),-0.174724 # DEPENDENCYPART_GRANDPAR
(10,1),(1,14),-0.48711 # DEPENDENCYPART_GRANDPAR
(10,1),(1,23),-0.702901 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),0.0415623 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),0.088433 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),-0.130528 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),0.0159937 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),-0.378452 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),-0.1251 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),-0.128511 # DEPENDENCYPART_GRANDPAR
(10,2),(2,10),-0.925518 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,2),(2,11),0.0713669 # DEPENDENCYPART_GRANDPAR
(10,2),(2,14),-0.447732 # DEPENDENCYPART_GRANDPAR
(10,2),(2,23),-0.622235 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),-0.100833 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.138708 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),0.18057 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.0304143 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),-0.230065 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),0.208478 # DEPENDENCYPART_GRANDPAR
(10,5),(5,8),-0.133037 # DEPENDENCYPART_GRANDPAR
(10,5),(5,9),-0.0558153 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-1.05377 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,11),-0.055766 # DEPENDENCYPART_GRANDPAR
(10,5),(5,13),-0.320573 # DEPENDENCYPART_GRANDPAR
(10,5),(5,14),-0.597931 # DEPENDENCYPART_GRANDPAR
(10,5),(5,15),-0.602597 # DEPENDENCYPART_GRANDPAR
(10,5),(5,16),-0.323296 # DEPENDENCYPART_GRANDPAR
(10,5),(5,20),-0.516286 # DEPENDENCYPART_GRANDPAR
(10,5),(5,23),-0.770781 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.0212755 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.195889 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),0.165992 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.0330342 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-0.0019437 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.289131 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),0.0847316 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.0788191 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.05377 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.0555102 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.320553 # DEPENDENCYPART_GRANDPAR
(10,8),(8,14),-0.59793 # DEPENDENCYPART_GRANDPAR
(10,8),(8,15),-0.602597 # DEPENDENCYPART_GRANDPAR
(10,8),(8,16),-0.323296 # DEPENDENCYPART_GRANDPAR
(10,8),(8,20),-0.517331 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.0639299 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.101531 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.0211927 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.156153 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.0646981 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.365616 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.178054 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.182849 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.03079 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),0.0142877 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.450276 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.326833 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.426976 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.584689 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.300326 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-0.725524 # DEPENDENCYPART_GRANDPAR
(10,9),(9,23),-0.741444 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-0.277973 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.615363 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.481282 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.198119 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),0.126198 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.0924855 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.0681352 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),0.223272 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.161541 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),0.00319693 # DEPENDENCYPART_GRANDPAR
(10,11),(11,20),-0.102005 # DEPENDENCYPART_GRANDPAR
(10,11),(11,23),-0.311357 # DEPENDENCYPART_GRANDPAR
(10,12),(12,2),-0.345131 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.550333 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-0.611723 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.623582 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.521246 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),0.539 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),0.191538 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.0929207 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.0721548 # DEPENDENCYPART_GRANDPAR
(10,13),(13,1),-0.516093 # DEPENDENCYPART_GRANDPAR
(10,13),(13,3),-0.398558 # DEPENDENCYPART_GRANDPAR
(10,13),(13,4),-0.662475 # DEPENDENCYPART_GRANDPAR
(10,13),(13,5),-0.559395 # DEPENDENCYPART_GRANDPAR
(10,13),(13,7),-0.724675 # DEPENDENCYPART_GRANDPAR
(10,13),(13,8),-0.677813 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-0.6529 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.46071 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),0.426475 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),0.0553844 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.102332 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.0991815 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),0.274173 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.186247 # DEPENDENCYPART_GRANDPAR
(10,13),(13,19),0.110638 # DEPENDENCYPART_GRANDPAR
(10,13),(13,20),-0.0912601 # DEPENDENCYPART_GRANDPAR
(10,13),(13,22),-0.100331 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),0.0312661 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),0.00761438 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),0.807795 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.116201 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),0.206904 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.0117153 # DEPENDENCYPART_GRANDPAR
(10,15),(15,1),-0.439822 # DEPENDENCYPART_GRANDPAR
(10,15),(15,2),-0.487561 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-0.454745 # DEPENDENCYPART_GRANDPAR
(10,15),(15,6),-0.704996 # DEPENDENCYPART_GRANDPAR
(10,15),(15,8),-0.573074 # DEPENDENCYPART_GRANDPAR
(10,15),(15,9),-0.65017 # DEPENDENCYPART_GRANDPAR
(10,15),(15,11),0.338189 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),-0.0863928 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),0.0226739 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.0855737 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),0.275447 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.248921 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.106454 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.01489 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.348669 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-0.152535 # DEPENDENCYPART_GRANDPAR
(10,15),(15,23),-0.428551 # DEPENDENCYPART_GRANDPAR
(10,16),(16,1),-0.482899 # DEPENDENCYPART_GRANDPAR
(10,16),(16,2),-0.304121 # DEPENDENCYPART_GRANDPAR
(10,16),(16,8),-0.572202 # DEPENDENCYPART_GRANDPAR
(10,16),(16,9),-0.583831 # DEPENDENCYPART_GRANDPAR
(10,16),(16,11),0.294459 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),-0.133754 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),0.140646 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.211293 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.223944 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),0.079166 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),0.0953142 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.209504 # DEPENDENCYPART_GRANDPAR
(10,16),(16,22),-0.161823 # DEPENDENCYPART_GRANDPAR
(10,16),(16,23),-0.232111 # DEPENDENCYPART_GRANDPAR
(10,17),(17,13),0.0333507 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),0.10881 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),0.224601 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),0.197508 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),-0.185612 # DEPENDENCYPART_GRANDPAR
(10,17),(17,22),0.0252111 # DEPENDENCYPART_GRANDPAR
(10,18),(18,2),-0.336249 # DEPENDENCYPART_GRANDPAR
(10,18),(18,19),0.11059 # DEPENDENCYPART_GRANDPAR
(10,18),(18,20),-0.274124 # DEPENDENCYPART_GRANDPAR
(10,18),(18,21),-0.37525 # DEPENDENCYPART_GRANDPAR
(10,18),(18,22),-0.105907 # DEPENDENCYPART_GRANDPAR
(10,18),(18,23),-0.215999 # DEPENDENCYPART_GRANDPAR
(10,19),(19,11),0.397017 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),0.231909 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.0484889 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),-0.12055 # DEPENDENCYPART_GRANDPAR
(10,19),(19,21),-0.3621 # DEPENDENCYPART_GRANDPAR
(10,19),(19,22),-0.101447 # DEPENDENCYPART_GRANDPAR
(10,19),(19,23),-0.150559 # DEPENDENCYPART_GRANDPAR
(10,20),(20,21),-0.26619 # DEPENDENCYPART_GRANDPAR
(10,20),(20,22),-0.107718 # DEPENDENCYPART_GRANDPAR
(10,22),(22,21),-0.316176 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.309123 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-0.627201 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.617262 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.518392 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),-0.658903 # DEPENDENCYPART_GRANDPAR
(11,2),(2,8),-0.464352 # DEPENDENCYPART_GRANDPAR
(11,2),(2,9),-0.361465 # DEPENDENCYPART_GRANDPAR
(11,2),(2,10),-0.361483 # DEPENDENCYPART_GRANDPAR
(11,2),(2,11),-1.62925 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,2),(2,14),-0.43005 # DEPENDENCYPART_GRANDPAR
(11,2),(2,23),-1.1308 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.473812 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.496834 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.50304 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.446267 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.922975 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.132482 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.0486056 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.62464 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,13),-0.475913 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.446396 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.840904 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-0.744442 # DEPENDENCYPART_GRANDPAR
(11,8),(8,20),-0.97678 # DEPENDENCYPART_GRANDPAR
(11,10),(10,1),-0.408685 # DEPENDENCYPART_GRANDPAR
(11,10),(10,2),-0.275555 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.637311 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.569259 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-1.08166 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.63976 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.489872 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.63278 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.516103 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.487615 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.36321 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.823273 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.731881 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.606106 # DEPENDENCYPART_GRANDPAR
(11,10),(10,18),-0.726661 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-0.850854 # DEPENDENCYPART_GRANDPAR
(11,10),(10,20),-1.06092 # DEPENDENCYPART_GRANDPAR
(11,10),(10,22),-0.770652 # DEPENDENCYPART_GRANDPAR
(11,10),(10,23),-1.11942 # DEPENDENCYPART_GRANDPAR
(11,12),(12,2),-0.657345 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-1.31186 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.961497 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.800572 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.762348 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-1.1396 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.149484 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.0421915 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.456402 # DEPENDENCYPART_GRANDPAR
(11,13),(13,1),-0.884813 # DEPENDENCYPART_GRANDPAR
(11,13),(13,3),-1.0167 # DEPENDENCYPART_GRANDPAR
(11,13),(13,4),-1.05099 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-1.0736 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-1.4535 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-1.00533 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.80864 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.789782 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-1.14055 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),-0.264558 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.204119 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.291298 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.203866 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.144523 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.357957 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.482199 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),-0.19719 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),-0.143242 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.237709 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.165966 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.0253393 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.136908 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-0.266651 # DEPENDENCYPART_GRANDPAR
(11,15),(15,1),-0.800741 # DEPENDENCYPART_GRANDPAR
(11,15),(15,2),-0.765932 # DEPENDENCYPART_GRANDPAR
(11,15),(15,5),-0.959275 # DEPENDENCYPART_GRANDPAR
(11,15),(15,6),-0.877631 # DEPENDENCYPART_GRANDPAR
(11,15),(15,8),-0.89091 # DEPENDENCYPART_GRANDPAR
(11,15),(15,9),-0.798929 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-1.16111 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,12),-0.241474 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),-0.0863886 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.117596 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.156514 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.14056 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.258192 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-0.390182 # DEPENDENCYPART_GRANDPAR
(11,15),(15,20),-0.713192 # DEPENDENCYPART_GRANDPAR
(11,15),(15,22),-0.188301 # DEPENDENCYPART_GRANDPAR
(11,15),(15,23),-0.728962 # DEPENDENCYPART_GRANDPAR
(11,16),(16,1),-0.908225 # DEPENDENCYPART_GRANDPAR
(11,16),(16,2),-0.662717 # DEPENDENCYPART_GRANDPAR
(11,16),(16,8),-0.956711 # DEPENDENCYPART_GRANDPAR
(11,16),(16,9),-0.796852 # DEPENDENCYPART_GRANDPAR
(11,16),(16,11),-1.20653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,16),(16,12),-0.286027 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),0.0378557 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-0.363358 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.228894 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),-0.303434 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),-0.521039 # DEPENDENCYPART_GRANDPAR
(11,16),(16,20),-0.800599 # DEPENDENCYPART_GRANDPAR
(11,16),(16,22),-0.415852 # DEPENDENCYPART_GRANDPAR
(11,16),(16,23),-0.752873 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),-0.0740683 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.235845 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),7.18097e-05 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.17593 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.588897 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.0639653 # DEPENDENCYPART_GRANDPAR
(11,19),(19,11),-1.08717 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,19),(19,16),-0.017976 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),-0.221443 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.47012 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),-0.51349 # DEPENDENCYPART_GRANDPAR
(11,19),(19,22),-0.257781 # DEPENDENCYPART_GRANDPAR
(11,19),(19,23),-0.564126 # DEPENDENCYPART_GRANDPAR
(11,20),(20,21),-0.3143 # DEPENDENCYPART_GRANDPAR
(11,20),(20,22),-0.086059 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.553503 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.584701 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),-0.548467 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),-0.51541 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),-0.722728 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),-0.506838 # DEPENDENCYPART_GRANDPAR
(12,2),(2,9),-0.267607 # DEPENDENCYPART_GRANDPAR
(12,2),(2,10),-0.384365 # DEPENDENCYPART_GRANDPAR
(12,2),(2,11),-0.366604 # DEPENDENCYPART_GRANDPAR
(12,2),(2,14),-1.03524 # DEPENDENCYPART_GRANDPAR
(12,2),(2,23),-1.19726 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),-0.63018 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.521542 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.541345 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-0.590114 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.583594 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.526157 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.488196 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.289869 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.356381 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),-0.33406 # DEPENDENCYPART_GRANDPAR
(12,8),(8,13),-0.65646 # DEPENDENCYPART_GRANDPAR
(12,8),(8,14),-1.02517 # DEPENDENCYPART_GRANDPAR
(12,8),(8,15),-1.18116 # DEPENDENCYPART_GRANDPAR
(12,8),(8,16),-0.941177 # DEPENDENCYPART_GRANDPAR
(12,8),(8,20),-0.970649 # DEPENDENCYPART_GRANDPAR
(12,9),(9,1),-0.520859 # DEPENDENCYPART_GRANDPAR
(12,9),(9,2),-0.504373 # DEPENDENCYPART_GRANDPAR
(12,9),(9,3),-0.587798 # DEPENDENCYPART_GRANDPAR
(12,9),(9,4),-0.58216 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),-0.534582 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),-0.553805 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.55744 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.491957 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.408288 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),-0.320167 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-1.64474 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),-0.671157 # DEPENDENCYPART_GRANDPAR
(12,9),(9,14),-0.858394 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),-1.16996 # DEPENDENCYPART_GRANDPAR
(12,9),(9,16),-0.920748 # DEPENDENCYPART_GRANDPAR
(12,9),(9,17),-1.09893 # DEPENDENCYPART_GRANDPAR
(12,9),(9,23),-1.16844 # DEPENDENCYPART_GRANDPAR
(12,10),(10,1),-0.498631 # DEPENDENCYPART_GRANDPAR
(12,10),(10,2),-0.495938 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.579112 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.550784 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.58649 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.558547 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.495726 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.260176 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.64023 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-0.669327 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.943293 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-1.16358 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.930489 # DEPENDENCYPART_GRANDPAR
(12,10),(10,17),-1.07552 # DEPENDENCYPART_GRANDPAR
(12,10),(10,18),-0.932515 # DEPENDENCYPART_GRANDPAR
(12,10),(10,19),-1.07032 # DEPENDENCYPART_GRANDPAR
(12,10),(10,20),-1.05545 # DEPENDENCYPART_GRANDPAR
(12,10),(10,22),-1.12112 # DEPENDENCYPART_GRANDPAR
(12,10),(10,23),-1.16977 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),-0.585186 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.510899 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.451668 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.66993 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.682365 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.963853 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-1.17901 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-0.93656 # DEPENDENCYPART_GRANDPAR
(12,11),(11,17),-1.09945 # DEPENDENCYPART_GRANDPAR
(12,11),(11,19),-1.10856 # DEPENDENCYPART_GRANDPAR
(12,11),(11,20),-0.935398 # DEPENDENCYPART_GRANDPAR
(12,11),(11,23),-1.16723 # DEPENDENCYPART_GRANDPAR
(12,13),(13,1),-1.06077 # DEPENDENCYPART_GRANDPAR
(12,13),(13,3),-1.03547 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-1.08847 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-1.11137 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-1.14759 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-1.08134 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.837592 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.912762 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.781186 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-1.28694 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.434233 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.788941 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.525914 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.729699 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),-0.616823 # DEPENDENCYPART_GRANDPAR
(12,13),(13,20),-0.526965 # DEPENDENCYPART_GRANDPAR
(12,13),(13,22),-0.616661 # DEPENDENCYPART_GRANDPAR
(12,14),(14,13),-0.23773 # DEPENDENCYPART_GRANDPAR
