# _root_ `` Markets in this region are n't so geared to leveraged buy-outs , and their economies generally are in good shape , but there 's no doubt that Asia is still following America 's lead . ''
#goldHeads=6,6,2,5,3,0,6,9,6,9,12,10,6,6,16,18,18,14,18,21,19,18,18,25,23,27,25,27,30,28,30,30,35,33,32,6,6,
#predictedHeads=6,6,2,5,3,0,6,9,6,9,12,10,6,6,16,18,18,14,18,21,19,18,18,25,23,27,25,27,30,28,30,30,35,33,32,6,6,
(18,14),(18,32),0.0469739 # DEPENDENCYPART_SIBL
(18,14),(18,35),-0.111496 # DEPENDENCYPART_SIBL
(18,14),(18,36),0.0336273 # DEPENDENCYPART_SIBL
(18,14),(18,37),-0.00166006 # DEPENDENCYPART_SIBL
(18,15),(18,16),-0.272114 # DEPENDENCYPART_SIBL
(18,15),(18,17),-0.0481209 # DEPENDENCYPART_SIBL
(18,15),(18,19),0.011083 # DEPENDENCYPART_SIBL
(18,15),(18,20),-0.0597174 # DEPENDENCYPART_SIBL
(18,15),(18,21),-0.0459323 # DEPENDENCYPART_SIBL
(18,15),(18,22),-0.0651072 # DEPENDENCYPART_SIBL
(18,15),(18,23),-0.0648618 # DEPENDENCYPART_SIBL
(18,15),(18,24),-0.070649 # DEPENDENCYPART_SIBL
(18,15),(18,25),-0.00299362 # DEPENDENCYPART_SIBL
(18,15),(18,27),-0.0614569 # DEPENDENCYPART_SIBL
(18,15),(18,29),-0.0108923 # DEPENDENCYPART_SIBL
(18,15),(18,30),-0.0876772 # DEPENDENCYPART_SIBL
(18,15),(18,31),0.0453038 # DEPENDENCYPART_SIBL
(18,15),(18,32),-0.119694 # DEPENDENCYPART_SIBL
(18,15),(18,35),-0.0548945 # DEPENDENCYPART_SIBL
(18,15),(18,36),-0.124368 # DEPENDENCYPART_SIBL
(18,15),(18,37),0.0088776 # DEPENDENCYPART_SIBL
(18,16),(18,17),-0.0798974 # DEPENDENCYPART_SIBL
(18,16),(18,19),-0.0299374 # DEPENDENCYPART_SIBL
(18,16),(18,20),0.0316903 # DEPENDENCYPART_SIBL
(18,16),(18,21),-0.0198816 # DEPENDENCYPART_SIBL
(18,16),(18,22),-0.0617804 # DEPENDENCYPART_SIBL
(18,16),(18,23),-0.0197315 # DEPENDENCYPART_SIBL
(18,16),(18,24),-0.0729506 # DEPENDENCYPART_SIBL
(18,16),(18,25),-0.0259719 # DEPENDENCYPART_SIBL
(18,16),(18,27),-0.0303955 # DEPENDENCYPART_SIBL
(18,16),(18,29),-0.0482417 # DEPENDENCYPART_SIBL
(18,16),(18,30),-0.0568823 # DEPENDENCYPART_SIBL
(18,16),(18,31),0.057417 # DEPENDENCYPART_SIBL
(18,16),(18,32),-0.0194516 # DEPENDENCYPART_SIBL
(18,16),(18,35),-0.0150485 # DEPENDENCYPART_SIBL
(18,16),(18,36),-0.00792416 # DEPENDENCYPART_SIBL
(18,16),(18,37),-0.0103278 # DEPENDENCYPART_SIBL
(18,17),(18,19),0.0410799 # DEPENDENCYPART_SIBL
(18,17),(18,20),0.0779736 # DEPENDENCYPART_SIBL
(18,17),(18,21),-0.00305474 # DEPENDENCYPART_SIBL
(18,17),(18,22),-0.0357952 # DEPENDENCYPART_SIBL
(18,17),(18,23),0.0455903 # DEPENDENCYPART_SIBL
(18,17),(18,24),-0.0413228 # DEPENDENCYPART_SIBL
(18,17),(18,25),-0.0430825 # DEPENDENCYPART_SIBL
(18,17),(18,27),-0.0249767 # DEPENDENCYPART_SIBL
(18,17),(18,29),-0.024246 # DEPENDENCYPART_SIBL
(18,17),(18,30),-0.0630822 # DEPENDENCYPART_SIBL
(18,17),(18,31),0.0607392 # DEPENDENCYPART_SIBL
(18,17),(18,32),0.0141512 # DEPENDENCYPART_SIBL
(18,17),(18,35),-0.0136698 # DEPENDENCYPART_SIBL
(18,17),(18,36),0.0944844 # DEPENDENCYPART_SIBL
(18,17),(18,37),-0.0140393 # DEPENDENCYPART_SIBL
(18,19),(18,20),-0.0596648 # DEPENDENCYPART_SIBL
(18,19),(18,21),0.00292988 # DEPENDENCYPART_SIBL
(18,19),(18,22),0.0707514 # DEPENDENCYPART_SIBL
(18,19),(18,23),-0.0195869 # DEPENDENCYPART_SIBL
(18,19),(18,24),-0.117044 # DEPENDENCYPART_SIBL
(18,19),(18,25),-0.0130616 # DEPENDENCYPART_SIBL
(18,19),(18,27),-0.00265671 # DEPENDENCYPART_SIBL
(18,19),(18,29),-0.0718372 # DEPENDENCYPART_SIBL
(18,19),(18,30),-0.0536486 # DEPENDENCYPART_SIBL
(18,19),(18,31),-0.0227714 # DEPENDENCYPART_SIBL
(18,19),(18,32),0.0280977 # DEPENDENCYPART_SIBL
(18,19),(18,35),0.0061046 # DEPENDENCYPART_SIBL
(18,19),(18,36),-0.0340266 # DEPENDENCYPART_SIBL
(18,19),(18,37),-0.0524258 # DEPENDENCYPART_SIBL
(18,20),(18,21),-0.043165 # DEPENDENCYPART_SIBL
(18,20),(18,22),0.115287 # DEPENDENCYPART_SIBL
(18,20),(18,23),0.096363 # DEPENDENCYPART_SIBL
(18,20),(18,24),0.00460606 # DEPENDENCYPART_SIBL
(18,20),(18,25),-0.0508361 # DEPENDENCYPART_SIBL
(18,20),(18,27),-0.0499071 # DEPENDENCYPART_SIBL
(18,20),(18,29),-0.0382605 # DEPENDENCYPART_SIBL
(18,20),(18,30),-0.0986402 # DEPENDENCYPART_SIBL
(18,20),(18,31),-0.0790599 # DEPENDENCYPART_SIBL
(18,20),(18,32),-0.146637 # DEPENDENCYPART_SIBL
(18,20),(18,35),-0.0265542 # DEPENDENCYPART_SIBL
(18,20),(18,36),0.0238755 # DEPENDENCYPART_SIBL
(18,20),(18,37),0.0317998 # DEPENDENCYPART_SIBL
(18,21),(18,22),0.00321221 # DEPENDENCYPART_SIBL
(18,21),(18,23),-0.0560654 # DEPENDENCYPART_SIBL
(18,21),(18,24),-0.0566151 # DEPENDENCYPART_SIBL
(18,21),(18,25),-0.048439 # DEPENDENCYPART_SIBL
(18,21),(18,27),-0.117003 # DEPENDENCYPART_SIBL
(18,21),(18,29),-0.095247 # DEPENDENCYPART_SIBL
(18,21),(18,30),-0.0573042 # DEPENDENCYPART_SIBL
(18,21),(18,31),-0.0463697 # DEPENDENCYPART_SIBL
(18,21),(18,32),0.0217003 # DEPENDENCYPART_SIBL
(18,21),(18,35),-0.103281 # DEPENDENCYPART_SIBL
(18,21),(18,36),0.0176577 # DEPENDENCYPART_SIBL
(18,21),(18,37),-0.0309944 # DEPENDENCYPART_SIBL
(18,22),(18,23),0.715416 # DEPENDENCYPART_SIBL
(18,22),(18,24),-0.00233653 # DEPENDENCYPART_SIBL
(18,22),(18,25),0.20392 # DEPENDENCYPART_SIBL
(18,22),(18,27),0.125993 # DEPENDENCYPART_SIBL
(18,22),(18,29),0.150614 # DEPENDENCYPART_SIBL
(18,22),(18,30),0.312302 # DEPENDENCYPART_SIBL
(18,22),(18,31),0.118021 # DEPENDENCYPART_SIBL
(18,22),(18,32),0.412434 # DEPENDENCYPART_SIBL
(18,22),(18,35),0.178675 # DEPENDENCYPART_SIBL
(18,22),(18,36),0.00657194 # DEPENDENCYPART_SIBL
(18,22),(18,37),0.144486 # DEPENDENCYPART_SIBL
(18,23),(18,24),-0.0787654 # DEPENDENCYPART_SIBL
(18,23),(18,25),-0.0412314 # DEPENDENCYPART_SIBL
(18,23),(18,27),-0.121994 # DEPENDENCYPART_SIBL
(18,23),(18,29),-0.0860449 # DEPENDENCYPART_SIBL
(18,23),(18,30),-0.0807671 # DEPENDENCYPART_SIBL
(18,23),(18,31),-0.0684574 # DEPENDENCYPART_SIBL
(18,23),(18,32),-0.179198 # DEPENDENCYPART_SIBL
(18,23),(18,35),-0.107306 # DEPENDENCYPART_SIBL
(18,23),(18,36),0.105328 # DEPENDENCYPART_SIBL
(18,23),(18,37),0.151635 # DEPENDENCYPART_SIBL
(18,24),(18,25),-0.0454979 # DEPENDENCYPART_SIBL
(18,24),(18,27),-0.0725313 # DEPENDENCYPART_SIBL
(18,24),(18,29),-0.0960254 # DEPENDENCYPART_SIBL
(18,24),(18,30),-0.0664116 # DEPENDENCYPART_SIBL
(18,24),(18,31),-0.120181 # DEPENDENCYPART_SIBL
(18,24),(18,32),-0.0960965 # DEPENDENCYPART_SIBL
(18,24),(18,35),-0.0578318 # DEPENDENCYPART_SIBL
(18,24),(18,36),-0.0577469 # DEPENDENCYPART_SIBL
(18,24),(18,37),-0.114511 # DEPENDENCYPART_SIBL
(18,25),(18,27),-0.191101 # DEPENDENCYPART_SIBL
(18,25),(18,29),-0.189909 # DEPENDENCYPART_SIBL
(18,25),(18,30),-0.453998 # DEPENDENCYPART_SIBL
(18,25),(18,31),-0.175133 # DEPENDENCYPART_SIBL
(18,25),(18,32),-0.129684 # DEPENDENCYPART_SIBL
(18,25),(18,35),-0.176001 # DEPENDENCYPART_SIBL
(18,25),(18,36),-0.0261721 # DEPENDENCYPART_SIBL
(18,25),(18,37),0.0142158 # DEPENDENCYPART_SIBL
(18,27),(18,29),-0.0984884 # DEPENDENCYPART_SIBL
(18,27),(18,30),-0.054885 # DEPENDENCYPART_SIBL
(18,27),(18,31),-0.0497127 # DEPENDENCYPART_SIBL
(18,27),(18,32),0.0213679 # DEPENDENCYPART_SIBL
(18,27),(18,35),-0.100931 # DEPENDENCYPART_SIBL
(18,27),(18,36),0.0624089 # DEPENDENCYPART_SIBL
(18,27),(18,37),-0.0390287 # DEPENDENCYPART_SIBL
(18,29),(18,30),-0.0676086 # DEPENDENCYPART_SIBL
(18,29),(18,31),-0.112898 # DEPENDENCYPART_SIBL
(18,29),(18,32),-0.143841 # DEPENDENCYPART_SIBL
(18,29),(18,35),-0.0728215 # DEPENDENCYPART_SIBL
(18,29),(18,36),0.0319099 # DEPENDENCYPART_SIBL
(18,29),(18,37),0.0118597 # DEPENDENCYPART_SIBL
(18,30),(18,31),-0.15232 # DEPENDENCYPART_SIBL
(18,30),(18,32),-0.187995 # DEPENDENCYPART_SIBL
(18,30),(18,35),-0.1073 # DEPENDENCYPART_SIBL
(18,30),(18,36),-0.0598441 # DEPENDENCYPART_SIBL
(18,30),(18,37),-0.0492929 # DEPENDENCYPART_SIBL
(18,31),(18,32),0.140512 # DEPENDENCYPART_SIBL
(18,31),(18,35),0.214916 # DEPENDENCYPART_SIBL
(18,31),(18,36),0.143781 # DEPENDENCYPART_SIBL
(18,31),(18,37),0.0215078 # DEPENDENCYPART_SIBL
(18,32),(18,35),-0.284845 # DEPENDENCYPART_SIBL
(18,32),(18,36),0.0570757 # DEPENDENCYPART_SIBL
(18,32),(18,37),-0.0340043 # DEPENDENCYPART_SIBL
(18,35),(18,36),-0.0280088 # DEPENDENCYPART_SIBL
(18,35),(18,37),-0.0545161 # DEPENDENCYPART_SIBL
(18,36),(18,37),1.15016 # DEPENDENCYPART_SIBL
(19,20),(19,21),-0.625671 # DEPENDENCYPART_SIBL
(19,20),(19,22),0.0309816 # DEPENDENCYPART_SIBL
(19,20),(19,23),0.0264412 # DEPENDENCYPART_SIBL
(19,20),(19,24),-0.156153 # DEPENDENCYPART_SIBL
(19,20),(19,25),-0.358981 # DEPENDENCYPART_SIBL
(19,21),(19,22),0.106912 # DEPENDENCYPART_SIBL
(19,21),(19,23),0.0945216 # DEPENDENCYPART_SIBL
(19,21),(19,24),-0.254732 # DEPENDENCYPART_SIBL
(19,21),(19,25),-0.425006 # DEPENDENCYPART_SIBL
(19,22),(19,23),0.866817 # DEPENDENCYPART_SIBL
(19,22),(19,24),0.10506 # DEPENDENCYPART_SIBL
(19,22),(19,25),0.268836 # DEPENDENCYPART_SIBL
(19,23),(19,24),-0.0403152 # DEPENDENCYPART_SIBL
(19,23),(19,25),-0.176367 # DEPENDENCYPART_SIBL
(19,24),(19,25),-0.234167 # DEPENDENCYPART_SIBL
(21,15),(21,16),0.0297178 # DEPENDENCYPART_SIBL
(21,15),(21,17),0.000679784 # DEPENDENCYPART_SIBL
(21,15),(21,20),0.111938 # DEPENDENCYPART_SIBL
(21,15),(21,22),0.0567338 # DEPENDENCYPART_SIBL
(21,15),(21,23),-0.041417 # DEPENDENCYPART_SIBL
(21,15),(21,24),0.00717017 # DEPENDENCYPART_SIBL
(21,15),(21,25),0.151025 # DEPENDENCYPART_SIBL
(21,15),(21,27),0.0123528 # DEPENDENCYPART_SIBL
(21,15),(21,29),0.166578 # DEPENDENCYPART_SIBL
(21,15),(21,30),0.0770829 # DEPENDENCYPART_SIBL
(21,15),(21,35),0.0229857 # DEPENDENCYPART_SIBL
(21,16),(21,17),0.0926145 # DEPENDENCYPART_SIBL
(21,16),(21,20),-0.105719 # DEPENDENCYPART_SIBL
(21,16),(21,22),-0.0140295 # DEPENDENCYPART_SIBL
(21,16),(21,23),0.0540968 # DEPENDENCYPART_SIBL
(21,16),(21,24),-0.0238669 # DEPENDENCYPART_SIBL
(21,16),(21,25),0.0423615 # DEPENDENCYPART_SIBL
(21,16),(21,27),-0.0202825 # DEPENDENCYPART_SIBL
(21,16),(21,29),-0.00294896 # DEPENDENCYPART_SIBL
(21,16),(21,30),0.0603609 # DEPENDENCYPART_SIBL
(21,16),(21,35),-0.00365431 # DEPENDENCYPART_SIBL
(21,17),(21,20),-0.139681 # DEPENDENCYPART_SIBL
(21,17),(21,22),-0.0387415 # DEPENDENCYPART_SIBL
(21,17),(21,23),0.160893 # DEPENDENCYPART_SIBL
(21,17),(21,24),-0.0586387 # DEPENDENCYPART_SIBL
(21,17),(21,25),-0.114945 # DEPENDENCYPART_SIBL
(21,17),(21,27),-0.0242698 # DEPENDENCYPART_SIBL
(21,17),(21,29),-0.0536218 # DEPENDENCYPART_SIBL
(21,17),(21,30),-0.0724007 # DEPENDENCYPART_SIBL
(21,17),(21,35),-0.00879985 # DEPENDENCYPART_SIBL
(21,20),(21,22),-0.0191101 # DEPENDENCYPART_SIBL
(21,20),(21,23),-0.00323671 # DEPENDENCYPART_SIBL
(21,20),(21,24),-0.0724244 # DEPENDENCYPART_SIBL
(21,20),(21,25),-0.00656001 # DEPENDENCYPART_SIBL
(21,20),(21,27),-0.0747749 # DEPENDENCYPART_SIBL
(21,20),(21,29),-0.0641347 # DEPENDENCYPART_SIBL
(21,20),(21,30),-0.0444057 # DEPENDENCYPART_SIBL
(21,20),(21,35),-0.0544704 # DEPENDENCYPART_SIBL
(21,22),(21,23),0.698676 # DEPENDENCYPART_SIBL
(21,22),(21,24),0.137704 # DEPENDENCYPART_SIBL
(21,22),(21,25),0.374856 # DEPENDENCYPART_SIBL
(21,22),(21,27),0.660394 # DEPENDENCYPART_SIBL
(21,22),(21,29),0.632747 # DEPENDENCYPART_SIBL
(21,22),(21,30),0.539791 # DEPENDENCYPART_SIBL
(21,22),(21,35),0.721943 # DEPENDENCYPART_SIBL
(21,23),(21,24),-0.107012 # DEPENDENCYPART_SIBL
(21,23),(21,25),-0.0620229 # DEPENDENCYPART_SIBL
(21,23),(21,27),-0.133225 # DEPENDENCYPART_SIBL
(21,23),(21,29),-0.0135473 # DEPENDENCYPART_SIBL
(21,23),(21,30),-0.0695602 # DEPENDENCYPART_SIBL
(21,23),(21,35),-0.126157 # DEPENDENCYPART_SIBL
(21,24),(21,25),-0.0246995 # DEPENDENCYPART_SIBL
(21,24),(21,27),0.0359392 # DEPENDENCYPART_SIBL
(21,24),(21,29),0.00429201 # DEPENDENCYPART_SIBL
(21,24),(21,30),-0.028946 # DEPENDENCYPART_SIBL
(21,24),(21,35),0.0430473 # DEPENDENCYPART_SIBL
(21,25),(21,27),-0.0178595 # DEPENDENCYPART_SIBL
(21,25),(21,29),-0.0107221 # DEPENDENCYPART_SIBL
(21,25),(21,30),-0.29783 # DEPENDENCYPART_SIBL
(21,25),(21,35),-0.0103561 # DEPENDENCYPART_SIBL
(21,27),(21,29),-0.041241 # DEPENDENCYPART_SIBL
(21,27),(21,30),-0.0280428 # DEPENDENCYPART_SIBL
(21,27),(21,35),-0.083561 # DEPENDENCYPART_SIBL
(21,29),(21,30),-0.0265337 # DEPENDENCYPART_SIBL
(21,29),(21,35),-0.0795022 # DEPENDENCYPART_SIBL
(21,30),(21,35),0.0326341 # DEPENDENCYPART_SIBL
(23,24),(23,25),-0.260349 # DEPENDENCYPART_SIBL
(23,24),(23,27),-0.145255 # DEPENDENCYPART_SIBL
(23,24),(23,28),-0.155507 # DEPENDENCYPART_SIBL
(23,24),(23,30),-0.383583 # DEPENDENCYPART_SIBL
(23,25),(23,27),-0.346928 # DEPENDENCYPART_SIBL
(23,25),(23,28),-0.32911 # DEPENDENCYPART_SIBL
(23,25),(23,30),-0.899249 # DEPENDENCYPART_SIBL
(23,27),(23,28),-0.473776 # DEPENDENCYPART_SIBL
(23,27),(23,30),-0.539058 # DEPENDENCYPART_SIBL
(23,28),(23,30),-0.46559 # DEPENDENCYPART_SIBL
(24,25),(24,27),-0.114918 # DEPENDENCYPART_SIBL
(25,1),(25,3),-0.00680318 # DEPENDENCYPART_SIBL
(25,1),(25,5),0.0786654 # DEPENDENCYPART_SIBL
(25,1),(25,6),0.141621 # DEPENDENCYPART_SIBL
(25,1),(25,7),0.0014883 # DEPENDENCYPART_SIBL
(25,1),(25,8),0.035363 # DEPENDENCYPART_SIBL
(25,1),(25,9),0.0550328 # DEPENDENCYPART_SIBL
(25,1),(25,10),0.0446335 # DEPENDENCYPART_SIBL
(25,1),(25,11),0.0578399 # DEPENDENCYPART_SIBL
(25,1),(25,13),0.0938089 # DEPENDENCYPART_SIBL
(25,1),(25,14),0.0325016 # DEPENDENCYPART_SIBL
(25,1),(25,15),0.00618616 # DEPENDENCYPART_SIBL
(25,1),(25,16),0.0357289 # DEPENDENCYPART_SIBL
(25,1),(25,17),0.0315839 # DEPENDENCYPART_SIBL
(25,1),(25,18),0.141621 # DEPENDENCYPART_SIBL
(25,1),(25,19),-0.00680318 # DEPENDENCYPART_SIBL
(25,1),(25,20),-0.0591617 # DEPENDENCYPART_SIBL
(25,1),(25,21),0.0694388 # DEPENDENCYPART_SIBL
(25,1),(25,22),0.0938089 # DEPENDENCYPART_SIBL
(25,1),(25,23),0.15991 # DEPENDENCYPART_SIBL
(25,1),(25,24),-0.180171 # DEPENDENCYPART_SIBL
(25,1),(25,26),0.0867896 # DEPENDENCYPART_SIBL
(25,1),(25,27),0.107785 # DEPENDENCYPART_SIBL
(25,1),(25,28),0.0425521 # DEPENDENCYPART_SIBL
(25,1),(25,29),0.0562655 # DEPENDENCYPART_SIBL
(25,1),(25,30),-0.00167886 # DEPENDENCYPART_SIBL
(25,1),(25,31),0.152187 # DEPENDENCYPART_SIBL
(25,1),(25,32),0.1198 # DEPENDENCYPART_SIBL
(25,1),(25,33),0.053205 # DEPENDENCYPART_SIBL
(25,1),(25,34),0.0356371 # DEPENDENCYPART_SIBL
(25,1),(25,35),0.0782261 # DEPENDENCYPART_SIBL
(25,1),(25,36),0.43746 # DEPENDENCYPART_SIBL
(25,1),(25,37),0.378867 # DEPENDENCYPART_SIBL
(25,3),(25,5),0.0121899 # DEPENDENCYPART_SIBL
(25,3),(25,6),-0.0730161 # DEPENDENCYPART_SIBL
(25,3),(25,7),-0.0243486 # DEPENDENCYPART_SIBL
(25,3),(25,8),-0.0251762 # DEPENDENCYPART_SIBL
(25,3),(25,9),-0.0262517 # DEPENDENCYPART_SIBL
(25,3),(25,10),-0.043616 # DEPENDENCYPART_SIBL
(25,3),(25,11),-0.0262775 # DEPENDENCYPART_SIBL
(25,3),(25,13),0.292881 # DEPENDENCYPART_SIBL
(25,3),(25,14),-0.163914 # DEPENDENCYPART_SIBL
(25,3),(25,15),0.0130609 # DEPENDENCYPART_SIBL
(25,3),(25,16),0.0245469 # DEPENDENCYPART_SIBL
(25,3),(25,17),0.0166874 # DEPENDENCYPART_SIBL
(25,3),(25,18),-0.0730161 # DEPENDENCYPART_SIBL
(25,3),(25,19),-0.112635 # DEPENDENCYPART_SIBL
(25,3),(25,20),-0.0447696 # DEPENDENCYPART_SIBL
(25,3),(25,21),0.00984553 # DEPENDENCYPART_SIBL
(25,3),(25,22),0.292881 # DEPENDENCYPART_SIBL
(25,3),(25,23),-0.148321 # DEPENDENCYPART_SIBL
(25,3),(25,24),0.0827774 # DEPENDENCYPART_SIBL
(25,3),(25,26),-0.0589443 # DEPENDENCYPART_SIBL
(25,3),(25,27),0.151158 # DEPENDENCYPART_SIBL
(25,3),(25,28),0.0465058 # DEPENDENCYPART_SIBL
(25,3),(25,29),-0.071174 # DEPENDENCYPART_SIBL
(25,3),(25,30),0.0493975 # DEPENDENCYPART_SIBL
(25,3),(25,31),0.00604605 # DEPENDENCYPART_SIBL
(25,3),(25,32),0.030502 # DEPENDENCYPART_SIBL
(25,3),(25,33),-0.0699456 # DEPENDENCYPART_SIBL
(25,3),(25,34),-0.016861 # DEPENDENCYPART_SIBL
(25,3),(25,35),0.0776125 # DEPENDENCYPART_SIBL
(25,3),(25,36),0.156069 # DEPENDENCYPART_SIBL
(25,3),(25,37),0.0246072 # DEPENDENCYPART_SIBL
(25,5),(25,6),-0.296117 # DEPENDENCYPART_SIBL
(25,5),(25,7),-0.00427145 # DEPENDENCYPART_SIBL
(25,5),(25,8),-0.0157316 # DEPENDENCYPART_SIBL
(25,5),(25,9),-0.15215 # DEPENDENCYPART_SIBL
(25,5),(25,10),-0.281531 # DEPENDENCYPART_SIBL
(25,5),(25,11),-0.143542 # DEPENDENCYPART_SIBL
(25,5),(25,13),-0.00053057 # DEPENDENCYPART_SIBL
(25,5),(25,14),-0.329725 # DEPENDENCYPART_SIBL
(25,5),(25,15),-0.259397 # DEPENDENCYPART_SIBL
(25,5),(25,16),-0.410411 # DEPENDENCYPART_SIBL
(25,5),(25,17),0.0392414 # DEPENDENCYPART_SIBL
(25,5),(25,18),-0.296117 # DEPENDENCYPART_SIBL
(25,5),(25,19),-0.0147027 # DEPENDENCYPART_SIBL
(25,5),(25,20),-0.319725 # DEPENDENCYPART_SIBL
(25,5),(25,21),-0.735763 # DEPENDENCYPART_SIBL
(25,5),(25,22),-0.00053057 # DEPENDENCYPART_SIBL
(25,5),(25,23),-0.304738 # DEPENDENCYPART_SIBL
(25,5),(25,24),-0.480908 # DEPENDENCYPART_SIBL
(25,5),(25,26),-0.0437421 # DEPENDENCYPART_SIBL
(25,5),(25,27),0.0621655 # DEPENDENCYPART_SIBL
(25,5),(25,28),-0.0706863 # DEPENDENCYPART_SIBL
(25,5),(25,29),-0.0579966 # DEPENDENCYPART_SIBL
(25,5),(25,30),-0.0275665 # DEPENDENCYPART_SIBL
(25,5),(25,31),0.0739134 # DEPENDENCYPART_SIBL
(25,5),(25,32),0.0127068 # DEPENDENCYPART_SIBL
(25,5),(25,33),-0.0339212 # DEPENDENCYPART_SIBL
(25,5),(25,34),0.065775 # DEPENDENCYPART_SIBL
(25,5),(25,35),0.00516892 # DEPENDENCYPART_SIBL
(25,5),(25,36),0.126521 # DEPENDENCYPART_SIBL
(25,5),(25,37),0.00449931 # DEPENDENCYPART_SIBL
(25,6),(25,7),0.0458977 # DEPENDENCYPART_SIBL
(25,6),(25,8),-0.000467574 # DEPENDENCYPART_SIBL
(25,6),(25,9),-0.0177555 # DEPENDENCYPART_SIBL
(25,6),(25,10),-0.0924661 # DEPENDENCYPART_SIBL
(25,6),(25,11),-0.017756 # DEPENDENCYPART_SIBL
(25,6),(25,13),0.242244 # DEPENDENCYPART_SIBL
(25,6),(25,14),-0.126972 # DEPENDENCYPART_SIBL
(25,6),(25,15),-0.0626542 # DEPENDENCYPART_SIBL
(25,6),(25,16),-0.0369718 # DEPENDENCYPART_SIBL
(25,6),(25,17),0.0268637 # DEPENDENCYPART_SIBL
(25,6),(25,18),-0.320134 # DEPENDENCYPART_SIBL
(25,6),(25,19),-0.108081 # DEPENDENCYPART_SIBL
(25,6),(25,20),-0.0770313 # DEPENDENCYPART_SIBL
(25,6),(25,21),-0.0377592 # DEPENDENCYPART_SIBL
(25,6),(25,22),0.242244 # DEPENDENCYPART_SIBL
(25,6),(25,23),-0.108712 # DEPENDENCYPART_SIBL
(25,6),(25,24),-0.0721779 # DEPENDENCYPART_SIBL
(25,6),(25,26),-0.0590136 # DEPENDENCYPART_SIBL
(25,6),(25,27),0.00218983 # DEPENDENCYPART_SIBL
(25,6),(25,28),-0.0459381 # DEPENDENCYPART_SIBL
(25,6),(25,29),-0.00337246 # DEPENDENCYPART_SIBL
(25,6),(25,30),-0.120159 # DEPENDENCYPART_SIBL
(25,6),(25,31),-0.0929637 # DEPENDENCYPART_SIBL
(25,6),(25,32),-0.080105 # DEPENDENCYPART_SIBL
(25,6),(25,33),0.00140349 # DEPENDENCYPART_SIBL
(25,6),(25,34),-0.0459305 # DEPENDENCYPART_SIBL
(25,6),(25,35),-0.0312801 # DEPENDENCYPART_SIBL
(25,6),(25,36),0.0970624 # DEPENDENCYPART_SIBL
(25,6),(25,37),-0.069926 # DEPENDENCYPART_SIBL
(25,7),(25,8),-0.0656426 # DEPENDENCYPART_SIBL
(25,7),(25,9),-0.0460287 # DEPENDENCYPART_SIBL
(25,7),(25,10),-0.0174673 # DEPENDENCYPART_SIBL
(25,7),(25,11),-0.0458057 # DEPENDENCYPART_SIBL
(25,7),(25,13),0.0389906 # DEPENDENCYPART_SIBL
(25,7),(25,14),-0.131303 # DEPENDENCYPART_SIBL
(25,7),(25,15),-0.0295744 # DEPENDENCYPART_SIBL
(25,7),(25,16),-0.0444782 # DEPENDENCYPART_SIBL
(25,7),(25,17),-0.0355256 # DEPENDENCYPART_SIBL
(25,7),(25,18),-0.10029 # DEPENDENCYPART_SIBL
(25,7),(25,19),-0.046208 # DEPENDENCYPART_SIBL
(25,7),(25,20),-0.0939223 # DEPENDENCYPART_SIBL
(25,7),(25,21),-0.0664063 # DEPENDENCYPART_SIBL
(25,7),(25,22),0.0389906 # DEPENDENCYPART_SIBL
(25,7),(25,23),-0.105229 # DEPENDENCYPART_SIBL
(25,7),(25,24),-0.0570828 # DEPENDENCYPART_SIBL
(25,7),(25,26),0.0720316 # DEPENDENCYPART_SIBL
(25,7),(25,27),0.116544 # DEPENDENCYPART_SIBL
(25,7),(25,28),0.0238392 # DEPENDENCYPART_SIBL
(25,7),(25,29),-0.0101163 # DEPENDENCYPART_SIBL
(25,7),(25,30),0.0146646 # DEPENDENCYPART_SIBL
(25,7),(25,31),-0.0380542 # DEPENDENCYPART_SIBL
(25,7),(25,32),-0.00692556 # DEPENDENCYPART_SIBL
(25,7),(25,33),0.0102525 # DEPENDENCYPART_SIBL
(25,7),(25,34),-0.111624 # DEPENDENCYPART_SIBL
(25,7),(25,35),0.0870154 # DEPENDENCYPART_SIBL
(25,7),(25,36),0.194414 # DEPENDENCYPART_SIBL
(25,7),(25,37),0.145484 # DEPENDENCYPART_SIBL
(25,8),(25,9),0.0237975 # DEPENDENCYPART_SIBL
(25,8),(25,10),0.0413737 # DEPENDENCYPART_SIBL
(25,8),(25,11),0.0240205 # DEPENDENCYPART_SIBL
(25,8),(25,13),-0.0124479 # DEPENDENCYPART_SIBL
(25,8),(25,14),-0.072147 # DEPENDENCYPART_SIBL
(25,8),(25,15),0.0299202 # DEPENDENCYPART_SIBL
(25,8),(25,16),0.0199613 # DEPENDENCYPART_SIBL
(25,8),(25,17),0.0012968 # DEPENDENCYPART_SIBL
(25,8),(25,18),-0.0456474 # DEPENDENCYPART_SIBL
(25,8),(25,19),0.0575592 # DEPENDENCYPART_SIBL
(25,8),(25,20),-0.0351387 # DEPENDENCYPART_SIBL
(25,8),(25,21),0.0378339 # DEPENDENCYPART_SIBL
(25,8),(25,22),-0.0124479 # DEPENDENCYPART_SIBL
(25,8),(25,23),-0.0459011 # DEPENDENCYPART_SIBL
(25,8),(25,24),0.0248764 # DEPENDENCYPART_SIBL
