# _root_ At Jefferies & Co. , J. Francis Palamara did n't reach the office until 5:30 a.m. , but then he had been up most of the night at home .
#goldHeads=9,1,2,3,9,8,8,9,0,9,9,13,11,11,16,14,9,9,18,21,19,21,22,22,24,27,25,22,28,9,
#predictedHeads=9,1,2,3,9,8,8,9,0,9,9,13,11,11,16,14,9,9,21,21,18,21,22,22,24,27,25,27,28,9,
(19,18),(19,27),-0.0110577 # DEPENDENCYPART_SIBL
(19,18),(19,28),-0.028152 # DEPENDENCYPART_SIBL
(19,20),(19,21),-0.0615917 # DEPENDENCYPART_SIBL
(19,20),(19,22),-0.01136 # DEPENDENCYPART_SIBL
(19,20),(19,23),-0.0161873 # DEPENDENCYPART_SIBL
(19,20),(19,24),-0.0547271 # DEPENDENCYPART_SIBL
(19,20),(19,25),0.0314348 # DEPENDENCYPART_SIBL
(19,20),(19,27),-0.0421275 # DEPENDENCYPART_SIBL
(19,20),(19,28),-0.0325245 # DEPENDENCYPART_SIBL
(19,21),(19,22),-0.00283491 # DEPENDENCYPART_SIBL
(19,21),(19,23),0.0139096 # DEPENDENCYPART_SIBL
(19,21),(19,24),0.00589905 # DEPENDENCYPART_SIBL
(19,21),(19,25),0.0675466 # DEPENDENCYPART_SIBL
(19,21),(19,27),-0.0346764 # DEPENDENCYPART_SIBL
(19,21),(19,28),0.0536488 # DEPENDENCYPART_SIBL
(19,22),(19,23),-0.136572 # DEPENDENCYPART_SIBL
(19,22),(19,24),-0.0180604 # DEPENDENCYPART_SIBL
(19,22),(19,25),0.0198704 # DEPENDENCYPART_SIBL
(19,22),(19,27),-0.134041 # DEPENDENCYPART_SIBL
(19,22),(19,28),0.0309713 # DEPENDENCYPART_SIBL
(19,23),(19,24),-0.0462167 # DEPENDENCYPART_SIBL
(19,23),(19,25),0.085663 # DEPENDENCYPART_SIBL
(19,23),(19,27),0.0526472 # DEPENDENCYPART_SIBL
(19,23),(19,28),0.184077 # DEPENDENCYPART_SIBL
(19,24),(19,25),-0.00271748 # DEPENDENCYPART_SIBL
(19,24),(19,27),-0.0448989 # DEPENDENCYPART_SIBL
(19,24),(19,28),-0.00121051 # DEPENDENCYPART_SIBL
(19,25),(19,27),0.28954 # DEPENDENCYPART_SIBL
(19,25),(19,28),0.0196698 # DEPENDENCYPART_SIBL
(19,27),(19,28),0.0561777 # DEPENDENCYPART_SIBL
(20,19),(20,22),0.0219927 # DEPENDENCYPART_SIBL
(21,1),(21,2),0.0450822 # DEPENDENCYPART_SIBL
(21,1),(21,3),-0.039584 # DEPENDENCYPART_SIBL
(21,1),(21,5),0.298538 # DEPENDENCYPART_SIBL
(21,1),(21,7),0.0450017 # DEPENDENCYPART_SIBL
(21,1),(21,8),0.0450058 # DEPENDENCYPART_SIBL
(21,1),(21,9),-0.064296 # DEPENDENCYPART_SIBL
(21,1),(21,10),-0.0494546 # DEPENDENCYPART_SIBL
(21,1),(21,11),-0.0309431 # DEPENDENCYPART_SIBL
(21,1),(21,13),-0.00631087 # DEPENDENCYPART_SIBL
(21,1),(21,14),-0.103214 # DEPENDENCYPART_SIBL
(21,1),(21,15),-0.0242549 # DEPENDENCYPART_SIBL
(21,1),(21,16),0.00830072 # DEPENDENCYPART_SIBL
(21,1),(21,17),0.298538 # DEPENDENCYPART_SIBL
(21,1),(21,18),-0.0985783 # DEPENDENCYPART_SIBL
(21,1),(21,19),0.0128317 # DEPENDENCYPART_SIBL
(21,1),(21,20),-0.0326787 # DEPENDENCYPART_SIBL
(21,1),(21,22),0.0348888 # DEPENDENCYPART_SIBL
(21,1),(21,23),0.0830176 # DEPENDENCYPART_SIBL
(21,1),(21,24),0.0625754 # DEPENDENCYPART_SIBL
(21,1),(21,25),0.0112523 # DEPENDENCYPART_SIBL
(21,1),(21,27),0.0438326 # DEPENDENCYPART_SIBL
(21,1),(21,28),-0.00147249 # DEPENDENCYPART_SIBL
(21,1),(21,29),0.00207831 # DEPENDENCYPART_SIBL
(21,1),(21,30),0.126576 # DEPENDENCYPART_SIBL
(21,2),(21,3),-0.21436 # DEPENDENCYPART_SIBL
(21,2),(21,5),-0.0419567 # DEPENDENCYPART_SIBL
(21,2),(21,7),-0.480966 # DEPENDENCYPART_SIBL
(21,2),(21,8),-0.479724 # DEPENDENCYPART_SIBL
(21,2),(21,9),-0.153718 # DEPENDENCYPART_SIBL
(21,2),(21,10),-0.00840868 # DEPENDENCYPART_SIBL
(21,2),(21,11),-0.170331 # DEPENDENCYPART_SIBL
(21,2),(21,13),-0.212044 # DEPENDENCYPART_SIBL
(21,2),(21,14),-7.22308e-05 # DEPENDENCYPART_SIBL
(21,2),(21,15),-0.182055 # DEPENDENCYPART_SIBL
(21,2),(21,16),-0.232057 # DEPENDENCYPART_SIBL
(21,2),(21,17),-0.0419567 # DEPENDENCYPART_SIBL
(21,2),(21,18),-0.23453 # DEPENDENCYPART_SIBL
(21,2),(21,19),0.00795507 # DEPENDENCYPART_SIBL
(21,2),(21,20),-0.543752 # DEPENDENCYPART_SIBL
(21,2),(21,22),0.00387966 # DEPENDENCYPART_SIBL
(21,2),(21,23),0.0461182 # DEPENDENCYPART_SIBL
(21,2),(21,24),-0.0293585 # DEPENDENCYPART_SIBL
(21,2),(21,25),-0.0689 # DEPENDENCYPART_SIBL
(21,2),(21,27),0.0597598 # DEPENDENCYPART_SIBL
(21,2),(21,28),-0.0417391 # DEPENDENCYPART_SIBL
(21,2),(21,29),0.00582264 # DEPENDENCYPART_SIBL
(21,2),(21,30),0.021812 # DEPENDENCYPART_SIBL
(21,3),(21,5),0.125305 # DEPENDENCYPART_SIBL
(21,3),(21,7),0.00927525 # DEPENDENCYPART_SIBL
(21,3),(21,8),0.00927877 # DEPENDENCYPART_SIBL
(21,3),(21,9),0.00633376 # DEPENDENCYPART_SIBL
(21,3),(21,10),0.0542729 # DEPENDENCYPART_SIBL
(21,3),(21,11),-0.0296398 # DEPENDENCYPART_SIBL
(21,3),(21,13),-0.0347237 # DEPENDENCYPART_SIBL
(21,3),(21,14),0.0457642 # DEPENDENCYPART_SIBL
(21,3),(21,15),0.00541895 # DEPENDENCYPART_SIBL
(21,3),(21,16),-0.0392498 # DEPENDENCYPART_SIBL
(21,3),(21,17),0.125305 # DEPENDENCYPART_SIBL
(21,3),(21,18),-0.0419607 # DEPENDENCYPART_SIBL
(21,3),(21,19),0.13434 # DEPENDENCYPART_SIBL
(21,3),(21,20),-0.00950201 # DEPENDENCYPART_SIBL
(21,3),(21,22),-0.0193102 # DEPENDENCYPART_SIBL
(21,3),(21,23),-0.0452963 # DEPENDENCYPART_SIBL
(21,3),(21,24),-0.0324313 # DEPENDENCYPART_SIBL
(21,3),(21,25),-0.118001 # DEPENDENCYPART_SIBL
(21,3),(21,27),-0.0301834 # DEPENDENCYPART_SIBL
(21,3),(21,28),-0.0793207 # DEPENDENCYPART_SIBL
(21,3),(21,29),-0.045596 # DEPENDENCYPART_SIBL
(21,3),(21,30),0.0399236 # DEPENDENCYPART_SIBL
(21,5),(21,7),0.0215274 # DEPENDENCYPART_SIBL
(21,5),(21,8),0.0222263 # DEPENDENCYPART_SIBL
(21,5),(21,9),-0.00439498 # DEPENDENCYPART_SIBL
(21,5),(21,10),0.0306884 # DEPENDENCYPART_SIBL
(21,5),(21,11),-0.0642582 # DEPENDENCYPART_SIBL
(21,5),(21,13),0.0468472 # DEPENDENCYPART_SIBL
(21,5),(21,14),-0.0177312 # DEPENDENCYPART_SIBL
(21,5),(21,15),0.104127 # DEPENDENCYPART_SIBL
(21,5),(21,16),0.0234116 # DEPENDENCYPART_SIBL
(21,5),(21,17),-0.01123 # DEPENDENCYPART_SIBL
(21,5),(21,18),-0.0489388 # DEPENDENCYPART_SIBL
(21,5),(21,19),0.0928017 # DEPENDENCYPART_SIBL
(21,5),(21,20),0.0768484 # DEPENDENCYPART_SIBL
(21,5),(21,22),0.0724861 # DEPENDENCYPART_SIBL
(21,5),(21,23),0.00259534 # DEPENDENCYPART_SIBL
(21,5),(21,24),0.0365939 # DEPENDENCYPART_SIBL
(21,5),(21,25),-0.0903357 # DEPENDENCYPART_SIBL
(21,5),(21,27),-0.0266082 # DEPENDENCYPART_SIBL
(21,5),(21,28),0.0306288 # DEPENDENCYPART_SIBL
(21,5),(21,29),-0.063969 # DEPENDENCYPART_SIBL
(21,5),(21,30),0.0634279 # DEPENDENCYPART_SIBL
(21,7),(21,8),-0.472702 # DEPENDENCYPART_SIBL
(21,7),(21,9),-0.146182 # DEPENDENCYPART_SIBL
(21,7),(21,10),-0.0034882 # DEPENDENCYPART_SIBL
(21,7),(21,11),-0.162795 # DEPENDENCYPART_SIBL
(21,7),(21,13),-0.203059 # DEPENDENCYPART_SIBL
(21,7),(21,14),0.00792499 # DEPENDENCYPART_SIBL
(21,7),(21,15),-0.174519 # DEPENDENCYPART_SIBL
(21,7),(21,16),-0.223073 # DEPENDENCYPART_SIBL
(21,7),(21,17),0.00165663 # DEPENDENCYPART_SIBL
(21,7),(21,18),-0.226994 # DEPENDENCYPART_SIBL
(21,7),(21,19),0.0128756 # DEPENDENCYPART_SIBL
(21,7),(21,20),-0.536215 # DEPENDENCYPART_SIBL
(21,7),(21,22),-0.00137908 # DEPENDENCYPART_SIBL
(21,7),(21,23),0.0406343 # DEPENDENCYPART_SIBL
(21,7),(21,24),-0.0346398 # DEPENDENCYPART_SIBL
(21,7),(21,25),-0.0694448 # DEPENDENCYPART_SIBL
(21,7),(21,27),0.0465753 # DEPENDENCYPART_SIBL
(21,7),(21,28),-0.040583 # DEPENDENCYPART_SIBL
(21,7),(21,29),-0.00736181 # DEPENDENCYPART_SIBL
(21,7),(21,30),0.0013544 # DEPENDENCYPART_SIBL
(21,8),(21,9),-0.146182 # DEPENDENCYPART_SIBL
(21,8),(21,10),-0.00347417 # DEPENDENCYPART_SIBL
(21,8),(21,11),-0.162795 # DEPENDENCYPART_SIBL
(21,8),(21,13),-0.203057 # DEPENDENCYPART_SIBL
(21,8),(21,14),0.00792582 # DEPENDENCYPART_SIBL
(21,8),(21,15),-0.174519 # DEPENDENCYPART_SIBL
(21,8),(21,16),-0.223071 # DEPENDENCYPART_SIBL
(21,8),(21,17),0.00186117 # DEPENDENCYPART_SIBL
(21,8),(21,18),-0.226993 # DEPENDENCYPART_SIBL
(21,8),(21,19),0.0128896 # DEPENDENCYPART_SIBL
(21,8),(21,20),-0.536215 # DEPENDENCYPART_SIBL
(21,8),(21,22),0.00473733 # DEPENDENCYPART_SIBL
(21,8),(21,23),0.0469745 # DEPENDENCYPART_SIBL
(21,8),(21,24),-0.0285238 # DEPENDENCYPART_SIBL
(21,8),(21,25),-0.0636522 # DEPENDENCYPART_SIBL
(21,8),(21,27),0.0609532 # DEPENDENCYPART_SIBL
(21,8),(21,28),-0.0340926 # DEPENDENCYPART_SIBL
(21,8),(21,29),0.00701602 # DEPENDENCYPART_SIBL
(21,8),(21,30),0.018996 # DEPENDENCYPART_SIBL
(21,9),(21,10),-0.0831251 # DEPENDENCYPART_SIBL
(21,9),(21,11),-0.0732922 # DEPENDENCYPART_SIBL
(21,9),(21,13),-0.0469789 # DEPENDENCYPART_SIBL
(21,9),(21,14),-0.120124 # DEPENDENCYPART_SIBL
(21,9),(21,15),-0.0258354 # DEPENDENCYPART_SIBL
(21,9),(21,16),-0.0466337 # DEPENDENCYPART_SIBL
(21,9),(21,17),0.215978 # DEPENDENCYPART_SIBL
(21,9),(21,18),-0.134837 # DEPENDENCYPART_SIBL
(21,9),(21,19),-0.0674155 # DEPENDENCYPART_SIBL
(21,9),(21,20),0.10195 # DEPENDENCYPART_SIBL
(21,9),(21,22),-0.046518 # DEPENDENCYPART_SIBL
(21,9),(21,23),-0.0370134 # DEPENDENCYPART_SIBL
(21,9),(21,24),-0.0189393 # DEPENDENCYPART_SIBL
(21,9),(21,25),-0.0671221 # DEPENDENCYPART_SIBL
(21,9),(21,27),0.00443559 # DEPENDENCYPART_SIBL
(21,9),(21,28),-0.0492019 # DEPENDENCYPART_SIBL
(21,9),(21,29),-0.0162779 # DEPENDENCYPART_SIBL
(21,9),(21,30),0.0554026 # DEPENDENCYPART_SIBL
(21,10),(21,11),-0.0940254 # DEPENDENCYPART_SIBL
(21,10),(21,13),-0.0695442 # DEPENDENCYPART_SIBL
(21,10),(21,14),-0.0442439 # DEPENDENCYPART_SIBL
(21,10),(21,15),-0.0317769 # DEPENDENCYPART_SIBL
(21,10),(21,16),-0.062202 # DEPENDENCYPART_SIBL
(21,10),(21,17),0.0953015 # DEPENDENCYPART_SIBL
(21,10),(21,18),-0.087762 # DEPENDENCYPART_SIBL
(21,10),(21,19),-0.0319219 # DEPENDENCYPART_SIBL
(21,10),(21,20),-0.0545762 # DEPENDENCYPART_SIBL
(21,10),(21,22),0.00848514 # DEPENDENCYPART_SIBL
(21,10),(21,23),-0.0964338 # DEPENDENCYPART_SIBL
(21,10),(21,24),-0.0518194 # DEPENDENCYPART_SIBL
(21,10),(21,25),-0.221481 # DEPENDENCYPART_SIBL
(21,10),(21,27),-0.126293 # DEPENDENCYPART_SIBL
(21,10),(21,28),-0.215501 # DEPENDENCYPART_SIBL
(21,10),(21,29),-0.156915 # DEPENDENCYPART_SIBL
(21,10),(21,30),-0.0549683 # DEPENDENCYPART_SIBL
(21,11),(21,13),-0.108479 # DEPENDENCYPART_SIBL
(21,11),(21,14),-0.0348168 # DEPENDENCYPART_SIBL
(21,11),(21,15),-0.0312431 # DEPENDENCYPART_SIBL
(21,11),(21,16),-0.11378 # DEPENDENCYPART_SIBL
(21,11),(21,17),0.0926199 # DEPENDENCYPART_SIBL
(21,11),(21,18),-0.0799181 # DEPENDENCYPART_SIBL
(21,11),(21,19),0.00884248 # DEPENDENCYPART_SIBL
(21,11),(21,20),-0.118173 # DEPENDENCYPART_SIBL
(21,11),(21,22),-0.058471 # DEPENDENCYPART_SIBL
(21,11),(21,23),-0.0668745 # DEPENDENCYPART_SIBL
(21,11),(21,24),-0.0469727 # DEPENDENCYPART_SIBL
(21,11),(21,25),-0.10493 # DEPENDENCYPART_SIBL
(21,11),(21,27),-0.0479166 # DEPENDENCYPART_SIBL
(21,11),(21,28),-0.0443323 # DEPENDENCYPART_SIBL
(21,11),(21,29),-0.0679616 # DEPENDENCYPART_SIBL
(21,11),(21,30),-0.0694827 # DEPENDENCYPART_SIBL
(21,13),(21,14),-0.0472542 # DEPENDENCYPART_SIBL
(21,13),(21,15),-0.274586 # DEPENDENCYPART_SIBL
(21,13),(21,16),-0.627484 # DEPENDENCYPART_SIBL
(21,13),(21,17),-0.100626 # DEPENDENCYPART_SIBL
(21,13),(21,18),-0.312281 # DEPENDENCYPART_SIBL
(21,13),(21,19),-0.0681831 # DEPENDENCYPART_SIBL
(21,13),(21,20),-0.491377 # DEPENDENCYPART_SIBL
(21,13),(21,22),0.15424 # DEPENDENCYPART_SIBL
(21,13),(21,23),0.0614816 # DEPENDENCYPART_SIBL
(21,13),(21,24),-0.000966622 # DEPENDENCYPART_SIBL
(21,13),(21,25),-0.105728 # DEPENDENCYPART_SIBL
(21,13),(21,27),0.0239547 # DEPENDENCYPART_SIBL
(21,13),(21,28),-0.0138727 # DEPENDENCYPART_SIBL
(21,13),(21,29),0.00270238 # DEPENDENCYPART_SIBL
(21,13),(21,30),0.082534 # DEPENDENCYPART_SIBL
(21,14),(21,15),-0.00348176 # DEPENDENCYPART_SIBL
(21,14),(21,16),-0.0206033 # DEPENDENCYPART_SIBL
(21,14),(21,17),0.313649 # DEPENDENCYPART_SIBL
(21,14),(21,18),-0.123499 # DEPENDENCYPART_SIBL
(21,14),(21,19),-0.00936477 # DEPENDENCYPART_SIBL
(21,14),(21,20),-0.0440879 # DEPENDENCYPART_SIBL
(21,14),(21,22),0.135757 # DEPENDENCYPART_SIBL
(21,14),(21,23),0.0594345 # DEPENDENCYPART_SIBL
(21,14),(21,24),0.0562572 # DEPENDENCYPART_SIBL
(21,14),(21,25),0.00324221 # DEPENDENCYPART_SIBL
(21,14),(21,27),0.0151092 # DEPENDENCYPART_SIBL
(21,14),(21,28),0.0203107 # DEPENDENCYPART_SIBL
(21,14),(21,29),-0.0277454 # DEPENDENCYPART_SIBL
(21,14),(21,30),0.154003 # DEPENDENCYPART_SIBL
(21,15),(21,16),-0.136902 # DEPENDENCYPART_SIBL
(21,15),(21,17),-0.118468 # DEPENDENCYPART_SIBL
(21,15),(21,18),-0.0896718 # DEPENDENCYPART_SIBL
(21,15),(21,19),0.0119331 # DEPENDENCYPART_SIBL
(21,15),(21,20),-0.253577 # DEPENDENCYPART_SIBL
(21,15),(21,22),0.0405087 # DEPENDENCYPART_SIBL
(21,15),(21,23),-0.0488345 # DEPENDENCYPART_SIBL
(21,15),(21,24),-0.0184573 # DEPENDENCYPART_SIBL
(21,15),(21,25),-0.0711702 # DEPENDENCYPART_SIBL
(21,15),(21,27),0.0290199 # DEPENDENCYPART_SIBL
(21,15),(21,28),-0.0149317 # DEPENDENCYPART_SIBL
(21,15),(21,29),0.0122809 # DEPENDENCYPART_SIBL
(21,15),(21,30),0.0186033 # DEPENDENCYPART_SIBL
(21,16),(21,17),-0.15049 # DEPENDENCYPART_SIBL
(21,16),(21,18),-0.323646 # DEPENDENCYPART_SIBL
(21,16),(21,19),-0.0754339 # DEPENDENCYPART_SIBL
(21,16),(21,20),-0.508117 # DEPENDENCYPART_SIBL
(21,16),(21,22),0.061192 # DEPENDENCYPART_SIBL
(21,16),(21,23),0.0068341 # DEPENDENCYPART_SIBL
(21,16),(21,24),-0.0596091 # DEPENDENCYPART_SIBL
(21,16),(21,25),-0.128211 # DEPENDENCYPART_SIBL
(21,16),(21,27),-0.0284558 # DEPENDENCYPART_SIBL
(21,16),(21,28),-0.044877 # DEPENDENCYPART_SIBL
(21,16),(21,29),-0.0497081 # DEPENDENCYPART_SIBL
(21,16),(21,30),-0.0682943 # DEPENDENCYPART_SIBL
(21,17),(21,18),-0.0489388 # DEPENDENCYPART_SIBL
(21,17),(21,19),0.0928017 # DEPENDENCYPART_SIBL
(21,17),(21,20),0.0768484 # DEPENDENCYPART_SIBL
(21,17),(21,22),0.0724861 # DEPENDENCYPART_SIBL
(21,17),(21,23),0.00259534 # DEPENDENCYPART_SIBL
(21,17),(21,24),0.0365939 # DEPENDENCYPART_SIBL
(21,17),(21,25),-0.0903357 # DEPENDENCYPART_SIBL
(21,17),(21,27),-0.0266082 # DEPENDENCYPART_SIBL
(21,17),(21,28),0.0306288 # DEPENDENCYPART_SIBL
(21,17),(21,29),-0.063969 # DEPENDENCYPART_SIBL
(21,17),(21,30),0.0634279 # DEPENDENCYPART_SIBL
(21,18),(21,19),0.244182 # DEPENDENCYPART_SIBL
(21,18),(21,20),0.0465143 # DEPENDENCYPART_SIBL
(21,18),(21,22),0.0511284 # DEPENDENCYPART_SIBL
(21,18),(21,23),0.0181546 # DEPENDENCYPART_SIBL
(21,18),(21,24),0.026313 # DEPENDENCYPART_SIBL
(21,18),(21,25),-0.0547375 # DEPENDENCYPART_SIBL
(21,18),(21,27),0.00223221 # DEPENDENCYPART_SIBL
(21,18),(21,28),-0.013528 # DEPENDENCYPART_SIBL
(21,18),(21,29),-0.00808164 # DEPENDENCYPART_SIBL
(21,18),(21,30),0.3774 # DEPENDENCYPART_SIBL
(21,19),(21,20),0.0896315 # DEPENDENCYPART_SIBL
(21,19),(21,22),0.134107 # DEPENDENCYPART_SIBL
(21,19),(21,23),-0.00729848 # DEPENDENCYPART_SIBL
(21,19),(21,24),0.0358637 # DEPENDENCYPART_SIBL
(21,19),(21,25),-0.0389114 # DEPENDENCYPART_SIBL
(21,19),(21,27),0.037612 # DEPENDENCYPART_SIBL
(21,19),(21,28),-0.0525603 # DEPENDENCYPART_SIBL
(21,19),(21,29),0.00348961 # DEPENDENCYPART_SIBL
(21,19),(21,30),0.121539 # DEPENDENCYPART_SIBL
(21,20),(21,22),0.122487 # DEPENDENCYPART_SIBL
(21,20),(21,23),0.00762613 # DEPENDENCYPART_SIBL
(21,20),(21,24),0.0670913 # DEPENDENCYPART_SIBL
(21,20),(21,25),0.100409 # DEPENDENCYPART_SIBL
(21,20),(21,27),0.0475635 # DEPENDENCYPART_SIBL
(21,20),(21,28),0.0972947 # DEPENDENCYPART_SIBL
(21,20),(21,29),0.0745337 # DEPENDENCYPART_SIBL
(21,20),(21,30),0.240981 # DEPENDENCYPART_SIBL
(21,22),(21,23),-0.558236 # DEPENDENCYPART_SIBL
(21,22),(21,24),-0.329146 # DEPENDENCYPART_SIBL
(21,22),(21,25),-0.536567 # DEPENDENCYPART_SIBL
(21,22),(21,27),-0.618345 # DEPENDENCYPART_SIBL
(21,22),(21,28),-0.489211 # DEPENDENCYPART_SIBL
(21,22),(21,29),-0.638818 # DEPENDENCYPART_SIBL
(21,22),(21,30),0.029088 # DEPENDENCYPART_SIBL
(21,23),(21,24),-0.038293 # DEPENDENCYPART_SIBL
(21,23),(21,25),-0.00851747 # DEPENDENCYPART_SIBL
(21,23),(21,27),-0.0741769 # DEPENDENCYPART_SIBL
(21,23),(21,28),0.230369 # DEPENDENCYPART_SIBL
(21,23),(21,29),-0.127631 # DEPENDENCYPART_SIBL
(21,23),(21,30),-0.0278896 # DEPENDENCYPART_SIBL
(21,24),(21,25),-0.0573485 # DEPENDENCYPART_SIBL
(21,24),(21,27),-0.0880566 # DEPENDENCYPART_SIBL
(21,24),(21,28),0.0061921 # DEPENDENCYPART_SIBL
(21,24),(21,29),-0.104308 # DEPENDENCYPART_SIBL
(21,24),(21,30),0.0210825 # DEPENDENCYPART_SIBL
(21,25),(21,27),-0.0605607 # DEPENDENCYPART_SIBL
(21,25),(21,28),-0.185176 # DEPENDENCYPART_SIBL
(21,25),(21,29),-0.164972 # DEPENDENCYPART_SIBL
(21,25),(21,30),-0.074003 # DEPENDENCYPART_SIBL
(21,27),(21,28),0.233386 # DEPENDENCYPART_SIBL
(21,27),(21,29),-0.126266 # DEPENDENCYPART_SIBL
(21,27),(21,30),0.0162396 # DEPENDENCYPART_SIBL
(21,28),(21,29),-0.0225833 # DEPENDENCYPART_SIBL
(21,28),(21,30),-0.071284 # DEPENDENCYPART_SIBL
(21,29),(21,30),-0.0228492 # DEPENDENCYPART_SIBL
(22,1),(22,9),-0.0226723 # DEPENDENCYPART_SIBL
(22,1),(22,14),-0.11054 # DEPENDENCYPART_SIBL
(22,1),(22,16),0.146099 # DEPENDENCYPART_SIBL
(22,1),(22,19),-0.0277717 # DEPENDENCYPART_SIBL
(22,1),(22,20),0.0951055 # DEPENDENCYPART_SIBL
(22,1),(22,23),0.140514 # DEPENDENCYPART_SIBL
(22,1),(22,24),-0.037937 # DEPENDENCYPART_SIBL
(22,1),(22,25),-0.0360888 # DEPENDENCYPART_SIBL
(22,1),(22,27),-0.0322177 # DEPENDENCYPART_SIBL
(22,1),(22,28),-0.0669871 # DEPENDENCYPART_SIBL
(22,1),(22,29),-0.054666 # DEPENDENCYPART_SIBL
(22,1),(22,30),0.0981511 # DEPENDENCYPART_SIBL
(22,9),(22,14),-0.0464629 # DEPENDENCYPART_SIBL
(22,9),(22,16),0.109644 # DEPENDENCYPART_SIBL
(22,9),(22,19),-0.0507272 # DEPENDENCYPART_SIBL
(22,9),(22,20),0.18353 # DEPENDENCYPART_SIBL
(22,9),(22,23),0.103506 # DEPENDENCYPART_SIBL
(22,9),(22,24),0.0126266 # DEPENDENCYPART_SIBL
(22,9),(22,25),0.0163479 # DEPENDENCYPART_SIBL
(22,9),(22,27),0.00417009 # DEPENDENCYPART_SIBL
(22,9),(22,28),0.0448037 # DEPENDENCYPART_SIBL
(22,9),(22,29),-0.000219964 # DEPENDENCYPART_SIBL
(22,9),(22,30),0.16856 # DEPENDENCYPART_SIBL
(22,14),(22,16),0.131214 # DEPENDENCYPART_SIBL
(22,14),(22,19),-0.0242025 # DEPENDENCYPART_SIBL
(22,14),(22,20),0.0978634 # DEPENDENCYPART_SIBL
(22,14),(22,23),0.131149 # DEPENDENCYPART_SIBL
(22,14),(22,24),-0.0321597 # DEPENDENCYPART_SIBL
(22,14),(22,25),-0.0578562 # DEPENDENCYPART_SIBL
(22,14),(22,27),-0.0686118 # DEPENDENCYPART_SIBL
(22,14),(22,28),-0.0666315 # DEPENDENCYPART_SIBL
(22,14),(22,29),-0.0921387 # DEPENDENCYPART_SIBL
(22,14),(22,30),0.13184 # DEPENDENCYPART_SIBL
(22,16),(22,19),-0.00489374 # DEPENDENCYPART_SIBL
(22,16),(22,20),-0.153948 # DEPENDENCYPART_SIBL
(22,16),(22,23),0.188304 # DEPENDENCYPART_SIBL
(22,16),(22,24),0.00450512 # DEPENDENCYPART_SIBL
(22,16),(22,25),-0.0347117 # DEPENDENCYPART_SIBL
(22,16),(22,27),-0.00854731 # DEPENDENCYPART_SIBL
(22,16),(22,28),0.0765564 # DEPENDENCYPART_SIBL
(22,16),(22,29),-0.0143627 # DEPENDENCYPART_SIBL
(22,16),(22,30),0.242552 # DEPENDENCYPART_SIBL
(22,19),(22,20),0.107477 # DEPENDENCYPART_SIBL
(22,19),(22,23),0.00920017 # DEPENDENCYPART_SIBL
(22,19),(22,24),-0.0691484 # DEPENDENCYPART_SIBL
(22,19),(22,25),-0.107135 # DEPENDENCYPART_SIBL
(22,19),(22,27),-0.070953 # DEPENDENCYPART_SIBL
(22,19),(22,28),-0.0724658 # DEPENDENCYPART_SIBL
(22,19),(22,29),-0.0948472 # DEPENDENCYPART_SIBL
(22,19),(22,30),0.105477 # DEPENDENCYPART_SIBL
(22,20),(22,23),0.154908 # DEPENDENCYPART_SIBL
(22,20),(22,24),0.0152831 # DEPENDENCYPART_SIBL
(22,20),(22,25),0.0140958 # DEPENDENCYPART_SIBL
(22,20),(22,27),-0.0607914 # DEPENDENCYPART_SIBL
(22,20),(22,28),0.0744242 # DEPENDENCYPART_SIBL
(22,20),(22,29),-0.0310802 # DEPENDENCYPART_SIBL
(22,20),(22,30),0.317565 # DEPENDENCYPART_SIBL
(22,23),(22,24),-0.0542685 # DEPENDENCYPART_SIBL
(22,23),(22,25),-0.102592 # DEPENDENCYPART_SIBL
(22,23),(22,27),0.00442337 # DEPENDENCYPART_SIBL
(22,23),(22,28),0.0639615 # DEPENDENCYPART_SIBL
(22,23),(22,29),-0.0480685 # DEPENDENCYPART_SIBL
(22,23),(22,30),-0.0283974 # DEPENDENCYPART_SIBL
(22,24),(22,25),-0.112088 # DEPENDENCYPART_SIBL
(22,24),(22,27),-0.0851014 # DEPENDENCYPART_SIBL
(22,24),(22,28),-0.0479028 # DEPENDENCYPART_SIBL
(22,24),(22,29),-0.11423 # DEPENDENCYPART_SIBL
(22,24),(22,30),-0.0686906 # DEPENDENCYPART_SIBL
(22,25),(22,27),0.0488205 # DEPENDENCYPART_SIBL
(22,25),(22,28),-0.285514 # DEPENDENCYPART_SIBL
(22,25),(22,29),-0.0710754 # DEPENDENCYPART_SIBL
(22,25),(22,30),-0.133531 # DEPENDENCYPART_SIBL
(22,27),(22,28),0.0401677 # DEPENDENCYPART_SIBL
(22,27),(22,29),-0.242749 # DEPENDENCYPART_SIBL
(22,27),(22,30),0.0050572 # DEPENDENCYPART_SIBL
(22,28),(22,29),-0.0117439 # DEPENDENCYPART_SIBL
(22,28),(22,30),-0.0242883 # DEPENDENCYPART_SIBL
(22,29),(22,30),-0.0326402 # DEPENDENCYPART_SIBL
(23,22),(23,24),0.0253207 # DEPENDENCYPART_SIBL
(23,22),(23,25),0.000555364 # DEPENDENCYPART_SIBL
(23,22),(23,27),0.0457603 # DEPENDENCYPART_SIBL
(23,22),(23,28),-0.0149266 # DEPENDENCYPART_SIBL
(23,22),(23,29),0.0152069 # DEPENDENCYPART_SIBL
(23,24),(23,25),0.00145228 # DEPENDENCYPART_SIBL
