# _root_ New management at Kentucky Fried Chicken , a unit of PepsiCo Inc. , has fought back with new medium and large chicken sandwiches for the lunch crowd .
#goldHeads=2,14,2,6,6,3,6,9,6,9,10,11,6,0,14,15,15,23,23,19,20,23,17,23,27,27,24,14,
#predictedHeads=2,14,2,6,6,3,6,9,6,9,10,11,6,0,14,15,15,19,17,19,23,23,20,15,27,27,24,14,
(16,17),(16,21),0.0633529 # DEPENDENCYPART_SIBL
(16,17),(16,23),0.0159351 # DEPENDENCYPART_SIBL
(16,17),(16,24),-0.0902438 # DEPENDENCYPART_SIBL
(16,17),(16,28),-0.0592208 # DEPENDENCYPART_SIBL
(16,18),(16,19),-0.0237371 # DEPENDENCYPART_SIBL
(16,18),(16,20),0.0380582 # DEPENDENCYPART_SIBL
(16,18),(16,21),-0.0121476 # DEPENDENCYPART_SIBL
(16,18),(16,23),-0.029581 # DEPENDENCYPART_SIBL
(16,18),(16,24),0.0799053 # DEPENDENCYPART_SIBL
(16,18),(16,28),0.0618205 # DEPENDENCYPART_SIBL
(16,19),(16,20),0.0360552 # DEPENDENCYPART_SIBL
(16,19),(16,21),0.0178339 # DEPENDENCYPART_SIBL
(16,19),(16,23),-0.229106 # DEPENDENCYPART_SIBL
(16,19),(16,24),-0.0716794 # DEPENDENCYPART_SIBL
(16,19),(16,28),-0.0708341 # DEPENDENCYPART_SIBL
(16,20),(16,21),0.0884309 # DEPENDENCYPART_SIBL
(16,20),(16,23),0.0825493 # DEPENDENCYPART_SIBL
(16,20),(16,24),0.0134295 # DEPENDENCYPART_SIBL
(16,20),(16,28),-0.00892957 # DEPENDENCYPART_SIBL
(16,21),(16,23),-0.0429476 # DEPENDENCYPART_SIBL
(16,21),(16,24),0.088192 # DEPENDENCYPART_SIBL
(16,21),(16,28),0.0751325 # DEPENDENCYPART_SIBL
(16,23),(16,24),0.0375615 # DEPENDENCYPART_SIBL
(16,23),(16,28),0.0233795 # DEPENDENCYPART_SIBL
(16,24),(16,28),-0.0209795 # DEPENDENCYPART_SIBL
(17,2),(17,16),0.0696538 # DEPENDENCYPART_SIBL
(17,2),(17,18),-0.0352138 # DEPENDENCYPART_SIBL
(17,2),(17,19),-0.0469334 # DEPENDENCYPART_SIBL
(17,2),(17,20),0.0397954 # DEPENDENCYPART_SIBL
(17,2),(17,21),-0.0200956 # DEPENDENCYPART_SIBL
(17,2),(17,22),-0.0469317 # DEPENDENCYPART_SIBL
(17,2),(17,23),-0.0830942 # DEPENDENCYPART_SIBL
(17,2),(17,24),-0.0330362 # DEPENDENCYPART_SIBL
(17,2),(17,27),-0.051695 # DEPENDENCYPART_SIBL
(17,2),(17,28),0.0104869 # DEPENDENCYPART_SIBL
(17,16),(17,18),-0.107019 # DEPENDENCYPART_SIBL
(17,16),(17,19),-0.224299 # DEPENDENCYPART_SIBL
(17,16),(17,20),-0.145048 # DEPENDENCYPART_SIBL
(17,16),(17,21),-0.103428 # DEPENDENCYPART_SIBL
(17,16),(17,22),-0.224298 # DEPENDENCYPART_SIBL
(17,16),(17,23),-0.0833632 # DEPENDENCYPART_SIBL
(17,16),(17,24),-0.0320833 # DEPENDENCYPART_SIBL
(17,16),(17,27),-0.229965 # DEPENDENCYPART_SIBL
(17,16),(17,28),0.108849 # DEPENDENCYPART_SIBL
(17,18),(17,19),-0.485729 # DEPENDENCYPART_SIBL
(17,18),(17,20),-0.0839065 # DEPENDENCYPART_SIBL
(17,18),(17,21),-0.338391 # DEPENDENCYPART_SIBL
(17,18),(17,22),-0.485729 # DEPENDENCYPART_SIBL
(17,18),(17,23),-0.464666 # DEPENDENCYPART_SIBL
(17,18),(17,24),-0.101554 # DEPENDENCYPART_SIBL
(17,18),(17,27),-0.484212 # DEPENDENCYPART_SIBL
(17,18),(17,28),-0.0453432 # DEPENDENCYPART_SIBL
(17,19),(17,20),0.0214708 # DEPENDENCYPART_SIBL
(17,19),(17,21),-0.371935 # DEPENDENCYPART_SIBL
(17,19),(17,22),-0.822475 # DEPENDENCYPART_SIBL
(17,19),(17,23),-0.857633 # DEPENDENCYPART_SIBL
(17,19),(17,24),-0.0673964 # DEPENDENCYPART_SIBL
(17,19),(17,27),-0.820958 # DEPENDENCYPART_SIBL
(17,19),(17,28),0.041662 # DEPENDENCYPART_SIBL
(17,20),(17,21),-0.000936099 # DEPENDENCYPART_SIBL
(17,20),(17,22),-0.0193482 # DEPENDENCYPART_SIBL
(17,20),(17,23),-0.0329043 # DEPENDENCYPART_SIBL
(17,20),(17,24),0.30447 # DEPENDENCYPART_SIBL
(17,20),(17,27),-0.017831 # DEPENDENCYPART_SIBL
(17,20),(17,28),0.0440843 # DEPENDENCYPART_SIBL
(17,21),(17,22),-0.477178 # DEPENDENCYPART_SIBL
(17,21),(17,23),-0.463008 # DEPENDENCYPART_SIBL
(17,21),(17,24),-0.071189 # DEPENDENCYPART_SIBL
(17,21),(17,27),-0.47566 # DEPENDENCYPART_SIBL
(17,21),(17,28),-0.0172032 # DEPENDENCYPART_SIBL
(17,22),(17,23),-0.857484 # DEPENDENCYPART_SIBL
(17,22),(17,24),-0.0672481 # DEPENDENCYPART_SIBL
(17,22),(17,27),-0.820808 # DEPENDENCYPART_SIBL
(17,22),(17,28),0.0418021 # DEPENDENCYPART_SIBL
(17,23),(17,24),-0.0379555 # DEPENDENCYPART_SIBL
(17,23),(17,27),-0.713021 # DEPENDENCYPART_SIBL
(17,23),(17,28),-0.0392051 # DEPENDENCYPART_SIBL
(17,24),(17,27),-0.0750587 # DEPENDENCYPART_SIBL
(17,24),(17,28),0.165238 # DEPENDENCYPART_SIBL
(17,27),(17,28),0.0385429 # DEPENDENCYPART_SIBL
(18,16),(18,17),0.200419 # DEPENDENCYPART_SIBL
(18,16),(18,19),-0.135902 # DEPENDENCYPART_SIBL
(18,16),(18,20),0.0145623 # DEPENDENCYPART_SIBL
(18,17),(18,19),-0.0566637 # DEPENDENCYPART_SIBL
(18,17),(18,20),-0.0980378 # DEPENDENCYPART_SIBL
(18,19),(18,20),-0.00382966 # DEPENDENCYPART_SIBL
(19,11),(19,15),0.118602 # DEPENDENCYPART_SIBL
(19,11),(19,16),-0.0251774 # DEPENDENCYPART_SIBL
(19,11),(19,17),-0.0113183 # DEPENDENCYPART_SIBL
(19,11),(19,18),-0.0398169 # DEPENDENCYPART_SIBL
(19,11),(19,20),-0.0318682 # DEPENDENCYPART_SIBL
(19,11),(19,21),-0.0464036 # DEPENDENCYPART_SIBL
(19,11),(19,22),-0.0159851 # DEPENDENCYPART_SIBL
(19,11),(19,23),-0.0455708 # DEPENDENCYPART_SIBL
(19,11),(19,24),-0.0701988 # DEPENDENCYPART_SIBL
(19,11),(19,27),-0.0161005 # DEPENDENCYPART_SIBL
(19,11),(19,28),-0.0122154 # DEPENDENCYPART_SIBL
(19,15),(19,16),-0.11336 # DEPENDENCYPART_SIBL
(19,15),(19,17),-0.147903 # DEPENDENCYPART_SIBL
(19,15),(19,18),-0.045116 # DEPENDENCYPART_SIBL
(19,15),(19,20),-0.0381124 # DEPENDENCYPART_SIBL
(19,15),(19,21),-0.0420209 # DEPENDENCYPART_SIBL
(19,15),(19,22),0.00918164 # DEPENDENCYPART_SIBL
(19,15),(19,23),0.0203159 # DEPENDENCYPART_SIBL
(19,15),(19,24),0.10332 # DEPENDENCYPART_SIBL
(19,15),(19,27),0.0091413 # DEPENDENCYPART_SIBL
(19,15),(19,28),0.0640013 # DEPENDENCYPART_SIBL
(19,16),(19,17),0.0484529 # DEPENDENCYPART_SIBL
(19,16),(19,18),-0.0715254 # DEPENDENCYPART_SIBL
(19,16),(19,20),-0.0342757 # DEPENDENCYPART_SIBL
(19,16),(19,21),-0.054891 # DEPENDENCYPART_SIBL
(19,16),(19,22),-0.123167 # DEPENDENCYPART_SIBL
(19,16),(19,23),-0.0562239 # DEPENDENCYPART_SIBL
(19,16),(19,24),-0.136728 # DEPENDENCYPART_SIBL
(19,16),(19,27),-0.126528 # DEPENDENCYPART_SIBL
(19,16),(19,28),0.0266542 # DEPENDENCYPART_SIBL
(19,17),(19,18),-0.130543 # DEPENDENCYPART_SIBL
(19,17),(19,20),-0.0425375 # DEPENDENCYPART_SIBL
(19,17),(19,21),-0.0404885 # DEPENDENCYPART_SIBL
(19,17),(19,22),-0.073878 # DEPENDENCYPART_SIBL
(19,17),(19,23),-0.0426608 # DEPENDENCYPART_SIBL
(19,17),(19,24),-0.0447895 # DEPENDENCYPART_SIBL
(19,17),(19,27),-0.0739313 # DEPENDENCYPART_SIBL
(19,17),(19,28),-0.0100369 # DEPENDENCYPART_SIBL
(19,18),(19,20),-0.030932 # DEPENDENCYPART_SIBL
(19,18),(19,21),0.0525788 # DEPENDENCYPART_SIBL
(19,18),(19,22),0.028708 # DEPENDENCYPART_SIBL
(19,18),(19,23),0.0880387 # DEPENDENCYPART_SIBL
(19,18),(19,24),0.0843469 # DEPENDENCYPART_SIBL
(19,18),(19,27),0.0287 # DEPENDENCYPART_SIBL
(19,18),(19,28),0.052453 # DEPENDENCYPART_SIBL
(19,20),(19,21),0.0734512 # DEPENDENCYPART_SIBL
(19,20),(19,22),-0.046629 # DEPENDENCYPART_SIBL
(19,20),(19,23),0.0162033 # DEPENDENCYPART_SIBL
(19,20),(19,24),-0.0381454 # DEPENDENCYPART_SIBL
(19,20),(19,27),-0.0466357 # DEPENDENCYPART_SIBL
(19,20),(19,28),-0.0298793 # DEPENDENCYPART_SIBL
(19,21),(19,22),-0.037804 # DEPENDENCYPART_SIBL
(19,21),(19,23),-0.0478807 # DEPENDENCYPART_SIBL
(19,21),(19,24),-0.0431638 # DEPENDENCYPART_SIBL
(19,21),(19,27),-0.0378106 # DEPENDENCYPART_SIBL
(19,21),(19,28),-0.0249214 # DEPENDENCYPART_SIBL
(19,22),(19,23),-0.145154 # DEPENDENCYPART_SIBL
(19,22),(19,24),-0.0649245 # DEPENDENCYPART_SIBL
(19,22),(19,27),-0.106359 # DEPENDENCYPART_SIBL
(19,22),(19,28),-0.00413136 # DEPENDENCYPART_SIBL
(19,23),(19,24),0.0114177 # DEPENDENCYPART_SIBL
(19,23),(19,27),-0.0915042 # DEPENDENCYPART_SIBL
(19,23),(19,28),-0.0202339 # DEPENDENCYPART_SIBL
(19,24),(19,27),0.149308 # DEPENDENCYPART_SIBL
(19,24),(19,28),0.127078 # DEPENDENCYPART_SIBL
(19,27),(19,28),-0.0052375 # DEPENDENCYPART_SIBL
(20,21),(20,22),-0.601568 # DEPENDENCYPART_SIBL
(20,21),(20,23),-0.607705 # DEPENDENCYPART_SIBL
(20,21),(20,24),-0.0573582 # DEPENDENCYPART_SIBL
(20,21),(20,27),-0.601568 # DEPENDENCYPART_SIBL
(20,22),(20,23),-0.599952 # DEPENDENCYPART_SIBL
(20,22),(20,24),-0.0449601 # DEPENDENCYPART_SIBL
(20,22),(20,27),-0.568683 # DEPENDENCYPART_SIBL
(20,23),(20,24),0.0369951 # DEPENDENCYPART_SIBL
(20,23),(20,27),-0.48316 # DEPENDENCYPART_SIBL
(20,24),(20,27),-0.0696952 # DEPENDENCYPART_SIBL
(22,18),(22,21),0.00907054 # DEPENDENCYPART_SIBL
(22,18),(22,24),0.0807948 # DEPENDENCYPART_SIBL
(22,18),(22,27),0.0261276 # DEPENDENCYPART_SIBL
(22,21),(22,24),-0.0284746 # DEPENDENCYPART_SIBL
(22,21),(22,27),0.0413833 # DEPENDENCYPART_SIBL
(22,24),(22,27),0.150962 # DEPENDENCYPART_SIBL
(23,1),(23,3),0.0535277 # DEPENDENCYPART_SIBL
(23,1),(23,11),0.164637 # DEPENDENCYPART_SIBL
(23,1),(23,15),0.0158408 # DEPENDENCYPART_SIBL
(23,1),(23,16),-0.0831575 # DEPENDENCYPART_SIBL
(23,1),(23,17),0.0411619 # DEPENDENCYPART_SIBL
(23,1),(23,18),-0.104622 # DEPENDENCYPART_SIBL
(23,1),(23,19),0.0723655 # DEPENDENCYPART_SIBL
(23,1),(23,21),-0.120199 # DEPENDENCYPART_SIBL
(23,1),(23,22),0.0721573 # DEPENDENCYPART_SIBL
(23,1),(23,24),0.119299 # DEPENDENCYPART_SIBL
(23,1),(23,25),0.00691003 # DEPENDENCYPART_SIBL
(23,1),(23,26),-0.0183112 # DEPENDENCYPART_SIBL
(23,1),(23,27),-0.0183155 # DEPENDENCYPART_SIBL
(23,1),(23,28),-0.13731 # DEPENDENCYPART_SIBL
(23,3),(23,11),-0.0108527 # DEPENDENCYPART_SIBL
(23,3),(23,15),-0.043184 # DEPENDENCYPART_SIBL
(23,3),(23,16),-0.0751874 # DEPENDENCYPART_SIBL
(23,3),(23,17),-0.147458 # DEPENDENCYPART_SIBL
(23,3),(23,18),-0.066363 # DEPENDENCYPART_SIBL
(23,3),(23,19),-0.0183042 # DEPENDENCYPART_SIBL
(23,3),(23,21),-0.0556621 # DEPENDENCYPART_SIBL
(23,3),(23,22),-0.0183247 # DEPENDENCYPART_SIBL
(23,3),(23,24),-0.0567627 # DEPENDENCYPART_SIBL
(23,3),(23,25),-0.105833 # DEPENDENCYPART_SIBL
(23,3),(23,26),0.00444408 # DEPENDENCYPART_SIBL
(23,3),(23,27),0.0053478 # DEPENDENCYPART_SIBL
(23,3),(23,28),0.0426149 # DEPENDENCYPART_SIBL
(23,11),(23,15),0.0810252 # DEPENDENCYPART_SIBL
(23,11),(23,16),-0.00323273 # DEPENDENCYPART_SIBL
(23,11),(23,17),0.0324167 # DEPENDENCYPART_SIBL
(23,11),(23,18),-0.0834662 # DEPENDENCYPART_SIBL
(23,11),(23,19),0.0759232 # DEPENDENCYPART_SIBL
(23,11),(23,21),-0.0419263 # DEPENDENCYPART_SIBL
(23,11),(23,22),0.043507 # DEPENDENCYPART_SIBL
(23,11),(23,24),-0.0522563 # DEPENDENCYPART_SIBL
(23,11),(23,25),-0.0974307 # DEPENDENCYPART_SIBL
(23,11),(23,26),-0.0118232 # DEPENDENCYPART_SIBL
(23,11),(23,27),-0.0118688 # DEPENDENCYPART_SIBL
(23,11),(23,28),0.0140071 # DEPENDENCYPART_SIBL
(23,15),(23,16),-0.0761241 # DEPENDENCYPART_SIBL
(23,15),(23,17),-0.0585216 # DEPENDENCYPART_SIBL
(23,15),(23,18),-0.0410831 # DEPENDENCYPART_SIBL
(23,15),(23,19),0.0887772 # DEPENDENCYPART_SIBL
(23,15),(23,21),-0.0620224 # DEPENDENCYPART_SIBL
(23,15),(23,22),0.0885664 # DEPENDENCYPART_SIBL
(23,15),(23,24),-0.00440902 # DEPENDENCYPART_SIBL
(23,15),(23,25),-0.062985 # DEPENDENCYPART_SIBL
(23,15),(23,26),-0.0377295 # DEPENDENCYPART_SIBL
(23,15),(23,27),-0.0377658 # DEPENDENCYPART_SIBL
(23,15),(23,28),0.018581 # DEPENDENCYPART_SIBL
(23,16),(23,17),0.0260113 # DEPENDENCYPART_SIBL
(23,16),(23,18),-0.0968591 # DEPENDENCYPART_SIBL
(23,16),(23,19),0.0230589 # DEPENDENCYPART_SIBL
(23,16),(23,21),-0.0990018 # DEPENDENCYPART_SIBL
(23,16),(23,22),0.0228433 # DEPENDENCYPART_SIBL
(23,16),(23,24),-0.0682488 # DEPENDENCYPART_SIBL
(23,16),(23,25),-0.115118 # DEPENDENCYPART_SIBL
(23,16),(23,26),-0.0522575 # DEPENDENCYPART_SIBL
(23,16),(23,27),-0.0475543 # DEPENDENCYPART_SIBL
(23,16),(23,28),0.0452093 # DEPENDENCYPART_SIBL
(23,17),(23,18),-0.125683 # DEPENDENCYPART_SIBL
(23,17),(23,19),-0.0443402 # DEPENDENCYPART_SIBL
(23,17),(23,21),-0.114966 # DEPENDENCYPART_SIBL
(23,17),(23,22),-0.0441614 # DEPENDENCYPART_SIBL
(23,17),(23,24),-0.0829183 # DEPENDENCYPART_SIBL
(23,17),(23,25),-0.100219 # DEPENDENCYPART_SIBL
(23,17),(23,26),-0.0428516 # DEPENDENCYPART_SIBL
(23,17),(23,27),-0.0419479 # DEPENDENCYPART_SIBL
(23,17),(23,28),0.0155498 # DEPENDENCYPART_SIBL
(23,18),(23,19),0.0723655 # DEPENDENCYPART_SIBL
(23,18),(23,21),-0.120199 # DEPENDENCYPART_SIBL
(23,18),(23,22),0.0721573 # DEPENDENCYPART_SIBL
(23,18),(23,24),0.119299 # DEPENDENCYPART_SIBL
(23,18),(23,25),0.00691003 # DEPENDENCYPART_SIBL
(23,18),(23,26),-0.0183112 # DEPENDENCYPART_SIBL
(23,18),(23,27),-0.0183155 # DEPENDENCYPART_SIBL
(23,18),(23,28),-0.13731 # DEPENDENCYPART_SIBL
(23,19),(23,21),-0.125322 # DEPENDENCYPART_SIBL
(23,19),(23,22),-0.096891 # DEPENDENCYPART_SIBL
(23,19),(23,24),-0.0866521 # DEPENDENCYPART_SIBL
(23,19),(23,25),-0.13887 # DEPENDENCYPART_SIBL
(23,19),(23,26),-0.00787783 # DEPENDENCYPART_SIBL
(23,19),(23,27),-0.0101188 # DEPENDENCYPART_SIBL
(23,19),(23,28),-0.0161054 # DEPENDENCYPART_SIBL
(23,21),(23,22),0.124482 # DEPENDENCYPART_SIBL
(23,21),(23,24),-0.104543 # DEPENDENCYPART_SIBL
(23,21),(23,25),-0.0108847 # DEPENDENCYPART_SIBL
(23,21),(23,26),-0.0155121 # DEPENDENCYPART_SIBL
(23,21),(23,27),-0.0155164 # DEPENDENCYPART_SIBL
(23,21),(23,28),-0.143777 # DEPENDENCYPART_SIBL
(23,22),(23,24),-0.0946895 # DEPENDENCYPART_SIBL
(23,22),(23,25),-0.139517 # DEPENDENCYPART_SIBL
(23,22),(23,26),-0.0087289 # DEPENDENCYPART_SIBL
(23,22),(23,27),-0.0109698 # DEPENDENCYPART_SIBL
(23,22),(23,28),-0.0150845 # DEPENDENCYPART_SIBL
(23,24),(23,25),-0.0341745 # DEPENDENCYPART_SIBL
(23,24),(23,26),0.120546 # DEPENDENCYPART_SIBL
(23,24),(23,27),0.120561 # DEPENDENCYPART_SIBL
(23,24),(23,28),0.136277 # DEPENDENCYPART_SIBL
(23,25),(23,26),-0.0809794 # DEPENDENCYPART_SIBL
(23,25),(23,27),-0.0805157 # DEPENDENCYPART_SIBL
(23,25),(23,28),-0.15359 # DEPENDENCYPART_SIBL
(23,26),(23,27),-0.110463 # DEPENDENCYPART_SIBL
(23,26),(23,28),0.0364329 # DEPENDENCYPART_SIBL
(23,27),(23,28),0.0417154 # DEPENDENCYPART_SIBL
(24,23),(24,25),-0.117599 # DEPENDENCYPART_SIBL
(24,23),(24,26),-0.143751 # DEPENDENCYPART_SIBL
(24,23),(24,27),-0.129343 # DEPENDENCYPART_SIBL
(24,25),(24,26),-0.605996 # DEPENDENCYPART_SIBL
(24,25),(24,27),-0.604017 # DEPENDENCYPART_SIBL
(24,26),(24,27),-0.98226 # DEPENDENCYPART_SIBL
(26,25),(26,27),0.0152185 # DEPENDENCYPART_SIBL
(27,18),(27,21),0.00958837 # DEPENDENCYPART_SIBL
(27,18),(27,22),0.232192 # DEPENDENCYPART_SIBL
(27,18),(27,23),0.113479 # DEPENDENCYPART_SIBL
(27,18),(27,25),-0.542339 # DEPENDENCYPART_SIBL
(27,18),(27,26),0.232116 # DEPENDENCYPART_SIBL
(27,21),(27,22),0.125784 # DEPENDENCYPART_SIBL
(27,21),(27,23),0.0718288 # DEPENDENCYPART_SIBL
(27,21),(27,25),-0.602244 # DEPENDENCYPART_SIBL
(27,21),(27,26),0.125708 # DEPENDENCYPART_SIBL
(27,22),(27,23),-0.00353811 # DEPENDENCYPART_SIBL
(27,22),(27,25),-0.488461 # DEPENDENCYPART_SIBL
(27,22),(27,26),-0.0182204 # DEPENDENCYPART_SIBL
(27,23),(27,25),-0.213072 # DEPENDENCYPART_SIBL
(27,23),(27,26),-0.0386823 # DEPENDENCYPART_SIBL
(27,25),(27,26),0.225478 # DEPENDENCYPART_SIBL
(0,1),(1,2),0.631816 # DEPENDENCYPART_GRANDPAR
(0,1),(1,3),0.202837 # DEPENDENCYPART_GRANDPAR
(0,1),(1,6),-0.0335234 # DEPENDENCYPART_GRANDPAR
(0,1),(1,7),0.221588 # DEPENDENCYPART_GRANDPAR
(0,2),(2,1),0.355884 # DEPENDENCYPART_GRANDPAR
(0,2),(2,3),0.248184 # DEPENDENCYPART_GRANDPAR
(0,2),(2,4),-0.619537 # DEPENDENCYPART_GRANDPAR
(0,2),(2,5),-0.0390546 # DEPENDENCYPART_GRANDPAR
(0,2),(2,6),0.0279552 # DEPENDENCYPART_GRANDPAR
(0,2),(2,7),0.2417 # DEPENDENCYPART_GRANDPAR
(0,2),(2,9),-0.361595 # DEPENDENCYPART_GRANDPAR
(0,2),(2,10),-0.342298 # DEPENDENCYPART_GRANDPAR
(0,2),(2,11),-1.02254 # DEPENDENCYPART_GRANDPAR
(0,2),(2,12),-1.54937 # DEPENDENCYPART_GRANDPAR
(0,2),(2,13),-0.139326 # DEPENDENCYPART_GRANDPAR
(0,2),(2,14),0.616942 # DEPENDENCYPART_GRANDPAR
(0,2),(2,15),-0.263545 # DEPENDENCYPART_GRANDPAR
(0,2),(2,17),-0.236449 # DEPENDENCYPART_GRANDPAR
(0,2),(2,20),-0.442971 # DEPENDENCYPART_GRANDPAR
(0,2),(2,24),-0.18175 # DEPENDENCYPART_GRANDPAR
(0,2),(2,28),2.22183 # DEPENDENCYPART_GRANDPAR
(0,3),(3,1),0.401951 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),0.85679 # DEPENDENCYPART_GRANDPAR
(0,3),(3,4),-0.755798 # DEPENDENCYPART_GRANDPAR
(0,3),(3,5),-0.182183 # DEPENDENCYPART_GRANDPAR
(0,3),(3,6),-0.111212 # DEPENDENCYPART_GRANDPAR
(0,3),(3,7),0.111314 # DEPENDENCYPART_GRANDPAR
(0,3),(3,9),-0.516248 # DEPENDENCYPART_GRANDPAR
(0,3),(3,11),-1.16081 # DEPENDENCYPART_GRANDPAR
(0,3),(3,12),-1.79032 # DEPENDENCYPART_GRANDPAR
(0,3),(3,14),0.554586 # DEPENDENCYPART_GRANDPAR
(0,6),(6,1),0.430209 # DEPENDENCYPART_GRANDPAR
(0,6),(6,2),0.626641 # DEPENDENCYPART_GRANDPAR
(0,6),(6,3),-0.270267 # DEPENDENCYPART_GRANDPAR
(0,6),(6,4),-0.483617 # DEPENDENCYPART_GRANDPAR
(0,6),(6,5),0.0889315 # DEPENDENCYPART_GRANDPAR
(0,6),(6,7),0.523298 # DEPENDENCYPART_GRANDPAR
(0,6),(6,8),-0.139765 # DEPENDENCYPART_GRANDPAR
(0,6),(6,9),-0.358881 # DEPENDENCYPART_GRANDPAR
(0,6),(6,10),-0.373608 # DEPENDENCYPART_GRANDPAR
(0,6),(6,11),-0.748701 # DEPENDENCYPART_GRANDPAR
(0,6),(6,12),-1.08418 # DEPENDENCYPART_GRANDPAR
(0,6),(6,13),0.142272 # DEPENDENCYPART_GRANDPAR
(0,6),(6,14),0.758857 # DEPENDENCYPART_GRANDPAR
(0,6),(6,15),-0.145087 # DEPENDENCYPART_GRANDPAR
(0,6),(6,16),-0.443643 # DEPENDENCYPART_GRANDPAR
(0,6),(6,17),-0.184558 # DEPENDENCYPART_GRANDPAR
(0,6),(6,19),-0.303922 # DEPENDENCYPART_GRANDPAR
(0,6),(6,20),-0.527061 # DEPENDENCYPART_GRANDPAR
(0,6),(6,23),0.111039 # DEPENDENCYPART_GRANDPAR
(0,6),(6,28),1.83463 # DEPENDENCYPART_GRANDPAR
(0,14),(14,1),0.399142 # DEPENDENCYPART_GRANDPAR
(0,14),(14,2),0.845606 # DEPENDENCYPART_GRANDPAR
(0,14),(14,3),3.89336e-05 # DEPENDENCYPART_GRANDPAR
(0,14),(14,4),-0.606147 # DEPENDENCYPART_GRANDPAR
(0,14),(14,5),-0.0254979 # DEPENDENCYPART_GRANDPAR
(0,14),(14,6),0.0366542 # DEPENDENCYPART_GRANDPAR
(0,14),(14,7),0.488035 # DEPENDENCYPART_GRANDPAR
(0,14),(14,9),-0.373025 # DEPENDENCYPART_GRANDPAR
(0,14),(14,10),-0.392381 # DEPENDENCYPART_GRANDPAR
(0,14),(14,11),-1.00493 # DEPENDENCYPART_GRANDPAR
(0,14),(14,12),-1.90908 # DEPENDENCYPART_GRANDPAR
(0,14),(14,13),0.107009 # DEPENDENCYPART_GRANDPAR
(0,14),(14,15),0.211943 # DEPENDENCYPART_GRANDPAR
(0,14),(14,16),-0.253542 # DEPENDENCYPART_GRANDPAR
(0,14),(14,17),0.135775 # DEPENDENCYPART_GRANDPAR
(0,14),(14,18),-0.8528 # DEPENDENCYPART_GRANDPAR
(0,14),(14,19),-0.247999 # DEPENDENCYPART_GRANDPAR
(0,14),(14,20),-0.235247 # DEPENDENCYPART_GRANDPAR
(0,14),(14,23),0.0617722 # DEPENDENCYPART_GRANDPAR
(0,14),(14,24),0.0951286 # DEPENDENCYPART_GRANDPAR
(0,14),(14,28),2.41676 # DEPENDENCYPART_GRANDPAR
(0,15),(15,2),1.05796 # DEPENDENCYPART_GRANDPAR
(0,15),(15,3),0.0075596 # DEPENDENCYPART_GRANDPAR
(0,15),(15,5),0.220389 # DEPENDENCYPART_GRANDPAR
(0,15),(15,6),0.282524 # DEPENDENCYPART_GRANDPAR
(0,15),(15,7),0.825884 # DEPENDENCYPART_GRANDPAR
(0,15),(15,9),-0.154481 # DEPENDENCYPART_GRANDPAR
(0,15),(15,10),-0.372282 # DEPENDENCYPART_GRANDPAR
(0,15),(15,11),-0.75906 # DEPENDENCYPART_GRANDPAR
(0,15),(15,12),-1.53582 # DEPENDENCYPART_GRANDPAR
(0,15),(15,13),0.444858 # DEPENDENCYPART_GRANDPAR
(0,15),(15,14),0.583768 # DEPENDENCYPART_GRANDPAR
(0,15),(15,16),-0.152493 # DEPENDENCYPART_GRANDPAR
(0,15),(15,17),0.108992 # DEPENDENCYPART_GRANDPAR
(0,15),(15,18),-0.709832 # DEPENDENCYPART_GRANDPAR
(0,15),(15,19),-0.16133 # DEPENDENCYPART_GRANDPAR
(0,15),(15,20),-0.252456 # DEPENDENCYPART_GRANDPAR
(0,15),(15,21),-0.40422 # DEPENDENCYPART_GRANDPAR
(0,15),(15,22),-0.187698 # DEPENDENCYPART_GRANDPAR
(0,15),(15,23),0.223104 # DEPENDENCYPART_GRANDPAR
(0,15),(15,24),0.126174 # DEPENDENCYPART_GRANDPAR
(0,15),(15,27),-0.43275 # DEPENDENCYPART_GRANDPAR
(0,15),(15,28),2.35062 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-1.25639 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,2),(2,3),-0.161892 # DEPENDENCYPART_GRANDPAR
(1,2),(2,4),-0.214128 # DEPENDENCYPART_GRANDPAR
(1,2),(2,5),-0.257304 # DEPENDENCYPART_GRANDPAR
(1,2),(2,6),-0.298097 # DEPENDENCYPART_GRANDPAR
(1,2),(2,7),-0.532452 # DEPENDENCYPART_GRANDPAR
(1,2),(2,9),-0.53113 # DEPENDENCYPART_GRANDPAR
(1,2),(2,10),-0.26897 # DEPENDENCYPART_GRANDPAR
(1,2),(2,11),-0.597457 # DEPENDENCYPART_GRANDPAR
(1,2),(2,12),-0.480122 # DEPENDENCYPART_GRANDPAR
(1,2),(2,13),-0.856036 # DEPENDENCYPART_GRANDPAR
(1,2),(2,14),-0.0413841 # DEPENDENCYPART_GRANDPAR
(1,2),(2,15),-0.401332 # DEPENDENCYPART_GRANDPAR
(1,2),(2,17),-0.257766 # DEPENDENCYPART_GRANDPAR
(1,2),(2,20),-0.343984 # DEPENDENCYPART_GRANDPAR
(1,2),(2,24),-0.261405 # DEPENDENCYPART_GRANDPAR
(1,2),(2,28),-0.448927 # DEPENDENCYPART_GRANDPAR
