# _root_ In composite trading on the New York Stock Exchange , the company closed at $ 25.25 a share , down 25 cents .
#goldHeads=13,3,1,3,9,9,9,9,4,13,12,13,0,13,14,15,18,15,13,13,22,20,13,
#predictedHeads=13,3,1,3,9,9,9,9,4,13,12,13,0,13,14,15,18,15,13,13,22,20,13,
(22,1),(1,3),-0.5739 # DEPENDENCYPART_GRANDPAR
(22,1),(1,4),-1.02377 # DEPENDENCYPART_GRANDPAR
(22,1),(1,6),-0.713925 # DEPENDENCYPART_GRANDPAR
(22,1),(1,7),-0.83178 # DEPENDENCYPART_GRANDPAR
(22,1),(1,9),-0.733935 # DEPENDENCYPART_GRANDPAR
(22,1),(1,10),-0.900265 # DEPENDENCYPART_GRANDPAR
(22,1),(1,23),-0.944989 # DEPENDENCYPART_GRANDPAR
(22,4),(4,1),-1.09698 # DEPENDENCYPART_GRANDPAR
(22,4),(4,3),-0.574313 # DEPENDENCYPART_GRANDPAR
(22,4),(4,5),-0.810991 # DEPENDENCYPART_GRANDPAR
(22,4),(4,6),-0.572095 # DEPENDENCYPART_GRANDPAR
(22,4),(4,7),-0.699308 # DEPENDENCYPART_GRANDPAR
(22,4),(4,8),-0.749838 # DEPENDENCYPART_GRANDPAR
(22,4),(4,9),-0.547685 # DEPENDENCYPART_GRANDPAR
(22,4),(4,10),-0.837916 # DEPENDENCYPART_GRANDPAR
(22,4),(4,12),-0.635953 # DEPENDENCYPART_GRANDPAR
(22,4),(4,13),-0.57895 # DEPENDENCYPART_GRANDPAR
(22,4),(4,23),-0.952524 # DEPENDENCYPART_GRANDPAR
(22,12),(12,4),-1.0093 # DEPENDENCYPART_GRANDPAR
(22,12),(12,5),-0.816955 # DEPENDENCYPART_GRANDPAR
(22,12),(12,6),-0.765424 # DEPENDENCYPART_GRANDPAR
(22,12),(12,7),-0.900576 # DEPENDENCYPART_GRANDPAR
(22,12),(12,8),-0.839449 # DEPENDENCYPART_GRANDPAR
(22,12),(12,9),-0.815011 # DEPENDENCYPART_GRANDPAR
(22,12),(12,10),-0.847287 # DEPENDENCYPART_GRANDPAR
(22,12),(12,11),-0.676112 # DEPENDENCYPART_GRANDPAR
(22,12),(12,13),-0.571475 # DEPENDENCYPART_GRANDPAR
(22,12),(12,14),-0.67435 # DEPENDENCYPART_GRANDPAR
(22,12),(12,15),-0.623593 # DEPENDENCYPART_GRANDPAR
(22,12),(12,18),-0.30386 # DEPENDENCYPART_GRANDPAR
(22,12),(12,20),-0.563237 # DEPENDENCYPART_GRANDPAR
(22,12),(12,22),-1.44267 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,14),(14,12),-0.55942 # DEPENDENCYPART_GRANDPAR
(22,14),(14,15),-0.581524 # DEPENDENCYPART_GRANDPAR
(22,14),(14,16),-1.02696 # DEPENDENCYPART_GRANDPAR
(22,14),(14,18),-0.242307 # DEPENDENCYPART_GRANDPAR
(22,14),(14,19),-0.373816 # DEPENDENCYPART_GRANDPAR
(22,14),(14,20),-0.489283 # DEPENDENCYPART_GRANDPAR
(22,14),(14,22),-1.43394 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,14),(14,23),-0.948338 # DEPENDENCYPART_GRANDPAR
(22,15),(15,1),-1.38143 # DEPENDENCYPART_GRANDPAR
(22,15),(15,4),-1.11856 # DEPENDENCYPART_GRANDPAR
(22,15),(15,12),-0.857129 # DEPENDENCYPART_GRANDPAR
(22,15),(15,14),-0.761435 # DEPENDENCYPART_GRANDPAR
(22,15),(15,16),-0.796113 # DEPENDENCYPART_GRANDPAR
(22,15),(15,17),-0.387884 # DEPENDENCYPART_GRANDPAR
(22,15),(15,18),-0.47709 # DEPENDENCYPART_GRANDPAR
(22,15),(15,19),-0.578123 # DEPENDENCYPART_GRANDPAR
(22,15),(15,20),-0.543148 # DEPENDENCYPART_GRANDPAR
(22,15),(15,21),-0.0628515 # DEPENDENCYPART_GRANDPAR
(22,15),(15,22),-1.35708 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,15),(15,23),-0.935953 # DEPENDENCYPART_GRANDPAR
(22,16),(16,4),-0.729291 # DEPENDENCYPART_GRANDPAR
(22,16),(16,14),-0.315608 # DEPENDENCYPART_GRANDPAR
(22,16),(16,18),-0.125533 # DEPENDENCYPART_GRANDPAR
(22,16),(16,19),-0.384065 # DEPENDENCYPART_GRANDPAR
(22,16),(16,20),-0.445702 # DEPENDENCYPART_GRANDPAR
(22,17),(17,22),-1.35442 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,15),-0.69897 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),-1.14023 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),-0.652902 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),-0.309413 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),-0.484489 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),-0.0407918 # DEPENDENCYPART_GRANDPAR
(22,18),(18,22),-1.43995 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,18),-0.175096 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.0683195 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-1.37495 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,23),-0.928766 # DEPENDENCYPART_GRANDPAR
(22,21),(21,14),-0.347729 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.387594 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),-0.3327 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.619256 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.36128 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,22),-1.00334 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,1),-0.454768 # DEPENDENCYPART_GRANDPAR
(23,22),(22,4),-0.338619 # DEPENDENCYPART_GRANDPAR
(23,22),(22,12),-0.108442 # DEPENDENCYPART_GRANDPAR
(23,22),(22,14),-0.168821 # DEPENDENCYPART_GRANDPAR
(23,22),(22,15),-0.308068 # DEPENDENCYPART_GRANDPAR
(23,22),(22,16),-0.71861 # DEPENDENCYPART_GRANDPAR
(23,22),(22,17),-0.295325 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.273724 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),-0.552282 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.301577 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.627431 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.83645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
