# _root_ West German Economics Minister Helmut Haussmann said , `` In my view , the stock market will stabilize relatively quickly .
#goldHeads=6,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
#predictedHeads=2,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
(15,16),(16,17),-0.466749 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.408257 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.637033 # DEPENDENCYPART_GRANDPAR
(15,19),(19,16),0.250372 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.364867 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.722833 # DEPENDENCYPART_GRANDPAR
(15,20),(20,7),-1.20469 # DEPENDENCYPART_GRANDPAR
(15,20),(20,10),-1.08712 # DEPENDENCYPART_GRANDPAR
(15,20),(20,16),0.252587 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.127964 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.719982 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.603994 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),-0.636994 # DEPENDENCYPART_GRANDPAR
(16,1),(1,4),-0.703518 # DEPENDENCYPART_GRANDPAR
(16,1),(1,8),-0.31372 # DEPENDENCYPART_GRANDPAR
(16,1),(1,10),-0.265647 # DEPENDENCYPART_GRANDPAR
(16,1),(1,17),-0.717662 # DEPENDENCYPART_GRANDPAR
(16,2),(2,1),-0.0945249 # DEPENDENCYPART_GRANDPAR
(16,2),(2,3),-0.644144 # DEPENDENCYPART_GRANDPAR
(16,2),(2,4),-0.710668 # DEPENDENCYPART_GRANDPAR
(16,2),(2,5),-0.673017 # DEPENDENCYPART_GRANDPAR
(16,2),(2,8),-0.315529 # DEPENDENCYPART_GRANDPAR
(16,2),(2,9),-0.558469 # DEPENDENCYPART_GRANDPAR
(16,2),(2,10),-0.256784 # DEPENDENCYPART_GRANDPAR
(16,2),(2,13),-0.36443 # DEPENDENCYPART_GRANDPAR
(16,2),(2,17),-0.717668 # DEPENDENCYPART_GRANDPAR
(16,7),(7,1),-0.515963 # DEPENDENCYPART_GRANDPAR
(16,7),(7,2),-0.594475 # DEPENDENCYPART_GRANDPAR
(16,7),(7,3),-0.598471 # DEPENDENCYPART_GRANDPAR
(16,7),(7,4),-0.676478 # DEPENDENCYPART_GRANDPAR
(16,7),(7,5),-0.630852 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),-0.591384 # DEPENDENCYPART_GRANDPAR
(16,7),(7,8),-0.337758 # DEPENDENCYPART_GRANDPAR
(16,7),(7,9),-0.508082 # DEPENDENCYPART_GRANDPAR
(16,7),(7,10),-0.0521245 # DEPENDENCYPART_GRANDPAR
(16,7),(7,12),-0.218884 # DEPENDENCYPART_GRANDPAR
(16,7),(7,13),-0.386658 # DEPENDENCYPART_GRANDPAR
(16,7),(7,16),-1.21503 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,7),(7,17),-0.598623 # DEPENDENCYPART_GRANDPAR
(16,7),(7,18),-0.938105 # DEPENDENCYPART_GRANDPAR
(16,7),(7,19),-0.622271 # DEPENDENCYPART_GRANDPAR
(16,7),(7,20),-0.742372 # DEPENDENCYPART_GRANDPAR
(16,7),(7,21),-0.90281 # DEPENDENCYPART_GRANDPAR
(16,9),(9,6),-0.648486 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.500246 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),-0.326507 # DEPENDENCYPART_GRANDPAR
(16,9),(9,10),-0.363733 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),-0.298141 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.526853 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-0.124109 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.376877 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.185529 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.160754 # DEPENDENCYPART_GRANDPAR
(16,10),(10,13),-0.201159 # DEPENDENCYPART_GRANDPAR
(16,10),(10,15),0.116982 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-1.34792 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,17),-0.718934 # DEPENDENCYPART_GRANDPAR
(16,10),(10,18),-0.954836 # DEPENDENCYPART_GRANDPAR
(16,10),(10,19),-0.671249 # DEPENDENCYPART_GRANDPAR
(16,10),(10,20),-0.791348 # DEPENDENCYPART_GRANDPAR
(16,10),(10,21),-0.991405 # DEPENDENCYPART_GRANDPAR
(16,12),(12,1),-0.681871 # DEPENDENCYPART_GRANDPAR
(16,12),(12,2),-0.744949 # DEPENDENCYPART_GRANDPAR
(16,12),(12,3),-0.744074 # DEPENDENCYPART_GRANDPAR
(16,12),(12,6),-0.73656 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.454243 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.2341 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.500128 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.306537 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.349029 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),0.146651 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.40889 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.773224 # DEPENDENCYPART_GRANDPAR
(16,12),(12,19),-0.76196 # DEPENDENCYPART_GRANDPAR
(16,12),(12,20),-0.882064 # DEPENDENCYPART_GRANDPAR
(16,12),(12,21),-1.07867 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.318319 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.591658 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.40972 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,19),-0.762547 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.88265 # DEPENDENCYPART_GRANDPAR
(16,17),(17,1),-1.01649 # DEPENDENCYPART_GRANDPAR
(16,17),(17,2),-1.07961 # DEPENDENCYPART_GRANDPAR
(16,17),(17,3),-1.1519 # DEPENDENCYPART_GRANDPAR
(16,17),(17,4),-1.21736 # DEPENDENCYPART_GRANDPAR
(16,17),(17,5),-1.18097 # DEPENDENCYPART_GRANDPAR
(16,17),(17,6),-1.13915 # DEPENDENCYPART_GRANDPAR
(16,17),(17,7),-0.908682 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-0.805272 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),-0.82435 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.962475 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-0.718253 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.779272 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.854172 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.756933 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.395275 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.676022 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.31575 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.150293 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.307294 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.659856 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-0.584691 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,20),-0.104044 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.618171 # DEPENDENCYPART_GRANDPAR
(16,20),(20,7),-0.924219 # DEPENDENCYPART_GRANDPAR
(16,20),(20,10),-0.931438 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-0.582484 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,19),-0.0304381 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.61532 # DEPENDENCYPART_GRANDPAR
(17,1),(1,2),-0.233069 # DEPENDENCYPART_GRANDPAR
(17,1),(1,3),-0.170033 # DEPENDENCYPART_GRANDPAR
(17,1),(1,4),-0.17131 # DEPENDENCYPART_GRANDPAR
(17,1),(1,8),-0.257849 # DEPENDENCYPART_GRANDPAR
(17,1),(1,10),0.0830578 # DEPENDENCYPART_GRANDPAR
(17,1),(1,17),-1.15217 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,2),(2,1),0.109597 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),-0.190194 # DEPENDENCYPART_GRANDPAR
(17,2),(2,4),-0.191471 # DEPENDENCYPART_GRANDPAR
(17,2),(2,5),-0.193333 # DEPENDENCYPART_GRANDPAR
(17,2),(2,8),-0.268908 # DEPENDENCYPART_GRANDPAR
(17,2),(2,9),-0.433006 # DEPENDENCYPART_GRANDPAR
(17,2),(2,10),0.0829657 # DEPENDENCYPART_GRANDPAR
(17,2),(2,13),-0.36257 # DEPENDENCYPART_GRANDPAR
(17,2),(2,17),-1.15217 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,3),(3,1),-0.241533 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),-0.317855 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),0.0818537 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),0.0998148 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),0.0464757 # DEPENDENCYPART_GRANDPAR
(17,4),(4,1),-0.24644 # DEPENDENCYPART_GRANDPAR
(17,4),(4,2),-0.322761 # DEPENDENCYPART_GRANDPAR
(17,4),(4,3),-0.0636463 # DEPENDENCYPART_GRANDPAR
(17,4),(4,5),0.106947 # DEPENDENCYPART_GRANDPAR
(17,4),(4,6),0.0536078 # DEPENDENCYPART_GRANDPAR
(17,4),(4,8),0.12442 # DEPENDENCYPART_GRANDPAR
(17,4),(4,13),0.030758 # DEPENDENCYPART_GRANDPAR
(17,5),(5,1),-0.238751 # DEPENDENCYPART_GRANDPAR
(17,5),(5,2),-0.315073 # DEPENDENCYPART_GRANDPAR
(17,5),(5,3),-0.0801019 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),-0.0657483 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),0.0317282 # DEPENDENCYPART_GRANDPAR
(17,5),(5,7),-0.103818 # DEPENDENCYPART_GRANDPAR
(17,5),(5,8),0.107899 # DEPENDENCYPART_GRANDPAR
(17,5),(5,9),-0.377275 # DEPENDENCYPART_GRANDPAR
(17,5),(5,10),-0.0144863 # DEPENDENCYPART_GRANDPAR
(17,5),(5,12),0.00761277 # DEPENDENCYPART_GRANDPAR
(17,5),(5,13),0.0142361 # DEPENDENCYPART_GRANDPAR
(17,5),(5,16),0.22901 # DEPENDENCYPART_GRANDPAR
(17,5),(5,17),-1.16054 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,6),(6,1),-0.238751 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),-0.315073 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.0514872 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.0371337 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.0502463 # DEPENDENCYPART_GRANDPAR
(17,6),(6,7),-0.103818 # DEPENDENCYPART_GRANDPAR
(17,6),(6,8),0.107903 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),-0.377275 # DEPENDENCYPART_GRANDPAR
(17,6),(6,10),-0.0144863 # DEPENDENCYPART_GRANDPAR
(17,6),(6,12),0.00761277 # DEPENDENCYPART_GRANDPAR
(17,6),(6,13),0.0142409 # DEPENDENCYPART_GRANDPAR
(17,6),(6,16),0.22901 # DEPENDENCYPART_GRANDPAR
(17,6),(6,17),-1.16054 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,7),(7,1),-0.153219 # DEPENDENCYPART_GRANDPAR
(17,7),(7,2),-0.267053 # DEPENDENCYPART_GRANDPAR
(17,7),(7,3),-0.276855 # DEPENDENCYPART_GRANDPAR
(17,7),(7,4),-0.277664 # DEPENDENCYPART_GRANDPAR
(17,7),(7,5),-0.279934 # DEPENDENCYPART_GRANDPAR
(17,7),(7,6),-0.325972 # DEPENDENCYPART_GRANDPAR
(17,7),(7,8),-0.292172 # DEPENDENCYPART_GRANDPAR
(17,7),(7,9),-0.531975 # DEPENDENCYPART_GRANDPAR
(17,7),(7,10),-0.0529685 # DEPENDENCYPART_GRANDPAR
(17,7),(7,12),-0.24855 # DEPENDENCYPART_GRANDPAR
(17,7),(7,13),-0.385835 # DEPENDENCYPART_GRANDPAR
(17,7),(7,16),-0.0307614 # DEPENDENCYPART_GRANDPAR
(17,7),(7,17),-1.08711 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,7),(7,18),-0.180834 # DEPENDENCYPART_GRANDPAR
(17,7),(7,19),-0.446606 # DEPENDENCYPART_GRANDPAR
(17,7),(7,20),-0.317792 # DEPENDENCYPART_GRANDPAR
(17,7),(7,21),-0.880309 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),-0.457971 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),-0.256391 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),-0.204028 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),-0.121235 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),-0.0568355 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),-0.136495 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.356497 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),-0.146293 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.31963 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),0.125387 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),-0.00747657 # DEPENDENCYPART_GRANDPAR
(17,10),(10,13),-0.383818 # DEPENDENCYPART_GRANDPAR
(17,10),(10,15),-0.0335203 # DEPENDENCYPART_GRANDPAR
(17,10),(10,16),0.112129 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-1.2267 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,18),-0.204821 # DEPENDENCYPART_GRANDPAR
(17,10),(10,19),-0.501308 # DEPENDENCYPART_GRANDPAR
(17,10),(10,20),-0.372492 # DEPENDENCYPART_GRANDPAR
(17,10),(10,21),-0.975506 # DEPENDENCYPART_GRANDPAR
(17,12),(12,1),-0.191815 # DEPENDENCYPART_GRANDPAR
(17,12),(12,2),-0.292465 # DEPENDENCYPART_GRANDPAR
(17,12),(12,3),-0.17658 # DEPENDENCYPART_GRANDPAR
(17,12),(12,6),-0.225272 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),-0.24899 # DEPENDENCYPART_GRANDPAR
(17,12),(12,8),-0.173034 # DEPENDENCYPART_GRANDPAR
(17,12),(12,9),-0.3123 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),0.235077 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),-0.0699474 # DEPENDENCYPART_GRANDPAR
(17,12),(12,15),-0.0291413 # DEPENDENCYPART_GRANDPAR
(17,12),(12,16),0.121748 # DEPENDENCYPART_GRANDPAR
(17,12),(12,17),-1.0798 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,12),(12,19),-0.420523 # DEPENDENCYPART_GRANDPAR
(17,12),(12,20),-0.291711 # DEPENDENCYPART_GRANDPAR
(17,12),(12,21),-0.890134 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),0.216597 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),0.642321 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.206324 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.420768 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.291956 # DEPENDENCYPART_GRANDPAR
(17,16),(16,1),-0.16186 # DEPENDENCYPART_GRANDPAR
(17,16),(16,2),-0.263372 # DEPENDENCYPART_GRANDPAR
(17,16),(16,7),-0.235519 # DEPENDENCYPART_GRANDPAR
(17,16),(16,9),-0.321467 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),-0.121082 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),0.259421 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.230987 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.249063 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),0.825541 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.0694093 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.07984 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,19),-0.420542 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.29173 # DEPENDENCYPART_GRANDPAR
(17,18),(18,2),-0.312655 # DEPENDENCYPART_GRANDPAR
(17,18),(18,7),-0.428256 # DEPENDENCYPART_GRANDPAR
(17,18),(18,9),-0.598829 # DEPENDENCYPART_GRANDPAR
(17,18),(18,10),-0.0889658 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-0.314175 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.555948 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.210223 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.0875565 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),0.142633 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),0.321089 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.40496 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.417703 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.0263713 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.70453 # DEPENDENCYPART_GRANDPAR
(17,20),(20,7),-0.664402 # DEPENDENCYPART_GRANDPAR
(17,20),(20,10),-0.339852 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-0.417704 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),-0.139304 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.704672 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-0.589611 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,19),-0.214542 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),-0.0562533 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),0.0939265 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),-0.424192 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),-0.466803 # DEPENDENCYPART_GRANDPAR
(18,2),(2,5),-0.461748 # DEPENDENCYPART_GRANDPAR
(18,2),(2,8),-0.676078 # DEPENDENCYPART_GRANDPAR
(18,2),(2,9),-0.401828 # DEPENDENCYPART_GRANDPAR
(18,2),(2,10),-0.373194 # DEPENDENCYPART_GRANDPAR
(18,2),(2,13),-0.645717 # DEPENDENCYPART_GRANDPAR
(18,2),(2,17),-0.405549 # DEPENDENCYPART_GRANDPAR
(18,7),(7,1),-0.213725 # DEPENDENCYPART_GRANDPAR
(18,7),(7,2),-0.211354 # DEPENDENCYPART_GRANDPAR
(18,7),(7,3),-0.442567 # DEPENDENCYPART_GRANDPAR
(18,7),(7,4),-0.485562 # DEPENDENCYPART_GRANDPAR
(18,7),(7,5),-0.479742 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),-0.516103 # DEPENDENCYPART_GRANDPAR
(18,7),(7,8),-0.817493 # DEPENDENCYPART_GRANDPAR
(18,7),(7,9),-0.471574 # DEPENDENCYPART_GRANDPAR
(18,7),(7,10),-0.427706 # DEPENDENCYPART_GRANDPAR
(18,7),(7,12),-0.340862 # DEPENDENCYPART_GRANDPAR
(18,7),(7,13),-0.787132 # DEPENDENCYPART_GRANDPAR
(18,7),(7,16),-0.246235 # DEPENDENCYPART_GRANDPAR
(18,7),(7,17),-0.484795 # DEPENDENCYPART_GRANDPAR
(18,7),(7,18),-1.31255 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,7),(7,19),-0.339783 # DEPENDENCYPART_GRANDPAR
(18,7),(7,20),-0.420764 # DEPENDENCYPART_GRANDPAR
(18,7),(7,21),-0.830322 # DEPENDENCYPART_GRANDPAR
(18,9),(9,6),-0.426762 # DEPENDENCYPART_GRANDPAR
(18,9),(9,7),-0.224213 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),-0.566687 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),-0.418308 # DEPENDENCYPART_GRANDPAR
(18,10),(10,6),-0.237539 # DEPENDENCYPART_GRANDPAR
(18,10),(10,7),-0.275746 # DEPENDENCYPART_GRANDPAR
(18,10),(10,8),-0.641821 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),-0.356794 # DEPENDENCYPART_GRANDPAR
(18,10),(10,11),-0.300997 # DEPENDENCYPART_GRANDPAR
(18,10),(10,12),-0.223923 # DEPENDENCYPART_GRANDPAR
(18,10),(10,13),-0.7119 # DEPENDENCYPART_GRANDPAR
(18,10),(10,15),-0.221008 # DEPENDENCYPART_GRANDPAR
(18,10),(10,16),-0.150983 # DEPENDENCYPART_GRANDPAR
(18,10),(10,17),-0.364469 # DEPENDENCYPART_GRANDPAR
(18,10),(10,18),-1.29475 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,10),(10,19),-0.35357 # DEPENDENCYPART_GRANDPAR
(18,10),(10,20),-0.434544 # DEPENDENCYPART_GRANDPAR
(18,10),(10,21),-0.884316 # DEPENDENCYPART_GRANDPAR
(18,12),(12,1),-0.184128 # DEPENDENCYPART_GRANDPAR
(18,12),(12,2),-0.168958 # DEPENDENCYPART_GRANDPAR
(18,12),(12,3),-0.280902 # DEPENDENCYPART_GRANDPAR
(18,12),(12,6),-0.353991 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),-0.179177 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),-0.461943 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.381104 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.226092 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-0.438378 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),-0.182431 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),-0.138849 # DEPENDENCYPART_GRANDPAR
(18,12),(12,17),-0.280747 # DEPENDENCYPART_GRANDPAR
(18,12),(12,19),-0.419057 # DEPENDENCYPART_GRANDPAR
(18,12),(12,20),-0.500039 # DEPENDENCYPART_GRANDPAR
(18,12),(12,21),-0.937884 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.254774 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.329708 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.128536 # DEPENDENCYPART_GRANDPAR
(18,15),(15,19),-0.41909 # DEPENDENCYPART_GRANDPAR
(18,15),(15,20),-0.500071 # DEPENDENCYPART_GRANDPAR
(18,16),(16,1),-0.244409 # DEPENDENCYPART_GRANDPAR
(18,16),(16,2),-0.230962 # DEPENDENCYPART_GRANDPAR
(18,16),(16,7),-0.231824 # DEPENDENCYPART_GRANDPAR
(18,16),(16,9),-0.469807 # DEPENDENCYPART_GRANDPAR
(18,16),(16,10),-0.513604 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),-0.277815 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.248037 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.504024 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.222205 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.0754215 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.317424 # DEPENDENCYPART_GRANDPAR
(18,16),(16,19),-0.419075 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-0.500057 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.706435 # DEPENDENCYPART_GRANDPAR
(18,19),(19,20),0.134875 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.530941 # DEPENDENCYPART_GRANDPAR
(18,20),(20,7),-0.659812 # DEPENDENCYPART_GRANDPAR
(18,20),(20,10),-0.63086 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-0.706672 # DEPENDENCYPART_GRANDPAR
(18,20),(20,19),0.0929528 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.538442 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.811702 # DEPENDENCYPART_GRANDPAR
(18,21),(21,19),-0.00302664 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.0857691 # DEPENDENCYPART_GRANDPAR
(19,16),(16,1),-0.816702 # DEPENDENCYPART_GRANDPAR
(19,16),(16,2),-0.758146 # DEPENDENCYPART_GRANDPAR
(19,16),(16,7),-0.663757 # DEPENDENCYPART_GRANDPAR
(19,16),(16,9),-0.654183 # DEPENDENCYPART_GRANDPAR
(19,16),(16,10),-0.406908 # DEPENDENCYPART_GRANDPAR
(19,16),(16,11),-0.648908 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-0.715957 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.543843 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-1.09943 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.60045 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.217795 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.62689 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.561775 # DEPENDENCYPART_GRANDPAR
(19,20),(20,7),-1.05647 # DEPENDENCYPART_GRANDPAR
(19,20),(20,10),-0.731033 # DEPENDENCYPART_GRANDPAR
(19,20),(20,16),-1.05747 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.16375 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.682412 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.805039 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-1.2637 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),-0.194588 # DEPENDENCYPART_GRANDPAR
(20,7),(7,1),-0.620157 # DEPENDENCYPART_GRANDPAR
(20,7),(7,2),-0.581254 # DEPENDENCYPART_GRANDPAR
(20,7),(7,3),-0.877031 # DEPENDENCYPART_GRANDPAR
(20,7),(7,4),-0.88981 # DEPENDENCYPART_GRANDPAR
(20,7),(7,5),-0.846516 # DEPENDENCYPART_GRANDPAR
(20,7),(7,6),-0.826251 # DEPENDENCYPART_GRANDPAR
(20,7),(7,8),-0.480718 # DEPENDENCYPART_GRANDPAR
(20,7),(7,9),-0.461595 # DEPENDENCYPART_GRANDPAR
(20,7),(7,10),-0.092369 # DEPENDENCYPART_GRANDPAR
(20,7),(7,12),-0.409492 # DEPENDENCYPART_GRANDPAR
(20,7),(7,13),-0.454654 # DEPENDENCYPART_GRANDPAR
(20,7),(7,16),-0.34731 # DEPENDENCYPART_GRANDPAR
(20,7),(7,17),-0.225787 # DEPENDENCYPART_GRANDPAR
(20,7),(7,18),-0.26974 # DEPENDENCYPART_GRANDPAR
(20,7),(7,19),0.00852406 # DEPENDENCYPART_GRANDPAR
