# _root_ At Shearson Lehman , executives created potential new commercials Friday night and throughout the weekend , then had to regroup yesterday afternoon .
#goldHeads=6,3,1,6,6,0,9,9,6,11,6,11,12,15,13,6,18,6,18,19,22,20,6,
#predictedHeads=6,3,1,6,6,0,9,9,6,11,6,6,12,15,13,18,18,12,18,19,22,20,6,
(5,18),(18,23),-0.833123 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.172224 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.0854625 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),-0.43835 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),-0.120568 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-0.939892 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,7),-0.0466011 # DEPENDENCYPART_GRANDPAR
(6,1),(1,9),-0.336266 # DEPENDENCYPART_GRANDPAR
(6,1),(1,11),-0.386955 # DEPENDENCYPART_GRANDPAR
(6,1),(1,12),-0.1945 # DEPENDENCYPART_GRANDPAR
(6,1),(1,23),-0.70497 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.00705582 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),0.0834832 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),-0.0284889 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.0166772 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-0.932589 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,1),-0.0101928 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.0642724 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.0643474 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.025822 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-0.931294 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,7),-0.0970909 # DEPENDENCYPART_GRANDPAR
(6,3),(3,8),-0.099662 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-0.317993 # DEPENDENCYPART_GRANDPAR
(6,3),(3,10),-0.636159 # DEPENDENCYPART_GRANDPAR
(6,3),(3,11),-0.403409 # DEPENDENCYPART_GRANDPAR
(6,3),(3,12),-0.238414 # DEPENDENCYPART_GRANDPAR
(6,3),(3,15),-0.52136 # DEPENDENCYPART_GRANDPAR
(6,3),(3,16),-0.601534 # DEPENDENCYPART_GRANDPAR
(6,3),(3,18),-0.174762 # DEPENDENCYPART_GRANDPAR
(6,3),(3,23),-0.749585 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.168312 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.0767532 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),0.0140105 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.267237 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-0.853625 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.0642482 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.0671414 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.254967 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-0.519082 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.260021 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.145696 # DEPENDENCYPART_GRANDPAR
(6,5),(5,13),-0.0342203 # DEPENDENCYPART_GRANDPAR
(6,5),(5,16),-0.425315 # DEPENDENCYPART_GRANDPAR
(6,5),(5,18),-0.0952998 # DEPENDENCYPART_GRANDPAR
(6,5),(5,23),-0.680332 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-0.583495 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.579295 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.299901 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),0.521786 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.184706 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),0.0549088 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),0.160029 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),0.0985737 # DEPENDENCYPART_GRANDPAR
(6,7),(7,13),-0.0333628 # DEPENDENCYPART_GRANDPAR
(6,8),(8,1),-0.225076 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-0.5818 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-0.740331 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.579098 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.306989 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.36793 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),0.16345 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.0125022 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),0.142956 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),0.0984465 # DEPENDENCYPART_GRANDPAR
(6,9),(9,1),-0.0746184 # DEPENDENCYPART_GRANDPAR
(6,9),(9,2),-0.691971 # DEPENDENCYPART_GRANDPAR
(6,9),(9,3),-0.60624 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-0.862729 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.633666 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.134089 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),0.572344 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.588081 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),0.0327621 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),0.146551 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),0.111992 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),-0.116776 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),0.0557769 # DEPENDENCYPART_GRANDPAR
(6,9),(9,16),0.158322 # DEPENDENCYPART_GRANDPAR
(6,9),(9,17),0.399771 # DEPENDENCYPART_GRANDPAR
(6,9),(9,18),0.248346 # DEPENDENCYPART_GRANDPAR
(6,9),(9,19),0.296674 # DEPENDENCYPART_GRANDPAR
(6,9),(9,23),-0.483661 # DEPENDENCYPART_GRANDPAR
(6,10),(10,7),0.606488 # DEPENDENCYPART_GRANDPAR
(6,10),(10,8),0.605269 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),0.252277 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),0.099292 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),-0.102142 # DEPENDENCYPART_GRANDPAR
(6,11),(11,1),-0.151908 # DEPENDENCYPART_GRANDPAR
(6,11),(11,2),-0.792371 # DEPENDENCYPART_GRANDPAR
(6,11),(11,3),-0.706643 # DEPENDENCYPART_GRANDPAR
(6,11),(11,4),-0.912269 # DEPENDENCYPART_GRANDPAR
(6,11),(11,5),-0.618479 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-0.108527 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,7),0.674063 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),0.625334 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),0.275501 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),0.281131 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),0.147427 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),0.0222436 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),0.158987 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),0.287163 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),0.498662 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),0.363615 # DEPENDENCYPART_GRANDPAR
(6,11),(11,19),0.451688 # DEPENDENCYPART_GRANDPAR
(6,11),(11,23),-0.362754 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.330078 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),-0.139491 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),0.107643 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.389168 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.0799521 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),0.323125 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),0.711628 # DEPENDENCYPART_GRANDPAR
(6,12),(12,18),1.28949 # DEPENDENCYPART_GRANDPAR
(6,12),(12,19),0.429324 # DEPENDENCYPART_GRANDPAR
(6,12),(12,22),-0.233483 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),-0.441991 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),0.312193 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),0.215749 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),0.563753 # DEPENDENCYPART_GRANDPAR
(6,13),(13,18),0.342411 # DEPENDENCYPART_GRANDPAR
(6,13),(13,19),0.28886 # DEPENDENCYPART_GRANDPAR
(6,13),(13,22),0.124691 # DEPENDENCYPART_GRANDPAR
(6,13),(13,23),-0.466719 # DEPENDENCYPART_GRANDPAR
(6,15),(15,10),0.243442 # DEPENDENCYPART_GRANDPAR
(6,15),(15,13),0.191588 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),-0.327736 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),0.27525 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),0.481422 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),0.362684 # DEPENDENCYPART_GRANDPAR
(6,15),(15,19),0.405189 # DEPENDENCYPART_GRANDPAR
(6,15),(15,22),0.00822059 # DEPENDENCYPART_GRANDPAR
(6,17),(17,15),0.102208 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),0.42897 # DEPENDENCYPART_GRANDPAR
(6,17),(17,19),0.390735 # DEPENDENCYPART_GRANDPAR
(6,17),(17,22),-0.0554894 # DEPENDENCYPART_GRANDPAR
(6,18),(18,1),-0.340311 # DEPENDENCYPART_GRANDPAR
(6,18),(18,2),-0.675362 # DEPENDENCYPART_GRANDPAR
(6,18),(18,3),-0.589628 # DEPENDENCYPART_GRANDPAR
(6,18),(18,4),-0.713475 # DEPENDENCYPART_GRANDPAR
(6,18),(18,5),-0.545935 # DEPENDENCYPART_GRANDPAR
(6,18),(18,6),-0.525104 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,18),(18,7),0.331455 # DEPENDENCYPART_GRANDPAR
(6,18),(18,8),0.293303 # DEPENDENCYPART_GRANDPAR
(6,18),(18,9),0.244257 # DEPENDENCYPART_GRANDPAR
(6,18),(18,10),0.00834301 # DEPENDENCYPART_GRANDPAR
(6,18),(18,11),0.198205 # DEPENDENCYPART_GRANDPAR
(6,18),(18,12),0.184405 # DEPENDENCYPART_GRANDPAR
(6,18),(18,13),-0.0348069 # DEPENDENCYPART_GRANDPAR
(6,18),(18,14),-0.710819 # DEPENDENCYPART_GRANDPAR
(6,18),(18,15),0.0629422 # DEPENDENCYPART_GRANDPAR
(6,18),(18,16),0.00113895 # DEPENDENCYPART_GRANDPAR
(6,18),(18,17),0.36553 # DEPENDENCYPART_GRANDPAR
(6,18),(18,19),0.453803 # DEPENDENCYPART_GRANDPAR
(6,18),(18,20),0.0735192 # DEPENDENCYPART_GRANDPAR
(6,18),(18,21),-0.320873 # DEPENDENCYPART_GRANDPAR
(6,18),(18,22),0.15085 # DEPENDENCYPART_GRANDPAR
(6,18),(18,23),-0.481335 # DEPENDENCYPART_GRANDPAR
(6,19),(19,17),0.492024 # DEPENDENCYPART_GRANDPAR
(6,19),(19,20),0.151407 # DEPENDENCYPART_GRANDPAR
(6,19),(19,21),-0.629143 # DEPENDENCYPART_GRANDPAR
(6,19),(19,22),0.0610664 # DEPENDENCYPART_GRANDPAR
(6,21),(21,22),-0.177613 # DEPENDENCYPART_GRANDPAR
(6,22),(22,7),0.606558 # DEPENDENCYPART_GRANDPAR
(6,22),(22,14),-0.377662 # DEPENDENCYPART_GRANDPAR
(6,22),(22,15),0.142634 # DEPENDENCYPART_GRANDPAR
(6,22),(22,17),0.537593 # DEPENDENCYPART_GRANDPAR
(6,22),(22,19),0.408208 # DEPENDENCYPART_GRANDPAR
(6,22),(22,20),0.00595426 # DEPENDENCYPART_GRANDPAR
(6,22),(22,21),-0.440655 # DEPENDENCYPART_GRANDPAR
(6,22),(22,23),-0.365397 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-0.467975 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.458691 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.450192 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),-0.436582 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-0.277933 # DEPENDENCYPART_GRANDPAR
(7,3),(3,7),-1.55873 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,3),(3,8),-0.366995 # DEPENDENCYPART_GRANDPAR
(7,3),(3,9),-0.757321 # DEPENDENCYPART_GRANDPAR
(7,3),(3,10),-0.817783 # DEPENDENCYPART_GRANDPAR
(7,3),(3,11),-0.881612 # DEPENDENCYPART_GRANDPAR
(7,3),(3,12),-0.978354 # DEPENDENCYPART_GRANDPAR
(7,3),(3,15),-1.17089 # DEPENDENCYPART_GRANDPAR
(7,3),(3,16),-1.16834 # DEPENDENCYPART_GRANDPAR
(7,3),(3,18),-0.931329 # DEPENDENCYPART_GRANDPAR
(7,3),(3,23),-1.11249 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.493451 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.380914 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.296566 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.27942 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.232548 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.6325 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.441083 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-0.784059 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.808248 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-0.880236 # DEPENDENCYPART_GRANDPAR
(7,5),(5,12),-0.98172 # DEPENDENCYPART_GRANDPAR
(7,5),(5,13),-0.788006 # DEPENDENCYPART_GRANDPAR
(7,5),(5,16),-1.14162 # DEPENDENCYPART_GRANDPAR
(7,5),(5,18),-0.949818 # DEPENDENCYPART_GRANDPAR
(7,5),(5,23),-1.12817 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.351393 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.468717 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-0.379388 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.444599 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.344238 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.54929 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.357554 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.722873 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-0.76108 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.788277 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-0.901402 # DEPENDENCYPART_GRANDPAR
(7,6),(6,13),-0.861336 # DEPENDENCYPART_GRANDPAR
(7,6),(6,15),-1.07756 # DEPENDENCYPART_GRANDPAR
(7,6),(6,16),-1.00381 # DEPENDENCYPART_GRANDPAR
(7,6),(6,17),-0.928741 # DEPENDENCYPART_GRANDPAR
(7,6),(6,18),-0.909094 # DEPENDENCYPART_GRANDPAR
(7,6),(6,19),-0.989257 # DEPENDENCYPART_GRANDPAR
(7,6),(6,21),-1.25598 # DEPENDENCYPART_GRANDPAR
(7,6),(6,22),-1.09635 # DEPENDENCYPART_GRANDPAR
(7,6),(6,23),-1.0326 # DEPENDENCYPART_GRANDPAR
(7,8),(8,1),-0.857746 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-0.898209 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-0.930218 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.920758 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.802809 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.17877 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.113221 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.153663 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.201444 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.126079 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-0.789762 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-1.00296 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-0.918804 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-1.02767 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.957076 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.81864 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.18556 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.0506743 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.240507 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.229659 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.318563 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.415502 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.51321 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.392814 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.496362 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),-0.407586 # DEPENDENCYPART_GRANDPAR
(7,9),(9,19),-0.512828 # DEPENDENCYPART_GRANDPAR
(7,9),(9,23),-0.592977 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-1.00034 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,8),0.20771 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),-0.296153 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.461527 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),-0.490965 # DEPENDENCYPART_GRANDPAR
(7,11),(11,1),-0.814168 # DEPENDENCYPART_GRANDPAR
(7,11),(11,2),-1.04468 # DEPENDENCYPART_GRANDPAR
(7,11),(11,3),-0.960533 # DEPENDENCYPART_GRANDPAR
(7,11),(11,4),-1.0204 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),-0.916108 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.810205 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-1.1624 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),0.0140655 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),-0.378916 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.259747 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.326805 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.451745 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.55034 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.473233 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.552012 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.45111 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),-0.540189 # DEPENDENCYPART_GRANDPAR
(7,11),(11,23),-0.578033 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),-0.42846 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.466117 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.435668 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.566502 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.590695 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.560631 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.476101 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),-0.614198 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),-0.603748 # DEPENDENCYPART_GRANDPAR
(7,12),(12,22),-0.617466 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.566841 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),-0.52644 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.48635 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),-0.495211 # DEPENDENCYPART_GRANDPAR
(7,13),(13,18),-0.495661 # DEPENDENCYPART_GRANDPAR
(7,13),(13,19),-0.494842 # DEPENDENCYPART_GRANDPAR
(7,13),(13,22),-0.575149 # DEPENDENCYPART_GRANDPAR
(7,13),(13,23),-0.712027 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.528004 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.45827 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),-0.603938 # DEPENDENCYPART_GRANDPAR
(8,1),(1,5),-0.363172 # DEPENDENCYPART_GRANDPAR
(8,1),(1,6),-0.349655 # DEPENDENCYPART_GRANDPAR
(8,1),(1,7),-0.483111 # DEPENDENCYPART_GRANDPAR
(8,1),(1,9),-0.45514 # DEPENDENCYPART_GRANDPAR
(8,1),(1,11),-0.777643 # DEPENDENCYPART_GRANDPAR
(8,1),(1,12),-0.516461 # DEPENDENCYPART_GRANDPAR
(8,1),(1,23),-0.928977 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.483568 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.420464 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.483706 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.303067 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.335753 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),-0.325914 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.42824 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.421945 # DEPENDENCYPART_GRANDPAR
(8,3),(3,10),-0.647054 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-0.763621 # DEPENDENCYPART_GRANDPAR
(8,3),(3,12),-0.534958 # DEPENDENCYPART_GRANDPAR
(8,3),(3,15),-1.07483 # DEPENDENCYPART_GRANDPAR
(8,3),(3,16),-1.05042 # DEPENDENCYPART_GRANDPAR
(8,3),(3,18),-0.807356 # DEPENDENCYPART_GRANDPAR
(8,3),(3,23),-0.939467 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.509431 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.337295 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.267863 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.326583 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.288716 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.442593 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.50232 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.448675 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-0.637512 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.762237 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.538316 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-0.48271 # DEPENDENCYPART_GRANDPAR
(8,5),(5,16),-1.02368 # DEPENDENCYPART_GRANDPAR
(8,5),(5,18),-0.825837 # DEPENDENCYPART_GRANDPAR
(8,5),(5,23),-0.955142 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.367169 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.42426 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.349846 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.491101 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.20382 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.514215 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.41878 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.387483 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.590322 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.670272 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.457991 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-0.55604 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-0.981478 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-0.885873 # DEPENDENCYPART_GRANDPAR
(8,6),(6,17),-0.807278 # DEPENDENCYPART_GRANDPAR
(8,6),(6,18),-0.785107 # DEPENDENCYPART_GRANDPAR
(8,6),(6,19),-0.841921 # DEPENDENCYPART_GRANDPAR
(8,6),(6,21),-1.19071 # DEPENDENCYPART_GRANDPAR
(8,6),(6,22),-1.05036 # DEPENDENCYPART_GRANDPAR
(8,6),(6,23),-0.85956 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.224286 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.161469 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.327657 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.42471 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.412173 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.61771 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.734536 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.573271 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-0.558559 # DEPENDENCYPART_GRANDPAR
(8,9),(9,1),-0.812733 # DEPENDENCYPART_GRANDPAR
(8,9),(9,2),-0.953223 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-0.883986 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-1.06094 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.823136 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.874032 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.914649 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-1.0142 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.0758848 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.110043 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),0.158876 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.103229 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.415522 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.28878 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.369588 # DEPENDENCYPART_GRANDPAR
(8,9),(9,18),-0.282799 # DEPENDENCYPART_GRANDPAR
(8,9),(9,19),-0.352733 # DEPENDENCYPART_GRANDPAR
(8,9),(9,23),-0.420468 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.841496 # DEPENDENCYPART_GRANDPAR
