# _root_ Thomas G. Dahlen , Big Bear 's executive vice president , said the chain is still reviewing its product list to avoid such problems .
#goldHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
#predictedHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
(10,1),(1,6),-0.0111114 # DEPENDENCYPART_GRANDPAR
(10,1),(1,10),-1.20083 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,1),(1,11),-1.06137 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.479388 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),0.214484 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),-0.523359 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),0.102774 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),-0.0240371 # DEPENDENCYPART_GRANDPAR
(10,2),(2,7),1.07078 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),-0.117134 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),-0.143627 # DEPENDENCYPART_GRANDPAR
(10,2),(2,10),-1.20083 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,2),(2,11),-1.06137 # DEPENDENCYPART_GRANDPAR
(10,2),(2,14),-0.957573 # DEPENDENCYPART_GRANDPAR
(10,2),(2,15),-0.959807 # DEPENDENCYPART_GRANDPAR
(10,3),(3,1),-0.472464 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.270884 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),-0.517657 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),0.114478 # DEPENDENCYPART_GRANDPAR
(10,3),(3,6),-0.0123339 # DEPENDENCYPART_GRANDPAR
(10,3),(3,7),1.07104 # DEPENDENCYPART_GRANDPAR
(10,3),(3,8),-0.116871 # DEPENDENCYPART_GRANDPAR
(10,3),(3,9),-0.142819 # DEPENDENCYPART_GRANDPAR
(10,3),(3,10),-1.20083 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,3),(3,11),-1.06137 # DEPENDENCYPART_GRANDPAR
(10,3),(3,14),-0.957573 # DEPENDENCYPART_GRANDPAR
(10,3),(3,15),-0.959807 # DEPENDENCYPART_GRANDPAR
(10,3),(3,16),-0.795562 # DEPENDENCYPART_GRANDPAR
(10,3),(3,17),-0.846407 # DEPENDENCYPART_GRANDPAR
(10,3),(3,20),-1.12929 # DEPENDENCYPART_GRANDPAR
(10,3),(3,24),-1.41136 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),-0.466696 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.265116 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),0.00120747 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.464665 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),-0.0132981 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),1.07802 # DEPENDENCYPART_GRANDPAR
(10,5),(5,11),-1.06137 # DEPENDENCYPART_GRANDPAR
(10,5),(5,15),-0.959807 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.485943 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.284363 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.0180393 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.466516 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.0891254 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),1.06913 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.116506 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.144753 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.20085 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-1.06137 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-0.957585 # DEPENDENCYPART_GRANDPAR
(10,6),(6,15),-0.959807 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.479618 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.367933 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),0.0548247 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.484966 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.189955 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),0.0596193 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.0556793 # DEPENDENCYPART_GRANDPAR
(10,8),(8,11),-0.935848 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.694124 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.489366 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.322745 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.4763 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.433482 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.277 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-1.07416 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-1.01309 # DEPENDENCYPART_GRANDPAR
(10,12),(12,1),-1.08019 # DEPENDENCYPART_GRANDPAR
(10,12),(12,2),-0.874051 # DEPENDENCYPART_GRANDPAR
(10,12),(12,3),-0.622909 # DEPENDENCYPART_GRANDPAR
(10,12),(12,4),-1.07405 # DEPENDENCYPART_GRANDPAR
(10,12),(12,5),-0.709223 # DEPENDENCYPART_GRANDPAR
(10,12),(12,6),-0.864865 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-0.834447 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.678335 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.55638 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),-0.42706 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.444043 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.287403 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.196092 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.225653 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.379744 # DEPENDENCYPART_GRANDPAR
(10,12),(12,20),-0.475593 # DEPENDENCYPART_GRANDPAR
(10,12),(12,21),-0.308988 # DEPENDENCYPART_GRANDPAR
(10,12),(12,22),-0.543652 # DEPENDENCYPART_GRANDPAR
(10,12),(12,25),-0.932718 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.44025 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,12),-0.320816 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.212515 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.433669 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.469765 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.36335 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),-0.330234 # DEPENDENCYPART_GRANDPAR
(10,15),(15,1),-1.05608 # DEPENDENCYPART_GRANDPAR
(10,15),(15,2),-0.849929 # DEPENDENCYPART_GRANDPAR
(10,15),(15,3),-0.5988 # DEPENDENCYPART_GRANDPAR
(10,15),(15,4),-1.07404 # DEPENDENCYPART_GRANDPAR
(10,15),(15,6),-0.840757 # DEPENDENCYPART_GRANDPAR
(10,15),(15,8),-0.802363 # DEPENDENCYPART_GRANDPAR
(10,15),(15,9),-0.615282 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-0.549373 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),-0.341237 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),-0.499634 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.473938 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.291838 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.201161 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.170099 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.361851 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.704654 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.412123 # DEPENDENCYPART_GRANDPAR
(10,15),(15,21),-0.268558 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-0.684784 # DEPENDENCYPART_GRANDPAR
(10,15),(15,23),-0.108049 # DEPENDENCYPART_GRANDPAR
(10,15),(15,24),-0.801601 # DEPENDENCYPART_GRANDPAR
(10,15),(15,25),-0.951383 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),-0.224069 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.312246 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.36721 # DEPENDENCYPART_GRANDPAR
(10,16),(16,21),-0.254161 # DEPENDENCYPART_GRANDPAR
(10,17),(17,2),-0.939041 # DEPENDENCYPART_GRANDPAR
(10,17),(17,3),-0.687911 # DEPENDENCYPART_GRANDPAR
(10,17),(17,10),-0.629898 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,17),(17,13),-0.529241 # DEPENDENCYPART_GRANDPAR
(10,17),(17,14),-0.37052 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),-0.452747 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.259131 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.357288 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.643484 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),-0.375621 # DEPENDENCYPART_GRANDPAR
(10,17),(17,21),-0.243966 # DEPENDENCYPART_GRANDPAR
(10,17),(17,22),-0.657682 # DEPENDENCYPART_GRANDPAR
(10,17),(17,23),-0.254589 # DEPENDENCYPART_GRANDPAR
(10,17),(17,24),-0.822127 # DEPENDENCYPART_GRANDPAR
(10,20),(20,8),-0.942396 # DEPENDENCYPART_GRANDPAR
(10,20),(20,10),-0.479231 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,20),(20,13),-0.226885 # DEPENDENCYPART_GRANDPAR
(10,20),(20,14),-0.180348 # DEPENDENCYPART_GRANDPAR
(10,20),(20,16),-0.176437 # DEPENDENCYPART_GRANDPAR
(10,20),(20,17),-0.23802 # DEPENDENCYPART_GRANDPAR
(10,20),(20,18),-0.0945728 # DEPENDENCYPART_GRANDPAR
(10,20),(20,19),-0.655004 # DEPENDENCYPART_GRANDPAR
(10,20),(20,21),-0.348192 # DEPENDENCYPART_GRANDPAR
(10,20),(20,22),-0.654155 # DEPENDENCYPART_GRANDPAR
(10,20),(20,24),-0.891517 # DEPENDENCYPART_GRANDPAR
(10,21),(21,16),-0.390895 # DEPENDENCYPART_GRANDPAR
(10,21),(21,18),-0.373298 # DEPENDENCYPART_GRANDPAR
(10,21),(21,19),-0.993954 # DEPENDENCYPART_GRANDPAR
(10,21),(21,20),-0.697836 # DEPENDENCYPART_GRANDPAR
(10,21),(21,22),-0.49339 # DEPENDENCYPART_GRANDPAR
(10,21),(21,23),-0.198026 # DEPENDENCYPART_GRANDPAR
(10,21),(21,24),-0.805597 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),0.236218 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),0.202892 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),0.609937 # DEPENDENCYPART_GRANDPAR
(12,1),(1,6),0.403869 # DEPENDENCYPART_GRANDPAR
(12,1),(1,10),0.606426 # DEPENDENCYPART_GRANDPAR
(12,1),(1,11),0.693867 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),1.00095 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),0.19473 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),0.606212 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),0.0739484 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),0.395706 # DEPENDENCYPART_GRANDPAR
(12,2),(2,7),-0.603987 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),-0.0593579 # DEPENDENCYPART_GRANDPAR
(12,2),(2,9),0.1706 # DEPENDENCYPART_GRANDPAR
(12,2),(2,10),0.60974 # DEPENDENCYPART_GRANDPAR
(12,2),(2,11),0.690142 # DEPENDENCYPART_GRANDPAR
(12,2),(2,14),-0.1541 # DEPENDENCYPART_GRANDPAR
(12,2),(2,15),-0.526672 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),1.0104 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),0.0606238 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),0.620295 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),0.0894626 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),0.411221 # DEPENDENCYPART_GRANDPAR
(12,3),(3,7),-0.600103 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),-0.0554703 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),0.175547 # DEPENDENCYPART_GRANDPAR
(12,3),(3,10),0.614694 # DEPENDENCYPART_GRANDPAR
(12,3),(3,11),0.704225 # DEPENDENCYPART_GRANDPAR
(12,3),(3,14),-0.1541 # DEPENDENCYPART_GRANDPAR
(12,3),(3,15),-0.526672 # DEPENDENCYPART_GRANDPAR
(12,3),(3,16),-0.244382 # DEPENDENCYPART_GRANDPAR
(12,3),(3,17),-0.539334 # DEPENDENCYPART_GRANDPAR
(12,3),(3,20),-0.81749 # DEPENDENCYPART_GRANDPAR
(12,3),(3,24),-0.757744 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),1.01066 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),0.0608838 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),0.0704942 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),0.0947158 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),0.397561 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),-0.601055 # DEPENDENCYPART_GRANDPAR
(12,5),(5,11),0.684495 # DEPENDENCYPART_GRANDPAR
(12,5),(5,15),-0.526673 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),1.00871 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),0.0589348 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),0.0685452 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),0.11366 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.0185816 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.61583 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.06893 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),0.16011 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),0.599256 # DEPENDENCYPART_GRANDPAR
(12,6),(6,11),0.664789 # DEPENDENCYPART_GRANDPAR
(12,6),(6,14),-0.154177 # DEPENDENCYPART_GRANDPAR
(12,6),(6,15),-0.526733 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),0.0889958 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),0.284209 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),0.276521 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-1.10031 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),0.125934 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),0.428078 # DEPENDENCYPART_GRANDPAR
(12,9),(9,1),0.958174 # DEPENDENCYPART_GRANDPAR
(12,9),(9,2),0.0293049 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),-0.0738941 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),0.214516 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.214082 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),0.167033 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),0.50832 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),-0.46512 # DEPENDENCYPART_GRANDPAR
(12,10),(10,1),0.923977 # DEPENDENCYPART_GRANDPAR
(12,10),(10,2),-0.00434712 # DEPENDENCYPART_GRANDPAR
(12,10),(10,3),-0.00706506 # DEPENDENCYPART_GRANDPAR
(12,10),(10,4),0.276154 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.107546 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),0.180843 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-1.20483 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.219529 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.124133 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),0.498433 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.29876 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,14),-0.131665 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-0.468942 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.222598 # DEPENDENCYPART_GRANDPAR
(12,10),(10,17),-0.486521 # DEPENDENCYPART_GRANDPAR
(12,10),(10,20),-0.795053 # DEPENDENCYPART_GRANDPAR
(12,10),(10,21),-0.516407 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.336767 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.790509 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),-0.637604 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.0589707 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),0.169814 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.116203 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.194335 # DEPENDENCYPART_GRANDPAR
(12,15),(15,1),0.67857 # DEPENDENCYPART_GRANDPAR
(12,15),(15,2),-0.239566 # DEPENDENCYPART_GRANDPAR
(12,15),(15,3),-0.247872 # DEPENDENCYPART_GRANDPAR
(12,15),(15,4),0.101542 # DEPENDENCYPART_GRANDPAR
(12,15),(15,6),-0.0608145 # DEPENDENCYPART_GRANDPAR
(12,15),(15,8),-0.372791 # DEPENDENCYPART_GRANDPAR
(12,15),(15,9),-0.0545666 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),0.215126 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),0.185472 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-0.81912 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),-0.430857 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),0.627634 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),0.546922 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),0.182775 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.795515 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.221503 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),-0.0722779 # DEPENDENCYPART_GRANDPAR
(12,15),(15,21),-0.0765538 # DEPENDENCYPART_GRANDPAR
(12,15),(15,22),-0.23701 # DEPENDENCYPART_GRANDPAR
(12,15),(15,23),-0.250062 # DEPENDENCYPART_GRANDPAR
(12,15),(15,24),0.0649024 # DEPENDENCYPART_GRANDPAR
(12,15),(15,25),-0.610773 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),0.574572 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.133492 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.279991 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-0.107991 # DEPENDENCYPART_GRANDPAR
(12,17),(17,2),-0.494131 # DEPENDENCYPART_GRANDPAR
(12,17),(17,3),-0.502436 # DEPENDENCYPART_GRANDPAR
(12,17),(17,10),-0.223438 # DEPENDENCYPART_GRANDPAR
(12,17),(17,13),-0.637831 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),0.455206 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),0.095495 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),0.173889 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.880054 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.271319 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.115773 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),-0.0588839 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),-0.322294 # DEPENDENCYPART_GRANDPAR
(12,17),(17,23),-0.460898 # DEPENDENCYPART_GRANDPAR
(12,17),(17,24),-0.0500656 # DEPENDENCYPART_GRANDPAR
(12,20),(20,8),-0.741561 # DEPENDENCYPART_GRANDPAR
(12,20),(20,10),-0.336699 # DEPENDENCYPART_GRANDPAR
(12,20),(20,13),-0.626794 # DEPENDENCYPART_GRANDPAR
(12,20),(20,14),0.420699 # DEPENDENCYPART_GRANDPAR
(12,20),(20,16),0.158766 # DEPENDENCYPART_GRANDPAR
(12,20),(20,17),-0.014526 # DEPENDENCYPART_GRANDPAR
(12,20),(20,18),-1.13118 # DEPENDENCYPART_GRANDPAR
(12,20),(20,19),-0.388923 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),-0.179112 # DEPENDENCYPART_GRANDPAR
(12,20),(20,22),-0.409414 # DEPENDENCYPART_GRANDPAR
(12,20),(20,24),-0.183598 # DEPENDENCYPART_GRANDPAR
(12,21),(21,16),0.138393 # DEPENDENCYPART_GRANDPAR
(12,21),(21,18),-1.22251 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),-0.529496 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),-0.386776 # DEPENDENCYPART_GRANDPAR
(12,21),(21,22),-0.287392 # DEPENDENCYPART_GRANDPAR
(12,21),(21,23),-0.548466 # DEPENDENCYPART_GRANDPAR
(12,21),(21,24),-0.127342 # DEPENDENCYPART_GRANDPAR
(12,22),(22,18),-1.02186 # DEPENDENCYPART_GRANDPAR
(12,22),(22,19),-0.310327 # DEPENDENCYPART_GRANDPAR
(12,22),(22,20),-0.175443 # DEPENDENCYPART_GRANDPAR
(12,22),(22,23),-0.461287 # DEPENDENCYPART_GRANDPAR
(12,22),(22,24),-0.0606403 # DEPENDENCYPART_GRANDPAR
(12,22),(22,25),-0.612926 # DEPENDENCYPART_GRANDPAR
(14,10),(10,1),-0.878176 # DEPENDENCYPART_GRANDPAR
(14,10),(10,2),-0.72256 # DEPENDENCYPART_GRANDPAR
(14,10),(10,3),-0.509303 # DEPENDENCYPART_GRANDPAR
(14,10),(10,4),-0.695889 # DEPENDENCYPART_GRANDPAR
(14,10),(10,5),-0.67686 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.782605 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.780928 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.735302 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.509295 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.777062 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.288115 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.38758 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),-0.862217 # DEPENDENCYPART_GRANDPAR
(14,10),(10,16),-0.948615 # DEPENDENCYPART_GRANDPAR
(14,10),(10,17),-0.761702 # DEPENDENCYPART_GRANDPAR
(14,10),(10,20),-1.02088 # DEPENDENCYPART_GRANDPAR
(14,10),(10,21),-0.933706 # DEPENDENCYPART_GRANDPAR
(14,12),(12,1),-0.712113 # DEPENDENCYPART_GRANDPAR
(14,12),(12,2),-0.55786 # DEPENDENCYPART_GRANDPAR
(14,12),(12,3),-0.344269 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-0.78523 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.5124 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.62174 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.622649 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.491773 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.47076 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.607303 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.288818 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.19297 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.800429 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.805377 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.692487 # DEPENDENCYPART_GRANDPAR
(14,12),(12,20),-0.826278 # DEPENDENCYPART_GRANDPAR
(14,12),(12,21),-0.913743 # DEPENDENCYPART_GRANDPAR
(14,12),(12,22),-0.826107 # DEPENDENCYPART_GRANDPAR
(14,12),(12,25),-1.20513 # DEPENDENCYPART_GRANDPAR
(14,15),(15,1),-1.25293 # DEPENDENCYPART_GRANDPAR
(14,15),(15,2),-1.09611 # DEPENDENCYPART_GRANDPAR
(14,15),(15,3),-0.889935 # DEPENDENCYPART_GRANDPAR
(14,15),(15,4),-1.41402 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),-1.15986 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),-1.12351 # DEPENDENCYPART_GRANDPAR
(14,15),(15,9),-0.960886 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.938088 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-1.23609 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-0.884977 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.748104 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.65331 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.275958 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.0287595 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.591452 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.572361 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.246046 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),-0.294274 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.415187 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.278594 # DEPENDENCYPART_GRANDPAR
(14,15),(15,24),-0.634623 # DEPENDENCYPART_GRANDPAR
(14,15),(15,25),-0.951572 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.573296 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,17),-0.15103 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.178488 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),-0.242941 # DEPENDENCYPART_GRANDPAR
(14,17),(17,2),-1.18495 # DEPENDENCYPART_GRANDPAR
(14,17),(17,3),-0.978769 # DEPENDENCYPART_GRANDPAR
(14,17),(17,10),-1.13741 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.829052 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.719572 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),-0.293998 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.334165 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.56389 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.480841 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.179196 # DEPENDENCYPART_GRANDPAR
