# _root_ It also recommends better retirement and day-care benefits , and basing pay on education , experience and nurses ' demanding work schedules .
#goldHeads=3,3,0,5,3,5,8,6,8,8,10,11,11,13,14,14,16,22,18,22,22,17,3,
#predictedHeads=3,3,0,5,3,5,8,6,3,3,10,11,11,13,14,14,16,22,18,22,22,17,3,
(8,11),(11,5),-0.670567 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.860661 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,12),-0.141397 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.39468 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.399017 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.324691 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.158344 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.370384 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.566353 # DEPENDENCYPART_GRANDPAR
(8,11),(11,22),-0.440715 # DEPENDENCYPART_GRANDPAR
(8,11),(11,23),-0.933832 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-0.597978 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-0.710773 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.794377 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.724531 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),-0.307495 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.161786 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.316715 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.383278 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.44226 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.202539 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.190926 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.00530143 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.553675 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-1.33234 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.430168 # DEPENDENCYPART_GRANDPAR
(8,12),(12,23),-0.77262 # DEPENDENCYPART_GRANDPAR
(8,13),(13,9),-0.284484 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.18547 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.385606 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.365895 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.177276 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.362901 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.516685 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),-0.392765 # DEPENDENCYPART_GRANDPAR
(8,14),(14,11),-0.290873 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),-0.176959 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.44795 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.21365 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.207458 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.0514041 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),-0.575141 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-1.34165 # DEPENDENCYPART_GRANDPAR
(8,14),(14,22),-0.451634 # DEPENDENCYPART_GRANDPAR
(8,14),(14,23),-0.795542 # DEPENDENCYPART_GRANDPAR
(8,16),(16,11),-0.306197 # DEPENDENCYPART_GRANDPAR
(8,16),(16,12),-0.182025 # DEPENDENCYPART_GRANDPAR
(8,16),(16,13),-0.451951 # DEPENDENCYPART_GRANDPAR
(8,16),(16,14),-0.423729 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.324845 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.0507875 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),-0.574487 # DEPENDENCYPART_GRANDPAR
(8,16),(16,19),-1.34112 # DEPENDENCYPART_GRANDPAR
(8,16),(16,20),-0.763458 # DEPENDENCYPART_GRANDPAR
(8,16),(16,21),-0.705566 # DEPENDENCYPART_GRANDPAR
(8,16),(16,22),-0.45098 # DEPENDENCYPART_GRANDPAR
(8,16),(16,23),-0.800337 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.271506 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),-1.29653 # DEPENDENCYPART_GRANDPAR
(8,17),(17,20),-0.595202 # DEPENDENCYPART_GRANDPAR
(8,17),(17,21),-0.453252 # DEPENDENCYPART_GRANDPAR
(8,17),(17,22),-0.147491 # DEPENDENCYPART_GRANDPAR
(8,19),(19,18),-0.78346 # DEPENDENCYPART_GRANDPAR
(8,19),(19,20),-0.665942 # DEPENDENCYPART_GRANDPAR
(8,19),(19,22),-0.480951 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),-0.107511 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),-0.132695 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.146824 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.200579 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.139918 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.220948 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.80399 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.454409 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.524322 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.75355 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.656902 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.860754 # DEPENDENCYPART_GRANDPAR
(9,8),(8,15),-0.802046 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-0.88406 # DEPENDENCYPART_GRANDPAR
(9,8),(8,17),-0.754569 # DEPENDENCYPART_GRANDPAR
(9,8),(8,19),-1.13937 # DEPENDENCYPART_GRANDPAR
(9,8),(8,23),-0.881202 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.600573 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-1.34484 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.104747 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.335968 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.417742 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.466582 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.295766 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.460102 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.332364 # DEPENDENCYPART_GRANDPAR
(9,10),(10,22),-0.605696 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),0.118833 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),-0.203194 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.223135 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),0.0799648 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.0824486 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),0.205828 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.23377 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.29726 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),0.55177 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-0.00754037 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.313173 # DEPENDENCYPART_GRANDPAR
(10,8),(8,14),-0.89819 # DEPENDENCYPART_GRANDPAR
(10,8),(8,15),-0.461522 # DEPENDENCYPART_GRANDPAR
(10,8),(8,16),-1.15113 # DEPENDENCYPART_GRANDPAR
(10,8),(8,17),-0.784655 # DEPENDENCYPART_GRANDPAR
(10,8),(8,19),-0.683738 # DEPENDENCYPART_GRANDPAR
(10,8),(8,23),-2.03421 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.234799 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.14428 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,5),-0.405027 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.64036 # DEPENDENCYPART_GRANDPAR
(10,11),(11,12),0.694953 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),0.324985 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.189164 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),0.195585 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.443504 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.126547 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.132726 # DEPENDENCYPART_GRANDPAR
(10,11),(11,22),-0.323425 # DEPENDENCYPART_GRANDPAR
(10,11),(11,23),-1.56779 # DEPENDENCYPART_GRANDPAR
(10,12),(12,4),-0.629545 # DEPENDENCYPART_GRANDPAR
(10,12),(12,5),-0.555457 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.430976 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-0.728747 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.944859 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.669519 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),1.28414 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),0.210744 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.193069 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),0.233163 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.437446 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.0901157 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.108032 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.20879 # DEPENDENCYPART_GRANDPAR
(10,12),(12,22),-0.30386 # DEPENDENCYPART_GRANDPAR
(10,12),(12,23),-1.3458 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-0.747758 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),0.75962 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.054375 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.135515 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.330813 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.258232 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.124756 # DEPENDENCYPART_GRANDPAR
(10,13),(13,22),-0.320503 # DEPENDENCYPART_GRANDPAR
(10,14),(14,11),1.29945 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),0.907537 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),0.190512 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),0.208915 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.477526 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.143182 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.190219 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.233695 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),-0.386047 # DEPENDENCYPART_GRANDPAR
(10,14),(14,23),-1.38431 # DEPENDENCYPART_GRANDPAR
(10,16),(16,11),1.29397 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),0.912335 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),0.195935 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),0.0609071 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),0.360549 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.143688 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.190645 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.234215 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.304429 # DEPENDENCYPART_GRANDPAR
(10,16),(16,21),-0.292996 # DEPENDENCYPART_GRANDPAR
(10,16),(16,22),-0.386473 # DEPENDENCYPART_GRANDPAR
(10,16),(16,23),-1.39016 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),0.0123694 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.175601 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),-0.182634 # DEPENDENCYPART_GRANDPAR
(10,17),(17,21),-0.311044 # DEPENDENCYPART_GRANDPAR
(10,17),(17,22),-0.183285 # DEPENDENCYPART_GRANDPAR
(10,22),(22,4),-0.627111 # DEPENDENCYPART_GRANDPAR
(10,22),(22,5),-0.527657 # DEPENDENCYPART_GRANDPAR
(10,22),(22,12),0.907352 # DEPENDENCYPART_GRANDPAR
(10,22),(22,14),0.076461 # DEPENDENCYPART_GRANDPAR
(10,22),(22,16),-0.226298 # DEPENDENCYPART_GRANDPAR
(10,22),(22,18),0.187833 # DEPENDENCYPART_GRANDPAR
(10,22),(22,19),0.349185 # DEPENDENCYPART_GRANDPAR
(10,22),(22,20),-0.108084 # DEPENDENCYPART_GRANDPAR
(10,22),(22,21),0.0478775 # DEPENDENCYPART_GRANDPAR
(10,22),(22,23),-1.59476 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),-0.715633 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-1.06975 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.897551 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.728643 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.412791 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.836067 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),-0.926458 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),-1.02443 # DEPENDENCYPART_GRANDPAR
(11,5),(5,10),-0.499833 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-0.983821 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,12),-0.233509 # DEPENDENCYPART_GRANDPAR
(11,5),(5,13),-0.466872 # DEPENDENCYPART_GRANDPAR
(11,5),(5,14),-0.67112 # DEPENDENCYPART_GRANDPAR
(11,5),(5,15),-0.671123 # DEPENDENCYPART_GRANDPAR
(11,5),(5,16),-0.835673 # DEPENDENCYPART_GRANDPAR
(11,5),(5,17),-0.698043 # DEPENDENCYPART_GRANDPAR
(11,5),(5,19),-1.51398 # DEPENDENCYPART_GRANDPAR
(11,5),(5,23),-1.01335 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),-0.746914 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),-1.04718 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.743443 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.849128 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.84861 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.818932 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.971361 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.576945 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-0.883899 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.143291 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-0.359789 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.580917 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.622638 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-0.745447 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-0.60741 # DEPENDENCYPART_GRANDPAR
(11,8),(8,19),-1.46456 # DEPENDENCYPART_GRANDPAR
(11,8),(8,23),-0.951264 # DEPENDENCYPART_GRANDPAR
(11,12),(12,4),-1.31046 # DEPENDENCYPART_GRANDPAR
(11,12),(12,5),-1.55626 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-1.52933 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-1.46407 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-1.6906 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-1.33654 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.502525 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),0.0246351 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.00367241 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.0555157 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.156267 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.212353 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),-0.105716 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),-1.16762 # DEPENDENCYPART_GRANDPAR
(11,12),(12,22),-0.129305 # DEPENDENCYPART_GRANDPAR
(11,12),(12,23),-0.443033 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-1.49447 # DEPENDENCYPART_GRANDPAR
(11,13),(13,12),0.417005 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.28893 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),0.0161988 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),0.114099 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.109468 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),0.0716453 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),0.0476165 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.484148 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),0.462455 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),0.0615889 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.0206533 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.135192 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.215494 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.0942341 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-1.14252 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),-0.117824 # DEPENDENCYPART_GRANDPAR
(11,14),(14,23),-0.431538 # DEPENDENCYPART_GRANDPAR
(11,16),(16,11),-0.493196 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,16),(16,12),0.463678 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),0.0634495 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),0.0205194 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-0.00661135 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.224787 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),-0.103448 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),-1.15183 # DEPENDENCYPART_GRANDPAR
(11,16),(16,20),-0.334065 # DEPENDENCYPART_GRANDPAR
(11,16),(16,21),-0.421982 # DEPENDENCYPART_GRANDPAR
(11,16),(16,22),-0.127038 # DEPENDENCYPART_GRANDPAR
(11,16),(16,23),-0.446174 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.272936 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-1.02381 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.14403 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),-0.550396 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.296352 # DEPENDENCYPART_GRANDPAR
(11,18),(18,16),-0.132629 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-1.31013 # DEPENDENCYPART_GRANDPAR
(11,18),(18,20),-0.293102 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),-0.394786 # DEPENDENCYPART_GRANDPAR
(11,18),(18,22),-0.146204 # DEPENDENCYPART_GRANDPAR
(11,18),(18,23),-0.538768 # DEPENDENCYPART_GRANDPAR
(11,22),(22,4),-1.25777 # DEPENDENCYPART_GRANDPAR
(11,22),(22,5),-1.46485 # DEPENDENCYPART_GRANDPAR
(11,22),(22,12),0.492608 # DEPENDENCYPART_GRANDPAR
(11,22),(22,14),0.0533587 # DEPENDENCYPART_GRANDPAR
(11,22),(22,16),-0.127833 # DEPENDENCYPART_GRANDPAR
(11,22),(22,18),-0.136026 # DEPENDENCYPART_GRANDPAR
(11,22),(22,19),-0.42604 # DEPENDENCYPART_GRANDPAR
(11,22),(22,20),-0.245593 # DEPENDENCYPART_GRANDPAR
(11,22),(22,21),-0.34933 # DEPENDENCYPART_GRANDPAR
(11,22),(22,23),-0.536741 # DEPENDENCYPART_GRANDPAR
(12,4),(4,1),-0.186225 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.42881 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.305145 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),-0.266698 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),-0.0500683 # DEPENDENCYPART_GRANDPAR
(12,4),(4,8),-0.228961 # DEPENDENCYPART_GRANDPAR
(12,4),(4,9),-0.135628 # DEPENDENCYPART_GRANDPAR
(12,4),(4,10),0.21592 # DEPENDENCYPART_GRANDPAR
(12,4),(4,11),-0.222122 # DEPENDENCYPART_GRANDPAR
(12,4),(4,13),-0.675957 # DEPENDENCYPART_GRANDPAR
(12,4),(4,15),-0.579535 # DEPENDENCYPART_GRANDPAR
(12,4),(4,17),-0.861782 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.22226 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.655176 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.299525 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.399154 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.136555 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),-0.168987 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),-0.179362 # DEPENDENCYPART_GRANDPAR
(12,5),(5,9),-0.124868 # DEPENDENCYPART_GRANDPAR
(12,5),(5,10),0.129434 # DEPENDENCYPART_GRANDPAR
(12,5),(5,11),-0.124553 # DEPENDENCYPART_GRANDPAR
(12,5),(5,12),-1.32336 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,13),-0.708925 # DEPENDENCYPART_GRANDPAR
(12,5),(5,14),-0.660814 # DEPENDENCYPART_GRANDPAR
(12,5),(5,15),-0.764128 # DEPENDENCYPART_GRANDPAR
(12,5),(5,16),-0.736746 # DEPENDENCYPART_GRANDPAR
(12,5),(5,17),-1.04156 # DEPENDENCYPART_GRANDPAR
(12,5),(5,19),-1.21035 # DEPENDENCYPART_GRANDPAR
(12,5),(5,23),-1.31109 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.397742 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.172911 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),-0.116659 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),0.148403 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),-0.118107 # DEPENDENCYPART_GRANDPAR
(12,8),(8,1),-0.244628 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),-0.603679 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-0.41204 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.299882 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.226529 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.27667 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.121598 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.00842594 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),-0.0895287 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-1.23101 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.599723 # DEPENDENCYPART_GRANDPAR
(12,8),(8,14),-0.568474 # DEPENDENCYPART_GRANDPAR
(12,8),(8,15),-0.712373 # DEPENDENCYPART_GRANDPAR
(12,8),(8,16),-0.644384 # DEPENDENCYPART_GRANDPAR
(12,8),(8,17),-0.941988 # DEPENDENCYPART_GRANDPAR
(12,8),(8,19),-1.15879 # DEPENDENCYPART_GRANDPAR
(12,8),(8,23),-1.24755 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.312072 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.127515 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),0.110014 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),0.102769 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.310476 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.18836 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-0.677404 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.525804 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-0.57583 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.601737 # DEPENDENCYPART_GRANDPAR
(12,10),(10,17),-0.864499 # DEPENDENCYPART_GRANDPAR
(12,10),(10,22),-0.655929 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.175736 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.178051 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.27223 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.783585 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.609686 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.65663 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-0.685653 # DEPENDENCYPART_GRANDPAR
(12,11),(11,17),-0.967752 # DEPENDENCYPART_GRANDPAR
(12,11),(11,18),-0.768644 # DEPENDENCYPART_GRANDPAR
(12,11),(11,22),-0.729008 # DEPENDENCYPART_GRANDPAR
(12,11),(11,23),-1.27891 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.585136 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.620263 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),0.206304 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.00896952 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),0.0740072 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),-0.406259 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),0.0140148 # DEPENDENCYPART_GRANDPAR
(12,13),(13,22),0.0526425 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.767737 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.515734 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.0651207 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.153226 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),0.0253854 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.110303 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.145224 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.832632 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.101877 # DEPENDENCYPART_GRANDPAR
(12,14),(14,23),-0.795634 # DEPENDENCYPART_GRANDPAR
(12,16),(16,11),-0.767737 # DEPENDENCYPART_GRANDPAR
