# _root_ The stock market has lost some precursory power , analysts at the Columbia center claim , because of the growing impact of international developments .
#goldHeads=3,3,4,15,4,8,8,5,5,15,10,14,14,11,0,5,5,17,21,21,17,21,24,22,4,
#predictedHeads=3,3,4,0,4,8,8,5,5,5,5,15,15,15,11,5,5,17,21,21,17,21,24,22,4,
(11,14),(14,13),0.502378 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),0.46041 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.414512 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.077924 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),-0.415065 # DEPENDENCYPART_GRANDPAR
(11,15),(15,6),-1.42119 # DEPENDENCYPART_GRANDPAR
(11,15),(15,7),-1.20343 # DEPENDENCYPART_GRANDPAR
(11,15),(15,8),-1.3451 # DEPENDENCYPART_GRANDPAR
(11,15),(15,9),-1.45902 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-1.27435 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-0.917524 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,12),1.1562 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),0.429402 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.312656 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.220167 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.461324 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.1276 # DEPENDENCYPART_GRANDPAR
(11,15),(15,20),-0.194816 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),-0.403067 # DEPENDENCYPART_GRANDPAR
(11,15),(15,22),-0.676642 # DEPENDENCYPART_GRANDPAR
(11,15),(15,25),-1.18929 # DEPENDENCYPART_GRANDPAR
(11,17),(17,11),-1.02985 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,17),(17,15),0.492517 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.294842 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.123381 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.293802 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.390792 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),-0.39682 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.672423 # DEPENDENCYPART_GRANDPAR
(11,17),(17,23),-1.16821 # DEPENDENCYPART_GRANDPAR
(11,17),(17,24),-0.692634 # DEPENDENCYPART_GRANDPAR
(11,17),(17,25),-1.38811 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),-0.206092 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.348718 # DEPENDENCYPART_GRANDPAR
(11,18),(18,20),-0.398233 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),-0.497653 # DEPENDENCYPART_GRANDPAR
(11,18),(18,24),-0.83634 # DEPENDENCYPART_GRANDPAR
(11,21),(21,11),-0.916359 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,21),(21,12),1.17362 # DEPENDENCYPART_GRANDPAR
(11,21),(21,16),-0.0153518 # DEPENDENCYPART_GRANDPAR
(11,21),(21,17),-0.310359 # DEPENDENCYPART_GRANDPAR
(11,21),(21,18),-0.351462 # DEPENDENCYPART_GRANDPAR
(11,21),(21,19),0.10741 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),0.258188 # DEPENDENCYPART_GRANDPAR
(11,21),(21,22),-0.630473 # DEPENDENCYPART_GRANDPAR
(11,21),(21,23),-1.13734 # DEPENDENCYPART_GRANDPAR
(11,21),(21,24),-0.648045 # DEPENDENCYPART_GRANDPAR
(11,21),(21,25),-1.21842 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.937529 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-1.08991 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.89726 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.162804 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.374557 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.240809 # DEPENDENCYPART_GRANDPAR
(13,14),(14,21),-0.576529 # DEPENDENCYPART_GRANDPAR
(13,17),(17,11),-0.82304 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),-0.136137 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),-0.21531 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.455155 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-1.34299 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),-0.776106 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.73767 # DEPENDENCYPART_GRANDPAR
(13,17),(17,22),-0.861026 # DEPENDENCYPART_GRANDPAR
(13,17),(17,23),-0.733066 # DEPENDENCYPART_GRANDPAR
(13,17),(17,24),-0.770988 # DEPENDENCYPART_GRANDPAR
(13,17),(17,25),-0.748971 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.841612 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.719738 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.658034 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.598627 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.476926 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.462959 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),-0.453982 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.75108 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),-0.581598 # DEPENDENCYPART_GRANDPAR
(14,10),(10,16),-1.35305 # DEPENDENCYPART_GRANDPAR
(14,10),(10,17),-0.812555 # DEPENDENCYPART_GRANDPAR
(14,10),(10,18),-0.97692 # DEPENDENCYPART_GRANDPAR
(14,10),(10,20),-1.00559 # DEPENDENCYPART_GRANDPAR
(14,10),(10,21),-0.950396 # DEPENDENCYPART_GRANDPAR
(14,10),(10,22),-1.02895 # DEPENDENCYPART_GRANDPAR
(14,10),(10,25),-1.56234 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.565727 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.75553 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,16),-1.39312 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.857702 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),-1.69507 # DEPENDENCYPART_GRANDPAR
(14,15),(15,7),-1.28887 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),-1.45044 # DEPENDENCYPART_GRANDPAR
(14,15),(15,9),-1.44028 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-1.07262 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-1.25568 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-1.20891 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-1.06557 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-1.00964 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.478933 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.172178 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.0678122 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.557341 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),-0.230797 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.11984 # DEPENDENCYPART_GRANDPAR
(14,15),(15,25),-1.03956 # DEPENDENCYPART_GRANDPAR
(14,17),(17,11),-1.14819 # DEPENDENCYPART_GRANDPAR
(14,17),(17,15),-0.0556094 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.643846 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.04557 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.821108 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.771269 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),-0.301684 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.0975974 # DEPENDENCYPART_GRANDPAR
(14,17),(17,23),-0.598904 # DEPENDENCYPART_GRANDPAR
(14,17),(17,24),-0.590815 # DEPENDENCYPART_GRANDPAR
(14,17),(17,25),-1.17294 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.0756552 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.66041 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.539238 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.0917558 # DEPENDENCYPART_GRANDPAR
(14,18),(18,24),-0.469527 # DEPENDENCYPART_GRANDPAR
(14,21),(21,11),-1.2482 # DEPENDENCYPART_GRANDPAR
(14,21),(21,12),-1.20891 # DEPENDENCYPART_GRANDPAR
(14,21),(21,16),-0.685477 # DEPENDENCYPART_GRANDPAR
(14,21),(21,17),-0.0920919 # DEPENDENCYPART_GRANDPAR
(14,21),(21,18),-0.0922066 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),-0.5757 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.368698 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-0.0766853 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),-0.629837 # DEPENDENCYPART_GRANDPAR
(14,21),(21,24),-0.575424 # DEPENDENCYPART_GRANDPAR
(14,21),(21,25),-1.06922 # DEPENDENCYPART_GRANDPAR
(15,6),(6,3),-0.572054 # DEPENDENCYPART_GRANDPAR
(15,6),(6,7),-0.348078 # DEPENDENCYPART_GRANDPAR
(15,6),(6,8),-0.432881 # DEPENDENCYPART_GRANDPAR
(15,6),(6,9),-0.511254 # DEPENDENCYPART_GRANDPAR
(15,6),(6,10),-0.235993 # DEPENDENCYPART_GRANDPAR
(15,6),(6,11),-0.170652 # DEPENDENCYPART_GRANDPAR
(15,6),(6,16),-0.61859 # DEPENDENCYPART_GRANDPAR
(15,7),(7,3),-0.513513 # DEPENDENCYPART_GRANDPAR
(15,7),(7,6),-0.723296 # DEPENDENCYPART_GRANDPAR
(15,7),(7,8),-0.385035 # DEPENDENCYPART_GRANDPAR
(15,7),(7,9),-0.543081 # DEPENDENCYPART_GRANDPAR
(15,7),(7,10),-0.165866 # DEPENDENCYPART_GRANDPAR
(15,7),(7,11),-0.281923 # DEPENDENCYPART_GRANDPAR
(15,8),(8,1),-0.915819 # DEPENDENCYPART_GRANDPAR
(15,8),(8,2),-0.239209 # DEPENDENCYPART_GRANDPAR
(15,8),(8,3),-0.542557 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),-0.191052 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-0.909974 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.479027 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-0.575654 # DEPENDENCYPART_GRANDPAR
(15,8),(8,10),-0.195895 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.153654 # DEPENDENCYPART_GRANDPAR
(15,8),(8,13),-0.0533984 # DEPENDENCYPART_GRANDPAR
(15,8),(8,14),-0.0939338 # DEPENDENCYPART_GRANDPAR
(15,8),(8,15),-1.2473 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,16),-0.755137 # DEPENDENCYPART_GRANDPAR
(15,8),(8,17),-0.73536 # DEPENDENCYPART_GRANDPAR
(15,8),(8,18),-0.770026 # DEPENDENCYPART_GRANDPAR
(15,8),(8,20),-0.81762 # DEPENDENCYPART_GRANDPAR
(15,8),(8,21),-0.851842 # DEPENDENCYPART_GRANDPAR
(15,8),(8,25),-1.20742 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),-0.324049 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),-0.603305 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.461201 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.41681 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.425862 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.164801 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),-0.127989 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),-0.0956474 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),-0.206337 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-1.15223 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.700636 # DEPENDENCYPART_GRANDPAR
(15,10),(10,17),-0.652558 # DEPENDENCYPART_GRANDPAR
(15,10),(10,18),-0.672423 # DEPENDENCYPART_GRANDPAR
(15,10),(10,20),-0.712519 # DEPENDENCYPART_GRANDPAR
(15,10),(10,21),-0.756629 # DEPENDENCYPART_GRANDPAR
(15,10),(10,22),-0.799383 # DEPENDENCYPART_GRANDPAR
(15,10),(10,25),-1.14113 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.401832 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.500772 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.221753 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.0958274 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.053643 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),-0.1555 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-1.17413 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,16),-0.586613 # DEPENDENCYPART_GRANDPAR
(15,11),(11,17),-0.61911 # DEPENDENCYPART_GRANDPAR
(15,11),(11,18),-0.610341 # DEPENDENCYPART_GRANDPAR
(15,11),(11,21),-0.778558 # DEPENDENCYPART_GRANDPAR
(15,11),(11,25),-1.1224 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.221587 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.2766 # DEPENDENCYPART_GRANDPAR
(15,13),(13,16),-0.740279 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.69718 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.235624 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.318874 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.0650584 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.24726 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,17),-0.735152 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.769819 # DEPENDENCYPART_GRANDPAR
(15,14),(14,21),-0.8518 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-0.836556 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.624178 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.00300642 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),0.272032 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.454608 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.458391 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.124544 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),0.145072 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),-0.143826 # DEPENDENCYPART_GRANDPAR
(15,17),(17,24),-0.143356 # DEPENDENCYPART_GRANDPAR
(15,17),(17,25),-0.729233 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.0929598 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.28017 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.211435 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),0.0939654 # DEPENDENCYPART_GRANDPAR
(15,18),(18,24),-0.00843402 # DEPENDENCYPART_GRANDPAR
(15,20),(20,10),-0.844436 # DEPENDENCYPART_GRANDPAR
(15,20),(20,15),-0.586712 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,20),(20,18),-0.200762 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.569311 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.0716946 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.10987 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),-0.0966193 # DEPENDENCYPART_GRANDPAR
(15,20),(20,24),-0.152488 # DEPENDENCYPART_GRANDPAR
(15,21),(21,11),-0.937809 # DEPENDENCYPART_GRANDPAR
(15,21),(21,12),-0.865909 # DEPENDENCYPART_GRANDPAR
(15,21),(21,16),-0.0579193 # DEPENDENCYPART_GRANDPAR
(15,21),(21,17),0.0642114 # DEPENDENCYPART_GRANDPAR
(15,21),(21,18),0.211657 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),-0.24808 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.0923078 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),0.139307 # DEPENDENCYPART_GRANDPAR
(15,21),(21,23),-0.214877 # DEPENDENCYPART_GRANDPAR
(15,21),(21,24),-0.170826 # DEPENDENCYPART_GRANDPAR
(15,21),(21,25),-0.660401 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),0.0895146 # DEPENDENCYPART_GRANDPAR
(15,22),(22,24),-0.00843402 # DEPENDENCYPART_GRANDPAR
(15,22),(22,25),-0.64541 # DEPENDENCYPART_GRANDPAR
(17,11),(11,8),-0.80686 # DEPENDENCYPART_GRANDPAR
(17,11),(11,9),-1.04378 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),-0.89015 # DEPENDENCYPART_GRANDPAR
(17,11),(11,12),-0.837824 # DEPENDENCYPART_GRANDPAR
(17,11),(11,13),-0.349394 # DEPENDENCYPART_GRANDPAR
(17,11),(11,14),0.101014 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),0.155527 # DEPENDENCYPART_GRANDPAR
(17,11),(11,16),-0.532365 # DEPENDENCYPART_GRANDPAR
(17,11),(11,17),-1.16266 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,11),(11,18),0.118692 # DEPENDENCYPART_GRANDPAR
(17,11),(11,21),-0.670418 # DEPENDENCYPART_GRANDPAR
(17,11),(11,25),-0.926834 # DEPENDENCYPART_GRANDPAR
(17,15),(15,6),-0.278274 # DEPENDENCYPART_GRANDPAR
(17,15),(15,7),-0.0601387 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-0.286047 # DEPENDENCYPART_GRANDPAR
(17,15),(15,9),-0.571026 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.336707 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),0.322868 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.342345 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.245624 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.0752678 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.516495 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.22251 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),0.0236787 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.0733937 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.716755 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-0.901027 # DEPENDENCYPART_GRANDPAR
(17,15),(15,25),-0.986341 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.511957 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.335002 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.340388 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.943209 # DEPENDENCYPART_GRANDPAR
(17,18),(18,24),-1.37185 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),0.505268 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.388801 # DEPENDENCYPART_GRANDPAR
(17,20),(20,10),-0.915046 # DEPENDENCYPART_GRANDPAR
(17,20),(20,15),-0.813265 # DEPENDENCYPART_GRANDPAR
(17,20),(20,18),0.470888 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.0926236 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.0798442 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.189346 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),-0.270037 # DEPENDENCYPART_GRANDPAR
(17,20),(20,24),-0.500961 # DEPENDENCYPART_GRANDPAR
(17,21),(21,11),-0.576025 # DEPENDENCYPART_GRANDPAR
(17,21),(21,12),-1.34213 # DEPENDENCYPART_GRANDPAR
(17,21),(21,16),-1.26261 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-0.840446 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,18),0.397305 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.123361 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.86118 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),0.240116 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),-0.181364 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),-0.25151 # DEPENDENCYPART_GRANDPAR
(17,21),(21,25),-0.343906 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.974337 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),-1.37185 # DEPENDENCYPART_GRANDPAR
(17,22),(22,25),-1.33917 # DEPENDENCYPART_GRANDPAR
(17,24),(24,19),0.00863606 # DEPENDENCYPART_GRANDPAR
(17,24),(24,20),0.710801 # DEPENDENCYPART_GRANDPAR
(17,24),(24,21),0.18376 # DEPENDENCYPART_GRANDPAR
(17,24),(24,23),-0.297902 # DEPENDENCYPART_GRANDPAR
(17,24),(24,25),-0.537831 # DEPENDENCYPART_GRANDPAR
(18,17),(17,11),-0.727019 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.733129 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.994789 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.82403 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.332409 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-0.469462 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-1.11006 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-1.13065 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-1.76565 # DEPENDENCYPART_GRANDPAR
(18,17),(17,24),-1.374 # DEPENDENCYPART_GRANDPAR
(18,17),(17,25),-1.70654 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.26457 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.00209553 # DEPENDENCYPART_GRANDPAR
(18,20),(20,10),-1.43287 # DEPENDENCYPART_GRANDPAR
(18,20),(20,15),-1.42232 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-1.27666 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),0.184083 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.265343 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.360582 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.942274 # DEPENDENCYPART_GRANDPAR
(18,20),(20,24),-0.472809 # DEPENDENCYPART_GRANDPAR
(18,21),(21,11),-1.24695 # DEPENDENCYPART_GRANDPAR
(18,21),(21,12),-1.8424 # DEPENDENCYPART_GRANDPAR
(18,21),(21,16),-1.76558 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-1.00854 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-1.17863 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),0.456299 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),0.596106 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.279917 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-1.16592 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.554945 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-1.22427 # DEPENDENCYPART_GRANDPAR
(18,24),(24,19),0.430953 # DEPENDENCYPART_GRANDPAR
(18,24),(24,20),0.560557 # DEPENDENCYPART_GRANDPAR
(18,24),(24,21),0.0495442 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),-0.92156 # DEPENDENCYPART_GRANDPAR
(18,24),(24,25),-1.32698 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.487516 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.58908 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.381767 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.579186 # DEPENDENCYPART_GRANDPAR
(19,18),(18,24),-0.789826 # DEPENDENCYPART_GRANDPAR
(19,20),(20,10),-1.11479 # DEPENDENCYPART_GRANDPAR
(19,20),(20,15),-1.15805 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.866843 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.2708 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.00618554 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.245842 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),-0.277036 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),-0.144473 # DEPENDENCYPART_GRANDPAR
(20,10),(10,6),-0.27568 # DEPENDENCYPART_GRANDPAR
(20,10),(10,7),-0.528342 # DEPENDENCYPART_GRANDPAR
(20,10),(10,8),-0.497005 # DEPENDENCYPART_GRANDPAR
(20,10),(10,9),-0.683751 # DEPENDENCYPART_GRANDPAR
(20,10),(10,11),-0.0556102 # DEPENDENCYPART_GRANDPAR
(20,10),(10,12),-0.447854 # DEPENDENCYPART_GRANDPAR
(20,10),(10,13),-0.464812 # DEPENDENCYPART_GRANDPAR
(20,10),(10,14),-0.376205 # DEPENDENCYPART_GRANDPAR
(20,10),(10,15),-0.412612 # DEPENDENCYPART_GRANDPAR
(20,10),(10,16),-0.574654 # DEPENDENCYPART_GRANDPAR
(20,10),(10,17),-0.0557709 # DEPENDENCYPART_GRANDPAR
(20,10),(10,18),-0.047095 # DEPENDENCYPART_GRANDPAR
(20,10),(10,20),-1.42549 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,10),(10,21),-0.569863 # DEPENDENCYPART_GRANDPAR
(20,10),(10,22),-0.924539 # DEPENDENCYPART_GRANDPAR
(20,10),(10,25),-1.36355 # DEPENDENCYPART_GRANDPAR
(20,15),(15,6),-0.439151 # DEPENDENCYPART_GRANDPAR
(20,15),(15,7),-0.525112 # DEPENDENCYPART_GRANDPAR
(20,15),(15,8),-0.475696 # DEPENDENCYPART_GRANDPAR
(20,15),(15,9),-0.613285 # DEPENDENCYPART_GRANDPAR
(20,15),(15,10),-0.448954 # DEPENDENCYPART_GRANDPAR
(20,15),(15,11),-0.322009 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),-0.425829 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.41067 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),-0.381352 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),-0.582168 # DEPENDENCYPART_GRANDPAR
