# _root_ At its low , shortly before Wall Street opened , it was off more than 130 points .
#goldHeads=12,3,1,12,6,12,8,9,6,12,12,0,12,16,16,17,13,12,
#predictedHeads=12,3,1,12,6,12,8,9,6,12,12,0,12,16,16,17,13,12,
(9,5),(5,7),0.161956 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),0.169184 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.31378 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),-0.848614 # DEPENDENCYPART_GRANDPAR
(9,5),(5,12),-0.191171 # DEPENDENCYPART_GRANDPAR
(9,5),(5,13),-0.5338 # DEPENDENCYPART_GRANDPAR
(9,5),(5,14),-0.618829 # DEPENDENCYPART_GRANDPAR
(9,5),(5,15),-0.342509 # DEPENDENCYPART_GRANDPAR
(9,5),(5,16),-0.86016 # DEPENDENCYPART_GRANDPAR
(9,5),(5,17),-0.86814 # DEPENDENCYPART_GRANDPAR
(9,5),(5,18),0.152799 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),0.350494 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),0.341954 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),0.413247 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),0.0625211 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),0.425922 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),0.131586 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),0.155126 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.41989 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),-0.888816 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-0.248087 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.311878 # DEPENDENCYPART_GRANDPAR
(9,6),(6,13),-0.550209 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.637831 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.399141 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-0.958905 # DEPENDENCYPART_GRANDPAR
(9,6),(6,18),0.135959 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),0.255576 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),0.161363 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),0.107751 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),0.0183339 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.254297 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.4057 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-1.13235 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.28551 # DEPENDENCYPART_GRANDPAR
(9,7),(7,17),-0.942035 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),0.275742 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),0.175868 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.0195459 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),0.122948 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),0.00933185 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),0.38805 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.40605 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-1.13269 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.285852 # DEPENDENCYPART_GRANDPAR
(9,11),(11,10),-0.20548 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.220631 # DEPENDENCYPART_GRANDPAR
(9,12),(12,1),-0.0151974 # DEPENDENCYPART_GRANDPAR
(9,12),(12,2),-0.219097 # DEPENDENCYPART_GRANDPAR
(9,12),(12,3),-0.228131 # DEPENDENCYPART_GRANDPAR
(9,12),(12,4),-0.411703 # DEPENDENCYPART_GRANDPAR
(9,12),(12,5),-0.0553464 # DEPENDENCYPART_GRANDPAR
(9,12),(12,6),-0.186917 # DEPENDENCYPART_GRANDPAR
(9,12),(12,7),-0.383181 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),-0.376486 # DEPENDENCYPART_GRANDPAR
(9,12),(12,9),-0.980665 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,12),(12,10),-0.546708 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),0.384024 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),0.334413 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.189758 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.234757 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.154836 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),-0.242999 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),0.321823 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),-0.392217 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),0.134692 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),0.3778 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.264292 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),0.0273741 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.357102 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.302489 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),0.350097 # DEPENDENCYPART_GRANDPAR
(9,14),(14,1),0.0825189 # DEPENDENCYPART_GRANDPAR
(9,14),(14,4),-0.462821 # DEPENDENCYPART_GRANDPAR
(9,14),(14,5),-0.114851 # DEPENDENCYPART_GRANDPAR
(9,14),(14,6),-0.121906 # DEPENDENCYPART_GRANDPAR
(9,14),(14,8),-0.40178 # DEPENDENCYPART_GRANDPAR
(9,14),(14,9),-0.753185 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,14),(14,10),-0.226164 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.204741 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),0.371488 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),0.113612 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.170318 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.3425 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.414053 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),0.323571 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),-0.15311 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.21092 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.320518 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.450247 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),0.266225 # DEPENDENCYPART_GRANDPAR
(9,16),(16,1),0.0862195 # DEPENDENCYPART_GRANDPAR
(9,16),(16,6),-0.117325 # DEPENDENCYPART_GRANDPAR
(9,16),(16,11),0.244076 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),0.05027 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),0.0574922 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.161798 # DEPENDENCYPART_GRANDPAR
(9,17),(17,1),0.237126 # DEPENDENCYPART_GRANDPAR
(9,17),(17,2),-0.231617 # DEPENDENCYPART_GRANDPAR
(9,17),(17,3),-0.297558 # DEPENDENCYPART_GRANDPAR
(9,17),(17,4),-0.567858 # DEPENDENCYPART_GRANDPAR
(9,17),(17,5),-0.105958 # DEPENDENCYPART_GRANDPAR
(9,17),(17,6),0.0245664 # DEPENDENCYPART_GRANDPAR
(9,17),(17,8),-0.417159 # DEPENDENCYPART_GRANDPAR
(9,17),(17,9),-0.624716 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,17),(17,13),0.0180607 # DEPENDENCYPART_GRANDPAR
(9,17),(17,14),-0.0631577 # DEPENDENCYPART_GRANDPAR
(9,17),(17,15),-0.32848 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),-0.24836 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),0.33207 # DEPENDENCYPART_GRANDPAR
(9,18),(18,17),-0.544347 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-0.8441 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.823541 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),-0.0166133 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.240273 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),0.0261974 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.225436 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.0649171 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.217936 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),0.201387 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),-0.205727 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),-0.500221 # DEPENDENCYPART_GRANDPAR
(12,1),(1,5),0.357495 # DEPENDENCYPART_GRANDPAR
(12,1),(1,6),-0.237235 # DEPENDENCYPART_GRANDPAR
(12,1),(1,8),-0.223909 # DEPENDENCYPART_GRANDPAR
(12,1),(1,9),0.643171 # DEPENDENCYPART_GRANDPAR
(12,1),(1,10),-0.410979 # DEPENDENCYPART_GRANDPAR
(12,1),(1,12),-1.33393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,1),(1,14),-0.34499 # DEPENDENCYPART_GRANDPAR
(12,1),(1,15),-0.150553 # DEPENDENCYPART_GRANDPAR
(12,1),(1,17),-0.554566 # DEPENDENCYPART_GRANDPAR
(12,1),(1,18),-0.808775 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.0865101 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.119742 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),-0.249597 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),0.252176 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.0643041 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),0.319522 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),-0.233213 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),0.431719 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.0320363 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),-0.227893 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),0.556209 # DEPENDENCYPART_GRANDPAR
(12,3),(3,10),-0.143972 # DEPENDENCYPART_GRANDPAR
(12,3),(3,12),-1.18969 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,3),(3,13),-0.102899 # DEPENDENCYPART_GRANDPAR
(12,3),(3,14),-0.288436 # DEPENDENCYPART_GRANDPAR
(12,3),(3,15),-0.15261 # DEPENDENCYPART_GRANDPAR
(12,3),(3,18),-0.755459 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),0.351922 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.134933 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.134734 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),0.289583 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.138269 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.341889 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.0350577 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),-0.336171 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),-0.250513 # DEPENDENCYPART_GRANDPAR
(12,5),(5,9),0.503422 # DEPENDENCYPART_GRANDPAR
(12,5),(5,10),-0.181206 # DEPENDENCYPART_GRANDPAR
(12,5),(5,12),-1.20562 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,13),-0.170406 # DEPENDENCYPART_GRANDPAR
(12,5),(5,14),-0.315031 # DEPENDENCYPART_GRANDPAR
(12,5),(5,15),-0.0953718 # DEPENDENCYPART_GRANDPAR
(12,5),(5,16),-0.756604 # DEPENDENCYPART_GRANDPAR
(12,5),(5,17),-0.447582 # DEPENDENCYPART_GRANDPAR
(12,5),(5,18),-0.780904 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.0313753 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),0.406854 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),0.0424794 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.314789 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),0.411362 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.322491 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.213629 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),0.80453 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),-0.341851 # DEPENDENCYPART_GRANDPAR
(12,6),(6,11),0.137503 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-1.34428 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,6),(6,13),-0.202385 # DEPENDENCYPART_GRANDPAR
(12,6),(6,14),-0.349328 # DEPENDENCYPART_GRANDPAR
(12,6),(6,15),-0.165675 # DEPENDENCYPART_GRANDPAR
(12,6),(6,17),-0.55432 # DEPENDENCYPART_GRANDPAR
(12,6),(6,18),-0.813013 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),0.414873 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.148579 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),0.127924 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.0680947 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.166244 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),0.586259 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),0.0411731 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-1.31136 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,17),-0.531063 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),0.432327 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.136785 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-0.29123 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),0.14041 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.079808 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.109217 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),0.577866 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),0.0193171 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-1.3117 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,1),0.0779351 # DEPENDENCYPART_GRANDPAR
(12,9),(9,2),0.440341 # DEPENDENCYPART_GRANDPAR
(12,9),(9,3),0.0602743 # DEPENDENCYPART_GRANDPAR
(12,9),(9,4),-0.12343 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),0.380344 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),0.0570955 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.209448 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.136879 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.453482 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),0.326736 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-1.24423 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),-0.185419 # DEPENDENCYPART_GRANDPAR
(12,9),(9,14),-0.341452 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),-0.271391 # DEPENDENCYPART_GRANDPAR
(12,9),(9,16),-0.767828 # DEPENDENCYPART_GRANDPAR
(12,9),(9,17),-0.423964 # DEPENDENCYPART_GRANDPAR
(12,9),(9,18),-0.695245 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.325595 # DEPENDENCYPART_GRANDPAR
(12,11),(11,13),-0.0535114 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-0.796911 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.145854 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.570368 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),0.0886337 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),0.426043 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.194014 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),0.169486 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),-0.571323 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-0.360443 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),-0.830972 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),-0.16866 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),-0.360955 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.80224 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.0954533 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.741731 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.192462 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.618131 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.465021 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.0267124 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.292271 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.0624936 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.710035 # DEPENDENCYPART_GRANDPAR
(12,15),(15,13),0.207865 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),0.102308 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.208699 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.0492317 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.749272 # DEPENDENCYPART_GRANDPAR
(12,16),(16,1),-0.361467 # DEPENDENCYPART_GRANDPAR
(12,16),(16,6),-0.361099 # DEPENDENCYPART_GRANDPAR
(12,16),(16,11),-0.195244 # DEPENDENCYPART_GRANDPAR
(12,16),(16,13),0.424736 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),0.392324 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),0.189178 # DEPENDENCYPART_GRANDPAR
(12,17),(17,1),-0.211281 # DEPENDENCYPART_GRANDPAR
(12,17),(17,2),-0.163313 # DEPENDENCYPART_GRANDPAR
(12,17),(17,3),-0.599154 # DEPENDENCYPART_GRANDPAR
(12,17),(17,4),-0.939683 # DEPENDENCYPART_GRANDPAR
(12,17),(17,5),-0.163459 # DEPENDENCYPART_GRANDPAR
(12,17),(17,6),-0.219927 # DEPENDENCYPART_GRANDPAR
(12,17),(17,8),-0.821243 # DEPENDENCYPART_GRANDPAR
(12,17),(17,9),-0.104226 # DEPENDENCYPART_GRANDPAR
(12,17),(17,13),0.256801 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),0.156791 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),-0.14091 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.22847 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.745216 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),-0.0739812 # DEPENDENCYPART_GRANDPAR
(13,8),(8,2),-0.43488 # DEPENDENCYPART_GRANDPAR
(13,8),(8,3),-0.436988 # DEPENDENCYPART_GRANDPAR
(13,8),(8,4),-0.369032 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),-0.428032 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),-0.394745 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.285261 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),-0.210784 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),-0.290901 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),-0.166697 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.246412 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.17141 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,1),-0.362418 # DEPENDENCYPART_GRANDPAR
(13,12),(12,2),-0.438599 # DEPENDENCYPART_GRANDPAR
(13,12),(12,3),-0.217762 # DEPENDENCYPART_GRANDPAR
(13,12),(12,4),-0.432518 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),-0.268954 # DEPENDENCYPART_GRANDPAR
(13,12),(12,6),-0.266877 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),-0.361129 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),-0.291064 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.372012 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.307505 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.30115 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.18442 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.203818 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.514458 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.257755 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-0.560474 # DEPENDENCYPART_GRANDPAR
(13,12),(12,18),-0.642615 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-0.799636 # DEPENDENCYPART_GRANDPAR
(13,14),(14,4),-0.874249 # DEPENDENCYPART_GRANDPAR
(13,14),(14,5),-0.704973 # DEPENDENCYPART_GRANDPAR
(13,14),(14,6),-0.683629 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-0.765678 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.7117 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.749236 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.805967 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.688545 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.643007 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.0783005 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.24149 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.150673 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.400433 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.845176 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),0.0952737 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.474689 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),0.137653 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.200935 # DEPENDENCYPART_GRANDPAR
(13,16),(16,1),-0.856508 # DEPENDENCYPART_GRANDPAR
(13,16),(16,6),-0.739898 # DEPENDENCYPART_GRANDPAR
(13,16),(16,11),-0.830235 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.64471 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),0.372948 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.02097 # DEPENDENCYPART_GRANDPAR
(13,17),(17,1),-0.808373 # DEPENDENCYPART_GRANDPAR
(13,17),(17,2),-0.917225 # DEPENDENCYPART_GRANDPAR
(13,17),(17,3),-1.0035 # DEPENDENCYPART_GRANDPAR
(13,17),(17,4),-1.01475 # DEPENDENCYPART_GRANDPAR
(13,17),(17,5),-0.746758 # DEPENDENCYPART_GRANDPAR
(13,17),(17,6),-0.691342 # DEPENDENCYPART_GRANDPAR
(13,17),(17,8),-0.83841 # DEPENDENCYPART_GRANDPAR
(13,17),(17,9),-0.765828 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.8025 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,14),0.246669 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),-0.0468097 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),0.390824 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.222499 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.202347 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.669971 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.411849 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),-0.511073 # DEPENDENCYPART_GRANDPAR
(14,1),(1,5),-0.407456 # DEPENDENCYPART_GRANDPAR
(14,1),(1,6),-0.30776 # DEPENDENCYPART_GRANDPAR
(14,1),(1,8),-0.490813 # DEPENDENCYPART_GRANDPAR
(14,1),(1,9),-0.188141 # DEPENDENCYPART_GRANDPAR
(14,1),(1,10),-0.461638 # DEPENDENCYPART_GRANDPAR
(14,1),(1,12),-0.119595 # DEPENDENCYPART_GRANDPAR
(14,1),(1,14),-1.18538 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,1),(1,15),-0.668273 # DEPENDENCYPART_GRANDPAR
(14,1),(1,17),-0.744253 # DEPENDENCYPART_GRANDPAR
(14,1),(1,18),-0.901525 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),-0.633452 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),-0.375173 # DEPENDENCYPART_GRANDPAR
(14,5),(5,1),-0.219416 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),-0.570849 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),-0.231607 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),-0.333372 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),-0.0594789 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.395319 # DEPENDENCYPART_GRANDPAR
(14,5),(5,8),-0.36411 # DEPENDENCYPART_GRANDPAR
(14,5),(5,9),-0.0957193 # DEPENDENCYPART_GRANDPAR
(14,5),(5,10),-0.308501 # DEPENDENCYPART_GRANDPAR
(14,5),(5,12),-0.00486666 # DEPENDENCYPART_GRANDPAR
(14,5),(5,13),0.13306 # DEPENDENCYPART_GRANDPAR
(14,5),(5,14),-1.19649 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,5),(5,15),-0.653687 # DEPENDENCYPART_GRANDPAR
(14,5),(5,16),-0.796293 # DEPENDENCYPART_GRANDPAR
(14,5),(5,17),-0.695849 # DEPENDENCYPART_GRANDPAR
(14,5),(5,18),-0.891656 # DEPENDENCYPART_GRANDPAR
(14,6),(6,1),-0.307963 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),-0.635381 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),-0.256058 # DEPENDENCYPART_GRANDPAR
(14,6),(6,4),-0.47603 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.272442 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),-0.568975 # DEPENDENCYPART_GRANDPAR
(14,6),(6,8),-0.521465 # DEPENDENCYPART_GRANDPAR
(14,6),(6,9),-0.134452 # DEPENDENCYPART_GRANDPAR
(14,6),(6,10),-0.476004 # DEPENDENCYPART_GRANDPAR
(14,6),(6,11),-0.312912 # DEPENDENCYPART_GRANDPAR
(14,6),(6,12),-0.0736953 # DEPENDENCYPART_GRANDPAR
(14,6),(6,13),-0.0970773 # DEPENDENCYPART_GRANDPAR
(14,6),(6,14),-1.18538 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
