# _root_ I si a això hi sumem l' esgotament a què està arribant CiU , al costat dels conflictes interns que viu la formació , jo crec que de tot això n' ha de treure un benefici electoral ERC .
#goldHeads=26,6,6,3,6,26,8,6,12,9,12,8,12,15,6,15,16,17,18,21,18,23,21,6,26,0,34,34,30,28,34,34,34,26,36,34,36,34,26,
#predictedHeads=6,6,6,3,6,26,8,6,12,9,12,8,12,15,12,15,16,17,18,21,16,23,21,34,26,0,34,34,30,28,34,34,34,26,36,34,36,36,26,
(21,11),(21,23),0.0572102 # DEPENDENCYPART_SIBL
(21,11),(21,24),0.0401128 # DEPENDENCYPART_SIBL
(21,11),(21,25),0.00154447 # DEPENDENCYPART_SIBL
(21,11),(21,26),0.03356 # DEPENDENCYPART_SIBL
(21,11),(21,27),-0.148664 # DEPENDENCYPART_SIBL
(21,11),(21,30),0.0172235 # DEPENDENCYPART_SIBL
(21,11),(21,32),-0.017672 # DEPENDENCYPART_SIBL
(21,11),(21,33),-0.0197592 # DEPENDENCYPART_SIBL
(21,11),(21,34),-0.00636838 # DEPENDENCYPART_SIBL
(21,11),(21,36),0.0714609 # DEPENDENCYPART_SIBL
(21,11),(21,38),0.0654253 # DEPENDENCYPART_SIBL
(21,11),(21,39),0.107691 # DEPENDENCYPART_SIBL
(21,13),(21,14),-0.474072 # DEPENDENCYPART_SIBL
(21,13),(21,15),-0.100895 # DEPENDENCYPART_SIBL
(21,13),(21,16),-0.716195 # DEPENDENCYPART_SIBL
(21,13),(21,17),-0.0988293 # DEPENDENCYPART_SIBL
(21,13),(21,18),-0.714443 # DEPENDENCYPART_SIBL
(21,13),(21,19),-0.153455 # DEPENDENCYPART_SIBL
(21,13),(21,20),-0.654944 # DEPENDENCYPART_SIBL
(21,13),(21,23),0.0258748 # DEPENDENCYPART_SIBL
(21,13),(21,24),0.0762926 # DEPENDENCYPART_SIBL
(21,13),(21,25),0.011056 # DEPENDENCYPART_SIBL
(21,13),(21,26),0.100551 # DEPENDENCYPART_SIBL
(21,13),(21,27),-0.041508 # DEPENDENCYPART_SIBL
(21,13),(21,30),0.00673637 # DEPENDENCYPART_SIBL
(21,13),(21,32),0.0524307 # DEPENDENCYPART_SIBL
(21,13),(21,33),0.0605449 # DEPENDENCYPART_SIBL
(21,13),(21,34),0.0629294 # DEPENDENCYPART_SIBL
(21,13),(21,36),0.0360828 # DEPENDENCYPART_SIBL
(21,13),(21,38),0.0311974 # DEPENDENCYPART_SIBL
(21,13),(21,39),0.0978181 # DEPENDENCYPART_SIBL
(21,14),(21,15),0.0658892 # DEPENDENCYPART_SIBL
(21,14),(21,16),0.027761 # DEPENDENCYPART_SIBL
(21,14),(21,17),0.0298167 # DEPENDENCYPART_SIBL
(21,14),(21,18),0.0311385 # DEPENDENCYPART_SIBL
(21,14),(21,19),0.0187089 # DEPENDENCYPART_SIBL
(21,14),(21,20),0.150074 # DEPENDENCYPART_SIBL
(21,14),(21,23),-0.0444625 # DEPENDENCYPART_SIBL
(21,14),(21,24),0.235603 # DEPENDENCYPART_SIBL
(21,14),(21,25),-0.00803176 # DEPENDENCYPART_SIBL
(21,14),(21,26),-0.019109 # DEPENDENCYPART_SIBL
(21,14),(21,27),-0.0846937 # DEPENDENCYPART_SIBL
(21,14),(21,30),-0.00450571 # DEPENDENCYPART_SIBL
(21,14),(21,32),0.000164196 # DEPENDENCYPART_SIBL
(21,14),(21,33),-0.00869298 # DEPENDENCYPART_SIBL
(21,14),(21,34),-0.00781032 # DEPENDENCYPART_SIBL
(21,14),(21,36),-2.78124e-05 # DEPENDENCYPART_SIBL
(21,14),(21,38),-0.0384863 # DEPENDENCYPART_SIBL
(21,14),(21,39),-0.481815 # DEPENDENCYPART_SIBL
(21,15),(21,16),-0.00546419 # DEPENDENCYPART_SIBL
(21,15),(21,17),-0.123445 # DEPENDENCYPART_SIBL
(21,15),(21,18),-0.00332096 # DEPENDENCYPART_SIBL
(21,15),(21,19),-0.0536585 # DEPENDENCYPART_SIBL
(21,15),(21,20),-0.416907 # DEPENDENCYPART_SIBL
(21,15),(21,23),-0.0231413 # DEPENDENCYPART_SIBL
(21,15),(21,24),0.0361013 # DEPENDENCYPART_SIBL
(21,15),(21,25),0.0357189 # DEPENDENCYPART_SIBL
(21,15),(21,26),0.0485286 # DEPENDENCYPART_SIBL
(21,15),(21,27),-0.0795303 # DEPENDENCYPART_SIBL
(21,15),(21,30),0.0231472 # DEPENDENCYPART_SIBL
(21,15),(21,32),0.0190465 # DEPENDENCYPART_SIBL
(21,15),(21,33),0.00479855 # DEPENDENCYPART_SIBL
(21,15),(21,34),0.0297822 # DEPENDENCYPART_SIBL
(21,15),(21,36),-0.00505596 # DEPENDENCYPART_SIBL
(21,15),(21,38),-0.0206614 # DEPENDENCYPART_SIBL
(21,15),(21,39),0.0160243 # DEPENDENCYPART_SIBL
(21,16),(21,17),-0.116667 # DEPENDENCYPART_SIBL
(21,16),(21,18),-0.740707 # DEPENDENCYPART_SIBL
(21,16),(21,19),-0.176557 # DEPENDENCYPART_SIBL
(21,16),(21,20),-0.702903 # DEPENDENCYPART_SIBL
(21,16),(21,23),-0.041055 # DEPENDENCYPART_SIBL
(21,16),(21,24),0.0140454 # DEPENDENCYPART_SIBL
(21,16),(21,25),-0.0444794 # DEPENDENCYPART_SIBL
(21,16),(21,26),0.0149106 # DEPENDENCYPART_SIBL
(21,16),(21,27),-0.11225 # DEPENDENCYPART_SIBL
(21,16),(21,30),-0.048799 # DEPENDENCYPART_SIBL
(21,16),(21,32),-0.0310805 # DEPENDENCYPART_SIBL
(21,16),(21,33),-0.0206953 # DEPENDENCYPART_SIBL
(21,16),(21,34),-0.0227109 # DEPENDENCYPART_SIBL
(21,16),(21,36),-0.0309408 # DEPENDENCYPART_SIBL
(21,16),(21,38),-0.0358251 # DEPENDENCYPART_SIBL
(21,16),(21,39),0.00419623 # DEPENDENCYPART_SIBL
(21,17),(21,18),-0.0566914 # DEPENDENCYPART_SIBL
(21,17),(21,19),-0.0597585 # DEPENDENCYPART_SIBL
(21,17),(21,20),-0.432102 # DEPENDENCYPART_SIBL
(21,17),(21,23),-0.0891663 # DEPENDENCYPART_SIBL
(21,17),(21,24),-0.0237494 # DEPENDENCYPART_SIBL
(21,17),(21,25),-0.0402419 # DEPENDENCYPART_SIBL
(21,17),(21,26),-0.0141068 # DEPENDENCYPART_SIBL
(21,17),(21,27),-0.14707 # DEPENDENCYPART_SIBL
(21,17),(21,30),-0.0527327 # DEPENDENCYPART_SIBL
(21,17),(21,32),-0.0462274 # DEPENDENCYPART_SIBL
(21,17),(21,33),-0.0991852 # DEPENDENCYPART_SIBL
(21,17),(21,34),-0.0328107 # DEPENDENCYPART_SIBL
(21,17),(21,36),-0.0710938 # DEPENDENCYPART_SIBL
(21,17),(21,38),-0.0866918 # DEPENDENCYPART_SIBL
(21,17),(21,39),-0.0202507 # DEPENDENCYPART_SIBL
(21,18),(21,19),-0.174957 # DEPENDENCYPART_SIBL
(21,18),(21,20),-0.705084 # DEPENDENCYPART_SIBL
(21,18),(21,23),-0.0280368 # DEPENDENCYPART_SIBL
(21,18),(21,24),0.0321111 # DEPENDENCYPART_SIBL
(21,18),(21,25),-0.0399717 # DEPENDENCYPART_SIBL
(21,18),(21,26),0.0208476 # DEPENDENCYPART_SIBL
(21,18),(21,27),-0.105021 # DEPENDENCYPART_SIBL
(21,18),(21,30),-0.0442913 # DEPENDENCYPART_SIBL
(21,18),(21,32),-0.0251435 # DEPENDENCYPART_SIBL
(21,18),(21,33),-0.0150288 # DEPENDENCYPART_SIBL
(21,18),(21,34),-0.0167739 # DEPENDENCYPART_SIBL
(21,18),(21,36),-0.0179226 # DEPENDENCYPART_SIBL
(21,18),(21,38),-0.022807 # DEPENDENCYPART_SIBL
(21,18),(21,39),0.0201998 # DEPENDENCYPART_SIBL
(21,19),(21,20),-0.249075 # DEPENDENCYPART_SIBL
(21,19),(21,23),-0.0586523 # DEPENDENCYPART_SIBL
(21,19),(21,24),0.00894856 # DEPENDENCYPART_SIBL
(21,19),(21,25),-0.0562187 # DEPENDENCYPART_SIBL
(21,19),(21,26),-0.00143752 # DEPENDENCYPART_SIBL
(21,19),(21,27),-0.106341 # DEPENDENCYPART_SIBL
(21,19),(21,30),-0.0599037 # DEPENDENCYPART_SIBL
(21,19),(21,32),-0.0350285 # DEPENDENCYPART_SIBL
(21,19),(21,33),-0.0860498 # DEPENDENCYPART_SIBL
(21,19),(21,34),-0.0231133 # DEPENDENCYPART_SIBL
(21,19),(21,36),-0.0465757 # DEPENDENCYPART_SIBL
(21,19),(21,38),-0.0555722 # DEPENDENCYPART_SIBL
(21,19),(21,39),-0.0170117 # DEPENDENCYPART_SIBL
(21,20),(21,23),0.0315846 # DEPENDENCYPART_SIBL
(21,20),(21,24),-0.0131933 # DEPENDENCYPART_SIBL
(21,20),(21,25),-0.0120389 # DEPENDENCYPART_SIBL
(21,20),(21,26),0.0324876 # DEPENDENCYPART_SIBL
(21,20),(21,27),-0.0195836 # DEPENDENCYPART_SIBL
(21,20),(21,30),-0.0220669 # DEPENDENCYPART_SIBL
(21,20),(21,32),-0.0827187 # DEPENDENCYPART_SIBL
(21,20),(21,33),-0.0180648 # DEPENDENCYPART_SIBL
(21,20),(21,34),-0.00913782 # DEPENDENCYPART_SIBL
(21,20),(21,36),0.00520083 # DEPENDENCYPART_SIBL
(21,20),(21,38),-0.0132386 # DEPENDENCYPART_SIBL
(21,20),(21,39),-0.478346 # DEPENDENCYPART_SIBL
(21,23),(21,24),-0.0385328 # DEPENDENCYPART_SIBL
(21,23),(21,25),-0.138561 # DEPENDENCYPART_SIBL
(21,23),(21,26),-0.03253 # DEPENDENCYPART_SIBL
(21,23),(21,27),-0.146739 # DEPENDENCYPART_SIBL
(21,23),(21,30),-0.151387 # DEPENDENCYPART_SIBL
(21,23),(21,32),-0.0602283 # DEPENDENCYPART_SIBL
(21,23),(21,33),-0.052414 # DEPENDENCYPART_SIBL
(21,23),(21,34),-0.0235151 # DEPENDENCYPART_SIBL
(21,23),(21,36),-0.251513 # DEPENDENCYPART_SIBL
(21,23),(21,38),-0.240098 # DEPENDENCYPART_SIBL
(21,23),(21,39),-0.0669521 # DEPENDENCYPART_SIBL
(21,24),(21,25),0.0156409 # DEPENDENCYPART_SIBL
(21,24),(21,26),0.0427389 # DEPENDENCYPART_SIBL
(21,24),(21,27),0.0531841 # DEPENDENCYPART_SIBL
(21,24),(21,30),-0.0232039 # DEPENDENCYPART_SIBL
(21,24),(21,32),-0.00794416 # DEPENDENCYPART_SIBL
(21,24),(21,33),-0.091957 # DEPENDENCYPART_SIBL
(21,24),(21,34),0.0672182 # DEPENDENCYPART_SIBL
(21,24),(21,36),-0.0183618 # DEPENDENCYPART_SIBL
(21,24),(21,38),-0.0193227 # DEPENDENCYPART_SIBL
(21,24),(21,39),-0.0756462 # DEPENDENCYPART_SIBL
(21,25),(21,26),-0.0147867 # DEPENDENCYPART_SIBL
(21,25),(21,27),-0.0699858 # DEPENDENCYPART_SIBL
(21,25),(21,30),0.00597141 # DEPENDENCYPART_SIBL
(21,25),(21,32),-0.0673955 # DEPENDENCYPART_SIBL
(21,25),(21,33),0.00617073 # DEPENDENCYPART_SIBL
(21,25),(21,34),-0.0229227 # DEPENDENCYPART_SIBL
(21,25),(21,36),0.0141381 # DEPENDENCYPART_SIBL
(21,25),(21,38),0.0262054 # DEPENDENCYPART_SIBL
(21,25),(21,39),-0.0572694 # DEPENDENCYPART_SIBL
(21,26),(21,27),-0.0451966 # DEPENDENCYPART_SIBL
(21,26),(21,30),-0.00117574 # DEPENDENCYPART_SIBL
(21,26),(21,32),-0.0696299 # DEPENDENCYPART_SIBL
(21,26),(21,33),-0.0119784 # DEPENDENCYPART_SIBL
(21,26),(21,34),-0.0376403 # DEPENDENCYPART_SIBL
(21,26),(21,36),0.043238 # DEPENDENCYPART_SIBL
(21,26),(21,38),0.0647571 # DEPENDENCYPART_SIBL
(21,26),(21,39),-0.00553882 # DEPENDENCYPART_SIBL
(21,27),(21,30),-0.0462399 # DEPENDENCYPART_SIBL
(21,27),(21,32),-0.173758 # DEPENDENCYPART_SIBL
(21,27),(21,33),-0.113433 # DEPENDENCYPART_SIBL
(21,27),(21,34),-0.0290821 # DEPENDENCYPART_SIBL
(21,27),(21,36),-0.104739 # DEPENDENCYPART_SIBL
(21,27),(21,38),-0.0909664 # DEPENDENCYPART_SIBL
(21,27),(21,39),-0.171656 # DEPENDENCYPART_SIBL
(21,30),(21,32),-0.0734978 # DEPENDENCYPART_SIBL
(21,30),(21,33),-0.0212935 # DEPENDENCYPART_SIBL
(21,30),(21,34),-0.0290186 # DEPENDENCYPART_SIBL
(21,30),(21,36),0.00263158 # DEPENDENCYPART_SIBL
(21,30),(21,38),0.0146962 # DEPENDENCYPART_SIBL
(21,30),(21,39),-0.0273914 # DEPENDENCYPART_SIBL
(21,32),(21,33),-0.0475513 # DEPENDENCYPART_SIBL
(21,32),(21,34),-0.0569745 # DEPENDENCYPART_SIBL
(21,32),(21,36),-0.0093735 # DEPENDENCYPART_SIBL
(21,32),(21,38),0.0121434 # DEPENDENCYPART_SIBL
(21,32),(21,39),-0.0518001 # DEPENDENCYPART_SIBL
(21,33),(21,34),-0.000132426 # DEPENDENCYPART_SIBL
(21,33),(21,36),-0.0573558 # DEPENDENCYPART_SIBL
(21,33),(21,38),-0.0733798 # DEPENDENCYPART_SIBL
(21,33),(21,39),-0.0423418 # DEPENDENCYPART_SIBL
(21,34),(21,36),0.0078858 # DEPENDENCYPART_SIBL
(21,34),(21,38),0.0294049 # DEPENDENCYPART_SIBL
(21,34),(21,39),-0.0188342 # DEPENDENCYPART_SIBL
(21,36),(21,38),-0.228164 # DEPENDENCYPART_SIBL
(21,36),(21,39),-0.0214423 # DEPENDENCYPART_SIBL
(21,38),(21,39),-0.0175337 # DEPENDENCYPART_SIBL
(23,1),(23,17),0.0352489 # DEPENDENCYPART_SIBL
(23,1),(23,20),0.0322753 # DEPENDENCYPART_SIBL
(23,1),(23,22),0.0278997 # DEPENDENCYPART_SIBL
(23,1),(23,24),-0.019163 # DEPENDENCYPART_SIBL
(23,1),(23,25),0.020573 # DEPENDENCYPART_SIBL
(23,1),(23,26),0.0124619 # DEPENDENCYPART_SIBL
(23,1),(23,27),-0.100755 # DEPENDENCYPART_SIBL
(23,1),(23,28),0.0806523 # DEPENDENCYPART_SIBL
(23,1),(23,29),-0.0614078 # DEPENDENCYPART_SIBL
(23,1),(23,30),-0.0334081 # DEPENDENCYPART_SIBL
(23,1),(23,31),-0.0127839 # DEPENDENCYPART_SIBL
(23,1),(23,32),-0.0246171 # DEPENDENCYPART_SIBL
(23,1),(23,33),0.0806523 # DEPENDENCYPART_SIBL
(23,1),(23,34),0.0179364 # DEPENDENCYPART_SIBL
(23,1),(23,38),-0.0927745 # DEPENDENCYPART_SIBL
(23,1),(23,39),0.0884225 # DEPENDENCYPART_SIBL
(23,17),(23,20),-0.0298522 # DEPENDENCYPART_SIBL
(23,17),(23,22),0.0690821 # DEPENDENCYPART_SIBL
(23,17),(23,24),-0.0471476 # DEPENDENCYPART_SIBL
(23,17),(23,25),0.0255956 # DEPENDENCYPART_SIBL
(23,17),(23,26),-0.0019764 # DEPENDENCYPART_SIBL
(23,17),(23,27),-0.134836 # DEPENDENCYPART_SIBL
(23,17),(23,28),-0.116194 # DEPENDENCYPART_SIBL
(23,17),(23,29),-0.0521551 # DEPENDENCYPART_SIBL
(23,17),(23,30),-0.0129244 # DEPENDENCYPART_SIBL
(23,17),(23,31),0.00153874 # DEPENDENCYPART_SIBL
(23,17),(23,32),-0.0475732 # DEPENDENCYPART_SIBL
(23,17),(23,33),-0.116194 # DEPENDENCYPART_SIBL
(23,17),(23,34),-0.00211666 # DEPENDENCYPART_SIBL
(23,17),(23,38),-0.00682378 # DEPENDENCYPART_SIBL
(23,17),(23,39),0.00798276 # DEPENDENCYPART_SIBL
(23,20),(23,22),0.0935133 # DEPENDENCYPART_SIBL
(23,20),(23,24),-0.131415 # DEPENDENCYPART_SIBL
(23,20),(23,25),-0.00121274 # DEPENDENCYPART_SIBL
(23,20),(23,26),-0.00995553 # DEPENDENCYPART_SIBL
(23,20),(23,27),-0.108343 # DEPENDENCYPART_SIBL
(23,20),(23,28),-0.112565 # DEPENDENCYPART_SIBL
(23,20),(23,29),-0.0678306 # DEPENDENCYPART_SIBL
(23,20),(23,30),-0.037957 # DEPENDENCYPART_SIBL
(23,20),(23,31),-0.0232318 # DEPENDENCYPART_SIBL
(23,20),(23,32),-0.101218 # DEPENDENCYPART_SIBL
(23,20),(23,33),-0.112565 # DEPENDENCYPART_SIBL
(23,20),(23,34),-0.0212914 # DEPENDENCYPART_SIBL
(23,20),(23,38),-0.0625259 # DEPENDENCYPART_SIBL
(23,20),(23,39),-0.303366 # DEPENDENCYPART_SIBL
(23,22),(23,24),-0.0612817 # DEPENDENCYPART_SIBL
(23,22),(23,25),0.0935154 # DEPENDENCYPART_SIBL
(23,22),(23,26),0.123632 # DEPENDENCYPART_SIBL
(23,22),(23,27),-0.331588 # DEPENDENCYPART_SIBL
(23,22),(23,28),0.161768 # DEPENDENCYPART_SIBL
(23,22),(23,29),-0.0687789 # DEPENDENCYPART_SIBL
(23,22),(23,30),0.0216275 # DEPENDENCYPART_SIBL
(23,22),(23,31),0.0573987 # DEPENDENCYPART_SIBL
(23,22),(23,32),-0.066837 # DEPENDENCYPART_SIBL
(23,22),(23,33),0.161768 # DEPENDENCYPART_SIBL
(23,22),(23,34),0.121313 # DEPENDENCYPART_SIBL
(23,22),(23,38),0.0590659 # DEPENDENCYPART_SIBL
(23,22),(23,39),-0.0235934 # DEPENDENCYPART_SIBL
(23,24),(23,25),0.146034 # DEPENDENCYPART_SIBL
(23,24),(23,26),0.0151127 # DEPENDENCYPART_SIBL
(23,24),(23,27),0.0400695 # DEPENDENCYPART_SIBL
(23,24),(23,28),-0.0147741 # DEPENDENCYPART_SIBL
(23,24),(23,29),0.103439 # DEPENDENCYPART_SIBL
(23,24),(23,30),0.0750445 # DEPENDENCYPART_SIBL
(23,24),(23,31),0.117485 # DEPENDENCYPART_SIBL
(23,24),(23,32),0.054004 # DEPENDENCYPART_SIBL
(23,24),(23,33),-0.0147741 # DEPENDENCYPART_SIBL
(23,24),(23,34),0.0274775 # DEPENDENCYPART_SIBL
(23,24),(23,38),0.338558 # DEPENDENCYPART_SIBL
(23,24),(23,39),0.0190024 # DEPENDENCYPART_SIBL
(23,25),(23,26),0.0104215 # DEPENDENCYPART_SIBL
(23,25),(23,27),-0.0782632 # DEPENDENCYPART_SIBL
(23,25),(23,28),-0.0174256 # DEPENDENCYPART_SIBL
(23,25),(23,29),-0.0107124 # DEPENDENCYPART_SIBL
(23,25),(23,30),0.00413481 # DEPENDENCYPART_SIBL
(23,25),(23,31),0.0246417 # DEPENDENCYPART_SIBL
(23,25),(23,32),0.0250264 # DEPENDENCYPART_SIBL
(23,25),(23,33),-0.0174256 # DEPENDENCYPART_SIBL
(23,25),(23,34),0.00581399 # DEPENDENCYPART_SIBL
(23,25),(23,38),-0.0301646 # DEPENDENCYPART_SIBL
(23,25),(23,39),-0.0227451 # DEPENDENCYPART_SIBL
(23,26),(23,27),-0.00345502 # DEPENDENCYPART_SIBL
(23,26),(23,28),0.055796 # DEPENDENCYPART_SIBL
(23,26),(23,29),0.0405842 # DEPENDENCYPART_SIBL
(23,26),(23,30),0.0590911 # DEPENDENCYPART_SIBL
(23,26),(23,31),0.0777381 # DEPENDENCYPART_SIBL
(23,26),(23,32),0.0120929 # DEPENDENCYPART_SIBL
(23,26),(23,33),0.055796 # DEPENDENCYPART_SIBL
(23,26),(23,34),-0.0217179 # DEPENDENCYPART_SIBL
(23,26),(23,38),0.0189292 # DEPENDENCYPART_SIBL
(23,26),(23,39),0.053897 # DEPENDENCYPART_SIBL
(23,27),(23,28),-0.112528 # DEPENDENCYPART_SIBL
(23,27),(23,29),-0.0227974 # DEPENDENCYPART_SIBL
(23,27),(23,30),0.218014 # DEPENDENCYPART_SIBL
(23,27),(23,31),0.25736 # DEPENDENCYPART_SIBL
(23,27),(23,32),-0.11042 # DEPENDENCYPART_SIBL
(23,27),(23,33),-0.112528 # DEPENDENCYPART_SIBL
(23,27),(23,34),-0.0799055 # DEPENDENCYPART_SIBL
(23,27),(23,38),0.00974238 # DEPENDENCYPART_SIBL
(23,27),(23,39),-0.0927721 # DEPENDENCYPART_SIBL
(23,28),(23,29),-0.000681642 # DEPENDENCYPART_SIBL
(23,28),(23,30),-0.0171519 # DEPENDENCYPART_SIBL
(23,28),(23,31),0.0219577 # DEPENDENCYPART_SIBL
(23,28),(23,32),-0.0103632 # DEPENDENCYPART_SIBL
(23,28),(23,33),-0.0312091 # DEPENDENCYPART_SIBL
(23,28),(23,34),0.00304876 # DEPENDENCYPART_SIBL
(23,28),(23,38),-0.113601 # DEPENDENCYPART_SIBL
(23,28),(23,39),-0.0381504 # DEPENDENCYPART_SIBL
(23,29),(23,30),-0.00132227 # DEPENDENCYPART_SIBL
(23,29),(23,31),0.0188005 # DEPENDENCYPART_SIBL
(23,29),(23,32),0.0129551 # DEPENDENCYPART_SIBL
(23,29),(23,33),-0.065845 # DEPENDENCYPART_SIBL
(23,29),(23,34),-0.00351271 # DEPENDENCYPART_SIBL
(23,29),(23,38),-0.0357457 # DEPENDENCYPART_SIBL
(23,29),(23,39),-0.075888 # DEPENDENCYPART_SIBL
(23,30),(23,31),0.0153383 # DEPENDENCYPART_SIBL
(23,30),(23,32),0.0209293 # DEPENDENCYPART_SIBL
(23,30),(23,33),-0.0358842 # DEPENDENCYPART_SIBL
(23,30),(23,34),0.00172655 # DEPENDENCYPART_SIBL
(23,30),(23,38),-0.0415315 # DEPENDENCYPART_SIBL
(23,30),(23,39),-0.00318394 # DEPENDENCYPART_SIBL
(23,31),(23,32),0.0273901 # DEPENDENCYPART_SIBL
(23,31),(23,33),-0.0149831 # DEPENDENCYPART_SIBL
(23,31),(23,34),0.00818462 # DEPENDENCYPART_SIBL
(23,31),(23,38),-0.027837 # DEPENDENCYPART_SIBL
(23,31),(23,39),-0.0131751 # DEPENDENCYPART_SIBL
(23,32),(23,33),0.0205293 # DEPENDENCYPART_SIBL
(23,32),(23,34),-0.0436111 # DEPENDENCYPART_SIBL
(23,32),(23,38),-0.021904 # DEPENDENCYPART_SIBL
(23,32),(23,39),0.0219285 # DEPENDENCYPART_SIBL
(23,33),(23,34),0.00304876 # DEPENDENCYPART_SIBL
(23,33),(23,38),-0.113601 # DEPENDENCYPART_SIBL
(23,33),(23,39),-0.0381504 # DEPENDENCYPART_SIBL
(23,34),(23,38),0.00895891 # DEPENDENCYPART_SIBL
(23,34),(23,39),0.0584927 # DEPENDENCYPART_SIBL
(23,38),(23,39),-0.00257637 # DEPENDENCYPART_SIBL
(25,24),(25,28),0.117289 # DEPENDENCYPART_SIBL
(25,24),(25,34),0.163494 # DEPENDENCYPART_SIBL
(25,28),(25,34),0.0197382 # DEPENDENCYPART_SIBL
(26,1),(26,2),-0.177939 # DEPENDENCYPART_SIBL
(26,1),(26,3),0.0845096 # DEPENDENCYPART_SIBL
(26,1),(26,4),0.100679 # DEPENDENCYPART_SIBL
(26,1),(26,6),-0.0352639 # DEPENDENCYPART_SIBL
(26,1),(26,8),0.0110871 # DEPENDENCYPART_SIBL
(26,1),(26,9),0.0845096 # DEPENDENCYPART_SIBL
(26,1),(26,10),-0.000714455 # DEPENDENCYPART_SIBL
(26,1),(26,11),-0.0171313 # DEPENDENCYPART_SIBL
(26,1),(26,12),-0.0264778 # DEPENDENCYPART_SIBL
(26,1),(26,13),0.0334921 # DEPENDENCYPART_SIBL
(26,1),(26,14),-0.319824 # DEPENDENCYPART_SIBL
(26,1),(26,15),0.0378428 # DEPENDENCYPART_SIBL
(26,1),(26,16),0.0100561 # DEPENDENCYPART_SIBL
(26,1),(26,17),0.0193246 # DEPENDENCYPART_SIBL
(26,1),(26,18),0.00764841 # DEPENDENCYPART_SIBL
(26,1),(26,19),0.0298984 # DEPENDENCYPART_SIBL
(26,1),(26,20),-0.14197 # DEPENDENCYPART_SIBL
(26,1),(26,21),-0.0178563 # DEPENDENCYPART_SIBL
(26,1),(26,22),-0.0869561 # DEPENDENCYPART_SIBL
(26,1),(26,23),0.00800591 # DEPENDENCYPART_SIBL
(26,1),(26,24),-0.319824 # DEPENDENCYPART_SIBL
(26,1),(26,25),0.0585486 # DEPENDENCYPART_SIBL
(26,1),(26,27),-0.162602 # DEPENDENCYPART_SIBL
(26,1),(26,28),-0.0594675 # DEPENDENCYPART_SIBL
(26,1),(26,30),-0.120073 # DEPENDENCYPART_SIBL
(26,1),(26,31),-0.0902883 # DEPENDENCYPART_SIBL
(26,1),(26,32),-0.0462275 # DEPENDENCYPART_SIBL
(26,1),(26,33),-0.0594675 # DEPENDENCYPART_SIBL
(26,1),(26,34),-0.0549547 # DEPENDENCYPART_SIBL
(26,1),(26,36),-0.197531 # DEPENDENCYPART_SIBL
(26,1),(26,38),-0.209794 # DEPENDENCYPART_SIBL
(26,1),(26,39),0.0134705 # DEPENDENCYPART_SIBL
(26,2),(26,3),0.0388199 # DEPENDENCYPART_SIBL
(26,2),(26,4),0.181193 # DEPENDENCYPART_SIBL
(26,2),(26,6),-0.0109084 # DEPENDENCYPART_SIBL
(26,2),(26,8),0.231382 # DEPENDENCYPART_SIBL
(26,2),(26,9),0.0388199 # DEPENDENCYPART_SIBL
(26,2),(26,10),0.090998 # DEPENDENCYPART_SIBL
(26,2),(26,11),0.0191456 # DEPENDENCYPART_SIBL
(26,2),(26,12),-0.000945039 # DEPENDENCYPART_SIBL
(26,2),(26,13),0.25134 # DEPENDENCYPART_SIBL
(26,2),(26,14),-0.35941 # DEPENDENCYPART_SIBL
(26,2),(26,15),0.00887024 # DEPENDENCYPART_SIBL
(26,2),(26,16),0.230351 # DEPENDENCYPART_SIBL
(26,2),(26,17),-0.00876554 # DEPENDENCYPART_SIBL
(26,2),(26,18),0.227944 # DEPENDENCYPART_SIBL
(26,2),(26,19),0.031783 # DEPENDENCYPART_SIBL
(26,2),(26,20),-0.269282 # DEPENDENCYPART_SIBL
(26,2),(26,21),0.00767647 # DEPENDENCYPART_SIBL
(26,2),(26,22),-0.108387 # DEPENDENCYPART_SIBL
(26,2),(26,23),0.228342 # DEPENDENCYPART_SIBL
(26,2),(26,24),-0.35941 # DEPENDENCYPART_SIBL
(26,2),(26,25),0.153 # DEPENDENCYPART_SIBL
(26,2),(26,27),-0.0328335 # DEPENDENCYPART_SIBL
(26,2),(26,28),-0.0506938 # DEPENDENCYPART_SIBL
(26,2),(26,30),-0.0441582 # DEPENDENCYPART_SIBL
(26,2),(26,31),-0.014284 # DEPENDENCYPART_SIBL
(26,2),(26,32),-0.011259 # DEPENDENCYPART_SIBL
(26,2),(26,33),-0.0506938 # DEPENDENCYPART_SIBL
(26,2),(26,34),-0.0202338 # DEPENDENCYPART_SIBL
(26,2),(26,36),0.031757 # DEPENDENCYPART_SIBL
(26,2),(26,38),0.0196594 # DEPENDENCYPART_SIBL
(26,2),(26,39),-0.185436 # DEPENDENCYPART_SIBL
(26,3),(26,4),-0.0304874 # DEPENDENCYPART_SIBL
(26,3),(26,6),-0.00171142 # DEPENDENCYPART_SIBL
(26,3),(26,8),0.0210231 # DEPENDENCYPART_SIBL
(26,3),(26,9),-0.0150883 # DEPENDENCYPART_SIBL
(26,3),(26,10),-0.0975938 # DEPENDENCYPART_SIBL
(26,3),(26,11),0.0312949 # DEPENDENCYPART_SIBL
(26,3),(26,12),0.00659253 # DEPENDENCYPART_SIBL
(26,3),(26,13),0.0695328 # DEPENDENCYPART_SIBL
