# _root_ En xifres globals , a Catalunya han mort 240 persones durant els cinc primers mesos de l' any , la xifra més alta des_de 1994 segons dades de la Prefectura_de_Trànsit_de_Barcelona .
#goldHeads=8,1,2,1,8,5,8,0,10,8,8,15,12,15,11,15,18,16,21,21,10,23,21,23,24,8,26,27,30,28,8,
#predictedHeads=8,1,2,1,8,5,8,0,10,8,8,15,12,15,11,15,18,16,21,21,10,23,21,23,24,8,26,27,30,28,8,
(8,5),(5,4),0.0782172 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),0.107483 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.163308 # DEPENDENCYPART_GRANDPAR
(8,5),(5,9),-0.243735 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-0.557211 # DEPENDENCYPART_GRANDPAR
(8,5),(5,19),-1.1194 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.231251 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.10095 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.0418947 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.0242066 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),-0.0419998 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),0.123089 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),0.0975212 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.0218675 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.67781 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.361331 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.681326 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.825817 # DEPENDENCYPART_GRANDPAR
(8,7),(7,15),-0.722016 # DEPENDENCYPART_GRANDPAR
(8,7),(7,26),-1.11507 # DEPENDENCYPART_GRANDPAR
(8,7),(7,31),-2.31666 # DEPENDENCYPART_GRANDPAR
(8,9),(9,1),-0.336242 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.162451 # DEPENDENCYPART_GRANDPAR
(8,9),(9,10),0.366201 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.107833 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),0.366902 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.114694 # DEPENDENCYPART_GRANDPAR
(8,9),(9,21),0.376018 # DEPENDENCYPART_GRANDPAR
(8,10),(10,1),-0.294556 # DEPENDENCYPART_GRANDPAR
(8,10),(10,3),-0.698655 # DEPENDENCYPART_GRANDPAR
(8,10),(10,4),-0.760248 # DEPENDENCYPART_GRANDPAR
(8,10),(10,5),-0.161439 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-1.0113 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.29477 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),0.649036 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.328386 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.126133 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),0.297668 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.268784 # DEPENDENCYPART_GRANDPAR
(8,10),(10,18),0.132719 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),-0.345986 # DEPENDENCYPART_GRANDPAR
(8,10),(10,21),0.33491 # DEPENDENCYPART_GRANDPAR
(8,10),(10,22),-0.27638 # DEPENDENCYPART_GRANDPAR
(8,10),(10,23),0.0456368 # DEPENDENCYPART_GRANDPAR
(8,10),(10,24),-0.664577 # DEPENDENCYPART_GRANDPAR
(8,10),(10,25),-0.213823 # DEPENDENCYPART_GRANDPAR
(8,10),(10,26),-0.584372 # DEPENDENCYPART_GRANDPAR
(8,10),(10,27),0.215048 # DEPENDENCYPART_GRANDPAR
(8,10),(10,28),-0.631357 # DEPENDENCYPART_GRANDPAR
(8,10),(10,31),-1.40813 # DEPENDENCYPART_GRANDPAR
(8,11),(11,9),0.449032 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.498276 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.360953 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),0.618155 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.282083 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),0.3384 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.130958 # DEPENDENCYPART_GRANDPAR
(8,11),(11,21),0.519012 # DEPENDENCYPART_GRANDPAR
(8,11),(11,23),0.126989 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),-0.348967 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),0.0228799 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.174915 # DEPENDENCYPART_GRANDPAR
(8,15),(15,1),-0.313791 # DEPENDENCYPART_GRANDPAR
(8,15),(15,3),-0.712273 # DEPENDENCYPART_GRANDPAR
(8,15),(15,4),-0.773967 # DEPENDENCYPART_GRANDPAR
(8,15),(15,5),-0.180676 # DEPENDENCYPART_GRANDPAR
(8,15),(15,10),0.612505 # DEPENDENCYPART_GRANDPAR
(8,15),(15,11),0.114195 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),-0.139162 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),0.149731 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.11993 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-0.223304 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),0.0983282 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),-0.348402 # DEPENDENCYPART_GRANDPAR
(8,15),(15,21),0.277995 # DEPENDENCYPART_GRANDPAR
(8,15),(15,22),-0.354335 # DEPENDENCYPART_GRANDPAR
(8,15),(15,23),0.0288375 # DEPENDENCYPART_GRANDPAR
(8,15),(15,24),-0.62973 # DEPENDENCYPART_GRANDPAR
(8,15),(15,25),-0.232223 # DEPENDENCYPART_GRANDPAR
(8,15),(15,26),-0.547306 # DEPENDENCYPART_GRANDPAR
(8,15),(15,27),0.167571 # DEPENDENCYPART_GRANDPAR
(8,15),(15,28),-0.585878 # DEPENDENCYPART_GRANDPAR
(8,15),(15,31),-1.41834 # DEPENDENCYPART_GRANDPAR
(8,16),(16,12),-0.37681 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),0.19101 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),0.103879 # DEPENDENCYPART_GRANDPAR
(8,16),(16,19),-0.154806 # DEPENDENCYPART_GRANDPAR
(8,16),(16,21),0.313079 # DEPENDENCYPART_GRANDPAR
(8,16),(16,23),0.135841 # DEPENDENCYPART_GRANDPAR
(8,18),(18,5),-0.178982 # DEPENDENCYPART_GRANDPAR
(8,18),(18,12),-0.148434 # DEPENDENCYPART_GRANDPAR
(8,18),(18,16),-0.10753 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),-0.204749 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),-0.39246 # DEPENDENCYPART_GRANDPAR
(8,18),(18,21),0.2144 # DEPENDENCYPART_GRANDPAR
(8,18),(18,22),-0.346579 # DEPENDENCYPART_GRANDPAR
(8,18),(18,23),0.0282265 # DEPENDENCYPART_GRANDPAR
(8,18),(18,24),-0.662505 # DEPENDENCYPART_GRANDPAR
(8,18),(18,25),-0.220323 # DEPENDENCYPART_GRANDPAR
(8,18),(18,26),-0.581315 # DEPENDENCYPART_GRANDPAR
(8,18),(18,27),0.10512 # DEPENDENCYPART_GRANDPAR
(8,18),(18,28),-0.621573 # DEPENDENCYPART_GRANDPAR
(8,18),(18,30),-0.0693924 # DEPENDENCYPART_GRANDPAR
(8,18),(18,31),-1.44495 # DEPENDENCYPART_GRANDPAR
(8,21),(21,1),-0.292742 # DEPENDENCYPART_GRANDPAR
(8,21),(21,11),0.168641 # DEPENDENCYPART_GRANDPAR
(8,21),(21,16),-0.0404353 # DEPENDENCYPART_GRANDPAR
(8,21),(21,17),-0.206515 # DEPENDENCYPART_GRANDPAR
(8,21),(21,19),-0.13906 # DEPENDENCYPART_GRANDPAR
(8,21),(21,20),0.022386 # DEPENDENCYPART_GRANDPAR
(8,21),(21,22),-0.351898 # DEPENDENCYPART_GRANDPAR
(8,21),(21,23),0.0522833 # DEPENDENCYPART_GRANDPAR
(8,21),(21,24),-0.6282 # DEPENDENCYPART_GRANDPAR
(8,21),(21,25),-0.229595 # DEPENDENCYPART_GRANDPAR
(8,21),(21,26),-0.549474 # DEPENDENCYPART_GRANDPAR
(8,21),(21,27),0.172237 # DEPENDENCYPART_GRANDPAR
(8,21),(21,28),-0.580315 # DEPENDENCYPART_GRANDPAR
(8,21),(21,30),-0.00227633 # DEPENDENCYPART_GRANDPAR
(8,21),(21,31),-1.40662 # DEPENDENCYPART_GRANDPAR
(8,22),(22,20),-0.146336 # DEPENDENCYPART_GRANDPAR
(8,22),(22,21),0.397074 # DEPENDENCYPART_GRANDPAR
(8,22),(22,23),-0.0126976 # DEPENDENCYPART_GRANDPAR
(8,22),(22,24),-0.488538 # DEPENDENCYPART_GRANDPAR
(8,22),(22,25),-0.128364 # DEPENDENCYPART_GRANDPAR
(8,22),(22,26),-0.3753 # DEPENDENCYPART_GRANDPAR
(8,23),(23,16),-0.190839 # DEPENDENCYPART_GRANDPAR
(8,23),(23,19),0.060494 # DEPENDENCYPART_GRANDPAR
(8,23),(23,20),-0.204239 # DEPENDENCYPART_GRANDPAR
(8,23),(23,21),0.396782 # DEPENDENCYPART_GRANDPAR
(8,23),(23,22),-0.579722 # DEPENDENCYPART_GRANDPAR
(8,23),(23,24),-0.585931 # DEPENDENCYPART_GRANDPAR
(8,23),(23,25),-0.199764 # DEPENDENCYPART_GRANDPAR
(8,23),(23,26),-0.442487 # DEPENDENCYPART_GRANDPAR
(8,23),(23,27),0.182451 # DEPENDENCYPART_GRANDPAR
(8,23),(23,28),-0.58124 # DEPENDENCYPART_GRANDPAR
(8,23),(23,31),-1.42704 # DEPENDENCYPART_GRANDPAR
(8,24),(24,12),-0.298606 # DEPENDENCYPART_GRANDPAR
(8,24),(24,20),-0.111567 # DEPENDENCYPART_GRANDPAR
(8,24),(24,22),-0.587247 # DEPENDENCYPART_GRANDPAR
(8,24),(24,23),-0.0505707 # DEPENDENCYPART_GRANDPAR
(8,24),(24,25),-0.0416849 # DEPENDENCYPART_GRANDPAR
(8,24),(24,26),-0.34489 # DEPENDENCYPART_GRANDPAR
(8,24),(24,27),0.315309 # DEPENDENCYPART_GRANDPAR
(8,24),(24,28),-0.583894 # DEPENDENCYPART_GRANDPAR
(8,25),(25,24),-0.0164671 # DEPENDENCYPART_GRANDPAR
(8,25),(25,26),-0.331897 # DEPENDENCYPART_GRANDPAR
(8,25),(25,27),0.244608 # DEPENDENCYPART_GRANDPAR
(8,25),(25,28),-0.554916 # DEPENDENCYPART_GRANDPAR
(8,25),(25,31),-1.34256 # DEPENDENCYPART_GRANDPAR
(8,26),(26,20),-0.124632 # DEPENDENCYPART_GRANDPAR
(8,26),(26,22),-0.622372 # DEPENDENCYPART_GRANDPAR
(8,26),(26,24),-0.364701 # DEPENDENCYPART_GRANDPAR
(8,26),(26,25),-0.0245416 # DEPENDENCYPART_GRANDPAR
(8,26),(26,27),0.370919 # DEPENDENCYPART_GRANDPAR
(8,26),(26,28),-0.656443 # DEPENDENCYPART_GRANDPAR
(8,27),(27,23),0.0597636 # DEPENDENCYPART_GRANDPAR
(8,27),(27,24),-0.109679 # DEPENDENCYPART_GRANDPAR
(8,27),(27,25),-0.118814 # DEPENDENCYPART_GRANDPAR
(8,27),(27,28),-0.561857 # DEPENDENCYPART_GRANDPAR
(8,27),(27,30),-0.0163626 # DEPENDENCYPART_GRANDPAR
(8,27),(27,31),-1.40711 # DEPENDENCYPART_GRANDPAR
(8,28),(28,30),0.0538976 # DEPENDENCYPART_GRANDPAR
(8,30),(30,29),-0.264172 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.151287 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-0.449271 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),-0.114752 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),-0.301006 # DEPENDENCYPART_GRANDPAR
(9,1),(1,6),-0.0569722 # DEPENDENCYPART_GRANDPAR
(9,1),(1,19),-1.05674 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.456534 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.416782 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.443436 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),-0.0994426 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),-0.282409 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.57617 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),-0.691511 # DEPENDENCYPART_GRANDPAR
(9,5),(5,19),-1.06044 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-0.979686 # DEPENDENCYPART_GRANDPAR
(9,10),(10,3),-1.1054 # DEPENDENCYPART_GRANDPAR
(9,10),(10,4),-0.996978 # DEPENDENCYPART_GRANDPAR
(9,10),(10,5),-0.883776 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-1.01806 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.955549 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.709162 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.302601 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.0730984 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.424704 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.294581 # DEPENDENCYPART_GRANDPAR
(9,10),(10,18),-0.375691 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),-0.361606 # DEPENDENCYPART_GRANDPAR
(9,10),(10,21),-0.398484 # DEPENDENCYPART_GRANDPAR
(9,10),(10,22),0.107358 # DEPENDENCYPART_GRANDPAR
(9,10),(10,23),-0.0236268 # DEPENDENCYPART_GRANDPAR
(9,10),(10,24),-0.238449 # DEPENDENCYPART_GRANDPAR
(9,10),(10,25),-0.391002 # DEPENDENCYPART_GRANDPAR
(9,10),(10,26),-0.143815 # DEPENDENCYPART_GRANDPAR
(9,10),(10,27),-0.475621 # DEPENDENCYPART_GRANDPAR
(9,10),(10,28),-0.405473 # DEPENDENCYPART_GRANDPAR
(9,10),(10,31),-0.563902 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.953431 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),0.201908 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.396912 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.329909 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.351936 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.315586 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),-0.469854 # DEPENDENCYPART_GRANDPAR
(9,11),(11,21),-0.339341 # DEPENDENCYPART_GRANDPAR
(9,11),(11,23),-0.0110021 # DEPENDENCYPART_GRANDPAR
(9,15),(15,1),-0.982433 # DEPENDENCYPART_GRANDPAR
(9,15),(15,3),-1.10535 # DEPENDENCYPART_GRANDPAR
(9,15),(15,4),-0.996978 # DEPENDENCYPART_GRANDPAR
(9,15),(15,5),-0.886523 # DEPENDENCYPART_GRANDPAR
(9,15),(15,10),0.227166 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),-0.153656 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),-0.0963176 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),-0.159625 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.051095 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.284987 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.346403 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.353261 # DEPENDENCYPART_GRANDPAR
(9,15),(15,21),-0.386963 # DEPENDENCYPART_GRANDPAR
(9,15),(15,22),0.0675671 # DEPENDENCYPART_GRANDPAR
(9,15),(15,23),-0.0168408 # DEPENDENCYPART_GRANDPAR
(9,15),(15,24),-0.21682 # DEPENDENCYPART_GRANDPAR
(9,15),(15,25),-0.380329 # DEPENDENCYPART_GRANDPAR
(9,15),(15,26),-0.11996 # DEPENDENCYPART_GRANDPAR
(9,15),(15,27),-0.45939 # DEPENDENCYPART_GRANDPAR
(9,15),(15,28),-0.395879 # DEPENDENCYPART_GRANDPAR
(9,15),(15,31),-0.558241 # DEPENDENCYPART_GRANDPAR
(9,16),(16,12),-0.181749 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.318172 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),-0.207084 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.434379 # DEPENDENCYPART_GRANDPAR
(9,16),(16,21),-0.236202 # DEPENDENCYPART_GRANDPAR
(9,16),(16,23),0.121688 # DEPENDENCYPART_GRANDPAR
(9,21),(21,1),-0.97541 # DEPENDENCYPART_GRANDPAR
(9,21),(21,11),-0.106205 # DEPENDENCYPART_GRANDPAR
(9,21),(21,16),-0.190048 # DEPENDENCYPART_GRANDPAR
(9,21),(21,17),-0.152886 # DEPENDENCYPART_GRANDPAR
(9,21),(21,19),0.0848979 # DEPENDENCYPART_GRANDPAR
(9,21),(21,20),-0.209664 # DEPENDENCYPART_GRANDPAR
(9,21),(21,22),0.0840292 # DEPENDENCYPART_GRANDPAR
(9,21),(21,23),0.0342611 # DEPENDENCYPART_GRANDPAR
(9,21),(21,24),-0.198468 # DEPENDENCYPART_GRANDPAR
(9,21),(21,25),-0.363101 # DEPENDENCYPART_GRANDPAR
(9,21),(21,26),-0.105312 # DEPENDENCYPART_GRANDPAR
(9,21),(21,27),-0.445571 # DEPENDENCYPART_GRANDPAR
(9,21),(21,28),-0.370802 # DEPENDENCYPART_GRANDPAR
(9,21),(21,30),-0.332051 # DEPENDENCYPART_GRANDPAR
(9,21),(21,31),-0.522195 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.398603 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),-0.553128 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),-0.387543 # DEPENDENCYPART_GRANDPAR
(10,1),(1,5),-0.159526 # DEPENDENCYPART_GRANDPAR
(10,1),(1,6),-0.391169 # DEPENDENCYPART_GRANDPAR
(10,1),(1,19),-0.604866 # DEPENDENCYPART_GRANDPAR
(10,3),(3,1),-0.101136 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),-0.280955 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),-0.112566 # DEPENDENCYPART_GRANDPAR
(10,3),(3,11),-0.453812 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),-0.5249 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),-0.450745 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.624451 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.610818 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),-0.373716 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),-0.499015 # DEPENDENCYPART_GRANDPAR
(10,5),(5,9),0.117514 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-1.49462 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,19),-0.602417 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.0766506 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.439728 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),0.0780699 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.56155 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.163992 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),0.164139 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.5773 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.536624 # DEPENDENCYPART_GRANDPAR
(10,7),(7,15),-0.791912 # DEPENDENCYPART_GRANDPAR
(10,7),(7,26),-0.72212 # DEPENDENCYPART_GRANDPAR
(10,7),(7,31),-1.89167 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),-0.0258923 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),-0.489976 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.340451 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.438538 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),0.121955 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.532914 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.620047 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),0.213829 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.57674 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.53578 # DEPENDENCYPART_GRANDPAR
(10,8),(8,14),-0.805645 # DEPENDENCYPART_GRANDPAR
(10,8),(8,15),-0.791348 # DEPENDENCYPART_GRANDPAR
(10,8),(8,16),-0.695712 # DEPENDENCYPART_GRANDPAR
(10,8),(8,18),-0.651487 # DEPENDENCYPART_GRANDPAR
(10,8),(8,19),-0.69354 # DEPENDENCYPART_GRANDPAR
(10,8),(8,21),-0.780693 # DEPENDENCYPART_GRANDPAR
(10,8),(8,22),-0.961114 # DEPENDENCYPART_GRANDPAR
(10,8),(8,23),-0.806764 # DEPENDENCYPART_GRANDPAR
(10,8),(8,24),-0.659867 # DEPENDENCYPART_GRANDPAR
(10,8),(8,25),-0.849769 # DEPENDENCYPART_GRANDPAR
(10,8),(8,26),-0.721275 # DEPENDENCYPART_GRANDPAR
(10,8),(8,27),-0.877692 # DEPENDENCYPART_GRANDPAR
(10,8),(8,28),-0.815963 # DEPENDENCYPART_GRANDPAR
(10,8),(8,30),-0.942267 # DEPENDENCYPART_GRANDPAR
(10,8),(8,31),-1.89167 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.0365999 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),0.0650209 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.40494 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.364326 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.619549 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.494506 # DEPENDENCYPART_GRANDPAR
(10,9),(9,21),-0.602001 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.510217 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.509975 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.878773 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),0.0987165 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),0.140262 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),0.27373 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),0.0129567 # DEPENDENCYPART_GRANDPAR
(10,11),(11,21),0.106357 # DEPENDENCYPART_GRANDPAR
(10,11),(11,23),-0.165774 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),-0.422244 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.220334 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),0.322583 # DEPENDENCYPART_GRANDPAR
(10,15),(15,1),-0.850679 # DEPENDENCYPART_GRANDPAR
(10,15),(15,3),-1.18481 # DEPENDENCYPART_GRANDPAR
(10,15),(15,4),-1.29026 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-0.792222 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-0.659411 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),0.367516 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),-0.44035 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.280676 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.038341 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),0.17707 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),0.247304 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),0.194328 # DEPENDENCYPART_GRANDPAR
(10,15),(15,21),0.0792333 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-0.0823276 # DEPENDENCYPART_GRANDPAR
(10,15),(15,23),-0.0706337 # DEPENDENCYPART_GRANDPAR
(10,15),(15,24),0.0685561 # DEPENDENCYPART_GRANDPAR
(10,15),(15,25),-0.148096 # DEPENDENCYPART_GRANDPAR
(10,15),(15,26),0.00243941 # DEPENDENCYPART_GRANDPAR
(10,15),(15,27),-0.0202881 # DEPENDENCYPART_GRANDPAR
(10,15),(15,28),0.0568198 # DEPENDENCYPART_GRANDPAR
(10,15),(15,31),-1.07983 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),-0.467216 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),0.255005 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),0.583368 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),0.155518 # DEPENDENCYPART_GRANDPAR
(10,16),(16,21),0.381538 # DEPENDENCYPART_GRANDPAR
(10,16),(16,23),-0.00483913 # DEPENDENCYPART_GRANDPAR
(10,18),(18,5),-0.790082 # DEPENDENCYPART_GRANDPAR
(10,18),(18,12),-0.452748 # DEPENDENCYPART_GRANDPAR
(10,18),(18,16),0.157805 # DEPENDENCYPART_GRANDPAR
(10,18),(18,17),-0.0745226 # DEPENDENCYPART_GRANDPAR
(10,18),(18,19),0.215079 # DEPENDENCYPART_GRANDPAR
(10,18),(18,21),0.0465871 # DEPENDENCYPART_GRANDPAR
(10,18),(18,22),-0.0653043 # DEPENDENCYPART_GRANDPAR
(10,18),(18,23),-0.0630335 # DEPENDENCYPART_GRANDPAR
(10,18),(18,24),0.0835877 # DEPENDENCYPART_GRANDPAR
(10,18),(18,25),-0.123526 # DEPENDENCYPART_GRANDPAR
(10,18),(18,26),0.0162308 # DEPENDENCYPART_GRANDPAR
(10,18),(18,27),-0.0523094 # DEPENDENCYPART_GRANDPAR
(10,18),(18,28),0.109762 # DEPENDENCYPART_GRANDPAR
(10,18),(18,30),-0.112136 # DEPENDENCYPART_GRANDPAR
(10,18),(18,31),-1.06425 # DEPENDENCYPART_GRANDPAR
(10,21),(21,1),-0.842536 # DEPENDENCYPART_GRANDPAR
(10,21),(21,11),0.395564 # DEPENDENCYPART_GRANDPAR
(10,21),(21,16),0.228794 # DEPENDENCYPART_GRANDPAR
(10,21),(21,17),-0.0666454 # DEPENDENCYPART_GRANDPAR
(10,21),(21,19),0.470268 # DEPENDENCYPART_GRANDPAR
(10,21),(21,20),0.302154 # DEPENDENCYPART_GRANDPAR
(10,21),(21,22),-0.0709112 # DEPENDENCYPART_GRANDPAR
(10,21),(21,23),-0.0270443 # DEPENDENCYPART_GRANDPAR
(10,21),(21,24),0.0881534 # DEPENDENCYPART_GRANDPAR
(10,21),(21,25),-0.132648 # DEPENDENCYPART_GRANDPAR
(10,21),(21,26),0.0175141 # DEPENDENCYPART_GRANDPAR
(10,21),(21,27),-0.0091684 # DEPENDENCYPART_GRANDPAR
(10,21),(21,28),0.098422 # DEPENDENCYPART_GRANDPAR
