# _root_ Escolti , jo no vull anar a rentar -me les mans , vull anar a orinar .
#goldHeads=0,5,5,5,1,5,6,7,8,11,8,5,5,13,14,15,1,
#predictedHeads=5,1,5,5,0,5,6,7,8,11,8,5,5,13,14,15,5,
(11,5),(5,11),-1.77496 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,12),-0.511624 # DEPENDENCYPART_GRANDPAR
(11,5),(5,13),-1.28844 # DEPENDENCYPART_GRANDPAR
(11,5),(5,14),-0.944878 # DEPENDENCYPART_GRANDPAR
(11,5),(5,15),-0.97324 # DEPENDENCYPART_GRANDPAR
(11,5),(5,16),-1.20872 # DEPENDENCYPART_GRANDPAR
(11,5),(5,17),-1.55096 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.273093 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.162542 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),0.340104 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.72398 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.52887 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),0.000219357 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.197288 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),0.130099 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-1.77496 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-0.511624 # DEPENDENCYPART_GRANDPAR
(11,6),(6,13),-1.28902 # DEPENDENCYPART_GRANDPAR
(11,6),(6,14),-0.945462 # DEPENDENCYPART_GRANDPAR
(11,6),(6,15),-0.97325 # DEPENDENCYPART_GRANDPAR
(11,6),(6,16),-1.20931 # DEPENDENCYPART_GRANDPAR
(11,6),(6,17),-1.55096 # DEPENDENCYPART_GRANDPAR
(11,7),(7,1),-0.35908 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.616149 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.530105 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.283885 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),0.27299 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.70481 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),-0.428656 # DEPENDENCYPART_GRANDPAR
(11,7),(7,13),-1.15412 # DEPENDENCYPART_GRANDPAR
(11,7),(7,14),-0.810002 # DEPENDENCYPART_GRANDPAR
(11,7),(7,15),-0.889119 # DEPENDENCYPART_GRANDPAR
(11,7),(7,16),-1.0744 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),-0.26412 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),-0.178921 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),0.332414 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.750284 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.519898 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.402909 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),0.0398306 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),0.102506 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.77496 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.511624 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-1.28844 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.944878 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.97324 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-1.20872 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-1.55096 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.60464 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.356996 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-1.10119 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.757011 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.809788 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-1.42091 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.184574 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.900472 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,1),-1.23122 # DEPENDENCYPART_GRANDPAR
(11,13),(13,2),-1.17654 # DEPENDENCYPART_GRANDPAR
(11,13),(13,3),-0.582514 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-1.48716 # DEPENDENCYPART_GRANDPAR
(11,13),(13,6),-1.3622 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-0.990646 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-1.26111 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.814849 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.767088 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.791471 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.587165 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.0446164 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),0.0703718 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.211422 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.664881 # DEPENDENCYPART_GRANDPAR
(11,14),(14,1),-1.23181 # DEPENDENCYPART_GRANDPAR
(11,14),(14,2),-1.17654 # DEPENDENCYPART_GRANDPAR
(11,14),(14,3),-0.582779 # DEPENDENCYPART_GRANDPAR
(11,14),(14,5),-1.48775 # DEPENDENCYPART_GRANDPAR
(11,14),(14,6),-1.36279 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-0.990657 # DEPENDENCYPART_GRANDPAR
(11,14),(14,8),-1.26169 # DEPENDENCYPART_GRANDPAR
(11,14),(14,9),-0.815114 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.767088 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.767869 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,13),-0.227976 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),0.13955 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.250595 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.675691 # DEPENDENCYPART_GRANDPAR
(11,15),(15,1),-1.0969 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.336582 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.718674 # DEPENDENCYPART_GRANDPAR
(11,16),(16,1),-1.23122 # DEPENDENCYPART_GRANDPAR
(11,16),(16,2),-1.17654 # DEPENDENCYPART_GRANDPAR
(11,16),(16,3),-0.582514 # DEPENDENCYPART_GRANDPAR
(11,16),(16,5),-1.48716 # DEPENDENCYPART_GRANDPAR
(11,16),(16,6),-1.3622 # DEPENDENCYPART_GRANDPAR
(11,16),(16,7),-0.990646 # DEPENDENCYPART_GRANDPAR
(11,16),(16,8),-1.26111 # DEPENDENCYPART_GRANDPAR
(11,16),(16,9),-0.814849 # DEPENDENCYPART_GRANDPAR
(11,16),(16,10),-0.767088 # DEPENDENCYPART_GRANDPAR
(11,16),(16,11),-0.79982 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,16),(16,12),0.567467 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),-0.285056 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),0.0918247 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-0.00647112 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.685391 # DEPENDENCYPART_GRANDPAR
(12,11),(11,1),-0.484689 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),-0.588799 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),-0.480588 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.42812 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.47194 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),-0.442131 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.460824 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.530603 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.713874 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.89361 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.475742 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.836066 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.812565 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-0.9122 # DEPENDENCYPART_GRANDPAR
(12,11),(11,17),-1.11095 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-0.245136 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),0.143627 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),-0.149703 # DEPENDENCYPART_GRANDPAR
(13,1),(1,5),0.281916 # DEPENDENCYPART_GRANDPAR
(13,1),(1,6),-0.177541 # DEPENDENCYPART_GRANDPAR
(13,1),(1,7),-0.262541 # DEPENDENCYPART_GRANDPAR
(13,1),(1,8),-0.0692954 # DEPENDENCYPART_GRANDPAR
(13,1),(1,9),0.102587 # DEPENDENCYPART_GRANDPAR
(13,1),(1,11),-0.356853 # DEPENDENCYPART_GRANDPAR
(13,1),(1,12),0.244439 # DEPENDENCYPART_GRANDPAR
(13,1),(1,13),-1.76529 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,1),(1,14),-0.75959 # DEPENDENCYPART_GRANDPAR
(13,1),(1,15),-0.506562 # DEPENDENCYPART_GRANDPAR
(13,1),(1,16),-1.07821 # DEPENDENCYPART_GRANDPAR
(13,1),(1,17),-1.5769 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.71567 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),-0.233721 # DEPENDENCYPART_GRANDPAR
(13,3),(3,5),0.501917 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),0.0100599 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),-0.147176 # DEPENDENCYPART_GRANDPAR
(13,3),(3,8),0.142632 # DEPENDENCYPART_GRANDPAR
(13,3),(3,12),-0.032308 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),0.0990698 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.425797 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.0427167 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.316749 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.137385 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.224286 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.0291388 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),0.145408 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),-0.32719 # DEPENDENCYPART_GRANDPAR
(13,5),(5,12),0.298202 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.76529 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,14),-0.75959 # DEPENDENCYPART_GRANDPAR
(13,5),(5,15),-0.506562 # DEPENDENCYPART_GRANDPAR
(13,5),(5,16),-1.07821 # DEPENDENCYPART_GRANDPAR
(13,5),(5,17),-1.5769 # DEPENDENCYPART_GRANDPAR
(13,6),(6,1),0.0532527 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),-0.441827 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),-0.0673692 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),-0.345902 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),0.184098 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),-0.269355 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),-0.0411203 # DEPENDENCYPART_GRANDPAR
(13,6),(6,9),0.104878 # DEPENDENCYPART_GRANDPAR
(13,6),(6,11),-0.354399 # DEPENDENCYPART_GRANDPAR
(13,6),(6,12),0.184659 # DEPENDENCYPART_GRANDPAR
(13,6),(6,13),-1.76589 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,6),(6,14),-0.760186 # DEPENDENCYPART_GRANDPAR
(13,6),(6,15),-0.506595 # DEPENDENCYPART_GRANDPAR
(13,6),(6,16),-1.0788 # DEPENDENCYPART_GRANDPAR
(13,6),(6,17),-1.57691 # DEPENDENCYPART_GRANDPAR
(13,7),(7,1),0.231434 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),0.365531 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),-0.179789 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),-0.000276365 # DEPENDENCYPART_GRANDPAR
(13,7),(7,9),0.451127 # DEPENDENCYPART_GRANDPAR
(13,7),(7,11),-0.334078 # DEPENDENCYPART_GRANDPAR
(13,7),(7,12),0.280704 # DEPENDENCYPART_GRANDPAR
(13,7),(7,13),-1.50734 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,7),(7,14),-0.500535 # DEPENDENCYPART_GRANDPAR
(13,7),(7,15),-0.356188 # DEPENDENCYPART_GRANDPAR
(13,7),(7,16),-0.820259 # DEPENDENCYPART_GRANDPAR
(13,8),(8,1),0.0618307 # DEPENDENCYPART_GRANDPAR
(13,8),(8,2),-0.455857 # DEPENDENCYPART_GRANDPAR
(13,8),(8,3),-0.0587818 # DEPENDENCYPART_GRANDPAR
(13,8),(8,4),-0.358961 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),0.192676 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),-0.33053 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.228908 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),0.102587 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),-0.356853 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),0.244439 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-1.76529 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,14),-0.75959 # DEPENDENCYPART_GRANDPAR
(13,8),(8,15),-0.506562 # DEPENDENCYPART_GRANDPAR
(13,8),(8,16),-1.07821 # DEPENDENCYPART_GRANDPAR
(13,8),(8,17),-1.5769 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),-0.276256 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),0.0360476 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-1.30358 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,14),-0.296643 # DEPENDENCYPART_GRANDPAR
(13,9),(9,15),-0.109981 # DEPENDENCYPART_GRANDPAR
(13,9),(9,17),-1.26478 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.313966 # DEPENDENCYPART_GRANDPAR
(13,11),(11,1),0.139098 # DEPENDENCYPART_GRANDPAR
(13,11),(11,2),-0.710237 # DEPENDENCYPART_GRANDPAR
(13,11),(11,3),-0.189069 # DEPENDENCYPART_GRANDPAR
(13,11),(11,5),0.277631 # DEPENDENCYPART_GRANDPAR
(13,11),(11,6),-0.237837 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),-0.387166 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.0858904 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.184221 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.160843 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.0462612 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.37894 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.372111 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-0.0919071 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.691855 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-1.34933 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.43936 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-0.985756 # DEPENDENCYPART_GRANDPAR
(13,14),(14,2),-1.6683 # DEPENDENCYPART_GRANDPAR
(13,14),(14,3),-0.866065 # DEPENDENCYPART_GRANDPAR
(13,14),(14,5),-0.845927 # DEPENDENCYPART_GRANDPAR
(13,14),(14,6),-1.34782 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-0.979813 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-1.21074 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.874361 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-1.33013 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-1.40961 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.609869 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),0.304535 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.0397961 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.492192 # DEPENDENCYPART_GRANDPAR
(13,15),(15,1),-0.727211 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.138385 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.556044 # DEPENDENCYPART_GRANDPAR
(13,16),(16,1),-0.98516 # DEPENDENCYPART_GRANDPAR
(13,16),(16,2),-1.66829 # DEPENDENCYPART_GRANDPAR
(13,16),(16,3),-0.865789 # DEPENDENCYPART_GRANDPAR
(13,16),(16,5),-0.845331 # DEPENDENCYPART_GRANDPAR
(13,16),(16,6),-1.34723 # DEPENDENCYPART_GRANDPAR
(13,16),(16,7),-0.979781 # DEPENDENCYPART_GRANDPAR
(13,16),(16,8),-1.21015 # DEPENDENCYPART_GRANDPAR
(13,16),(16,9),-0.874085 # DEPENDENCYPART_GRANDPAR
(13,16),(16,10),-1.33011 # DEPENDENCYPART_GRANDPAR
(13,16),(16,11),-1.40959 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-1.17871 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.638044 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),0.410096 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.210677 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.494411 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.168683 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.363538 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),-0.184922 # DEPENDENCYPART_GRANDPAR
(14,1),(1,5),-0.320869 # DEPENDENCYPART_GRANDPAR
(14,1),(1,6),-0.0151804 # DEPENDENCYPART_GRANDPAR
(14,1),(1,7),-0.318537 # DEPENDENCYPART_GRANDPAR
(14,1),(1,8),-0.0910466 # DEPENDENCYPART_GRANDPAR
(14,1),(1,9),-0.425139 # DEPENDENCYPART_GRANDPAR
(14,1),(1,11),-0.356848 # DEPENDENCYPART_GRANDPAR
(14,1),(1,12),0.148706 # DEPENDENCYPART_GRANDPAR
(14,1),(1,13),-0.431913 # DEPENDENCYPART_GRANDPAR
(14,1),(1,14),-1.84202 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,1),(1,15),-0.826099 # DEPENDENCYPART_GRANDPAR
(14,1),(1,16),-0.953852 # DEPENDENCYPART_GRANDPAR
(14,1),(1,17),-1.68043 # DEPENDENCYPART_GRANDPAR
(14,3),(3,2),-0.624198 # DEPENDENCYPART_GRANDPAR
(14,3),(3,4),-0.264014 # DEPENDENCYPART_GRANDPAR
(14,3),(3,5),-0.103066 # DEPENDENCYPART_GRANDPAR
(14,3),(3,6),0.170222 # DEPENDENCYPART_GRANDPAR
(14,3),(3,7),-0.190914 # DEPENDENCYPART_GRANDPAR
(14,3),(3,8),0.118682 # DEPENDENCYPART_GRANDPAR
(14,3),(3,12),-0.125638 # DEPENDENCYPART_GRANDPAR
(14,5),(5,1),-0.206271 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),-0.345501 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),-0.566624 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),-0.385331 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),0.0249762 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.280282 # DEPENDENCYPART_GRANDPAR
(14,5),(5,8),-0.05089 # DEPENDENCYPART_GRANDPAR
(14,5),(5,9),-0.382319 # DEPENDENCYPART_GRANDPAR
(14,5),(5,11),-0.327185 # DEPENDENCYPART_GRANDPAR
(14,5),(5,12),0.202469 # DEPENDENCYPART_GRANDPAR
(14,5),(5,13),-0.391756 # DEPENDENCYPART_GRANDPAR
(14,5),(5,14),-1.84202 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,5),(5,15),-0.826099 # DEPENDENCYPART_GRANDPAR
(14,5),(5,16),-0.953852 # DEPENDENCYPART_GRANDPAR
(14,5),(5,17),-1.68043 # DEPENDENCYPART_GRANDPAR
(14,6),(6,1),-0.252088 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),-0.361532 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),-0.591277 # DEPENDENCYPART_GRANDPAR
(14,6),(6,4),-0.414483 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.440311 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),-0.325351 # DEPENDENCYPART_GRANDPAR
(14,6),(6,8),-0.0628715 # DEPENDENCYPART_GRANDPAR
(14,6),(6,9),-0.422849 # DEPENDENCYPART_GRANDPAR
(14,6),(6,11),-0.354393 # DEPENDENCYPART_GRANDPAR
(14,6),(6,12),0.0889262 # DEPENDENCYPART_GRANDPAR
(14,6),(6,13),-0.403738 # DEPENDENCYPART_GRANDPAR
(14,6),(6,14),-1.84262 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,6),(6,15),-0.826131 # DEPENDENCYPART_GRANDPAR
(14,6),(6,16),-0.954447 # DEPENDENCYPART_GRANDPAR
(14,6),(6,17),-1.68044 # DEPENDENCYPART_GRANDPAR
(14,7),(7,1),-0.00783758 # DEPENDENCYPART_GRANDPAR
(14,7),(7,5),-0.192808 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),0.0270191 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.0277755 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),-0.08969 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),-0.324033 # DEPENDENCYPART_GRANDPAR
(14,7),(7,12),0.179613 # DEPENDENCYPART_GRANDPAR
(14,7),(7,13),-0.360579 # DEPENDENCYPART_GRANDPAR
(14,7),(7,14),-1.58297 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,7),(7,15),-0.675723 # DEPENDENCYPART_GRANDPAR
(14,7),(7,16),-0.695902 # DEPENDENCYPART_GRANDPAR
(14,8),(8,1),-0.24351 # DEPENDENCYPART_GRANDPAR
(14,8),(8,2),-0.375562 # DEPENDENCYPART_GRANDPAR
(14,8),(8,3),-0.58269 # DEPENDENCYPART_GRANDPAR
(14,8),(8,4),-0.427542 # DEPENDENCYPART_GRANDPAR
(14,8),(8,5),-0.431733 # DEPENDENCYPART_GRANDPAR
(14,8),(8,6),-0.189792 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.276384 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),-0.425139 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),-0.356848 # DEPENDENCYPART_GRANDPAR
(14,8),(8,12),0.148706 # DEPENDENCYPART_GRANDPAR
(14,8),(8,13),-0.431913 # DEPENDENCYPART_GRANDPAR
(14,8),(8,14),-1.84202 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,8),(8,15),-0.826099 # DEPENDENCYPART_GRANDPAR
(14,8),(8,16),-0.953852 # DEPENDENCYPART_GRANDPAR
(14,8),(8,17),-1.68043 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.270254 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),-0.0572824 # DEPENDENCYPART_GRANDPAR
(14,9),(9,13),-0.234919 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.37908 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),-0.429517 # DEPENDENCYPART_GRANDPAR
(14,9),(9,17),-1.36831 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.347335 # DEPENDENCYPART_GRANDPAR
(14,11),(11,1),-0.153398 # DEPENDENCYPART_GRANDPAR
(14,11),(11,2),-0.637749 # DEPENDENCYPART_GRANDPAR
(14,11),(11,3),-0.71108 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.333933 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.0842547 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.437795 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.116421 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.726794 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),0.473263 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.11504 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.131309 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.45454 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.411433 # DEPENDENCYPART_GRANDPAR
(14,11),(11,16),-0.567491 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-1.45286 # DEPENDENCYPART_GRANDPAR
(14,13),(13,1),-0.206271 # DEPENDENCYPART_GRANDPAR
(14,13),(13,2),-0.345501 # DEPENDENCYPART_GRANDPAR
(14,13),(13,3),-0.566624 # DEPENDENCYPART_GRANDPAR
(14,13),(13,5),-0.394494 # DEPENDENCYPART_GRANDPAR
(14,13),(13,6),-0.152553 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.253822 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-0.169294 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.554981 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),0.286484 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.36805 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.0281119 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.84202 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.826099 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.953852 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-1.68043 # DEPENDENCYPART_GRANDPAR
(14,15),(15,1),-1.01318 # DEPENDENCYPART_GRANDPAR
(14,15),(15,16),0.309438 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.644823 # DEPENDENCYPART_GRANDPAR
(14,16),(16,1),-1.27113 # DEPENDENCYPART_GRANDPAR
(14,16),(16,2),-1.57795 # DEPENDENCYPART_GRANDPAR
(14,16),(16,3),-1.37633 # DEPENDENCYPART_GRANDPAR
(14,16),(16,5),-1.45037 # DEPENDENCYPART_GRANDPAR
(14,16),(16,6),-1.18712 # DEPENDENCYPART_GRANDPAR
(14,16),(16,7),-1.01292 # DEPENDENCYPART_GRANDPAR
(14,16),(16,8),-1.23415 # DEPENDENCYPART_GRANDPAR
(14,16),(16,9),-1.40519 # DEPENDENCYPART_GRANDPAR
