# _root_ Aquesta primera edició de la Fira tindrà com_a escenari el municipi de l' Estany , però com en el cas de la Festa serà itinerant pels 10 municipis del Moianès , i se celebrarà sempre el primer cap de setmana de juny .
#goldHeads=3,3,7,3,6,4,0,7,8,11,7,11,14,12,11,7,24,17,20,18,20,23,21,7,24,24,28,26,28,29,26,24,34,24,34,38,38,34,38,39,38,41,7,
#predictedHeads=3,3,7,3,6,4,0,7,8,11,7,11,14,12,7,7,24,24,20,18,20,23,21,7,24,25,28,26,28,29,24,24,34,24,34,38,38,34,38,39,38,41,7,
(24,22),(24,27),0.0366547 # DEPENDENCYPART_SIBL
(24,22),(24,28),0.0177194 # DEPENDENCYPART_SIBL
(24,22),(24,29),0.0649599 # DEPENDENCYPART_SIBL
(24,22),(24,30),0.0113582 # DEPENDENCYPART_SIBL
(24,22),(24,31),-0.0251928 # DEPENDENCYPART_SIBL
(24,22),(24,32),-0.0168972 # DEPENDENCYPART_SIBL
(24,22),(24,34),-0.0352387 # DEPENDENCYPART_SIBL
(24,22),(24,35),-0.0100004 # DEPENDENCYPART_SIBL
(24,22),(24,38),0.044629 # DEPENDENCYPART_SIBL
(24,22),(24,42),0.0174712 # DEPENDENCYPART_SIBL
(24,22),(24,43),-0.0746608 # DEPENDENCYPART_SIBL
(24,23),(24,25),0.0065426 # DEPENDENCYPART_SIBL
(24,23),(24,26),0.0682358 # DEPENDENCYPART_SIBL
(24,23),(24,27),-0.00934223 # DEPENDENCYPART_SIBL
(24,23),(24,28),0.01593 # DEPENDENCYPART_SIBL
(24,23),(24,29),0.0193822 # DEPENDENCYPART_SIBL
(24,23),(24,30),0.0061438 # DEPENDENCYPART_SIBL
(24,23),(24,31),0.00729702 # DEPENDENCYPART_SIBL
(24,23),(24,32),0.0716236 # DEPENDENCYPART_SIBL
(24,23),(24,34),0.034427 # DEPENDENCYPART_SIBL
(24,23),(24,35),0.0499867 # DEPENDENCYPART_SIBL
(24,23),(24,38),0.0195345 # DEPENDENCYPART_SIBL
(24,23),(24,42),-0.00325135 # DEPENDENCYPART_SIBL
(24,23),(24,43),0.0105966 # DEPENDENCYPART_SIBL
(24,25),(24,26),-0.0173453 # DEPENDENCYPART_SIBL
(24,25),(24,27),-0.046163 # DEPENDENCYPART_SIBL
(24,25),(24,28),-0.0110777 # DEPENDENCYPART_SIBL
(24,25),(24,29),-0.0517756 # DEPENDENCYPART_SIBL
(24,25),(24,30),-0.0110901 # DEPENDENCYPART_SIBL
(24,25),(24,31),0.00236788 # DEPENDENCYPART_SIBL
(24,25),(24,32),0.0332498 # DEPENDENCYPART_SIBL
(24,25),(24,34),0.0564727 # DEPENDENCYPART_SIBL
(24,25),(24,35),-0.0312684 # DEPENDENCYPART_SIBL
(24,25),(24,38),-0.0204397 # DEPENDENCYPART_SIBL
(24,25),(24,42),-0.0223109 # DEPENDENCYPART_SIBL
(24,25),(24,43),0.0467603 # DEPENDENCYPART_SIBL
(24,26),(24,27),-0.0361007 # DEPENDENCYPART_SIBL
(24,26),(24,28),0.00736934 # DEPENDENCYPART_SIBL
(24,26),(24,29),-0.126364 # DEPENDENCYPART_SIBL
(24,26),(24,30),0.0101501 # DEPENDENCYPART_SIBL
(24,26),(24,31),0.0303926 # DEPENDENCYPART_SIBL
(24,26),(24,32),0.0392645 # DEPENDENCYPART_SIBL
(24,26),(24,34),0.0458595 # DEPENDENCYPART_SIBL
(24,26),(24,35),-0.0427526 # DEPENDENCYPART_SIBL
(24,26),(24,38),0.00174002 # DEPENDENCYPART_SIBL
(24,26),(24,42),-0.0026456 # DEPENDENCYPART_SIBL
(24,26),(24,43),0.0350837 # DEPENDENCYPART_SIBL
(24,27),(24,28),-0.0209151 # DEPENDENCYPART_SIBL
(24,27),(24,29),-0.105507 # DEPENDENCYPART_SIBL
(24,27),(24,30),-0.0214282 # DEPENDENCYPART_SIBL
(24,27),(24,31),-0.0129637 # DEPENDENCYPART_SIBL
(24,27),(24,32),0.0344704 # DEPENDENCYPART_SIBL
(24,27),(24,34),-0.000724178 # DEPENDENCYPART_SIBL
(24,27),(24,35),-0.0361378 # DEPENDENCYPART_SIBL
(24,27),(24,38),-0.0185466 # DEPENDENCYPART_SIBL
(24,27),(24,42),0.00184956 # DEPENDENCYPART_SIBL
(24,27),(24,43),-0.0190732 # DEPENDENCYPART_SIBL
(24,28),(24,29),-0.114019 # DEPENDENCYPART_SIBL
(24,28),(24,30),-0.262405 # DEPENDENCYPART_SIBL
(24,28),(24,31),0.0181064 # DEPENDENCYPART_SIBL
(24,28),(24,32),-0.0227513 # DEPENDENCYPART_SIBL
(24,28),(24,34),-0.0242926 # DEPENDENCYPART_SIBL
(24,28),(24,35),-0.0176406 # DEPENDENCYPART_SIBL
(24,28),(24,38),-0.209004 # DEPENDENCYPART_SIBL
(24,28),(24,42),-0.0445608 # DEPENDENCYPART_SIBL
(24,28),(24,43),-0.00254302 # DEPENDENCYPART_SIBL
(24,29),(24,30),-0.0695829 # DEPENDENCYPART_SIBL
(24,29),(24,31),0.00216462 # DEPENDENCYPART_SIBL
(24,29),(24,32),0.0948744 # DEPENDENCYPART_SIBL
(24,29),(24,34),0.0205176 # DEPENDENCYPART_SIBL
(24,29),(24,35),-0.0318246 # DEPENDENCYPART_SIBL
(24,29),(24,38),-0.0785178 # DEPENDENCYPART_SIBL
(24,29),(24,42),-0.0680242 # DEPENDENCYPART_SIBL
(24,29),(24,43),0.008991 # DEPENDENCYPART_SIBL
(24,30),(24,31),-0.0283771 # DEPENDENCYPART_SIBL
(24,30),(24,32),-0.0356664 # DEPENDENCYPART_SIBL
(24,30),(24,34),-0.0268681 # DEPENDENCYPART_SIBL
(24,30),(24,35),-0.0253961 # DEPENDENCYPART_SIBL
(24,30),(24,38),-0.216457 # DEPENDENCYPART_SIBL
(24,30),(24,42),-0.0523163 # DEPENDENCYPART_SIBL
(24,30),(24,43),-0.0247879 # DEPENDENCYPART_SIBL
(24,31),(24,32),0.245759 # DEPENDENCYPART_SIBL
(24,31),(24,34),0.115074 # DEPENDENCYPART_SIBL
(24,31),(24,35),-0.0762266 # DEPENDENCYPART_SIBL
(24,31),(24,38),-0.0439406 # DEPENDENCYPART_SIBL
(24,31),(24,42),-0.0334931 # DEPENDENCYPART_SIBL
(24,31),(24,43),0.0161264 # DEPENDENCYPART_SIBL
(24,32),(24,34),0.6783 # DEPENDENCYPART_SIBL
(24,32),(24,35),0.00804448 # DEPENDENCYPART_SIBL
(24,32),(24,38),0.204059 # DEPENDENCYPART_SIBL
(24,32),(24,42),0.0928753 # DEPENDENCYPART_SIBL
(24,32),(24,43),0.0334824 # DEPENDENCYPART_SIBL
(24,34),(24,35),-0.0243066 # DEPENDENCYPART_SIBL
(24,34),(24,38),-0.000287948 # DEPENDENCYPART_SIBL
(24,34),(24,42),-0.0110384 # DEPENDENCYPART_SIBL
(24,34),(24,43),-0.00535366 # DEPENDENCYPART_SIBL
(24,35),(24,38),0.00914814 # DEPENDENCYPART_SIBL
(24,35),(24,42),-0.0254459 # DEPENDENCYPART_SIBL
(24,35),(24,43),0.00228 # DEPENDENCYPART_SIBL
(24,38),(24,42),-0.0150529 # DEPENDENCYPART_SIBL
(24,38),(24,43),0.0199238 # DEPENDENCYPART_SIBL
(24,42),(24,43),-0.0137232 # DEPENDENCYPART_SIBL
(25,18),(25,21),0.000310973 # DEPENDENCYPART_SIBL
(25,18),(25,22),0.0459126 # DEPENDENCYPART_SIBL
(25,18),(25,24),0.040539 # DEPENDENCYPART_SIBL
(25,18),(25,26),0.0437239 # DEPENDENCYPART_SIBL
(25,18),(25,27),0.0764297 # DEPENDENCYPART_SIBL
(25,18),(25,28),0.0398786 # DEPENDENCYPART_SIBL
(25,18),(25,29),0.0103799 # DEPENDENCYPART_SIBL
(25,18),(25,30),0.0437047 # DEPENDENCYPART_SIBL
(25,18),(25,31),0.0710745 # DEPENDENCYPART_SIBL
(25,18),(25,32),0.0414294 # DEPENDENCYPART_SIBL
(25,18),(25,34),0.0112819 # DEPENDENCYPART_SIBL
(25,18),(25,35),0.0372125 # DEPENDENCYPART_SIBL
(25,18),(25,38),0.0558946 # DEPENDENCYPART_SIBL
(25,21),(25,22),0.0489356 # DEPENDENCYPART_SIBL
(25,21),(25,24),0.063882 # DEPENDENCYPART_SIBL
(25,21),(25,26),0.0451112 # DEPENDENCYPART_SIBL
(25,21),(25,27),0.0228521 # DEPENDENCYPART_SIBL
(25,21),(25,28),-0.0135962 # DEPENDENCYPART_SIBL
(25,21),(25,29),-0.00485302 # DEPENDENCYPART_SIBL
(25,21),(25,30),-0.00950285 # DEPENDENCYPART_SIBL
(25,21),(25,31),0.00304829 # DEPENDENCYPART_SIBL
(25,21),(25,32),-0.00722436 # DEPENDENCYPART_SIBL
(25,21),(25,34),-0.0225297 # DEPENDENCYPART_SIBL
(25,21),(25,35),0.000421854 # DEPENDENCYPART_SIBL
(25,21),(25,38),0.00145847 # DEPENDENCYPART_SIBL
(25,22),(25,24),0.0299295 # DEPENDENCYPART_SIBL
(25,22),(25,26),0.150113 # DEPENDENCYPART_SIBL
(25,22),(25,27),0.148245 # DEPENDENCYPART_SIBL
(25,22),(25,28),0.148671 # DEPENDENCYPART_SIBL
(25,22),(25,29),0.30782 # DEPENDENCYPART_SIBL
(25,22),(25,30),0.152616 # DEPENDENCYPART_SIBL
(25,22),(25,31),-0.0182679 # DEPENDENCYPART_SIBL
(25,22),(25,32),0.0378322 # DEPENDENCYPART_SIBL
(25,22),(25,34),0.150813 # DEPENDENCYPART_SIBL
(25,22),(25,35),0.0118567 # DEPENDENCYPART_SIBL
(25,22),(25,38),0.148671 # DEPENDENCYPART_SIBL
(25,24),(25,26),0.0465283 # DEPENDENCYPART_SIBL
(25,24),(25,27),0.0451496 # DEPENDENCYPART_SIBL
(25,24),(25,28),0.0264288 # DEPENDENCYPART_SIBL
(25,24),(25,29),-0.0175274 # DEPENDENCYPART_SIBL
(25,24),(25,30),0.0215939 # DEPENDENCYPART_SIBL
(25,24),(25,31),0.0104599 # DEPENDENCYPART_SIBL
(25,24),(25,32),0.00358323 # DEPENDENCYPART_SIBL
(25,24),(25,34),-0.0176741 # DEPENDENCYPART_SIBL
(25,24),(25,35),-0.0118122 # DEPENDENCYPART_SIBL
(25,24),(25,38),0.0282791 # DEPENDENCYPART_SIBL
(25,26),(25,27),-0.00430523 # DEPENDENCYPART_SIBL
(25,26),(25,28),-0.000897024 # DEPENDENCYPART_SIBL
(25,26),(25,29),-0.100849 # DEPENDENCYPART_SIBL
(25,26),(25,30),0.00289052 # DEPENDENCYPART_SIBL
(25,26),(25,31),0.126013 # DEPENDENCYPART_SIBL
(25,26),(25,32),0.0748875 # DEPENDENCYPART_SIBL
(25,26),(25,34),0.0176547 # DEPENDENCYPART_SIBL
(25,26),(25,35),0.0309613 # DEPENDENCYPART_SIBL
(25,26),(25,38),-0.00992497 # DEPENDENCYPART_SIBL
(25,27),(25,28),-0.0461378 # DEPENDENCYPART_SIBL
(25,27),(25,29),-0.0425678 # DEPENDENCYPART_SIBL
(25,27),(25,30),-0.0453704 # DEPENDENCYPART_SIBL
(25,27),(25,31),0.0280137 # DEPENDENCYPART_SIBL
(25,27),(25,32),0.0715746 # DEPENDENCYPART_SIBL
(25,27),(25,34),-0.0125093 # DEPENDENCYPART_SIBL
(25,27),(25,35),-0.0023608 # DEPENDENCYPART_SIBL
(25,27),(25,38),-0.0467408 # DEPENDENCYPART_SIBL
(25,28),(25,29),0.026401 # DEPENDENCYPART_SIBL
(25,28),(25,30),-0.13271 # DEPENDENCYPART_SIBL
(25,28),(25,31),0.104316 # DEPENDENCYPART_SIBL
(25,28),(25,32),0.110568 # DEPENDENCYPART_SIBL
(25,28),(25,34),-0.0331862 # DEPENDENCYPART_SIBL
(25,28),(25,35),0.00193533 # DEPENDENCYPART_SIBL
(25,28),(25,38),-0.105123 # DEPENDENCYPART_SIBL
(25,29),(25,30),-0.00487173 # DEPENDENCYPART_SIBL
(25,29),(25,31),0.0249729 # DEPENDENCYPART_SIBL
(25,29),(25,32),0.157447 # DEPENDENCYPART_SIBL
(25,29),(25,34),0.0224799 # DEPENDENCYPART_SIBL
(25,29),(25,35),0.073542 # DEPENDENCYPART_SIBL
(25,29),(25,38),-0.0183924 # DEPENDENCYPART_SIBL
(25,30),(25,31),0.0828052 # DEPENDENCYPART_SIBL
(25,30),(25,32),0.105414 # DEPENDENCYPART_SIBL
(25,30),(25,34),-0.030175 # DEPENDENCYPART_SIBL
(25,30),(25,35),0.00230408 # DEPENDENCYPART_SIBL
(25,30),(25,38),-0.103906 # DEPENDENCYPART_SIBL
(25,31),(25,32),0.331723 # DEPENDENCYPART_SIBL
(25,31),(25,34),-0.00704842 # DEPENDENCYPART_SIBL
(25,31),(25,35),-0.0144508 # DEPENDENCYPART_SIBL
(25,31),(25,38),0.040164 # DEPENDENCYPART_SIBL
(25,32),(25,34),0.386449 # DEPENDENCYPART_SIBL
(25,32),(25,35),0.168421 # DEPENDENCYPART_SIBL
(25,32),(25,38),0.332013 # DEPENDENCYPART_SIBL
(25,34),(25,35),0.0132589 # DEPENDENCYPART_SIBL
(25,34),(25,38),-0.0286145 # DEPENDENCYPART_SIBL
(25,35),(25,38),-0.0208313 # DEPENDENCYPART_SIBL
(26,22),(26,25),0.140042 # DEPENDENCYPART_SIBL
(26,22),(26,27),0.125956 # DEPENDENCYPART_SIBL
(26,22),(26,28),0.0748617 # DEPENDENCYPART_SIBL
(26,22),(26,29),0.186977 # DEPENDENCYPART_SIBL
(26,22),(26,30),0.0775983 # DEPENDENCYPART_SIBL
(26,22),(26,31),-0.132017 # DEPENDENCYPART_SIBL
(26,22),(26,32),0.0168816 # DEPENDENCYPART_SIBL
(26,22),(26,34),0.0502229 # DEPENDENCYPART_SIBL
(26,22),(26,41),0.0521747 # DEPENDENCYPART_SIBL
(26,25),(26,27),0.133964 # DEPENDENCYPART_SIBL
(26,25),(26,28),0.0453663 # DEPENDENCYPART_SIBL
(26,25),(26,29),0.0667359 # DEPENDENCYPART_SIBL
(26,25),(26,30),0.0449515 # DEPENDENCYPART_SIBL
(26,25),(26,31),0.0570323 # DEPENDENCYPART_SIBL
(26,25),(26,32),0.0402499 # DEPENDENCYPART_SIBL
(26,25),(26,34),0.0420006 # DEPENDENCYPART_SIBL
(26,25),(26,41),0.0183962 # DEPENDENCYPART_SIBL
(26,27),(26,28),-0.400375 # DEPENDENCYPART_SIBL
(26,27),(26,29),-0.0600042 # DEPENDENCYPART_SIBL
(26,27),(26,30),-0.398367 # DEPENDENCYPART_SIBL
(26,27),(26,31),-0.0645696 # DEPENDENCYPART_SIBL
(26,27),(26,32),-0.0195636 # DEPENDENCYPART_SIBL
(26,27),(26,34),-0.207702 # DEPENDENCYPART_SIBL
(26,27),(26,41),-0.126683 # DEPENDENCYPART_SIBL
(26,28),(26,29),0.00793836 # DEPENDENCYPART_SIBL
(26,28),(26,30),-0.817799 # DEPENDENCYPART_SIBL
(26,28),(26,31),0.108324 # DEPENDENCYPART_SIBL
(26,28),(26,32),0.15977 # DEPENDENCYPART_SIBL
(26,28),(26,34),-0.396712 # DEPENDENCYPART_SIBL
(26,28),(26,41),0.00783242 # DEPENDENCYPART_SIBL
(26,29),(26,30),-0.152774 # DEPENDENCYPART_SIBL
(26,29),(26,31),0.0122591 # DEPENDENCYPART_SIBL
(26,29),(26,32),0.154422 # DEPENDENCYPART_SIBL
(26,29),(26,34),-0.0857587 # DEPENDENCYPART_SIBL
(26,29),(26,41),-0.105395 # DEPENDENCYPART_SIBL
(26,30),(26,31),0.0720921 # DEPENDENCYPART_SIBL
(26,30),(26,32),0.138688 # DEPENDENCYPART_SIBL
(26,30),(26,34),-0.401895 # DEPENDENCYPART_SIBL
(26,30),(26,41),-0.00916517 # DEPENDENCYPART_SIBL
(26,31),(26,32),0.176229 # DEPENDENCYPART_SIBL
(26,31),(26,34),-0.0340948 # DEPENDENCYPART_SIBL
(26,31),(26,41),0.454886 # DEPENDENCYPART_SIBL
(26,32),(26,34),0.301174 # DEPENDENCYPART_SIBL
(26,32),(26,41),1.04593 # DEPENDENCYPART_SIBL
(26,34),(26,41),-0.00728652 # DEPENDENCYPART_SIBL
(27,26),(27,28),0.0350064 # DEPENDENCYPART_SIBL
(27,26),(27,29),0.0635961 # DEPENDENCYPART_SIBL
(27,26),(27,32),0.12999 # DEPENDENCYPART_SIBL
(27,26),(27,34),0.0300947 # DEPENDENCYPART_SIBL
(27,26),(27,38),0.0488086 # DEPENDENCYPART_SIBL
(27,28),(27,29),0.0365456 # DEPENDENCYPART_SIBL
(27,28),(27,32),0.0665079 # DEPENDENCYPART_SIBL
(27,28),(27,34),-0.101978 # DEPENDENCYPART_SIBL
(27,28),(27,38),-0.104996 # DEPENDENCYPART_SIBL
(27,29),(27,32),0.118372 # DEPENDENCYPART_SIBL
(27,29),(27,34),-0.0388751 # DEPENDENCYPART_SIBL
(27,29),(27,38),0.0198213 # DEPENDENCYPART_SIBL
(27,32),(27,34),0.229064 # DEPENDENCYPART_SIBL
(27,32),(27,38),0.379185 # DEPENDENCYPART_SIBL
(27,34),(27,38),0.0362398 # DEPENDENCYPART_SIBL
(28,7),(28,12),0.0948149 # DEPENDENCYPART_SIBL
(28,7),(28,18),0.00369252 # DEPENDENCYPART_SIBL
(28,7),(28,21),0.0948149 # DEPENDENCYPART_SIBL
(28,7),(28,22),0.231162 # DEPENDENCYPART_SIBL
(28,7),(28,25),0.0821959 # DEPENDENCYPART_SIBL
(28,7),(28,26),0.0451248 # DEPENDENCYPART_SIBL
(28,7),(28,27),0.0605353 # DEPENDENCYPART_SIBL
(28,7),(28,29),-0.0821682 # DEPENDENCYPART_SIBL
(28,7),(28,30),-0.0439896 # DEPENDENCYPART_SIBL
(28,7),(28,31),-0.0388761 # DEPENDENCYPART_SIBL
(28,7),(28,32),-0.0620745 # DEPENDENCYPART_SIBL
(28,7),(28,34),-0.102971 # DEPENDENCYPART_SIBL
(28,7),(28,35),-0.0487713 # DEPENDENCYPART_SIBL
(28,7),(28,38),-0.0290395 # DEPENDENCYPART_SIBL
(28,7),(28,39),-0.0783272 # DEPENDENCYPART_SIBL
(28,7),(28,41),-0.0783272 # DEPENDENCYPART_SIBL
(28,7),(28,42),-0.0144772 # DEPENDENCYPART_SIBL
(28,12),(28,18),-0.0350159 # DEPENDENCYPART_SIBL
(28,12),(28,21),-0.117723 # DEPENDENCYPART_SIBL
(28,12),(28,22),-0.0212797 # DEPENDENCYPART_SIBL
(28,12),(28,25),-0.0708126 # DEPENDENCYPART_SIBL
(28,12),(28,26),-0.0567153 # DEPENDENCYPART_SIBL
(28,12),(28,27),-0.0455616 # DEPENDENCYPART_SIBL
(28,12),(28,29),0.0491918 # DEPENDENCYPART_SIBL
(28,12),(28,30),0.0285566 # DEPENDENCYPART_SIBL
(28,12),(28,31),-0.0176618 # DEPENDENCYPART_SIBL
(28,12),(28,32),0.00351604 # DEPENDENCYPART_SIBL
(28,12),(28,34),0.0220166 # DEPENDENCYPART_SIBL
(28,12),(28,35),0.0621202 # DEPENDENCYPART_SIBL
(28,12),(28,38),0.0496034 # DEPENDENCYPART_SIBL
(28,12),(28,39),-0.0236802 # DEPENDENCYPART_SIBL
(28,12),(28,41),-0.0236802 # DEPENDENCYPART_SIBL
(28,12),(28,42),0.0610831 # DEPENDENCYPART_SIBL
(28,18),(28,21),-0.0609502 # DEPENDENCYPART_SIBL
(28,18),(28,22),0.129041 # DEPENDENCYPART_SIBL
(28,18),(28,25),-0.0341882 # DEPENDENCYPART_SIBL
(28,18),(28,26),-0.00141426 # DEPENDENCYPART_SIBL
(28,18),(28,27),0.0336669 # DEPENDENCYPART_SIBL
(28,18),(28,29),-0.0191697 # DEPENDENCYPART_SIBL
(28,18),(28,30),0.0102302 # DEPENDENCYPART_SIBL
(28,18),(28,31),0.0398447 # DEPENDENCYPART_SIBL
(28,18),(28,32),0.0263037 # DEPENDENCYPART_SIBL
(28,18),(28,34),0.0202566 # DEPENDENCYPART_SIBL
(28,18),(28,35),0.0688426 # DEPENDENCYPART_SIBL
(28,18),(28,38),0.0324574 # DEPENDENCYPART_SIBL
(28,18),(28,39),-0.0933726 # DEPENDENCYPART_SIBL
(28,18),(28,41),-0.0933726 # DEPENDENCYPART_SIBL
(28,18),(28,42),0.0499475 # DEPENDENCYPART_SIBL
(28,21),(28,22),-0.0212797 # DEPENDENCYPART_SIBL
(28,21),(28,25),-0.0708126 # DEPENDENCYPART_SIBL
(28,21),(28,26),-0.0567153 # DEPENDENCYPART_SIBL
(28,21),(28,27),-0.0455616 # DEPENDENCYPART_SIBL
(28,21),(28,29),0.0491918 # DEPENDENCYPART_SIBL
(28,21),(28,30),0.0285566 # DEPENDENCYPART_SIBL
(28,21),(28,31),-0.0176618 # DEPENDENCYPART_SIBL
(28,21),(28,32),0.00351604 # DEPENDENCYPART_SIBL
(28,21),(28,34),0.0220166 # DEPENDENCYPART_SIBL
(28,21),(28,35),0.0621202 # DEPENDENCYPART_SIBL
(28,21),(28,38),0.0496034 # DEPENDENCYPART_SIBL
(28,21),(28,39),-0.0236802 # DEPENDENCYPART_SIBL
(28,21),(28,41),-0.0236802 # DEPENDENCYPART_SIBL
(28,21),(28,42),0.0610831 # DEPENDENCYPART_SIBL
(28,22),(28,25),0.10956 # DEPENDENCYPART_SIBL
(28,22),(28,26),-0.0813245 # DEPENDENCYPART_SIBL
(28,22),(28,27),-0.0701166 # DEPENDENCYPART_SIBL
(28,22),(28,29),0.145202 # DEPENDENCYPART_SIBL
(28,22),(28,30),-0.00185998 # DEPENDENCYPART_SIBL
(28,22),(28,31),-0.102908 # DEPENDENCYPART_SIBL
(28,22),(28,32),-0.126363 # DEPENDENCYPART_SIBL
(28,22),(28,34),0.0172285 # DEPENDENCYPART_SIBL
(28,22),(28,35),-0.104302 # DEPENDENCYPART_SIBL
(28,22),(28,38),0.00562019 # DEPENDENCYPART_SIBL
(28,22),(28,39),0.0422987 # DEPENDENCYPART_SIBL
(28,22),(28,41),0.0422987 # DEPENDENCYPART_SIBL
(28,22),(28,42),-0.000188142 # DEPENDENCYPART_SIBL
(28,25),(28,26),-0.0933061 # DEPENDENCYPART_SIBL
(28,25),(28,27),-0.151769 # DEPENDENCYPART_SIBL
(28,25),(28,29),0.0495098 # DEPENDENCYPART_SIBL
(28,25),(28,30),-0.00389349 # DEPENDENCYPART_SIBL
(28,25),(28,31),0.000412923 # DEPENDENCYPART_SIBL
(28,25),(28,32),-0.0237947 # DEPENDENCYPART_SIBL
(28,25),(28,34),-0.000355733 # DEPENDENCYPART_SIBL
(28,25),(28,35),0.0368565 # DEPENDENCYPART_SIBL
(28,25),(28,38),0.00382269 # DEPENDENCYPART_SIBL
(28,25),(28,39),-0.0361909 # DEPENDENCYPART_SIBL
(28,25),(28,41),-0.0361909 # DEPENDENCYPART_SIBL
(28,25),(28,42),0.025244 # DEPENDENCYPART_SIBL
(28,26),(28,27),-0.0179324 # DEPENDENCYPART_SIBL
(28,26),(28,29),0.0461471 # DEPENDENCYPART_SIBL
(28,26),(28,30),0.0529748 # DEPENDENCYPART_SIBL
(28,26),(28,31),-0.00193014 # DEPENDENCYPART_SIBL
(28,26),(28,32),0.0626531 # DEPENDENCYPART_SIBL
(28,26),(28,34),0.0243516 # DEPENDENCYPART_SIBL
(28,26),(28,35),0.0959657 # DEPENDENCYPART_SIBL
(28,26),(28,38),0.0724776 # DEPENDENCYPART_SIBL
(28,26),(28,39),-0.0351662 # DEPENDENCYPART_SIBL
(28,26),(28,41),-0.0351662 # DEPENDENCYPART_SIBL
(28,26),(28,42),0.0921658 # DEPENDENCYPART_SIBL
(28,27),(28,29),-0.0148179 # DEPENDENCYPART_SIBL
(28,27),(28,30),0.0149674 # DEPENDENCYPART_SIBL
(28,27),(28,31),0.0406826 # DEPENDENCYPART_SIBL
(28,27),(28,32),-0.00713875 # DEPENDENCYPART_SIBL
(28,27),(28,34),0.0109714 # DEPENDENCYPART_SIBL
(28,27),(28,35),0.10246 # DEPENDENCYPART_SIBL
(28,27),(28,38),0.0209322 # DEPENDENCYPART_SIBL
(28,27),(28,39),-0.0142236 # DEPENDENCYPART_SIBL
(28,27),(28,41),-0.0142236 # DEPENDENCYPART_SIBL
(28,27),(28,42),0.0424703 # DEPENDENCYPART_SIBL
(28,29),(28,30),0.0189257 # DEPENDENCYPART_SIBL
(28,29),(28,31),0.0232902 # DEPENDENCYPART_SIBL
(28,29),(28,32),0.0451591 # DEPENDENCYPART_SIBL
(28,29),(28,34),-0.0219137 # DEPENDENCYPART_SIBL
(28,29),(28,35),0.060188 # DEPENDENCYPART_SIBL
(28,29),(28,38),-0.0159094 # DEPENDENCYPART_SIBL
(28,29),(28,39),0.0570695 # DEPENDENCYPART_SIBL
(28,29),(28,41),0.0570695 # DEPENDENCYPART_SIBL
(28,29),(28,42),-0.00210534 # DEPENDENCYPART_SIBL
(28,30),(28,31),0.0105185 # DEPENDENCYPART_SIBL
(28,30),(28,32),0.0301352 # DEPENDENCYPART_SIBL
(28,30),(28,34),0.0120787 # DEPENDENCYPART_SIBL
(28,30),(28,35),0.0158341 # DEPENDENCYPART_SIBL
(28,30),(28,38),0.0227523 # DEPENDENCYPART_SIBL
(28,30),(28,39),0.0626093 # DEPENDENCYPART_SIBL
(28,30),(28,41),0.0626093 # DEPENDENCYPART_SIBL
(28,30),(28,42),0.000194184 # DEPENDENCYPART_SIBL
(28,31),(28,32),0.23805 # DEPENDENCYPART_SIBL
(28,31),(28,34),-0.0625651 # DEPENDENCYPART_SIBL
(28,31),(28,35),-0.0254767 # DEPENDENCYPART_SIBL
(28,31),(28,38),0.271236 # DEPENDENCYPART_SIBL
(28,31),(28,39),-0.0454204 # DEPENDENCYPART_SIBL
(28,31),(28,41),-0.0454204 # DEPENDENCYPART_SIBL
(28,31),(28,42),0.00542775 # DEPENDENCYPART_SIBL
(28,32),(28,34),0.0917639 # DEPENDENCYPART_SIBL
(28,32),(28,35),0.105656 # DEPENDENCYPART_SIBL
(28,32),(28,38),0.559271 # DEPENDENCYPART_SIBL
(28,32),(28,39),0.250271 # DEPENDENCYPART_SIBL
(28,32),(28,41),0.250271 # DEPENDENCYPART_SIBL
(28,32),(28,42),0.134823 # DEPENDENCYPART_SIBL
(28,34),(28,35),0.0375618 # DEPENDENCYPART_SIBL
(28,34),(28,38),-0.0010589 # DEPENDENCYPART_SIBL
(28,34),(28,39),0.0573553 # DEPENDENCYPART_SIBL
(28,34),(28,41),0.0573553 # DEPENDENCYPART_SIBL
(28,34),(28,42),0.0412007 # DEPENDENCYPART_SIBL
(28,35),(28,38),-0.0100022 # DEPENDENCYPART_SIBL
(28,35),(28,39),0.0160833 # DEPENDENCYPART_SIBL
(28,35),(28,41),0.0160833 # DEPENDENCYPART_SIBL
(28,35),(28,42),0.00731523 # DEPENDENCYPART_SIBL
(28,38),(28,39),0.0686239 # DEPENDENCYPART_SIBL
(28,38),(28,41),0.0686239 # DEPENDENCYPART_SIBL
(28,38),(28,42),0.00698958 # DEPENDENCYPART_SIBL
(28,39),(28,41),0.0707275 # DEPENDENCYPART_SIBL
(28,39),(28,42),0.0651093 # DEPENDENCYPART_SIBL
(28,41),(28,42),0.0651093 # DEPENDENCYPART_SIBL
(29,27),(29,30),-0.0863561 # DEPENDENCYPART_SIBL
(29,27),(29,31),-0.091168 # DEPENDENCYPART_SIBL
(29,27),(29,32),-0.0165335 # DEPENDENCYPART_SIBL
(29,27),(29,34),-0.049517 # DEPENDENCYPART_SIBL
(29,27),(29,41),-0.0759934 # DEPENDENCYPART_SIBL
(29,30),(29,31),0.0178918 # DEPENDENCYPART_SIBL
(29,30),(29,32),0.0128423 # DEPENDENCYPART_SIBL
