# _root_ On hi ha varietat de flora , però , el Seneci_del_Cap és rebutjat tant pels animals de pastura com per les abelles .
#goldHeads=3,3,13,3,4,5,8,13,8,11,13,13,0,15,13,15,16,17,15,15,22,20,13,
#predictedHeads=3,3,0,3,4,5,8,3,8,11,13,13,0,15,13,15,16,17,15,15,22,20,13,
(14,8),(8,6),-0.432087 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.496136 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),-0.394704 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),-0.151532 # DEPENDENCYPART_GRANDPAR
(14,8),(8,12),-0.35315 # DEPENDENCYPART_GRANDPAR
(14,8),(8,13),-0.261447 # DEPENDENCYPART_GRANDPAR
(14,8),(8,14),-1.69177 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,8),(8,15),-0.880554 # DEPENDENCYPART_GRANDPAR
(14,8),(8,23),-1.1619 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.555973 # DEPENDENCYPART_GRANDPAR
(14,13),(13,1),-0.451855 # DEPENDENCYPART_GRANDPAR
(14,13),(13,2),-0.437217 # DEPENDENCYPART_GRANDPAR
(14,13),(13,3),-0.466659 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),-0.282151 # DEPENDENCYPART_GRANDPAR
(14,13),(13,5),-0.283616 # DEPENDENCYPART_GRANDPAR
(14,13),(13,6),-0.36478 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.52171 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-0.42853 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.456775 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.334982 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.155829 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.343865 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.70711 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.939021 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-1.00234 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-1.22292 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-1.23579 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),-0.867762 # DEPENDENCYPART_GRANDPAR
(14,13),(13,20),-1.27599 # DEPENDENCYPART_GRANDPAR
(14,13),(13,22),-1.29827 # DEPENDENCYPART_GRANDPAR
(14,13),(13,23),-1.20328 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-1.02792 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-1.08859 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.997918 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.870909 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.275815 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.524276 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.508817 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.262244 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.599701 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.513746 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.91742 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),-0.0919721 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.409172 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.508112 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.239426 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.519152 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),-0.570591 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.418607 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.914413 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,18),-0.274645 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.222695 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.615328 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.580508 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.543802 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-0.546322 # DEPENDENCYPART_GRANDPAR
(14,20),(20,17),-0.453183 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),0.150245 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.797018 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.655596 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),-0.555724 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.28766 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.286053 # DEPENDENCYPART_GRANDPAR
(15,12),(12,1),-0.308062 # DEPENDENCYPART_GRANDPAR
(15,12),(12,2),-0.552893 # DEPENDENCYPART_GRANDPAR
(15,12),(12,3),-0.65539 # DEPENDENCYPART_GRANDPAR
(15,12),(12,4),-0.520103 # DEPENDENCYPART_GRANDPAR
(15,12),(12,7),-0.241402 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-0.127847 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-0.267055 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),0.0209575 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.297654 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.478735 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.207702 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.54545 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.0181388 # DEPENDENCYPART_GRANDPAR
(15,12),(12,17),-0.648613 # DEPENDENCYPART_GRANDPAR
(15,12),(12,19),-1.18045 # DEPENDENCYPART_GRANDPAR
(15,12),(12,20),-1.05513 # DEPENDENCYPART_GRANDPAR
(15,12),(12,23),-1.40706 # DEPENDENCYPART_GRANDPAR
(15,13),(13,1),-0.353015 # DEPENDENCYPART_GRANDPAR
(15,13),(13,2),-0.603 # DEPENDENCYPART_GRANDPAR
(15,13),(13,3),-0.638057 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.541361 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),-0.393494 # DEPENDENCYPART_GRANDPAR
(15,13),(13,6),-0.573115 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-0.26817 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.118927 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),-0.293823 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.0160778 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.318956 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.457355 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.21908 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.54436 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.0148051 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.647676 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.43704 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-1.1762 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-1.05419 # DEPENDENCYPART_GRANDPAR
(15,13),(13,22),-0.691501 # DEPENDENCYPART_GRANDPAR
(15,13),(13,23),-1.40357 # DEPENDENCYPART_GRANDPAR
(15,14),(14,7),-0.317141 # DEPENDENCYPART_GRANDPAR
(15,14),(14,8),-0.171487 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),-0.342793 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.357852 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.43779 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),0.098987 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.535642 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-1.08899 # DEPENDENCYPART_GRANDPAR
(15,14),(14,20),-0.942533 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-1.00116 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.710938 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),0.43508 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),0.351585 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.451611 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.249574 # DEPENDENCYPART_GRANDPAR
(15,16),(16,22),0.0971248 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),-0.562302 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.957215 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),0.47329 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.514668 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.474815 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-0.905991 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-1.00116 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.263697 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.442143 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.254113 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.38769 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),0.135294 # DEPENDENCYPART_GRANDPAR
(15,19),(19,23),-0.6979 # DEPENDENCYPART_GRANDPAR
(15,20),(20,17),0.246017 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.227212 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.849747 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),0.179918 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),-0.590903 # DEPENDENCYPART_GRANDPAR
(16,14),(14,7),-0.582228 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.682381 # DEPENDENCYPART_GRANDPAR
(16,14),(14,9),-0.597965 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.487806 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),0.426805 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.46359 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.274085 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.471523 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-0.600201 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.753722 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.821687 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.564083 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.117467 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.54384 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.330589 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.561177 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.504579 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.651262 # DEPENDENCYPART_GRANDPAR
(16,15),(15,23),-1.16447 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.787274 # DEPENDENCYPART_GRANDPAR
(16,17),(17,18),0.633166 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),0.175513 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.0285678 # DEPENDENCYPART_GRANDPAR
(16,18),(18,8),-1.34155 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-0.737085 # DEPENDENCYPART_GRANDPAR
(16,18),(18,17),0.488505 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),0.139603 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),0.0969554 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),0.177422 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),0.0104828 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),-0.377617 # DEPENDENCYPART_GRANDPAR
(16,20),(20,17),0.498159 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),0.281287 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-1.08308 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.17948 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.450031 # DEPENDENCYPART_GRANDPAR
(16,22),(22,2),-1.47018 # DEPENDENCYPART_GRANDPAR
(16,22),(22,14),-0.737085 # DEPENDENCYPART_GRANDPAR
(16,22),(22,15),-0.266244 # DEPENDENCYPART_GRANDPAR
(16,22),(22,17),0.488505 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),0.277018 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.704241 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.349839 # DEPENDENCYPART_GRANDPAR
(17,14),(14,7),-0.277045 # DEPENDENCYPART_GRANDPAR
(17,14),(14,8),-0.334625 # DEPENDENCYPART_GRANDPAR
(17,14),(14,9),-0.339448 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.358249 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),0.0247253 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.448796 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.72562 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,19),-1.14603 # DEPENDENCYPART_GRANDPAR
(17,14),(14,20),-1.51796 # DEPENDENCYPART_GRANDPAR
(17,18),(18,8),-1.02869 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-1.08368 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.608658 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.542907 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-1.01682 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-1.02998 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.344719 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.903985 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.831442 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,19),-0.270311 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.732058 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.410289 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),-0.864488 # DEPENDENCYPART_GRANDPAR
(18,8),(8,5),-0.516909 # DEPENDENCYPART_GRANDPAR
(18,8),(8,6),-0.433297 # DEPENDENCYPART_GRANDPAR
(18,8),(8,7),-0.534227 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),-0.43567 # DEPENDENCYPART_GRANDPAR
(18,8),(8,11),-0.693751 # DEPENDENCYPART_GRANDPAR
(18,8),(8,12),-0.499786 # DEPENDENCYPART_GRANDPAR
(18,8),(8,13),-0.2878 # DEPENDENCYPART_GRANDPAR
(18,8),(8,14),0.0811904 # DEPENDENCYPART_GRANDPAR
(18,8),(8,15),0.263972 # DEPENDENCYPART_GRANDPAR
(18,8),(8,23),-1.31417 # DEPENDENCYPART_GRANDPAR
(18,14),(14,7),-0.646358 # DEPENDENCYPART_GRANDPAR
(18,14),(14,8),-0.542533 # DEPENDENCYPART_GRANDPAR
(18,14),(14,9),-0.64304 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.411664 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),0.314483 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),0.472942 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),0.206037 # DEPENDENCYPART_GRANDPAR
(18,14),(14,19),-0.687942 # DEPENDENCYPART_GRANDPAR
(18,14),(14,20),-1.11025 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),0.00124574 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.74998 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.734881 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-1.172 # DEPENDENCYPART_GRANDPAR
(18,19),(19,20),-0.328642 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),0.0892417 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.572976 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-0.603736 # DEPENDENCYPART_GRANDPAR
(18,20),(20,19),0.0648734 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.930705 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.0962868 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.637516 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.824701 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.644871 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),0.323668 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.0268205 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),-0.185296 # DEPENDENCYPART_GRANDPAR
(19,22),(22,2),-0.829016 # DEPENDENCYPART_GRANDPAR
(19,22),(22,14),-0.937315 # DEPENDENCYPART_GRANDPAR
(19,22),(22,15),-0.798244 # DEPENDENCYPART_GRANDPAR
(19,22),(22,17),-0.708773 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.556803 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,21),0.750029 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),0.0915323 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.354796 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.139161 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.309939 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-1.74842 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,20),-1.72969 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,22),-0.104051 # DEPENDENCYPART_GRANDPAR
(20,19),(19,23),-1.16699 # DEPENDENCYPART_GRANDPAR
(20,22),(22,2),-1.37272 # DEPENDENCYPART_GRANDPAR
(20,22),(22,14),-1.07294 # DEPENDENCYPART_GRANDPAR
(20,22),(22,15),-0.765855 # DEPENDENCYPART_GRANDPAR
(20,22),(22,17),-0.729046 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-1.23993 # DEPENDENCYPART_GRANDPAR
(20,22),(22,21),0.859484 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.360483 # DEPENDENCYPART_GRANDPAR
(22,2),(2,4),-0.405622 # DEPENDENCYPART_GRANDPAR
(22,2),(2,5),-0.373083 # DEPENDENCYPART_GRANDPAR
(22,2),(2,9),-0.389892 # DEPENDENCYPART_GRANDPAR
(22,14),(14,7),-0.711129 # DEPENDENCYPART_GRANDPAR
(22,14),(14,8),-0.776285 # DEPENDENCYPART_GRANDPAR
(22,14),(14,9),-0.713945 # DEPENDENCYPART_GRANDPAR
(22,14),(14,13),-0.420281 # DEPENDENCYPART_GRANDPAR
(22,14),(14,15),0.29652 # DEPENDENCYPART_GRANDPAR
(22,14),(14,16),-0.322511 # DEPENDENCYPART_GRANDPAR
(22,14),(14,17),0.129092 # DEPENDENCYPART_GRANDPAR
(22,14),(14,19),-0.505288 # DEPENDENCYPART_GRANDPAR
(22,14),(14,20),0.220611 # DEPENDENCYPART_GRANDPAR
(22,15),(15,10),-0.780132 # DEPENDENCYPART_GRANDPAR
(22,15),(15,12),-0.668755 # DEPENDENCYPART_GRANDPAR
(22,15),(15,13),-0.494891 # DEPENDENCYPART_GRANDPAR
(22,15),(15,14),-0.462391 # DEPENDENCYPART_GRANDPAR
(22,15),(15,16),-0.140724 # DEPENDENCYPART_GRANDPAR
(22,15),(15,17),0.133008 # DEPENDENCYPART_GRANDPAR
(22,15),(15,18),-0.0106587 # DEPENDENCYPART_GRANDPAR
(22,15),(15,19),-0.45945 # DEPENDENCYPART_GRANDPAR
(22,15),(15,20),0.217267 # DEPENDENCYPART_GRANDPAR
(22,15),(15,23),-0.942435 # DEPENDENCYPART_GRANDPAR
(22,17),(17,14),-0.305463 # DEPENDENCYPART_GRANDPAR
(22,17),(17,18),0.000887778 # DEPENDENCYPART_GRANDPAR
(22,17),(17,19),-0.478885 # DEPENDENCYPART_GRANDPAR
(22,17),(17,20),0.248345 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),0.267051 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.60515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,23),-0.894385 # DEPENDENCYPART_GRANDPAR
