# _root_ Una altra de les novetats d' aquest any ha estat l' excés d' oferta per a Roma , Londres i París , destins per als quals ha estat possible trobar bitllet fins a última hora .
#goldHeads=3,1,10,5,3,3,8,6,10,0,12,10,12,13,12,15,16,17,17,17,17,23,17,28,24,25,28,23,28,28,30,30,32,35,33,10,
#predictedHeads=2,10,2,5,3,5,8,6,10,0,12,10,12,13,12,15,16,17,17,17,17,23,17,23,24,25,28,23,28,28,30,30,32,35,33,10,
(28,5),(28,31),-0.0260121 # DEPENDENCYPART_SIBL
(28,5),(28,32),0.00943709 # DEPENDENCYPART_SIBL
(28,5),(28,33),-0.041331 # DEPENDENCYPART_SIBL
(28,5),(28,35),-0.0321283 # DEPENDENCYPART_SIBL
(28,5),(28,36),0.0344295 # DEPENDENCYPART_SIBL
(28,8),(28,9),0.197617 # DEPENDENCYPART_SIBL
(28,8),(28,10),0.100824 # DEPENDENCYPART_SIBL
(28,8),(28,12),-0.584736 # DEPENDENCYPART_SIBL
(28,8),(28,13),0.0380694 # DEPENDENCYPART_SIBL
(28,8),(28,14),-0.582992 # DEPENDENCYPART_SIBL
(28,8),(28,15),-0.0362069 # DEPENDENCYPART_SIBL
(28,8),(28,16),0.0218324 # DEPENDENCYPART_SIBL
(28,8),(28,19),-0.584337 # DEPENDENCYPART_SIBL
(28,8),(28,20),0.0413936 # DEPENDENCYPART_SIBL
(28,8),(28,21),-0.590536 # DEPENDENCYPART_SIBL
(28,8),(28,22),-0.438417 # DEPENDENCYPART_SIBL
(28,8),(28,23),-0.584523 # DEPENDENCYPART_SIBL
(28,8),(28,24),-0.0362069 # DEPENDENCYPART_SIBL
(28,8),(28,25),-0.0312908 # DEPENDENCYPART_SIBL
(28,8),(28,26),-0.0537349 # DEPENDENCYPART_SIBL
(28,8),(28,27),0.197617 # DEPENDENCYPART_SIBL
(28,8),(28,29),0.0404423 # DEPENDENCYPART_SIBL
(28,8),(28,30),0.0426445 # DEPENDENCYPART_SIBL
(28,8),(28,31),-0.0146805 # DEPENDENCYPART_SIBL
(28,8),(28,32),0.00815044 # DEPENDENCYPART_SIBL
(28,8),(28,33),-0.031809 # DEPENDENCYPART_SIBL
(28,8),(28,35),-0.0207966 # DEPENDENCYPART_SIBL
(28,8),(28,36),0.0293333 # DEPENDENCYPART_SIBL
(28,9),(28,10),0.0733604 # DEPENDENCYPART_SIBL
(28,9),(28,12),-0.0399096 # DEPENDENCYPART_SIBL
(28,9),(28,13),0.322014 # DEPENDENCYPART_SIBL
(28,9),(28,14),-0.0393749 # DEPENDENCYPART_SIBL
(28,9),(28,15),-0.0716642 # DEPENDENCYPART_SIBL
(28,9),(28,16),0.170712 # DEPENDENCYPART_SIBL
(28,9),(28,19),-0.0394403 # DEPENDENCYPART_SIBL
(28,9),(28,20),0.0178786 # DEPENDENCYPART_SIBL
(28,9),(28,21),-0.0457823 # DEPENDENCYPART_SIBL
(28,9),(28,22),-0.170873 # DEPENDENCYPART_SIBL
(28,9),(28,23),-0.0396257 # DEPENDENCYPART_SIBL
(28,9),(28,24),-0.0716642 # DEPENDENCYPART_SIBL
(28,9),(28,25),0.0131198 # DEPENDENCYPART_SIBL
(28,9),(28,26),-0.137856 # DEPENDENCYPART_SIBL
(28,9),(28,27),-0.311429 # DEPENDENCYPART_SIBL
(28,9),(28,29),0.0427032 # DEPENDENCYPART_SIBL
(28,9),(28,30),0.0607322 # DEPENDENCYPART_SIBL
(28,9),(28,31),0.0847565 # DEPENDENCYPART_SIBL
(28,9),(28,32),0.0167172 # DEPENDENCYPART_SIBL
(28,9),(28,33),-0.0120199 # DEPENDENCYPART_SIBL
(28,9),(28,35),0.0546134 # DEPENDENCYPART_SIBL
(28,9),(28,36),0.291832 # DEPENDENCYPART_SIBL
(28,10),(28,12),-0.0251541 # DEPENDENCYPART_SIBL
(28,10),(28,13),0.0368074 # DEPENDENCYPART_SIBL
(28,10),(28,14),-0.0246195 # DEPENDENCYPART_SIBL
(28,10),(28,15),-0.236873 # DEPENDENCYPART_SIBL
(28,10),(28,16),-0.0019859 # DEPENDENCYPART_SIBL
(28,10),(28,19),-0.0246847 # DEPENDENCYPART_SIBL
(28,10),(28,20),0.00956033 # DEPENDENCYPART_SIBL
(28,10),(28,21),-0.0310268 # DEPENDENCYPART_SIBL
(28,10),(28,22),-0.182289 # DEPENDENCYPART_SIBL
(28,10),(28,23),-0.0248701 # DEPENDENCYPART_SIBL
(28,10),(28,24),-0.236873 # DEPENDENCYPART_SIBL
(28,10),(28,25),-0.158833 # DEPENDENCYPART_SIBL
(28,10),(28,26),-0.0861879 # DEPENDENCYPART_SIBL
(28,10),(28,27),-0.375251 # DEPENDENCYPART_SIBL
(28,10),(28,29),0.102891 # DEPENDENCYPART_SIBL
(28,10),(28,30),-0.00972616 # DEPENDENCYPART_SIBL
(28,10),(28,31),-0.0784732 # DEPENDENCYPART_SIBL
(28,10),(28,32),0.15807 # DEPENDENCYPART_SIBL
(28,10),(28,33),0.0985323 # DEPENDENCYPART_SIBL
(28,10),(28,35),-0.107452 # DEPENDENCYPART_SIBL
(28,10),(28,36),0.0243505 # DEPENDENCYPART_SIBL
(28,12),(28,13),0.0155935 # DEPENDENCYPART_SIBL
(28,12),(28,14),-0.669634 # DEPENDENCYPART_SIBL
(28,12),(28,15),-0.0582594 # DEPENDENCYPART_SIBL
(28,12),(28,16),0.00472943 # DEPENDENCYPART_SIBL
(28,12),(28,19),-0.67098 # DEPENDENCYPART_SIBL
(28,12),(28,20),0.00809621 # DEPENDENCYPART_SIBL
(28,12),(28,21),-0.677178 # DEPENDENCYPART_SIBL
(28,12),(28,22),-0.45179 # DEPENDENCYPART_SIBL
(28,12),(28,23),-0.671165 # DEPENDENCYPART_SIBL
(28,12),(28,24),-0.0582594 # DEPENDENCYPART_SIBL
(28,12),(28,25),-0.0545973 # DEPENDENCYPART_SIBL
(28,12),(28,26),-0.0982414 # DEPENDENCYPART_SIBL
(28,12),(28,27),0.19185 # DEPENDENCYPART_SIBL
(28,12),(28,29),0.0420416 # DEPENDENCYPART_SIBL
(28,12),(28,30),0.0210541 # DEPENDENCYPART_SIBL
(28,12),(28,31),-0.0260248 # DEPENDENCYPART_SIBL
(28,12),(28,32),0.0101219 # DEPENDENCYPART_SIBL
(28,12),(28,33),-0.0402406 # DEPENDENCYPART_SIBL
(28,12),(28,35),-0.032141 # DEPENDENCYPART_SIBL
(28,12),(28,36),0.0380232 # DEPENDENCYPART_SIBL
(28,13),(28,14),0.0168777 # DEPENDENCYPART_SIBL
(28,13),(28,15),-0.0996731 # DEPENDENCYPART_SIBL
(28,13),(28,16),-0.048316 # DEPENDENCYPART_SIBL
(28,13),(28,19),0.0191125 # DEPENDENCYPART_SIBL
(28,13),(28,20),0.123017 # DEPENDENCYPART_SIBL
(28,13),(28,21),0.0216668 # DEPENDENCYPART_SIBL
(28,13),(28,22),-0.379751 # DEPENDENCYPART_SIBL
(28,13),(28,23),0.0187259 # DEPENDENCYPART_SIBL
(28,13),(28,24),-0.0996731 # DEPENDENCYPART_SIBL
(28,13),(28,25),-0.0732946 # DEPENDENCYPART_SIBL
(28,13),(28,26),-0.134099 # DEPENDENCYPART_SIBL
(28,13),(28,27),0.0715428 # DEPENDENCYPART_SIBL
(28,13),(28,29),-0.00116479 # DEPENDENCYPART_SIBL
(28,13),(28,30),0.014814 # DEPENDENCYPART_SIBL
(28,13),(28,31),-0.0284178 # DEPENDENCYPART_SIBL
(28,13),(28,32),-0.057182 # DEPENDENCYPART_SIBL
(28,13),(28,33),-0.149951 # DEPENDENCYPART_SIBL
(28,13),(28,35),-0.0284739 # DEPENDENCYPART_SIBL
(28,13),(28,36),-0.00236166 # DEPENDENCYPART_SIBL
(28,14),(28,15),-0.0477353 # DEPENDENCYPART_SIBL
(28,14),(28,16),0.0151272 # DEPENDENCYPART_SIBL
(28,14),(28,19),-0.675475 # DEPENDENCYPART_SIBL
(28,14),(28,20),0.0118443 # DEPENDENCYPART_SIBL
(28,14),(28,21),-0.681673 # DEPENDENCYPART_SIBL
(28,14),(28,22),-0.448738 # DEPENDENCYPART_SIBL
(28,14),(28,23),-0.67566 # DEPENDENCYPART_SIBL
(28,14),(28,24),-0.0477353 # DEPENDENCYPART_SIBL
(28,14),(28,25),-0.0440487 # DEPENDENCYPART_SIBL
(28,14),(28,26),-0.0939412 # DEPENDENCYPART_SIBL
(28,14),(28,27),0.205632 # DEPENDENCYPART_SIBL
(28,14),(28,29),0.0401 # DEPENDENCYPART_SIBL
(28,14),(28,30),0.0173087 # DEPENDENCYPART_SIBL
(28,14),(28,31),-0.0344532 # DEPENDENCYPART_SIBL
(28,14),(28,32),0.00712753 # DEPENDENCYPART_SIBL
(28,14),(28,33),-0.0369399 # DEPENDENCYPART_SIBL
(28,14),(28,35),-0.0405693 # DEPENDENCYPART_SIBL
(28,14),(28,36),0.0256577 # DEPENDENCYPART_SIBL
(28,15),(28,16),0.00932881 # DEPENDENCYPART_SIBL
(28,15),(28,19),0.0597342 # DEPENDENCYPART_SIBL
(28,15),(28,20),0.296379 # DEPENDENCYPART_SIBL
(28,15),(28,21),0.0622885 # DEPENDENCYPART_SIBL
(28,15),(28,22),-0.255838 # DEPENDENCYPART_SIBL
(28,15),(28,23),0.0593264 # DEPENDENCYPART_SIBL
(28,15),(28,24),-0.0310385 # DEPENDENCYPART_SIBL
(28,15),(28,25),0.0017771 # DEPENDENCYPART_SIBL
(28,15),(28,26),-0.0696334 # DEPENDENCYPART_SIBL
(28,15),(28,27),0.20375 # DEPENDENCYPART_SIBL
(28,15),(28,29),0.047333 # DEPENDENCYPART_SIBL
(28,15),(28,30),0.0159136 # DEPENDENCYPART_SIBL
(28,15),(28,31),0.0170891 # DEPENDENCYPART_SIBL
(28,15),(28,32),-0.0165181 # DEPENDENCYPART_SIBL
(28,15),(28,33),-0.0979536 # DEPENDENCYPART_SIBL
(28,15),(28,35),0.0165652 # DEPENDENCYPART_SIBL
(28,15),(28,36),0.0171587 # DEPENDENCYPART_SIBL
(28,16),(28,19),0.0664498 # DEPENDENCYPART_SIBL
(28,16),(28,20),0.125323 # DEPENDENCYPART_SIBL
(28,16),(28,21),0.0688809 # DEPENDENCYPART_SIBL
(28,16),(28,22),-0.268808 # DEPENDENCYPART_SIBL
(28,16),(28,23),0.0660585 # DEPENDENCYPART_SIBL
(28,16),(28,24),-0.0276827 # DEPENDENCYPART_SIBL
(28,16),(28,25),-0.0144305 # DEPENDENCYPART_SIBL
(28,16),(28,26),-0.0181649 # DEPENDENCYPART_SIBL
(28,16),(28,27),0.152038 # DEPENDENCYPART_SIBL
(28,16),(28,29),-0.0115083 # DEPENDENCYPART_SIBL
(28,16),(28,30),0.00467117 # DEPENDENCYPART_SIBL
(28,16),(28,31),-0.0469986 # DEPENDENCYPART_SIBL
(28,16),(28,32),-0.0597777 # DEPENDENCYPART_SIBL
(28,16),(28,33),-0.120489 # DEPENDENCYPART_SIBL
(28,16),(28,35),-0.0466044 # DEPENDENCYPART_SIBL
(28,16),(28,36),-0.00486948 # DEPENDENCYPART_SIBL
(28,19),(28,20),0.0073346 # DEPENDENCYPART_SIBL
(28,19),(28,21),-0.677918 # DEPENDENCYPART_SIBL
(28,19),(28,22),-0.45253 # DEPENDENCYPART_SIBL
(28,19),(28,23),-0.671905 # DEPENDENCYPART_SIBL
(28,19),(28,24),-0.0589448 # DEPENDENCYPART_SIBL
(28,19),(28,25),-0.0552826 # DEPENDENCYPART_SIBL
(28,19),(28,26),-0.0989748 # DEPENDENCYPART_SIBL
(28,19),(28,27),0.189628 # DEPENDENCYPART_SIBL
(28,19),(28,29),0.0405523 # DEPENDENCYPART_SIBL
(28,19),(28,30),0.0241553 # DEPENDENCYPART_SIBL
(28,19),(28,31),-0.0315637 # DEPENDENCYPART_SIBL
(28,19),(28,32),0.0112185 # DEPENDENCYPART_SIBL
(28,19),(28,33),-0.0395499 # DEPENDENCYPART_SIBL
(28,19),(28,35),-0.0390562 # DEPENDENCYPART_SIBL
(28,19),(28,36),0.0346248 # DEPENDENCYPART_SIBL
(28,20),(28,21),0.0463177 # DEPENDENCYPART_SIBL
(28,20),(28,22),-0.267359 # DEPENDENCYPART_SIBL
(28,20),(28,23),0.0623386 # DEPENDENCYPART_SIBL
(28,20),(28,24),0.0220294 # DEPENDENCYPART_SIBL
(28,20),(28,25),0.0837825 # DEPENDENCYPART_SIBL
(28,20),(28,26),0.102756 # DEPENDENCYPART_SIBL
(28,20),(28,27),0.167942 # DEPENDENCYPART_SIBL
(28,20),(28,29),0.0841643 # DEPENDENCYPART_SIBL
(28,20),(28,30),0.0755188 # DEPENDENCYPART_SIBL
(28,20),(28,31),-0.0706967 # DEPENDENCYPART_SIBL
(28,20),(28,32),0.0213363 # DEPENDENCYPART_SIBL
(28,20),(28,33),-0.0557898 # DEPENDENCYPART_SIBL
(28,20),(28,35),-0.065071 # DEPENDENCYPART_SIBL
(28,20),(28,36),0.126334 # DEPENDENCYPART_SIBL
(28,21),(28,22),-0.445982 # DEPENDENCYPART_SIBL
(28,21),(28,23),-0.665357 # DEPENDENCYPART_SIBL
(28,21),(28,24),-0.0523963 # DEPENDENCYPART_SIBL
(28,21),(28,25),-0.0487341 # DEPENDENCYPART_SIBL
(28,21),(28,26),-0.0925549 # DEPENDENCYPART_SIBL
(28,21),(28,27),0.209259 # DEPENDENCYPART_SIBL
(28,21),(28,29),0.0671092 # DEPENDENCYPART_SIBL
(28,21),(28,30),0.0347121 # DEPENDENCYPART_SIBL
(28,21),(28,31),-0.00640188 # DEPENDENCYPART_SIBL
(28,21),(28,32),0.0328765 # DEPENDENCYPART_SIBL
(28,21),(28,33),-0.01791 # DEPENDENCYPART_SIBL
(28,21),(28,35),-0.0138884 # DEPENDENCYPART_SIBL
(28,21),(28,36),0.0615555 # DEPENDENCYPART_SIBL
(28,22),(28,23),0.0828373 # DEPENDENCYPART_SIBL
(28,22),(28,24),0.20006 # DEPENDENCYPART_SIBL
(28,22),(28,25),0.147423 # DEPENDENCYPART_SIBL
(28,22),(28,26),0.0335307 # DEPENDENCYPART_SIBL
(28,22),(28,27),0.322476 # DEPENDENCYPART_SIBL
(28,22),(28,29),0.038847 # DEPENDENCYPART_SIBL
(28,22),(28,30),0.0542538 # DEPENDENCYPART_SIBL
(28,22),(28,31),0.0302581 # DEPENDENCYPART_SIBL
(28,22),(28,32),0.0693892 # DEPENDENCYPART_SIBL
(28,22),(28,33),-0.0391196 # DEPENDENCYPART_SIBL
(28,22),(28,35),0.0717305 # DEPENDENCYPART_SIBL
(28,22),(28,36),-0.441143 # DEPENDENCYPART_SIBL
(28,23),(28,24),-0.058522 # DEPENDENCYPART_SIBL
(28,23),(28,25),-0.0548599 # DEPENDENCYPART_SIBL
(28,23),(28,26),-0.0985522 # DEPENDENCYPART_SIBL
(28,23),(28,27),0.191098 # DEPENDENCYPART_SIBL
(28,23),(28,29),0.0432212 # DEPENDENCYPART_SIBL
(28,23),(28,30),0.0229545 # DEPENDENCYPART_SIBL
(28,23),(28,31),-0.0248359 # DEPENDENCYPART_SIBL
(28,23),(28,32),0.012127 # DEPENDENCYPART_SIBL
(28,23),(28,33),-0.0386392 # DEPENDENCYPART_SIBL
(28,23),(28,35),-0.030952 # DEPENDENCYPART_SIBL
(28,23),(28,36),0.0389592 # DEPENDENCYPART_SIBL
(28,24),(28,25),0.0017771 # DEPENDENCYPART_SIBL
(28,24),(28,26),-0.0696334 # DEPENDENCYPART_SIBL
(28,24),(28,27),0.20375 # DEPENDENCYPART_SIBL
(28,24),(28,29),0.047333 # DEPENDENCYPART_SIBL
(28,24),(28,30),0.0159136 # DEPENDENCYPART_SIBL
(28,24),(28,31),0.0170891 # DEPENDENCYPART_SIBL
(28,24),(28,32),-0.0165181 # DEPENDENCYPART_SIBL
(28,24),(28,33),-0.0979536 # DEPENDENCYPART_SIBL
(28,24),(28,35),0.0165652 # DEPENDENCYPART_SIBL
(28,24),(28,36),0.0171587 # DEPENDENCYPART_SIBL
(28,25),(28,26),0.0466006 # DEPENDENCYPART_SIBL
(28,25),(28,27),0.193931 # DEPENDENCYPART_SIBL
(28,25),(28,29),0.0215113 # DEPENDENCYPART_SIBL
(28,25),(28,30),0.0200291 # DEPENDENCYPART_SIBL
(28,25),(28,31),-0.0361859 # DEPENDENCYPART_SIBL
(28,25),(28,32),-0.0544363 # DEPENDENCYPART_SIBL
(28,25),(28,33),-0.115795 # DEPENDENCYPART_SIBL
(28,25),(28,35),-0.0358882 # DEPENDENCYPART_SIBL
(28,25),(28,36),-0.00294675 # DEPENDENCYPART_SIBL
(28,26),(28,27),0.173428 # DEPENDENCYPART_SIBL
(28,26),(28,29),-0.0212888 # DEPENDENCYPART_SIBL
(28,26),(28,30),-0.00179724 # DEPENDENCYPART_SIBL
(28,26),(28,31),-0.0828044 # DEPENDENCYPART_SIBL
(28,26),(28,32),-0.054276 # DEPENDENCYPART_SIBL
(28,26),(28,33),-0.0606015 # DEPENDENCYPART_SIBL
(28,26),(28,35),-0.0748609 # DEPENDENCYPART_SIBL
(28,26),(28,36),-0.0389111 # DEPENDENCYPART_SIBL
(28,27),(28,29),0.0427032 # DEPENDENCYPART_SIBL
(28,27),(28,30),0.0607322 # DEPENDENCYPART_SIBL
(28,27),(28,31),0.0847565 # DEPENDENCYPART_SIBL
(28,27),(28,32),0.0167172 # DEPENDENCYPART_SIBL
(28,27),(28,33),-0.0120199 # DEPENDENCYPART_SIBL
(28,27),(28,35),0.0546134 # DEPENDENCYPART_SIBL
(28,27),(28,36),0.291832 # DEPENDENCYPART_SIBL
(28,29),(28,30),0.0503935 # DEPENDENCYPART_SIBL
(28,29),(28,31),-0.0227562 # DEPENDENCYPART_SIBL
(28,29),(28,32),-0.0240167 # DEPENDENCYPART_SIBL
(28,29),(28,33),-0.16826 # DEPENDENCYPART_SIBL
(28,29),(28,35),-0.0442626 # DEPENDENCYPART_SIBL
(28,29),(28,36),-0.0071598 # DEPENDENCYPART_SIBL
(28,30),(28,31),0.0290907 # DEPENDENCYPART_SIBL
(28,30),(28,32),0.0240596 # DEPENDENCYPART_SIBL
(28,30),(28,33),-0.0154685 # DEPENDENCYPART_SIBL
(28,30),(28,35),0.00648206 # DEPENDENCYPART_SIBL
(28,30),(28,36),-0.0119504 # DEPENDENCYPART_SIBL
(28,31),(28,32),0.0134524 # DEPENDENCYPART_SIBL
(28,31),(28,33),0.00871243 # DEPENDENCYPART_SIBL
(28,31),(28,35),-0.241185 # DEPENDENCYPART_SIBL
(28,31),(28,36),0.0160467 # DEPENDENCYPART_SIBL
(28,32),(28,33),-0.118337 # DEPENDENCYPART_SIBL
(28,32),(28,35),-0.0156506 # DEPENDENCYPART_SIBL
(28,32),(28,36),0.0421305 # DEPENDENCYPART_SIBL
(28,33),(28,35),-0.00520545 # DEPENDENCYPART_SIBL
(28,33),(28,36),0.035475 # DEPENDENCYPART_SIBL
(28,35),(28,36),0.0224693 # DEPENDENCYPART_SIBL
(29,30),(29,31),-0.0293721 # DEPENDENCYPART_SIBL
(29,30),(29,32),0.0702178 # DEPENDENCYPART_SIBL
(29,30),(29,33),0.0830771 # DEPENDENCYPART_SIBL
(29,31),(29,32),0.0733603 # DEPENDENCYPART_SIBL
(29,31),(29,33),0.115654 # DEPENDENCYPART_SIBL
(29,32),(29,33),0.0598426 # DEPENDENCYPART_SIBL
(30,2),(30,5),-0.010264 # DEPENDENCYPART_SIBL
(30,2),(30,9),0.269101 # DEPENDENCYPART_SIBL
(30,2),(30,10),0.274311 # DEPENDENCYPART_SIBL
(30,2),(30,12),-0.0109341 # DEPENDENCYPART_SIBL
(30,2),(30,14),-0.00616137 # DEPENDENCYPART_SIBL
(30,2),(30,15),0.110328 # DEPENDENCYPART_SIBL
(30,2),(30,16),0.130008 # DEPENDENCYPART_SIBL
(30,2),(30,19),-0.0103941 # DEPENDENCYPART_SIBL
(30,2),(30,21),-0.0181283 # DEPENDENCYPART_SIBL
(30,2),(30,23),-0.0105178 # DEPENDENCYPART_SIBL
(30,2),(30,24),0.110328 # DEPENDENCYPART_SIBL
(30,2),(30,25),0.1992 # DEPENDENCYPART_SIBL
(30,2),(30,26),0.0167719 # DEPENDENCYPART_SIBL
(30,2),(30,27),0.269101 # DEPENDENCYPART_SIBL
(30,2),(30,28),0.274311 # DEPENDENCYPART_SIBL
(30,2),(30,29),0.0568817 # DEPENDENCYPART_SIBL
(30,2),(30,31),-0.133848 # DEPENDENCYPART_SIBL
(30,2),(30,32),-0.0515026 # DEPENDENCYPART_SIBL
(30,2),(30,33),0.0311351 # DEPENDENCYPART_SIBL
(30,2),(30,34),-0.100644 # DEPENDENCYPART_SIBL
(30,2),(30,35),-0.12482 # DEPENDENCYPART_SIBL
(30,2),(30,36),0.0460609 # DEPENDENCYPART_SIBL
(30,5),(30,9),0.144092 # DEPENDENCYPART_SIBL
(30,5),(30,10),0.0617559 # DEPENDENCYPART_SIBL
(30,5),(30,12),-0.745277 # DEPENDENCYPART_SIBL
(30,5),(30,14),-0.743533 # DEPENDENCYPART_SIBL
(30,5),(30,15),-0.0696456 # DEPENDENCYPART_SIBL
(30,5),(30,16),0.0316475 # DEPENDENCYPART_SIBL
(30,5),(30,19),-0.744879 # DEPENDENCYPART_SIBL
(30,5),(30,21),-0.751077 # DEPENDENCYPART_SIBL
(30,5),(30,23),-0.745064 # DEPENDENCYPART_SIBL
(30,5),(30,24),-0.0696456 # DEPENDENCYPART_SIBL
(30,5),(30,25),-0.0704651 # DEPENDENCYPART_SIBL
(30,5),(30,26),-0.122605 # DEPENDENCYPART_SIBL
(30,5),(30,27),0.144092 # DEPENDENCYPART_SIBL
(30,5),(30,28),0.0617559 # DEPENDENCYPART_SIBL
(30,5),(30,29),-0.196418 # DEPENDENCYPART_SIBL
(30,5),(30,31),-0.0974838 # DEPENDENCYPART_SIBL
(30,5),(30,32),-0.030784 # DEPENDENCYPART_SIBL
(30,5),(30,33),0.000773407 # DEPENDENCYPART_SIBL
(30,5),(30,34),-0.0489387 # DEPENDENCYPART_SIBL
(30,5),(30,35),-0.102961 # DEPENDENCYPART_SIBL
(30,5),(30,36),0.0474609 # DEPENDENCYPART_SIBL
(30,9),(30,10),0.144397 # DEPENDENCYPART_SIBL
(30,9),(30,12),-0.0321832 # DEPENDENCYPART_SIBL
(30,9),(30,14),-0.0316485 # DEPENDENCYPART_SIBL
(30,9),(30,15),0.00241836 # DEPENDENCYPART_SIBL
(30,9),(30,16),0.290272 # DEPENDENCYPART_SIBL
(30,9),(30,19),-0.0317138 # DEPENDENCYPART_SIBL
(30,9),(30,21),-0.0380559 # DEPENDENCYPART_SIBL
(30,9),(30,23),-0.0318992 # DEPENDENCYPART_SIBL
(30,9),(30,24),0.00241836 # DEPENDENCYPART_SIBL
(30,9),(30,25),0.0827405 # DEPENDENCYPART_SIBL
(30,9),(30,26),-0.0902679 # DEPENDENCYPART_SIBL
(30,9),(30,27),-0.25383 # DEPENDENCYPART_SIBL
(30,9),(30,28),0.144397 # DEPENDENCYPART_SIBL
(30,9),(30,29),-0.0587068 # DEPENDENCYPART_SIBL
(30,9),(30,31),-0.0199593 # DEPENDENCYPART_SIBL
(30,9),(30,32),-0.0439486 # DEPENDENCYPART_SIBL
(30,9),(30,33),0.0185533 # DEPENDENCYPART_SIBL
(30,9),(30,34),-0.0745086 # DEPENDENCYPART_SIBL
(30,9),(30,35),-0.0494524 # DEPENDENCYPART_SIBL
(30,9),(30,36),0.320993 # DEPENDENCYPART_SIBL
(30,10),(30,12),-0.0171573 # DEPENDENCYPART_SIBL
(30,10),(30,14),-0.0166228 # DEPENDENCYPART_SIBL
(30,10),(30,15),-0.161396 # DEPENDENCYPART_SIBL
(30,10),(30,16),0.118968 # DEPENDENCYPART_SIBL
(30,10),(30,19),-0.016688 # DEPENDENCYPART_SIBL
(30,10),(30,21),-0.02303 # DEPENDENCYPART_SIBL
(30,10),(30,23),-0.0168734 # DEPENDENCYPART_SIBL
(30,10),(30,24),-0.161396 # DEPENDENCYPART_SIBL
(30,10),(30,25),-0.0878187 # DEPENDENCYPART_SIBL
(30,10),(30,26),-0.0383248 # DEPENDENCYPART_SIBL
(30,10),(30,27),-0.318142 # DEPENDENCYPART_SIBL
(30,10),(30,28),-0.0136142 # DEPENDENCYPART_SIBL
(30,10),(30,29),-0.0782288 # DEPENDENCYPART_SIBL
(30,10),(30,31),-0.161006 # DEPENDENCYPART_SIBL
(30,10),(30,32),0.108209 # DEPENDENCYPART_SIBL
(30,10),(30,33),0.13991 # DEPENDENCYPART_SIBL
(30,10),(30,34),0.0048351 # DEPENDENCYPART_SIBL
(30,10),(30,35),-0.189335 # DEPENDENCYPART_SIBL
(30,10),(30,36),0.074484 # DEPENDENCYPART_SIBL
(30,12),(30,14),-0.743742 # DEPENDENCYPART_SIBL
(30,12),(30,15),-0.0699073 # DEPENDENCYPART_SIBL
(30,12),(30,16),0.0313867 # DEPENDENCYPART_SIBL
(30,12),(30,19),-0.745088 # DEPENDENCYPART_SIBL
(30,12),(30,21),-0.751286 # DEPENDENCYPART_SIBL
(30,12),(30,23),-0.745273 # DEPENDENCYPART_SIBL
(30,12),(30,24),-0.0699073 # DEPENDENCYPART_SIBL
(30,12),(30,25),-0.0707268 # DEPENDENCYPART_SIBL
(30,12),(30,26),-0.122803 # DEPENDENCYPART_SIBL
(30,12),(30,27),0.143512 # DEPENDENCYPART_SIBL
(30,12),(30,28),0.0611736 # DEPENDENCYPART_SIBL
(30,12),(30,29),-0.196627 # DEPENDENCYPART_SIBL
(30,12),(30,31),-0.0974966 # DEPENDENCYPART_SIBL
(30,12),(30,32),-0.0300992 # DEPENDENCYPART_SIBL
(30,12),(30,33),0.00186381 # DEPENDENCYPART_SIBL
(30,12),(30,34),-0.0488024 # DEPENDENCYPART_SIBL
(30,12),(30,35),-0.102973 # DEPENDENCYPART_SIBL
(30,12),(30,36),0.0510547 # DEPENDENCYPART_SIBL
(30,14),(30,15),-0.0593832 # DEPENDENCYPART_SIBL
(30,14),(30,16),0.0417844 # DEPENDENCYPART_SIBL
(30,14),(30,19),-0.749583 # DEPENDENCYPART_SIBL
(30,14),(30,21),-0.755781 # DEPENDENCYPART_SIBL
(30,14),(30,23),-0.749768 # DEPENDENCYPART_SIBL
(30,14),(30,24),-0.0593832 # DEPENDENCYPART_SIBL
(30,14),(30,25),-0.0601782 # DEPENDENCYPART_SIBL
(30,14),(30,26),-0.118503 # DEPENDENCYPART_SIBL
(30,14),(30,27),0.157294 # DEPENDENCYPART_SIBL
(30,14),(30,28),0.0735864 # DEPENDENCYPART_SIBL
(30,14),(30,29),-0.192881 # DEPENDENCYPART_SIBL
(30,14),(30,31),-0.105925 # DEPENDENCYPART_SIBL
(30,14),(30,32),-0.0330935 # DEPENDENCYPART_SIBL
(30,14),(30,33),0.00516452 # DEPENDENCYPART_SIBL
(30,14),(30,34),-0.050744 # DEPENDENCYPART_SIBL
(30,14),(30,35),-0.111402 # DEPENDENCYPART_SIBL
(30,14),(30,36),0.0386891 # DEPENDENCYPART_SIBL
(30,15),(30,16),0.0700582 # DEPENDENCYPART_SIBL
(30,15),(30,19),-0.000361882 # DEPENDENCYPART_SIBL
(30,15),(30,21),0.00219245 # DEPENDENCYPART_SIBL
(30,15),(30,23),-0.000769629 # DEPENDENCYPART_SIBL
(30,15),(30,24),-0.0075099 # DEPENDENCYPART_SIBL
(30,15),(30,25),0.0198582 # DEPENDENCYPART_SIBL
(30,15),(30,26),-0.0765158 # DEPENDENCYPART_SIBL
(30,15),(30,27),0.199197 # DEPENDENCYPART_SIBL
(30,15),(30,28),0.0316107 # DEPENDENCYPART_SIBL
(30,15),(30,29),-0.0362157 # DEPENDENCYPART_SIBL
