# _root_ Com_a factor normalitzador hi ha el fet que el gruix d' atestats penals , que fan els Mossos_d'_Esquadra , entra als jutjats en llengua catalana .
#goldHeads=5,1,2,5,0,7,5,20,10,20,10,11,12,16,16,10,18,16,16,7,20,21,20,23,24,5,
#predictedHeads=5,1,2,5,0,7,5,20,10,20,10,11,12,16,16,10,18,16,16,7,20,21,22,23,24,5,
(7,20),(20,4),-1.4769 # DEPENDENCYPART_GRANDPAR
(7,20),(20,5),-1.65761 # DEPENDENCYPART_GRANDPAR
(7,20),(20,7),-0.187145 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,20),(20,8),2.30711 # DEPENDENCYPART_GRANDPAR
(7,20),(20,9),0.390454 # DEPENDENCYPART_GRANDPAR
(7,20),(20,10),0.631102 # DEPENDENCYPART_GRANDPAR
(7,20),(20,11),0.304894 # DEPENDENCYPART_GRANDPAR
(7,20),(20,12),0.365039 # DEPENDENCYPART_GRANDPAR
(7,20),(20,13),0.0599259 # DEPENDENCYPART_GRANDPAR
(7,20),(20,14),0.242711 # DEPENDENCYPART_GRANDPAR
(7,20),(20,15),1.45227 # DEPENDENCYPART_GRANDPAR
(7,20),(20,16),0.347791 # DEPENDENCYPART_GRANDPAR
(7,20),(20,17),-0.285293 # DEPENDENCYPART_GRANDPAR
(7,20),(20,18),0.411281 # DEPENDENCYPART_GRANDPAR
(7,20),(20,19),0.0797563 # DEPENDENCYPART_GRANDPAR
(7,20),(20,21),0.170768 # DEPENDENCYPART_GRANDPAR
(7,20),(20,22),-0.208067 # DEPENDENCYPART_GRANDPAR
(7,20),(20,23),-0.331977 # DEPENDENCYPART_GRANDPAR
(7,20),(20,24),-0.0526113 # DEPENDENCYPART_GRANDPAR
(7,20),(20,25),-0.545775 # DEPENDENCYPART_GRANDPAR
(7,20),(20,26),-1.34323 # DEPENDENCYPART_GRANDPAR
(7,21),(21,19),-0.108078 # DEPENDENCYPART_GRANDPAR
(7,21),(21,20),0.0136011 # DEPENDENCYPART_GRANDPAR
(7,21),(21,22),-0.390468 # DEPENDENCYPART_GRANDPAR
(7,21),(21,23),-0.670503 # DEPENDENCYPART_GRANDPAR
(7,21),(21,24),-0.202547 # DEPENDENCYPART_GRANDPAR
(7,21),(21,25),-0.780486 # DEPENDENCYPART_GRANDPAR
(7,23),(23,21),-0.0330606 # DEPENDENCYPART_GRANDPAR
(7,23),(23,24),-0.114306 # DEPENDENCYPART_GRANDPAR
(7,23),(23,25),-0.737374 # DEPENDENCYPART_GRANDPAR
(7,25),(25,21),0.118303 # DEPENDENCYPART_GRANDPAR
(7,25),(25,23),-0.190944 # DEPENDENCYPART_GRANDPAR
(8,10),(10,1),-0.914699 # DEPENDENCYPART_GRANDPAR
(8,10),(10,4),-0.922716 # DEPENDENCYPART_GRANDPAR
(8,10),(10,5),-0.872259 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.980613 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.871699 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.638583 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),0.233979 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.265378 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.102167 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.0283831 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.261623 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.11608 # DEPENDENCYPART_GRANDPAR
(8,10),(10,18),-0.0876003 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),-0.329402 # DEPENDENCYPART_GRANDPAR
(8,10),(10,20),-0.252284 # DEPENDENCYPART_GRANDPAR
(8,10),(10,21),-0.753024 # DEPENDENCYPART_GRANDPAR
(8,10),(10,23),-0.775361 # DEPENDENCYPART_GRANDPAR
(8,10),(10,25),-0.398636 # DEPENDENCYPART_GRANDPAR
(8,10),(10,26),-0.589262 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-0.992419 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.605348 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),0.487667 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.407736 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.143322 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.0245845 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.397662 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.0977566 # DEPENDENCYPART_GRANDPAR
(8,13),(13,9),0.378244 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),-0.192839 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.333082 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.13275 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.138079 # DEPENDENCYPART_GRANDPAR
(8,13),(13,20),-0.259787 # DEPENDENCYPART_GRANDPAR
(8,13),(13,23),-0.680588 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),-0.820975 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.645165 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.646751 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.804723 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.817036 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.326175 # DEPENDENCYPART_GRANDPAR
(9,7),(7,10),-1.47057 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-0.89787 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-1.98221 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-1.70117 # DEPENDENCYPART_GRANDPAR
(9,7),(7,14),-1.37784 # DEPENDENCYPART_GRANDPAR
(9,7),(7,16),-1.39322 # DEPENDENCYPART_GRANDPAR
(9,7),(7,18),-1.72473 # DEPENDENCYPART_GRANDPAR
(9,7),(7,19),-1.46761 # DEPENDENCYPART_GRANDPAR
(9,7),(7,20),-1.33749 # DEPENDENCYPART_GRANDPAR
(9,7),(7,21),-1.44348 # DEPENDENCYPART_GRANDPAR
(9,7),(7,23),-1.2386 # DEPENDENCYPART_GRANDPAR
(9,7),(7,25),-1.74796 # DEPENDENCYPART_GRANDPAR
(9,7),(7,26),-1.47142 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-1.3864 # DEPENDENCYPART_GRANDPAR
(9,10),(10,4),-1.18679 # DEPENDENCYPART_GRANDPAR
(9,10),(10,5),-1.50008 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-1.63186 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-1.40495 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-1.1745 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-1.2955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.258798 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-1.31034 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.972602 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.63046 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.672052 # DEPENDENCYPART_GRANDPAR
(9,10),(10,18),-1.05186 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),-0.720224 # DEPENDENCYPART_GRANDPAR
(9,10),(10,20),-0.62456 # DEPENDENCYPART_GRANDPAR
(9,10),(10,21),-0.894536 # DEPENDENCYPART_GRANDPAR
(9,10),(10,23),-0.679935 # DEPENDENCYPART_GRANDPAR
(9,10),(10,25),-1.02113 # DEPENDENCYPART_GRANDPAR
(9,10),(10,26),-0.69507 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),-1.46565 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-1.16454 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-1.27074 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),-0.605372 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-1.29648 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-1.00441 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.74309 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.707208 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.445243 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),-0.422084 # DEPENDENCYPART_GRANDPAR
(10,1),(1,5),-0.573936 # DEPENDENCYPART_GRANDPAR
(10,1),(1,8),-0.218086 # DEPENDENCYPART_GRANDPAR
(10,1),(1,14),-0.724965 # DEPENDENCYPART_GRANDPAR
(10,1),(1,19),-0.923972 # DEPENDENCYPART_GRANDPAR
(10,1),(1,26),-2.00173 # DEPENDENCYPART_GRANDPAR
(10,4),(4,7),-0.294727 # DEPENDENCYPART_GRANDPAR
(10,4),(4,10),-1.52418 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,1),-0.678694 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.545207 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.246683 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.38853 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),-0.329452 # DEPENDENCYPART_GRANDPAR
(10,5),(5,8),0.382436 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-1.69859 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,11),-0.657233 # DEPENDENCYPART_GRANDPAR
(10,5),(5,14),-0.819471 # DEPENDENCYPART_GRANDPAR
(10,5),(5,16),-1.00818 # DEPENDENCYPART_GRANDPAR
(10,5),(5,19),-1.01848 # DEPENDENCYPART_GRANDPAR
(10,5),(5,20),-1.19444 # DEPENDENCYPART_GRANDPAR
(10,5),(5,21),-1.03761 # DEPENDENCYPART_GRANDPAR
(10,5),(5,23),-1.26212 # DEPENDENCYPART_GRANDPAR
(10,5),(5,26),-2.08612 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),0.0364681 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),0.193199 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.927394 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.325736 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.532898 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.926015 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.653295 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.329217 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.5509 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.406533 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-0.914302 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.820105 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),-0.713379 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-0.839287 # DEPENDENCYPART_GRANDPAR
(10,7),(7,18),-0.986829 # DEPENDENCYPART_GRANDPAR
(10,7),(7,19),-0.912386 # DEPENDENCYPART_GRANDPAR
(10,7),(7,20),-1.02553 # DEPENDENCYPART_GRANDPAR
(10,7),(7,21),-0.81321 # DEPENDENCYPART_GRANDPAR
(10,7),(7,23),-1.00861 # DEPENDENCYPART_GRANDPAR
(10,7),(7,25),-1.36886 # DEPENDENCYPART_GRANDPAR
(10,7),(7,26),-1.99379 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.5403 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.478781 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.818975 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.324582 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.57696 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.608168 # DEPENDENCYPART_GRANDPAR
(10,11),(11,1),-1.62638 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-1.2994 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-1.05646 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.613861 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),0.198998 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.0387556 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),0.0358987 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.140825 # DEPENDENCYPART_GRANDPAR
(10,12),(12,1),-1.48915 # DEPENDENCYPART_GRANDPAR
(10,12),(12,5),-1.44406 # DEPENDENCYPART_GRANDPAR
(10,12),(12,6),-1.3888 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-1.27435 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-1.09522 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.787982 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,13),-0.0858455 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),0.153155 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.232824 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.248126 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.045852 # DEPENDENCYPART_GRANDPAR
(10,12),(12,20),-0.443826 # DEPENDENCYPART_GRANDPAR
(10,12),(12,25),-0.646189 # DEPENDENCYPART_GRANDPAR
(10,12),(12,26),-1.20343 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-1.06523 # DEPENDENCYPART_GRANDPAR
(10,13),(13,11),0.30616 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),0.0881202 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.183212 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.154527 # DEPENDENCYPART_GRANDPAR
(10,13),(13,20),-0.377828 # DEPENDENCYPART_GRANDPAR
(10,13),(13,23),-0.375221 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.152701 # DEPENDENCYPART_GRANDPAR
(10,16),(16,1),-1.71186 # DEPENDENCYPART_GRANDPAR
(10,16),(16,4),-1.21579 # DEPENDENCYPART_GRANDPAR
(10,16),(16,5),-1.61521 # DEPENDENCYPART_GRANDPAR
(10,16),(16,7),-1.23052 # DEPENDENCYPART_GRANDPAR
(10,16),(16,8),-1.38885 # DEPENDENCYPART_GRANDPAR
(10,16),(16,9),-1.11707 # DEPENDENCYPART_GRANDPAR
(10,16),(16,10),-0.711421 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,16),(16,11),0.336433 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),-0.0756416 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),-0.0807722 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),0.289105 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),1.40656 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.095404 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.0365802 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.235504 # DEPENDENCYPART_GRANDPAR
(10,16),(16,21),0.0172291 # DEPENDENCYPART_GRANDPAR
(10,16),(16,23),-0.286098 # DEPENDENCYPART_GRANDPAR
(10,16),(16,25),-0.544333 # DEPENDENCYPART_GRANDPAR
(10,16),(16,26),-1.2333 # DEPENDENCYPART_GRANDPAR
(10,18),(18,13),-0.12189 # DEPENDENCYPART_GRANDPAR
(10,18),(18,16),-0.0788551 # DEPENDENCYPART_GRANDPAR
(10,18),(18,17),-0.543623 # DEPENDENCYPART_GRANDPAR
(10,18),(18,19),-0.060255 # DEPENDENCYPART_GRANDPAR
(10,18),(18,20),-0.457161 # DEPENDENCYPART_GRANDPAR
(10,18),(18,21),-0.263369 # DEPENDENCYPART_GRANDPAR
(10,18),(18,23),-0.53902 # DEPENDENCYPART_GRANDPAR
(10,18),(18,25),-0.657441 # DEPENDENCYPART_GRANDPAR
(10,20),(20,1),-1.71076 # DEPENDENCYPART_GRANDPAR
(10,20),(20,2),-1.59628 # DEPENDENCYPART_GRANDPAR
(10,20),(20,3),-1.18404 # DEPENDENCYPART_GRANDPAR
(10,20),(20,4),-1.21471 # DEPENDENCYPART_GRANDPAR
(10,20),(20,5),-1.61413 # DEPENDENCYPART_GRANDPAR
(10,20),(20,7),-1.22731 # DEPENDENCYPART_GRANDPAR
(10,20),(20,8),-1.38768 # DEPENDENCYPART_GRANDPAR
(10,20),(20,9),-1.11599 # DEPENDENCYPART_GRANDPAR
(10,20),(20,10),-0.718604 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,20),(20,11),0.342376 # DEPENDENCYPART_GRANDPAR
(10,20),(20,12),-0.0827917 # DEPENDENCYPART_GRANDPAR
(10,20),(20,13),-0.100702 # DEPENDENCYPART_GRANDPAR
(10,20),(20,14),0.249205 # DEPENDENCYPART_GRANDPAR
(10,20),(20,15),1.40814 # DEPENDENCYPART_GRANDPAR
(10,20),(20,16),0.0189776 # DEPENDENCYPART_GRANDPAR
(10,20),(20,17),-0.791004 # DEPENDENCYPART_GRANDPAR
(10,20),(20,18),-0.151075 # DEPENDENCYPART_GRANDPAR
(10,20),(20,19),0.0501986 # DEPENDENCYPART_GRANDPAR
(10,20),(20,21),-0.0140997 # DEPENDENCYPART_GRANDPAR
(10,20),(20,22),-0.405539 # DEPENDENCYPART_GRANDPAR
(10,20),(20,23),-0.317128 # DEPENDENCYPART_GRANDPAR
(10,20),(20,24),-0.378466 # DEPENDENCYPART_GRANDPAR
(10,20),(20,25),-0.547036 # DEPENDENCYPART_GRANDPAR
(10,20),(20,26),-1.23034 # DEPENDENCYPART_GRANDPAR
(10,21),(21,19),-0.0572982 # DEPENDENCYPART_GRANDPAR
(10,21),(21,20),-0.243135 # DEPENDENCYPART_GRANDPAR
(10,21),(21,22),-0.552802 # DEPENDENCYPART_GRANDPAR
(10,21),(21,23),-0.660165 # DEPENDENCYPART_GRANDPAR
(10,21),(21,24),-0.495069 # DEPENDENCYPART_GRANDPAR
(10,21),(21,25),-0.765492 # DEPENDENCYPART_GRANDPAR
(10,23),(23,21),-0.163664 # DEPENDENCYPART_GRANDPAR
(10,23),(23,24),-0.418037 # DEPENDENCYPART_GRANDPAR
(10,23),(23,25),-0.727184 # DEPENDENCYPART_GRANDPAR
(10,25),(25,21),-0.0903723 # DEPENDENCYPART_GRANDPAR
(10,25),(25,23),-0.204394 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),-0.273211 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),-0.338975 # DEPENDENCYPART_GRANDPAR
(11,1),(1,5),-0.314127 # DEPENDENCYPART_GRANDPAR
(11,1),(1,8),-0.264231 # DEPENDENCYPART_GRANDPAR
(11,1),(1,14),-0.919575 # DEPENDENCYPART_GRANDPAR
(11,1),(1,19),-1.26923 # DEPENDENCYPART_GRANDPAR
(11,1),(1,26),-1.68153 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.337054 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.60334 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,13),-0.356139 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.64684 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.255298 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.71742 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,1),-0.373741 # DEPENDENCYPART_GRANDPAR
(11,10),(10,4),-0.703749 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.436755 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.463672 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.67017 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.839885 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.444716 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.6086 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.10337 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.426705 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-1.01776 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.84446 # DEPENDENCYPART_GRANDPAR
(11,10),(10,18),-1.00077 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-1.36742 # DEPENDENCYPART_GRANDPAR
(11,10),(10,20),-1.3879 # DEPENDENCYPART_GRANDPAR
(11,10),(10,21),-1.08073 # DEPENDENCYPART_GRANDPAR
(11,10),(10,23),-1.19238 # DEPENDENCYPART_GRANDPAR
(11,10),(10,25),-0.966527 # DEPENDENCYPART_GRANDPAR
(11,10),(10,26),-1.77793 # DEPENDENCYPART_GRANDPAR
(11,12),(12,1),-0.942468 # DEPENDENCYPART_GRANDPAR
(11,12),(12,5),-1.2915 # DEPENDENCYPART_GRANDPAR
(11,12),(12,6),-1.49069 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-1.29755 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-1.47174 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-1.21052 # DEPENDENCYPART_GRANDPAR
(11,12),(12,13),0.429074 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.0681024 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),0.113397 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),-0.304111 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),-0.41776 # DEPENDENCYPART_GRANDPAR
(11,12),(12,20),-0.443574 # DEPENDENCYPART_GRANDPAR
(11,12),(12,25),-0.0944766 # DEPENDENCYPART_GRANDPAR
(11,12),(12,26),-0.898765 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-1.32456 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.930024 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,14),-0.0969899 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),0.0202394 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.154053 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.5251 # DEPENDENCYPART_GRANDPAR
(11,13),(13,23),-0.525562 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),0.335297 # DEPENDENCYPART_GRANDPAR
(11,16),(16,1),-1.06499 # DEPENDENCYPART_GRANDPAR
(11,16),(16,4),-1.40609 # DEPENDENCYPART_GRANDPAR
(11,16),(16,5),-1.40389 # DEPENDENCYPART_GRANDPAR
(11,16),(16,7),-1.33826 # DEPENDENCYPART_GRANDPAR
(11,16),(16,8),-1.3368 # DEPENDENCYPART_GRANDPAR
(11,16),(16,9),-1.39622 # DEPENDENCYPART_GRANDPAR
(11,16),(16,10),-1.25503 # DEPENDENCYPART_GRANDPAR
(11,16),(16,11),-0.992604 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,16),(16,12),0.726616 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),0.365334 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),0.101116 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),0.854381 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),-0.0821434 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),-0.389348 # DEPENDENCYPART_GRANDPAR
(11,16),(16,20),-0.527449 # DEPENDENCYPART_GRANDPAR
(11,16),(16,21),-0.136647 # DEPENDENCYPART_GRANDPAR
(11,16),(16,23),-0.340615 # DEPENDENCYPART_GRANDPAR
(11,16),(16,25),-0.0446692 # DEPENDENCYPART_GRANDPAR
(11,16),(16,26),-0.88625 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),0.172115 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),-0.129058 # DEPENDENCYPART_GRANDPAR
(12,1),(1,5),-0.461534 # DEPENDENCYPART_GRANDPAR
(12,1),(1,8),-0.35277 # DEPENDENCYPART_GRANDPAR
(12,1),(1,14),-0.72178 # DEPENDENCYPART_GRANDPAR
(12,1),(1,19),-1.15143 # DEPENDENCYPART_GRANDPAR
(12,1),(1,26),-1.78243 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.35551 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),0.0825787 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),0.0479125 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.676825 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),0.229075 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),0.249081 # DEPENDENCYPART_GRANDPAR
(12,5),(5,10),0.77658 # DEPENDENCYPART_GRANDPAR
(12,5),(5,11),0.138173 # DEPENDENCYPART_GRANDPAR
(12,5),(5,14),-0.816281 # DEPENDENCYPART_GRANDPAR
(12,5),(5,16),-0.904838 # DEPENDENCYPART_GRANDPAR
(12,5),(5,19),-1.24593 # DEPENDENCYPART_GRANDPAR
(12,5),(5,20),-1.37477 # DEPENDENCYPART_GRANDPAR
(12,5),(5,21),-0.950214 # DEPENDENCYPART_GRANDPAR
(12,5),(5,23),-1.15981 # DEPENDENCYPART_GRANDPAR
(12,5),(5,26),-1.86682 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),0.594577 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),0.28661 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),0.736009 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),0.00266125 # DEPENDENCYPART_GRANDPAR
(12,8),(8,13),-0.626117 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),0.242633 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),1.11055 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),0.374899 # DEPENDENCYPART_GRANDPAR
(12,10),(10,1),-0.619138 # DEPENDENCYPART_GRANDPAR
(12,10),(10,4),-0.825751 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.831408 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.426481 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),0.208561 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-1.02287 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.270752 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),0.116755 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.7239 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-0.626085 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.708211 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.734694 # DEPENDENCYPART_GRANDPAR
(12,10),(10,18),-1.00671 # DEPENDENCYPART_GRANDPAR
(12,10),(10,19),-1.13786 # DEPENDENCYPART_GRANDPAR
(12,10),(10,20),-1.20461 # DEPENDENCYPART_GRANDPAR
(12,10),(10,21),-0.724219 # DEPENDENCYPART_GRANDPAR
(12,10),(10,23),-0.904619 # DEPENDENCYPART_GRANDPAR
(12,10),(10,25),-1.39676 # DEPENDENCYPART_GRANDPAR
(12,10),(10,26),-1.77266 # DEPENDENCYPART_GRANDPAR
