# _root_ La velocitat màxima calculada és d' entre 30 i 60 quilòmetres per hora , de_forma_que el trajecte entre la frontera i Escaldes-Engordany podria fer -se entre 22 i 29 minuts , incloent -hi la durada de les parades .
#goldHeads=2,5,2,2,0,5,8,11,8,8,6,11,12,24,24,17,24,17,20,18,20,20,24,5,24,24,30,27,27,26,32,24,32,35,32,35,38,36,5,
#predictedHeads=2,5,2,2,0,5,8,11,8,8,6,11,12,5,5,17,24,17,20,18,20,20,24,5,24,24,30,27,27,26,32,24,32,35,32,35,38,36,5,
(23,18),(23,27),-0.0492944 # DEPENDENCYPART_SIBL
(23,18),(23,28),0.208362 # DEPENDENCYPART_SIBL
(23,18),(23,29),-0.0350823 # DEPENDENCYPART_SIBL
(23,18),(23,30),-0.0362436 # DEPENDENCYPART_SIBL
(23,18),(23,31),-0.0832273 # DEPENDENCYPART_SIBL
(23,18),(23,32),-0.0118196 # DEPENDENCYPART_SIBL
(23,18),(23,35),-0.0324793 # DEPENDENCYPART_SIBL
(23,18),(23,39),-0.0177348 # DEPENDENCYPART_SIBL
(23,20),(23,21),-0.0378227 # DEPENDENCYPART_SIBL
(23,20),(23,22),-0.742479 # DEPENDENCYPART_SIBL
(23,20),(23,24),-0.0321179 # DEPENDENCYPART_SIBL
(23,20),(23,26),-0.0387983 # DEPENDENCYPART_SIBL
(23,20),(23,27),-0.0527508 # DEPENDENCYPART_SIBL
(23,20),(23,28),0.0149522 # DEPENDENCYPART_SIBL
(23,20),(23,29),-0.0428391 # DEPENDENCYPART_SIBL
(23,20),(23,30),-0.0151867 # DEPENDENCYPART_SIBL
(23,20),(23,31),-0.0406031 # DEPENDENCYPART_SIBL
(23,20),(23,32),-0.0125927 # DEPENDENCYPART_SIBL
(23,20),(23,35),-0.0287393 # DEPENDENCYPART_SIBL
(23,20),(23,39),1.76214e-05 # DEPENDENCYPART_SIBL
(23,21),(23,22),-0.00190681 # DEPENDENCYPART_SIBL
(23,21),(23,24),-0.051267 # DEPENDENCYPART_SIBL
(23,21),(23,26),-0.141108 # DEPENDENCYPART_SIBL
(23,21),(23,27),-0.0786067 # DEPENDENCYPART_SIBL
(23,21),(23,28),-0.0904238 # DEPENDENCYPART_SIBL
(23,21),(23,29),-0.0700312 # DEPENDENCYPART_SIBL
(23,21),(23,30),-0.171375 # DEPENDENCYPART_SIBL
(23,21),(23,31),-0.0463226 # DEPENDENCYPART_SIBL
(23,21),(23,32),-0.0692002 # DEPENDENCYPART_SIBL
(23,21),(23,35),-0.165112 # DEPENDENCYPART_SIBL
(23,21),(23,39),-0.0212793 # DEPENDENCYPART_SIBL
(23,22),(23,24),-0.0388372 # DEPENDENCYPART_SIBL
(23,22),(23,26),-0.0459193 # DEPENDENCYPART_SIBL
(23,22),(23,27),-0.0599035 # DEPENDENCYPART_SIBL
(23,22),(23,28),0.00779969 # DEPENDENCYPART_SIBL
(23,22),(23,29),-0.0499919 # DEPENDENCYPART_SIBL
(23,22),(23,30),-0.0223291 # DEPENDENCYPART_SIBL
(23,22),(23,31),-0.0551417 # DEPENDENCYPART_SIBL
(23,22),(23,32),-0.019312 # DEPENDENCYPART_SIBL
(23,22),(23,35),-0.0358817 # DEPENDENCYPART_SIBL
(23,22),(23,39),-0.0219131 # DEPENDENCYPART_SIBL
(23,24),(23,26),-0.00646467 # DEPENDENCYPART_SIBL
(23,24),(23,27),-0.040815 # DEPENDENCYPART_SIBL
(23,24),(23,28),-0.00505866 # DEPENDENCYPART_SIBL
(23,24),(23,29),-0.035495 # DEPENDENCYPART_SIBL
(23,24),(23,30),-0.0269481 # DEPENDENCYPART_SIBL
(23,24),(23,31),3.77299e-05 # DEPENDENCYPART_SIBL
(23,24),(23,32),0.00311186 # DEPENDENCYPART_SIBL
(23,24),(23,35),-0.012806 # DEPENDENCYPART_SIBL
(23,24),(23,39),-0.0106396 # DEPENDENCYPART_SIBL
(23,26),(23,27),-0.138911 # DEPENDENCYPART_SIBL
(23,26),(23,28),-0.215479 # DEPENDENCYPART_SIBL
(23,26),(23,29),-0.134014 # DEPENDENCYPART_SIBL
(23,26),(23,30),-0.07757 # DEPENDENCYPART_SIBL
(23,26),(23,31),-0.0681347 # DEPENDENCYPART_SIBL
(23,26),(23,32),-0.0563665 # DEPENDENCYPART_SIBL
(23,26),(23,35),-0.0637398 # DEPENDENCYPART_SIBL
(23,26),(23,39),-0.0960811 # DEPENDENCYPART_SIBL
(23,27),(23,28),0.0391897 # DEPENDENCYPART_SIBL
(23,27),(23,29),-0.0153592 # DEPENDENCYPART_SIBL
(23,27),(23,30),-0.0398548 # DEPENDENCYPART_SIBL
(23,27),(23,31),-0.0283812 # DEPENDENCYPART_SIBL
(23,27),(23,32),0.00395465 # DEPENDENCYPART_SIBL
(23,27),(23,35),-0.0259548 # DEPENDENCYPART_SIBL
(23,27),(23,39),-0.0339543 # DEPENDENCYPART_SIBL
(23,28),(23,29),0.291992 # DEPENDENCYPART_SIBL
(23,28),(23,30),0.169693 # DEPENDENCYPART_SIBL
(23,28),(23,31),-0.063706 # DEPENDENCYPART_SIBL
(23,28),(23,32),0.669455 # DEPENDENCYPART_SIBL
(23,28),(23,35),0.194995 # DEPENDENCYPART_SIBL
(23,28),(23,39),-0.00298035 # DEPENDENCYPART_SIBL
(23,29),(23,30),-0.0352737 # DEPENDENCYPART_SIBL
(23,29),(23,31),-0.0272767 # DEPENDENCYPART_SIBL
(23,29),(23,32),0.00819961 # DEPENDENCYPART_SIBL
(23,29),(23,35),-0.0213737 # DEPENDENCYPART_SIBL
(23,29),(23,39),-0.0314025 # DEPENDENCYPART_SIBL
(23,30),(23,31),-0.0528961 # DEPENDENCYPART_SIBL
(23,30),(23,32),-0.00236085 # DEPENDENCYPART_SIBL
(23,30),(23,35),-0.240304 # DEPENDENCYPART_SIBL
(23,30),(23,39),-0.0316111 # DEPENDENCYPART_SIBL
(23,31),(23,32),0.0461958 # DEPENDENCYPART_SIBL
(23,31),(23,35),-0.0359538 # DEPENDENCYPART_SIBL
(23,31),(23,39),-0.0795476 # DEPENDENCYPART_SIBL
(23,32),(23,35),0.0318245 # DEPENDENCYPART_SIBL
(23,32),(23,39),0.010343 # DEPENDENCYPART_SIBL
(23,35),(23,39),-0.0296188 # DEPENDENCYPART_SIBL
(24,2),(24,4),-0.139425 # DEPENDENCYPART_SIBL
(24,2),(24,5),-0.0268128 # DEPENDENCYPART_SIBL
(24,2),(24,9),-0.00141103 # DEPENDENCYPART_SIBL
(24,2),(24,11),-0.681446 # DEPENDENCYPART_SIBL
(24,2),(24,12),0.0297357 # DEPENDENCYPART_SIBL
(24,2),(24,14),-0.445517 # DEPENDENCYPART_SIBL
(24,2),(24,15),-0.00994739 # DEPENDENCYPART_SIBL
(24,2),(24,16),-0.148413 # DEPENDENCYPART_SIBL
(24,2),(24,17),-0.677178 # DEPENDENCYPART_SIBL
(24,2),(24,18),0.0704993 # DEPENDENCYPART_SIBL
(24,2),(24,19),-0.139202 # DEPENDENCYPART_SIBL
(24,2),(24,20),-0.67899 # DEPENDENCYPART_SIBL
(24,2),(24,21),-0.00141103 # DEPENDENCYPART_SIBL
(24,2),(24,22),-0.677868 # DEPENDENCYPART_SIBL
(24,2),(24,23),0.0984268 # DEPENDENCYPART_SIBL
(24,2),(24,25),0.0757746 # DEPENDENCYPART_SIBL
(24,2),(24,26),-0.018158 # DEPENDENCYPART_SIBL
(24,2),(24,27),-0.0613888 # DEPENDENCYPART_SIBL
(24,2),(24,28),0.0100435 # DEPENDENCYPART_SIBL
(24,2),(24,29),-0.0514771 # DEPENDENCYPART_SIBL
(24,2),(24,30),-0.024422 # DEPENDENCYPART_SIBL
(24,2),(24,31),-0.0232596 # DEPENDENCYPART_SIBL
(24,2),(24,32),0.0413596 # DEPENDENCYPART_SIBL
(24,2),(24,33),-0.0231752 # DEPENDENCYPART_SIBL
(24,2),(24,35),-0.0379747 # DEPENDENCYPART_SIBL
(24,2),(24,36),-0.012726 # DEPENDENCYPART_SIBL
(24,2),(24,39),0.0656778 # DEPENDENCYPART_SIBL
(24,4),(24,5),-0.0628325 # DEPENDENCYPART_SIBL
(24,4),(24,9),0.0982496 # DEPENDENCYPART_SIBL
(24,4),(24,11),-0.0329758 # DEPENDENCYPART_SIBL
(24,4),(24,12),-0.0440826 # DEPENDENCYPART_SIBL
(24,4),(24,14),-0.194985 # DEPENDENCYPART_SIBL
(24,4),(24,15),0.0129637 # DEPENDENCYPART_SIBL
(24,4),(24,16),-0.218572 # DEPENDENCYPART_SIBL
(24,4),(24,17),-0.0299064 # DEPENDENCYPART_SIBL
(24,4),(24,18),0.0177874 # DEPENDENCYPART_SIBL
(24,4),(24,19),-0.22582 # DEPENDENCYPART_SIBL
(24,4),(24,20),-0.0317183 # DEPENDENCYPART_SIBL
(24,4),(24,21),0.0982496 # DEPENDENCYPART_SIBL
(24,4),(24,22),-0.0305964 # DEPENDENCYPART_SIBL
(24,4),(24,23),0.034418 # DEPENDENCYPART_SIBL
(24,4),(24,25),0.00270161 # DEPENDENCYPART_SIBL
(24,4),(24,26),-0.0897809 # DEPENDENCYPART_SIBL
(24,4),(24,27),-0.0346259 # DEPENDENCYPART_SIBL
(24,4),(24,28),-0.0299241 # DEPENDENCYPART_SIBL
(24,4),(24,29),-0.0277738 # DEPENDENCYPART_SIBL
(24,4),(24,30),-0.0366591 # DEPENDENCYPART_SIBL
(24,4),(24,31),-0.0180228 # DEPENDENCYPART_SIBL
(24,4),(24,32),0.00866667 # DEPENDENCYPART_SIBL
(24,4),(24,33),-0.0321096 # DEPENDENCYPART_SIBL
(24,4),(24,35),-0.0332736 # DEPENDENCYPART_SIBL
(24,4),(24,36),-0.0667692 # DEPENDENCYPART_SIBL
(24,4),(24,39),0.0388677 # DEPENDENCYPART_SIBL
(24,5),(24,9),0.0527572 # DEPENDENCYPART_SIBL
(24,5),(24,11),0.0312094 # DEPENDENCYPART_SIBL
(24,5),(24,12),-0.0711531 # DEPENDENCYPART_SIBL
(24,5),(24,14),-0.0897781 # DEPENDENCYPART_SIBL
(24,5),(24,15),-0.0184736 # DEPENDENCYPART_SIBL
(24,5),(24,16),-0.0712363 # DEPENDENCYPART_SIBL
(24,5),(24,17),0.0342895 # DEPENDENCYPART_SIBL
(24,5),(24,18),0.0107922 # DEPENDENCYPART_SIBL
(24,5),(24,19),-0.0303377 # DEPENDENCYPART_SIBL
(24,5),(24,20),0.0324673 # DEPENDENCYPART_SIBL
(24,5),(24,21),0.0527572 # DEPENDENCYPART_SIBL
(24,5),(24,22),0.033604 # DEPENDENCYPART_SIBL
(24,5),(24,23),0.0102287 # DEPENDENCYPART_SIBL
(24,5),(24,25),0.00107852 # DEPENDENCYPART_SIBL
(24,5),(24,26),0.0195857 # DEPENDENCYPART_SIBL
(24,5),(24,27),-0.0873683 # DEPENDENCYPART_SIBL
(24,5),(24,28),-0.0645191 # DEPENDENCYPART_SIBL
(24,5),(24,29),-0.0751261 # DEPENDENCYPART_SIBL
(24,5),(24,30),-0.0751499 # DEPENDENCYPART_SIBL
(24,5),(24,31),-0.0738613 # DEPENDENCYPART_SIBL
(24,5),(24,32),-0.0231092 # DEPENDENCYPART_SIBL
(24,5),(24,33),-0.0287875 # DEPENDENCYPART_SIBL
(24,5),(24,35),-0.0664523 # DEPENDENCYPART_SIBL
(24,5),(24,36),-0.0471377 # DEPENDENCYPART_SIBL
(24,5),(24,39),0.0800356 # DEPENDENCYPART_SIBL
(24,9),(24,11),-0.0235163 # DEPENDENCYPART_SIBL
(24,9),(24,12),0.021284 # DEPENDENCYPART_SIBL
(24,9),(24,14),-0.333969 # DEPENDENCYPART_SIBL
(24,9),(24,15),0.0105771 # DEPENDENCYPART_SIBL
(24,9),(24,16),-0.23444 # DEPENDENCYPART_SIBL
(24,9),(24,17),-0.0224673 # DEPENDENCYPART_SIBL
(24,9),(24,18),0.0559214 # DEPENDENCYPART_SIBL
(24,9),(24,19),-0.134313 # DEPENDENCYPART_SIBL
(24,9),(24,20),-0.0258368 # DEPENDENCYPART_SIBL
(24,9),(24,21),-0.0419232 # DEPENDENCYPART_SIBL
(24,9),(24,22),-0.0225051 # DEPENDENCYPART_SIBL
(24,9),(24,23),-0.0216799 # DEPENDENCYPART_SIBL
(24,9),(24,25),-0.0228145 # DEPENDENCYPART_SIBL
(24,9),(24,26),-0.0874738 # DEPENDENCYPART_SIBL
(24,9),(24,27),-0.0836709 # DEPENDENCYPART_SIBL
(24,9),(24,28),-0.0955681 # DEPENDENCYPART_SIBL
(24,9),(24,29),-0.0750954 # DEPENDENCYPART_SIBL
(24,9),(24,30),-0.181274 # DEPENDENCYPART_SIBL
(24,9),(24,31),-0.0255128 # DEPENDENCYPART_SIBL
(24,9),(24,32),-0.0397043 # DEPENDENCYPART_SIBL
(24,9),(24,33),-0.0754359 # DEPENDENCYPART_SIBL
(24,9),(24,35),-0.175011 # DEPENDENCYPART_SIBL
(24,9),(24,36),-0.00122946 # DEPENDENCYPART_SIBL
(24,9),(24,39),0.0679004 # DEPENDENCYPART_SIBL
(24,11),(24,12),0.026383 # DEPENDENCYPART_SIBL
(24,11),(24,14),-0.449552 # DEPENDENCYPART_SIBL
(24,11),(24,15),-0.0139792 # DEPENDENCYPART_SIBL
(24,11),(24,16),-0.152449 # DEPENDENCYPART_SIBL
(24,11),(24,17),-0.681212 # DEPENDENCYPART_SIBL
(24,11),(24,18),0.0671466 # DEPENDENCYPART_SIBL
(24,11),(24,19),-0.14324 # DEPENDENCYPART_SIBL
(24,11),(24,20),-0.683024 # DEPENDENCYPART_SIBL
(24,11),(24,21),-0.00544005 # DEPENDENCYPART_SIBL
(24,11),(24,22),-0.681902 # DEPENDENCYPART_SIBL
(24,11),(24,23),0.0927191 # DEPENDENCYPART_SIBL
(24,11),(24,25),0.076738 # DEPENDENCYPART_SIBL
(24,11),(24,26),-0.0161824 # DEPENDENCYPART_SIBL
(24,11),(24,27),-0.0604253 # DEPENDENCYPART_SIBL
(24,11),(24,28),0.0161604 # DEPENDENCYPART_SIBL
(24,11),(24,29),-0.0505136 # DEPENDENCYPART_SIBL
(24,11),(24,30),-0.0247481 # DEPENDENCYPART_SIBL
(24,11),(24,31),-0.0296518 # DEPENDENCYPART_SIBL
(24,11),(24,32),0.0441596 # DEPENDENCYPART_SIBL
(24,11),(24,33),-0.0222118 # DEPENDENCYPART_SIBL
(24,11),(24,35),-0.0383007 # DEPENDENCYPART_SIBL
(24,11),(24,36),-0.0107419 # DEPENDENCYPART_SIBL
(24,11),(24,39),0.0519053 # DEPENDENCYPART_SIBL
(24,12),(24,14),-0.270747 # DEPENDENCYPART_SIBL
(24,12),(24,15),0.0740134 # DEPENDENCYPART_SIBL
(24,12),(24,16),-0.132558 # DEPENDENCYPART_SIBL
(24,12),(24,17),0.0145914 # DEPENDENCYPART_SIBL
(24,12),(24,18),0.044127 # DEPENDENCYPART_SIBL
(24,12),(24,19),-0.120298 # DEPENDENCYPART_SIBL
(24,12),(24,20),0.0116798 # DEPENDENCYPART_SIBL
(24,12),(24,21),0.276757 # DEPENDENCYPART_SIBL
(24,12),(24,22),0.0128091 # DEPENDENCYPART_SIBL
(24,12),(24,23),0.043603 # DEPENDENCYPART_SIBL
(24,12),(24,25),0.08418 # DEPENDENCYPART_SIBL
(24,12),(24,26),-0.0330988 # DEPENDENCYPART_SIBL
(24,12),(24,27),-0.0306402 # DEPENDENCYPART_SIBL
(24,12),(24,28),-0.0667976 # DEPENDENCYPART_SIBL
(24,12),(24,29),-0.0164281 # DEPENDENCYPART_SIBL
(24,12),(24,30),0.0346896 # DEPENDENCYPART_SIBL
(24,12),(24,31),-0.0701937 # DEPENDENCYPART_SIBL
(24,12),(24,32),0.0184095 # DEPENDENCYPART_SIBL
(24,12),(24,33),0.0156331 # DEPENDENCYPART_SIBL
(24,12),(24,35),0.0385856 # DEPENDENCYPART_SIBL
(24,12),(24,36),0.0241531 # DEPENDENCYPART_SIBL
(24,12),(24,39),0.0602977 # DEPENDENCYPART_SIBL
(24,14),(24,15),0.474416 # DEPENDENCYPART_SIBL
(24,14),(24,16),-0.111119 # DEPENDENCYPART_SIBL
(24,14),(24,17),0.0428856 # DEPENDENCYPART_SIBL
(24,14),(24,18),0.346528 # DEPENDENCYPART_SIBL
(24,14),(24,19),-0.142199 # DEPENDENCYPART_SIBL
(24,14),(24,20),0.0463913 # DEPENDENCYPART_SIBL
(24,14),(24,21),0.148961 # DEPENDENCYPART_SIBL
(24,14),(24,22),0.0475133 # DEPENDENCYPART_SIBL
(24,14),(24,23),0.155799 # DEPENDENCYPART_SIBL
(24,14),(24,25),0.211601 # DEPENDENCYPART_SIBL
(24,14),(24,26),-0.00646349 # DEPENDENCYPART_SIBL
(24,14),(24,27),-0.0304773 # DEPENDENCYPART_SIBL
(24,14),(24,28),-0.0448043 # DEPENDENCYPART_SIBL
(24,14),(24,29),-0.0208456 # DEPENDENCYPART_SIBL
(24,14),(24,30),0.00328907 # DEPENDENCYPART_SIBL
(24,14),(24,31),0.177412 # DEPENDENCYPART_SIBL
(24,14),(24,32),-0.0185511 # DEPENDENCYPART_SIBL
(24,14),(24,33),0.0364199 # DEPENDENCYPART_SIBL
(24,14),(24,35),0.0150382 # DEPENDENCYPART_SIBL
(24,14),(24,36),0.00176427 # DEPENDENCYPART_SIBL
(24,14),(24,39),-0.451436 # DEPENDENCYPART_SIBL
(24,15),(24,16),-0.244035 # DEPENDENCYPART_SIBL
(24,15),(24,17),0.0510703 # DEPENDENCYPART_SIBL
(24,15),(24,18),-0.0315675 # DEPENDENCYPART_SIBL
(24,15),(24,19),-0.172581 # DEPENDENCYPART_SIBL
(24,15),(24,20),0.0477009 # DEPENDENCYPART_SIBL
(24,15),(24,21),-0.294775 # DEPENDENCYPART_SIBL
(24,15),(24,22),0.0510325 # DEPENDENCYPART_SIBL
(24,15),(24,23),0.0219073 # DEPENDENCYPART_SIBL
(24,15),(24,25),0.0451818 # DEPENDENCYPART_SIBL
(24,15),(24,26),-0.00293857 # DEPENDENCYPART_SIBL
(24,15),(24,27),-0.00392611 # DEPENDENCYPART_SIBL
(24,15),(24,28),0.0426514 # DEPENDENCYPART_SIBL
(24,15),(24,29),0.00464939 # DEPENDENCYPART_SIBL
(24,15),(24,30),-0.0388465 # DEPENDENCYPART_SIBL
(24,15),(24,31),0.145231 # DEPENDENCYPART_SIBL
(24,15),(24,32),0.0223763 # DEPENDENCYPART_SIBL
(24,15),(24,33),-0.00974973 # DEPENDENCYPART_SIBL
(24,15),(24,35),-0.0344385 # DEPENDENCYPART_SIBL
(24,15),(24,36),0.0120424 # DEPENDENCYPART_SIBL
(24,15),(24,39),-0.014292 # DEPENDENCYPART_SIBL
(24,16),(24,17),0.0117675 # DEPENDENCYPART_SIBL
(24,16),(24,18),0.153618 # DEPENDENCYPART_SIBL
(24,16),(24,19),-0.391607 # DEPENDENCYPART_SIBL
(24,16),(24,20),0.00995558 # DEPENDENCYPART_SIBL
(24,16),(24,21),-0.0573442 # DEPENDENCYPART_SIBL
(24,16),(24,22),0.0110775 # DEPENDENCYPART_SIBL
(24,16),(24,23),0.0864961 # DEPENDENCYPART_SIBL
(24,16),(24,25),0.0836294 # DEPENDENCYPART_SIBL
(24,16),(24,26),0.0562003 # DEPENDENCYPART_SIBL
(24,16),(24,27),-0.0380675 # DEPENDENCYPART_SIBL
(24,16),(24,28),0.0162691 # DEPENDENCYPART_SIBL
(24,16),(24,29),-0.0297678 # DEPENDENCYPART_SIBL
(24,16),(24,30),0.017905 # DEPENDENCYPART_SIBL
(24,16),(24,31),-0.0362535 # DEPENDENCYPART_SIBL
(24,16),(24,32),0.0159544 # DEPENDENCYPART_SIBL
(24,16),(24,33),0.0549545 # DEPENDENCYPART_SIBL
(24,16),(24,35),0.029732 # DEPENDENCYPART_SIBL
(24,16),(24,36),0.125451 # DEPENDENCYPART_SIBL
(24,16),(24,39),-0.0562688 # DEPENDENCYPART_SIBL
(24,17),(24,18),0.0710676 # DEPENDENCYPART_SIBL
(24,17),(24,19),-0.139298 # DEPENDENCYPART_SIBL
(24,17),(24,20),-0.680612 # DEPENDENCYPART_SIBL
(24,17),(24,21),-0.0015184 # DEPENDENCYPART_SIBL
(24,17),(24,22),-0.679491 # DEPENDENCYPART_SIBL
(24,17),(24,23),0.0979442 # DEPENDENCYPART_SIBL
(24,17),(24,25),0.0853843 # DEPENDENCYPART_SIBL
(24,17),(24,26),-0.00756215 # DEPENDENCYPART_SIBL
(24,17),(24,27),-0.0517292 # DEPENDENCYPART_SIBL
(24,17),(24,28),0.0308546 # DEPENDENCYPART_SIBL
(24,17),(24,29),-0.0418176 # DEPENDENCYPART_SIBL
(24,17),(24,30),-0.00256643 # DEPENDENCYPART_SIBL
(24,17),(24,31),-0.0186956 # DEPENDENCYPART_SIBL
(24,17),(24,32),0.0510079 # DEPENDENCYPART_SIBL
(24,17),(24,33),-0.0135655 # DEPENDENCYPART_SIBL
(24,17),(24,35),-0.0154165 # DEPENDENCYPART_SIBL
(24,17),(24,36),-0.00212024 # DEPENDENCYPART_SIBL
(24,17),(24,39),0.0740107 # DEPENDENCYPART_SIBL
(24,18),(24,19),-0.0617791 # DEPENDENCYPART_SIBL
(24,18),(24,20),-0.0409793 # DEPENDENCYPART_SIBL
(24,18),(24,21),0.131854 # DEPENDENCYPART_SIBL
(24,18),(24,22),-0.0398502 # DEPENDENCYPART_SIBL
(24,18),(24,23),-0.06775 # DEPENDENCYPART_SIBL
(24,18),(24,25),0.0614786 # DEPENDENCYPART_SIBL
(24,18),(24,26),-0.140518 # DEPENDENCYPART_SIBL
(24,18),(24,27),-0.0468726 # DEPENDENCYPART_SIBL
(24,18),(24,28),0.176979 # DEPENDENCYPART_SIBL
(24,18),(24,29),-0.0326605 # DEPENDENCYPART_SIBL
(24,18),(24,30),0.00880803 # DEPENDENCYPART_SIBL
(24,18),(24,31),-0.0722014 # DEPENDENCYPART_SIBL
(24,18),(24,32),0.0408547 # DEPENDENCYPART_SIBL
(24,18),(24,33),0.0212224 # DEPENDENCYPART_SIBL
(24,18),(24,35),0.0125724 # DEPENDENCYPART_SIBL
(24,18),(24,36),-0.0327431 # DEPENDENCYPART_SIBL
(24,18),(24,39),0.103332 # DEPENDENCYPART_SIBL
(24,19),(24,20),-0.0336403 # DEPENDENCYPART_SIBL
(24,19),(24,21),-0.121571 # DEPENDENCYPART_SIBL
(24,19),(24,22),-0.0325184 # DEPENDENCYPART_SIBL
(24,19),(24,23),0.0343165 # DEPENDENCYPART_SIBL
(24,19),(24,25),0.0190023 # DEPENDENCYPART_SIBL
(24,19),(24,26),0.0700477 # DEPENDENCYPART_SIBL
(24,19),(24,27),-0.0304084 # DEPENDENCYPART_SIBL
(24,19),(24,28),-0.0373329 # DEPENDENCYPART_SIBL
(24,19),(24,29),-0.0220966 # DEPENDENCYPART_SIBL
(24,19),(24,30),-0.0098516 # DEPENDENCYPART_SIBL
(24,19),(24,31),-0.0776538 # DEPENDENCYPART_SIBL
(24,19),(24,32),-0.00774012 # DEPENDENCYPART_SIBL
(24,19),(24,33),-0.0114302 # DEPENDENCYPART_SIBL
(24,19),(24,35),0.0014006 # DEPENDENCYPART_SIBL
(24,19),(24,36),0.0128042 # DEPENDENCYPART_SIBL
(24,19),(24,39),-0.0314319 # DEPENDENCYPART_SIBL
(24,20),(24,21),-0.00533737 # DEPENDENCYPART_SIBL
(24,20),(24,22),-0.6818 # DEPENDENCYPART_SIBL
(24,20),(24,23),0.0945791 # DEPENDENCYPART_SIBL
(24,20),(24,25),0.0876149 # DEPENDENCYPART_SIBL
(24,20),(24,26),-0.00371635 # DEPENDENCYPART_SIBL
(24,20),(24,27),-0.0495484 # DEPENDENCYPART_SIBL
(24,20),(24,28),0.0223996 # DEPENDENCYPART_SIBL
(24,20),(24,29),-0.0396367 # DEPENDENCYPART_SIBL
(24,20),(24,30),-0.0114546 # DEPENDENCYPART_SIBL
(24,20),(24,31),-0.00370765 # DEPENDENCYPART_SIBL
(24,20),(24,32),0.0528625 # DEPENDENCYPART_SIBL
(24,20),(24,33),-0.0113349 # DEPENDENCYPART_SIBL
(24,20),(24,35),-0.0250073 # DEPENDENCYPART_SIBL
(24,20),(24,36),0.00173227 # DEPENDENCYPART_SIBL
(24,20),(24,39),0.0928457 # DEPENDENCYPART_SIBL
(24,21),(24,22),-0.0225051 # DEPENDENCYPART_SIBL
(24,21),(24,23),-0.0216799 # DEPENDENCYPART_SIBL
(24,21),(24,25),-0.0228145 # DEPENDENCYPART_SIBL
(24,21),(24,26),-0.0874738 # DEPENDENCYPART_SIBL
(24,21),(24,27),-0.0836709 # DEPENDENCYPART_SIBL
(24,21),(24,28),-0.0955681 # DEPENDENCYPART_SIBL
(24,21),(24,29),-0.0750954 # DEPENDENCYPART_SIBL
(24,21),(24,30),-0.181274 # DEPENDENCYPART_SIBL
(24,21),(24,31),-0.0255128 # DEPENDENCYPART_SIBL
(24,21),(24,32),-0.0397043 # DEPENDENCYPART_SIBL
(24,21),(24,33),-0.0754359 # DEPENDENCYPART_SIBL
(24,21),(24,35),-0.175011 # DEPENDENCYPART_SIBL
(24,21),(24,36),-0.00122946 # DEPENDENCYPART_SIBL
(24,21),(24,39),0.0679004 # DEPENDENCYPART_SIBL
(24,22),(24,23),0.0994443 # DEPENDENCYPART_SIBL
(24,22),(24,25),0.0804622 # DEPENDENCYPART_SIBL
(24,22),(24,26),-0.0108374 # DEPENDENCYPART_SIBL
(24,22),(24,27),-0.0567011 # DEPENDENCYPART_SIBL
(24,22),(24,28),0.0152471 # DEPENDENCYPART_SIBL
(24,22),(24,29),-0.0467894 # DEPENDENCYPART_SIBL
(24,22),(24,30),-0.018597 # DEPENDENCYPART_SIBL
(24,22),(24,31),-0.0182463 # DEPENDENCYPART_SIBL
(24,22),(24,32),0.0461431 # DEPENDENCYPART_SIBL
(24,22),(24,33),-0.0184876 # DEPENDENCYPART_SIBL
(24,22),(24,35),-0.0321497 # DEPENDENCYPART_SIBL
(24,22),(24,36),-0.00538877 # DEPENDENCYPART_SIBL
(24,22),(24,39),0.070915 # DEPENDENCYPART_SIBL
(24,23),(24,25),0.100237 # DEPENDENCYPART_SIBL
(24,23),(24,26),0.0984215 # DEPENDENCYPART_SIBL
(24,23),(24,27),-0.0116307 # DEPENDENCYPART_SIBL
(24,23),(24,28),-0.0194144 # DEPENDENCYPART_SIBL
(24,23),(24,29),0.000611401 # DEPENDENCYPART_SIBL
(24,23),(24,30),0.0462712 # DEPENDENCYPART_SIBL
(24,23),(24,31),-0.00476152 # DEPENDENCYPART_SIBL
(24,23),(24,32),0.04476 # DEPENDENCYPART_SIBL
(24,23),(24,33),0.0646333 # DEPENDENCYPART_SIBL
(24,23),(24,35),0.0549707 # DEPENDENCYPART_SIBL
(24,23),(24,36),0.0298026 # DEPENDENCYPART_SIBL
(24,23),(24,39),0.145805 # DEPENDENCYPART_SIBL
(24,25),(24,26),0.223635 # DEPENDENCYPART_SIBL
(24,25),(24,27),0.0659555 # DEPENDENCYPART_SIBL
(24,25),(24,28),-0.0420761 # DEPENDENCYPART_SIBL
(24,25),(24,29),0.0712504 # DEPENDENCYPART_SIBL
(24,25),(24,30),0.0323754 # DEPENDENCYPART_SIBL
(24,25),(24,31),-0.0426916 # DEPENDENCYPART_SIBL
(24,25),(24,32),0.0265835 # DEPENDENCYPART_SIBL
(24,25),(24,33),0.0740428 # DEPENDENCYPART_SIBL
(24,25),(24,35),0.0456878 # DEPENDENCYPART_SIBL
(24,25),(24,36),0.205849 # DEPENDENCYPART_SIBL
(24,25),(24,39),0.00889154 # DEPENDENCYPART_SIBL
(24,26),(24,27),-0.157034 # DEPENDENCYPART_SIBL
