# _root_ Mr. Fromstein disclosed the planned steps , expected within a few months , as Blue Arrow posted a 2.5 % drop in its third-quarter pretax earnings .
#goldHeads=2,3,0,6,6,3,6,6,8,12,12,9,6,3,16,17,14,21,20,21,17,21,26,26,26,22,3,
#predictedHeads=2,3,0,6,6,3,3,6,8,12,12,9,3,3,16,17,14,21,20,21,17,21,26,26,26,22,3,
(5,17),(17,15),-1.11255 # DEPENDENCYPART_GRANDPAR
(5,17),(17,16),-0.863578 # DEPENDENCYPART_GRANDPAR
(5,17),(17,18),-0.882356 # DEPENDENCYPART_GRANDPAR
(5,17),(17,19),-0.649205 # DEPENDENCYPART_GRANDPAR
(5,17),(17,20),-0.670489 # DEPENDENCYPART_GRANDPAR
(5,17),(17,21),-0.625995 # DEPENDENCYPART_GRANDPAR
(5,17),(17,22),-0.815456 # DEPENDENCYPART_GRANDPAR
(5,17),(17,23),-1.00909 # DEPENDENCYPART_GRANDPAR
(5,17),(17,24),-0.979234 # DEPENDENCYPART_GRANDPAR
(5,17),(17,26),-0.796379 # DEPENDENCYPART_GRANDPAR
(5,17),(17,27),-1.12087 # DEPENDENCYPART_GRANDPAR
(5,27),(27,26),-0.938829 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.233071 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.211595 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),-0.137878 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-0.994317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,7),-0.723047 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),0.16903 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.198239 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),0.0394926 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.124656 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-0.994314 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,7),-0.722921 # DEPENDENCYPART_GRANDPAR
(6,2),(2,8),-0.515609 # DEPENDENCYPART_GRANDPAR
(6,2),(2,13),-0.755017 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),-0.202519 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.314106 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.172999 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.135799 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-0.949587 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,7),-0.554943 # DEPENDENCYPART_GRANDPAR
(6,3),(3,8),-0.494134 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-0.592709 # DEPENDENCYPART_GRANDPAR
(6,3),(3,12),-0.44271 # DEPENDENCYPART_GRANDPAR
(6,3),(3,13),-0.587039 # DEPENDENCYPART_GRANDPAR
(6,3),(3,14),-0.797629 # DEPENDENCYPART_GRANDPAR
(6,3),(3,16),-0.764 # DEPENDENCYPART_GRANDPAR
(6,3),(3,17),-0.541031 # DEPENDENCYPART_GRANDPAR
(6,3),(3,21),-0.505516 # DEPENDENCYPART_GRANDPAR
(6,3),(3,22),-1.21277 # DEPENDENCYPART_GRANDPAR
(6,3),(3,27),-1.1851 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),-0.359453 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.0897314 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),-0.154533 # DEPENDENCYPART_GRANDPAR
(6,4),(4,7),-0.582194 # DEPENDENCYPART_GRANDPAR
(6,4),(4,8),-0.51238 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.401472 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.308897 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.329089 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.04811 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.653989 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.569492 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.692921 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.541234 # DEPENDENCYPART_GRANDPAR
(6,5),(5,13),-0.686085 # DEPENDENCYPART_GRANDPAR
(6,5),(5,14),-0.896501 # DEPENDENCYPART_GRANDPAR
(6,5),(5,17),-0.59512 # DEPENDENCYPART_GRANDPAR
(6,5),(5,27),-1.33117 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.582958 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.147184 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-0.91268 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-0.738575 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-0.669833 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.695356 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.588242 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),-0.227247 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),0.0997047 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.424673 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.203221 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.0348954 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),-0.167582 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),-0.0330983 # DEPENDENCYPART_GRANDPAR
(6,8),(8,16),-0.31671 # DEPENDENCYPART_GRANDPAR
(6,8),(8,17),-0.178439 # DEPENDENCYPART_GRANDPAR
(6,8),(8,21),-0.144023 # DEPENDENCYPART_GRANDPAR
(6,8),(8,22),-0.387731 # DEPENDENCYPART_GRANDPAR
(6,8),(8,27),-0.933719 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.472262 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),-0.0655478 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.0454381 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.275824 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.129629 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.0137865 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),-0.110817 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),-0.0900282 # DEPENDENCYPART_GRANDPAR
(6,9),(9,16),-0.0806291 # DEPENDENCYPART_GRANDPAR
(6,9),(9,17),-0.12593 # DEPENDENCYPART_GRANDPAR
(6,9),(9,27),-0.912156 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),-0.158373 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),0.171838 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.0670914 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),0.188229 # DEPENDENCYPART_GRANDPAR
(6,12),(12,2),-0.918326 # DEPENDENCYPART_GRANDPAR
(6,12),(12,3),-0.741911 # DEPENDENCYPART_GRANDPAR
(6,12),(12,4),-0.798255 # DEPENDENCYPART_GRANDPAR
(6,12),(12,5),-0.690614 # DEPENDENCYPART_GRANDPAR
(6,12),(12,6),-0.529887 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,12),(12,7),-0.0885856 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),0.151007 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.13607 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),-0.0414235 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),0.0836542 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.0600413 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.408592 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.258305 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),0.000685692 # DEPENDENCYPART_GRANDPAR
(6,12),(12,21),-0.0162674 # DEPENDENCYPART_GRANDPAR
(6,12),(12,22),-0.488895 # DEPENDENCYPART_GRANDPAR
(6,12),(12,26),-0.21479 # DEPENDENCYPART_GRANDPAR
(6,12),(12,27),-0.777235 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),-0.0755274 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),0.108987 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),-0.0476989 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-0.207342 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),-0.0555163 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),-0.0371526 # DEPENDENCYPART_GRANDPAR
(6,14),(14,19),-0.133682 # DEPENDENCYPART_GRANDPAR
(6,14),(14,21),0.0734237 # DEPENDENCYPART_GRANDPAR
(6,14),(14,22),-0.386749 # DEPENDENCYPART_GRANDPAR
(6,14),(14,27),-0.936667 # DEPENDENCYPART_GRANDPAR
(6,16),(16,6),-0.503765 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,16),(16,10),-0.0785372 # DEPENDENCYPART_GRANDPAR
(6,16),(16,11),-0.00824223 # DEPENDENCYPART_GRANDPAR
(6,16),(16,12),-0.000568539 # DEPENDENCYPART_GRANDPAR
(6,16),(16,13),0.00882889 # DEPENDENCYPART_GRANDPAR
(6,16),(16,14),-0.0751122 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),-0.259014 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),-0.0630926 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),-0.129185 # DEPENDENCYPART_GRANDPAR
(6,16),(16,21),-0.0140985 # DEPENDENCYPART_GRANDPAR
(6,17),(17,1),-0.741045 # DEPENDENCYPART_GRANDPAR
(6,17),(17,2),-0.846177 # DEPENDENCYPART_GRANDPAR
(6,17),(17,3),-0.684687 # DEPENDENCYPART_GRANDPAR
(6,17),(17,4),-0.630192 # DEPENDENCYPART_GRANDPAR
(6,17),(17,5),-0.619571 # DEPENDENCYPART_GRANDPAR
(6,17),(17,6),-0.591913 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,17),(17,7),-0.188518 # DEPENDENCYPART_GRANDPAR
(6,17),(17,8),-0.0282308 # DEPENDENCYPART_GRANDPAR
(6,17),(17,9),0.0492776 # DEPENDENCYPART_GRANDPAR
(6,17),(17,10),-0.113847 # DEPENDENCYPART_GRANDPAR
(6,17),(17,11),-0.134187 # DEPENDENCYPART_GRANDPAR
(6,17),(17,12),-0.115925 # DEPENDENCYPART_GRANDPAR
(6,17),(17,13),-0.220614 # DEPENDENCYPART_GRANDPAR
(6,17),(17,14),-0.126566 # DEPENDENCYPART_GRANDPAR
(6,17),(17,15),-0.412808 # DEPENDENCYPART_GRANDPAR
(6,17),(17,16),-0.264271 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),-0.628856 # DEPENDENCYPART_GRANDPAR
(6,17),(17,19),-0.164928 # DEPENDENCYPART_GRANDPAR
(6,17),(17,20),-0.253089 # DEPENDENCYPART_GRANDPAR
(6,17),(17,21),0.0261249 # DEPENDENCYPART_GRANDPAR
(6,17),(17,22),-0.276593 # DEPENDENCYPART_GRANDPAR
(6,17),(17,23),-0.604083 # DEPENDENCYPART_GRANDPAR
(6,17),(17,24),-0.256533 # DEPENDENCYPART_GRANDPAR
(6,17),(17,26),-0.300459 # DEPENDENCYPART_GRANDPAR
(6,17),(17,27),-0.971301 # DEPENDENCYPART_GRANDPAR
(6,21),(21,10),0.305946 # DEPENDENCYPART_GRANDPAR
(6,21),(21,11),-0.0191427 # DEPENDENCYPART_GRANDPAR
(6,21),(21,12),-0.00898512 # DEPENDENCYPART_GRANDPAR
(6,21),(21,15),-0.340356 # DEPENDENCYPART_GRANDPAR
(6,21),(21,16),-0.198715 # DEPENDENCYPART_GRANDPAR
(6,21),(21,18),-0.00969735 # DEPENDENCYPART_GRANDPAR
(6,21),(21,19),-0.234096 # DEPENDENCYPART_GRANDPAR
(6,21),(21,20),-0.0872405 # DEPENDENCYPART_GRANDPAR
(6,21),(21,22),-0.38696 # DEPENDENCYPART_GRANDPAR
(6,21),(21,23),-0.617378 # DEPENDENCYPART_GRANDPAR
(6,21),(21,24),-0.397636 # DEPENDENCYPART_GRANDPAR
(6,21),(21,25),-0.397399 # DEPENDENCYPART_GRANDPAR
(6,21),(21,26),-0.353344 # DEPENDENCYPART_GRANDPAR
(6,21),(21,27),-0.799021 # DEPENDENCYPART_GRANDPAR
(6,22),(22,21),-0.0554953 # DEPENDENCYPART_GRANDPAR
(6,22),(22,23),-0.669603 # DEPENDENCYPART_GRANDPAR
(6,22),(22,24),-0.269421 # DEPENDENCYPART_GRANDPAR
(6,22),(22,25),-0.255751 # DEPENDENCYPART_GRANDPAR
(6,22),(22,26),-0.411045 # DEPENDENCYPART_GRANDPAR
(6,26),(26,15),-0.39487 # DEPENDENCYPART_GRANDPAR
(6,26),(26,16),-0.250307 # DEPENDENCYPART_GRANDPAR
(6,26),(26,18),-0.472929 # DEPENDENCYPART_GRANDPAR
(6,26),(26,19),-0.160172 # DEPENDENCYPART_GRANDPAR
(6,26),(26,20),-0.231055 # DEPENDENCYPART_GRANDPAR
(6,26),(26,21),-0.0129685 # DEPENDENCYPART_GRANDPAR
(6,26),(26,23),-0.407181 # DEPENDENCYPART_GRANDPAR
(6,26),(26,24),-0.212202 # DEPENDENCYPART_GRANDPAR
(6,26),(26,25),-0.225827 # DEPENDENCYPART_GRANDPAR
(6,26),(26,27),-0.793412 # DEPENDENCYPART_GRANDPAR
(6,27),(27,26),-0.655362 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.297201 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.333698 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-0.106558 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.320316 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.189208 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-2.01191 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.62025 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.892291 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-1.15703 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-1.13594 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-1.05095 # DEPENDENCYPART_GRANDPAR
(7,6),(6,13),-1.01519 # DEPENDENCYPART_GRANDPAR
(7,6),(6,14),-0.957672 # DEPENDENCYPART_GRANDPAR
(7,6),(6,16),-1.21834 # DEPENDENCYPART_GRANDPAR
(7,6),(6,17),-0.958334 # DEPENDENCYPART_GRANDPAR
(7,6),(6,21),-1.25476 # DEPENDENCYPART_GRANDPAR
(7,6),(6,22),-1.22822 # DEPENDENCYPART_GRANDPAR
(7,6),(6,26),-1.39231 # DEPENDENCYPART_GRANDPAR
(7,6),(6,27),-1.20698 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),-0.753334 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-0.523386 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-0.708073 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.590498 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.563119 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.49051 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.572384 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.657028 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.621063 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.598324 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.486843 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.634334 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),-0.741956 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),-0.55389 # DEPENDENCYPART_GRANDPAR
(7,8),(8,21),-0.833259 # DEPENDENCYPART_GRANDPAR
(7,8),(8,22),-0.846262 # DEPENDENCYPART_GRANDPAR
(7,8),(8,27),-0.801685 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),0.559377 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),0.325551 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),0.429682 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),0.369966 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),0.0507805 # DEPENDENCYPART_GRANDPAR
(8,2),(2,7),0.446676 # DEPENDENCYPART_GRANDPAR
(8,2),(2,8),-1.07304 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,13),-0.628386 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),0.178792 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),0.109148 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),0.068448 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),0.246616 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.154132 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),0.0329637 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.05643 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.040469 # DEPENDENCYPART_GRANDPAR
(8,3),(3,12),-0.271244 # DEPENDENCYPART_GRANDPAR
(8,3),(3,13),-0.458099 # DEPENDENCYPART_GRANDPAR
(8,3),(3,14),-0.30895 # DEPENDENCYPART_GRANDPAR
(8,3),(3,16),-0.830128 # DEPENDENCYPART_GRANDPAR
(8,3),(3,17),-0.630786 # DEPENDENCYPART_GRANDPAR
(8,3),(3,21),-0.557849 # DEPENDENCYPART_GRANDPAR
(8,3),(3,22),-0.340658 # DEPENDENCYPART_GRANDPAR
(8,3),(3,27),-0.983463 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),0.108295 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),0.282198 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),0.271333 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),0.260883 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.06865 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,2),0.15517 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),0.156248 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),0.111887 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.12682 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),0.0408057 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.03936 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.0159214 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.277483 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-0.470621 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-0.283039 # DEPENDENCYPART_GRANDPAR
(8,5),(5,17),-0.593799 # DEPENDENCYPART_GRANDPAR
(8,5),(5,27),-1.03629 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),0.261879 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),0.181306 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),0.205657 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),0.208435 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),0.342543 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),0.243845 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.1174 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),0.00612906 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-1.06953 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.627002 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.350253 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-0.610642 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-0.25291 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-0.895887 # DEPENDENCYPART_GRANDPAR
(8,6),(6,17),-0.678871 # DEPENDENCYPART_GRANDPAR
(8,6),(6,21),-0.686653 # DEPENDENCYPART_GRANDPAR
(8,6),(6,22),-0.361149 # DEPENDENCYPART_GRANDPAR
(8,6),(6,26),-1.04012 # DEPENDENCYPART_GRANDPAR
(8,6),(6,27),-1.09293 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.140742 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.06655 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,6),-0.496062 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.234071 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.532652 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.344519 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),0.239546 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),0.559955 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),0.224629 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),0.182187 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.0653691 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.0699015 # DEPENDENCYPART_GRANDPAR
(8,9),(9,27),-0.502786 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),0.00176009 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),0.155313 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.523575 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.00780283 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-0.405691 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-0.330859 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-0.531414 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-0.253274 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-0.586129 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.435331 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.508485 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,10),-0.517515 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.0645581 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.0480833 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.00989832 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.815022 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.371372 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.181393 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),-0.139458 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.0816401 # DEPENDENCYPART_GRANDPAR
(8,12),(12,26),-0.504225 # DEPENDENCYPART_GRANDPAR
(8,12),(12,27),-0.615524 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),0.146412 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),0.315745 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),0.0261222 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.590277 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.145917 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),0.0255791 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-0.0113541 # DEPENDENCYPART_GRANDPAR
(8,14),(14,21),0.0888723 # DEPENDENCYPART_GRANDPAR
(8,14),(14,22),0.169054 # DEPENDENCYPART_GRANDPAR
(8,14),(14,27),-0.569735 # DEPENDENCYPART_GRANDPAR
(8,16),(16,6),-0.549074 # DEPENDENCYPART_GRANDPAR
(8,16),(16,10),-0.267275 # DEPENDENCYPART_GRANDPAR
(8,16),(16,11),0.148602 # DEPENDENCYPART_GRANDPAR
(8,16),(16,12),0.307192 # DEPENDENCYPART_GRANDPAR
(8,16),(16,13),0.271276 # DEPENDENCYPART_GRANDPAR
(8,16),(16,14),0.176631 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.641324 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.237683 # DEPENDENCYPART_GRANDPAR
(8,16),(16,19),-0.0919515 # DEPENDENCYPART_GRANDPAR
(8,16),(16,21),-0.177892 # DEPENDENCYPART_GRANDPAR
(8,17),(17,1),-0.240628 # DEPENDENCYPART_GRANDPAR
(8,17),(17,2),-0.339927 # DEPENDENCYPART_GRANDPAR
(8,17),(17,3),-0.282602 # DEPENDENCYPART_GRANDPAR
(8,17),(17,4),-0.358549 # DEPENDENCYPART_GRANDPAR
(8,17),(17,5),-0.192071 # DEPENDENCYPART_GRANDPAR
(8,17),(17,6),-0.507125 # DEPENDENCYPART_GRANDPAR
(8,17),(17,7),-0.283346 # DEPENDENCYPART_GRANDPAR
(8,17),(17,8),-0.629778 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,17),(17,9),0.356043 # DEPENDENCYPART_GRANDPAR
(8,17),(17,10),-0.467045 # DEPENDENCYPART_GRANDPAR
(8,17),(17,11),-0.108804 # DEPENDENCYPART_GRANDPAR
(8,17),(17,12),0.0692909 # DEPENDENCYPART_GRANDPAR
(8,17),(17,13),-0.150608 # DEPENDENCYPART_GRANDPAR
(8,17),(17,14),0.0380624 # DEPENDENCYPART_GRANDPAR
(8,17),(17,15),-0.814666 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-0.371956 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.602978 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),-0.183029 # DEPENDENCYPART_GRANDPAR
(8,17),(17,20),-0.335775 # DEPENDENCYPART_GRANDPAR
(8,17),(17,21),-0.0813483 # DEPENDENCYPART_GRANDPAR
(8,17),(17,22),0.0491802 # DEPENDENCYPART_GRANDPAR
(8,17),(17,23),-0.624816 # DEPENDENCYPART_GRANDPAR
(8,17),(17,24),-0.549085 # DEPENDENCYPART_GRANDPAR
(8,17),(17,26),-0.4856 # DEPENDENCYPART_GRANDPAR
(8,17),(17,27),-0.733662 # DEPENDENCYPART_GRANDPAR
(8,21),(21,10),-0.0596203 # DEPENDENCYPART_GRANDPAR
(8,21),(21,11),0.0158407 # DEPENDENCYPART_GRANDPAR
(8,21),(21,12),0.158014 # DEPENDENCYPART_GRANDPAR
(8,21),(21,15),-0.722372 # DEPENDENCYPART_GRANDPAR
(8,21),(21,16),-0.28583 # DEPENDENCYPART_GRANDPAR
(8,21),(21,18),-0.129786 # DEPENDENCYPART_GRANDPAR
(8,21),(21,19),-0.244645 # DEPENDENCYPART_GRANDPAR
(8,21),(21,20),-0.299229 # DEPENDENCYPART_GRANDPAR
(8,21),(21,22),-0.043837 # DEPENDENCYPART_GRANDPAR
(8,21),(21,23),-0.549004 # DEPENDENCYPART_GRANDPAR
(8,21),(21,24),-0.61868 # DEPENDENCYPART_GRANDPAR
(8,21),(21,25),-0.54161 # DEPENDENCYPART_GRANDPAR
(8,21),(21,26),-0.522171 # DEPENDENCYPART_GRANDPAR
(8,21),(21,27),-0.546101 # DEPENDENCYPART_GRANDPAR
(8,22),(22,21),-0.0961064 # DEPENDENCYPART_GRANDPAR
