# _root_ By the market 's close , volume on the New York exchange totaled more than 416 million , the fourth highest on record .
#goldHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,17,20,17,20,20,22,13,
#predictedHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,17,20,17,20,21,22,13,
(7,10),(10,9),-0.425655 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.0774253 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),-0.427538 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.125264 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.189008 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.456603 # DEPENDENCYPART_GRANDPAR
(7,12),(12,3),-0.87425 # DEPENDENCYPART_GRANDPAR
(7,12),(12,5),-0.850177 # DEPENDENCYPART_GRANDPAR
(7,12),(12,6),-0.788015 # DEPENDENCYPART_GRANDPAR
(7,12),(12,7),-0.472179 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,12),(12,8),0.0819375 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),-0.54539 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),-0.289257 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.156532 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.116887 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.422303 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.209575 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.518667 # DEPENDENCYPART_GRANDPAR
(7,12),(12,22),-0.348234 # DEPENDENCYPART_GRANDPAR
(7,13),(13,1),-1.14333 # DEPENDENCYPART_GRANDPAR
(7,13),(13,3),-0.675678 # DEPENDENCYPART_GRANDPAR
(7,13),(13,4),-0.068886 # DEPENDENCYPART_GRANDPAR
(7,13),(13,5),-0.652426 # DEPENDENCYPART_GRANDPAR
(7,13),(13,6),-0.594506 # DEPENDENCYPART_GRANDPAR
(7,13),(13,7),-0.460058 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,13),(13,8),0.195066 # DEPENDENCYPART_GRANDPAR
(7,13),(13,9),-0.628471 # DEPENDENCYPART_GRANDPAR
(7,13),(13,10),-0.292362 # DEPENDENCYPART_GRANDPAR
(7,13),(13,11),-0.189273 # DEPENDENCYPART_GRANDPAR
(7,13),(13,12),0.106023 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.381328 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),-0.336966 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.225175 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),-0.0332436 # DEPENDENCYPART_GRANDPAR
(7,13),(13,18),-0.177274 # DEPENDENCYPART_GRANDPAR
(7,13),(13,19),0.0388129 # DEPENDENCYPART_GRANDPAR
(7,13),(13,20),-0.173718 # DEPENDENCYPART_GRANDPAR
(7,13),(13,21),-0.0819135 # DEPENDENCYPART_GRANDPAR
(7,13),(13,22),-0.255968 # DEPENDENCYPART_GRANDPAR
(7,13),(13,23),-0.760118 # DEPENDENCYPART_GRANDPAR
(7,13),(13,24),-1.10932 # DEPENDENCYPART_GRANDPAR
(7,14),(14,1),-1.12777 # DEPENDENCYPART_GRANDPAR
(7,14),(14,5),-0.686242 # DEPENDENCYPART_GRANDPAR
(7,14),(14,6),-0.604574 # DEPENDENCYPART_GRANDPAR
(7,14),(14,7),-0.551335 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,14),(14,8),-0.046236 # DEPENDENCYPART_GRANDPAR
(7,14),(14,11),-0.226193 # DEPENDENCYPART_GRANDPAR
(7,14),(14,12),0.0598455 # DEPENDENCYPART_GRANDPAR
(7,14),(14,13),-0.122807 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),-0.119917 # DEPENDENCYPART_GRANDPAR
(7,14),(14,16),-0.225783 # DEPENDENCYPART_GRANDPAR
(7,14),(14,17),-0.0450987 # DEPENDENCYPART_GRANDPAR
(7,14),(14,18),-0.034284 # DEPENDENCYPART_GRANDPAR
(7,14),(14,19),0.284212 # DEPENDENCYPART_GRANDPAR
(7,14),(14,20),-0.134105 # DEPENDENCYPART_GRANDPAR
(7,14),(14,21),-0.0615839 # DEPENDENCYPART_GRANDPAR
(7,14),(14,22),-0.393111 # DEPENDENCYPART_GRANDPAR
(7,14),(14,23),-0.765194 # DEPENDENCYPART_GRANDPAR
(7,14),(14,24),-1.01085 # DEPENDENCYPART_GRANDPAR
(7,15),(15,14),-0.477332 # DEPENDENCYPART_GRANDPAR
(7,15),(15,16),-0.0696323 # DEPENDENCYPART_GRANDPAR
(7,15),(15,17),0.139533 # DEPENDENCYPART_GRANDPAR
(7,15),(15,18),0.0799688 # DEPENDENCYPART_GRANDPAR
(7,15),(15,19),0.224426 # DEPENDENCYPART_GRANDPAR
(7,15),(15,20),-0.00434287 # DEPENDENCYPART_GRANDPAR
(7,15),(15,21),-0.0175912 # DEPENDENCYPART_GRANDPAR
(7,15),(15,22),-0.267195 # DEPENDENCYPART_GRANDPAR
(7,15),(15,23),-0.72975 # DEPENDENCYPART_GRANDPAR
(7,16),(16,8),0.0212784 # DEPENDENCYPART_GRANDPAR
(7,16),(16,14),-0.199577 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),-0.423483 # DEPENDENCYPART_GRANDPAR
(7,16),(16,17),-0.000891845 # DEPENDENCYPART_GRANDPAR
(7,16),(16,18),-0.120673 # DEPENDENCYPART_GRANDPAR
(7,16),(16,19),0.0156329 # DEPENDENCYPART_GRANDPAR
(7,16),(16,20),-0.283476 # DEPENDENCYPART_GRANDPAR
(7,16),(16,21),-0.0573115 # DEPENDENCYPART_GRANDPAR
(7,16),(16,22),-0.366709 # DEPENDENCYPART_GRANDPAR
(7,16),(16,23),-0.913759 # DEPENDENCYPART_GRANDPAR
(7,17),(17,1),-1.10978 # DEPENDENCYPART_GRANDPAR
(7,17),(17,8),0.115665 # DEPENDENCYPART_GRANDPAR
(7,17),(17,14),-0.129536 # DEPENDENCYPART_GRANDPAR
(7,17),(17,15),-0.334178 # DEPENDENCYPART_GRANDPAR
(7,17),(17,16),-0.32434 # DEPENDENCYPART_GRANDPAR
(7,17),(17,18),-0.142861 # DEPENDENCYPART_GRANDPAR
(7,17),(17,19),-0.019988 # DEPENDENCYPART_GRANDPAR
(7,17),(17,20),-0.301191 # DEPENDENCYPART_GRANDPAR
(7,17),(17,21),-0.062772 # DEPENDENCYPART_GRANDPAR
(7,17),(17,23),-0.940476 # DEPENDENCYPART_GRANDPAR
(7,18),(18,17),-0.263993 # DEPENDENCYPART_GRANDPAR
(7,18),(18,19),-0.056921 # DEPENDENCYPART_GRANDPAR
(7,20),(20,16),-0.234059 # DEPENDENCYPART_GRANDPAR
(7,20),(20,17),-0.00221316 # DEPENDENCYPART_GRANDPAR
(7,20),(20,18),-0.177339 # DEPENDENCYPART_GRANDPAR
(7,20),(20,19),0.245675 # DEPENDENCYPART_GRANDPAR
(7,20),(20,21),-0.00241848 # DEPENDENCYPART_GRANDPAR
(7,20),(20,22),-0.17481 # DEPENDENCYPART_GRANDPAR
(7,20),(20,23),-0.755231 # DEPENDENCYPART_GRANDPAR
(7,22),(22,19),0.0436657 # DEPENDENCYPART_GRANDPAR
(7,22),(22,20),-0.248762 # DEPENDENCYPART_GRANDPAR
(7,22),(22,21),0.0364403 # DEPENDENCYPART_GRANDPAR
(7,22),(22,23),-0.711967 # DEPENDENCYPART_GRANDPAR
(7,22),(22,24),-1.04768 # DEPENDENCYPART_GRANDPAR
(7,23),(23,19),0.140814 # DEPENDENCYPART_GRANDPAR
(7,23),(23,20),-0.146509 # DEPENDENCYPART_GRANDPAR
(7,23),(23,21),0.143519 # DEPENDENCYPART_GRANDPAR
(7,23),(23,22),-0.389996 # DEPENDENCYPART_GRANDPAR
(7,23),(23,24),-0.980243 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.400766 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.609839 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.586742 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.920844 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.457093 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),0.133371 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.53559 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,10),-0.415002 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.676103 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.730915 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-0.684074 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-1.20941 # DEPENDENCYPART_GRANDPAR
(8,5),(5,15),-0.910627 # DEPENDENCYPART_GRANDPAR
(8,5),(5,16),-1.08564 # DEPENDENCYPART_GRANDPAR
(8,5),(5,18),-0.83955 # DEPENDENCYPART_GRANDPAR
(8,5),(5,20),-1.47785 # DEPENDENCYPART_GRANDPAR
(8,5),(5,21),-0.673863 # DEPENDENCYPART_GRANDPAR
(8,5),(5,22),-0.882037 # DEPENDENCYPART_GRANDPAR
(8,5),(5,23),-1.79388 # DEPENDENCYPART_GRANDPAR
(8,5),(5,24),-1.74385 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.126388 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),-0.314693 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),-0.54114 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.497476 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.852557 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.337054 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.77259 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.52801 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.0838383 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.415582 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.676683 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.730919 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-0.68467 # DEPENDENCYPART_GRANDPAR
(8,7),(7,14),-1.21 # DEPENDENCYPART_GRANDPAR
(8,7),(7,15),-0.903744 # DEPENDENCYPART_GRANDPAR
(8,7),(7,16),-1.08678 # DEPENDENCYPART_GRANDPAR
(8,7),(7,17),-0.784005 # DEPENDENCYPART_GRANDPAR
(8,7),(7,18),-0.840128 # DEPENDENCYPART_GRANDPAR
(8,7),(7,20),-1.47845 # DEPENDENCYPART_GRANDPAR
(8,7),(7,22),-0.874451 # DEPENDENCYPART_GRANDPAR
(8,7),(7,23),-1.79389 # DEPENDENCYPART_GRANDPAR
(8,7),(7,24),-1.74444 # DEPENDENCYPART_GRANDPAR
(8,10),(10,9),1.04773 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),0.183035 # DEPENDENCYPART_GRANDPAR
(8,11),(11,9),0.988537 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.857082 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.0946222 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.667343 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-1.36872 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-1.26012 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-1.39262 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.981778 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.777847 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),1.22954 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),0.980364 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),0.679383 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.14562 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.632713 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.268511 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.372674 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.154241 # DEPENDENCYPART_GRANDPAR
(8,13),(13,1),-0.966654 # DEPENDENCYPART_GRANDPAR
(8,13),(13,3),-1.16916 # DEPENDENCYPART_GRANDPAR
(8,13),(13,4),-1.01029 # DEPENDENCYPART_GRANDPAR
(8,13),(13,5),-1.06114 # DEPENDENCYPART_GRANDPAR
(8,13),(13,6),-1.21089 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-0.78344 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-1.11426 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,9),0.430506 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),0.233911 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),-0.12831 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.0810961 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.717173 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.484652 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.373633 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.0432358 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.323969 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.833223 # DEPENDENCYPART_GRANDPAR
(8,13),(13,20),-0.743103 # DEPENDENCYPART_GRANDPAR
(8,13),(13,21),-0.0872813 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),-0.191197 # DEPENDENCYPART_GRANDPAR
(8,13),(13,23),-0.812654 # DEPENDENCYPART_GRANDPAR
(8,13),(13,24),-1.48937 # DEPENDENCYPART_GRANDPAR
(8,14),(14,1),-0.926134 # DEPENDENCYPART_GRANDPAR
(8,14),(14,5),-1.07302 # DEPENDENCYPART_GRANDPAR
(8,14),(14,6),-1.19586 # DEPENDENCYPART_GRANDPAR
(8,14),(14,7),-0.794859 # DEPENDENCYPART_GRANDPAR
(8,14),(14,8),-1.00678 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,14),(14,11),0.0779695 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),0.149395 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.036325 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.0754743 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.371731 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.0549965 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),-0.108207 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-0.55551 # DEPENDENCYPART_GRANDPAR
(8,14),(14,20),-0.787972 # DEPENDENCYPART_GRANDPAR
(8,14),(14,21),-0.0527933 # DEPENDENCYPART_GRANDPAR
(8,14),(14,22),-0.196339 # DEPENDENCYPART_GRANDPAR
(8,14),(14,23),-0.932645 # DEPENDENCYPART_GRANDPAR
(8,14),(14,24),-1.35705 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.825321 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-0.353309 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.0476247 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.0811566 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),-0.785576 # DEPENDENCYPART_GRANDPAR
(8,15),(15,20),-0.740025 # DEPENDENCYPART_GRANDPAR
(8,15),(15,21),-0.0798466 # DEPENDENCYPART_GRANDPAR
(8,15),(15,22),-0.228622 # DEPENDENCYPART_GRANDPAR
(8,15),(15,23),-0.903665 # DEPENDENCYPART_GRANDPAR
(8,16),(16,8),-0.900419 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,16),(16,14),-0.339781 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.219655 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),0.131761 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),0.119473 # DEPENDENCYPART_GRANDPAR
(8,16),(16,19),-0.607801 # DEPENDENCYPART_GRANDPAR
(8,16),(16,20),-0.710263 # DEPENDENCYPART_GRANDPAR
(8,16),(16,21),0.132859 # DEPENDENCYPART_GRANDPAR
(8,16),(16,22),-0.0589147 # DEPENDENCYPART_GRANDPAR
(8,16),(16,23),-0.888958 # DEPENDENCYPART_GRANDPAR
(8,17),(17,1),-0.892342 # DEPENDENCYPART_GRANDPAR
(8,17),(17,8),-0.91293 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,17),(17,14),-0.381009 # DEPENDENCYPART_GRANDPAR
(8,17),(17,15),-0.2404 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-0.227498 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),0.040498 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),-0.681295 # DEPENDENCYPART_GRANDPAR
(8,17),(17,20),-0.765051 # DEPENDENCYPART_GRANDPAR
(8,17),(17,21),0.0886218 # DEPENDENCYPART_GRANDPAR
(8,17),(17,23),-0.960346 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),-0.200293 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),-0.741707 # DEPENDENCYPART_GRANDPAR
(8,21),(21,1),-0.909786 # DEPENDENCYPART_GRANDPAR
(8,21),(21,8),-1.03332 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,21),(21,14),-0.639379 # DEPENDENCYPART_GRANDPAR
(8,21),(21,15),-0.383155 # DEPENDENCYPART_GRANDPAR
(8,21),(21,16),-0.43845 # DEPENDENCYPART_GRANDPAR
(8,21),(21,17),-0.136174 # DEPENDENCYPART_GRANDPAR
(8,21),(21,18),-0.0558347 # DEPENDENCYPART_GRANDPAR
(8,21),(21,19),-0.765924 # DEPENDENCYPART_GRANDPAR
(8,21),(21,20),-0.747771 # DEPENDENCYPART_GRANDPAR
(8,21),(21,22),-0.218192 # DEPENDENCYPART_GRANDPAR
(8,21),(21,23),-0.946533 # DEPENDENCYPART_GRANDPAR
(8,21),(21,24),-1.35476 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-1.04189 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.813448 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,13),-0.372719 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.534868 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.598952 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.55668 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,1),-1.17191 # DEPENDENCYPART_GRANDPAR
(11,13),(13,3),-1.16748 # DEPENDENCYPART_GRANDPAR
(11,13),(13,4),-1.08558 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-1.04758 # DEPENDENCYPART_GRANDPAR
(11,13),(13,6),-0.880116 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-0.997978 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-0.893835 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.935385 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.904335 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.994012 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.215213 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.272817 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.328407 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.268305 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.272582 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.482372 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.432579 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.333182 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),-0.152805 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),-0.595535 # DEPENDENCYPART_GRANDPAR
(11,13),(13,23),-0.266439 # DEPENDENCYPART_GRANDPAR
(11,13),(13,24),-0.847301 # DEPENDENCYPART_GRANDPAR
(11,14),(14,1),-1.15302 # DEPENDENCYPART_GRANDPAR
(11,14),(14,5),-1.0818 # DEPENDENCYPART_GRANDPAR
(11,14),(14,6),-0.901035 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-1.03173 # DEPENDENCYPART_GRANDPAR
(11,14),(14,8),-0.890668 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.983898 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),0.218815 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),-0.396272 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.24759 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.427762 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.441568 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.436193 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),-0.316364 # DEPENDENCYPART_GRANDPAR
(11,14),(14,20),-0.47844 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),-0.27382 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),-0.853339 # DEPENDENCYPART_GRANDPAR
(11,14),(14,23),-0.521927 # DEPENDENCYPART_GRANDPAR
(11,14),(14,24),-0.881266 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.969553 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.340933 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),0.458224 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.392039 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.923412 # DEPENDENCYPART_GRANDPAR
(12,3),(3,7),-0.175959 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),-0.323948 # DEPENDENCYPART_GRANDPAR
(12,3),(3,13),-0.617727 # DEPENDENCYPART_GRANDPAR
(12,3),(3,24),-1.29855 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.859419 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.355189 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.495729 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.751842 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.952737 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),-0.173389 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),-0.322823 # DEPENDENCYPART_GRANDPAR
(12,5),(5,10),-0.0173876 # DEPENDENCYPART_GRANDPAR
(12,5),(5,11),-0.0815636 # DEPENDENCYPART_GRANDPAR
(12,5),(5,12),-1.37111 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,13),-0.617027 # DEPENDENCYPART_GRANDPAR
(12,5),(5,14),-0.874619 # DEPENDENCYPART_GRANDPAR
(12,5),(5,15),-0.995148 # DEPENDENCYPART_GRANDPAR
(12,5),(5,16),-0.958032 # DEPENDENCYPART_GRANDPAR
(12,5),(5,18),-0.967807 # DEPENDENCYPART_GRANDPAR
(12,5),(5,20),-0.771002 # DEPENDENCYPART_GRANDPAR
(12,5),(5,21),-0.699636 # DEPENDENCYPART_GRANDPAR
(12,5),(5,22),-1.08212 # DEPENDENCYPART_GRANDPAR
(12,5),(5,23),-1.09413 # DEPENDENCYPART_GRANDPAR
(12,5),(5,24),-1.29785 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.372144 # DEPENDENCYPART_GRANDPAR
(12,7),(7,1),-0.91189 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.385488 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.495544 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.782341 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),-0.502131 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.829329 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.308703 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),-0.207864 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),-0.0342422 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),-0.100009 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-1.37071 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,13),-0.617184 # DEPENDENCYPART_GRANDPAR
(12,7),(7,14),-0.87477 # DEPENDENCYPART_GRANDPAR
(12,7),(7,15),-0.987829 # DEPENDENCYPART_GRANDPAR
(12,7),(7,16),-0.958166 # DEPENDENCYPART_GRANDPAR
(12,7),(7,17),-0.859101 # DEPENDENCYPART_GRANDPAR
(12,7),(7,18),-0.967948 # DEPENDENCYPART_GRANDPAR
(12,7),(7,20),-0.771156 # DEPENDENCYPART_GRANDPAR
(12,7),(7,22),-1.0741 # DEPENDENCYPART_GRANDPAR
(12,7),(7,23),-1.09373 # DEPENDENCYPART_GRANDPAR
(12,7),(7,24),-1.298 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.496395 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.878025 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.0668795 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.348311 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.109384 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),-0.168328 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-1.3038 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.575076 # DEPENDENCYPART_GRANDPAR
(12,8),(8,14),-0.767706 # DEPENDENCYPART_GRANDPAR
(12,8),(8,15),-0.8947 # DEPENDENCYPART_GRANDPAR
(12,8),(8,16),-0.869992 # DEPENDENCYPART_GRANDPAR
(12,8),(8,17),-0.770999 # DEPENDENCYPART_GRANDPAR
(12,8),(8,18),-0.801909 # DEPENDENCYPART_GRANDPAR
(12,8),(8,21),-0.626696 # DEPENDENCYPART_GRANDPAR
(12,8),(8,24),-1.2186 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.412533 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.00936279 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.349654 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.0667244 # DEPENDENCYPART_GRANDPAR
(12,11),(11,13),-0.549974 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.797811 # DEPENDENCYPART_GRANDPAR
(12,13),(13,1),-1.58058 # DEPENDENCYPART_GRANDPAR
(12,13),(13,3),-1.07137 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-0.990069 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-1.07046 # DEPENDENCYPART_GRANDPAR
(12,13),(13,6),-1.43259 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-0.805995 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-1.06863 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.782745 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.582821 # DEPENDENCYPART_GRANDPAR
