# _root_ The next day , Mr. Schaeffer presented the couple with a check for $ 151,000 to help them build a new home in the same neighborhood .
#goldHeads=3,3,7,7,6,7,0,9,7,7,12,10,12,15,13,17,7,19,17,22,22,19,19,26,26,23,7,
#predictedHeads=3,3,7,7,6,7,0,9,7,7,12,10,12,15,13,17,12,19,17,22,22,19,22,26,26,23,7,
(17,14),(17,9),-0.859643 # DEPENDENCYPART_NEXTSIBL
(17,14),(17,6),-0.8154 # DEPENDENCYPART_NEXTSIBL
(17,14),(17,4),-0.927124 # DEPENDENCYPART_NEXTSIBL
(17,14),(17,3),-0.9766 # DEPENDENCYPART_NEXTSIBL
(17,14),(17,-1),-0.957958 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,13),(17,12),-0.789309 # DEPENDENCYPART_NEXTSIBL
(17,13),(17,10),-1.12838 # DEPENDENCYPART_NEXTSIBL
(17,13),(17,9),-1.19692 # DEPENDENCYPART_NEXTSIBL
(17,13),(17,6),-1.2781 # DEPENDENCYPART_NEXTSIBL
(17,13),(17,4),-1.2972 # DEPENDENCYPART_NEXTSIBL
(17,13),(17,3),-1.13212 # DEPENDENCYPART_NEXTSIBL
(17,13),(17,-1),-0.846533 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,12),(17,10),-0.558938 # DEPENDENCYPART_NEXTSIBL
(17,12),(17,9),-1.54283 # DEPENDENCYPART_NEXTSIBL
(17,12),(17,6),-1.59977 # DEPENDENCYPART_NEXTSIBL
(17,12),(17,4),-1.42148 # DEPENDENCYPART_NEXTSIBL
(17,12),(17,3),-1.5254 # DEPENDENCYPART_NEXTSIBL
(17,12),(17,-1),-0.785512 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,10),(17,9),-0.905825 # DEPENDENCYPART_NEXTSIBL
(17,10),(17,6),-1.27726 # DEPENDENCYPART_NEXTSIBL
(17,10),(17,4),-1.5586 # DEPENDENCYPART_NEXTSIBL
(17,10),(17,3),-1.25488 # DEPENDENCYPART_NEXTSIBL
(17,10),(17,-1),-0.760411 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,9),(17,6),-1.50073 # DEPENDENCYPART_NEXTSIBL
(17,9),(17,4),-1.06304 # DEPENDENCYPART_NEXTSIBL
(17,9),(17,3),-1.64588 # DEPENDENCYPART_NEXTSIBL
(17,9),(17,-1),-0.969365 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,6),(17,4),-0.0466112 # DEPENDENCYPART_NEXTSIBL
(17,6),(17,3),-1.02253 # DEPENDENCYPART_NEXTSIBL
(17,6),(17,-1),-1.07559 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,4),(17,3),0.0220047 # DEPENDENCYPART_NEXTSIBL
(17,4),(17,-1),-1.17924 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(17,3),(17,-1),-0.664134 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(18,18),(18,19),0.00916205 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(18,18),(18,28),-0.251191 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(18,19),(18,28),-0.883763 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(18,18),(18,-1),-0.327344 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(19,19),(19,20),-0.8759 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,21),-0.850332 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,22),-0.0985432 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,23),-0.416657 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,25),-0.304217 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,26),0.136371 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,27),-1.2784 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,28),-0.667046 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(19,20),(19,21),-0.898611 # DEPENDENCYPART_NEXTSIBL
(19,20),(19,22),-0.846496 # DEPENDENCYPART_NEXTSIBL
(19,20),(19,23),-0.944654 # DEPENDENCYPART_NEXTSIBL
(19,20),(19,25),-0.987947 # DEPENDENCYPART_NEXTSIBL
(19,20),(19,26),-1.02442 # DEPENDENCYPART_NEXTSIBL
(19,20),(19,27),-1.02283 # DEPENDENCYPART_NEXTSIBL
(19,20),(19,28),-0.970415 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,21),(19,22),-0.976441 # DEPENDENCYPART_NEXTSIBL
(19,21),(19,23),-0.758504 # DEPENDENCYPART_NEXTSIBL
(19,21),(19,25),-1.07081 # DEPENDENCYPART_NEXTSIBL
(19,21),(19,26),-1.13363 # DEPENDENCYPART_NEXTSIBL
(19,21),(19,27),-0.8366 # DEPENDENCYPART_NEXTSIBL
(19,21),(19,28),-1.02617 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,22),(19,23),-0.417246 # DEPENDENCYPART_NEXTSIBL
(19,22),(19,25),-0.895422 # DEPENDENCYPART_NEXTSIBL
(19,22),(19,26),-1.12872 # DEPENDENCYPART_NEXTSIBL
(19,22),(19,27),-0.692819 # DEPENDENCYPART_NEXTSIBL
(19,22),(19,28),-0.572043 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,23),(19,25),-0.827363 # DEPENDENCYPART_NEXTSIBL
(19,23),(19,26),-0.734662 # DEPENDENCYPART_NEXTSIBL
(19,23),(19,27),-0.417247 # DEPENDENCYPART_NEXTSIBL
(19,23),(19,28),-0.311779 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,25),(19,26),-0.898946 # DEPENDENCYPART_NEXTSIBL
(19,25),(19,27),-0.742237 # DEPENDENCYPART_NEXTSIBL
(19,25),(19,28),-1.56063 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,26),(19,27),-0.617696 # DEPENDENCYPART_NEXTSIBL
(19,26),(19,28),-0.232448 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,27),(19,28),-1.95615 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,19),(19,18),-0.601699 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,17),-0.220295 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,16),-0.209839 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,15),-0.45144 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,13),-0.373893 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,12),-0.280721 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,10),-0.430826 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,9),-0.165347 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,6),-0.131249 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,4),-1.15801 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,3),-0.463498 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,-1),-0.649268 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(19,18),(19,17),-0.953981 # DEPENDENCYPART_NEXTSIBL
(19,18),(19,16),-0.95822 # DEPENDENCYPART_NEXTSIBL
(19,18),(19,15),-1.19919 # DEPENDENCYPART_NEXTSIBL
(19,18),(19,13),-1.19447 # DEPENDENCYPART_NEXTSIBL
(19,18),(19,12),-1.26782 # DEPENDENCYPART_NEXTSIBL
(19,18),(19,10),-1.38947 # DEPENDENCYPART_NEXTSIBL
(19,18),(19,9),-1.24568 # DEPENDENCYPART_NEXTSIBL
(19,18),(19,6),-1.20479 # DEPENDENCYPART_NEXTSIBL
(19,18),(19,4),-1.64181 # DEPENDENCYPART_NEXTSIBL
(19,18),(19,3),-1.25209 # DEPENDENCYPART_NEXTSIBL
(19,18),(19,-1),-0.738409 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,17),(19,16),-0.626588 # DEPENDENCYPART_NEXTSIBL
(19,17),(19,15),-0.945775 # DEPENDENCYPART_NEXTSIBL
(19,17),(19,13),-1.01727 # DEPENDENCYPART_NEXTSIBL
(19,17),(19,12),-1.18544 # DEPENDENCYPART_NEXTSIBL
(19,17),(19,10),-1.162 # DEPENDENCYPART_NEXTSIBL
(19,17),(19,9),-1.11481 # DEPENDENCYPART_NEXTSIBL
(19,17),(19,6),-1.27927 # DEPENDENCYPART_NEXTSIBL
(19,17),(19,4),-1.07263 # DEPENDENCYPART_NEXTSIBL
(19,17),(19,3),-1.15626 # DEPENDENCYPART_NEXTSIBL
(19,17),(19,-1),-0.861673 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,16),(19,15),0.02778 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,13),-0.905506 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,12),-0.754896 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,10),-1.1317 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,9),-0.569102 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,6),-0.457282 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,4),-1.17501 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,3),-0.443405 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,-1),-0.623315 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,15),(19,13),-0.992373 # DEPENDENCYPART_NEXTSIBL
(19,15),(19,12),-1.24942 # DEPENDENCYPART_NEXTSIBL
(19,15),(19,10),-1.25816 # DEPENDENCYPART_NEXTSIBL
(19,15),(19,9),-1.33983 # DEPENDENCYPART_NEXTSIBL
(19,15),(19,6),-1.34432 # DEPENDENCYPART_NEXTSIBL
(19,15),(19,4),-1.18907 # DEPENDENCYPART_NEXTSIBL
(19,15),(19,3),-1.41571 # DEPENDENCYPART_NEXTSIBL
(19,15),(19,-1),-0.825755 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,13),(19,12),-0.788945 # DEPENDENCYPART_NEXTSIBL
(19,13),(19,10),-1.12385 # DEPENDENCYPART_NEXTSIBL
(19,13),(19,9),-1.19655 # DEPENDENCYPART_NEXTSIBL
(19,13),(19,6),-1.27774 # DEPENDENCYPART_NEXTSIBL
(19,13),(19,4),-1.30412 # DEPENDENCYPART_NEXTSIBL
(19,13),(19,3),-1.13176 # DEPENDENCYPART_NEXTSIBL
(19,13),(19,-1),-0.842019 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,12),(19,10),-0.554583 # DEPENDENCYPART_NEXTSIBL
(19,12),(19,9),-1.54515 # DEPENDENCYPART_NEXTSIBL
(19,12),(19,6),-1.60208 # DEPENDENCYPART_NEXTSIBL
(19,12),(19,4),-1.43879 # DEPENDENCYPART_NEXTSIBL
(19,12),(19,3),-1.52772 # DEPENDENCYPART_NEXTSIBL
(19,12),(19,-1),-0.791842 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,10),(19,9),-0.903872 # DEPENDENCYPART_NEXTSIBL
(19,10),(19,6),-1.27531 # DEPENDENCYPART_NEXTSIBL
(19,10),(19,4),-1.56394 # DEPENDENCYPART_NEXTSIBL
(19,10),(19,3),-1.25293 # DEPENDENCYPART_NEXTSIBL
(19,10),(19,-1),-0.752746 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,9),(19,6),-1.50304 # DEPENDENCYPART_NEXTSIBL
(19,9),(19,4),-1.08035 # DEPENDENCYPART_NEXTSIBL
(19,9),(19,3),-1.64819 # DEPENDENCYPART_NEXTSIBL
(19,9),(19,-1),-0.975694 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,6),(19,4),-0.0639196 # DEPENDENCYPART_NEXTSIBL
(19,6),(19,3),-1.02484 # DEPENDENCYPART_NEXTSIBL
(19,6),(19,-1),-1.08192 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,4),(19,3),0.0122191 # DEPENDENCYPART_NEXTSIBL
(19,4),(19,-1),-1.18559 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,3),(19,-1),-0.670464 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,20),(20,21),-1.05321 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(20,20),(20,23),-0.361648 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(20,20),(20,28),-0.184228 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(20,21),(20,23),-0.897636 # DEPENDENCYPART_NEXTSIBL
(20,21),(20,28),-1.12698 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,23),(20,28),-0.429687 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,20),(20,-1),-0.25888 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(21,21),(21,23),-0.420552 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,26),-0.0661778 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,28),-0.284522 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(21,23),(21,26),-0.83432 # DEPENDENCYPART_NEXTSIBL
(21,23),(21,28),-0.454915 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,26),(21,28),-0.309996 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,21),(21,20),-0.59838 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,18),-0.547223 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,-1),-0.274065 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(21,20),(21,18),-0.879879 # DEPENDENCYPART_NEXTSIBL
(21,20),(21,-1),-0.73642 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,18),(21,-1),-0.714858 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,22),(22,23),-0.297125 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,24),-1.21226 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,25),-0.471223 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,26),-0.111282 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,27),-0.918774 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,28),-0.33864 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(22,23),(22,24),-0.970157 # DEPENDENCYPART_NEXTSIBL
(22,23),(22,25),-0.870066 # DEPENDENCYPART_NEXTSIBL
(22,23),(22,26),-0.79615 # DEPENDENCYPART_NEXTSIBL
(22,23),(22,27),-0.415037 # DEPENDENCYPART_NEXTSIBL
(22,23),(22,28),-0.441373 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,24),(22,25),-1.086 # DEPENDENCYPART_NEXTSIBL
(22,24),(22,26),-1.22507 # DEPENDENCYPART_NEXTSIBL
(22,24),(22,27),-1.28159 # DEPENDENCYPART_NEXTSIBL
(22,24),(22,28),-1.03925 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,25),(22,26),-0.909129 # DEPENDENCYPART_NEXTSIBL
(22,25),(22,27),-0.754676 # DEPENDENCYPART_NEXTSIBL
(22,25),(22,28),-1.58551 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,26),(22,27),-0.531212 # DEPENDENCYPART_NEXTSIBL
(22,26),(22,28),-0.258833 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,27),(22,28),-1.87104 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,22),(22,21),-0.738329 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,20),-0.614688 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,19),-0.0564807 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,18),-0.593335 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,15),-0.460029 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,14),0.0619503 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,-1),-0.336873 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(22,21),(22,20),-0.121748 # DEPENDENCYPART_NEXTSIBL
(22,21),(22,19),-0.769148 # DEPENDENCYPART_NEXTSIBL
(22,21),(22,18),-0.885656 # DEPENDENCYPART_NEXTSIBL
(22,21),(22,15),-1.03607 # DEPENDENCYPART_NEXTSIBL
(22,21),(22,14),-0.846085 # DEPENDENCYPART_NEXTSIBL
(22,21),(22,-1),-0.754492 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,20),(22,19),-0.774431 # DEPENDENCYPART_NEXTSIBL
(22,20),(22,18),-0.743373 # DEPENDENCYPART_NEXTSIBL
(22,20),(22,15),-1.13005 # DEPENDENCYPART_NEXTSIBL
(22,20),(22,14),-0.995517 # DEPENDENCYPART_NEXTSIBL
(22,20),(22,-1),-0.348742 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,19),(22,18),-0.549839 # DEPENDENCYPART_NEXTSIBL
(22,19),(22,15),-0.861007 # DEPENDENCYPART_NEXTSIBL
(22,19),(22,14),-0.912759 # DEPENDENCYPART_NEXTSIBL
(22,19),(22,-1),-0.972911 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,18),(22,15),-1.1627 # DEPENDENCYPART_NEXTSIBL
(22,18),(22,14),-1.08495 # DEPENDENCYPART_NEXTSIBL
(22,18),(22,-1),-0.74412 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,15),(22,14),-0.48409 # DEPENDENCYPART_NEXTSIBL
(22,15),(22,-1),-0.635837 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,14),(22,-1),-1.07637 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(23,23),(23,24),-1.25885 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(23,23),(23,25),-0.349598 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(23,23),(23,26),0.289115 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(23,23),(23,28),-0.961259 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(23,24),(23,25),-1.06993 # DEPENDENCYPART_NEXTSIBL
(23,24),(23,26),-1.17876 # DEPENDENCYPART_NEXTSIBL
(23,24),(23,28),-1.05141 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(23,25),(23,26),-0.857298 # DEPENDENCYPART_NEXTSIBL
(23,25),(23,28),-1.52202 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(23,26),(23,28),-0.0399871 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(23,23),(23,22),-0.396939 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(23,23),(23,21),-1.03378 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(23,23),(23,-1),-0.147351 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(23,22),(23,21),-0.678867 # DEPENDENCYPART_NEXTSIBL
(23,22),(23,-1),-0.697411 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(23,21),(23,-1),-1.03238 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(24,24),(24,25),-0.551277 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(24,24),(24,28),-0.0856959 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(24,25),(24,28),-1.69471 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(24,24),(24,-1),-0.219588 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(25,25),(25,28),-0.340959 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(25,25),(25,24),-0.651418 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(25,25),(25,22),-0.38696 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(25,25),(25,-1),-0.379631 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(25,24),(25,22),-1.04971 # DEPENDENCYPART_NEXTSIBL
(25,24),(25,-1),-0.438253 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(25,22),(25,-1),-0.57623 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(26,26),(26,27),-0.917506 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(26,26),(26,28),-0.37042 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(26,27),(26,28),-1.86938 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(26,26),(26,25),-0.473953 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(26,26),(26,24),-0.837929 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(26,26),(26,22),-0.286094 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(26,26),(26,21),-0.740926 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(26,26),(26,20),-0.631415 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(26,26),(26,-1),-0.397614 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(26,25),(26,24),-0.239676 # DEPENDENCYPART_NEXTSIBL
(26,25),(26,22),-1.00615 # DEPENDENCYPART_NEXTSIBL
(26,25),(26,21),-1.06891 # DEPENDENCYPART_NEXTSIBL
(26,25),(26,20),-0.842108 # DEPENDENCYPART_NEXTSIBL
(26,25),(26,-1),-1.56487 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(26,24),(26,22),-0.937048 # DEPENDENCYPART_NEXTSIBL
(26,24),(26,21),-0.918763 # DEPENDENCYPART_NEXTSIBL
(26,24),(26,20),-0.983457 # DEPENDENCYPART_NEXTSIBL
(26,24),(26,-1),-0.271085 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(26,22),(26,21),-0.444196 # DEPENDENCYPART_NEXTSIBL
(26,22),(26,20),-0.487171 # DEPENDENCYPART_NEXTSIBL
(26,22),(26,-1),-0.570295 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(26,21),(26,20),-0.121183 # DEPENDENCYPART_NEXTSIBL
(26,21),(26,-1),-0.758534 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(26,20),(26,-1),-0.364851 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(27,27),(27,28),-0.405394 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(27,27),(27,-1),0.00726794 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(0,3),(3,1),0.204819 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),0.00322361 # DEPENDENCYPART_GRANDPAR
(0,3),(3,4),0.135455 # DEPENDENCYPART_GRANDPAR
(0,3),(3,5),0.567845 # DEPENDENCYPART_GRANDPAR
(0,3),(3,6),0.485043 # DEPENDENCYPART_GRANDPAR
(0,3),(3,7),0.719334 # DEPENDENCYPART_GRANDPAR
(0,3),(3,9),0.25517 # DEPENDENCYPART_GRANDPAR
(0,3),(3,10),0.0956442 # DEPENDENCYPART_GRANDPAR
(0,3),(3,12),0.0614518 # DEPENDENCYPART_GRANDPAR
(0,3),(3,15),0.130723 # DEPENDENCYPART_GRANDPAR
(0,3),(3,16),0.0953083 # DEPENDENCYPART_GRANDPAR
(0,3),(3,17),0.204069 # DEPENDENCYPART_GRANDPAR
(0,3),(3,27),2.52596 # DEPENDENCYPART_GRANDPAR
(0,6),(6,1),0.182167 # DEPENDENCYPART_GRANDPAR
(0,6),(6,2),-0.00699111 # DEPENDENCYPART_GRANDPAR
(0,6),(6,3),0.0711404 # DEPENDENCYPART_GRANDPAR
(0,6),(6,4),0.178874 # DEPENDENCYPART_GRANDPAR
(0,6),(6,5),-0.203388 # DEPENDENCYPART_GRANDPAR
(0,6),(6,7),0.728977 # DEPENDENCYPART_GRANDPAR
(0,6),(6,9),0.25424 # DEPENDENCYPART_GRANDPAR
(0,6),(6,10),0.109055 # DEPENDENCYPART_GRANDPAR
(0,6),(6,12),0.0605217 # DEPENDENCYPART_GRANDPAR
(0,6),(6,14),0.26073 # DEPENDENCYPART_GRANDPAR
(0,7),(7,1),0.0272569 # DEPENDENCYPART_GRANDPAR
(0,7),(7,2),0.0378232 # DEPENDENCYPART_GRANDPAR
(0,7),(7,3),0.225885 # DEPENDENCYPART_GRANDPAR
(0,7),(7,4),0.308296 # DEPENDENCYPART_GRANDPAR
(0,7),(7,5),-0.0166057 # DEPENDENCYPART_GRANDPAR
(0,7),(7,6),0.0299767 # DEPENDENCYPART_GRANDPAR
(0,7),(7,8),-0.34482 # DEPENDENCYPART_GRANDPAR
(0,7),(7,9),0.0989946 # DEPENDENCYPART_GRANDPAR
(0,7),(7,10),0.22932 # DEPENDENCYPART_GRANDPAR
(0,7),(7,11),-0.250069 # DEPENDENCYPART_GRANDPAR
(0,7),(7,12),-0.0856572 # DEPENDENCYPART_GRANDPAR
(0,7),(7,13),0.232975 # DEPENDENCYPART_GRANDPAR
(0,7),(7,14),0.127745 # DEPENDENCYPART_GRANDPAR
(0,7),(7,16),0.00799102 # DEPENDENCYPART_GRANDPAR
(0,7),(7,17),0.150026 # DEPENDENCYPART_GRANDPAR
(0,7),(7,19),0.0162423 # DEPENDENCYPART_GRANDPAR
(0,7),(7,22),-0.0964635 # DEPENDENCYPART_GRANDPAR
(0,7),(7,23),0.0889062 # DEPENDENCYPART_GRANDPAR
(0,7),(7,27),2.50109 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-0.866649 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,2),(2,3),0.167326 # DEPENDENCYPART_GRANDPAR
(1,2),(2,4),0.149011 # DEPENDENCYPART_GRANDPAR
(1,2),(2,6),-0.0779666 # DEPENDENCYPART_GRANDPAR
(1,2),(2,7),0.0558514 # DEPENDENCYPART_GRANDPAR
(1,3),(3,1),-0.743972 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,3),(3,2),0.424216 # DEPENDENCYPART_GRANDPAR
(1,3),(3,4),0.183351 # DEPENDENCYPART_GRANDPAR
(1,3),(3,5),0.0735862 # DEPENDENCYPART_GRANDPAR
(1,3),(3,6),-0.04272 # DEPENDENCYPART_GRANDPAR
(1,3),(3,7),0.0548238 # DEPENDENCYPART_GRANDPAR
(1,3),(3,9),-0.27814 # DEPENDENCYPART_GRANDPAR
(1,3),(3,10),-0.0713016 # DEPENDENCYPART_GRANDPAR
(1,3),(3,12),-0.349696 # DEPENDENCYPART_GRANDPAR
(1,3),(3,15),-0.179897 # DEPENDENCYPART_GRANDPAR
(1,3),(3,16),-0.207449 # DEPENDENCYPART_GRANDPAR
(1,3),(3,17),-0.0955744 # DEPENDENCYPART_GRANDPAR
(1,3),(3,27),-0.512095 # DEPENDENCYPART_GRANDPAR
(2,1),(1,2),-1.49185 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,1),(1,3),-0.179592 # DEPENDENCYPART_GRANDPAR
(2,1),(1,4),-0.330435 # DEPENDENCYPART_GRANDPAR
(2,3),(3,1),-0.651443 # DEPENDENCYPART_GRANDPAR
(2,3),(3,2),-0.926289 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,3),(3,4),0.128645 # DEPENDENCYPART_GRANDPAR
(2,3),(3,5),-0.0226339 # DEPENDENCYPART_GRANDPAR
(2,3),(3,6),-0.00255027 # DEPENDENCYPART_GRANDPAR
(2,3),(3,7),-0.135583 # DEPENDENCYPART_GRANDPAR
(2,3),(3,9),-0.455374 # DEPENDENCYPART_GRANDPAR
(2,3),(3,10),-0.19858 # DEPENDENCYPART_GRANDPAR
(2,3),(3,12),-0.555845 # DEPENDENCYPART_GRANDPAR
