# _root_ Telephone service has been improved for customers trying to reach their brokers , and specialists -- who I believe should stay , despite the urgings of some post-crash critics -- have larger capital positions .
#goldHeads=2,3,0,3,4,2,6,7,8,9,12,10,3,3,31,15,20,19,15,19,20,19,19,25,23,25,29,29,26,15,14,34,34,31,3,
#predictedHeads=2,3,0,3,4,5,6,7,8,9,12,10,3,3,14,19,19,19,15,19,20,21,21,25,23,25,29,29,26,19,21,34,34,31,3,
(20,1),(20,15),-0.533944 # DEPENDENCYPART_SIBL
(20,1),(20,16),-0.234307 # DEPENDENCYPART_SIBL
(20,1),(20,17),-0.255037 # DEPENDENCYPART_SIBL
(20,1),(20,18),-0.522805 # DEPENDENCYPART_SIBL
(20,1),(20,19),-0.294544 # DEPENDENCYPART_SIBL
(20,1),(20,21),0.084019 # DEPENDENCYPART_SIBL
(20,1),(20,22),0.07176 # DEPENDENCYPART_SIBL
(20,1),(20,23),0.0170183 # DEPENDENCYPART_SIBL
(20,1),(20,25),-0.0282981 # DEPENDENCYPART_SIBL
(20,1),(20,26),0.0214001 # DEPENDENCYPART_SIBL
(20,1),(20,29),-0.0284371 # DEPENDENCYPART_SIBL
(20,1),(20,30),-0.0978458 # DEPENDENCYPART_SIBL
(20,1),(20,31),0.128567 # DEPENDENCYPART_SIBL
(20,1),(20,32),-0.029021 # DEPENDENCYPART_SIBL
(20,1),(20,35),0.0452872 # DEPENDENCYPART_SIBL
(20,2),(20,3),-0.198978 # DEPENDENCYPART_SIBL
(20,2),(20,4),-0.265889 # DEPENDENCYPART_SIBL
(20,2),(20,5),-0.270167 # DEPENDENCYPART_SIBL
(20,2),(20,6),-0.11879 # DEPENDENCYPART_SIBL
(20,2),(20,7),-0.50854 # DEPENDENCYPART_SIBL
(20,2),(20,8),-0.184823 # DEPENDENCYPART_SIBL
(20,2),(20,9),-0.34375 # DEPENDENCYPART_SIBL
(20,2),(20,11),-0.262481 # DEPENDENCYPART_SIBL
(20,2),(20,12),-0.530239 # DEPENDENCYPART_SIBL
(20,2),(20,13),-0.122816 # DEPENDENCYPART_SIBL
(20,2),(20,14),-0.345091 # DEPENDENCYPART_SIBL
(20,2),(20,15),-0.532343 # DEPENDENCYPART_SIBL
(20,2),(20,16),-0.234496 # DEPENDENCYPART_SIBL
(20,2),(20,17),-0.254578 # DEPENDENCYPART_SIBL
(20,2),(20,18),-0.519209 # DEPENDENCYPART_SIBL
(20,2),(20,19),-0.294094 # DEPENDENCYPART_SIBL
(20,2),(20,21),0.0918777 # DEPENDENCYPART_SIBL
(20,2),(20,22),0.00238516 # DEPENDENCYPART_SIBL
(20,2),(20,23),-0.00464133 # DEPENDENCYPART_SIBL
(20,2),(20,25),-0.0270081 # DEPENDENCYPART_SIBL
(20,2),(20,26),-0.0204664 # DEPENDENCYPART_SIBL
(20,2),(20,29),-0.0271472 # DEPENDENCYPART_SIBL
(20,2),(20,30),-0.11027 # DEPENDENCYPART_SIBL
(20,2),(20,31),0.135464 # DEPENDENCYPART_SIBL
(20,2),(20,32),-0.023621 # DEPENDENCYPART_SIBL
(20,2),(20,35),0.0328637 # DEPENDENCYPART_SIBL
(20,3),(20,4),-0.0556748 # DEPENDENCYPART_SIBL
(20,3),(20,5),-0.0536396 # DEPENDENCYPART_SIBL
(20,3),(20,6),-0.140031 # DEPENDENCYPART_SIBL
(20,3),(20,7),-0.056933 # DEPENDENCYPART_SIBL
(20,3),(20,8),-0.030955 # DEPENDENCYPART_SIBL
(20,3),(20,9),-0.0987955 # DEPENDENCYPART_SIBL
(20,3),(20,11),-0.0210172 # DEPENDENCYPART_SIBL
(20,3),(20,12),-0.0729567 # DEPENDENCYPART_SIBL
(20,3),(20,13),0.165058 # DEPENDENCYPART_SIBL
(20,3),(20,14),-0.111651 # DEPENDENCYPART_SIBL
(20,3),(20,15),-0.0740714 # DEPENDENCYPART_SIBL
(20,3),(20,16),-0.00145314 # DEPENDENCYPART_SIBL
(20,3),(20,17),-0.0302356 # DEPENDENCYPART_SIBL
(20,3),(20,18),0.0276077 # DEPENDENCYPART_SIBL
(20,3),(20,19),-0.111325 # DEPENDENCYPART_SIBL
(20,3),(20,21),-0.0492727 # DEPENDENCYPART_SIBL
(20,3),(20,22),-0.109104 # DEPENDENCYPART_SIBL
(20,3),(20,23),-0.0595439 # DEPENDENCYPART_SIBL
(20,3),(20,25),-0.0688216 # DEPENDENCYPART_SIBL
(20,3),(20,26),-0.067642 # DEPENDENCYPART_SIBL
(20,3),(20,29),-0.0688232 # DEPENDENCYPART_SIBL
(20,3),(20,30),-0.103568 # DEPENDENCYPART_SIBL
(20,3),(20,31),-0.0259792 # DEPENDENCYPART_SIBL
(20,3),(20,32),-0.0821959 # DEPENDENCYPART_SIBL
(20,3),(20,35),0.00509589 # DEPENDENCYPART_SIBL
(20,4),(20,5),-0.0209286 # DEPENDENCYPART_SIBL
(20,4),(20,6),-0.0932021 # DEPENDENCYPART_SIBL
(20,4),(20,7),-0.0248087 # DEPENDENCYPART_SIBL
(20,4),(20,8),0.0226251 # DEPENDENCYPART_SIBL
(20,4),(20,9),-0.095087 # DEPENDENCYPART_SIBL
(20,4),(20,11),-0.0237356 # DEPENDENCYPART_SIBL
(20,4),(20,12),-0.040483 # DEPENDENCYPART_SIBL
(20,4),(20,13),0.235875 # DEPENDENCYPART_SIBL
(20,4),(20,14),-0.0656726 # DEPENDENCYPART_SIBL
(20,4),(20,15),-0.0352503 # DEPENDENCYPART_SIBL
(20,4),(20,16),0.00178819 # DEPENDENCYPART_SIBL
(20,4),(20,17),0.0155477 # DEPENDENCYPART_SIBL
(20,4),(20,18),-0.0803644 # DEPENDENCYPART_SIBL
(20,4),(20,19),-0.023394 # DEPENDENCYPART_SIBL
(20,4),(20,21),-0.0663659 # DEPENDENCYPART_SIBL
(20,4),(20,22),-0.0862738 # DEPENDENCYPART_SIBL
(20,4),(20,23),-0.0451529 # DEPENDENCYPART_SIBL
(20,4),(20,25),-0.0204479 # DEPENDENCYPART_SIBL
(20,4),(20,26),-0.0650841 # DEPENDENCYPART_SIBL
(20,4),(20,29),-0.0205035 # DEPENDENCYPART_SIBL
(20,4),(20,30),-0.0980374 # DEPENDENCYPART_SIBL
(20,4),(20,31),0.0114372 # DEPENDENCYPART_SIBL
(20,4),(20,32),-0.0695967 # DEPENDENCYPART_SIBL
(20,4),(20,35),-0.0191943 # DEPENDENCYPART_SIBL
(20,5),(20,6),-0.0921545 # DEPENDENCYPART_SIBL
(20,5),(20,7),-0.0205484 # DEPENDENCYPART_SIBL
(20,5),(20,8),0.0245334 # DEPENDENCYPART_SIBL
(20,5),(20,9),-0.0949214 # DEPENDENCYPART_SIBL
(20,5),(20,11),-0.0235941 # DEPENDENCYPART_SIBL
(20,5),(20,12),-0.0362228 # DEPENDENCYPART_SIBL
(20,5),(20,13),0.251034 # DEPENDENCYPART_SIBL
(20,5),(20,14),-0.0646421 # DEPENDENCYPART_SIBL
(20,5),(20,15),-0.03099 # DEPENDENCYPART_SIBL
(20,5),(20,16),0.00197444 # DEPENDENCYPART_SIBL
(20,5),(20,17),0.0156952 # DEPENDENCYPART_SIBL
(20,5),(20,18),-0.0799464 # DEPENDENCYPART_SIBL
(20,5),(20,19),-0.023201 # DEPENDENCYPART_SIBL
(20,5),(20,21),-0.0670658 # DEPENDENCYPART_SIBL
(20,5),(20,22),-0.0551104 # DEPENDENCYPART_SIBL
(20,5),(20,23),0.0167868 # DEPENDENCYPART_SIBL
(20,5),(20,25),-0.0162109 # DEPENDENCYPART_SIBL
(20,5),(20,26),0.00683989 # DEPENDENCYPART_SIBL
(20,5),(20,29),-0.0162666 # DEPENDENCYPART_SIBL
(20,5),(20,30),-0.0980498 # DEPENDENCYPART_SIBL
(20,5),(20,31),0.0107578 # DEPENDENCYPART_SIBL
(20,5),(20,32),-0.0693402 # DEPENDENCYPART_SIBL
(20,5),(20,35),-0.00495709 # DEPENDENCYPART_SIBL
(20,6),(20,7),-0.0127822 # DEPENDENCYPART_SIBL
(20,6),(20,8),-0.0200533 # DEPENDENCYPART_SIBL
(20,6),(20,9),-0.0747754 # DEPENDENCYPART_SIBL
(20,6),(20,11),0.00196881 # DEPENDENCYPART_SIBL
(20,6),(20,12),-0.044611 # DEPENDENCYPART_SIBL
(20,6),(20,13),0.243355 # DEPENDENCYPART_SIBL
(20,6),(20,14),-0.175591 # DEPENDENCYPART_SIBL
(20,6),(20,15),-0.0427584 # DEPENDENCYPART_SIBL
(20,6),(20,16),-0.0760684 # DEPENDENCYPART_SIBL
(20,6),(20,17),-0.0602408 # DEPENDENCYPART_SIBL
(20,6),(20,18),-0.0318554 # DEPENDENCYPART_SIBL
(20,6),(20,19),-0.0633249 # DEPENDENCYPART_SIBL
(20,6),(20,21),-0.0762132 # DEPENDENCYPART_SIBL
(20,6),(20,22),-0.13782 # DEPENDENCYPART_SIBL
(20,6),(20,23),-0.0871057 # DEPENDENCYPART_SIBL
(20,6),(20,25),-0.0795338 # DEPENDENCYPART_SIBL
(20,6),(20,26),-0.082282 # DEPENDENCYPART_SIBL
(20,6),(20,29),-0.079604 # DEPENDENCYPART_SIBL
(20,6),(20,30),-0.0906823 # DEPENDENCYPART_SIBL
(20,6),(20,31),-0.00360528 # DEPENDENCYPART_SIBL
(20,6),(20,32),-0.0389217 # DEPENDENCYPART_SIBL
(20,6),(20,35),-0.019608 # DEPENDENCYPART_SIBL
(20,7),(20,8),-0.179939 # DEPENDENCYPART_SIBL
(20,7),(20,9),-0.274098 # DEPENDENCYPART_SIBL
(20,7),(20,11),-0.222353 # DEPENDENCYPART_SIBL
(20,7),(20,12),-0.729339 # DEPENDENCYPART_SIBL
(20,7),(20,13),-0.0884657 # DEPENDENCYPART_SIBL
(20,7),(20,14),-0.288588 # DEPENDENCYPART_SIBL
(20,7),(20,15),-0.728501 # DEPENDENCYPART_SIBL
(20,7),(20,16),-0.203795 # DEPENDENCYPART_SIBL
(20,7),(20,17),-0.265191 # DEPENDENCYPART_SIBL
(20,7),(20,18),-0.585824 # DEPENDENCYPART_SIBL
(20,7),(20,19),-0.201428 # DEPENDENCYPART_SIBL
(20,7),(20,21),0.0774858 # DEPENDENCYPART_SIBL
(20,7),(20,22),-0.0334309 # DEPENDENCYPART_SIBL
(20,7),(20,23),0.0409575 # DEPENDENCYPART_SIBL
(20,7),(20,25),-0.0473877 # DEPENDENCYPART_SIBL
(20,7),(20,26),-0.00230492 # DEPENDENCYPART_SIBL
(20,7),(20,29),-0.0474851 # DEPENDENCYPART_SIBL
(20,7),(20,30),-0.0472435 # DEPENDENCYPART_SIBL
(20,7),(20,31),0.165904 # DEPENDENCYPART_SIBL
(20,7),(20,32),-0.0310074 # DEPENDENCYPART_SIBL
(20,7),(20,35),-0.0120814 # DEPENDENCYPART_SIBL
(20,8),(20,9),-0.180936 # DEPENDENCYPART_SIBL
(20,8),(20,11),-0.0996261 # DEPENDENCYPART_SIBL
(20,8),(20,12),-0.181101 # DEPENDENCYPART_SIBL
(20,8),(20,13),0.303086 # DEPENDENCYPART_SIBL
(20,8),(20,14),-0.109238 # DEPENDENCYPART_SIBL
(20,8),(20,15),-0.174999 # DEPENDENCYPART_SIBL
(20,8),(20,16),-0.0365162 # DEPENDENCYPART_SIBL
(20,8),(20,17),-0.0298945 # DEPENDENCYPART_SIBL
(20,8),(20,18),-0.17428 # DEPENDENCYPART_SIBL
(20,8),(20,19),-0.105373 # DEPENDENCYPART_SIBL
(20,8),(20,21),0.115922 # DEPENDENCYPART_SIBL
(20,8),(20,22),-0.0480856 # DEPENDENCYPART_SIBL
(20,8),(20,23),0.0253124 # DEPENDENCYPART_SIBL
(20,8),(20,25),0.0216186 # DEPENDENCYPART_SIBL
(20,8),(20,26),0.0272705 # DEPENDENCYPART_SIBL
(20,8),(20,29),0.0216177 # DEPENDENCYPART_SIBL
(20,8),(20,30),-0.0163809 # DEPENDENCYPART_SIBL
(20,8),(20,31),0.135437 # DEPENDENCYPART_SIBL
(20,8),(20,32),0.0117639 # DEPENDENCYPART_SIBL
(20,8),(20,35),0.0908015 # DEPENDENCYPART_SIBL
(20,9),(20,11),0.0207167 # DEPENDENCYPART_SIBL
(20,9),(20,12),-0.0350939 # DEPENDENCYPART_SIBL
(20,9),(20,13),0.243468 # DEPENDENCYPART_SIBL
(20,9),(20,14),0.0161144 # DEPENDENCYPART_SIBL
(20,9),(20,15),-0.0348062 # DEPENDENCYPART_SIBL
(20,9),(20,16),7.57195e-05 # DEPENDENCYPART_SIBL
(20,9),(20,17),0.0286478 # DEPENDENCYPART_SIBL
(20,9),(20,18),0.0408233 # DEPENDENCYPART_SIBL
(20,9),(20,19),0.00361362 # DEPENDENCYPART_SIBL
(20,9),(20,21),0.0173505 # DEPENDENCYPART_SIBL
(20,9),(20,22),-0.119653 # DEPENDENCYPART_SIBL
(20,9),(20,23),-0.00407263 # DEPENDENCYPART_SIBL
(20,9),(20,25),-0.00357871 # DEPENDENCYPART_SIBL
(20,9),(20,26),0.0439487 # DEPENDENCYPART_SIBL
(20,9),(20,29),-0.00378541 # DEPENDENCYPART_SIBL
(20,9),(20,30),-0.0453982 # DEPENDENCYPART_SIBL
(20,9),(20,31),0.0796414 # DEPENDENCYPART_SIBL
(20,9),(20,32),-0.0190003 # DEPENDENCYPART_SIBL
(20,9),(20,35),0.0482876 # DEPENDENCYPART_SIBL
(20,11),(20,12),-0.180302 # DEPENDENCYPART_SIBL
(20,11),(20,13),0.0131513 # DEPENDENCYPART_SIBL
(20,11),(20,14),-0.078765 # DEPENDENCYPART_SIBL
(20,11),(20,15),-0.180044 # DEPENDENCYPART_SIBL
(20,11),(20,16),-0.0457357 # DEPENDENCYPART_SIBL
(20,11),(20,17),-0.000626252 # DEPENDENCYPART_SIBL
(20,11),(20,18),-0.098842 # DEPENDENCYPART_SIBL
(20,11),(20,19),-0.0407734 # DEPENDENCYPART_SIBL
(20,11),(20,21),-0.0516138 # DEPENDENCYPART_SIBL
(20,11),(20,22),-0.0493279 # DEPENDENCYPART_SIBL
(20,11),(20,23),-0.061032 # DEPENDENCYPART_SIBL
(20,11),(20,25),-0.0145914 # DEPENDENCYPART_SIBL
(20,11),(20,26),-0.00852553 # DEPENDENCYPART_SIBL
(20,11),(20,29),-0.0145929 # DEPENDENCYPART_SIBL
(20,11),(20,30),-0.040564 # DEPENDENCYPART_SIBL
(20,11),(20,31),0.0193556 # DEPENDENCYPART_SIBL
(20,11),(20,32),-0.0725875 # DEPENDENCYPART_SIBL
(20,11),(20,35),-0.0571596 # DEPENDENCYPART_SIBL
(20,12),(20,13),-0.0412055 # DEPENDENCYPART_SIBL
(20,12),(20,14),-0.285141 # DEPENDENCYPART_SIBL
(20,12),(20,15),-0.722998 # DEPENDENCYPART_SIBL
(20,12),(20,16),-0.200146 # DEPENDENCYPART_SIBL
(20,12),(20,17),-0.25824 # DEPENDENCYPART_SIBL
(20,12),(20,18),-0.579002 # DEPENDENCYPART_SIBL
(20,12),(20,19),-0.197833 # DEPENDENCYPART_SIBL
(20,12),(20,21),0.0287516 # DEPENDENCYPART_SIBL
(20,12),(20,22),-0.0290431 # DEPENDENCYPART_SIBL
(20,12),(20,23),0.0348315 # DEPENDENCYPART_SIBL
(20,12),(20,25),-0.0527283 # DEPENDENCYPART_SIBL
(20,12),(20,26),0.00900369 # DEPENDENCYPART_SIBL
(20,12),(20,29),-0.0528257 # DEPENDENCYPART_SIBL
(20,12),(20,30),-0.0615011 # DEPENDENCYPART_SIBL
(20,12),(20,31),0.117171 # DEPENDENCYPART_SIBL
(20,12),(20,32),-0.0464793 # DEPENDENCYPART_SIBL
(20,12),(20,35),-0.0188588 # DEPENDENCYPART_SIBL
(20,13),(20,14),0.0295215 # DEPENDENCYPART_SIBL
(20,13),(20,15),0.0391886 # DEPENDENCYPART_SIBL
(20,13),(20,16),-0.0789893 # DEPENDENCYPART_SIBL
(20,13),(20,17),-0.0279088 # DEPENDENCYPART_SIBL
(20,13),(20,18),0.143117 # DEPENDENCYPART_SIBL
(20,13),(20,19),-0.0045936 # DEPENDENCYPART_SIBL
(20,13),(20,21),-0.0916382 # DEPENDENCYPART_SIBL
(20,13),(20,22),-0.0918905 # DEPENDENCYPART_SIBL
(20,13),(20,23),-0.0456356 # DEPENDENCYPART_SIBL
(20,13),(20,25),-0.076815 # DEPENDENCYPART_SIBL
(20,13),(20,26),-0.09607 # DEPENDENCYPART_SIBL
(20,13),(20,29),-0.0722513 # DEPENDENCYPART_SIBL
(20,13),(20,30),-0.186549 # DEPENDENCYPART_SIBL
(20,13),(20,31),0.0567237 # DEPENDENCYPART_SIBL
(20,13),(20,32),-0.0916581 # DEPENDENCYPART_SIBL
(20,13),(20,35),0.0390435 # DEPENDENCYPART_SIBL
(20,14),(20,15),-0.0409804 # DEPENDENCYPART_SIBL
(20,14),(20,16),-0.0347653 # DEPENDENCYPART_SIBL
(20,14),(20,17),0.0169077 # DEPENDENCYPART_SIBL
(20,14),(20,18),-0.019847 # DEPENDENCYPART_SIBL
(20,14),(20,19),0.0156046 # DEPENDENCYPART_SIBL
(20,14),(20,21),-0.0142511 # DEPENDENCYPART_SIBL
(20,14),(20,22),-0.0431068 # DEPENDENCYPART_SIBL
(20,14),(20,23),0.0168434 # DEPENDENCYPART_SIBL
(20,14),(20,25),-0.0048721 # DEPENDENCYPART_SIBL
(20,14),(20,26),-0.0249593 # DEPENDENCYPART_SIBL
(20,14),(20,29),-0.00487515 # DEPENDENCYPART_SIBL
(20,14),(20,30),0.210759 # DEPENDENCYPART_SIBL
(20,14),(20,31),0.0939405 # DEPENDENCYPART_SIBL
(20,14),(20,32),-0.0209075 # DEPENDENCYPART_SIBL
(20,14),(20,35),0.112058 # DEPENDENCYPART_SIBL
(20,15),(20,16),-0.199845 # DEPENDENCYPART_SIBL
(20,15),(20,17),-0.257938 # DEPENDENCYPART_SIBL
(20,15),(20,18),-0.5787 # DEPENDENCYPART_SIBL
(20,15),(20,19),-0.197493 # DEPENDENCYPART_SIBL
(20,15),(20,21),0.0304895 # DEPENDENCYPART_SIBL
(20,15),(20,22),-0.045104 # DEPENDENCYPART_SIBL
(20,15),(20,23),0.052043 # DEPENDENCYPART_SIBL
(20,15),(20,25),-0.0422646 # DEPENDENCYPART_SIBL
(20,15),(20,26),0.0198565 # DEPENDENCYPART_SIBL
(20,15),(20,29),-0.042362 # DEPENDENCYPART_SIBL
(20,15),(20,30),-0.0462983 # DEPENDENCYPART_SIBL
(20,15),(20,31),0.118909 # DEPENDENCYPART_SIBL
(20,15),(20,32),-0.0385326 # DEPENDENCYPART_SIBL
(20,15),(20,35),0.0131301 # DEPENDENCYPART_SIBL
(20,16),(20,17),0.102488 # DEPENDENCYPART_SIBL
(20,16),(20,18),0.062553 # DEPENDENCYPART_SIBL
(20,16),(20,19),0.0520433 # DEPENDENCYPART_SIBL
(20,16),(20,21),-0.0712468 # DEPENDENCYPART_SIBL
(20,16),(20,22),-0.0916446 # DEPENDENCYPART_SIBL
(20,16),(20,23),-0.0340858 # DEPENDENCYPART_SIBL
(20,16),(20,25),-0.0872757 # DEPENDENCYPART_SIBL
(20,16),(20,26),-0.100455 # DEPENDENCYPART_SIBL
(20,16),(20,29),-0.0872765 # DEPENDENCYPART_SIBL
(20,16),(20,30),1.55061 # DEPENDENCYPART_SIBL
(20,16),(20,31),-0.0223734 # DEPENDENCYPART_SIBL
(20,16),(20,32),-0.0985999 # DEPENDENCYPART_SIBL
(20,16),(20,35),-0.0164566 # DEPENDENCYPART_SIBL
(20,17),(20,18),-0.233153 # DEPENDENCYPART_SIBL
(20,17),(20,19),-0.0547209 # DEPENDENCYPART_SIBL
(20,17),(20,21),0.163667 # DEPENDENCYPART_SIBL
(20,17),(20,22),-0.067003 # DEPENDENCYPART_SIBL
(20,17),(20,23),0.0460925 # DEPENDENCYPART_SIBL
(20,17),(20,25),0.0870585 # DEPENDENCYPART_SIBL
(20,17),(20,26),-0.00156944 # DEPENDENCYPART_SIBL
(20,17),(20,29),0.0870576 # DEPENDENCYPART_SIBL
(20,17),(20,30),-0.0904372 # DEPENDENCYPART_SIBL
(20,17),(20,31),0.239818 # DEPENDENCYPART_SIBL
(20,17),(20,32),0.00492266 # DEPENDENCYPART_SIBL
(20,17),(20,35),-0.31875 # DEPENDENCYPART_SIBL
(20,18),(20,19),-0.135975 # DEPENDENCYPART_SIBL
(20,18),(20,21),-0.0950625 # DEPENDENCYPART_SIBL
(20,18),(20,22),0.04736 # DEPENDENCYPART_SIBL
(20,18),(20,23),-0.125264 # DEPENDENCYPART_SIBL
(20,18),(20,25),-0.142391 # DEPENDENCYPART_SIBL
(20,18),(20,26),-0.108982 # DEPENDENCYPART_SIBL
(20,18),(20,29),-0.143519 # DEPENDENCYPART_SIBL
(20,18),(20,30),-0.0078707 # DEPENDENCYPART_SIBL
(20,18),(20,31),-0.0221917 # DEPENDENCYPART_SIBL
(20,18),(20,32),-0.116861 # DEPENDENCYPART_SIBL
(20,18),(20,35),-0.0619821 # DEPENDENCYPART_SIBL
(20,19),(20,21),-0.0621595 # DEPENDENCYPART_SIBL
(20,19),(20,22),-0.0529681 # DEPENDENCYPART_SIBL
(20,19),(20,23),-0.0456833 # DEPENDENCYPART_SIBL
(20,19),(20,25),-0.0411983 # DEPENDENCYPART_SIBL
(20,19),(20,26),-0.0612187 # DEPENDENCYPART_SIBL
(20,19),(20,29),-0.0387806 # DEPENDENCYPART_SIBL
(20,19),(20,30),-0.0566344 # DEPENDENCYPART_SIBL
(20,19),(20,31),-0.0163221 # DEPENDENCYPART_SIBL
(20,19),(20,32),-0.0570396 # DEPENDENCYPART_SIBL
(20,19),(20,35),-0.00400966 # DEPENDENCYPART_SIBL
(20,21),(20,22),-0.150883 # DEPENDENCYPART_SIBL
(20,21),(20,23),-0.209315 # DEPENDENCYPART_SIBL
(20,21),(20,25),-0.298368 # DEPENDENCYPART_SIBL
(20,21),(20,26),-0.225751 # DEPENDENCYPART_SIBL
(20,21),(20,29),-0.298368 # DEPENDENCYPART_SIBL
(20,21),(20,30),-0.137063 # DEPENDENCYPART_SIBL
(20,21),(20,31),-0.754787 # DEPENDENCYPART_SIBL
(20,21),(20,32),-0.274386 # DEPENDENCYPART_SIBL
(20,21),(20,35),-0.0906638 # DEPENDENCYPART_SIBL
(20,22),(20,23),0.304828 # DEPENDENCYPART_SIBL
(20,22),(20,25),0.15319 # DEPENDENCYPART_SIBL
(20,22),(20,26),0.117281 # DEPENDENCYPART_SIBL
(20,22),(20,29),0.144172 # DEPENDENCYPART_SIBL
(20,22),(20,30),-0.143706 # DEPENDENCYPART_SIBL
(20,22),(20,31),0.291685 # DEPENDENCYPART_SIBL
(20,22),(20,32),0.0843977 # DEPENDENCYPART_SIBL
(20,22),(20,35),-0.184531 # DEPENDENCYPART_SIBL
(20,23),(20,25),-0.0608783 # DEPENDENCYPART_SIBL
(20,23),(20,26),-0.220579 # DEPENDENCYPART_SIBL
(20,23),(20,29),-0.0608798 # DEPENDENCYPART_SIBL
(20,23),(20,30),-0.0149193 # DEPENDENCYPART_SIBL
(20,23),(20,31),0.0852312 # DEPENDENCYPART_SIBL
(20,23),(20,32),-0.0623501 # DEPENDENCYPART_SIBL
(20,23),(20,35),-0.0386157 # DEPENDENCYPART_SIBL
(20,25),(20,26),-0.0260835 # DEPENDENCYPART_SIBL
(20,25),(20,29),-0.261231 # DEPENDENCYPART_SIBL
(20,25),(20,30),-0.0209712 # DEPENDENCYPART_SIBL
(20,25),(20,31),0.162941 # DEPENDENCYPART_SIBL
(20,25),(20,32),0.00166394 # DEPENDENCYPART_SIBL
(20,25),(20,35),-0.0451828 # DEPENDENCYPART_SIBL
(20,26),(20,29),0.0531361 # DEPENDENCYPART_SIBL
(20,26),(20,30),-0.038514 # DEPENDENCYPART_SIBL
(20,26),(20,31),0.0552957 # DEPENDENCYPART_SIBL
(20,26),(20,32),-0.0717099 # DEPENDENCYPART_SIBL
(20,26),(20,35),-0.138178 # DEPENDENCYPART_SIBL
(20,29),(20,30),-0.0210074 # DEPENDENCYPART_SIBL
(20,29),(20,31),0.162928 # DEPENDENCYPART_SIBL
(20,29),(20,32),0.00165207 # DEPENDENCYPART_SIBL
(20,29),(20,35),-0.044172 # DEPENDENCYPART_SIBL
(20,30),(20,31),0.205824 # DEPENDENCYPART_SIBL
(20,30),(20,32),0.0709539 # DEPENDENCYPART_SIBL
(20,30),(20,35),-0.162016 # DEPENDENCYPART_SIBL
(20,31),(20,32),-0.197229 # DEPENDENCYPART_SIBL
(20,31),(20,35),0.0330877 # DEPENDENCYPART_SIBL
(20,32),(20,35),-0.140402 # DEPENDENCYPART_SIBL
(21,3),(21,6),-0.110862 # DEPENDENCYPART_SIBL
(21,3),(21,15),0.0758704 # DEPENDENCYPART_SIBL
(21,3),(21,17),0.0142838 # DEPENDENCYPART_SIBL
(21,3),(21,18),0.161616 # DEPENDENCYPART_SIBL
(21,3),(21,22),0.0105464 # DEPENDENCYPART_SIBL
(21,3),(21,23),-0.00779108 # DEPENDENCYPART_SIBL
(21,3),(21,25),0.00745454 # DEPENDENCYPART_SIBL
(21,3),(21,26),-0.0160002 # DEPENDENCYPART_SIBL
(21,3),(21,29),0.00745377 # DEPENDENCYPART_SIBL
(21,3),(21,30),0.0139163 # DEPENDENCYPART_SIBL
(21,3),(21,31),0.0257599 # DEPENDENCYPART_SIBL
(21,3),(21,32),0.0148748 # DEPENDENCYPART_SIBL
(21,3),(21,34),0.00953947 # DEPENDENCYPART_SIBL
(21,3),(21,35),0.146198 # DEPENDENCYPART_SIBL
(21,6),(21,15),0.00176805 # DEPENDENCYPART_SIBL
(21,6),(21,17),-0.0613286 # DEPENDENCYPART_SIBL
(21,6),(21,18),0.063867 # DEPENDENCYPART_SIBL
(21,6),(21,22),-0.0694437 # DEPENDENCYPART_SIBL
(21,6),(21,23),-0.065239 # DEPENDENCYPART_SIBL
(21,6),(21,25),-0.0775152 # DEPENDENCYPART_SIBL
(21,6),(21,26),-0.0610875 # DEPENDENCYPART_SIBL
(21,6),(21,29),-0.0775845 # DEPENDENCYPART_SIBL
(21,6),(21,30),-0.00814292 # DEPENDENCYPART_SIBL
(21,6),(21,31),0.050002 # DEPENDENCYPART_SIBL
(21,6),(21,32),0.016435 # DEPENDENCYPART_SIBL
(21,6),(21,34),-0.0774069 # DEPENDENCYPART_SIBL
(21,6),(21,35),0.0705166 # DEPENDENCYPART_SIBL
(21,15),(21,17),-0.089744 # DEPENDENCYPART_SIBL
(21,15),(21,18),-0.24462 # DEPENDENCYPART_SIBL
(21,15),(21,22),-0.0178439 # DEPENDENCYPART_SIBL
(21,15),(21,23),-0.0218649 # DEPENDENCYPART_SIBL
(21,15),(21,25),-0.0378024 # DEPENDENCYPART_SIBL
(21,15),(21,26),-0.0531472 # DEPENDENCYPART_SIBL
(21,15),(21,29),-0.0378989 # DEPENDENCYPART_SIBL
(21,15),(21,30),-0.00685745 # DEPENDENCYPART_SIBL
(21,15),(21,31),0.0608435 # DEPENDENCYPART_SIBL
(21,15),(21,32),-0.0233872 # DEPENDENCYPART_SIBL
(21,15),(21,34),-0.0295995 # DEPENDENCYPART_SIBL
(21,15),(21,35),0.140303 # DEPENDENCYPART_SIBL
(21,17),(21,18),-0.13241 # DEPENDENCYPART_SIBL
(21,17),(21,22),-0.10324 # DEPENDENCYPART_SIBL
(21,17),(21,23),-0.0932334 # DEPENDENCYPART_SIBL
(21,17),(21,25),-0.058809 # DEPENDENCYPART_SIBL
(21,17),(21,26),-0.135148 # DEPENDENCYPART_SIBL
(21,17),(21,29),-0.058809 # DEPENDENCYPART_SIBL
(21,17),(21,30),-0.148257 # DEPENDENCYPART_SIBL
(21,17),(21,31),-0.0592026 # DEPENDENCYPART_SIBL
