# _root_ Asked what he would do differently on the morrow , Craig allowed that he might play his outfielders deeper , `` maybe on the other side of the fence . ''
#goldHeads=12,5,4,1,4,5,5,9,7,12,12,0,15,15,12,15,18,16,16,16,16,16,16,26,26,23,26,29,27,12,12,
#predictedHeads=12,5,4,1,4,5,5,9,7,12,12,0,15,15,12,15,18,16,16,16,16,23,16,26,26,23,26,29,27,12,12,
(22,27),(27,28),-0.0130023 # DEPENDENCYPART_GRANDPAR
(22,27),(27,29),0.128661 # DEPENDENCYPART_GRANDPAR
(22,27),(27,31),0.0161201 # DEPENDENCYPART_GRANDPAR
(22,29),(29,21),-0.337938 # DEPENDENCYPART_GRANDPAR
(22,29),(29,24),0.256326 # DEPENDENCYPART_GRANDPAR
(22,29),(29,25),0.0954542 # DEPENDENCYPART_GRANDPAR
(22,29),(29,28),0.109911 # DEPENDENCYPART_GRANDPAR
(22,29),(29,30),-0.178187 # DEPENDENCYPART_GRANDPAR
(22,29),(29,31),0.00573504 # DEPENDENCYPART_GRANDPAR
(23,22),(22,9),-0.457432 # DEPENDENCYPART_GRANDPAR
(23,22),(22,13),0.14839 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.172722 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.0813314 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),0.0286291 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-0.97534 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,24),0.406771 # DEPENDENCYPART_GRANDPAR
(23,22),(22,25),0.152033 # DEPENDENCYPART_GRANDPAR
(23,22),(22,26),0.221831 # DEPENDENCYPART_GRANDPAR
(23,22),(22,27),0.0476605 # DEPENDENCYPART_GRANDPAR
(23,22),(22,29),-0.183136 # DEPENDENCYPART_GRANDPAR
(23,24),(24,25),0.61495 # DEPENDENCYPART_GRANDPAR
(23,24),(24,27),0.656512 # DEPENDENCYPART_GRANDPAR
(23,25),(25,21),-0.492701 # DEPENDENCYPART_GRANDPAR
(23,25),(25,22),-0.304781 # DEPENDENCYPART_GRANDPAR
(23,25),(25,24),0.948436 # DEPENDENCYPART_GRANDPAR
(23,25),(25,27),0.699616 # DEPENDENCYPART_GRANDPAR
(23,25),(25,29),0.43226 # DEPENDENCYPART_GRANDPAR
(23,26),(26,17),-0.670518 # DEPENDENCYPART_GRANDPAR
(23,26),(26,18),-0.73901 # DEPENDENCYPART_GRANDPAR
(23,26),(26,20),-0.731282 # DEPENDENCYPART_GRANDPAR
(23,26),(26,21),-0.53356 # DEPENDENCYPART_GRANDPAR
(23,26),(26,22),-0.352282 # DEPENDENCYPART_GRANDPAR
(23,26),(26,24),1.05913 # DEPENDENCYPART_GRANDPAR
(23,26),(26,25),0.83761 # DEPENDENCYPART_GRANDPAR
(23,26),(26,27),0.609147 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),0.10708 # DEPENDENCYPART_GRANDPAR
(23,26),(26,29),0.251909 # DEPENDENCYPART_GRANDPAR
(23,26),(26,30),-0.0727833 # DEPENDENCYPART_GRANDPAR
(23,26),(26,31),0.153262 # DEPENDENCYPART_GRANDPAR
(23,27),(27,25),0.500743 # DEPENDENCYPART_GRANDPAR
(23,27),(27,28),0.0925225 # DEPENDENCYPART_GRANDPAR
(23,27),(27,29),0.394014 # DEPENDENCYPART_GRANDPAR
(23,27),(27,31),0.136244 # DEPENDENCYPART_GRANDPAR
(23,29),(29,21),-0.53356 # DEPENDENCYPART_GRANDPAR
(23,29),(29,24),1.04225 # DEPENDENCYPART_GRANDPAR
(23,29),(29,25),0.825829 # DEPENDENCYPART_GRANDPAR
(23,29),(29,28),0.22191 # DEPENDENCYPART_GRANDPAR
(23,29),(29,30),-0.0633616 # DEPENDENCYPART_GRANDPAR
(23,29),(29,31),0.162675 # DEPENDENCYPART_GRANDPAR
(23,30),(30,27),0.392178 # DEPENDENCYPART_GRANDPAR
(23,30),(30,29),0.314171 # DEPENDENCYPART_GRANDPAR
(24,25),(25,21),-0.578326 # DEPENDENCYPART_GRANDPAR
(24,25),(25,22),-0.56416 # DEPENDENCYPART_GRANDPAR
(24,25),(25,24),-0.870286 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,25),(25,27),0.0918662 # DEPENDENCYPART_GRANDPAR
(24,25),(25,29),0.0601055 # DEPENDENCYPART_GRANDPAR
(24,27),(27,25),0.179552 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),-0.0766528 # DEPENDENCYPART_GRANDPAR
(24,27),(27,29),0.198527 # DEPENDENCYPART_GRANDPAR
(24,27),(27,31),0.104355 # DEPENDENCYPART_GRANDPAR
(25,22),(22,9),-0.810093 # DEPENDENCYPART_GRANDPAR
(25,22),(22,13),-0.13768 # DEPENDENCYPART_GRANDPAR
(25,22),(22,18),-0.454236 # DEPENDENCYPART_GRANDPAR
(25,22),(22,20),-0.219325 # DEPENDENCYPART_GRANDPAR
(25,22),(22,21),-0.15386 # DEPENDENCYPART_GRANDPAR
(25,22),(22,23),-0.0814105 # DEPENDENCYPART_GRANDPAR
(25,22),(22,24),-0.161375 # DEPENDENCYPART_GRANDPAR
(25,22),(22,25),-1.52157 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,22),(22,26),-0.277741 # DEPENDENCYPART_GRANDPAR
(25,22),(22,27),-0.566482 # DEPENDENCYPART_GRANDPAR
(25,22),(22,29),-0.637489 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-1.51643 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,27),-0.566271 # DEPENDENCYPART_GRANDPAR
(25,27),(27,25),-1.18641 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,27),(27,28),-0.105995 # DEPENDENCYPART_GRANDPAR
(25,27),(27,29),0.0140518 # DEPENDENCYPART_GRANDPAR
(25,27),(27,31),0.145324 # DEPENDENCYPART_GRANDPAR
(25,29),(29,21),-0.634992 # DEPENDENCYPART_GRANDPAR
(25,29),(29,24),-0.60439 # DEPENDENCYPART_GRANDPAR
(25,29),(29,25),-1.0082 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,29),(29,28),-0.147739 # DEPENDENCYPART_GRANDPAR
(25,29),(29,30),-0.145478 # DEPENDENCYPART_GRANDPAR
(25,29),(29,31),0.0771684 # DEPENDENCYPART_GRANDPAR
(26,18),(18,1),-0.743209 # DEPENDENCYPART_GRANDPAR
(26,18),(18,13),-0.605802 # DEPENDENCYPART_GRANDPAR
(26,18),(18,17),-0.108457 # DEPENDENCYPART_GRANDPAR
(26,18),(18,19),-0.128389 # DEPENDENCYPART_GRANDPAR
(26,18),(18,20),-0.147826 # DEPENDENCYPART_GRANDPAR
(26,18),(18,21),0.04695 # DEPENDENCYPART_GRANDPAR
(26,18),(18,22),0.263528 # DEPENDENCYPART_GRANDPAR
(26,18),(18,23),-0.171917 # DEPENDENCYPART_GRANDPAR
(26,18),(18,26),-1.31021 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,18),(18,27),-0.157345 # DEPENDENCYPART_GRANDPAR
(26,18),(18,29),-0.44661 # DEPENDENCYPART_GRANDPAR
(26,18),(18,31),-0.265664 # DEPENDENCYPART_GRANDPAR
(26,22),(22,9),-0.36414 # DEPENDENCYPART_GRANDPAR
(26,22),(22,13),-0.482463 # DEPENDENCYPART_GRANDPAR
(26,22),(22,18),-0.300867 # DEPENDENCYPART_GRANDPAR
(26,22),(22,20),-0.0921121 # DEPENDENCYPART_GRANDPAR
(26,22),(22,21),0.153033 # DEPENDENCYPART_GRANDPAR
(26,22),(22,23),-0.149509 # DEPENDENCYPART_GRANDPAR
(26,22),(22,24),0.262521 # DEPENDENCYPART_GRANDPAR
(26,22),(22,25),0.530287 # DEPENDENCYPART_GRANDPAR
(26,22),(22,26),-1.30677 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,22),(22,27),-0.0867984 # DEPENDENCYPART_GRANDPAR
(26,22),(22,29),-0.443405 # DEPENDENCYPART_GRANDPAR
(26,24),(24,25),0.418454 # DEPENDENCYPART_GRANDPAR
(26,24),(24,27),-0.0986394 # DEPENDENCYPART_GRANDPAR
(26,25),(25,21),0.168862 # DEPENDENCYPART_GRANDPAR
(26,25),(25,22),0.302658 # DEPENDENCYPART_GRANDPAR
(26,25),(25,24),0.23582 # DEPENDENCYPART_GRANDPAR
(26,25),(25,27),-0.0904161 # DEPENDENCYPART_GRANDPAR
(26,25),(25,29),-0.452326 # DEPENDENCYPART_GRANDPAR
(26,27),(27,25),-0.0241276 # DEPENDENCYPART_GRANDPAR
(26,27),(27,28),0.0765218 # DEPENDENCYPART_GRANDPAR
(26,27),(27,29),0.373681 # DEPENDENCYPART_GRANDPAR
(26,27),(27,31),0.478931 # DEPENDENCYPART_GRANDPAR
(26,29),(29,21),-0.450667 # DEPENDENCYPART_GRANDPAR
(26,29),(29,24),-0.360187 # DEPENDENCYPART_GRANDPAR
(26,29),(29,25),-0.0747784 # DEPENDENCYPART_GRANDPAR
(26,29),(29,28),0.212897 # DEPENDENCYPART_GRANDPAR
(26,29),(29,30),0.245009 # DEPENDENCYPART_GRANDPAR
(26,29),(29,31),0.326644 # DEPENDENCYPART_GRANDPAR
(26,30),(30,27),0.330812 # DEPENDENCYPART_GRANDPAR
(26,30),(30,29),0.0156003 # DEPENDENCYPART_GRANDPAR
(27,25),(25,21),-0.099134 # DEPENDENCYPART_GRANDPAR
(27,25),(25,22),0.106091 # DEPENDENCYPART_GRANDPAR
(27,25),(25,24),-0.0180373 # DEPENDENCYPART_GRANDPAR
(27,25),(25,27),-1.01492 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,25),(25,29),0.332393 # DEPENDENCYPART_GRANDPAR
(27,29),(29,21),-0.699251 # DEPENDENCYPART_GRANDPAR
(27,29),(29,24),-0.775402 # DEPENDENCYPART_GRANDPAR
(27,29),(29,25),-0.540066 # DEPENDENCYPART_GRANDPAR
(27,29),(29,28),0.978733 # DEPENDENCYPART_GRANDPAR
(27,29),(29,30),0.11619 # DEPENDENCYPART_GRANDPAR
(27,29),(29,31),0.304293 # DEPENDENCYPART_GRANDPAR
(29,24),(24,25),0.0385183 # DEPENDENCYPART_GRANDPAR
(29,24),(24,27),-0.196383 # DEPENDENCYPART_GRANDPAR
(29,25),(25,21),-0.162325 # DEPENDENCYPART_GRANDPAR
(29,25),(25,22),-0.0717849 # DEPENDENCYPART_GRANDPAR
(29,25),(25,24),0.180884 # DEPENDENCYPART_GRANDPAR
(29,25),(25,27),-0.139425 # DEPENDENCYPART_GRANDPAR
(29,25),(25,29),-1.2339 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,30),(30,27),-0.619216 # DEPENDENCYPART_GRANDPAR
(29,30),(30,29),-0.764367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,27),(27,25),-0.0253158 # DEPENDENCYPART_GRANDPAR
(30,27),(27,28),-0.206562 # DEPENDENCYPART_GRANDPAR
(30,27),(27,29),-0.151895 # DEPENDENCYPART_GRANDPAR
(30,27),(27,31),-0.000438385 # DEPENDENCYPART_GRANDPAR
(30,29),(29,21),-0.124819 # DEPENDENCYPART_GRANDPAR
(30,29),(29,24),-0.16002 # DEPENDENCYPART_GRANDPAR
(30,29),(29,25),-0.151262 # DEPENDENCYPART_GRANDPAR
(30,29),(29,28),-0.153104 # DEPENDENCYPART_GRANDPAR
(30,29),(29,30),-1.19797 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,29),(29,31),-0.0059388 # DEPENDENCYPART_GRANDPAR
(0,1),(1,1),(1,3),-0.048043 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,4),-0.0201202 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,5),-0.125304 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,6),-0.0265149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,7),-0.246395 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,9),-0.0583454 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,10),-0.03909 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,12),-0.11436 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,15),-0.0129395 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,16),-0.114166 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,20),-0.03909 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,23),-0.246395 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,30),-0.141725 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,1),(1,1),(1,32),-0.240794 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,1),(1,3),(1,4),-0.0357735 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,5),-0.0238733 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,6),-0.0613455 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,7),-0.0357993 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,9),-0.0466058 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,10),-0.0504585 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,12),-0.0223971 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,15),-0.0385963 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,16),-0.0223971 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,20),-0.0504585 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,23),-0.0357993 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,30),-0.0603129 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,3),(1,32),-0.0439283 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,4),(1,5),-0.0598822 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,6),-0.0445029 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,7),-0.0475853 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,9),-0.0452824 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,10),-0.0313432 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,12),-0.0598822 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,15),-0.0542077 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,16),-0.0598822 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,20),-0.0313432 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,23),-0.0475853 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,30),-0.0227339 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,4),(1,32),-0.0786501 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,5),(1,6),-0.0120546 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,5),(1,7),0.0222027 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,5),(1,9),0.0118731 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,5),(1,10),-0.127432 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,5),(1,12),-0.0602391 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,5),(1,15),-0.0750609 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,5),(1,16),-0.060094 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,5),(1,20),-0.127432 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,5),(1,23),0.0222027 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,5),(1,30),-0.0418618 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,5),(1,32),-0.118087 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,6),(1,7),-0.0513256 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,9),0.00485228 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,10),-0.0558799 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,12),-0.0932151 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,15),-0.0507544 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,16),-0.0922814 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,20),-0.0558799 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,23),-0.0513256 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,30),0.0561007 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,6),(1,32),-0.0663309 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,7),(1,9),-0.047064 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,7),(1,10),0.0378104 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,7),(1,12),-0.0655907 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,7),(1,15),-0.0376992 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,7),(1,16),-0.0655772 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,7),(1,20),0.0378104 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,7),(1,23),-0.0711208 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,7),(1,30),0.0663622 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,7),(1,32),-0.094973 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,9),(1,10),-0.0592506 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,12),-0.017131 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,15),-0.0856744 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,16),-0.0151738 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,20),-0.0592506 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,23),0.0809715 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,30),0.0330833 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,9),(1,32),-0.138017 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,10),(1,12),-0.0193251 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,10),(1,15),-0.083043 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,10),(1,16),-0.0200937 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,10),(1,20),-0.0148542 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,10),(1,23),0.0841182 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,10),(1,30),-0.00172918 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,10),(1,32),-0.0762977 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,12),(1,15),-0.0747936 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,12),(1,16),-0.0599149 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,12),(1,20),-0.131789 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,12),(1,23),0.0223673 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,12),(1,30),-0.0429337 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,12),(1,32),-0.120036 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,15),(1,16),-0.0556596 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,15),(1,20),-0.0394329 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,15),(1,23),-0.0490345 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,15),(1,30),-0.029599 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,15),(1,32),-0.0761306 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,16),(1,20),-0.129477 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,16),(1,23),0.0220821 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,16),(1,30),-0.0438931 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,16),(1,32),-0.120035 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,20),(1,23),0.0841182 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,20),(1,30),-0.00172918 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,20),(1,32),-0.0762977 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,23),(1,30),0.0663622 # DEPENDENCYPART_GRANDSIBL
(0,1),(1,23),(1,32),-0.094973 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,30),(1,32),0.146006 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,1),(1,1),(1,-1),-0.644199 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,2),(2,2),(2,5),-0.0466978 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,2),(2,2),(2,32),-0.0446325 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,2),(2,5),(2,32),-0.0449437 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,2),(2,2),(2,-1),-0.129988 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,4),(4,4),(4,5),-0.0532023 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,6),-0.0401628 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,7),-0.0574363 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,9),0.00698784 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,10),-0.0260665 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,12),-0.0460375 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,15),-0.0687272 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,16),-0.0465596 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,20),-0.0260665 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,30),-0.0671875 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,31),-0.0424435 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(0,4),(4,4),(4,32),-0.0455177 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,4),(4,5),(4,6),-0.0463331 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,7),-0.0366674 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,9),-0.0232185 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,10),-0.105792 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,12),-0.0744643 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,15),-0.0499911 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,16),-0.0744643 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,20),-0.105792 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,30),0.112923 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,31),-0.0537546 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,5),(4,32),-0.0821758 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,6),(4,7),-0.0389064 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,9),-0.0362823 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,10),-0.0262954 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,12),-0.0689175 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,15),-0.0269189 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,16),-0.0689175 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,20),-0.0262954 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,30),-0.0648128 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,31),-0.0421397 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,6),(4,32),-0.0423441 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,7),(4,9),-0.0476873 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,10),-0.0224126 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,12),-0.044498 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,15),-0.042011 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,16),-0.044498 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,20),-0.0224126 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,30),-0.0479099 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,31),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,7),(4,32),-0.0419991 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,9),(4,10),-0.044152 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,9),(4,12),0.00304609 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,9),(4,15),-0.0420507 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,9),(4,16),0.00304609 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,9),(4,20),-0.044152 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,9),(4,30),-0.0288123 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,9),(4,31),-0.0379131 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,9),(4,32),-0.0427253 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,10),(4,12),-0.0404191 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,10),(4,15),-0.0574534 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,10),(4,16),-0.0404191 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,10),(4,20),-0.0420488 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,10),(4,30),-0.0603344 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,10),(4,31),-0.0628987 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,10),(4,32),-0.0425467 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,12),(4,15),-0.0499911 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,12),(4,16),-0.0734772 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,12),(4,20),-0.105705 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,12),(4,30),0.11689 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,12),(4,31),-0.0534101 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,12),(4,32),-0.0819273 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,15),(4,16),-0.0420146 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,15),(4,20),-0.0420087 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,15),(4,30),-0.0392897 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,15),(4,31),-0.0420489 # DEPENDENCYPART_GRANDSIBL
(0,4),(4,15),(4,32),-0.0424866 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,4),(4,16),(4,20),-0.105705 # DEPENDENCYPART_GRANDSIBL
