# _root_ New Jersey Turnpike Authority 's 7.20 % issue of 2018 was off 3\/4 at 98 1\/2 bid , yielding 7.32 % , up 0.07 percentage point from late Friday .
#goldHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
#predictedHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
(17,22),(17,23),0.416381 # DEPENDENCYPART_SIBL
(17,22),(17,24),0.361898 # DEPENDENCYPART_SIBL
(17,22),(17,25),0.763367 # DEPENDENCYPART_SIBL
(17,22),(17,26),0.678642 # DEPENDENCYPART_SIBL
(17,22),(17,27),0.214175 # DEPENDENCYPART_SIBL
(17,22),(17,28),0.431453 # DEPENDENCYPART_SIBL
(17,22),(17,29),0.624391 # DEPENDENCYPART_SIBL
(17,22),(17,30),0.0323744 # DEPENDENCYPART_SIBL
(17,23),(17,24),-0.0204233 # DEPENDENCYPART_SIBL
(17,23),(17,25),0.100252 # DEPENDENCYPART_SIBL
(17,23),(17,26),0.0276879 # DEPENDENCYPART_SIBL
(17,23),(17,27),0.0673413 # DEPENDENCYPART_SIBL
(17,23),(17,28),-0.0600506 # DEPENDENCYPART_SIBL
(17,23),(17,29),0.0723869 # DEPENDENCYPART_SIBL
(17,23),(17,30),-0.0637773 # DEPENDENCYPART_SIBL
(17,24),(17,25),0.0254288 # DEPENDENCYPART_SIBL
(17,24),(17,26),-0.0117774 # DEPENDENCYPART_SIBL
(17,24),(17,27),-0.0479687 # DEPENDENCYPART_SIBL
(17,24),(17,28),-0.0653858 # DEPENDENCYPART_SIBL
(17,24),(17,29),0.0231831 # DEPENDENCYPART_SIBL
(17,24),(17,30),-0.0347058 # DEPENDENCYPART_SIBL
(17,25),(17,26),-0.116009 # DEPENDENCYPART_SIBL
(17,25),(17,27),0.0463553 # DEPENDENCYPART_SIBL
(17,25),(17,28),-0.0120947 # DEPENDENCYPART_SIBL
(17,25),(17,29),-0.0224642 # DEPENDENCYPART_SIBL
(17,25),(17,30),-0.00546715 # DEPENDENCYPART_SIBL
(17,26),(17,27),0.0220598 # DEPENDENCYPART_SIBL
(17,26),(17,28),-0.0150329 # DEPENDENCYPART_SIBL
(17,26),(17,29),-0.0125918 # DEPENDENCYPART_SIBL
(17,26),(17,30),0.0464743 # DEPENDENCYPART_SIBL
(17,27),(17,28),0.0610766 # DEPENDENCYPART_SIBL
(17,27),(17,29),0.142407 # DEPENDENCYPART_SIBL
(17,27),(17,30),0.128798 # DEPENDENCYPART_SIBL
(17,28),(17,29),-0.00599283 # DEPENDENCYPART_SIBL
(17,28),(17,30),-0.0528681 # DEPENDENCYPART_SIBL
(17,29),(17,30),0.0171007 # DEPENDENCYPART_SIBL
(19,8),(19,15),-0.0237712 # DEPENDENCYPART_SIBL
(19,8),(19,16),-0.0324463 # DEPENDENCYPART_SIBL
(19,8),(19,17),-0.198071 # DEPENDENCYPART_SIBL
(19,8),(19,18),0.145111 # DEPENDENCYPART_SIBL
(19,8),(19,20),3.64469e-05 # DEPENDENCYPART_SIBL
(19,8),(19,21),-0.0278403 # DEPENDENCYPART_SIBL
(19,8),(19,22),-0.0324739 # DEPENDENCYPART_SIBL
(19,8),(19,23),0.0209065 # DEPENDENCYPART_SIBL
(19,8),(19,24),3.6479e-05 # DEPENDENCYPART_SIBL
(19,8),(19,25),-0.0103468 # DEPENDENCYPART_SIBL
(19,8),(19,26),-0.0180725 # DEPENDENCYPART_SIBL
(19,8),(19,27),0.0643498 # DEPENDENCYPART_SIBL
(19,8),(19,28),-0.0190595 # DEPENDENCYPART_SIBL
(19,8),(19,29),0.0149921 # DEPENDENCYPART_SIBL
(19,8),(19,30),0.0100714 # DEPENDENCYPART_SIBL
(19,15),(19,16),-0.0199192 # DEPENDENCYPART_SIBL
(19,15),(19,17),0.0115139 # DEPENDENCYPART_SIBL
(19,15),(19,18),0.0292356 # DEPENDENCYPART_SIBL
(19,15),(19,20),-0.0058747 # DEPENDENCYPART_SIBL
(19,15),(19,21),0.073972 # DEPENDENCYPART_SIBL
(19,15),(19,22),-0.046957 # DEPENDENCYPART_SIBL
(19,15),(19,23),-0.0603675 # DEPENDENCYPART_SIBL
(19,15),(19,24),-0.00587414 # DEPENDENCYPART_SIBL
(19,15),(19,25),-0.000801735 # DEPENDENCYPART_SIBL
(19,15),(19,26),-0.0132671 # DEPENDENCYPART_SIBL
(19,15),(19,27),-0.0584719 # DEPENDENCYPART_SIBL
(19,15),(19,28),-0.0690017 # DEPENDENCYPART_SIBL
(19,15),(19,29),-0.0488951 # DEPENDENCYPART_SIBL
(19,15),(19,30),-0.0429978 # DEPENDENCYPART_SIBL
(19,16),(19,17),-0.0377871 # DEPENDENCYPART_SIBL
(19,16),(19,18),0.0246787 # DEPENDENCYPART_SIBL
(19,16),(19,20),-0.0131031 # DEPENDENCYPART_SIBL
(19,16),(19,21),0.0418866 # DEPENDENCYPART_SIBL
(19,16),(19,22),-0.0184623 # DEPENDENCYPART_SIBL
(19,16),(19,23),-0.0489098 # DEPENDENCYPART_SIBL
(19,16),(19,24),-0.013102 # DEPENDENCYPART_SIBL
(19,16),(19,25),-0.0269977 # DEPENDENCYPART_SIBL
(19,16),(19,26),-0.036902 # DEPENDENCYPART_SIBL
(19,16),(19,27),-0.0591135 # DEPENDENCYPART_SIBL
(19,16),(19,28),-0.0676829 # DEPENDENCYPART_SIBL
(19,16),(19,29),-0.0532342 # DEPENDENCYPART_SIBL
(19,16),(19,30),-0.0450463 # DEPENDENCYPART_SIBL
(19,17),(19,18),0.0930383 # DEPENDENCYPART_SIBL
(19,17),(19,20),0.000271952 # DEPENDENCYPART_SIBL
(19,17),(19,21),-0.0216202 # DEPENDENCYPART_SIBL
(19,17),(19,22),-0.000997548 # DEPENDENCYPART_SIBL
(19,17),(19,23),0.00894031 # DEPENDENCYPART_SIBL
(19,17),(19,24),0.000272016 # DEPENDENCYPART_SIBL
(19,17),(19,25),0.00340761 # DEPENDENCYPART_SIBL
(19,17),(19,26),0.00150541 # DEPENDENCYPART_SIBL
(19,17),(19,27),0.0731438 # DEPENDENCYPART_SIBL
(19,17),(19,28),-0.0126092 # DEPENDENCYPART_SIBL
(19,17),(19,29),0.0135058 # DEPENDENCYPART_SIBL
(19,17),(19,30),-0.0266494 # DEPENDENCYPART_SIBL
(19,18),(19,20),-0.0258354 # DEPENDENCYPART_SIBL
(19,18),(19,21),-0.019595 # DEPENDENCYPART_SIBL
(19,18),(19,22),0.0679205 # DEPENDENCYPART_SIBL
(19,18),(19,23),-0.0447191 # DEPENDENCYPART_SIBL
(19,18),(19,24),-0.0258259 # DEPENDENCYPART_SIBL
(19,18),(19,25),-0.0211945 # DEPENDENCYPART_SIBL
(19,18),(19,26),-0.0324143 # DEPENDENCYPART_SIBL
(19,18),(19,27),0.0484228 # DEPENDENCYPART_SIBL
(19,18),(19,28),-0.0610993 # DEPENDENCYPART_SIBL
(19,18),(19,29),-0.0412859 # DEPENDENCYPART_SIBL
(19,18),(19,30),0.127601 # DEPENDENCYPART_SIBL
(19,20),(19,21),-0.16709 # DEPENDENCYPART_SIBL
(19,20),(19,22),-0.0219349 # DEPENDENCYPART_SIBL
(19,20),(19,23),0.00436471 # DEPENDENCYPART_SIBL
(19,20),(19,24),-0.0893085 # DEPENDENCYPART_SIBL
(19,20),(19,25),-0.151102 # DEPENDENCYPART_SIBL
(19,20),(19,26),-0.168345 # DEPENDENCYPART_SIBL
(19,20),(19,27),-0.0640405 # DEPENDENCYPART_SIBL
(19,20),(19,28),-0.113236 # DEPENDENCYPART_SIBL
(19,20),(19,29),-0.0918614 # DEPENDENCYPART_SIBL
(19,20),(19,30),-0.0396576 # DEPENDENCYPART_SIBL
(19,21),(19,22),0.133379 # DEPENDENCYPART_SIBL
(19,21),(19,23),0.0839163 # DEPENDENCYPART_SIBL
(19,21),(19,24),-0.045076 # DEPENDENCYPART_SIBL
(19,21),(19,25),-0.0666568 # DEPENDENCYPART_SIBL
(19,21),(19,26),-0.0768945 # DEPENDENCYPART_SIBL
(19,21),(19,27),0.218302 # DEPENDENCYPART_SIBL
(19,21),(19,28),0.0621176 # DEPENDENCYPART_SIBL
(19,21),(19,29),0.0120885 # DEPENDENCYPART_SIBL
(19,21),(19,30),0.0371869 # DEPENDENCYPART_SIBL
(19,22),(19,23),0.409126 # DEPENDENCYPART_SIBL
(19,22),(19,24),0.160013 # DEPENDENCYPART_SIBL
(19,22),(19,25),0.184157 # DEPENDENCYPART_SIBL
(19,22),(19,26),0.143889 # DEPENDENCYPART_SIBL
(19,22),(19,27),0.214744 # DEPENDENCYPART_SIBL
(19,22),(19,28),0.24103 # DEPENDENCYPART_SIBL
(19,22),(19,29),0.150132 # DEPENDENCYPART_SIBL
(19,22),(19,30),0.0541821 # DEPENDENCYPART_SIBL
(19,23),(19,24),-0.107048 # DEPENDENCYPART_SIBL
(19,23),(19,25),-0.111141 # DEPENDENCYPART_SIBL
(19,23),(19,26),-0.160983 # DEPENDENCYPART_SIBL
(19,23),(19,27),0.0514214 # DEPENDENCYPART_SIBL
(19,23),(19,28),-0.10331 # DEPENDENCYPART_SIBL
(19,23),(19,29),-0.0407982 # DEPENDENCYPART_SIBL
(19,23),(19,30),-0.0550856 # DEPENDENCYPART_SIBL
(19,24),(19,25),-0.15109 # DEPENDENCYPART_SIBL
(19,24),(19,26),-0.168333 # DEPENDENCYPART_SIBL
(19,24),(19,27),-0.0640405 # DEPENDENCYPART_SIBL
(19,24),(19,28),-0.113236 # DEPENDENCYPART_SIBL
(19,24),(19,29),-0.0918614 # DEPENDENCYPART_SIBL
(19,24),(19,30),-0.0396576 # DEPENDENCYPART_SIBL
(19,25),(19,26),-0.18921 # DEPENDENCYPART_SIBL
(19,25),(19,27),0.12458 # DEPENDENCYPART_SIBL
(19,25),(19,28),0.0655759 # DEPENDENCYPART_SIBL
(19,25),(19,29),-0.0287561 # DEPENDENCYPART_SIBL
(19,25),(19,30),-0.0251355 # DEPENDENCYPART_SIBL
(19,26),(19,27),0.0977809 # DEPENDENCYPART_SIBL
(19,26),(19,28),0.0635383 # DEPENDENCYPART_SIBL
(19,26),(19,29),-0.0142029 # DEPENDENCYPART_SIBL
(19,26),(19,30),0.027927 # DEPENDENCYPART_SIBL
(19,27),(19,28),-0.122011 # DEPENDENCYPART_SIBL
(19,27),(19,29),-0.0549757 # DEPENDENCYPART_SIBL
(19,27),(19,30),0.00612624 # DEPENDENCYPART_SIBL
(19,28),(19,29),-0.0872471 # DEPENDENCYPART_SIBL
(19,28),(19,30),-0.0366141 # DEPENDENCYPART_SIBL
(19,29),(19,30),0.00746335 # DEPENDENCYPART_SIBL
(20,14),(20,15),0.104352 # DEPENDENCYPART_SIBL
(20,14),(20,16),0.0923087 # DEPENDENCYPART_SIBL
(20,14),(20,21),0.0925291 # DEPENDENCYPART_SIBL
(20,14),(20,22),-0.0518153 # DEPENDENCYPART_SIBL
(20,14),(20,23),0.0560333 # DEPENDENCYPART_SIBL
(20,14),(20,24),-0.0184305 # DEPENDENCYPART_SIBL
(20,15),(20,16),0.167048 # DEPENDENCYPART_SIBL
(20,15),(20,21),0.424154 # DEPENDENCYPART_SIBL
(20,15),(20,22),-0.026506 # DEPENDENCYPART_SIBL
(20,15),(20,23),0.0402836 # DEPENDENCYPART_SIBL
(20,15),(20,24),0.00571214 # DEPENDENCYPART_SIBL
(20,16),(20,21),0.391744 # DEPENDENCYPART_SIBL
(20,16),(20,22),0.0191718 # DEPENDENCYPART_SIBL
(20,16),(20,23),0.0650657 # DEPENDENCYPART_SIBL
(20,16),(20,24),0.00287466 # DEPENDENCYPART_SIBL
(20,21),(20,22),0.0721061 # DEPENDENCYPART_SIBL
(20,21),(20,23),0.0449047 # DEPENDENCYPART_SIBL
(20,21),(20,24),0.0185081 # DEPENDENCYPART_SIBL
(20,22),(20,23),0.597196 # DEPENDENCYPART_SIBL
(20,22),(20,24),0.562414 # DEPENDENCYPART_SIBL
(20,23),(20,24),0.0442457 # DEPENDENCYPART_SIBL
(21,6),(21,10),-0.0174619 # DEPENDENCYPART_SIBL
(21,6),(21,12),0.23109 # DEPENDENCYPART_SIBL
(21,6),(21,13),0.206963 # DEPENDENCYPART_SIBL
(21,6),(21,14),0.0596976 # DEPENDENCYPART_SIBL
(21,6),(21,15),-0.0341372 # DEPENDENCYPART_SIBL
(21,6),(21,16),-0.0627729 # DEPENDENCYPART_SIBL
(21,6),(21,17),0.319983 # DEPENDENCYPART_SIBL
(21,6),(21,18),0.0688079 # DEPENDENCYPART_SIBL
(21,6),(21,19),0.202216 # DEPENDENCYPART_SIBL
(21,6),(21,20),-0.0389638 # DEPENDENCYPART_SIBL
(21,6),(21,22),-0.0115323 # DEPENDENCYPART_SIBL
(21,6),(21,23),0.0205308 # DEPENDENCYPART_SIBL
(21,6),(21,24),-0.0624898 # DEPENDENCYPART_SIBL
(21,6),(21,25),-0.0856392 # DEPENDENCYPART_SIBL
(21,6),(21,26),-0.134299 # DEPENDENCYPART_SIBL
(21,6),(21,27),-0.314196 # DEPENDENCYPART_SIBL
(21,6),(21,28),-0.0900303 # DEPENDENCYPART_SIBL
(21,6),(21,29),-0.121603 # DEPENDENCYPART_SIBL
(21,10),(21,12),0.231595 # DEPENDENCYPART_SIBL
(21,10),(21,13),0.207459 # DEPENDENCYPART_SIBL
(21,10),(21,14),0.0602128 # DEPENDENCYPART_SIBL
(21,10),(21,15),-0.033641 # DEPENDENCYPART_SIBL
(21,10),(21,16),-0.0622766 # DEPENDENCYPART_SIBL
(21,10),(21,17),0.321724 # DEPENDENCYPART_SIBL
(21,10),(21,18),0.0693233 # DEPENDENCYPART_SIBL
(21,10),(21,19),0.202731 # DEPENDENCYPART_SIBL
(21,10),(21,20),-0.0384676 # DEPENDENCYPART_SIBL
(21,10),(21,22),0.0266112 # DEPENDENCYPART_SIBL
(21,10),(21,23),0.057808 # DEPENDENCYPART_SIBL
(21,10),(21,24),-0.0255731 # DEPENDENCYPART_SIBL
(21,10),(21,25),-0.0490293 # DEPENDENCYPART_SIBL
(21,10),(21,26),-0.0976871 # DEPENDENCYPART_SIBL
(21,10),(21,27),-0.225806 # DEPENDENCYPART_SIBL
(21,10),(21,28),-0.0533555 # DEPENDENCYPART_SIBL
(21,10),(21,29),-0.0849284 # DEPENDENCYPART_SIBL
(21,12),(21,13),-0.0133903 # DEPENDENCYPART_SIBL
(21,12),(21,14),-0.0531124 # DEPENDENCYPART_SIBL
(21,12),(21,15),-0.137018 # DEPENDENCYPART_SIBL
(21,12),(21,16),-0.146387 # DEPENDENCYPART_SIBL
(21,12),(21,17),0.0230235 # DEPENDENCYPART_SIBL
(21,12),(21,18),0.133115 # DEPENDENCYPART_SIBL
(21,12),(21,19),-0.0228645 # DEPENDENCYPART_SIBL
(21,12),(21,20),-0.136743 # DEPENDENCYPART_SIBL
(21,12),(21,22),-0.0661188 # DEPENDENCYPART_SIBL
(21,12),(21,23),-0.0632795 # DEPENDENCYPART_SIBL
(21,12),(21,24),-0.0930201 # DEPENDENCYPART_SIBL
(21,12),(21,25),-0.0859041 # DEPENDENCYPART_SIBL
(21,12),(21,26),-0.110116 # DEPENDENCYPART_SIBL
(21,12),(21,27),-0.20399 # DEPENDENCYPART_SIBL
(21,12),(21,28),-0.119083 # DEPENDENCYPART_SIBL
(21,12),(21,29),-0.0817119 # DEPENDENCYPART_SIBL
(21,13),(21,14),0.056327 # DEPENDENCYPART_SIBL
(21,13),(21,15),-0.0386884 # DEPENDENCYPART_SIBL
(21,13),(21,16),-0.0675688 # DEPENDENCYPART_SIBL
(21,13),(21,17),0.280013 # DEPENDENCYPART_SIBL
(21,13),(21,18),0.0607188 # DEPENDENCYPART_SIBL
(21,13),(21,19),0.200858 # DEPENDENCYPART_SIBL
(21,13),(21,20),-0.043515 # DEPENDENCYPART_SIBL
(21,13),(21,22),0.174639 # DEPENDENCYPART_SIBL
(21,13),(21,23),0.141358 # DEPENDENCYPART_SIBL
(21,13),(21,24),0.0499276 # DEPENDENCYPART_SIBL
(21,13),(21,25),0.133871 # DEPENDENCYPART_SIBL
(21,13),(21,26),0.0851867 # DEPENDENCYPART_SIBL
(21,13),(21,27),-0.107102 # DEPENDENCYPART_SIBL
(21,13),(21,28),0.0680757 # DEPENDENCYPART_SIBL
(21,13),(21,29),0.01067 # DEPENDENCYPART_SIBL
(21,14),(21,15),0.112296 # DEPENDENCYPART_SIBL
(21,14),(21,16),0.0599063 # DEPENDENCYPART_SIBL
(21,14),(21,17),0.112526 # DEPENDENCYPART_SIBL
(21,14),(21,18),0.306761 # DEPENDENCYPART_SIBL
(21,14),(21,19),0.111308 # DEPENDENCYPART_SIBL
(21,14),(21,20),0.12011 # DEPENDENCYPART_SIBL
(21,14),(21,22),-0.0845305 # DEPENDENCYPART_SIBL
(21,14),(21,23),-0.0177524 # DEPENDENCYPART_SIBL
(21,14),(21,24),-0.0316044 # DEPENDENCYPART_SIBL
(21,14),(21,25),-0.00562967 # DEPENDENCYPART_SIBL
(21,14),(21,26),-0.0427495 # DEPENDENCYPART_SIBL
(21,14),(21,27),-0.213703 # DEPENDENCYPART_SIBL
(21,14),(21,28),-0.0872474 # DEPENDENCYPART_SIBL
(21,14),(21,29),-0.120393 # DEPENDENCYPART_SIBL
(21,15),(21,16),-0.0784071 # DEPENDENCYPART_SIBL
(21,15),(21,17),0.306172 # DEPENDENCYPART_SIBL
(21,15),(21,18),0.0578366 # DEPENDENCYPART_SIBL
(21,15),(21,19),0.191265 # DEPENDENCYPART_SIBL
(21,15),(21,20),-0.0563882 # DEPENDENCYPART_SIBL
(21,15),(21,22),-0.0117331 # DEPENDENCYPART_SIBL
(21,15),(21,23),0.0370569 # DEPENDENCYPART_SIBL
(21,15),(21,24),-0.0321243 # DEPENDENCYPART_SIBL
(21,15),(21,25),-0.0439189 # DEPENDENCYPART_SIBL
(21,15),(21,26),-0.0958538 # DEPENDENCYPART_SIBL
(21,15),(21,27),-0.232275 # DEPENDENCYPART_SIBL
(21,15),(21,28),-0.0597479 # DEPENDENCYPART_SIBL
(21,15),(21,29),-0.0914742 # DEPENDENCYPART_SIBL
(21,16),(21,17),0.219584 # DEPENDENCYPART_SIBL
(21,16),(21,18),0.0196339 # DEPENDENCYPART_SIBL
(21,16),(21,19),0.151252 # DEPENDENCYPART_SIBL
(21,16),(21,20),-0.1114 # DEPENDENCYPART_SIBL
(21,16),(21,22),0.0663602 # DEPENDENCYPART_SIBL
(21,16),(21,23),0.0717949 # DEPENDENCYPART_SIBL
(21,16),(21,24),-0.0222913 # DEPENDENCYPART_SIBL
(21,16),(21,25),-0.056355 # DEPENDENCYPART_SIBL
(21,16),(21,26),-0.105811 # DEPENDENCYPART_SIBL
(21,16),(21,27),-0.205559 # DEPENDENCYPART_SIBL
(21,16),(21,28),-0.026245 # DEPENDENCYPART_SIBL
(21,16),(21,29),-0.0804877 # DEPENDENCYPART_SIBL
(21,17),(21,18),-0.0983755 # DEPENDENCYPART_SIBL
(21,17),(21,19),0.00123065 # DEPENDENCYPART_SIBL
(21,17),(21,20),-0.249282 # DEPENDENCYPART_SIBL
(21,17),(21,22),-0.0638866 # DEPENDENCYPART_SIBL
(21,17),(21,23),-0.00139588 # DEPENDENCYPART_SIBL
(21,17),(21,24),-0.123485 # DEPENDENCYPART_SIBL
(21,17),(21,25),-0.0676341 # DEPENDENCYPART_SIBL
(21,17),(21,26),-0.0958496 # DEPENDENCYPART_SIBL
(21,17),(21,27),-0.263858 # DEPENDENCYPART_SIBL
(21,17),(21,28),-0.120317 # DEPENDENCYPART_SIBL
(21,17),(21,29),-0.0197505 # DEPENDENCYPART_SIBL
(21,18),(21,19),0.0265072 # DEPENDENCYPART_SIBL
(21,18),(21,20),-0.0400648 # DEPENDENCYPART_SIBL
(21,18),(21,22),0.127688 # DEPENDENCYPART_SIBL
(21,18),(21,23),0.0326631 # DEPENDENCYPART_SIBL
(21,18),(21,24),-0.0561494 # DEPENDENCYPART_SIBL
(21,18),(21,25),-0.0237824 # DEPENDENCYPART_SIBL
(21,18),(21,26),-0.0632686 # DEPENDENCYPART_SIBL
(21,18),(21,27),-0.204384 # DEPENDENCYPART_SIBL
(21,18),(21,28),-0.0578738 # DEPENDENCYPART_SIBL
(21,18),(21,29),-0.0887564 # DEPENDENCYPART_SIBL
(21,19),(21,20),-0.10688 # DEPENDENCYPART_SIBL
(21,19),(21,22),0.0205419 # DEPENDENCYPART_SIBL
(21,19),(21,23),-0.0262632 # DEPENDENCYPART_SIBL
(21,19),(21,24),-0.0561629 # DEPENDENCYPART_SIBL
(21,19),(21,25),-0.0335893 # DEPENDENCYPART_SIBL
(21,19),(21,26),-0.0577885 # DEPENDENCYPART_SIBL
(21,19),(21,27),-0.078549 # DEPENDENCYPART_SIBL
(21,19),(21,28),-0.0649956 # DEPENDENCYPART_SIBL
(21,19),(21,29),-0.0113602 # DEPENDENCYPART_SIBL
(21,20),(21,22),0.0268632 # DEPENDENCYPART_SIBL
(21,20),(21,23),0.057532 # DEPENDENCYPART_SIBL
(21,20),(21,24),-0.025739 # DEPENDENCYPART_SIBL
(21,20),(21,25),-0.0489991 # DEPENDENCYPART_SIBL
(21,20),(21,26),-0.0976568 # DEPENDENCYPART_SIBL
(21,20),(21,27),-0.225971 # DEPENDENCYPART_SIBL
(21,20),(21,28),-0.0534638 # DEPENDENCYPART_SIBL
(21,20),(21,29),-0.0850366 # DEPENDENCYPART_SIBL
(21,22),(21,23),0.699726 # DEPENDENCYPART_SIBL
(21,22),(21,24),0.44423 # DEPENDENCYPART_SIBL
(21,22),(21,25),0.846705 # DEPENDENCYPART_SIBL
(21,22),(21,26),0.744864 # DEPENDENCYPART_SIBL
(21,22),(21,27),0.254016 # DEPENDENCYPART_SIBL
(21,22),(21,28),0.447022 # DEPENDENCYPART_SIBL
(21,22),(21,29),0.595733 # DEPENDENCYPART_SIBL
(21,23),(21,24),0.0522158 # DEPENDENCYPART_SIBL
(21,23),(21,25),0.147715 # DEPENDENCYPART_SIBL
(21,23),(21,26),0.0636364 # DEPENDENCYPART_SIBL
(21,23),(21,27),0.0943152 # DEPENDENCYPART_SIBL
(21,23),(21,28),-0.0527006 # DEPENDENCYPART_SIBL
(21,23),(21,29),0.0640961 # DEPENDENCYPART_SIBL
(21,24),(21,25),-0.0211298 # DEPENDENCYPART_SIBL
(21,24),(21,26),-0.0689974 # DEPENDENCYPART_SIBL
(21,24),(21,27),-0.1326 # DEPENDENCYPART_SIBL
(21,24),(21,28),-0.147616 # DEPENDENCYPART_SIBL
(21,24),(21,29),-0.0720615 # DEPENDENCYPART_SIBL
(21,25),(21,26),-0.0960292 # DEPENDENCYPART_SIBL
(21,25),(21,27),0.00960684 # DEPENDENCYPART_SIBL
(21,25),(21,28),-0.037532 # DEPENDENCYPART_SIBL
(21,25),(21,29),-0.0603517 # DEPENDENCYPART_SIBL
(21,26),(21,27),-0.0146007 # DEPENDENCYPART_SIBL
(21,26),(21,28),-0.0403875 # DEPENDENCYPART_SIBL
(21,26),(21,29),-0.0503967 # DEPENDENCYPART_SIBL
(21,27),(21,28),0.0159348 # DEPENDENCYPART_SIBL
(21,27),(21,29),0.0908653 # DEPENDENCYPART_SIBL
(21,28),(21,29),-0.082953 # DEPENDENCYPART_SIBL
(23,24),(23,25),-0.111184 # DEPENDENCYPART_SIBL
(23,24),(23,26),-0.140221 # DEPENDENCYPART_SIBL
(23,24),(23,27),-0.0802639 # DEPENDENCYPART_SIBL
(23,24),(23,28),-0.0930118 # DEPENDENCYPART_SIBL
(23,24),(23,29),-0.10087 # DEPENDENCYPART_SIBL
(23,24),(23,30),-0.091701 # DEPENDENCYPART_SIBL
(23,25),(23,26),-0.115488 # DEPENDENCYPART_SIBL
(23,25),(23,27),0.390779 # DEPENDENCYPART_SIBL
(23,25),(23,28),0.119093 # DEPENDENCYPART_SIBL
(23,25),(23,29),0.0227253 # DEPENDENCYPART_SIBL
(23,25),(23,30),0.0166281 # DEPENDENCYPART_SIBL
(23,26),(23,27),0.377703 # DEPENDENCYPART_SIBL
(23,26),(23,28),0.124323 # DEPENDENCYPART_SIBL
(23,26),(23,29),0.0407669 # DEPENDENCYPART_SIBL
(23,26),(23,30),0.0767568 # DEPENDENCYPART_SIBL
(23,27),(23,28),0.0173677 # DEPENDENCYPART_SIBL
(23,27),(23,29),0.0333985 # DEPENDENCYPART_SIBL
(23,27),(23,30),-0.0913244 # DEPENDENCYPART_SIBL
(23,28),(23,29),0.00296848 # DEPENDENCYPART_SIBL
(23,28),(23,30),0.0412412 # DEPENDENCYPART_SIBL
(23,29),(23,30),-0.00949348 # DEPENDENCYPART_SIBL
(24,20),(24,23),0.126168 # DEPENDENCYPART_SIBL
(24,20),(24,25),0.206666 # DEPENDENCYPART_SIBL
(24,20),(24,26),0.168668 # DEPENDENCYPART_SIBL
(24,23),(24,25),0.0871439 # DEPENDENCYPART_SIBL
(24,23),(24,26),0.0799867 # DEPENDENCYPART_SIBL
(24,25),(24,26),-0.00169464 # DEPENDENCYPART_SIBL
(25,20),(25,23),0.0435889 # DEPENDENCYPART_SIBL
(25,20),(25,24),-0.00904767 # DEPENDENCYPART_SIBL
(25,20),(25,27),-0.100153 # DEPENDENCYPART_SIBL
(25,20),(25,28),-0.0591674 # DEPENDENCYPART_SIBL
(25,20),(25,29),-0.0330287 # DEPENDENCYPART_SIBL
(25,23),(25,24),-0.0058096 # DEPENDENCYPART_SIBL
(25,23),(25,27),-0.0911114 # DEPENDENCYPART_SIBL
(25,23),(25,28),-0.0819615 # DEPENDENCYPART_SIBL
(25,23),(25,29),-0.0496201 # DEPENDENCYPART_SIBL
(25,24),(25,27),-0.100053 # DEPENDENCYPART_SIBL
(25,24),(25,28),-0.0590665 # DEPENDENCYPART_SIBL
(25,24),(25,29),-0.0329279 # DEPENDENCYPART_SIBL
(25,27),(25,28),0.0363186 # DEPENDENCYPART_SIBL
(25,27),(25,29),0.136751 # DEPENDENCYPART_SIBL
(25,28),(25,29),-0.0115032 # DEPENDENCYPART_SIBL
(26,10),(26,12),0.114609 # DEPENDENCYPART_SIBL
(26,10),(26,13),0.0760111 # DEPENDENCYPART_SIBL
(26,10),(26,15),-0.0858881 # DEPENDENCYPART_SIBL
(26,10),(26,16),-0.103586 # DEPENDENCYPART_SIBL
(26,10),(26,19),0.0791181 # DEPENDENCYPART_SIBL
(26,10),(26,20),-0.0890454 # DEPENDENCYPART_SIBL
(26,10),(26,21),-0.0600031 # DEPENDENCYPART_SIBL
(26,10),(26,22),0.0212933 # DEPENDENCYPART_SIBL
(26,10),(26,23),0.0274056 # DEPENDENCYPART_SIBL
(26,10),(26,24),-0.079007 # DEPENDENCYPART_SIBL
(26,10),(26,25),0.217365 # DEPENDENCYPART_SIBL
(26,10),(26,27),-0.124221 # DEPENDENCYPART_SIBL
(26,10),(26,28),-0.0794781 # DEPENDENCYPART_SIBL
(26,10),(26,29),-0.0672854 # DEPENDENCYPART_SIBL
(26,10),(26,30),0.00372092 # DEPENDENCYPART_SIBL
(26,12),(26,13),-0.0977578 # DEPENDENCYPART_SIBL
(26,12),(26,15),-0.179153 # DEPENDENCYPART_SIBL
(26,12),(26,16),-0.196485 # DEPENDENCYPART_SIBL
(26,12),(26,19),-0.0710594 # DEPENDENCYPART_SIBL
(26,12),(26,20),-0.178999 # DEPENDENCYPART_SIBL
(26,12),(26,21),0.0526143 # DEPENDENCYPART_SIBL
(26,12),(26,22),0.178238 # DEPENDENCYPART_SIBL
(26,12),(26,23),-0.217103 # DEPENDENCYPART_SIBL
(26,12),(26,24),-0.174353 # DEPENDENCYPART_SIBL
