# _root_ In New York Stock Exchange composite trading , Boeing closed yesterday at $ 54.50 a share , off a scant 12.5 cents .
#goldHeads=10,7,7,7,7,7,1,10,10,0,10,10,14,12,16,14,10,10,22,22,22,18,10,
#predictedHeads=10,7,7,7,7,7,1,10,10,0,10,10,14,12,16,14,10,10,22,22,22,18,10,
(7,6),(6,8),-0.443763 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.32998 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-0.197336 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-0.61499 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.670721 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.746845 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.454719 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-0.834931 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.116345 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.0503601 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),0.305609 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.129883 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.0354033 # DEPENDENCYPART_GRANDPAR
(7,10),(10,1),-1.2145 # DEPENDENCYPART_GRANDPAR
(7,10),(10,2),-0.358826 # DEPENDENCYPART_GRANDPAR
(7,10),(10,3),-0.776132 # DEPENDENCYPART_GRANDPAR
(7,10),(10,4),-0.832496 # DEPENDENCYPART_GRANDPAR
(7,10),(10,5),-0.908422 # DEPENDENCYPART_GRANDPAR
(7,10),(10,6),-0.470518 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-0.942264 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,8),0.00306177 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),0.152787 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),0.0224772 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),0.464442 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),-0.123768 # DEPENDENCYPART_GRANDPAR
(7,10),(10,14),-0.0350808 # DEPENDENCYPART_GRANDPAR
(7,10),(10,15),-0.0671439 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),-0.290556 # DEPENDENCYPART_GRANDPAR
(7,10),(10,17),-0.107568 # DEPENDENCYPART_GRANDPAR
(7,10),(10,18),0.206648 # DEPENDENCYPART_GRANDPAR
(7,10),(10,20),-0.285836 # DEPENDENCYPART_GRANDPAR
(7,10),(10,23),-0.552858 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.454946 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-0.972812 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,9),0.125772 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),0.299638 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.117463 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.024859 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.299319 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.0515002 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),0.0789567 # DEPENDENCYPART_GRANDPAR
(7,11),(11,20),-0.389127 # DEPENDENCYPART_GRANDPAR
(7,11),(11,21),-0.0128312 # DEPENDENCYPART_GRANDPAR
(7,11),(11,22),-0.473382 # DEPENDENCYPART_GRANDPAR
(7,11),(11,23),-0.388117 # DEPENDENCYPART_GRANDPAR
(7,12),(12,7),-0.816957 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,12),(12,11),-0.10932 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.0400918 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.00333311 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.29855 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.115807 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),0.0682069 # DEPENDENCYPART_GRANDPAR
(7,12),(12,20),-0.340508 # DEPENDENCYPART_GRANDPAR
(7,12),(12,22),-0.476145 # DEPENDENCYPART_GRANDPAR
(7,13),(13,11),-0.185851 # DEPENDENCYPART_GRANDPAR
(7,13),(13,12),0.181407 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),0.0114458 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),-0.0617876 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.328892 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),-0.107476 # DEPENDENCYPART_GRANDPAR
(7,13),(13,18),0.0301563 # DEPENDENCYPART_GRANDPAR
(7,13),(13,20),-0.396696 # DEPENDENCYPART_GRANDPAR
(7,13),(13,21),0.0200099 # DEPENDENCYPART_GRANDPAR
(7,13),(13,22),-0.495964 # DEPENDENCYPART_GRANDPAR
(7,13),(13,23),-0.553677 # DEPENDENCYPART_GRANDPAR
(7,14),(14,1),-1.01948 # DEPENDENCYPART_GRANDPAR
(7,14),(14,11),-0.00312192 # DEPENDENCYPART_GRANDPAR
(7,14),(14,12),0.190399 # DEPENDENCYPART_GRANDPAR
(7,14),(14,13),0.128718 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),-0.0965551 # DEPENDENCYPART_GRANDPAR
(7,14),(14,16),-0.465417 # DEPENDENCYPART_GRANDPAR
(7,14),(14,17),-0.185217 # DEPENDENCYPART_GRANDPAR
(7,14),(14,18),0.0649456 # DEPENDENCYPART_GRANDPAR
(7,14),(14,21),0.0061505 # DEPENDENCYPART_GRANDPAR
(7,14),(14,22),-0.657254 # DEPENDENCYPART_GRANDPAR
(7,14),(14,23),-0.560767 # DEPENDENCYPART_GRANDPAR
(7,16),(16,11),-0.105241 # DEPENDENCYPART_GRANDPAR
(7,16),(16,12),0.225999 # DEPENDENCYPART_GRANDPAR
(7,16),(16,13),0.0129629 # DEPENDENCYPART_GRANDPAR
(7,16),(16,14),-0.170501 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),0.498392 # DEPENDENCYPART_GRANDPAR
(7,16),(16,17),-0.0960274 # DEPENDENCYPART_GRANDPAR
(7,16),(16,18),0.0290756 # DEPENDENCYPART_GRANDPAR
(7,16),(16,19),-0.278182 # DEPENDENCYPART_GRANDPAR
(7,16),(16,20),-0.421823 # DEPENDENCYPART_GRANDPAR
(7,16),(16,21),-0.0667307 # DEPENDENCYPART_GRANDPAR
(7,16),(16,22),-0.483391 # DEPENDENCYPART_GRANDPAR
(7,16),(16,23),-0.44 # DEPENDENCYPART_GRANDPAR
(7,20),(20,7),-0.909108 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,20),(20,16),-0.379582 # DEPENDENCYPART_GRANDPAR
(7,20),(20,18),0.0617281 # DEPENDENCYPART_GRANDPAR
(7,20),(20,19),0.00419828 # DEPENDENCYPART_GRANDPAR
(7,20),(20,21),-0.0109519 # DEPENDENCYPART_GRANDPAR
(7,20),(20,22),-0.349713 # DEPENDENCYPART_GRANDPAR
(7,20),(20,23),-0.45212 # DEPENDENCYPART_GRANDPAR
(7,22),(22,12),0.234597 # DEPENDENCYPART_GRANDPAR
(7,22),(22,14),-0.112068 # DEPENDENCYPART_GRANDPAR
(7,22),(22,15),0.389029 # DEPENDENCYPART_GRANDPAR
(7,22),(22,16),-0.31092 # DEPENDENCYPART_GRANDPAR
(7,22),(22,17),-0.0879616 # DEPENDENCYPART_GRANDPAR
(7,22),(22,18),0.0798331 # DEPENDENCYPART_GRANDPAR
(7,22),(22,19),0.325769 # DEPENDENCYPART_GRANDPAR
(7,22),(22,20),-0.182139 # DEPENDENCYPART_GRANDPAR
(7,22),(22,21),-0.0929936 # DEPENDENCYPART_GRANDPAR
(7,22),(22,23),-0.396593 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),-0.155035 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),-0.1279 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),-0.157855 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),0.281231 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-0.134044 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.163999 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),0.261822 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.160918 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.121302 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),0.258836 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),0.856015 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-1.6912 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,2),0.29338 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.13387 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.0432899 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),0.241406 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),-0.0576399 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),0.861583 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.69063 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),-1.05217 # DEPENDENCYPART_GRANDPAR
(9,5),(5,11),-0.956945 # DEPENDENCYPART_GRANDPAR
(9,5),(5,12),-0.828343 # DEPENDENCYPART_GRANDPAR
(9,5),(5,17),-1.10405 # DEPENDENCYPART_GRANDPAR
(9,5),(5,22),-1.33151 # DEPENDENCYPART_GRANDPAR
(9,5),(5,23),-1.49986 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.0755929 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.0156947 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),0.0394261 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.0120178 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.13957 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),0.733073 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.69398 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,1),-0.293821 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),0.290344 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.134716 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.0345788 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.1392 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),0.00781538 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.821761 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.69112 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-1.05279 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-0.957433 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.828345 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-0.913163 # DEPENDENCYPART_GRANDPAR
(9,7),(7,14),-1.0012 # DEPENDENCYPART_GRANDPAR
(9,7),(7,16),-1.28416 # DEPENDENCYPART_GRANDPAR
(9,7),(7,17),-1.10439 # DEPENDENCYPART_GRANDPAR
(9,7),(7,20),-1.19046 # DEPENDENCYPART_GRANDPAR
(9,7),(7,22),-1.332 # DEPENDENCYPART_GRANDPAR
(9,7),(7,23),-1.50019 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-0.449242 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.658911 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-1.19756 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,12),-0.279788 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.442516 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.376217 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.683227 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.365829 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.581287 # DEPENDENCYPART_GRANDPAR
(9,11),(11,20),-0.713646 # DEPENDENCYPART_GRANDPAR
(9,11),(11,21),-0.570829 # DEPENDENCYPART_GRANDPAR
(9,11),(11,22),-0.722966 # DEPENDENCYPART_GRANDPAR
(9,11),(11,23),-0.838126 # DEPENDENCYPART_GRANDPAR
(9,12),(12,7),-0.708505 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),-0.357741 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.36744 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.331544 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.668394 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),-0.419954 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),-0.579294 # DEPENDENCYPART_GRANDPAR
(9,12),(12,20),-0.645517 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.711666 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),-0.441459 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.347743 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.316277 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.537066 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.698103 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.407019 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),-0.614425 # DEPENDENCYPART_GRANDPAR
(9,13),(13,20),-0.703217 # DEPENDENCYPART_GRANDPAR
(9,13),(13,21),-0.514353 # DEPENDENCYPART_GRANDPAR
(9,13),(13,22),-0.732127 # DEPENDENCYPART_GRANDPAR
(9,13),(13,23),-0.988108 # DEPENDENCYPART_GRANDPAR
(9,14),(14,1),-0.705554 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),-0.258872 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),-0.341526 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.175167 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.576588 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.843183 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.489402 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),-0.584491 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),-0.535674 # DEPENDENCYPART_GRANDPAR
(9,14),(14,22),-0.900697 # DEPENDENCYPART_GRANDPAR
(9,14),(14,23),-0.999953 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),0.551591 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),0.185588 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),0.386255 # DEPENDENCYPART_GRANDPAR
(10,1),(1,5),0.180398 # DEPENDENCYPART_GRANDPAR
(10,1),(1,7),0.276147 # DEPENDENCYPART_GRANDPAR
(10,1),(1,8),0.233011 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),0.214081 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),0.411939 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),0.183568 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),0.608233 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),0.410366 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),0.181994 # DEPENDENCYPART_GRANDPAR
(10,4),(4,2),0.592244 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),0.136402 # DEPENDENCYPART_GRANDPAR
(10,4),(4,5),0.210435 # DEPENDENCYPART_GRANDPAR
(10,4),(4,6),0.20748 # DEPENDENCYPART_GRANDPAR
(10,4),(4,8),0.390975 # DEPENDENCYPART_GRANDPAR
(10,4),(4,9),0.231261 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),0.613591 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),0.153219 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),0.417612 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),0.201276 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),0.227005 # DEPENDENCYPART_GRANDPAR
(10,5),(5,8),0.410111 # DEPENDENCYPART_GRANDPAR
(10,5),(5,9),0.232255 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-0.998797 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,11),0.39443 # DEPENDENCYPART_GRANDPAR
(10,5),(5,12),0.057498 # DEPENDENCYPART_GRANDPAR
(10,5),(5,17),-0.182108 # DEPENDENCYPART_GRANDPAR
(10,5),(5,22),-0.188508 # DEPENDENCYPART_GRANDPAR
(10,5),(5,23),-0.833656 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.0309908 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),0.13889 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),0.365704 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),0.085787 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),0.199764 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),0.270147 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),0.223424 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.0432905 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),0.615216 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),0.158213 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),0.435863 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),0.0968052 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),0.237598 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),0.356457 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),0.21104 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-0.999876 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),0.393666 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),0.0574675 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.0879753 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),0.208961 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-0.26557 # DEPENDENCYPART_GRANDPAR
(10,7),(7,17),-0.182606 # DEPENDENCYPART_GRANDPAR
(10,7),(7,20),-0.372284 # DEPENDENCYPART_GRANDPAR
(10,7),(7,22),-0.189272 # DEPENDENCYPART_GRANDPAR
(10,7),(7,23),-0.834147 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),0.629019 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),0.172013 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),0.444434 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),0.111591 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),0.248761 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),0.188106 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),0.333396 # DEPENDENCYPART_GRANDPAR
(10,9),(9,11),0.395443 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),0.0606909 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.0864829 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),0.210485 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-0.159168 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.1348 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.0727138 # DEPENDENCYPART_GRANDPAR
(10,11),(11,12),-0.122172 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),0.125174 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),0.602506 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.13004 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),0.340828 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),0.172551 # DEPENDENCYPART_GRANDPAR
(10,11),(11,20),-0.0772643 # DEPENDENCYPART_GRANDPAR
(10,11),(11,21),0.108493 # DEPENDENCYPART_GRANDPAR
(10,11),(11,22),-0.0219321 # DEPENDENCYPART_GRANDPAR
(10,11),(11,23),-0.534095 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.328421 # DEPENDENCYPART_GRANDPAR
(10,12),(12,11),0.651282 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),0.329902 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),0.802636 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),0.159791 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),0.551865 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),0.305459 # DEPENDENCYPART_GRANDPAR
(10,12),(12,20),0.0779705 # DEPENDENCYPART_GRANDPAR
(10,12),(12,22),0.257624 # DEPENDENCYPART_GRANDPAR
(10,13),(13,11),0.727996 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),0.33763 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),0.687261 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.157117 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.0240507 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),0.384377 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),0.240163 # DEPENDENCYPART_GRANDPAR
(10,13),(13,20),0.0132837 # DEPENDENCYPART_GRANDPAR
(10,13),(13,21),0.188934 # DEPENDENCYPART_GRANDPAR
(10,13),(13,22),0.101504 # DEPENDENCYPART_GRANDPAR
(10,13),(13,23),-0.520569 # DEPENDENCYPART_GRANDPAR
(10,14),(14,1),-0.1657 # DEPENDENCYPART_GRANDPAR
(10,14),(14,11),0.812769 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),0.248357 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),0.485011 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.0953217 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.0609154 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),0.397055 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),0.323979 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),0.201903 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),0.0147384 # DEPENDENCYPART_GRANDPAR
(10,14),(14,23),-0.467447 # DEPENDENCYPART_GRANDPAR
(10,16),(16,11),0.668274 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),0.124094 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),0.32474 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),0.466335 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),0.122102 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),0.456106 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),0.247349 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.322723 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),0.0443681 # DEPENDENCYPART_GRANDPAR
(10,16),(16,21),0.191373 # DEPENDENCYPART_GRANDPAR
(10,16),(16,22),0.159801 # DEPENDENCYPART_GRANDPAR
(10,16),(16,23),-0.449399 # DEPENDENCYPART_GRANDPAR
(10,18),(18,7),-0.324166 # DEPENDENCYPART_GRANDPAR
(10,18),(18,9),-0.262288 # DEPENDENCYPART_GRANDPAR
(10,18),(18,11),0.750815 # DEPENDENCYPART_GRANDPAR
(10,18),(18,12),0.178468 # DEPENDENCYPART_GRANDPAR
(10,18),(18,13),0.318339 # DEPENDENCYPART_GRANDPAR
(10,18),(18,15),-0.1935 # DEPENDENCYPART_GRANDPAR
(10,18),(18,16),0.0861796 # DEPENDENCYPART_GRANDPAR
(10,18),(18,17),0.349171 # DEPENDENCYPART_GRANDPAR
(10,18),(18,19),-0.0500774 # DEPENDENCYPART_GRANDPAR
(10,18),(18,20),0.120498 # DEPENDENCYPART_GRANDPAR
(10,18),(18,21),0.26049 # DEPENDENCYPART_GRANDPAR
(10,18),(18,22),0.351344 # DEPENDENCYPART_GRANDPAR
(10,18),(18,23),-0.428834 # DEPENDENCYPART_GRANDPAR
(10,20),(20,7),-0.254167 # DEPENDENCYPART_GRANDPAR
(10,20),(20,16),0.0113931 # DEPENDENCYPART_GRANDPAR
(10,20),(20,18),0.178598 # DEPENDENCYPART_GRANDPAR
(10,20),(20,19),-0.30933 # DEPENDENCYPART_GRANDPAR
(10,20),(20,21),0.0829505 # DEPENDENCYPART_GRANDPAR
(10,20),(20,22),0.115614 # DEPENDENCYPART_GRANDPAR
(10,20),(20,23),-0.518279 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.432637 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.508903 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.521708 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.6277 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.635074 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.0059399 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),-0.354959 # DEPENDENCYPART_GRANDPAR
(11,7),(7,1),-0.659153 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),-0.170962 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.639274 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.607063 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.765792 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.300677 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),0.0761031 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),-0.298365 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),-0.0813454 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.38648 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),-0.347699 # DEPENDENCYPART_GRANDPAR
(11,7),(7,13),-0.433173 # DEPENDENCYPART_GRANDPAR
(11,7),(7,14),-0.561319 # DEPENDENCYPART_GRANDPAR
(11,7),(7,16),-0.784015 # DEPENDENCYPART_GRANDPAR
(11,7),(7,17),-0.601073 # DEPENDENCYPART_GRANDPAR
(11,7),(7,20),-0.527181 # DEPENDENCYPART_GRANDPAR
(11,7),(7,22),-1.01045 # DEPENDENCYPART_GRANDPAR
(11,7),(7,23),-0.852497 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.173061 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.641375 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.613527 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.766667 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.287273 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.55689 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),0.125455 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.38598 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.3465 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.432837 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.560952 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-1.20601 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.756431 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),0.0863892 # DEPENDENCYPART_GRANDPAR
