# _root_ The approval also ends any hope that Banque Nationale de Paris , another state-sector bank , might have had about taking Credit Lyonnais 's place in the accord .
#goldHeads=2,4,4,0,6,4,19,11,11,11,17,11,15,15,11,11,6,17,18,19,20,23,25,23,21,25,28,26,4,
#predictedHeads=2,4,4,0,6,4,17,9,17,9,10,9,15,15,9,9,6,17,18,19,20,23,25,23,21,21,28,26,4,
(18,9),(18,2),-1.24551 # DEPENDENCYPART_NEXTSIBL
(18,9),(18,-1),-0.643053 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(18,8),(18,7),-0.373799 # DEPENDENCYPART_NEXTSIBL
(18,8),(18,6),-1.30149 # DEPENDENCYPART_NEXTSIBL
(18,8),(18,2),-1.46088 # DEPENDENCYPART_NEXTSIBL
(18,8),(18,-1),-0.804854 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(18,7),(18,6),-0.53131 # DEPENDENCYPART_NEXTSIBL
(18,7),(18,2),-0.974148 # DEPENDENCYPART_NEXTSIBL
(18,7),(18,-1),0.178775 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(18,6),(18,2),-1.43758 # DEPENDENCYPART_NEXTSIBL
(18,6),(18,-1),-0.672823 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(18,2),(18,-1),-0.725451 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,19),(19,20),-0.407712 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,21),-0.237966 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,23),-0.300228 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,25),-0.286845 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,26),-0.43986 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,29),-1.06194 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,30),-0.621269 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(19,20),(19,21),-0.742509 # DEPENDENCYPART_NEXTSIBL
(19,20),(19,23),-0.785596 # DEPENDENCYPART_NEXTSIBL
(19,20),(19,25),-0.820933 # DEPENDENCYPART_NEXTSIBL
(19,20),(19,26),-0.494938 # DEPENDENCYPART_NEXTSIBL
(19,20),(19,29),-0.273936 # DEPENDENCYPART_NEXTSIBL
(19,20),(19,30),-0.51959 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,21),(19,23),-1.03281 # DEPENDENCYPART_NEXTSIBL
(19,21),(19,25),-1.02189 # DEPENDENCYPART_NEXTSIBL
(19,21),(19,26),-0.701525 # DEPENDENCYPART_NEXTSIBL
(19,21),(19,29),-0.135432 # DEPENDENCYPART_NEXTSIBL
(19,21),(19,30),0.229293 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,23),(19,25),-0.654952 # DEPENDENCYPART_NEXTSIBL
(19,23),(19,26),-0.358012 # DEPENDENCYPART_NEXTSIBL
(19,23),(19,29),-0.375767 # DEPENDENCYPART_NEXTSIBL
(19,23),(19,30),0.21077 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,25),(19,26),-0.390653 # DEPENDENCYPART_NEXTSIBL
(19,25),(19,29),-0.571257 # DEPENDENCYPART_NEXTSIBL
(19,25),(19,30),-0.318527 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,26),(19,29),-0.307368 # DEPENDENCYPART_NEXTSIBL
(19,26),(19,30),-0.325925 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,29),(19,30),-1.66619 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,19),(19,16),-1.36805 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,15),-0.2552 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,13),-0.451989 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,11),0.0372031 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,10),-0.248697 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,9),0.0170075 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,7),-0.442151 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,6),-0.151382 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,2),-0.205889 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(19,19),(19,-1),-0.558629 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(19,16),(19,15),-0.407557 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,13),-0.852486 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,11),-0.587074 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,10),-0.819974 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,9),-0.591792 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,7),-1.15487 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,6),-0.608681 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,2),-0.620351 # DEPENDENCYPART_NEXTSIBL
(19,16),(19,-1),-0.778825 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,15),(19,13),-0.395649 # DEPENDENCYPART_NEXTSIBL
(19,15),(19,11),-1.04385 # DEPENDENCYPART_NEXTSIBL
(19,15),(19,10),-0.609096 # DEPENDENCYPART_NEXTSIBL
(19,15),(19,9),-1.17033 # DEPENDENCYPART_NEXTSIBL
(19,15),(19,7),-0.905785 # DEPENDENCYPART_NEXTSIBL
(19,15),(19,6),-1.07903 # DEPENDENCYPART_NEXTSIBL
(19,15),(19,2),-0.978847 # DEPENDENCYPART_NEXTSIBL
(19,15),(19,-1),-0.232271 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,13),(19,11),-0.949457 # DEPENDENCYPART_NEXTSIBL
(19,13),(19,10),-0.707505 # DEPENDENCYPART_NEXTSIBL
(19,13),(19,9),-1.06689 # DEPENDENCYPART_NEXTSIBL
(19,13),(19,7),-0.766185 # DEPENDENCYPART_NEXTSIBL
(19,13),(19,6),-1.01084 # DEPENDENCYPART_NEXTSIBL
(19,13),(19,2),-1.04512 # DEPENDENCYPART_NEXTSIBL
(19,13),(19,-1),-0.797211 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,11),(19,10),-0.337852 # DEPENDENCYPART_NEXTSIBL
(19,11),(19,9),-1.22123 # DEPENDENCYPART_NEXTSIBL
(19,11),(19,7),-0.839276 # DEPENDENCYPART_NEXTSIBL
(19,11),(19,6),-1.40464 # DEPENDENCYPART_NEXTSIBL
(19,11),(19,2),-1.30283 # DEPENDENCYPART_NEXTSIBL
(19,11),(19,-1),-0.627495 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,10),(19,9),-0.486334 # DEPENDENCYPART_NEXTSIBL
(19,10),(19,7),-0.954404 # DEPENDENCYPART_NEXTSIBL
(19,10),(19,6),-0.950547 # DEPENDENCYPART_NEXTSIBL
(19,10),(19,2),-1.01096 # DEPENDENCYPART_NEXTSIBL
(19,10),(19,-1),-0.990115 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,9),(19,7),-0.278883 # DEPENDENCYPART_NEXTSIBL
(19,9),(19,6),-1.23041 # DEPENDENCYPART_NEXTSIBL
(19,9),(19,2),-1.22562 # DEPENDENCYPART_NEXTSIBL
(19,9),(19,-1),-0.583098 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,7),(19,6),-0.512757 # DEPENDENCYPART_NEXTSIBL
(19,7),(19,2),-0.955595 # DEPENDENCYPART_NEXTSIBL
(19,7),(19,-1),0.219399 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,6),(19,2),-1.4177 # DEPENDENCYPART_NEXTSIBL
(19,6),(19,-1),-0.612868 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(19,2),(19,-1),-0.665495 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,20),(20,21),-0.163518 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(20,20),(20,22),-0.455234 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(20,20),(20,23),-0.514035 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(20,20),(20,25),-0.483346 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(20,20),(20,26),-0.49251 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(20,20),(20,28),-0.0459196 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(20,20),(20,30),-0.584262 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(20,21),(20,22),-1.11449 # DEPENDENCYPART_NEXTSIBL
(20,21),(20,23),-1.10901 # DEPENDENCYPART_NEXTSIBL
(20,21),(20,25),-1.09112 # DEPENDENCYPART_NEXTSIBL
(20,21),(20,26),-0.742753 # DEPENDENCYPART_NEXTSIBL
(20,21),(20,28),-1.03812 # DEPENDENCYPART_NEXTSIBL
(20,21),(20,30),0.0632665 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,22),(20,23),-1.24164 # DEPENDENCYPART_NEXTSIBL
(20,22),(20,25),-1.36352 # DEPENDENCYPART_NEXTSIBL
(20,22),(20,26),-0.708804 # DEPENDENCYPART_NEXTSIBL
(20,22),(20,28),-1.35706 # DEPENDENCYPART_NEXTSIBL
(20,22),(20,30),-0.975769 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,23),(20,25),-0.928158 # DEPENDENCYPART_NEXTSIBL
(20,23),(20,26),-0.449433 # DEPENDENCYPART_NEXTSIBL
(20,23),(20,28),-1.08898 # DEPENDENCYPART_NEXTSIBL
(20,23),(20,30),0.188124 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,25),(20,26),-0.474687 # DEPENDENCYPART_NEXTSIBL
(20,25),(20,28),-1.06264 # DEPENDENCYPART_NEXTSIBL
(20,25),(20,30),-0.311833 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,26),(20,28),-0.672367 # DEPENDENCYPART_NEXTSIBL
(20,26),(20,30),-0.489561 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,28),(20,30),-0.170801 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(20,20),(20,19),-0.108849 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(20,20),(20,-1),-0.156759 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(20,19),(20,-1),-0.0704909 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,21),(21,22),-0.229651 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,23),-0.270758 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,25),-0.253238 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,26),-0.427233 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,28),0.198814 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,29),-1.1146 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,30),-0.577104 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(21,22),(21,23),-0.936405 # DEPENDENCYPART_NEXTSIBL
(21,22),(21,25),-1.06354 # DEPENDENCYPART_NEXTSIBL
(21,22),(21,26),-0.579682 # DEPENDENCYPART_NEXTSIBL
(21,22),(21,28),-1.05157 # DEPENDENCYPART_NEXTSIBL
(21,22),(21,29),-0.838033 # DEPENDENCYPART_NEXTSIBL
(21,22),(21,30),-0.980273 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,23),(21,25),-0.619142 # DEPENDENCYPART_NEXTSIBL
(21,23),(21,26),-0.323931 # DEPENDENCYPART_NEXTSIBL
(21,23),(21,28),-0.774446 # DEPENDENCYPART_NEXTSIBL
(21,23),(21,29),-0.413456 # DEPENDENCYPART_NEXTSIBL
(21,23),(21,30),0.209621 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,25),(21,26),-0.351993 # DEPENDENCYPART_NEXTSIBL
(21,25),(21,28),-0.749567 # DEPENDENCYPART_NEXTSIBL
(21,25),(21,29),-0.606866 # DEPENDENCYPART_NEXTSIBL
(21,25),(21,30),-0.318016 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,26),(21,28),-0.532797 # DEPENDENCYPART_NEXTSIBL
(21,26),(21,29),-0.316932 # DEPENDENCYPART_NEXTSIBL
(21,26),(21,30),-0.263476 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,28),(21,29),-0.642201 # DEPENDENCYPART_NEXTSIBL
(21,28),(21,30),-0.143877 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,29),(21,30),-1.7486 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(21,21),(21,20),-0.0813186 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(21,21),(21,-1),-0.51992 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(21,20),(21,-1),-0.241488 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,22),(22,23),-0.583718 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,24),-0.577489 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,25),-0.574845 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,26),-0.320118 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,28),-0.109998 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,30),-0.212131 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(22,23),(22,24),-0.468786 # DEPENDENCYPART_NEXTSIBL
(22,23),(22,25),-0.747213 # DEPENDENCYPART_NEXTSIBL
(22,23),(22,26),-0.459419 # DEPENDENCYPART_NEXTSIBL
(22,23),(22,28),-0.901541 # DEPENDENCYPART_NEXTSIBL
(22,23),(22,30),0.1367 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,24),(22,25),-0.589785 # DEPENDENCYPART_NEXTSIBL
(22,24),(22,26),-0.571966 # DEPENDENCYPART_NEXTSIBL
(22,24),(22,28),-0.632813 # DEPENDENCYPART_NEXTSIBL
(22,24),(22,30),0.048747 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,25),(22,26),-0.489254 # DEPENDENCYPART_NEXTSIBL
(22,25),(22,28),-0.879776 # DEPENDENCYPART_NEXTSIBL
(22,25),(22,30),-0.376929 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,26),(22,28),-0.634272 # DEPENDENCYPART_NEXTSIBL
(22,26),(22,30),-0.421165 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,28),(22,30),-0.216524 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,22),(22,21),-0.407038 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,20),0.146156 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(22,22),(22,-1),-0.303287 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(22,21),(22,20),-0.529798 # DEPENDENCYPART_NEXTSIBL
(22,21),(22,-1),-0.197319 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(22,20),(22,-1),-0.0144539 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(23,23),(23,24),-0.577489 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(23,23),(23,25),-0.566646 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(23,23),(23,26),-0.290519 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(23,23),(23,28),-0.1018 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(23,23),(23,29),-0.727798 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(23,23),(23,30),-0.242744 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(23,24),(23,25),-0.587047 # DEPENDENCYPART_NEXTSIBL
(23,24),(23,26),-0.561928 # DEPENDENCYPART_NEXTSIBL
(23,24),(23,28),-0.630074 # DEPENDENCYPART_NEXTSIBL
(23,24),(23,29),-0.656862 # DEPENDENCYPART_NEXTSIBL
(23,24),(23,30),0.048747 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(23,25),(23,26),-0.476474 # DEPENDENCYPART_NEXTSIBL
(23,25),(23,28),-0.874297 # DEPENDENCYPART_NEXTSIBL
(23,25),(23,29),-0.528825 # DEPENDENCYPART_NEXTSIBL
(23,25),(23,30),-0.370479 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(23,26),(23,28),-0.621495 # DEPENDENCYPART_NEXTSIBL
(23,26),(23,29),-0.333825 # DEPENDENCYPART_NEXTSIBL
(23,26),(23,30),-0.391664 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(23,28),(23,29),-0.567062 # DEPENDENCYPART_NEXTSIBL
(23,28),(23,30),-0.210074 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(23,29),(23,30),-1.61654 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(23,23),(23,22),-0.370152 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(23,23),(23,21),-0.406294 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(23,23),(23,14),-0.381461 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(23,23),(23,-1),-0.311421 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(23,22),(23,21),-0.439082 # DEPENDENCYPART_NEXTSIBL
(23,22),(23,14),-0.953671 # DEPENDENCYPART_NEXTSIBL
(23,22),(23,-1),-0.983367 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(23,21),(23,14),-0.872238 # DEPENDENCYPART_NEXTSIBL
(23,21),(23,-1),-0.19664 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(23,14),(23,-1),-0.640228 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(24,24),(24,30),-0.19013 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(24,24),(24,-1),-0.237505 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(25,25),(25,26),-0.313889 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(25,25),(25,27),-1.20575 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(25,25),(25,28),-0.104684 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(25,25),(25,29),-0.7278 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(25,25),(25,30),-0.232231 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(25,26),(25,27),-0.815868 # DEPENDENCYPART_NEXTSIBL
(25,26),(25,28),-0.632119 # DEPENDENCYPART_NEXTSIBL
(25,26),(25,29),-0.342408 # DEPENDENCYPART_NEXTSIBL
(25,26),(25,30),-0.416082 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(25,27),(25,28),-1.02204 # DEPENDENCYPART_NEXTSIBL
(25,27),(25,29),-1.19244 # DEPENDENCYPART_NEXTSIBL
(25,27),(25,30),-0.861788 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(25,28),(25,29),-0.568751 # DEPENDENCYPART_NEXTSIBL
(25,28),(25,30),-0.216752 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(25,29),(25,30),-1.61654 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(25,25),(25,24),-1.20405 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(25,25),(25,23),-0.428215 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(25,25),(25,22),-0.362142 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(25,25),(25,21),-0.422145 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(25,25),(25,20),0.146439 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(25,25),(25,14),-0.374033 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(25,25),(25,-1),-0.310357 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(25,24),(25,23),-0.496631 # DEPENDENCYPART_NEXTSIBL
(25,24),(25,22),-0.706072 # DEPENDENCYPART_NEXTSIBL
(25,24),(25,21),-0.836049 # DEPENDENCYPART_NEXTSIBL
(25,24),(25,20),-0.872312 # DEPENDENCYPART_NEXTSIBL
(25,24),(25,14),-1.00113 # DEPENDENCYPART_NEXTSIBL
(25,24),(25,-1),-0.643437 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(25,23),(25,22),-0.821074 # DEPENDENCYPART_NEXTSIBL
(25,23),(25,21),-0.800703 # DEPENDENCYPART_NEXTSIBL
(25,23),(25,20),-0.916421 # DEPENDENCYPART_NEXTSIBL
(25,23),(25,14),-1.07615 # DEPENDENCYPART_NEXTSIBL
(25,23),(25,-1),0.19192 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(25,22),(25,21),-0.441262 # DEPENDENCYPART_NEXTSIBL
(25,22),(25,20),-0.785332 # DEPENDENCYPART_NEXTSIBL
(25,22),(25,14),-0.94822 # DEPENDENCYPART_NEXTSIBL
(25,22),(25,-1),-0.969249 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(25,21),(25,20),-0.534811 # DEPENDENCYPART_NEXTSIBL
(25,21),(25,14),-0.875863 # DEPENDENCYPART_NEXTSIBL
(25,21),(25,-1),-0.212455 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(25,20),(25,14),-1.1262 # DEPENDENCYPART_NEXTSIBL
(25,20),(25,-1),-0.013054 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(25,14),(25,-1),-0.635003 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(26,26),(26,27),-1.22674 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(26,26),(26,28),0.247151 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(26,26),(26,30),-0.828352 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(26,27),(26,28),-0.982088 # DEPENDENCYPART_NEXTSIBL
(26,27),(26,30),-0.846841 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(26,28),(26,30),0.0396998 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(26,26),(26,25),-0.588183 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(26,26),(26,-1),-0.0576814 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(26,25),(26,-1),-0.514797 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(27,27),(27,30),-0.0843763 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(27,27),(27,-1),-0.148127 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(28,28),(28,29),-0.728098 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(28,28),(28,30),-0.254382 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(28,29),(28,30),-1.61729 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(28,28),(28,27),-0.765043 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(28,28),(28,25),-0.501623 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(28,28),(28,23),-0.430574 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(28,28),(28,22),-0.3645 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(28,28),(28,21),-0.406342 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(28,28),(28,-1),-0.321731 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(28,27),(28,25),-0.969327 # DEPENDENCYPART_NEXTSIBL
(28,27),(28,23),-1.09865 # DEPENDENCYPART_NEXTSIBL
(28,27),(28,22),-1.06382 # DEPENDENCYPART_NEXTSIBL
(28,27),(28,21),-0.92655 # DEPENDENCYPART_NEXTSIBL
(28,27),(28,-1),-0.097194 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(28,25),(28,23),-0.65114 # DEPENDENCYPART_NEXTSIBL
(28,25),(28,22),-0.965697 # DEPENDENCYPART_NEXTSIBL
(28,25),(28,21),-0.804748 # DEPENDENCYPART_NEXTSIBL
(28,25),(28,-1),-0.419241 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(28,23),(28,22),-0.825876 # DEPENDENCYPART_NEXTSIBL
(28,23),(28,21),-0.797308 # DEPENDENCYPART_NEXTSIBL
(28,23),(28,-1),0.183382 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(28,22),(28,21),-0.437867 # DEPENDENCYPART_NEXTSIBL
(28,22),(28,-1),-0.977787 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(28,21),(28,-1),-0.196668 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(29,29),(29,30),-0.319079 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(29,29),(29,28),-0.129705 # DEPENDENCYPART_NEXTSIBL_FIRST_SIB
(29,29),(29,-1),0.0244844 # DEPENDENCYPART_NEXTSIBL_NO_SIBS
(29,28),(29,-1),-0.403368 # DEPENDENCYPART_NEXTSIBL_LAST_SIB
(0,2),(2,1),0.0235033 # DEPENDENCYPART_GRANDPAR
(0,2),(2,3),0.879077 # DEPENDENCYPART_GRANDPAR
(0,2),(2,4),0.496101 # DEPENDENCYPART_GRANDPAR
(0,2),(2,6),0.0161903 # DEPENDENCYPART_GRANDPAR
(0,2),(2,7),-0.13177 # DEPENDENCYPART_GRANDPAR
(0,2),(2,9),-0.0789129 # DEPENDENCYPART_GRANDPAR
(0,2),(2,10),-0.41661 # DEPENDENCYPART_GRANDPAR
(0,2),(2,12),0.301988 # DEPENDENCYPART_GRANDPAR
(0,2),(2,15),-0.42721 # DEPENDENCYPART_GRANDPAR
(0,2),(2,16),-0.30264 # DEPENDENCYPART_GRANDPAR
(0,2),(2,17),0.300152 # DEPENDENCYPART_GRANDPAR
(0,2),(2,18),0.0101376 # DEPENDENCYPART_GRANDPAR
(0,2),(2,19),-0.345836 # DEPENDENCYPART_GRANDPAR
(0,2),(2,29),2.48181 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),0.478832 # DEPENDENCYPART_GRANDPAR
(0,3),(3,4),0.464129 # DEPENDENCYPART_GRANDPAR
(0,3),(3,6),-0.281493 # DEPENDENCYPART_GRANDPAR
(0,3),(3,7),-0.27839 # DEPENDENCYPART_GRANDPAR
(0,4),(4,1),-0.0424027 # DEPENDENCYPART_GRANDPAR
(0,4),(4,2),0.501437 # DEPENDENCYPART_GRANDPAR
(0,4),(4,3),0.873417 # DEPENDENCYPART_GRANDPAR
(0,4),(4,5),-0.142104 # DEPENDENCYPART_GRANDPAR
(0,4),(4,6),-0.021906 # DEPENDENCYPART_GRANDPAR
(0,4),(4,7),-0.118816 # DEPENDENCYPART_GRANDPAR
(0,4),(4,8),-0.313155 # DEPENDENCYPART_GRANDPAR
(0,4),(4,9),-0.116819 # DEPENDENCYPART_GRANDPAR
(0,4),(4,10),-0.310386 # DEPENDENCYPART_GRANDPAR
(0,4),(4,11),-0.389287 # DEPENDENCYPART_GRANDPAR
(0,4),(4,12),0.320687 # DEPENDENCYPART_GRANDPAR
(0,4),(4,14),-0.509454 # DEPENDENCYPART_GRANDPAR
(0,4),(4,15),-0.486571 # DEPENDENCYPART_GRANDPAR
(0,4),(4,16),-0.283942 # DEPENDENCYPART_GRANDPAR
(0,4),(4,17),0.212204 # DEPENDENCYPART_GRANDPAR
(0,4),(4,18),-0.021154 # DEPENDENCYPART_GRANDPAR
(0,4),(4,19),-0.329759 # DEPENDENCYPART_GRANDPAR
(0,4),(4,20),-0.95542 # DEPENDENCYPART_GRANDPAR
(0,4),(4,21),-0.730552 # DEPENDENCYPART_GRANDPAR
(0,4),(4,26),-0.555756 # DEPENDENCYPART_GRANDPAR
(0,4),(4,29),2.52542 # DEPENDENCYPART_GRANDPAR
