# _root_ `` They 've been laggard , '' he says , `` but they 'll have to become more aggressive . ''
#goldHeads=3,3,9,3,4,3,3,9,0,3,3,3,14,12,14,15,16,19,17,3,3,
#predictedHeads=3,3,9,3,4,9,9,9,0,9,14,14,14,9,14,15,16,19,17,14,14,
(8,14),(14,12),-0.142659 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),0.220767 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),0.117274 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.301864 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.0947036 # DEPENDENCYPART_GRANDPAR
(8,14),(14,18),-0.254334 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-0.590447 # DEPENDENCYPART_GRANDPAR
(8,14),(14,20),-0.265625 # DEPENDENCYPART_GRANDPAR
(8,14),(14,21),-0.351562 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.0378972 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),0.106471 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),-0.0119092 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),0.0282216 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),0.0383804 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),0.395989 # DEPENDENCYPART_GRANDPAR
(9,2),(2,7),0.164415 # DEPENDENCYPART_GRANDPAR
(9,2),(2,9),-1.26061 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,2),(2,10),-0.305008 # DEPENDENCYPART_GRANDPAR
(9,2),(2,12),-0.0997099 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),0.369156 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),0.441246 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),0.107623 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),0.0769947 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),0.342601 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),0.250075 # DEPENDENCYPART_GRANDPAR
(9,3),(3,8),0.0433118 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-1.0373 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,10),-0.0409376 # DEPENDENCYPART_GRANDPAR
(9,3),(3,11),0.566467 # DEPENDENCYPART_GRANDPAR
(9,3),(3,12),0.141618 # DEPENDENCYPART_GRANDPAR
(9,3),(3,14),-0.000892563 # DEPENDENCYPART_GRANDPAR
(9,3),(3,15),-0.1174 # DEPENDENCYPART_GRANDPAR
(9,3),(3,16),-0.163682 # DEPENDENCYPART_GRANDPAR
(9,3),(3,20),0.737271 # DEPENDENCYPART_GRANDPAR
(9,3),(3,21),0.416217 # DEPENDENCYPART_GRANDPAR
(9,4),(4,1),0.236704 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),0.188803 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.116109 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),0.054751 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),0.0122997 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),-0.120292 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-1.21227 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,10),-0.262323 # DEPENDENCYPART_GRANDPAR
(9,4),(4,11),0.18683 # DEPENDENCYPART_GRANDPAR
(9,4),(4,12),-0.0172176 # DEPENDENCYPART_GRANDPAR
(9,4),(4,13),-0.63108 # DEPENDENCYPART_GRANDPAR
(9,4),(4,14),-0.15432 # DEPENDENCYPART_GRANDPAR
(9,4),(4,15),-0.306604 # DEPENDENCYPART_GRANDPAR
(9,4),(4,16),-0.249127 # DEPENDENCYPART_GRANDPAR
(9,4),(4,18),-0.247132 # DEPENDENCYPART_GRANDPAR
(9,4),(4,19),-0.778028 # DEPENDENCYPART_GRANDPAR
(9,4),(4,20),0.421484 # DEPENDENCYPART_GRANDPAR
(9,4),(4,21),0.00905097 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),0.0534075 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),0.147272 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),0.164875 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.00974282 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),0.19756 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),0.135348 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),-0.107594 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.2652 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),-0.285129 # DEPENDENCYPART_GRANDPAR
(9,5),(5,11),0.162505 # DEPENDENCYPART_GRANDPAR
(9,5),(5,12),-0.0871551 # DEPENDENCYPART_GRANDPAR
(9,5),(5,14),-0.199118 # DEPENDENCYPART_GRANDPAR
(9,5),(5,16),-0.285219 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.0595749 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),0.0818329 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),0.131341 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.0297033 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),0.179438 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.134199 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.31101 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.323751 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.0917444 # DEPENDENCYPART_GRANDPAR
(9,7),(7,14),-0.243706 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),-0.0845077 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),0.0278022 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.140161 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.146319 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),0.0279173 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.0685214 # DEPENDENCYPART_GRANDPAR
(9,8),(8,10),-0.34247 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.152777 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.221848 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-1.05353 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),-0.0191246 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.0416527 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),-0.243062 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.304956 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),0.335127 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),0.0800771 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.300445 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),-0.179953 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),0.0765194 # DEPENDENCYPART_GRANDPAR
(9,12),(12,19),-0.329111 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.0784966 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.328375 # DEPENDENCYPART_GRANDPAR
(9,14),(14,1),0.636189 # DEPENDENCYPART_GRANDPAR
(9,14),(14,2),0.0173527 # DEPENDENCYPART_GRANDPAR
(9,14),(14,3),0.174356 # DEPENDENCYPART_GRANDPAR
(9,14),(14,4),-0.140858 # DEPENDENCYPART_GRANDPAR
(9,14),(14,5),-0.125839 # DEPENDENCYPART_GRANDPAR
(9,14),(14,6),0.251333 # DEPENDENCYPART_GRANDPAR
(9,14),(14,7),0.397019 # DEPENDENCYPART_GRANDPAR
(9,14),(14,8),-0.264987 # DEPENDENCYPART_GRANDPAR
(9,14),(14,9),-0.875387 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,14),(14,10),0.0150642 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.106149 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),0.230394 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.0296199 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),0.46816 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.0626836 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),0.26072 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),0.268609 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.306385 # DEPENDENCYPART_GRANDPAR
(9,14),(14,20),0.778805 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),0.201045 # DEPENDENCYPART_GRANDPAR
(9,15),(15,1),0.177056 # DEPENDENCYPART_GRANDPAR
(9,15),(15,3),0.0127474 # DEPENDENCYPART_GRANDPAR
(9,15),(15,5),-0.304413 # DEPENDENCYPART_GRANDPAR
(9,15),(15,6),-0.0886878 # DEPENDENCYPART_GRANDPAR
(9,15),(15,7),0.134558 # DEPENDENCYPART_GRANDPAR
(9,15),(15,8),-0.451231 # DEPENDENCYPART_GRANDPAR
(9,15),(15,9),-0.779728 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,15),(15,10),0.110344 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),0.232484 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),0.412636 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),-0.0423609 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),0.363879 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.0218158 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),0.0235902 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),0.180755 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.305262 # DEPENDENCYPART_GRANDPAR
(9,15),(15,20),0.757054 # DEPENDENCYPART_GRANDPAR
(9,15),(15,21),0.180715 # DEPENDENCYPART_GRANDPAR
(9,16),(16,11),0.110792 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),-0.262417 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),0.0267166 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),0.0663535 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.366414 # DEPENDENCYPART_GRANDPAR
(9,16),(16,20),0.448177 # DEPENDENCYPART_GRANDPAR
(9,16),(16,21),0.0824135 # DEPENDENCYPART_GRANDPAR
(9,18),(18,19),-0.377299 # DEPENDENCYPART_GRANDPAR
(9,18),(18,20),0.583535 # DEPENDENCYPART_GRANDPAR
(9,18),(18,21),0.174745 # DEPENDENCYPART_GRANDPAR
(9,19),(19,1),0.118816 # DEPENDENCYPART_GRANDPAR
(9,19),(19,3),-0.0820964 # DEPENDENCYPART_GRANDPAR
(9,19),(19,5),-0.387504 # DEPENDENCYPART_GRANDPAR
(9,19),(19,6),-0.189292 # DEPENDENCYPART_GRANDPAR
(9,19),(19,9),-0.864584 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,19),(19,11),0.0659272 # DEPENDENCYPART_GRANDPAR
(9,19),(19,14),0.23568 # DEPENDENCYPART_GRANDPAR
(9,19),(19,16),-0.159011 # DEPENDENCYPART_GRANDPAR
(9,19),(19,17),-0.126018 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),0.26124 # DEPENDENCYPART_GRANDPAR
(9,19),(19,20),0.495594 # DEPENDENCYPART_GRANDPAR
(9,19),(19,21),0.083028 # DEPENDENCYPART_GRANDPAR
(9,20),(20,18),-0.0159318 # DEPENDENCYPART_GRANDPAR
(9,20),(20,19),-0.57599 # DEPENDENCYPART_GRANDPAR
(9,20),(20,21),-0.0289718 # DEPENDENCYPART_GRANDPAR
(9,21),(21,19),-0.519314 # DEPENDENCYPART_GRANDPAR
(9,21),(21,20),0.595257 # DEPENDENCYPART_GRANDPAR
(11,9),(9,1),-0.22703 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.115247 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.0661936 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.170681 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.166148 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.23966 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.193479 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.11253 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.253981 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.3902 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.156696 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.73124 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.541074 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.844918 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.810571 # DEPENDENCYPART_GRANDPAR
(11,9),(9,18),-0.750358 # DEPENDENCYPART_GRANDPAR
(11,9),(9,19),-1.00399 # DEPENDENCYPART_GRANDPAR
(11,9),(9,20),-0.897097 # DEPENDENCYPART_GRANDPAR
(11,9),(9,21),-0.67388 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-1.08552 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.31495 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.0814226 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.410239 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.442816 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.524792 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),-0.332455 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),-0.483448 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.202017 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.630295 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.23244 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,15),0.0276658 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.305643 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-0.792463 # DEPENDENCYPART_GRANDPAR
(12,14),(14,2),-0.644207 # DEPENDENCYPART_GRANDPAR
(12,14),(14,3),-0.757653 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),-0.641717 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),-0.938084 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),-0.98201 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-0.82668 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.688596 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.718697 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.983435 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.814341 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.905809 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.529804 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.464919 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.0627166 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),0.208515 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.296891 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.138014 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-0.434414 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.432617 # DEPENDENCYPART_GRANDPAR
(12,15),(15,1),-0.911514 # DEPENDENCYPART_GRANDPAR
(12,15),(15,3),-0.735852 # DEPENDENCYPART_GRANDPAR
(12,15),(15,5),-0.915016 # DEPENDENCYPART_GRANDPAR
(12,15),(15,6),-0.998303 # DEPENDENCYPART_GRANDPAR
(12,15),(15,7),-0.852346 # DEPENDENCYPART_GRANDPAR
(12,15),(15,8),-0.679644 # DEPENDENCYPART_GRANDPAR
(12,15),(15,9),-0.708839 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-0.999728 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-0.933391 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-0.747079 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),0.446491 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),0.257248 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.0666304 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),0.0186857 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.353593 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.157907 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),-0.377109 # DEPENDENCYPART_GRANDPAR
(12,15),(15,21),-0.445609 # DEPENDENCYPART_GRANDPAR
(12,16),(16,11),-0.923674 # DEPENDENCYPART_GRANDPAR
(12,16),(16,13),0.266227 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.188972 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.569884 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.256782 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.732366 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-0.515811 # DEPENDENCYPART_GRANDPAR
(12,17),(17,1),-0.927583 # DEPENDENCYPART_GRANDPAR
(12,17),(17,3),-0.74133 # DEPENDENCYPART_GRANDPAR
(12,17),(17,7),-0.879743 # DEPENDENCYPART_GRANDPAR
(12,17),(17,11),-0.949461 # DEPENDENCYPART_GRANDPAR
(12,17),(17,13),0.342679 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.404616 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.0795503 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.470764 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),-0.435017 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.235793 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),-0.628325 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.478011 # DEPENDENCYPART_GRANDPAR
(12,19),(19,1),-0.909891 # DEPENDENCYPART_GRANDPAR
(12,19),(19,3),-0.753987 # DEPENDENCYPART_GRANDPAR
(12,19),(19,5),-0.93907 # DEPENDENCYPART_GRANDPAR
(12,19),(19,6),-1.0381 # DEPENDENCYPART_GRANDPAR
(12,19),(19,9),-0.703651 # DEPENDENCYPART_GRANDPAR
(12,19),(19,11),-0.931769 # DEPENDENCYPART_GRANDPAR
(12,19),(19,14),0.188183 # DEPENDENCYPART_GRANDPAR
(12,19),(19,16),-0.384327 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),-0.273316 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),-0.259969 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),-0.609277 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),-0.466209 # DEPENDENCYPART_GRANDPAR
(13,15),(15,1),-1.13366 # DEPENDENCYPART_GRANDPAR
(13,15),(15,3),-1.00072 # DEPENDENCYPART_GRANDPAR
(13,15),(15,5),-1.10858 # DEPENDENCYPART_GRANDPAR
(13,15),(15,6),-1.14768 # DEPENDENCYPART_GRANDPAR
(13,15),(15,7),-1.07812 # DEPENDENCYPART_GRANDPAR
(13,15),(15,8),-1.09124 # DEPENDENCYPART_GRANDPAR
(13,15),(15,9),-1.00044 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-1.15424 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-1.20314 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.981768 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.656508 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),-0.0550664 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),-0.334833 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.280065 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.398274 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.553725 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),-0.241956 # DEPENDENCYPART_GRANDPAR
(13,15),(15,21),-0.349435 # DEPENDENCYPART_GRANDPAR
(13,16),(16,11),-1.19962 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.766748 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,17),-0.0904737 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.375757 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.449188 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),-0.356188 # DEPENDENCYPART_GRANDPAR
(13,16),(16,21),-0.219411 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.523045 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.170059 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),-0.478372 # DEPENDENCYPART_GRANDPAR
(14,2),(2,4),0.17209 # DEPENDENCYPART_GRANDPAR
(14,2),(2,5),-0.379308 # DEPENDENCYPART_GRANDPAR
(14,2),(2,6),0.213162 # DEPENDENCYPART_GRANDPAR
(14,2),(2,7),-0.296336 # DEPENDENCYPART_GRANDPAR
(14,2),(2,9),0.151309 # DEPENDENCYPART_GRANDPAR
(14,2),(2,10),0.169969 # DEPENDENCYPART_GRANDPAR
(14,2),(2,12),0.202787 # DEPENDENCYPART_GRANDPAR
(14,3),(3,1),-0.397294 # DEPENDENCYPART_GRANDPAR
(14,3),(3,2),-0.301438 # DEPENDENCYPART_GRANDPAR
(14,3),(3,4),0.0027532 # DEPENDENCYPART_GRANDPAR
(14,3),(3,5),-0.574787 # DEPENDENCYPART_GRANDPAR
(14,3),(3,6),-0.266172 # DEPENDENCYPART_GRANDPAR
(14,3),(3,7),-0.5028 # DEPENDENCYPART_GRANDPAR
(14,3),(3,8),-0.0453265 # DEPENDENCYPART_GRANDPAR
(14,3),(3,9),-0.0387348 # DEPENDENCYPART_GRANDPAR
(14,3),(3,10),-0.309366 # DEPENDENCYPART_GRANDPAR
(14,3),(3,11),-0.516965 # DEPENDENCYPART_GRANDPAR
(14,3),(3,12),-0.174868 # DEPENDENCYPART_GRANDPAR
(14,3),(3,14),-1.05454 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,3),(3,15),-0.178652 # DEPENDENCYPART_GRANDPAR
(14,3),(3,16),0.145069 # DEPENDENCYPART_GRANDPAR
(14,3),(3,20),-0.806133 # DEPENDENCYPART_GRANDPAR
(14,3),(3,21),-0.840109 # DEPENDENCYPART_GRANDPAR
(14,4),(4,1),-0.404734 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),-0.467275 # DEPENDENCYPART_GRANDPAR
(14,4),(4,5),-0.548393 # DEPENDENCYPART_GRANDPAR
(14,4),(4,6),-0.306504 # DEPENDENCYPART_GRANDPAR
(14,4),(4,7),-0.477631 # DEPENDENCYPART_GRANDPAR
(14,4),(4,8),-0.0649789 # DEPENDENCYPART_GRANDPAR
(14,4),(4,9),0.0981353 # DEPENDENCYPART_GRANDPAR
(14,4),(4,10),-0.349697 # DEPENDENCYPART_GRANDPAR
(14,4),(4,11),-0.468824 # DEPENDENCYPART_GRANDPAR
(14,4),(4,12),-0.0474169 # DEPENDENCYPART_GRANDPAR
(14,4),(4,13),-0.0699672 # DEPENDENCYPART_GRANDPAR
(14,4),(4,14),-1.06143 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,4),(4,15),-0.209316 # DEPENDENCYPART_GRANDPAR
(14,4),(4,16),0.178515 # DEPENDENCYPART_GRANDPAR
(14,4),(4,18),-0.704919 # DEPENDENCYPART_GRANDPAR
(14,4),(4,19),-0.553861 # DEPENDENCYPART_GRANDPAR
(14,4),(4,20),-0.903928 # DEPENDENCYPART_GRANDPAR
(14,4),(4,21),-0.960166 # DEPENDENCYPART_GRANDPAR
(14,5),(5,1),-0.44938 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),-0.436335 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),-0.207882 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),-0.0731168 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),-0.30637 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.423744 # DEPENDENCYPART_GRANDPAR
(14,5),(5,8),-0.128454 # DEPENDENCYPART_GRANDPAR
(14,5),(5,9),0.0720198 # DEPENDENCYPART_GRANDPAR
(14,5),(5,10),-0.349564 # DEPENDENCYPART_GRANDPAR
(14,5),(5,11),-0.529085 # DEPENDENCYPART_GRANDPAR
(14,5),(5,12),0.0612423 # DEPENDENCYPART_GRANDPAR
(14,5),(5,14),-1.06183 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,5),(5,16),0.189072 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.495868 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),-0.459378 # DEPENDENCYPART_GRANDPAR
(14,7),(7,3),-0.220122 # DEPENDENCYPART_GRANDPAR
(14,7),(7,5),-0.54618 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.284518 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.101621 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),0.0795862 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),-0.244622 # DEPENDENCYPART_GRANDPAR
(14,7),(7,12),-0.170657 # DEPENDENCYPART_GRANDPAR
(14,7),(7,14),-1.05973 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,8),(8,1),-0.476203 # DEPENDENCYPART_GRANDPAR
(14,8),(8,3),-0.221132 # DEPENDENCYPART_GRANDPAR
(14,8),(8,4),-0.0728511 # DEPENDENCYPART_GRANDPAR
(14,8),(8,5),-0.56562 # DEPENDENCYPART_GRANDPAR
(14,8),(8,6),-0.205047 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.428373 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),0.136842 # DEPENDENCYPART_GRANDPAR
(14,8),(8,12),0.230707 # DEPENDENCYPART_GRANDPAR
(14,8),(8,14),-1.02676 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,1),-0.409637 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),-0.350792 # DEPENDENCYPART_GRANDPAR
(14,9),(9,3),-0.159133 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),-0.0190622 # DEPENDENCYPART_GRANDPAR
(14,9),(9,5),-0.470164 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.167603 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.395887 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.00498361 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),-0.321889 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.454853 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),-0.203943 # DEPENDENCYPART_GRANDPAR
(14,9),(9,13),-0.0844455 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.09111 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
