# _root_ In New York Stock Exchange composite trading yesterday , Di Giorgio closed at $ 31.50 a share , down $ 1.75 .
#goldHeads=12,7,7,7,7,7,1,12,12,11,12,0,12,13,14,17,14,12,12,19,20,12,
#predictedHeads=12,7,7,7,7,7,1,12,12,11,12,0,12,13,14,17,14,12,12,19,20,12,
(13,19),(19,22),-1.1273 # DEPENDENCYPART_GRANDPAR
(13,20),(20,1),-1.0665 # DEPENDENCYPART_GRANDPAR
(13,20),(20,13),-0.642648 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,20),(20,14),0.696442 # DEPENDENCYPART_GRANDPAR
(13,20),(20,16),-0.842214 # DEPENDENCYPART_GRANDPAR
(13,20),(20,17),0.174969 # DEPENDENCYPART_GRANDPAR
(13,20),(20,18),-0.108471 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),-0.170386 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),-0.267445 # DEPENDENCYPART_GRANDPAR
(13,20),(20,22),-0.805482 # DEPENDENCYPART_GRANDPAR
(13,22),(22,20),-0.25416 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.676235 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.644938 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),-0.700799 # DEPENDENCYPART_GRANDPAR
(14,1),(1,5),-0.662667 # DEPENDENCYPART_GRANDPAR
(14,1),(1,6),-0.492398 # DEPENDENCYPART_GRANDPAR
(14,1),(1,7),-0.442397 # DEPENDENCYPART_GRANDPAR
(14,1),(1,8),-0.559022 # DEPENDENCYPART_GRANDPAR
(14,1),(1,9),-0.709837 # DEPENDENCYPART_GRANDPAR
(14,1),(1,11),-0.573005 # DEPENDENCYPART_GRANDPAR
(14,1),(1,22),-0.939058 # DEPENDENCYPART_GRANDPAR
(14,8),(8,1),-0.536485 # DEPENDENCYPART_GRANDPAR
(14,8),(8,2),-0.881932 # DEPENDENCYPART_GRANDPAR
(14,8),(8,3),-0.930824 # DEPENDENCYPART_GRANDPAR
(14,8),(8,4),-0.843239 # DEPENDENCYPART_GRANDPAR
(14,8),(8,5),-0.947018 # DEPENDENCYPART_GRANDPAR
(14,8),(8,6),-0.63429 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.702632 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),-0.685796 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),-0.678237 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),-0.64878 # DEPENDENCYPART_GRANDPAR
(14,8),(8,12),-0.375034 # DEPENDENCYPART_GRANDPAR
(14,8),(8,13),-0.286144 # DEPENDENCYPART_GRANDPAR
(14,8),(8,14),-1.36805 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,8),(8,17),-0.681422 # DEPENDENCYPART_GRANDPAR
(14,8),(8,18),-0.845626 # DEPENDENCYPART_GRANDPAR
(14,8),(8,19),-0.776459 # DEPENDENCYPART_GRANDPAR
(14,8),(8,20),-0.422692 # DEPENDENCYPART_GRANDPAR
(14,8),(8,22),-0.950709 # DEPENDENCYPART_GRANDPAR
(14,11),(11,2),-0.759321 # DEPENDENCYPART_GRANDPAR
(14,11),(11,3),-0.681136 # DEPENDENCYPART_GRANDPAR
(14,11),(11,4),-0.695465 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.759168 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.602407 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.656591 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.633455 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.690384 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.658861 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.32697 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.33945 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,17),-0.652693 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.880161 # DEPENDENCYPART_GRANDPAR
(14,11),(11,22),-0.928485 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.35838 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.470236 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.694533 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.760223 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),-0.761698 # DEPENDENCYPART_GRANDPAR
(14,13),(13,20),-0.41302 # DEPENDENCYPART_GRANDPAR
(14,13),(13,22),-0.947052 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-1.11491 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.8595 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.4735 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.516843 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.660785 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.24647 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.39094 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),0.0137182 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.867586 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),-0.0030783 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),1.42254 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.479953 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.539307 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.0213971 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.396422 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),-0.0376423 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.242399 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),0.460013 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.538169 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.387591 # DEPENDENCYPART_GRANDPAR
(14,20),(20,1),-0.719782 # DEPENDENCYPART_GRANDPAR
(14,20),(20,13),-0.849999 # DEPENDENCYPART_GRANDPAR
(14,20),(20,14),-0.800582 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,20),(20,16),0.481192 # DEPENDENCYPART_GRANDPAR
(14,20),(20,17),-0.25144 # DEPENDENCYPART_GRANDPAR
(14,20),(20,18),-0.399875 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),-0.254413 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.462277 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.282158 # DEPENDENCYPART_GRANDPAR
(14,21),(21,17),-0.060527 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),-0.210594 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),0.0539838 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-0.770455 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),0.0973593 # DEPENDENCYPART_GRANDPAR
(15,11),(11,2),-0.289563 # DEPENDENCYPART_GRANDPAR
(15,11),(11,3),-0.246692 # DEPENDENCYPART_GRANDPAR
(15,11),(11,4),-0.289387 # DEPENDENCYPART_GRANDPAR
(15,11),(11,5),-0.322692 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),-0.493509 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.445457 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.498698 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.367078 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.309387 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.261086 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),-0.256199 # DEPENDENCYPART_GRANDPAR
(15,11),(11,17),-0.69351 # DEPENDENCYPART_GRANDPAR
(15,11),(11,18),-0.874595 # DEPENDENCYPART_GRANDPAR
(15,11),(11,22),-0.905416 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.255348 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.48173 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,17),-0.758555 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.771022 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-0.849335 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-0.545574 # DEPENDENCYPART_GRANDPAR
(15,13),(13,22),-0.940361 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.753073 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-1.05054 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.630644 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.25805 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.429099 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),0.0197686 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.422895 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),-0.109558 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.351559 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),0.162497 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.23823 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),-0.484644 # DEPENDENCYPART_GRANDPAR
(15,20),(20,1),-0.799028 # DEPENDENCYPART_GRANDPAR
(15,20),(20,13),-0.70561 # DEPENDENCYPART_GRANDPAR
(15,20),(20,14),-0.733773 # DEPENDENCYPART_GRANDPAR
(15,20),(20,16),0.0887046 # DEPENDENCYPART_GRANDPAR
(15,20),(20,17),-0.176311 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),-0.363237 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.233241 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.0931916 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.443097 # DEPENDENCYPART_GRANDPAR
(16,19),(19,17),-0.055919 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.726818 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.336706 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.807002 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-1.13226 # DEPENDENCYPART_GRANDPAR
(16,20),(20,1),-0.874718 # DEPENDENCYPART_GRANDPAR
(16,20),(20,13),-0.746229 # DEPENDENCYPART_GRANDPAR
(16,20),(20,14),-0.857066 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-1.58904 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,17),-0.144699 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),-0.775821 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.505246 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.746664 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-1.12653 # DEPENDENCYPART_GRANDPAR
(17,14),(14,1),-0.521502 # DEPENDENCYPART_GRANDPAR
(17,14),(14,8),-0.442408 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.629206 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.0878884 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.054058 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.0077623 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.55119 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-1.03301 # DEPENDENCYPART_GRANDPAR
(17,14),(14,19),-0.902569 # DEPENDENCYPART_GRANDPAR
(17,14),(14,20),-0.733309 # DEPENDENCYPART_GRANDPAR
(17,14),(14,21),-0.916411 # DEPENDENCYPART_GRANDPAR
(17,14),(14,22),-1.17809 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.508815 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),0.118346 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.53951 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.946468 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.798773 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.657375 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.855199 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.692314 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),-0.434053 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.870468 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),-0.339629 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.0118111 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.348299 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.739879 # DEPENDENCYPART_GRANDPAR
(17,20),(20,1),-1.22929 # DEPENDENCYPART_GRANDPAR
(17,20),(20,13),-0.758832 # DEPENDENCYPART_GRANDPAR
(17,20),(20,14),-0.57731 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-0.609339 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.868307 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,18),-0.300645 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),-0.123685 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.232851 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.765881 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.436422 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.38844 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.156087 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.437319 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.608375 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.211908 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.245469 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),0.138324 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),0.0125272 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.15154 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.0848086 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.1109 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,1),-0.411867 # DEPENDENCYPART_GRANDPAR
(19,20),(20,13),-0.454918 # DEPENDENCYPART_GRANDPAR
(19,20),(20,14),-0.744697 # DEPENDENCYPART_GRANDPAR
(19,20),(20,16),-0.533442 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.66534 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.641627 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.420762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),0.48131 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.201067 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.715192 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.663202 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.347665 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.222846 # DEPENDENCYPART_GRANDPAR
(19,22),(22,20),0.362455 # DEPENDENCYPART_GRANDPAR
(20,1),(1,2),-0.594945 # DEPENDENCYPART_GRANDPAR
(20,1),(1,3),-0.530098 # DEPENDENCYPART_GRANDPAR
(20,1),(1,4),-0.570006 # DEPENDENCYPART_GRANDPAR
(20,1),(1,5),-0.503894 # DEPENDENCYPART_GRANDPAR
(20,1),(1,6),-0.408005 # DEPENDENCYPART_GRANDPAR
(20,1),(1,7),-0.343919 # DEPENDENCYPART_GRANDPAR
(20,1),(1,8),-0.498554 # DEPENDENCYPART_GRANDPAR
(20,1),(1,9),-0.57439 # DEPENDENCYPART_GRANDPAR
(20,1),(1,11),-0.511003 # DEPENDENCYPART_GRANDPAR
(20,1),(1,22),-0.525337 # DEPENDENCYPART_GRANDPAR
(20,13),(13,14),-0.0641035 # DEPENDENCYPART_GRANDPAR
(20,13),(13,15),-0.541839 # DEPENDENCYPART_GRANDPAR
(20,13),(13,17),-0.250317 # DEPENDENCYPART_GRANDPAR
(20,13),(13,18),-0.41913 # DEPENDENCYPART_GRANDPAR
(20,13),(13,19),-0.0885228 # DEPENDENCYPART_GRANDPAR
(20,13),(13,20),-0.922035 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,13),(13,22),-0.533331 # DEPENDENCYPART_GRANDPAR
(20,14),(14,1),-0.152816 # DEPENDENCYPART_GRANDPAR
(20,14),(14,8),-0.559617 # DEPENDENCYPART_GRANDPAR
(20,14),(14,11),-0.551178 # DEPENDENCYPART_GRANDPAR
(20,14),(14,13),-0.385295 # DEPENDENCYPART_GRANDPAR
(20,14),(14,15),-0.424743 # DEPENDENCYPART_GRANDPAR
(20,14),(14,16),-0.537624 # DEPENDENCYPART_GRANDPAR
(20,14),(14,17),-0.494696 # DEPENDENCYPART_GRANDPAR
(20,14),(14,18),-0.578822 # DEPENDENCYPART_GRANDPAR
(20,14),(14,19),-0.209185 # DEPENDENCYPART_GRANDPAR
(20,14),(14,20),-0.912775 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,14),(14,21),-0.193195 # DEPENDENCYPART_GRANDPAR
(20,14),(14,22),-0.517064 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),-0.244443 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-0.897965 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,14),-0.269302 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.528204 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.670444 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.350592 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.164432 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-0.931708 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,19),-0.20274 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.147129 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.323128 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-0.91011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.218092 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),-0.514208 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.844742 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.680268 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.455031 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.356734 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.411655 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,14),-0.42677 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),-0.517996 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.412711 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),-0.54332 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.358725 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),-0.338501 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.357533 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.435413 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.263715 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.6176 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.828141 # DEPENDENCYPART_GRANDPAR
(21,20),(20,1),-0.419946 # DEPENDENCYPART_GRANDPAR
(21,20),(20,13),-0.415871 # DEPENDENCYPART_GRANDPAR
(21,20),(20,14),-0.433921 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.350617 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.39386 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.448211 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.277818 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.59312 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.833776 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.719697 # DEPENDENCYPART_GRANDPAR
(22,20),(20,1),-0.464251 # DEPENDENCYPART_GRANDPAR
(22,20),(20,13),0.0469737 # DEPENDENCYPART_GRANDPAR
(22,20),(20,14),-0.176748 # DEPENDENCYPART_GRANDPAR
(22,20),(20,16),-0.0924082 # DEPENDENCYPART_GRANDPAR
(22,20),(20,17),-0.253248 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),-0.398459 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),-0.15124 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.266448 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-1.80675 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
