# _root_ Church 's Fried Chicken Inc. and Popeye 's Famous Fried Chicken Inc. , which have merged , are still troubled by overlapping restaurant locations .
#goldHeads=4,1,4,18,4,4,11,7,11,11,6,11,4,15,4,15,4,0,18,18,20,24,24,21,18,
#predictedHeads=4,1,4,18,4,4,11,7,11,11,6,11,4,15,4,15,4,0,18,18,20,24,24,21,18,
(6,16),(16,10),0.588137 # DEPENDENCYPART_GRANDPAR
(6,16),(16,11),0.533997 # DEPENDENCYPART_GRANDPAR
(6,16),(16,12),0.83193 # DEPENDENCYPART_GRANDPAR
(6,16),(16,13),0.207633 # DEPENDENCYPART_GRANDPAR
(6,16),(16,14),-1.69082 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),-0.0058335 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),0.138819 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.239168 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),-0.0577834 # DEPENDENCYPART_GRANDPAR
(6,16),(16,20),-0.333005 # DEPENDENCYPART_GRANDPAR
(6,16),(16,21),-0.41199 # DEPENDENCYPART_GRANDPAR
(6,16),(16,22),-0.465498 # DEPENDENCYPART_GRANDPAR
(6,16),(16,24),-0.550931 # DEPENDENCYPART_GRANDPAR
(6,16),(16,25),-0.955631 # DEPENDENCYPART_GRANDPAR
(6,18),(18,1),-0.749986 # DEPENDENCYPART_GRANDPAR
(6,18),(18,3),-0.635036 # DEPENDENCYPART_GRANDPAR
(6,18),(18,4),-0.685212 # DEPENDENCYPART_GRANDPAR
(6,18),(18,5),-0.2617 # DEPENDENCYPART_GRANDPAR
(6,18),(18,6),-0.772003 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,18),(18,7),0.609517 # DEPENDENCYPART_GRANDPAR
(6,18),(18,8),-0.217922 # DEPENDENCYPART_GRANDPAR
(6,18),(18,9),0.0993937 # DEPENDENCYPART_GRANDPAR
(6,18),(18,10),0.321144 # DEPENDENCYPART_GRANDPAR
(6,18),(18,11),0.266959 # DEPENDENCYPART_GRANDPAR
(6,18),(18,12),0.562364 # DEPENDENCYPART_GRANDPAR
(6,18),(18,13),0.00157468 # DEPENDENCYPART_GRANDPAR
(6,18),(18,14),-1.56469 # DEPENDENCYPART_GRANDPAR
(6,18),(18,15),-0.2217 # DEPENDENCYPART_GRANDPAR
(6,18),(18,16),-0.344154 # DEPENDENCYPART_GRANDPAR
(6,18),(18,17),-0.0277492 # DEPENDENCYPART_GRANDPAR
(6,18),(18,19),0.0699454 # DEPENDENCYPART_GRANDPAR
(6,18),(18,20),-0.201584 # DEPENDENCYPART_GRANDPAR
(6,18),(18,21),-0.49544 # DEPENDENCYPART_GRANDPAR
(6,18),(18,22),-0.323609 # DEPENDENCYPART_GRANDPAR
(6,18),(18,23),-0.516333 # DEPENDENCYPART_GRANDPAR
(6,18),(18,24),-0.440273 # DEPENDENCYPART_GRANDPAR
(6,18),(18,25),-0.993232 # DEPENDENCYPART_GRANDPAR
(6,20),(20,4),-0.651926 # DEPENDENCYPART_GRANDPAR
(6,20),(20,5),-0.2284 # DEPENDENCYPART_GRANDPAR
(6,20),(20,6),-0.43248 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,20),(20,11),0.53527 # DEPENDENCYPART_GRANDPAR
(6,20),(20,12),0.833203 # DEPENDENCYPART_GRANDPAR
(6,20),(20,14),-1.69614 # DEPENDENCYPART_GRANDPAR
(6,20),(20,15),-0.00546515 # DEPENDENCYPART_GRANDPAR
(6,20),(20,16),-0.198022 # DEPENDENCYPART_GRANDPAR
(6,20),(20,17),0.184142 # DEPENDENCYPART_GRANDPAR
(6,20),(20,18),0.0145378 # DEPENDENCYPART_GRANDPAR
(6,20),(20,19),-0.138749 # DEPENDENCYPART_GRANDPAR
(6,20),(20,21),-0.457685 # DEPENDENCYPART_GRANDPAR
(6,20),(20,22),-0.498967 # DEPENDENCYPART_GRANDPAR
(6,20),(20,23),-0.606727 # DEPENDENCYPART_GRANDPAR
(6,20),(20,24),-0.58206 # DEPENDENCYPART_GRANDPAR
(6,20),(20,25),-0.996559 # DEPENDENCYPART_GRANDPAR
(6,24),(24,1),-0.878349 # DEPENDENCYPART_GRANDPAR
(6,24),(24,3),-0.763398 # DEPENDENCYPART_GRANDPAR
(6,24),(24,4),-0.813575 # DEPENDENCYPART_GRANDPAR
(6,24),(24,5),-0.39055 # DEPENDENCYPART_GRANDPAR
(6,24),(24,7),1.03924 # DEPENDENCYPART_GRANDPAR
(6,24),(24,9),0.53152 # DEPENDENCYPART_GRANDPAR
(6,24),(24,11),0.696729 # DEPENDENCYPART_GRANDPAR
(6,24),(24,14),-1.78199 # DEPENDENCYPART_GRANDPAR
(6,24),(24,16),-0.0130199 # DEPENDENCYPART_GRANDPAR
(6,24),(24,19),-0.250278 # DEPENDENCYPART_GRANDPAR
(6,24),(24,20),-0.168908 # DEPENDENCYPART_GRANDPAR
(6,24),(24,21),-0.496775 # DEPENDENCYPART_GRANDPAR
(6,24),(24,22),-0.43808 # DEPENDENCYPART_GRANDPAR
(6,24),(24,23),-0.455682 # DEPENDENCYPART_GRANDPAR
(6,24),(24,25),-1.07946 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.342394 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-1.0223 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),-0.974352 # DEPENDENCYPART_GRANDPAR
(7,1),(1,5),-1.15357 # DEPENDENCYPART_GRANDPAR
(7,1),(1,6),-1.25357 # DEPENDENCYPART_GRANDPAR
(7,1),(1,8),-1.17373 # DEPENDENCYPART_GRANDPAR
(7,1),(1,13),-1.18247 # DEPENDENCYPART_GRANDPAR
(7,1),(1,15),-1.09662 # DEPENDENCYPART_GRANDPAR
(7,1),(1,17),-1.17863 # DEPENDENCYPART_GRANDPAR
(7,1),(1,18),-1.20523 # DEPENDENCYPART_GRANDPAR
(7,1),(1,25),-1.7193 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-1.21462 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),-1.17189 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-1.24852 # DEPENDENCYPART_GRANDPAR
(7,3),(3,8),-1.17373 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-1.22055 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-0.836638 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-1.09691 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-1.1742 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-1.24873 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.62692 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,8),-1.17373 # DEPENDENCYPART_GRANDPAR
(7,4),(4,9),-0.961689 # DEPENDENCYPART_GRANDPAR
(7,4),(4,10),-0.83908 # DEPENDENCYPART_GRANDPAR
(7,4),(4,11),-0.89544 # DEPENDENCYPART_GRANDPAR
(7,4),(4,12),-1.07161 # DEPENDENCYPART_GRANDPAR
(7,4),(4,13),-1.18247 # DEPENDENCYPART_GRANDPAR
(7,4),(4,14),-0.692856 # DEPENDENCYPART_GRANDPAR
(7,4),(4,15),-1.09662 # DEPENDENCYPART_GRANDPAR
(7,4),(4,16),-0.780164 # DEPENDENCYPART_GRANDPAR
(7,4),(4,17),-1.17863 # DEPENDENCYPART_GRANDPAR
(7,4),(4,18),-1.20523 # DEPENDENCYPART_GRANDPAR
(7,4),(4,20),-0.968174 # DEPENDENCYPART_GRANDPAR
(7,4),(4,24),-0.938199 # DEPENDENCYPART_GRANDPAR
(7,4),(4,25),-1.7193 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-1.33847 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.947244 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-1.21442 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-1.16826 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-1.33086 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.62706 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-1.17373 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.839225 # DEPENDENCYPART_GRANDPAR
(7,5),(5,13),-1.18247 # DEPENDENCYPART_GRANDPAR
(7,5),(5,15),-1.09662 # DEPENDENCYPART_GRANDPAR
(7,5),(5,18),-1.20523 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.36378 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-1.09975 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.698555 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-0.575945 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.632305 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-0.806639 # DEPENDENCYPART_GRANDPAR
(7,6),(6,14),-0.619072 # DEPENDENCYPART_GRANDPAR
(7,6),(6,15),-1.03117 # DEPENDENCYPART_GRANDPAR
(7,6),(6,16),-0.711517 # DEPENDENCYPART_GRANDPAR
(7,6),(6,18),-1.13946 # DEPENDENCYPART_GRANDPAR
(7,6),(6,20),-0.899547 # DEPENDENCYPART_GRANDPAR
(7,6),(6,24),-0.864125 # DEPENDENCYPART_GRANDPAR
(7,8),(8,9),-0.267945 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-0.805265 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),-0.278216 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.0757569 # DEPENDENCYPART_GRANDPAR
(7,10),(10,1),-1.98722 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-0.800722 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,9),-0.135536 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.119037 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),-0.139473 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),-0.325309 # DEPENDENCYPART_GRANDPAR
(7,10),(10,17),-0.321476 # DEPENDENCYPART_GRANDPAR
(7,11),(11,1),-1.98722 # DEPENDENCYPART_GRANDPAR
(7,11),(11,3),-1.86018 # DEPENDENCYPART_GRANDPAR
(7,11),(11,4),-1.82082 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),-2.00005 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-0.803031 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),-0.27821 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),-0.137845 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.0212517 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.14541 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.327685 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.391501 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.596532 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.281323 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.323851 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.693699 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),-0.522273 # DEPENDENCYPART_GRANDPAR
(7,11),(11,20),-0.466705 # DEPENDENCYPART_GRANDPAR
(7,11),(11,21),-0.71105 # DEPENDENCYPART_GRANDPAR
(7,11),(11,24),-0.398322 # DEPENDENCYPART_GRANDPAR
(7,11),(11,25),-0.913013 # DEPENDENCYPART_GRANDPAR
(7,12),(12,3),-1.86032 # DEPENDENCYPART_GRANDPAR
(7,12),(12,7),-1.13344 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,12),(12,8),-0.172751 # DEPENDENCYPART_GRANDPAR
(7,12),(12,9),-0.468252 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),-0.352243 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.400021 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.54117 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.463409 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.668345 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.357272 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.537336 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),-0.765507 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),-0.594251 # DEPENDENCYPART_GRANDPAR
(7,12),(12,20),-0.542654 # DEPENDENCYPART_GRANDPAR
(7,12),(12,25),-1.00153 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.493831 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-1.12649 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.0284244 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),-0.332497 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.187279 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.117572 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.0801398 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.00254415 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.5517 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.84146 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.592763 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-0.888144 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-1.07544 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-1.08726 # DEPENDENCYPART_GRANDPAR
(9,7),(7,17),-1.20533 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.69329 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,1),-1.09882 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-1.04045 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-1.01661 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.113043 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.144609 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.236412 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.354477 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),0.586728 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),-0.142413 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),-0.13552 # DEPENDENCYPART_GRANDPAR
(10,1),(1,5),-0.127476 # DEPENDENCYPART_GRANDPAR
(10,1),(1,6),-0.0274164 # DEPENDENCYPART_GRANDPAR
(10,1),(1,8),0.801474 # DEPENDENCYPART_GRANDPAR
(10,1),(1,13),-1.07649 # DEPENDENCYPART_GRANDPAR
(10,1),(1,15),-1.11798 # DEPENDENCYPART_GRANDPAR
(10,1),(1,17),-1.21494 # DEPENDENCYPART_GRANDPAR
(10,1),(1,18),-1.07837 # DEPENDENCYPART_GRANDPAR
(10,1),(1,25),-1.66182 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.31597 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.1849 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.179785 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.0160325 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),0.173924 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),0.798432 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.138688 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.66456 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.460569 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-1.10032 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-1.07649 # DEPENDENCYPART_GRANDPAR
(10,7),(7,17),-1.21494 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.105173 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),0.320514 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.66456 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,1),-1.09573 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-0.961662 # DEPENDENCYPART_GRANDPAR
(10,11),(11,4),-0.963351 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-0.955328 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.887435 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.0844056 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.942969 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.865367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.16199 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.203283 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.310415 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.616932 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.389715 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.341724 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.565885 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),-0.500291 # DEPENDENCYPART_GRANDPAR
(10,11),(11,20),-0.550251 # DEPENDENCYPART_GRANDPAR
(10,11),(11,21),-0.663516 # DEPENDENCYPART_GRANDPAR
(10,11),(11,24),-0.572598 # DEPENDENCYPART_GRANDPAR
(10,11),(11,25),-0.854586 # DEPENDENCYPART_GRANDPAR
(10,12),(12,3),-0.961807 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.88758 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-0.0844106 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.943114 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-1.19636 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),0.0162165 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.416768 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.382323 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.688745 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.465664 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.55521 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.637693 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.572268 # DEPENDENCYPART_GRANDPAR
(10,12),(12,20),-0.6262 # DEPENDENCYPART_GRANDPAR
(10,12),(12,25),-0.943104 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),0.503897 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),-0.261618 # DEPENDENCYPART_GRANDPAR
(11,1),(1,4),-0.270023 # DEPENDENCYPART_GRANDPAR
(11,1),(1,5),-0.340702 # DEPENDENCYPART_GRANDPAR
(11,1),(1,6),-0.141014 # DEPENDENCYPART_GRANDPAR
(11,1),(1,8),0.714282 # DEPENDENCYPART_GRANDPAR
(11,1),(1,13),-1.11327 # DEPENDENCYPART_GRANDPAR
(11,1),(1,15),-0.652503 # DEPENDENCYPART_GRANDPAR
(11,1),(1,17),-0.780302 # DEPENDENCYPART_GRANDPAR
(11,1),(1,18),-0.63019 # DEPENDENCYPART_GRANDPAR
(11,1),(1,25),-1.15666 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.444908 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.359031 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.135965 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),0.711239 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-0.450845 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),0.00965881 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),-0.336231 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.36134 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),-0.13618 # DEPENDENCYPART_GRANDPAR
(11,4),(4,7),-0.220333 # DEPENDENCYPART_GRANDPAR
(11,4),(4,8),0.711239 # DEPENDENCYPART_GRANDPAR
(11,4),(4,9),-0.319454 # DEPENDENCYPART_GRANDPAR
(11,4),(4,10),-0.295539 # DEPENDENCYPART_GRANDPAR
(11,4),(4,11),-1.25335 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,4),(4,12),-0.601113 # DEPENDENCYPART_GRANDPAR
(11,4),(4,13),-1.11327 # DEPENDENCYPART_GRANDPAR
(11,4),(4,14),-0.188832 # DEPENDENCYPART_GRANDPAR
(11,4),(4,15),-0.652503 # DEPENDENCYPART_GRANDPAR
(11,4),(4,16),-0.554081 # DEPENDENCYPART_GRANDPAR
(11,4),(4,17),-0.780302 # DEPENDENCYPART_GRANDPAR
(11,4),(4,18),-0.63019 # DEPENDENCYPART_GRANDPAR
(11,4),(4,20),-0.674122 # DEPENDENCYPART_GRANDPAR
(11,4),(4,24),-0.721544 # DEPENDENCYPART_GRANDPAR
(11,4),(4,25),-1.15666 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),-0.568756 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.100947 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.453746 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.463929 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.218303 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.55074 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),0.816699 # DEPENDENCYPART_GRANDPAR
(11,5),(5,10),-0.62653 # DEPENDENCYPART_GRANDPAR
(11,5),(5,13),-1.11327 # DEPENDENCYPART_GRANDPAR
(11,5),(5,15),-0.652505 # DEPENDENCYPART_GRANDPAR
(11,5),(5,18),-0.630193 # DEPENDENCYPART_GRANDPAR
(11,7),(7,1),-0.449879 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.334868 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.345052 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.260021 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),0.0470478 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),0.71124 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),-0.320384 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),-0.297053 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.25335 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),-0.601113 # DEPENDENCYPART_GRANDPAR
(11,7),(7,13),-1.11327 # DEPENDENCYPART_GRANDPAR
(11,7),(7,17),-0.780302 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.744208 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.274086 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),0.21969 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.298356 # DEPENDENCYPART_GRANDPAR
(11,10),(10,1),-0.444908 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.267807 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.366854 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.25335 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.601115 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-1.11336 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.780387 # DEPENDENCYPART_GRANDPAR
(11,12),(12,3),-1.09964 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-1.04436 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.184279 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-1.14344 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-1.11351 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.757933 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.471977 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),0.0406144 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.224225 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.130229 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.139007 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),-0.19047 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),-0.143504 # DEPENDENCYPART_GRANDPAR
(11,12),(12,20),-0.247642 # DEPENDENCYPART_GRANDPAR
(11,12),(12,25),-0.438898 # DEPENDENCYPART_GRANDPAR
(11,14),(14,12),-0.0750855 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.0425273 # DEPENDENCYPART_GRANDPAR
(11,15),(15,1),-1.08125 # DEPENDENCYPART_GRANDPAR
(11,15),(15,3),-0.963241 # DEPENDENCYPART_GRANDPAR
(11,15),(15,4),-0.980228 # DEPENDENCYPART_GRANDPAR
(11,15),(15,5),-1.04888 # DEPENDENCYPART_GRANDPAR
(11,15),(15,6),-0.589801 # DEPENDENCYPART_GRANDPAR
(11,15),(15,7),-0.907959 # DEPENDENCYPART_GRANDPAR
(11,15),(15,9),-1.00704 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.977107 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-0.750135 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,12),-0.150833 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),-0.58973 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.780987 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),0.154817 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.0847688 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.19693 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),0.0806421 # DEPENDENCYPART_GRANDPAR
(11,15),(15,20),0.0353229 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),-0.0608646 # DEPENDENCYPART_GRANDPAR
(11,15),(15,24),-0.113135 # DEPENDENCYPART_GRANDPAR
(11,15),(15,25),-0.617867 # DEPENDENCYPART_GRANDPAR
(11,16),(16,4),-0.971758 # DEPENDENCYPART_GRANDPAR
(11,16),(16,5),-1.04041 # DEPENDENCYPART_GRANDPAR
(11,16),(16,6),-0.625762 # DEPENDENCYPART_GRANDPAR
(11,16),(16,10),-0.968637 # DEPENDENCYPART_GRANDPAR
(11,16),(16,11),-0.678603 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,16),(16,12),-0.0773806 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),-0.50763 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),0.576156 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-0.0991358 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.0286849 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),-0.139899 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),0.143836 # DEPENDENCYPART_GRANDPAR
(11,16),(16,20),-0.0970707 # DEPENDENCYPART_GRANDPAR
(11,16),(16,21),0.169764 # DEPENDENCYPART_GRANDPAR
