# _root_ In New York Stock Exchange composite trading yesterday , Bear Stearns shares closed at $ 13.625 , down 25 cents .
#goldHeads=13,7,7,7,7,7,1,13,13,12,12,13,0,13,14,15,13,13,20,18,13,
#predictedHeads=13,7,7,7,7,7,1,13,13,12,12,13,0,13,14,15,13,13,20,18,13,
(12,14),(14,17),0.0044876 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.287202 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.274544 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-0.30602 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.726327 # DEPENDENCYPART_GRANDPAR
(12,15),(15,1),-1.17549 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-0.900858 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,14),-0.536978 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.336871 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.0869273 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.235734 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.407432 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),-0.382051 # DEPENDENCYPART_GRANDPAR
(12,15),(15,21),-0.689298 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.220531 # DEPENDENCYPART_GRANDPAR
(12,18),(18,15),-0.233956 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),0.00858428 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.286963 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),0.0947197 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.524691 # DEPENDENCYPART_GRANDPAR
(12,20),(20,1),-1.22043 # DEPENDENCYPART_GRANDPAR
(12,20),(20,12),-0.713691 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,20),(20,14),-0.329441 # DEPENDENCYPART_GRANDPAR
(12,20),(20,15),-0.142338 # DEPENDENCYPART_GRANDPAR
(12,20),(20,16),-0.0756491 # DEPENDENCYPART_GRANDPAR
(12,20),(20,17),0.0462508 # DEPENDENCYPART_GRANDPAR
(12,20),(20,18),-0.0783494 # DEPENDENCYPART_GRANDPAR
(12,20),(20,19),-0.182818 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),-0.469647 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),-0.464307 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-0.31428 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),-0.273524 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),-0.150127 # DEPENDENCYPART_GRANDPAR
(13,1),(1,5),-0.247699 # DEPENDENCYPART_GRANDPAR
(13,1),(1,6),-0.0472863 # DEPENDENCYPART_GRANDPAR
(13,1),(1,7),0.353213 # DEPENDENCYPART_GRANDPAR
(13,1),(1,8),-0.330927 # DEPENDENCYPART_GRANDPAR
(13,1),(1,9),-0.576668 # DEPENDENCYPART_GRANDPAR
(13,1),(1,21),-0.943982 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),-0.206152 # DEPENDENCYPART_GRANDPAR
(13,2),(2,4),-0.0339057 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),-0.245472 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.470748 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),-0.0119684 # DEPENDENCYPART_GRANDPAR
(13,3),(3,5),-0.180682 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),-0.0861841 # DEPENDENCYPART_GRANDPAR
(13,3),(3,8),-0.251464 # DEPENDENCYPART_GRANDPAR
(13,3),(3,9),-0.268566 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),-0.218973 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.314975 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.229602 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),-0.174289 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),-0.0418929 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),0.166423 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),-0.208472 # DEPENDENCYPART_GRANDPAR
(13,4),(4,9),-0.140461 # DEPENDENCYPART_GRANDPAR
(13,4),(4,12),-0.33136 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-0.208151 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.400147 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.319363 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.199362 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.0712459 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),0.148317 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.235938 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),-0.204259 # DEPENDENCYPART_GRANDPAR
(13,6),(6,1),-0.227746 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),-0.248385 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),-0.312544 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),-0.0774944 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),-0.268099 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),0.168022 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),-0.143894 # DEPENDENCYPART_GRANDPAR
(13,6),(6,9),-0.101995 # DEPENDENCYPART_GRANDPAR
(13,7),(7,1),-0.281735 # DEPENDENCYPART_GRANDPAR
(13,7),(7,2),-0.274353 # DEPENDENCYPART_GRANDPAR
(13,7),(7,3),-0.337275 # DEPENDENCYPART_GRANDPAR
(13,7),(7,4),-0.0892335 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),-0.290769 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),-0.222074 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),-0.134471 # DEPENDENCYPART_GRANDPAR
(13,7),(7,12),-0.42095 # DEPENDENCYPART_GRANDPAR
(13,8),(8,1),-0.522246 # DEPENDENCYPART_GRANDPAR
(13,8),(8,2),-0.570323 # DEPENDENCYPART_GRANDPAR
(13,8),(8,3),-0.63336 # DEPENDENCYPART_GRANDPAR
(13,8),(8,4),-0.392243 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),-0.58094 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),-0.418394 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.138027 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),-0.406841 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),-0.00598688 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),-0.113635 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),-0.69316 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-1.07655 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,14),0.235993 # DEPENDENCYPART_GRANDPAR
(13,8),(8,15),-0.0860154 # DEPENDENCYPART_GRANDPAR
(13,8),(8,17),-0.494209 # DEPENDENCYPART_GRANDPAR
(13,8),(8,18),-0.456872 # DEPENDENCYPART_GRANDPAR
(13,8),(8,20),-0.58138 # DEPENDENCYPART_GRANDPAR
(13,8),(8,21),-1.01868 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),-0.322145 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.268003 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),0.0299272 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.492864 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.498481 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),0.121147 # DEPENDENCYPART_GRANDPAR
(13,10),(10,21),-1.03855 # DEPENDENCYPART_GRANDPAR
(13,11),(11,2),-0.312595 # DEPENDENCYPART_GRANDPAR
(13,11),(11,3),-0.227955 # DEPENDENCYPART_GRANDPAR
(13,11),(11,4),-0.112973 # DEPENDENCYPART_GRANDPAR
(13,11),(11,5),-0.26781 # DEPENDENCYPART_GRANDPAR
(13,11),(11,6),-0.242374 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),0.0555557 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.467236 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.439516 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),0.299166 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.347558 # DEPENDENCYPART_GRANDPAR
(13,11),(11,14),0.117965 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-0.111825 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.624098 # DEPENDENCYPART_GRANDPAR
(13,11),(11,18),-0.491425 # DEPENDENCYPART_GRANDPAR
(13,11),(11,20),-0.66135 # DEPENDENCYPART_GRANDPAR
(13,11),(11,21),-1.03852 # DEPENDENCYPART_GRANDPAR
(13,12),(12,1),-0.355947 # DEPENDENCYPART_GRANDPAR
(13,12),(12,2),-0.302052 # DEPENDENCYPART_GRANDPAR
(13,12),(12,3),-0.308281 # DEPENDENCYPART_GRANDPAR
(13,12),(12,4),-0.200241 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),-0.307454 # DEPENDENCYPART_GRANDPAR
(13,12),(12,6),-0.210816 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),0.0470201 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),-0.477675 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.392153 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),0.162577 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),0.0837253 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.04715 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),0.341632 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.0268288 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-0.440037 # DEPENDENCYPART_GRANDPAR
(13,12),(12,18),-0.396849 # DEPENDENCYPART_GRANDPAR
(13,12),(12,20),-0.590301 # DEPENDENCYPART_GRANDPAR
(13,12),(12,21),-0.961396 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.979359 # DEPENDENCYPART_GRANDPAR
(13,14),(14,15),0.807686 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.310941 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),0.188173 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),0.00525647 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.0471249 # DEPENDENCYPART_GRANDPAR
(13,14),(14,20),0.040064 # DEPENDENCYPART_GRANDPAR
(13,14),(14,21),-0.794999 # DEPENDENCYPART_GRANDPAR
(13,15),(15,1),-0.43923 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.853103 # DEPENDENCYPART_GRANDPAR
(13,15),(15,14),0.3784 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.0435316 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),0.119311 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.159975 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.320334 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),-0.131148 # DEPENDENCYPART_GRANDPAR
(13,15),(15,21),-0.827942 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.865848 # DEPENDENCYPART_GRANDPAR
(13,16),(16,14),0.456138 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.544298 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),0.219212 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),0.0302229 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),0.00400727 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.0764929 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),0.521433 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),0.334137 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.233581 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),0.432827 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),-0.69328 # DEPENDENCYPART_GRANDPAR
(13,19),(19,14),0.452758 # DEPENDENCYPART_GRANDPAR
(13,19),(19,15),0.544132 # DEPENDENCYPART_GRANDPAR
(13,19),(19,16),0.038144 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),0.430165 # DEPENDENCYPART_GRANDPAR
(13,19),(19,18),0.0414025 # DEPENDENCYPART_GRANDPAR
(13,19),(19,20),0.00350397 # DEPENDENCYPART_GRANDPAR
(13,20),(20,1),-0.385023 # DEPENDENCYPART_GRANDPAR
(13,20),(20,12),-0.893714 # DEPENDENCYPART_GRANDPAR
(13,20),(20,14),0.517955 # DEPENDENCYPART_GRANDPAR
(13,20),(20,15),0.506602 # DEPENDENCYPART_GRANDPAR
(13,20),(20,16),0.0766064 # DEPENDENCYPART_GRANDPAR
(13,20),(20,17),0.356947 # DEPENDENCYPART_GRANDPAR
(13,20),(20,18),-0.167387 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),-0.262175 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),-0.754412 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),-0.273249 # DEPENDENCYPART_GRANDPAR
(14,12),(12,1),-0.183118 # DEPENDENCYPART_GRANDPAR
(14,12),(12,2),-0.650566 # DEPENDENCYPART_GRANDPAR
(14,12),(12,3),-0.587204 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-0.584632 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.633441 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.589817 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.555096 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.575284 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.811897 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.531795 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.502598 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.144139 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.42355 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.227806 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.803293 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-1.07138 # DEPENDENCYPART_GRANDPAR
(14,12),(12,20),-1.23813 # DEPENDENCYPART_GRANDPAR
(14,12),(12,21),-1.47628 # DEPENDENCYPART_GRANDPAR
(14,15),(15,1),-1.03957 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-1.27647 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.683331 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),0.762233 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),0.136172 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.0313 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.0648969 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.340144 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),-0.837519 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-1.26186 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.730039 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),0.714588 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.0839854 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.142081 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.457741 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.28141 # DEPENDENCYPART_GRANDPAR
(14,18),(18,15),0.468677 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.0487058 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.504652 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.483913 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-1.15934 # DEPENDENCYPART_GRANDPAR
(14,19),(19,14),-0.741722 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,19),(19,15),0.706805 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),0.72575 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),0.248731 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.174665 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.454999 # DEPENDENCYPART_GRANDPAR
(14,20),(20,1),-1.16424 # DEPENDENCYPART_GRANDPAR
(14,20),(20,12),-1.42511 # DEPENDENCYPART_GRANDPAR
(14,20),(20,14),-0.739945 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,20),(20,15),0.639634 # DEPENDENCYPART_GRANDPAR
(14,20),(20,16),0.629887 # DEPENDENCYPART_GRANDPAR
(14,20),(20,17),0.133535 # DEPENDENCYPART_GRANDPAR
(14,20),(20,18),-0.621288 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),-0.126137 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.911952 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.569294 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),-0.64526 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.63602 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.675222 # DEPENDENCYPART_GRANDPAR
(15,1),(1,5),-0.639933 # DEPENDENCYPART_GRANDPAR
(15,1),(1,6),-0.508019 # DEPENDENCYPART_GRANDPAR
(15,1),(1,7),-0.434472 # DEPENDENCYPART_GRANDPAR
(15,1),(1,8),-0.568399 # DEPENDENCYPART_GRANDPAR
(15,1),(1,9),-0.647255 # DEPENDENCYPART_GRANDPAR
(15,1),(1,21),-0.858701 # DEPENDENCYPART_GRANDPAR
(15,12),(12,1),-0.379232 # DEPENDENCYPART_GRANDPAR
(15,12),(12,2),-0.725535 # DEPENDENCYPART_GRANDPAR
(15,12),(12,3),-0.741317 # DEPENDENCYPART_GRANDPAR
(15,12),(12,4),-0.716677 # DEPENDENCYPART_GRANDPAR
(15,12),(12,5),-0.77626 # DEPENDENCYPART_GRANDPAR
(15,12),(12,6),-0.594061 # DEPENDENCYPART_GRANDPAR
(15,12),(12,7),-0.644038 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-0.640133 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-0.626878 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.701325 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.705365 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.358674 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.28213 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.33641 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,17),-1.03211 # DEPENDENCYPART_GRANDPAR
(15,12),(12,18),-0.704622 # DEPENDENCYPART_GRANDPAR
(15,12),(12,20),-0.47815 # DEPENDENCYPART_GRANDPAR
(15,12),(12,21),-0.854882 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.150959 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.34439 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.412814 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.948651 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.720687 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-0.899237 # DEPENDENCYPART_GRANDPAR
(15,14),(14,20),-0.529035 # DEPENDENCYPART_GRANDPAR
(15,14),(14,21),-0.866695 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-0.963086 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.847176 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.871553 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.70527 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.619774 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.126984 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.355411 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.792578 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,17),-0.430826 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.301521 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),0.465407 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.307234 # DEPENDENCYPART_GRANDPAR
(15,19),(19,14),-0.847176 # DEPENDENCYPART_GRANDPAR
(15,19),(19,15),-0.872198 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,19),(19,16),-0.0690117 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),-0.460861 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.174756 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.146273 # DEPENDENCYPART_GRANDPAR
(15,20),(20,1),-0.741988 # DEPENDENCYPART_GRANDPAR
(15,20),(20,12),-0.997404 # DEPENDENCYPART_GRANDPAR
(15,20),(20,14),-0.782795 # DEPENDENCYPART_GRANDPAR
(15,20),(20,15),-0.783331 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,20),(20,16),0.0818546 # DEPENDENCYPART_GRANDPAR
(15,20),(20,17),-0.448964 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),-0.292691 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.404467 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.38452 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.0607854 # DEPENDENCYPART_GRANDPAR
(16,12),(12,1),-0.3595 # DEPENDENCYPART_GRANDPAR
(16,12),(12,2),-0.215814 # DEPENDENCYPART_GRANDPAR
(16,12),(12,3),-0.204373 # DEPENDENCYPART_GRANDPAR
(16,12),(12,4),-0.246813 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.266236 # DEPENDENCYPART_GRANDPAR
(16,12),(12,6),-0.380331 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.389488 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.425876 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.353126 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.242893 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.281272 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.160293 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.12871 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),-0.150536 # DEPENDENCYPART_GRANDPAR
(16,12),(12,17),-0.678566 # DEPENDENCYPART_GRANDPAR
(16,12),(12,18),-0.596005 # DEPENDENCYPART_GRANDPAR
(16,12),(12,20),-0.67873 # DEPENDENCYPART_GRANDPAR
(16,12),(12,21),-0.958443 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),0.188213 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.140278 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.43787 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.613645 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.630576 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.717874 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-0.751811 # DEPENDENCYPART_GRANDPAR
(16,14),(14,21),-0.988778 # DEPENDENCYPART_GRANDPAR
(16,15),(15,1),-0.263959 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),0.0106401 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.174847 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.39608 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.593301 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.61341 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.676085 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.646003 # DEPENDENCYPART_GRANDPAR
(16,15),(15,21),-0.956339 # DEPENDENCYPART_GRANDPAR
(16,17),(17,18),-0.204137 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.613287 # DEPENDENCYPART_GRANDPAR
(16,18),(18,17),-0.194182 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.11948 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),0.0186482 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.533062 # DEPENDENCYPART_GRANDPAR
(16,20),(20,1),-0.686686 # DEPENDENCYPART_GRANDPAR
(16,20),(20,12),-0.556115 # DEPENDENCYPART_GRANDPAR
(16,20),(20,14),-0.527569 # DEPENDENCYPART_GRANDPAR
(16,20),(20,15),-0.616916 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-0.97472 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,17),-0.207132 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),-0.281293 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.253692 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.52945 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.598328 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-1.3494 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.337237 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.246584 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.569207 # DEPENDENCYPART_GRANDPAR
(18,15),(15,1),-0.0570015 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.278947 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.0756283 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),0.33668 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.0396165 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.31916 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),0.393674 # DEPENDENCYPART_GRANDPAR
(18,15),(15,20),-0.249338 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.698488 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.29818 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,14),-0.446758 # DEPENDENCYPART_GRANDPAR
(18,19),(19,15),-0.693741 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.517801 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.636938 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.857257 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),0.116656 # DEPENDENCYPART_GRANDPAR
(18,20),(20,1),-0.423174 # DEPENDENCYPART_GRANDPAR
(18,20),(20,12),-0.710156 # DEPENDENCYPART_GRANDPAR
(18,20),(20,14),-0.383803 # DEPENDENCYPART_GRANDPAR
