# _root_ Consider Gap Inc. , whose latest ad campaign features black-and-white shots of Hollywood stars , artists and other well-known personalities modeling the retailer 's jeans and T-shirts .
#goldHeads=0,1,2,2,8,8,8,9,2,11,9,11,14,12,14,14,16,19,20,17,14,23,25,23,21,25,26,1,
#predictedHeads=0,1,2,2,8,8,8,9,2,11,9,11,14,12,14,14,16,20,20,17,20,23,25,23,21,25,26,1,
(14,13),(14,23),-0.039408 # DEPENDENCYPART_SIBL
(14,13),(14,24),-0.149069 # DEPENDENCYPART_SIBL
(14,13),(14,25),-0.0465185 # DEPENDENCYPART_SIBL
(14,13),(14,26),-0.0176614 # DEPENDENCYPART_SIBL
(14,13),(14,28),-0.0346997 # DEPENDENCYPART_SIBL
(14,15),(14,16),0.69118 # DEPENDENCYPART_SIBL
(14,15),(14,17),0.484804 # DEPENDENCYPART_SIBL
(14,15),(14,18),0.343596 # DEPENDENCYPART_SIBL
(14,15),(14,19),0.342603 # DEPENDENCYPART_SIBL
(14,15),(14,20),0.709986 # DEPENDENCYPART_SIBL
(14,15),(14,21),0.513912 # DEPENDENCYPART_SIBL
(14,15),(14,23),0.590796 # DEPENDENCYPART_SIBL
(14,15),(14,24),0.0188441 # DEPENDENCYPART_SIBL
(14,15),(14,25),0.708714 # DEPENDENCYPART_SIBL
(14,15),(14,26),0.484804 # DEPENDENCYPART_SIBL
(14,15),(14,28),0.0278444 # DEPENDENCYPART_SIBL
(14,16),(14,17),-0.0502074 # DEPENDENCYPART_SIBL
(14,16),(14,18),-0.00299569 # DEPENDENCYPART_SIBL
(14,16),(14,19),0.00222744 # DEPENDENCYPART_SIBL
(14,16),(14,20),-0.212661 # DEPENDENCYPART_SIBL
(14,16),(14,21),-0.04823 # DEPENDENCYPART_SIBL
(14,16),(14,23),-0.0637379 # DEPENDENCYPART_SIBL
(14,16),(14,24),-0.119047 # DEPENDENCYPART_SIBL
(14,16),(14,25),-0.212665 # DEPENDENCYPART_SIBL
(14,16),(14,26),-0.0502074 # DEPENDENCYPART_SIBL
(14,16),(14,28),0.0035641 # DEPENDENCYPART_SIBL
(14,17),(14,18),-0.0133211 # DEPENDENCYPART_SIBL
(14,17),(14,19),-0.00295368 # DEPENDENCYPART_SIBL
(14,17),(14,20),-0.0203738 # DEPENDENCYPART_SIBL
(14,17),(14,21),0.00384476 # DEPENDENCYPART_SIBL
(14,17),(14,23),-0.00122038 # DEPENDENCYPART_SIBL
(14,17),(14,24),-0.192821 # DEPENDENCYPART_SIBL
(14,17),(14,25),-0.0207342 # DEPENDENCYPART_SIBL
(14,17),(14,26),-1.02744 # DEPENDENCYPART_SIBL
(14,17),(14,28),-0.0502403 # DEPENDENCYPART_SIBL
(14,18),(14,19),-0.105493 # DEPENDENCYPART_SIBL
(14,18),(14,20),-0.0165471 # DEPENDENCYPART_SIBL
(14,18),(14,21),-0.0429463 # DEPENDENCYPART_SIBL
(14,18),(14,23),-0.044207 # DEPENDENCYPART_SIBL
(14,18),(14,24),-0.0931695 # DEPENDENCYPART_SIBL
(14,18),(14,25),-0.0165513 # DEPENDENCYPART_SIBL
(14,18),(14,26),-0.0197906 # DEPENDENCYPART_SIBL
(14,18),(14,28),-0.00479647 # DEPENDENCYPART_SIBL
(14,19),(14,20),0.00396356 # DEPENDENCYPART_SIBL
(14,19),(14,21),-0.0305913 # DEPENDENCYPART_SIBL
(14,19),(14,23),-0.0322422 # DEPENDENCYPART_SIBL
(14,19),(14,24),-0.0821985 # DEPENDENCYPART_SIBL
(14,19),(14,25),0.00395935 # DEPENDENCYPART_SIBL
(14,19),(14,26),0.00137599 # DEPENDENCYPART_SIBL
(14,19),(14,28),0.0197229 # DEPENDENCYPART_SIBL
(14,20),(14,21),-0.0480712 # DEPENDENCYPART_SIBL
(14,20),(14,23),-0.0635791 # DEPENDENCYPART_SIBL
(14,20),(14,24),-0.118889 # DEPENDENCYPART_SIBL
(14,20),(14,25),-0.212506 # DEPENDENCYPART_SIBL
(14,20),(14,26),-0.0499138 # DEPENDENCYPART_SIBL
(14,20),(14,28),0.00474574 # DEPENDENCYPART_SIBL
(14,21),(14,23),-0.060123 # DEPENDENCYPART_SIBL
(14,21),(14,24),-0.0819307 # DEPENDENCYPART_SIBL
(14,21),(14,25),-0.0321423 # DEPENDENCYPART_SIBL
(14,21),(14,26),0.0843436 # DEPENDENCYPART_SIBL
(14,21),(14,28),0.0591341 # DEPENDENCYPART_SIBL
(14,23),(14,24),-0.130122 # DEPENDENCYPART_SIBL
(14,23),(14,25),-0.120486 # DEPENDENCYPART_SIBL
(14,23),(14,26),-0.0319609 # DEPENDENCYPART_SIBL
(14,23),(14,28),0.0410252 # DEPENDENCYPART_SIBL
(14,24),(14,25),-0.156383 # DEPENDENCYPART_SIBL
(14,24),(14,26),-0.0767114 # DEPENDENCYPART_SIBL
(14,24),(14,28),-0.175449 # DEPENDENCYPART_SIBL
(14,25),(14,26),-0.0503299 # DEPENDENCYPART_SIBL
(14,25),(14,28),0.00941444 # DEPENDENCYPART_SIBL
(14,26),(14,28),-0.0502403 # DEPENDENCYPART_SIBL
(16,13),(16,14),0.0352613 # DEPENDENCYPART_SIBL
(16,13),(16,15),0.0561457 # DEPENDENCYPART_SIBL
(16,13),(16,17),-0.016711 # DEPENDENCYPART_SIBL
(16,13),(16,18),-0.0975155 # DEPENDENCYPART_SIBL
(16,13),(16,19),-0.109877 # DEPENDENCYPART_SIBL
(16,13),(16,20),-0.0366116 # DEPENDENCYPART_SIBL
(16,13),(16,21),-0.145671 # DEPENDENCYPART_SIBL
(16,13),(16,23),-0.0298284 # DEPENDENCYPART_SIBL
(16,13),(16,24),-0.136931 # DEPENDENCYPART_SIBL
(16,13),(16,25),-0.0379747 # DEPENDENCYPART_SIBL
(16,13),(16,26),-0.016711 # DEPENDENCYPART_SIBL
(16,13),(16,28),-0.0111152 # DEPENDENCYPART_SIBL
(16,14),(16,15),0.202011 # DEPENDENCYPART_SIBL
(16,14),(16,17),0.0114523 # DEPENDENCYPART_SIBL
(16,14),(16,18),-0.0400935 # DEPENDENCYPART_SIBL
(16,14),(16,19),-0.0499027 # DEPENDENCYPART_SIBL
(16,14),(16,20),-0.0295941 # DEPENDENCYPART_SIBL
(16,14),(16,21),-0.0545955 # DEPENDENCYPART_SIBL
(16,14),(16,23),-0.000928296 # DEPENDENCYPART_SIBL
(16,14),(16,24),-0.150201 # DEPENDENCYPART_SIBL
(16,14),(16,25),-0.0295941 # DEPENDENCYPART_SIBL
(16,14),(16,26),0.0114523 # DEPENDENCYPART_SIBL
(16,14),(16,28),0.00422139 # DEPENDENCYPART_SIBL
(16,15),(16,17),-0.0748945 # DEPENDENCYPART_SIBL
(16,15),(16,18),-0.0193551 # DEPENDENCYPART_SIBL
(16,15),(16,19),-0.0288112 # DEPENDENCYPART_SIBL
(16,15),(16,20),-0.0293056 # DEPENDENCYPART_SIBL
(16,15),(16,21),-0.0398903 # DEPENDENCYPART_SIBL
(16,15),(16,23),-0.0312326 # DEPENDENCYPART_SIBL
(16,15),(16,24),-0.336577 # DEPENDENCYPART_SIBL
(16,15),(16,25),-0.0293132 # DEPENDENCYPART_SIBL
(16,15),(16,26),-0.0748945 # DEPENDENCYPART_SIBL
(16,15),(16,28),0.144447 # DEPENDENCYPART_SIBL
(16,17),(16,18),-0.017279 # DEPENDENCYPART_SIBL
(16,17),(16,19),-0.00691159 # DEPENDENCYPART_SIBL
(16,17),(16,20),-0.0382671 # DEPENDENCYPART_SIBL
(16,17),(16,21),-0.00369939 # DEPENDENCYPART_SIBL
(16,17),(16,23),-0.0053334 # DEPENDENCYPART_SIBL
(16,17),(16,24),-0.196779 # DEPENDENCYPART_SIBL
(16,17),(16,25),-0.0386276 # DEPENDENCYPART_SIBL
(16,17),(16,26),-1.03702 # DEPENDENCYPART_SIBL
(16,17),(16,28),-0.0581814 # DEPENDENCYPART_SIBL
(16,18),(16,19),-0.105493 # DEPENDENCYPART_SIBL
(16,18),(16,20),-0.0304774 # DEPENDENCYPART_SIBL
(16,18),(16,21),-0.0465325 # DEPENDENCYPART_SIBL
(16,18),(16,23),-0.0443622 # DEPENDENCYPART_SIBL
(16,18),(16,24),-0.0931695 # DEPENDENCYPART_SIBL
(16,18),(16,25),-0.0304816 # DEPENDENCYPART_SIBL
(16,18),(16,26),-0.0254125 # DEPENDENCYPART_SIBL
(16,18),(16,28),-0.00416608 # DEPENDENCYPART_SIBL
(16,19),(16,20),-0.00996674 # DEPENDENCYPART_SIBL
(16,19),(16,21),-0.0341776 # DEPENDENCYPART_SIBL
(16,19),(16,23),-0.0323973 # DEPENDENCYPART_SIBL
(16,19),(16,24),-0.0821985 # DEPENDENCYPART_SIBL
(16,19),(16,25),-0.00997094 # DEPENDENCYPART_SIBL
(16,19),(16,26),-0.00424595 # DEPENDENCYPART_SIBL
(16,19),(16,28),0.0203533 # DEPENDENCYPART_SIBL
(16,20),(16,21),-0.0521958 # DEPENDENCYPART_SIBL
(16,20),(16,23),-0.0642811 # DEPENDENCYPART_SIBL
(16,20),(16,24),-0.119436 # DEPENDENCYPART_SIBL
(16,20),(16,25),-0.227084 # DEPENDENCYPART_SIBL
(16,20),(16,26),-0.0560826 # DEPENDENCYPART_SIBL
(16,20),(16,28),0.00484821 # DEPENDENCYPART_SIBL
(16,21),(16,23),-0.0627283 # DEPENDENCYPART_SIBL
(16,21),(16,24),-0.084381 # DEPENDENCYPART_SIBL
(16,21),(16,25),-0.0485228 # DEPENDENCYPART_SIBL
(16,21),(16,26),0.0762714 # DEPENDENCYPART_SIBL
(16,21),(16,28),0.0600632 # DEPENDENCYPART_SIBL
(16,23),(16,24),-0.130221 # DEPENDENCYPART_SIBL
(16,23),(16,25),-0.134515 # DEPENDENCYPART_SIBL
(16,23),(16,26),-0.0376854 # DEPENDENCYPART_SIBL
(16,23),(16,28),0.0415798 # DEPENDENCYPART_SIBL
(16,24),(16,25),-0.170314 # DEPENDENCYPART_SIBL
(16,24),(16,26),-0.0823333 # DEPENDENCYPART_SIBL
(16,24),(16,28),-0.174819 # DEPENDENCYPART_SIBL
(16,25),(16,26),-0.0564987 # DEPENDENCYPART_SIBL
(16,25),(16,28),0.00951691 # DEPENDENCYPART_SIBL
(16,26),(16,28),-0.0581814 # DEPENDENCYPART_SIBL
(17,18),(17,19),-0.519615 # DEPENDENCYPART_SIBL
(17,18),(17,20),-0.625027 # DEPENDENCYPART_SIBL
(17,18),(17,21),-0.463976 # DEPENDENCYPART_SIBL
(17,18),(17,23),-0.605808 # DEPENDENCYPART_SIBL
(17,18),(17,25),-0.625027 # DEPENDENCYPART_SIBL
(17,18),(17,26),-0.341506 # DEPENDENCYPART_SIBL
(17,18),(17,27),-0.625027 # DEPENDENCYPART_SIBL
(17,19),(17,20),-0.603577 # DEPENDENCYPART_SIBL
(17,19),(17,21),-0.452822 # DEPENDENCYPART_SIBL
(17,19),(17,23),-0.598097 # DEPENDENCYPART_SIBL
(17,19),(17,25),-0.603577 # DEPENDENCYPART_SIBL
(17,19),(17,26),-0.326903 # DEPENDENCYPART_SIBL
(17,19),(17,27),-0.603577 # DEPENDENCYPART_SIBL
(17,20),(17,21),-0.302994 # DEPENDENCYPART_SIBL
(17,20),(17,23),-0.483401 # DEPENDENCYPART_SIBL
(17,20),(17,25),-0.713505 # DEPENDENCYPART_SIBL
(17,20),(17,26),-0.297252 # DEPENDENCYPART_SIBL
(17,20),(17,27),-0.713505 # DEPENDENCYPART_SIBL
(17,21),(17,23),-0.435892 # DEPENDENCYPART_SIBL
(17,21),(17,25),-0.424074 # DEPENDENCYPART_SIBL
(17,21),(17,26),-0.132633 # DEPENDENCYPART_SIBL
(17,21),(17,27),-0.424074 # DEPENDENCYPART_SIBL
(17,23),(17,25),-0.596508 # DEPENDENCYPART_SIBL
(17,23),(17,26),-0.338069 # DEPENDENCYPART_SIBL
(17,23),(17,27),-0.594444 # DEPENDENCYPART_SIBL
(17,25),(17,26),-0.297694 # DEPENDENCYPART_SIBL
(17,25),(17,27),-0.713545 # DEPENDENCYPART_SIBL
(17,26),(17,27),-0.138452 # DEPENDENCYPART_SIBL
(18,19),(18,20),-0.081499 # DEPENDENCYPART_SIBL
(19,18),(19,21),0.00533706 # DEPENDENCYPART_SIBL
(20,6),(20,10),0.000240186 # DEPENDENCYPART_SIBL
(20,6),(20,13),0.0495401 # DEPENDENCYPART_SIBL
(20,6),(20,16),0.0367383 # DEPENDENCYPART_SIBL
(20,6),(20,18),-0.010865 # DEPENDENCYPART_SIBL
(20,6),(20,19),-0.0136385 # DEPENDENCYPART_SIBL
(20,6),(20,21),-0.0961551 # DEPENDENCYPART_SIBL
(20,6),(20,23),0.00778636 # DEPENDENCYPART_SIBL
(20,6),(20,24),-0.132652 # DEPENDENCYPART_SIBL
(20,6),(20,25),-0.0351302 # DEPENDENCYPART_SIBL
(20,6),(20,26),-0.00563307 # DEPENDENCYPART_SIBL
(20,6),(20,27),-0.0351735 # DEPENDENCYPART_SIBL
(20,10),(20,13),0.0593599 # DEPENDENCYPART_SIBL
(20,10),(20,16),0.0228588 # DEPENDENCYPART_SIBL
(20,10),(20,18),-0.18119 # DEPENDENCYPART_SIBL
(20,10),(20,19),-0.130669 # DEPENDENCYPART_SIBL
(20,10),(20,21),-0.0161398 # DEPENDENCYPART_SIBL
(20,10),(20,23),0.00629414 # DEPENDENCYPART_SIBL
(20,10),(20,24),-0.155728 # DEPENDENCYPART_SIBL
(20,10),(20,25),-0.0270998 # DEPENDENCYPART_SIBL
(20,10),(20,26),-0.0168288 # DEPENDENCYPART_SIBL
(20,10),(20,27),-0.0271407 # DEPENDENCYPART_SIBL
(20,13),(20,16),0.0345711 # DEPENDENCYPART_SIBL
(20,13),(20,18),-0.11564 # DEPENDENCYPART_SIBL
(20,13),(20,19),-0.0363365 # DEPENDENCYPART_SIBL
(20,13),(20,21),-0.143084 # DEPENDENCYPART_SIBL
(20,13),(20,23),-0.0272277 # DEPENDENCYPART_SIBL
(20,13),(20,24),-0.136946 # DEPENDENCYPART_SIBL
(20,13),(20,25),-0.0344342 # DEPENDENCYPART_SIBL
(20,13),(20,26),-0.00553946 # DEPENDENCYPART_SIBL
(20,13),(20,27),-0.0332021 # DEPENDENCYPART_SIBL
(20,16),(20,18),-0.116678 # DEPENDENCYPART_SIBL
(20,16),(20,19),-0.079613 # DEPENDENCYPART_SIBL
(20,16),(20,21),-0.0605428 # DEPENDENCYPART_SIBL
(20,16),(20,23),-0.0106053 # DEPENDENCYPART_SIBL
(20,16),(20,24),-0.158752 # DEPENDENCYPART_SIBL
(20,16),(20,25),-0.0308769 # DEPENDENCYPART_SIBL
(20,16),(20,26),-0.00167819 # DEPENDENCYPART_SIBL
(20,16),(20,27),-0.0329914 # DEPENDENCYPART_SIBL
(20,18),(20,19),0.0560775 # DEPENDENCYPART_SIBL
(20,18),(20,21),0.0785825 # DEPENDENCYPART_SIBL
(20,18),(20,23),0.0317615 # DEPENDENCYPART_SIBL
(20,18),(20,24),-0.144305 # DEPENDENCYPART_SIBL
(20,18),(20,25),-0.00131472 # DEPENDENCYPART_SIBL
(20,18),(20,26),0.0102483 # DEPENDENCYPART_SIBL
(20,18),(20,27),-0.00135555 # DEPENDENCYPART_SIBL
(20,19),(20,21),-0.0169376 # DEPENDENCYPART_SIBL
(20,19),(20,23),0.00626441 # DEPENDENCYPART_SIBL
(20,19),(20,24),-0.15674 # DEPENDENCYPART_SIBL
(20,19),(20,25),-0.0278139 # DEPENDENCYPART_SIBL
(20,19),(20,26),-0.0329377 # DEPENDENCYPART_SIBL
(20,19),(20,27),-0.0278548 # DEPENDENCYPART_SIBL
(20,21),(20,23),-0.0625732 # DEPENDENCYPART_SIBL
(20,21),(20,24),-0.084381 # DEPENDENCYPART_SIBL
(20,21),(20,25),-0.0346202 # DEPENDENCYPART_SIBL
(20,21),(20,26),0.0818933 # DEPENDENCYPART_SIBL
(20,21),(20,27),-0.0346665 # DEPENDENCYPART_SIBL
(20,23),(20,24),-0.130112 # DEPENDENCYPART_SIBL
(20,23),(20,25),-0.120503 # DEPENDENCYPART_SIBL
(20,23),(20,26),-0.0319506 # DEPENDENCYPART_SIBL
(20,23),(20,27),-0.118485 # DEPENDENCYPART_SIBL
(20,24),(20,25),-0.156411 # DEPENDENCYPART_SIBL
(20,24),(20,26),-0.0767114 # DEPENDENCYPART_SIBL
(20,24),(20,27),-0.156457 # DEPENDENCYPART_SIBL
(20,25),(20,26),-0.0503106 # DEPENDENCYPART_SIBL
(20,25),(20,27),-0.212574 # DEPENDENCYPART_SIBL
(20,26),(20,27),-0.0166866 # DEPENDENCYPART_SIBL
(21,1),(21,14),-0.0339918 # DEPENDENCYPART_SIBL
(21,1),(21,16),-0.0339919 # DEPENDENCYPART_SIBL
(21,1),(21,18),-0.0139403 # DEPENDENCYPART_SIBL
(21,1),(21,19),-0.0139048 # DEPENDENCYPART_SIBL
(21,1),(21,20),-0.0339918 # DEPENDENCYPART_SIBL
(21,1),(21,22),-0.00963049 # DEPENDENCYPART_SIBL
(21,1),(21,23),-0.028487 # DEPENDENCYPART_SIBL
(21,1),(21,24),-0.0311067 # DEPENDENCYPART_SIBL
(21,1),(21,25),-0.0368215 # DEPENDENCYPART_SIBL
(21,1),(21,26),-0.00047592 # DEPENDENCYPART_SIBL
(21,1),(21,27),-0.0368215 # DEPENDENCYPART_SIBL
(21,1),(21,28),0.00350729 # DEPENDENCYPART_SIBL
(21,14),(21,16),-0.394386 # DEPENDENCYPART_SIBL
(21,14),(21,18),-0.0682978 # DEPENDENCYPART_SIBL
(21,14),(21,19),-0.0622733 # DEPENDENCYPART_SIBL
(21,14),(21,20),-0.394386 # DEPENDENCYPART_SIBL
(21,14),(21,22),-0.0158729 # DEPENDENCYPART_SIBL
(21,14),(21,23),0.0130806 # DEPENDENCYPART_SIBL
(21,14),(21,24),-0.0199836 # DEPENDENCYPART_SIBL
(21,14),(21,25),-0.000962566 # DEPENDENCYPART_SIBL
(21,14),(21,26),0.128658 # DEPENDENCYPART_SIBL
(21,14),(21,27),-0.00303377 # DEPENDENCYPART_SIBL
(21,14),(21,28),0.0599448 # DEPENDENCYPART_SIBL
(21,16),(21,18),-0.0682978 # DEPENDENCYPART_SIBL
(21,16),(21,19),-0.0622733 # DEPENDENCYPART_SIBL
(21,16),(21,20),-0.394384 # DEPENDENCYPART_SIBL
(21,16),(21,22),-0.0137965 # DEPENDENCYPART_SIBL
(21,16),(21,23),0.00945446 # DEPENDENCYPART_SIBL
(21,16),(21,24),-0.0199836 # DEPENDENCYPART_SIBL
(21,16),(21,25),0.00274857 # DEPENDENCYPART_SIBL
(21,16),(21,26),0.117594 # DEPENDENCYPART_SIBL
(21,16),(21,27),0.000677366 # DEPENDENCYPART_SIBL
(21,16),(21,28),0.0694169 # DEPENDENCYPART_SIBL
(21,18),(21,19),0.0156967 # DEPENDENCYPART_SIBL
(21,18),(21,20),-0.0220606 # DEPENDENCYPART_SIBL
(21,18),(21,22),-0.00083402 # DEPENDENCYPART_SIBL
(21,18),(21,23),-0.0136784 # DEPENDENCYPART_SIBL
(21,18),(21,24),-0.0294278 # DEPENDENCYPART_SIBL
(21,18),(21,25),-0.0441115 # DEPENDENCYPART_SIBL
(21,18),(21,26),-0.0249472 # DEPENDENCYPART_SIBL
(21,18),(21,27),-0.0441091 # DEPENDENCYPART_SIBL
(21,18),(21,28),-0.0655052 # DEPENDENCYPART_SIBL
(21,19),(21,20),-0.0224247 # DEPENDENCYPART_SIBL
(21,19),(21,22),-0.00565532 # DEPENDENCYPART_SIBL
(21,19),(21,23),-0.011478 # DEPENDENCYPART_SIBL
(21,19),(21,24),-0.0171764 # DEPENDENCYPART_SIBL
(21,19),(21,25),-0.0374199 # DEPENDENCYPART_SIBL
(21,19),(21,26),-0.026869 # DEPENDENCYPART_SIBL
(21,19),(21,27),-0.0374174 # DEPENDENCYPART_SIBL
(21,19),(21,28),-0.0170048 # DEPENDENCYPART_SIBL
(21,20),(21,22),-0.0189879 # DEPENDENCYPART_SIBL
(21,20),(21,23),0.0130806 # DEPENDENCYPART_SIBL
(21,20),(21,24),-0.0199836 # DEPENDENCYPART_SIBL
(21,20),(21,25),-0.0009888 # DEPENDENCYPART_SIBL
(21,20),(21,26),0.116232 # DEPENDENCYPART_SIBL
(21,20),(21,27),-0.00306 # DEPENDENCYPART_SIBL
(21,20),(21,28),0.0599784 # DEPENDENCYPART_SIBL
(21,22),(21,23),-0.153562 # DEPENDENCYPART_SIBL
(21,22),(21,24),-0.087026 # DEPENDENCYPART_SIBL
(21,22),(21,25),-0.117039 # DEPENDENCYPART_SIBL
(21,22),(21,26),-0.0995435 # DEPENDENCYPART_SIBL
(21,22),(21,27),-0.117039 # DEPENDENCYPART_SIBL
(21,22),(21,28),-0.111206 # DEPENDENCYPART_SIBL
(21,23),(21,24),-0.0586622 # DEPENDENCYPART_SIBL
(21,23),(21,25),-0.321126 # DEPENDENCYPART_SIBL
(21,23),(21,26),0.032432 # DEPENDENCYPART_SIBL
(21,23),(21,27),-0.319062 # DEPENDENCYPART_SIBL
(21,23),(21,28),-0.0223767 # DEPENDENCYPART_SIBL
(21,24),(21,25),-0.221343 # DEPENDENCYPART_SIBL
(21,24),(21,26),0.00760135 # DEPENDENCYPART_SIBL
(21,24),(21,27),-0.221343 # DEPENDENCYPART_SIBL
(21,24),(21,28),-0.0868104 # DEPENDENCYPART_SIBL
(21,25),(21,26),0.0680038 # DEPENDENCYPART_SIBL
(21,25),(21,27),-0.31459 # DEPENDENCYPART_SIBL
(21,25),(21,28),0.0431116 # DEPENDENCYPART_SIBL
(21,26),(21,27),0.00255618 # DEPENDENCYPART_SIBL
(21,26),(21,28),-0.0440602 # DEPENDENCYPART_SIBL
(21,27),(21,28),0.0383941 # DEPENDENCYPART_SIBL
(23,18),(23,19),0.0930031 # DEPENDENCYPART_SIBL
(23,18),(23,21),0.0253164 # DEPENDENCYPART_SIBL
(23,18),(23,22),-0.580018 # DEPENDENCYPART_SIBL
(23,18),(23,24),0.0850555 # DEPENDENCYPART_SIBL
(23,18),(23,25),0.0269912 # DEPENDENCYPART_SIBL
(23,18),(23,26),0.0183844 # DEPENDENCYPART_SIBL
(23,18),(23,27),0.0226979 # DEPENDENCYPART_SIBL
(23,19),(23,21),0.00398227 # DEPENDENCYPART_SIBL
(23,19),(23,22),-0.596968 # DEPENDENCYPART_SIBL
(23,19),(23,24),0.103816 # DEPENDENCYPART_SIBL
(23,19),(23,25),0.0464966 # DEPENDENCYPART_SIBL
(23,19),(23,26),0.0102667 # DEPENDENCYPART_SIBL
(23,19),(23,27),0.0422034 # DEPENDENCYPART_SIBL
(23,21),(23,22),-0.223968 # DEPENDENCYPART_SIBL
(23,21),(23,24),-0.0311263 # DEPENDENCYPART_SIBL
(23,21),(23,25),-0.00705001 # DEPENDENCYPART_SIBL
(23,21),(23,26),0.00181232 # DEPENDENCYPART_SIBL
(23,21),(23,27),-0.0113457 # DEPENDENCYPART_SIBL
(23,22),(23,24),0.465981 # DEPENDENCYPART_SIBL
(23,22),(23,25),-0.0454206 # DEPENDENCYPART_SIBL
(23,22),(23,26),-0.0573683 # DEPENDENCYPART_SIBL
(23,22),(23,27),-0.0669808 # DEPENDENCYPART_SIBL
(23,24),(23,25),-0.113572 # DEPENDENCYPART_SIBL
(23,24),(23,26),0.0365839 # DEPENDENCYPART_SIBL
(23,24),(23,27),-0.112414 # DEPENDENCYPART_SIBL
(23,25),(23,26),-0.0249073 # DEPENDENCYPART_SIBL
(23,25),(23,27),-0.247015 # DEPENDENCYPART_SIBL
(23,26),(23,27),-0.004933 # DEPENDENCYPART_SIBL
(25,18),(25,19),0.0575812 # DEPENDENCYPART_SIBL
(25,18),(25,20),0.131031 # DEPENDENCYPART_SIBL
(25,18),(25,21),0.121831 # DEPENDENCYPART_SIBL
(25,18),(25,22),-0.447573 # DEPENDENCYPART_SIBL
(25,18),(25,23),0.163685 # DEPENDENCYPART_SIBL
(25,18),(25,24),0.000724477 # DEPENDENCYPART_SIBL
(25,18),(25,26),0.00187466 # DEPENDENCYPART_SIBL
(25,18),(25,27),-0.00958297 # DEPENDENCYPART_SIBL
(25,18),(25,28),-0.189655 # DEPENDENCYPART_SIBL
(25,19),(25,20),0.0243909 # DEPENDENCYPART_SIBL
(25,19),(25,21),0.0327039 # DEPENDENCYPART_SIBL
(25,19),(25,22),-0.535497 # DEPENDENCYPART_SIBL
(25,19),(25,23),0.0354091 # DEPENDENCYPART_SIBL
(25,19),(25,24),-0.0675891 # DEPENDENCYPART_SIBL
(25,19),(25,26),-0.0413113 # DEPENDENCYPART_SIBL
(25,19),(25,27),-0.0360822 # DEPENDENCYPART_SIBL
(25,19),(25,28),-0.134124 # DEPENDENCYPART_SIBL
(25,20),(25,21),0.042482 # DEPENDENCYPART_SIBL
(25,20),(25,22),-0.203664 # DEPENDENCYPART_SIBL
(25,20),(25,23),0.0178515 # DEPENDENCYPART_SIBL
(25,20),(25,24),0.0519348 # DEPENDENCYPART_SIBL
(25,20),(25,26),0.00286871 # DEPENDENCYPART_SIBL
(25,20),(25,27),-0.0307211 # DEPENDENCYPART_SIBL
(25,20),(25,28),0.00359797 # DEPENDENCYPART_SIBL
(25,21),(25,22),-0.276664 # DEPENDENCYPART_SIBL
(25,21),(25,23),0.037013 # DEPENDENCYPART_SIBL
(25,21),(25,24),-0.00945239 # DEPENDENCYPART_SIBL
(25,21),(25,26),0.0414252 # DEPENDENCYPART_SIBL
(25,21),(25,27),-0.00130853 # DEPENDENCYPART_SIBL
(25,21),(25,28),0.0174024 # DEPENDENCYPART_SIBL
(25,22),(25,23),0.105336 # DEPENDENCYPART_SIBL
(25,22),(25,24),0.00289605 # DEPENDENCYPART_SIBL
(25,22),(25,26),-0.0326038 # DEPENDENCYPART_SIBL
(25,22),(25,27),-0.0647372 # DEPENDENCYPART_SIBL
(25,22),(25,28),-0.107837 # DEPENDENCYPART_SIBL
(25,23),(25,24),-0.0537027 # DEPENDENCYPART_SIBL
(25,23),(25,26),0.0249064 # DEPENDENCYPART_SIBL
(25,23),(25,27),-0.011087 # DEPENDENCYPART_SIBL
(25,23),(25,28),6.36168e-05 # DEPENDENCYPART_SIBL
(25,24),(25,26),-0.0352124 # DEPENDENCYPART_SIBL
(25,24),(25,27),0.0148028 # DEPENDENCYPART_SIBL
(25,24),(25,28),0.13772 # DEPENDENCYPART_SIBL
(25,26),(25,27),-0.0166873 # DEPENDENCYPART_SIBL
(25,26),(25,28),-0.0404697 # DEPENDENCYPART_SIBL
(25,27),(25,28),0.0107877 # DEPENDENCYPART_SIBL
(26,27),(26,28),-0.0932078 # DEPENDENCYPART_SIBL
(27,22),(27,23),0.118339 # DEPENDENCYPART_SIBL
(27,22),(27,25),0.0647192 # DEPENDENCYPART_SIBL
(27,23),(27,25),-0.0651512 # DEPENDENCYPART_SIBL
(0,1),(1,2),0.500698 # DEPENDENCYPART_GRANDPAR
(0,1),(1,3),0.00575329 # DEPENDENCYPART_GRANDPAR
(0,1),(1,4),-0.08302 # DEPENDENCYPART_GRANDPAR
(0,1),(1,5),-0.163335 # DEPENDENCYPART_GRANDPAR
(0,1),(1,6),-0.0710778 # DEPENDENCYPART_GRANDPAR
(0,1),(1,7),-0.481822 # DEPENDENCYPART_GRANDPAR
(0,1),(1,8),-0.358016 # DEPENDENCYPART_GRANDPAR
(0,1),(1,9),0.0699787 # DEPENDENCYPART_GRANDPAR
(0,1),(1,10),-0.414193 # DEPENDENCYPART_GRANDPAR
(0,1),(1,11),0.0765392 # DEPENDENCYPART_GRANDPAR
(0,1),(1,12),-0.588251 # DEPENDENCYPART_GRANDPAR
(0,1),(1,14),-0.150475 # DEPENDENCYPART_GRANDPAR
