# _root_ Hughes Aircraft Co. , a unit of General Motors Corp. , said it agreed to purchase the Electro-Optics Technology division of Perkin-Elmer Corp .
#goldHeads=2,12,2,2,6,2,6,9,7,9,2,0,14,12,14,15,20,20,20,16,20,21,22,12,
#predictedHeads=2,12,2,2,6,2,6,9,7,9,2,0,14,12,14,15,20,20,20,16,20,21,22,12,
(9,14),(14,24),-1.0779 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),-0.05338 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.164789 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.104782 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.126445 # DEPENDENCYPART_GRANDPAR
(9,15),(15,20),-0.631438 # DEPENDENCYPART_GRANDPAR
(9,15),(15,22),-0.588432 # DEPENDENCYPART_GRANDPAR
(9,15),(15,23),-0.356964 # DEPENDENCYPART_GRANDPAR
(9,19),(19,17),-0.277674 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),-0.0686448 # DEPENDENCYPART_GRANDPAR
(9,19),(19,20),-0.728076 # DEPENDENCYPART_GRANDPAR
(9,19),(19,21),-0.527418 # DEPENDENCYPART_GRANDPAR
(9,19),(19,22),-0.606908 # DEPENDENCYPART_GRANDPAR
(9,19),(19,23),-0.128469 # DEPENDENCYPART_GRANDPAR
(9,20),(20,2),-1.15172 # DEPENDENCYPART_GRANDPAR
(9,20),(20,9),-0.520706 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,20),(20,13),-0.10095 # DEPENDENCYPART_GRANDPAR
(9,20),(20,17),-0.18691 # DEPENDENCYPART_GRANDPAR
(9,20),(20,18),-0.199812 # DEPENDENCYPART_GRANDPAR
(9,20),(20,19),-0.250493 # DEPENDENCYPART_GRANDPAR
(9,20),(20,21),-0.0617575 # DEPENDENCYPART_GRANDPAR
(9,20),(20,22),-0.731986 # DEPENDENCYPART_GRANDPAR
(9,20),(20,23),-0.512772 # DEPENDENCYPART_GRANDPAR
(9,21),(21,22),-0.431127 # DEPENDENCYPART_GRANDPAR
(9,21),(21,23),-0.340308 # DEPENDENCYPART_GRANDPAR
(9,22),(22,18),-0.0960459 # DEPENDENCYPART_GRANDPAR
(9,22),(22,19),-0.177953 # DEPENDENCYPART_GRANDPAR
(9,22),(22,23),-0.126101 # DEPENDENCYPART_GRANDPAR
(9,23),(23,17),-0.342777 # DEPENDENCYPART_GRANDPAR
(9,23),(23,18),-0.393438 # DEPENDENCYPART_GRANDPAR
(9,23),(23,19),-0.475345 # DEPENDENCYPART_GRANDPAR
(9,23),(23,20),-0.624715 # DEPENDENCYPART_GRANDPAR
(9,23),(23,22),-0.877088 # DEPENDENCYPART_GRANDPAR
(9,23),(23,24),-0.698315 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.461676 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),-0.294285 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),-0.252057 # DEPENDENCYPART_GRANDPAR
(10,1),(1,6),-0.178296 # DEPENDENCYPART_GRANDPAR
(10,1),(1,7),0.551276 # DEPENDENCYPART_GRANDPAR
(10,1),(1,11),-1.38522 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.629113 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),-0.298414 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),-0.258218 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.544532 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),-0.169605 # DEPENDENCYPART_GRANDPAR
(10,2),(2,7),0.543132 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),-0.192718 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),-0.327392 # DEPENDENCYPART_GRANDPAR
(10,2),(2,10),-2.0164 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,2),(2,11),-1.38522 # DEPENDENCYPART_GRANDPAR
(10,2),(2,12),-1.34627 # DEPENDENCYPART_GRANDPAR
(10,2),(2,13),-1.13739 # DEPENDENCYPART_GRANDPAR
(10,2),(2,14),-0.90354 # DEPENDENCYPART_GRANDPAR
(10,2),(2,20),-1.40765 # DEPENDENCYPART_GRANDPAR
(10,2),(2,21),-1.59202 # DEPENDENCYPART_GRANDPAR
(10,2),(2,23),-1.80167 # DEPENDENCYPART_GRANDPAR
(10,2),(2,24),-1.74408 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.0751183 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),0.301903 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.692094 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.626765 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.533731 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.193197 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.610367 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),0.229885 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.146332 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.296725 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.98477 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-1.28913 # DEPENDENCYPART_GRANDPAR
(10,6),(6,12),-1.30022 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-1.0585 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-0.856432 # DEPENDENCYPART_GRANDPAR
(10,6),(6,15),-1.05704 # DEPENDENCYPART_GRANDPAR
(10,6),(6,20),-1.36917 # DEPENDENCYPART_GRANDPAR
(10,6),(6,24),-1.70669 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.320221 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-2.0163 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-1.38602 # DEPENDENCYPART_GRANDPAR
(10,8),(8,14),-0.903683 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.617651 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.549582 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.0807932 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.647309 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.410344 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.0452984 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.253631 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-2.01625 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-1.38525 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-1.34631 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-1.13742 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.903574 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-1.16761 # DEPENDENCYPART_GRANDPAR
(10,9),(9,19),-1.3726 # DEPENDENCYPART_GRANDPAR
(10,9),(9,20),-1.40775 # DEPENDENCYPART_GRANDPAR
(10,9),(9,21),-1.59314 # DEPENDENCYPART_GRANDPAR
(10,9),(9,22),-2.04752 # DEPENDENCYPART_GRANDPAR
(10,9),(9,23),-1.80152 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.759235 # DEPENDENCYPART_GRANDPAR
(10,14),(14,1),-1.14797 # DEPENDENCYPART_GRANDPAR
(10,14),(14,2),-1.08464 # DEPENDENCYPART_GRANDPAR
(10,14),(14,3),-0.957861 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-0.630073 # DEPENDENCYPART_GRANDPAR
(10,14),(14,6),-0.725225 # DEPENDENCYPART_GRANDPAR
(10,14),(14,7),-0.374582 # DEPENDENCYPART_GRANDPAR
(10,14),(14,8),-0.818033 # DEPENDENCYPART_GRANDPAR
(10,14),(14,9),-0.933335 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-1.64164 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),-0.789733 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),-0.817405 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.41967 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.434252 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.608894 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-1.11835 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.774277 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.594348 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.583667 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),-0.922496 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),-1.27242 # DEPENDENCYPART_GRANDPAR
(10,14),(14,23),-1.05659 # DEPENDENCYPART_GRANDPAR
(10,14),(14,24),-1.20591 # DEPENDENCYPART_GRANDPAR
(10,20),(20,2),-1.19111 # DEPENDENCYPART_GRANDPAR
(10,20),(20,9),-1.0398 # DEPENDENCYPART_GRANDPAR
(10,20),(20,13),-0.579839 # DEPENDENCYPART_GRANDPAR
(10,20),(20,17),-0.780293 # DEPENDENCYPART_GRANDPAR
(10,20),(20,18),-0.82861 # DEPENDENCYPART_GRANDPAR
(10,20),(20,19),-0.654556 # DEPENDENCYPART_GRANDPAR
(10,20),(20,21),-0.726663 # DEPENDENCYPART_GRANDPAR
(10,20),(20,22),-1.42447 # DEPENDENCYPART_GRANDPAR
(10,20),(20,23),-1.23947 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),0.248519 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),0.54815 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),0.599052 # DEPENDENCYPART_GRANDPAR
(12,1),(1,6),0.634673 # DEPENDENCYPART_GRANDPAR
(12,1),(1,7),0.111513 # DEPENDENCYPART_GRANDPAR
(12,1),(1,11),0.622372 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),0.662462 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),0.566761 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),0.62738 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),0.211444 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),0.659807 # DEPENDENCYPART_GRANDPAR
(12,2),(2,7),0.117646 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),-0.0698911 # DEPENDENCYPART_GRANDPAR
(12,2),(2,9),0.228714 # DEPENDENCYPART_GRANDPAR
(12,2),(2,10),0.830925 # DEPENDENCYPART_GRANDPAR
(12,2),(2,11),0.6507 # DEPENDENCYPART_GRANDPAR
(12,2),(2,12),-1.39018 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,2),(2,13),0.277386 # DEPENDENCYPART_GRANDPAR
(12,2),(2,14),-0.432607 # DEPENDENCYPART_GRANDPAR
(12,2),(2,20),-0.788058 # DEPENDENCYPART_GRANDPAR
(12,2),(2,21),-0.572921 # DEPENDENCYPART_GRANDPAR
(12,2),(2,23),-1.43227 # DEPENDENCYPART_GRANDPAR
(12,2),(2,24),-1.13401 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),0.369957 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.193252 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),0.389283 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),0.542353 # DEPENDENCYPART_GRANDPAR
(12,3),(3,7),0.0170487 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),-0.176159 # DEPENDENCYPART_GRANDPAR
(12,3),(3,10),0.423083 # DEPENDENCYPART_GRANDPAR
(12,3),(3,11),0.412603 # DEPENDENCYPART_GRANDPAR
(12,3),(3,14),-0.432901 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),0.412908 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),0.775804 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),0.201869 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),0.159028 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),0.436856 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),0.303056 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.256844 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.190399 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),0.109123 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),0.513426 # DEPENDENCYPART_GRANDPAR
(12,6),(6,11),0.363653 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-1.34901 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,6),(6,13),0.376046 # DEPENDENCYPART_GRANDPAR
(12,6),(6,14),-0.389698 # DEPENDENCYPART_GRANDPAR
(12,6),(6,15),-0.436285 # DEPENDENCYPART_GRANDPAR
(12,6),(6,20),-0.761716 # DEPENDENCYPART_GRANDPAR
(12,6),(6,24),-1.14477 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),0.118997 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),0.340103 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.308961 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),-0.0480844 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),0.347943 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),0.0891494 # DEPENDENCYPART_GRANDPAR
(12,7),(7,13),0.347149 # DEPENDENCYPART_GRANDPAR
(12,7),(7,14),-0.431214 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),0.187936 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),0.785901 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),0.55532 # DEPENDENCYPART_GRANDPAR
(12,8),(8,14),-0.432132 # DEPENDENCYPART_GRANDPAR
(12,9),(9,1),0.692 # DEPENDENCYPART_GRANDPAR
(12,9),(9,2),0.128779 # DEPENDENCYPART_GRANDPAR
(12,9),(9,4),0.105113 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),0.00191051 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),0.386813 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.395802 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.170391 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),0.819579 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),0.598385 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-1.39186 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),0.275702 # DEPENDENCYPART_GRANDPAR
(12,9),(9,14),-0.434292 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),-0.54279 # DEPENDENCYPART_GRANDPAR
(12,9),(9,19),-1.253 # DEPENDENCYPART_GRANDPAR
(12,9),(9,20),-0.789772 # DEPENDENCYPART_GRANDPAR
(12,9),(9,21),-0.577941 # DEPENDENCYPART_GRANDPAR
(12,9),(9,22),-1.43182 # DEPENDENCYPART_GRANDPAR
(12,9),(9,23),-1.43319 # DEPENDENCYPART_GRANDPAR
(12,10),(10,1),0.339617 # DEPENDENCYPART_GRANDPAR
(12,10),(10,2),-0.223887 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.165851 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),0.207109 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.522226 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.231733 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),0.503325 # DEPENDENCYPART_GRANDPAR
(12,10),(10,13),0.277957 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.432032 # DEPENDENCYPART_GRANDPAR
(12,10),(10,20),-0.787628 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.397609 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),0.263295 # DEPENDENCYPART_GRANDPAR
(12,14),(14,2),-0.303258 # DEPENDENCYPART_GRANDPAR
(12,14),(14,3),-0.290469 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),0.0796069 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),0.180362 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-0.334821 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.652893 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.332209 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.0480077 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),0.102927 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.928955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),1.2008 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.406935 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.0594654 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.579878 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.262342 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.298063 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),0.195143 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.123454 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.45021 # DEPENDENCYPART_GRANDPAR
(12,14),(14,23),-0.457387 # DEPENDENCYPART_GRANDPAR
(12,14),(14,24),-0.796674 # DEPENDENCYPART_GRANDPAR
(12,15),(15,13),0.614067 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.344356 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.461236 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.478533 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),-0.22271 # DEPENDENCYPART_GRANDPAR
(12,15),(15,22),-0.649104 # DEPENDENCYPART_GRANDPAR
(12,15),(15,23),-0.687927 # DEPENDENCYPART_GRANDPAR
(12,16),(16,2),-0.407252 # DEPENDENCYPART_GRANDPAR
(12,16),(16,6),0.0491989 # DEPENDENCYPART_GRANDPAR
(12,16),(16,7),-0.432221 # DEPENDENCYPART_GRANDPAR
(12,16),(16,9),-0.436205 # DEPENDENCYPART_GRANDPAR
(12,16),(16,13),0.965665 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.687454 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.464893 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.481447 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.0747425 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-0.37957 # DEPENDENCYPART_GRANDPAR
(12,16),(16,22),-0.652762 # DEPENDENCYPART_GRANDPAR
(12,16),(16,23),-0.660339 # DEPENDENCYPART_GRANDPAR
(12,16),(16,24),-0.803003 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),-0.791149 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),-0.301783 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),-0.201714 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),-0.484872 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),-0.699337 # DEPENDENCYPART_GRANDPAR
(12,19),(19,23),-0.497991 # DEPENDENCYPART_GRANDPAR
(12,20),(20,2),-0.621257 # DEPENDENCYPART_GRANDPAR
(12,20),(20,9),-0.650212 # DEPENDENCYPART_GRANDPAR
(12,20),(20,13),0.709678 # DEPENDENCYPART_GRANDPAR
(12,20),(20,17),-1.22847 # DEPENDENCYPART_GRANDPAR
(12,20),(20,18),-0.451251 # DEPENDENCYPART_GRANDPAR
(12,20),(20,19),-0.442793 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),-0.388373 # DEPENDENCYPART_GRANDPAR
(12,20),(20,22),-0.681979 # DEPENDENCYPART_GRANDPAR
(12,20),(20,23),-0.715695 # DEPENDENCYPART_GRANDPAR
(12,21),(21,22),-0.788867 # DEPENDENCYPART_GRANDPAR
(12,21),(21,23),-0.947826 # DEPENDENCYPART_GRANDPAR
(12,22),(22,18),-0.350836 # DEPENDENCYPART_GRANDPAR
(12,22),(22,19),-0.376175 # DEPENDENCYPART_GRANDPAR
(12,22),(22,23),-0.477368 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.80182 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,16),0.374099 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.0966593 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.104441 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),-0.104607 # DEPENDENCYPART_GRANDPAR
(13,15),(15,22),-0.246412 # DEPENDENCYPART_GRANDPAR
(13,15),(15,23),-0.250408 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.382052 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.244554 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),-0.364108 # DEPENDENCYPART_GRANDPAR
(14,1),(1,6),-0.0398265 # DEPENDENCYPART_GRANDPAR
(14,1),(1,7),-0.221699 # DEPENDENCYPART_GRANDPAR
(14,1),(1,11),-0.416092 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),-0.145748 # DEPENDENCYPART_GRANDPAR
(14,2),(2,3),-0.221837 # DEPENDENCYPART_GRANDPAR
(14,2),(2,4),-0.332404 # DEPENDENCYPART_GRANDPAR
(14,2),(2,5),-0.357958 # DEPENDENCYPART_GRANDPAR
(14,2),(2,6),-0.00702596 # DEPENDENCYPART_GRANDPAR
(14,2),(2,7),-0.210903 # DEPENDENCYPART_GRANDPAR
(14,2),(2,8),-0.539705 # DEPENDENCYPART_GRANDPAR
(14,2),(2,9),-0.461822 # DEPENDENCYPART_GRANDPAR
(14,2),(2,10),0.0398687 # DEPENDENCYPART_GRANDPAR
(14,2),(2,11),-0.384387 # DEPENDENCYPART_GRANDPAR
(14,2),(2,12),-0.0309929 # DEPENDENCYPART_GRANDPAR
(14,2),(2,13),-0.16864 # DEPENDENCYPART_GRANDPAR
(14,2),(2,14),-1.39942 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,2),(2,20),-0.899333 # DEPENDENCYPART_GRANDPAR
(14,2),(2,21),-0.503345 # DEPENDENCYPART_GRANDPAR
(14,2),(2,23),-0.983506 # DEPENDENCYPART_GRANDPAR
(14,2),(2,24),-0.49811 # DEPENDENCYPART_GRANDPAR
(14,3),(3,1),-0.365856 # DEPENDENCYPART_GRANDPAR
(14,3),(3,2),-0.714758 # DEPENDENCYPART_GRANDPAR
(14,3),(3,4),-0.526724 # DEPENDENCYPART_GRANDPAR
(14,3),(3,6),-0.0988057 # DEPENDENCYPART_GRANDPAR
(14,3),(3,7),-0.286087 # DEPENDENCYPART_GRANDPAR
(14,3),(3,9),-0.837924 # DEPENDENCYPART_GRANDPAR
(14,3),(3,10),-0.339203 # DEPENDENCYPART_GRANDPAR
(14,3),(3,11),-0.578707 # DEPENDENCYPART_GRANDPAR
(14,3),(3,14),-1.4 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,4),(4,6),-0.226064 # DEPENDENCYPART_GRANDPAR
(14,6),(6,1),-0.121603 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),-0.47816 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),-0.588564 # DEPENDENCYPART_GRANDPAR
(14,6),(6,4),-0.498346 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.537399 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),-0.411793 # DEPENDENCYPART_GRANDPAR
(14,6),(6,8),-0.582754 # DEPENDENCYPART_GRANDPAR
(14,6),(6,9),-0.50804 # DEPENDENCYPART_GRANDPAR
(14,6),(6,10),-0.178929 # DEPENDENCYPART_GRANDPAR
(14,6),(6,11),-0.541767 # DEPENDENCYPART_GRANDPAR
(14,6),(6,12),-0.0759836 # DEPENDENCYPART_GRANDPAR
(14,6),(6,13),-0.343536 # DEPENDENCYPART_GRANDPAR
(14,6),(6,14),-1.34359 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,6),(6,15),-0.130989 # DEPENDENCYPART_GRANDPAR
(14,6),(6,20),-0.855062 # DEPENDENCYPART_GRANDPAR
(14,6),(6,24),-0.476748 # DEPENDENCYPART_GRANDPAR
(14,7),(7,4),-0.707586 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.17663 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.701517 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),-0.668115 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),-0.355662 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),-0.829395 # DEPENDENCYPART_GRANDPAR
(14,7),(7,13),-0.347575 # DEPENDENCYPART_GRANDPAR
(14,7),(7,14),-1.407 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,8),(8,9),-0.504847 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),-0.00740261 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),-0.481887 # DEPENDENCYPART_GRANDPAR
(14,8),(8,14),-1.39923 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,1),-0.128708 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),-0.477621 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),-0.679843 # DEPENDENCYPART_GRANDPAR
(14,9),(9,5),-0.718353 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.282928 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.615638 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.636394 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),0.0311438 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.431253 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),-0.0611546 # DEPENDENCYPART_GRANDPAR
(14,9),(9,13),-0.182629 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.40026 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),-0.250229 # DEPENDENCYPART_GRANDPAR
(14,9),(9,19),-0.974925 # DEPENDENCYPART_GRANDPAR
(14,9),(9,20),-0.900206 # DEPENDENCYPART_GRANDPAR
(14,9),(9,21),-0.506402 # DEPENDENCYPART_GRANDPAR
(14,9),(9,22),-1.23012 # DEPENDENCYPART_GRANDPAR
(14,9),(9,23),-0.983878 # DEPENDENCYPART_GRANDPAR
(14,10),(10,1),-0.424386 # DEPENDENCYPART_GRANDPAR
(14,10),(10,2),-0.773582 # DEPENDENCYPART_GRANDPAR
(14,10),(10,5),-0.849837 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.429955 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.931523 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.848334 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.521599 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),-0.2042 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.39913 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,20),-0.899191 # DEPENDENCYPART_GRANDPAR
(14,12),(12,1),-0.2204 # DEPENDENCYPART_GRANDPAR
(14,12),(12,2),-0.580805 # DEPENDENCYPART_GRANDPAR
