# _root_ `` When I want to buy , they run from you -- they keep changing their prices , '' Mr. Smith said .
#goldHeads=22,6,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
#predictedHeads=22,6,4,22,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
(6,9),(9,14),-0.194055 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),-0.18541 # DEPENDENCYPART_GRANDPAR
(6,9),(9,17),-0.0183589 # DEPENDENCYPART_GRANDPAR
(6,9),(9,18),-0.554579 # DEPENDENCYPART_GRANDPAR
(6,9),(9,19),-0.262806 # DEPENDENCYPART_GRANDPAR
(6,9),(9,21),-0.372413 # DEPENDENCYPART_GRANDPAR
(6,9),(9,22),-1.01313 # DEPENDENCYPART_GRANDPAR
(6,9),(9,23),-0.910357 # DEPENDENCYPART_GRANDPAR
(6,10),(10,2),0.0223933 # DEPENDENCYPART_GRANDPAR
(6,10),(10,7),-0.177413 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),0.12889 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),0.114093 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),0.207158 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),-0.195344 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.0586891 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),0.17349 # DEPENDENCYPART_GRANDPAR
(6,10),(10,17),0.229701 # DEPENDENCYPART_GRANDPAR
(6,10),(10,18),-0.316993 # DEPENDENCYPART_GRANDPAR
(6,10),(10,19),0.0186827 # DEPENDENCYPART_GRANDPAR
(6,10),(10,21),-0.0652124 # DEPENDENCYPART_GRANDPAR
(6,10),(10,22),-0.83192 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),0.0560014 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.40329 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.167179 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.157384 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),-0.158455 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.326954 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.10828 # DEPENDENCYPART_GRANDPAR
(6,13),(13,11),-0.0963164 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),0.0233657 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),-0.173981 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),-0.140517 # DEPENDENCYPART_GRANDPAR
(6,14),(14,1),-0.768833 # DEPENDENCYPART_GRANDPAR
(6,14),(14,2),-0.166091 # DEPENDENCYPART_GRANDPAR
(6,14),(14,3),-0.954367 # DEPENDENCYPART_GRANDPAR
(6,14),(14,4),-0.795684 # DEPENDENCYPART_GRANDPAR
(6,14),(14,5),-0.698767 # DEPENDENCYPART_GRANDPAR
(6,14),(14,7),-0.188897 # DEPENDENCYPART_GRANDPAR
(6,14),(14,8),0.31295 # DEPENDENCYPART_GRANDPAR
(6,14),(14,9),-0.0226861 # DEPENDENCYPART_GRANDPAR
(6,14),(14,10),-0.242866 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),-0.0435341 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),-0.0587138 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),-0.133554 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-0.131319 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),-0.71827 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),-0.028618 # DEPENDENCYPART_GRANDPAR
(6,14),(14,18),-0.51677 # DEPENDENCYPART_GRANDPAR
(6,14),(14,19),-0.275651 # DEPENDENCYPART_GRANDPAR
(6,14),(14,21),-0.381236 # DEPENDENCYPART_GRANDPAR
(6,14),(14,22),-1.00223 # DEPENDENCYPART_GRANDPAR
(6,14),(14,23),-0.91743 # DEPENDENCYPART_GRANDPAR
(6,15),(15,2),0.0685205 # DEPENDENCYPART_GRANDPAR
(6,15),(15,4),-0.760198 # DEPENDENCYPART_GRANDPAR
(6,15),(15,9),0.0401074 # DEPENDENCYPART_GRANDPAR
(6,15),(15,10),-0.166742 # DEPENDENCYPART_GRANDPAR
(6,15),(15,11),-0.130944 # DEPENDENCYPART_GRANDPAR
(6,15),(15,12),0.0140704 # DEPENDENCYPART_GRANDPAR
(6,15),(15,13),-0.339654 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),-0.147981 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),-0.581763 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),0.0281102 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),-0.376131 # DEPENDENCYPART_GRANDPAR
(6,15),(15,19),-0.137769 # DEPENDENCYPART_GRANDPAR
(6,15),(15,20),-0.358468 # DEPENDENCYPART_GRANDPAR
(6,15),(15,21),-0.28426 # DEPENDENCYPART_GRANDPAR
(6,15),(15,22),-0.883579 # DEPENDENCYPART_GRANDPAR
(6,17),(17,13),-0.361617 # DEPENDENCYPART_GRANDPAR
(6,17),(17,15),0.162238 # DEPENDENCYPART_GRANDPAR
(6,17),(17,16),-0.311607 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),-0.501147 # DEPENDENCYPART_GRANDPAR
(6,17),(17,19),-0.186345 # DEPENDENCYPART_GRANDPAR
(6,17),(17,21),-0.403118 # DEPENDENCYPART_GRANDPAR
(6,17),(17,22),-0.899066 # DEPENDENCYPART_GRANDPAR
(6,19),(19,21),-0.361469 # DEPENDENCYPART_GRANDPAR
(6,21),(21,16),-0.436046 # DEPENDENCYPART_GRANDPAR
(6,21),(21,17),-0.0498164 # DEPENDENCYPART_GRANDPAR
(6,21),(21,18),-0.2645 # DEPENDENCYPART_GRANDPAR
(6,21),(21,19),0.00514053 # DEPENDENCYPART_GRANDPAR
(6,21),(21,20),-0.229399 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-0.558131 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-0.425495 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-0.69063 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.567362 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.699103 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.548817 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-1.50983 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.148154 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.409651 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.523028 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.485382 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.551607 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),0.0926138 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.531812 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.578354 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),-0.601696 # DEPENDENCYPART_GRANDPAR
(7,9),(9,19),-0.615265 # DEPENDENCYPART_GRANDPAR
(7,9),(9,21),-0.761401 # DEPENDENCYPART_GRANDPAR
(7,9),(9,22),-0.589177 # DEPENDENCYPART_GRANDPAR
(7,9),(9,23),-0.722378 # DEPENDENCYPART_GRANDPAR
(8,7),(7,9),-0.446924 # DEPENDENCYPART_GRANDPAR
(8,10),(10,2),-0.445875 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.646546 # DEPENDENCYPART_GRANDPAR
(8,10),(10,9),0.106581 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),0.0315994 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),0.00177508 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.0931854 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.137493 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.289404 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),0.0916801 # DEPENDENCYPART_GRANDPAR
(8,10),(10,18),-0.434744 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),-0.261938 # DEPENDENCYPART_GRANDPAR
(8,10),(10,21),-0.248181 # DEPENDENCYPART_GRANDPAR
(8,10),(10,22),-0.352638 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),0.0987705 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),0.389188 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),-0.42028 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),-0.109397 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),0.372167 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),-0.23081 # DEPENDENCYPART_GRANDPAR
(9,2),(2,7),-0.0672751 # DEPENDENCYPART_GRANDPAR
(9,2),(2,9),-1.22993 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,2),(2,10),-0.114514 # DEPENDENCYPART_GRANDPAR
(9,2),(2,14),-0.498422 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.0200349 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),0.480577 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.0796011 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),0.125898 # DEPENDENCYPART_GRANDPAR
(9,4),(4,1),-0.348049 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),0.420859 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),0.183083 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.21909 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),0.0397493 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),-0.330553 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),0.327236 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-1.21774 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,10),-0.120056 # DEPENDENCYPART_GRANDPAR
(9,4),(4,11),-0.382777 # DEPENDENCYPART_GRANDPAR
(9,4),(4,12),-0.558197 # DEPENDENCYPART_GRANDPAR
(9,4),(4,13),-0.466405 # DEPENDENCYPART_GRANDPAR
(9,4),(4,14),-0.486231 # DEPENDENCYPART_GRANDPAR
(9,4),(4,15),-0.518715 # DEPENDENCYPART_GRANDPAR
(9,4),(4,17),-0.639202 # DEPENDENCYPART_GRANDPAR
(9,4),(4,18),-0.642219 # DEPENDENCYPART_GRANDPAR
(9,4),(4,19),-0.757347 # DEPENDENCYPART_GRANDPAR
(9,4),(4,21),-0.790404 # DEPENDENCYPART_GRANDPAR
(9,4),(4,22),-0.567401 # DEPENDENCYPART_GRANDPAR
(9,4),(4,23),-0.581314 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.295606 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),0.0452863 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),0.123765 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),0.374104 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),0.092944 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),-0.158366 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),-0.0773916 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.22663 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),-0.108812 # DEPENDENCYPART_GRANDPAR
(9,5),(5,11),-0.38243 # DEPENDENCYPART_GRANDPAR
(9,5),(5,12),-0.560935 # DEPENDENCYPART_GRANDPAR
(9,5),(5,14),-0.495154 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.305562 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),0.132433 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),0.0996649 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),0.422922 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),0.00332286 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.233037 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.00485253 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.1607 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),0.00371841 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-0.329448 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.505795 # DEPENDENCYPART_GRANDPAR
(9,6),(6,13),-0.410875 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.429121 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.456504 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-0.60447 # DEPENDENCYPART_GRANDPAR
(9,6),(6,18),-0.597481 # DEPENDENCYPART_GRANDPAR
(9,6),(6,19),-0.815995 # DEPENDENCYPART_GRANDPAR
(9,6),(6,21),-0.743575 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.2299 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,7),-0.225024 # DEPENDENCYPART_GRANDPAR
(9,8),(8,10),-0.040685 # DEPENDENCYPART_GRANDPAR
(9,10),(10,2),-0.134492 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.579588 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.601993 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),0.159512 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.101103 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),0.0257627 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.049088 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.00647699 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.0175935 # DEPENDENCYPART_GRANDPAR
(9,10),(10,18),-0.401 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),-0.317143 # DEPENDENCYPART_GRANDPAR
(9,10),(10,21),-0.172478 # DEPENDENCYPART_GRANDPAR
(9,10),(10,22),-0.262153 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.0767658 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.0509034 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.0308355 # DEPENDENCYPART_GRANDPAR
(9,12),(12,10),0.145137 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),0.00243366 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),0.0598969 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),0.0687374 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),0.212084 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.000476476 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.163974 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.335296 # DEPENDENCYPART_GRANDPAR
(9,14),(14,1),-0.578382 # DEPENDENCYPART_GRANDPAR
(9,14),(14,2),-0.266699 # DEPENDENCYPART_GRANDPAR
(9,14),(14,3),-0.430891 # DEPENDENCYPART_GRANDPAR
(9,14),(14,4),-0.0953534 # DEPENDENCYPART_GRANDPAR
(9,14),(14,5),-0.535538 # DEPENDENCYPART_GRANDPAR
(9,14),(14,7),-0.497854 # DEPENDENCYPART_GRANDPAR
(9,14),(14,8),-0.394645 # DEPENDENCYPART_GRANDPAR
(9,14),(14,9),-0.787712 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,14),(14,10),0.0657437 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.222838 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),-0.185307 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),0.246141 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),0.0344987 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.624085 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.0681376 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),-0.265233 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.421028 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),-0.266362 # DEPENDENCYPART_GRANDPAR
(9,14),(14,22),-0.143771 # DEPENDENCYPART_GRANDPAR
(9,14),(14,23),-0.538745 # DEPENDENCYPART_GRANDPAR
(9,15),(15,2),0.105514 # DEPENDENCYPART_GRANDPAR
(9,15),(15,4),-0.027671 # DEPENDENCYPART_GRANDPAR
(9,15),(15,9),-0.789738 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,15),(15,10),0.0709803 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),-0.0609437 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),-0.206651 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),-0.144698 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.0491546 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.618773 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.19532 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.205181 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.359993 # DEPENDENCYPART_GRANDPAR
(9,15),(15,20),-0.469678 # DEPENDENCYPART_GRANDPAR
(9,15),(15,21),-0.283475 # DEPENDENCYPART_GRANDPAR
(9,15),(15,22),-0.142497 # DEPENDENCYPART_GRANDPAR
(9,17),(17,13),0.00210836 # DEPENDENCYPART_GRANDPAR
(9,17),(17,15),0.106293 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),-0.282006 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),-0.322474 # DEPENDENCYPART_GRANDPAR
(9,17),(17,19),-0.426861 # DEPENDENCYPART_GRANDPAR
(9,17),(17,21),-0.332448 # DEPENDENCYPART_GRANDPAR
(9,17),(17,22),-0.16451 # DEPENDENCYPART_GRANDPAR
(9,19),(19,21),-0.361491 # DEPENDENCYPART_GRANDPAR
(9,21),(21,16),-0.49626 # DEPENDENCYPART_GRANDPAR
(9,21),(21,17),-0.164336 # DEPENDENCYPART_GRANDPAR
(9,21),(21,18),0.0179099 # DEPENDENCYPART_GRANDPAR
(9,21),(21,19),-0.313556 # DEPENDENCYPART_GRANDPAR
(9,21),(21,20),-0.334325 # DEPENDENCYPART_GRANDPAR
(9,22),(22,1),-0.587216 # DEPENDENCYPART_GRANDPAR
(9,22),(22,2),-0.254276 # DEPENDENCYPART_GRANDPAR
(9,22),(22,3),-0.362816 # DEPENDENCYPART_GRANDPAR
(9,22),(22,4),0.0327377 # DEPENDENCYPART_GRANDPAR
(9,22),(22,5),-0.459083 # DEPENDENCYPART_GRANDPAR
(9,22),(22,6),-0.274147 # DEPENDENCYPART_GRANDPAR
(9,22),(22,7),-0.397844 # DEPENDENCYPART_GRANDPAR
(9,22),(22,8),-0.323755 # DEPENDENCYPART_GRANDPAR
(9,22),(22,9),-0.744778 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,22),(22,10),0.111058 # DEPENDENCYPART_GRANDPAR
(9,22),(22,11),0.0281554 # DEPENDENCYPART_GRANDPAR
(9,22),(22,12),-0.178135 # DEPENDENCYPART_GRANDPAR
(9,22),(22,13),0.0207789 # DEPENDENCYPART_GRANDPAR
(9,22),(22,14),-0.00507863 # DEPENDENCYPART_GRANDPAR
(9,22),(22,15),-0.239861 # DEPENDENCYPART_GRANDPAR
(9,22),(22,16),-0.686414 # DEPENDENCYPART_GRANDPAR
(9,22),(22,17),-0.359252 # DEPENDENCYPART_GRANDPAR
(9,22),(22,18),-0.407665 # DEPENDENCYPART_GRANDPAR
(9,22),(22,19),-0.592236 # DEPENDENCYPART_GRANDPAR
(9,22),(22,20),-0.583599 # DEPENDENCYPART_GRANDPAR
(9,22),(22,21),-0.284958 # DEPENDENCYPART_GRANDPAR
(9,22),(22,23),-0.582307 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.696704 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),-0.521298 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),-0.29775 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.39585 # DEPENDENCYPART_GRANDPAR
(10,2),(2,7),-0.834683 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),-0.345132 # DEPENDENCYPART_GRANDPAR
(10,2),(2,10),-1.18819 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,2),(2,14),-0.456248 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.388177 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.655346 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.34713 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.409831 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.358362 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.287322 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.582844 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-1.04146 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.526569 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.22869 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),0.471178 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.641324 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.936729 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.471249 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.817671 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-1.32829 # DEPENDENCYPART_GRANDPAR
(10,9),(9,18),-0.751248 # DEPENDENCYPART_GRANDPAR
(10,9),(9,19),-0.76126 # DEPENDENCYPART_GRANDPAR
(10,9),(9,21),-1.32643 # DEPENDENCYPART_GRANDPAR
(10,9),(9,22),-0.846088 # DEPENDENCYPART_GRANDPAR
(10,9),(9,23),-1.29927 # DEPENDENCYPART_GRANDPAR
(10,11),(11,12),-0.178128 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.467041 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.0474339 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.753458 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),0.923475 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.460736 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.0654016 # DEPENDENCYPART_GRANDPAR
(10,13),(13,11),1.04374 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.136642 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.341815 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.899668 # DEPENDENCYPART_GRANDPAR
(10,14),(14,1),-1.01399 # DEPENDENCYPART_GRANDPAR
(10,14),(14,2),-0.985081 # DEPENDENCYPART_GRANDPAR
(10,14),(14,3),-1.02104 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-0.792239 # DEPENDENCYPART_GRANDPAR
(10,14),(14,5),-0.844002 # DEPENDENCYPART_GRANDPAR
(10,14),(14,7),-1.39683 # DEPENDENCYPART_GRANDPAR
(10,14),(14,8),-1.10872 # DEPENDENCYPART_GRANDPAR
(10,14),(14,9),-0.835609 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.803339 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),1.13213 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),-0.269849 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.135539 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.204493 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.982802 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.67784 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.317127 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.394346 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),-0.606448 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),-0.39658 # DEPENDENCYPART_GRANDPAR
(10,14),(14,23),-1.11465 # DEPENDENCYPART_GRANDPAR
(10,15),(15,2),-0.730828 # DEPENDENCYPART_GRANDPAR
(10,15),(15,4),-0.726697 # DEPENDENCYPART_GRANDPAR
(10,15),(15,9),-0.770118 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-0.543493 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),1.15478 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),0.0122636 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.203827 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),0.192792 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.907647 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.717183 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.173415 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.167487 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.820426 # DEPENDENCYPART_GRANDPAR
(10,15),(15,21),-0.531754 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-0.289893 # DEPENDENCYPART_GRANDPAR
(10,17),(17,13),-0.352808 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),0.0285506 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.704608 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.246591 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.319883 # DEPENDENCYPART_GRANDPAR
(10,17),(17,21),-0.596253 # DEPENDENCYPART_GRANDPAR
(10,17),(17,22),-0.307385 # DEPENDENCYPART_GRANDPAR
(10,19),(19,21),-0.680434 # DEPENDENCYPART_GRANDPAR
(10,21),(21,16),-0.851558 # DEPENDENCYPART_GRANDPAR
(10,21),(21,17),-0.524525 # DEPENDENCYPART_GRANDPAR
(10,21),(21,18),-0.171002 # DEPENDENCYPART_GRANDPAR
(10,21),(21,19),-0.194888 # DEPENDENCYPART_GRANDPAR
(10,21),(21,20),-0.86022 # DEPENDENCYPART_GRANDPAR
(10,22),(22,1),-1.1357 # DEPENDENCYPART_GRANDPAR
(10,22),(22,2),-1.09379 # DEPENDENCYPART_GRANDPAR
(10,22),(22,3),-1.04429 # DEPENDENCYPART_GRANDPAR
(10,22),(22,4),-0.776147 # DEPENDENCYPART_GRANDPAR
(10,22),(22,5),-0.859674 # DEPENDENCYPART_GRANDPAR
(10,22),(22,6),-0.987088 # DEPENDENCYPART_GRANDPAR
(10,22),(22,7),-1.44439 # DEPENDENCYPART_GRANDPAR
(10,22),(22,8),-1.12983 # DEPENDENCYPART_GRANDPAR
(10,22),(22,9),-0.819577 # DEPENDENCYPART_GRANDPAR
(10,22),(22,10),-0.722278 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,22),(22,11),0.903379 # DEPENDENCYPART_GRANDPAR
(10,22),(22,12),-0.210752 # DEPENDENCYPART_GRANDPAR
(10,22),(22,13),-0.356642 # DEPENDENCYPART_GRANDPAR
(10,22),(22,14),-0.0627098 # DEPENDENCYPART_GRANDPAR
(10,22),(22,15),-0.344966 # DEPENDENCYPART_GRANDPAR
(10,22),(22,16),-1.09748 # DEPENDENCYPART_GRANDPAR
