# _root_ Sales climbed to an estimated $ 245 million in fiscal 1989 , ended Aug. 31 , from $ 99.9 million in fiscal 1985 .
#goldHeads=2,0,2,6,6,3,6,6,3,11,9,11,11,13,14,11,2,17,18,18,17,23,21,2,
#predictedHeads=2,0,2,6,6,3,6,6,6,11,9,2,11,13,14,6,2,17,18,18,18,23,21,2,
(6,5),(5,6),-1.14208 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.440935 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.412021 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.670951 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-0.65557 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.849324 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.874611 # DEPENDENCYPART_GRANDPAR
(6,5),(5,13),-0.737437 # DEPENDENCYPART_GRANDPAR
(6,5),(5,14),-0.881863 # DEPENDENCYPART_GRANDPAR
(6,5),(5,16),-0.940497 # DEPENDENCYPART_GRANDPAR
(6,5),(5,17),-0.438068 # DEPENDENCYPART_GRANDPAR
(6,5),(5,18),-0.476322 # DEPENDENCYPART_GRANDPAR
(6,5),(5,21),-0.615743 # DEPENDENCYPART_GRANDPAR
(6,5),(5,24),-0.999815 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-0.764569 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.640789 # DEPENDENCYPART_GRANDPAR
(6,7),(7,8),0.438526 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),-0.580869 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-0.764598 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.640797 # DEPENDENCYPART_GRANDPAR
(6,8),(8,7),-0.0797955 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.818951 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.70734 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.505054 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-0.749388 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.66026 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.608541 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,8),-0.106828 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.279444 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.273513 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.452518 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),-0.430833 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),-0.511051 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),-0.451844 # DEPENDENCYPART_GRANDPAR
(6,9),(9,16),-0.518404 # DEPENDENCYPART_GRANDPAR
(6,9),(9,17),-0.0065452 # DEPENDENCYPART_GRANDPAR
(6,9),(9,18),-0.154707 # DEPENDENCYPART_GRANDPAR
(6,9),(9,23),-0.682058 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),-0.165685 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),-0.322856 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),-0.293864 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),-0.20402 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.304726 # DEPENDENCYPART_GRANDPAR
(6,10),(10,15),-0.42218 # DEPENDENCYPART_GRANDPAR
(6,10),(10,16),-0.35975 # DEPENDENCYPART_GRANDPAR
(6,10),(10,17),0.184813 # DEPENDENCYPART_GRANDPAR
(6,11),(11,4),-0.764574 # DEPENDENCYPART_GRANDPAR
(6,11),(11,5),-0.640789 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-0.681221 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,8),-0.183668 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),-0.311774 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.0866713 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.590314 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.496608 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.645358 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),-0.356614 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),-0.289947 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.314652 # DEPENDENCYPART_GRANDPAR
(6,13),(13,2),-0.665413 # DEPENDENCYPART_GRANDPAR
(6,13),(13,6),-0.712113 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,13),(13,9),-0.218163 # DEPENDENCYPART_GRANDPAR
(6,13),(13,10),-0.299253 # DEPENDENCYPART_GRANDPAR
(6,13),(13,11),-0.545091 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),-0.503819 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),-0.411245 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),-0.41481 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),-0.506748 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),0.0822212 # DEPENDENCYPART_GRANDPAR
(6,13),(13,18),0.00252525 # DEPENDENCYPART_GRANDPAR
(6,13),(13,21),0.0220954 # DEPENDENCYPART_GRANDPAR
(6,13),(13,22),-0.187588 # DEPENDENCYPART_GRANDPAR
(6,13),(13,24),-0.520012 # DEPENDENCYPART_GRANDPAR
(6,14),(14,6),-0.58536 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,14),(14,10),-0.0360111 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),-0.385999 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),-0.260318 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),-0.184337 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-0.286069 # DEPENDENCYPART_GRANDPAR
(6,14),(14,16),-0.493305 # DEPENDENCYPART_GRANDPAR
(6,14),(14,17),-0.101921 # DEPENDENCYPART_GRANDPAR
(6,14),(14,18),0.0213398 # DEPENDENCYPART_GRANDPAR
(6,14),(14,20),-0.396145 # DEPENDENCYPART_GRANDPAR
(6,14),(14,21),-0.202615 # DEPENDENCYPART_GRANDPAR
(6,14),(14,22),-0.282456 # DEPENDENCYPART_GRANDPAR
(6,14),(14,23),-0.602588 # DEPENDENCYPART_GRANDPAR
(6,14),(14,24),-0.455243 # DEPENDENCYPART_GRANDPAR
(6,15),(15,10),-0.111178 # DEPENDENCYPART_GRANDPAR
(6,15),(15,11),-0.524154 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),-0.464441 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),-0.689415 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),-0.402005 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),-0.328652 # DEPENDENCYPART_GRANDPAR
(6,17),(17,16),-0.465422 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),-0.128277 # DEPENDENCYPART_GRANDPAR
(6,17),(17,19),-0.745356 # DEPENDENCYPART_GRANDPAR
(6,17),(17,20),-0.529745 # DEPENDENCYPART_GRANDPAR
(6,17),(17,21),-0.249047 # DEPENDENCYPART_GRANDPAR
(6,17),(17,22),-0.27474 # DEPENDENCYPART_GRANDPAR
(6,17),(17,23),-0.747796 # DEPENDENCYPART_GRANDPAR
(6,17),(17,24),-0.671757 # DEPENDENCYPART_GRANDPAR
(6,18),(18,4),-0.772064 # DEPENDENCYPART_GRANDPAR
(6,18),(18,6),-0.603155 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,18),(18,13),-0.335865 # DEPENDENCYPART_GRANDPAR
(6,18),(18,14),-0.519971 # DEPENDENCYPART_GRANDPAR
(6,18),(18,15),-0.48403 # DEPENDENCYPART_GRANDPAR
(6,18),(18,17),-0.00923109 # DEPENDENCYPART_GRANDPAR
(6,18),(18,19),-0.582258 # DEPENDENCYPART_GRANDPAR
(6,18),(18,20),-0.339401 # DEPENDENCYPART_GRANDPAR
(6,18),(18,21),-0.0179798 # DEPENDENCYPART_GRANDPAR
(6,18),(18,22),-0.0946503 # DEPENDENCYPART_GRANDPAR
(6,18),(18,23),-0.605249 # DEPENDENCYPART_GRANDPAR
(6,18),(18,24),-0.347907 # DEPENDENCYPART_GRANDPAR
(6,20),(20,15),-0.610417 # DEPENDENCYPART_GRANDPAR
(6,20),(20,19),-0.884429 # DEPENDENCYPART_GRANDPAR
(6,20),(20,21),-0.763744 # DEPENDENCYPART_GRANDPAR
(6,20),(20,22),-0.718533 # DEPENDENCYPART_GRANDPAR
(6,20),(20,23),-0.878882 # DEPENDENCYPART_GRANDPAR
(6,21),(21,18),0.057216 # DEPENDENCYPART_GRANDPAR
(6,21),(21,20),-0.852567 # DEPENDENCYPART_GRANDPAR
(6,21),(21,22),-0.290637 # DEPENDENCYPART_GRANDPAR
(6,21),(21,23),-0.682058 # DEPENDENCYPART_GRANDPAR
(6,21),(21,24),-0.625598 # DEPENDENCYPART_GRANDPAR
(6,22),(22,23),-0.717939 # DEPENDENCYPART_GRANDPAR
(6,24),(24,23),-0.894383 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.365427 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.295458 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.266671 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.470778 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.371394 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.445101 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.268689 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.64239 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.617711 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-1.03154 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-1.00985 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-1.00506 # DEPENDENCYPART_GRANDPAR
(7,5),(5,12),-1.07463 # DEPENDENCYPART_GRANDPAR
(7,5),(5,13),-0.865514 # DEPENDENCYPART_GRANDPAR
(7,5),(5,14),-0.917539 # DEPENDENCYPART_GRANDPAR
(7,5),(5,16),-1.07659 # DEPENDENCYPART_GRANDPAR
(7,5),(5,17),-0.967523 # DEPENDENCYPART_GRANDPAR
(7,5),(5,18),-1.07766 # DEPENDENCYPART_GRANDPAR
(7,5),(5,21),-1.3551 # DEPENDENCYPART_GRANDPAR
(7,5),(5,24),-1.28721 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-0.920798 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.826103 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.31985 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.474421 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.507441 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.186333 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.925743 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-0.865399 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.803107 # DEPENDENCYPART_GRANDPAR
(7,9),(9,8),-0.260769 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.554131 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.142999 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.55353 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.499962 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.350403 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.411993 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.555494 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.470203 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),-0.602187 # DEPENDENCYPART_GRANDPAR
(7,9),(9,23),-0.573193 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),-0.231732 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),-0.288714 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.204474 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.379148 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.300068 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.366924 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.268285 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.415272 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.47555 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.710113 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-0.793826 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.676443 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.937623 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-0.900311 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-0.8504 # DEPENDENCYPART_GRANDPAR
(8,5),(5,16),-0.97252 # DEPENDENCYPART_GRANDPAR
(8,5),(5,17),-0.959101 # DEPENDENCYPART_GRANDPAR
(8,5),(5,18),-1.05391 # DEPENDENCYPART_GRANDPAR
(8,5),(5,21),-1.30135 # DEPENDENCYPART_GRANDPAR
(8,5),(5,24),-1.19729 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.280334 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.110386 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.48991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.705432 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-0.845447 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.738364 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.801989 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-1.11538 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.360118 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),0.142523 # DEPENDENCYPART_GRANDPAR
(8,9),(9,12),-0.444976 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.56031 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.307975 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.192178 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.479873 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.509748 # DEPENDENCYPART_GRANDPAR
(8,9),(9,18),-0.595791 # DEPENDENCYPART_GRANDPAR
(8,9),(9,23),-0.3547 # DEPENDENCYPART_GRANDPAR
(8,10),(10,9),-0.293827 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.172291 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.34686 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.443911 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.310114 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.407912 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.381756 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),-0.395602 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-0.839971 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.698555 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.761492 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-1.18528 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),-0.385423 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.221088 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.204137 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.340778 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.294339 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.122916 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.519084 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.349103 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),-0.569773 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.761496 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-0.580287 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.316705 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.557186 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),-0.524219 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),-0.571398 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),-0.594193 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.58101 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),0.439569 # DEPENDENCYPART_GRANDPAR
(9,5),(5,11),-0.4516 # DEPENDENCYPART_GRANDPAR
(9,5),(5,12),-0.503344 # DEPENDENCYPART_GRANDPAR
(9,5),(5,13),-0.537209 # DEPENDENCYPART_GRANDPAR
(9,5),(5,14),-0.759908 # DEPENDENCYPART_GRANDPAR
(9,5),(5,16),-0.40003 # DEPENDENCYPART_GRANDPAR
(9,5),(5,17),-1.14064 # DEPENDENCYPART_GRANDPAR
(9,5),(5,18),-1.16458 # DEPENDENCYPART_GRANDPAR
(9,5),(5,21),-1.19589 # DEPENDENCYPART_GRANDPAR
(9,5),(5,24),-1.4995 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.633035 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.480091 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.412977 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.437798 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.3884 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.176071 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.113043 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.54981 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),0.405519 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-0.452891 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.502838 # DEPENDENCYPART_GRANDPAR
(9,6),(6,13),-0.549407 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.759584 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.938933 # DEPENDENCYPART_GRANDPAR
(9,6),(6,16),-0.399525 # DEPENDENCYPART_GRANDPAR
(9,6),(6,17),-1.10009 # DEPENDENCYPART_GRANDPAR
(9,6),(6,18),-1.18155 # DEPENDENCYPART_GRANDPAR
(9,6),(6,20),-1.60741 # DEPENDENCYPART_GRANDPAR
(9,6),(6,21),-1.16468 # DEPENDENCYPART_GRANDPAR
(9,6),(6,22),-1.17772 # DEPENDENCYPART_GRANDPAR
(9,6),(6,24),-1.49776 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.474812 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.347912 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.500323 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.55396 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),0.436064 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.45495 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.989285 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.00376931 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),0.120865 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),0.106453 # DEPENDENCYPART_GRANDPAR
(9,10),(10,14),-0.0398699 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.495511 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),0.224179 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.527727 # DEPENDENCYPART_GRANDPAR
(9,11),(11,4),-1.1508 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.868305 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-1.22373 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-1.0685 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.772705 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),1.7979 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.160342 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),0.15089 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.0981811 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.319954 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.742525 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),0.176665 # DEPENDENCYPART_GRANDPAR
(9,13),(13,2),-0.871917 # DEPENDENCYPART_GRANDPAR
(9,13),(13,6),-1.24043 # DEPENDENCYPART_GRANDPAR
(9,13),(13,9),-1.00369 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,13),(13,10),1.04296 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),0.0505151 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.0567992 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.230285 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.569526 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.00693231 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.793056 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),-0.893958 # DEPENDENCYPART_GRANDPAR
(9,13),(13,21),-0.725401 # DEPENDENCYPART_GRANDPAR
(9,13),(13,22),-0.724206 # DEPENDENCYPART_GRANDPAR
(9,13),(13,24),-1.31696 # DEPENDENCYPART_GRANDPAR
(9,14),(14,6),-1.23086 # DEPENDENCYPART_GRANDPAR
(9,14),(14,10),1.43128 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.254354 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),0.229988 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),0.169428 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.279233 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),0.251807 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.76591 # DEPENDENCYPART_GRANDPAR
(9,14),(14,18),-0.65643 # DEPENDENCYPART_GRANDPAR
(9,14),(14,20),-0.93717 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),-0.572682 # DEPENDENCYPART_GRANDPAR
(9,14),(14,22),-0.612489 # DEPENDENCYPART_GRANDPAR
(9,14),(14,23),-0.406916 # DEPENDENCYPART_GRANDPAR
(9,14),(14,24),-1.07895 # DEPENDENCYPART_GRANDPAR
(9,15),(15,10),1.69639 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),0.510844 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),0.0517295 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),0.292814 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.683573 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.732129 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),0.0525551 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),-0.448871 # DEPENDENCYPART_GRANDPAR
(9,17),(17,19),-0.573637 # DEPENDENCYPART_GRANDPAR
(9,17),(17,20),-0.877917 # DEPENDENCYPART_GRANDPAR
(9,17),(17,21),-0.441856 # DEPENDENCYPART_GRANDPAR
(9,17),(17,22),-0.520523 # DEPENDENCYPART_GRANDPAR
(9,17),(17,23),-0.338542 # DEPENDENCYPART_GRANDPAR
(9,17),(17,24),-1.16151 # DEPENDENCYPART_GRANDPAR
(9,18),(18,4),-1.17521 # DEPENDENCYPART_GRANDPAR
(9,18),(18,6),-1.25742 # DEPENDENCYPART_GRANDPAR
(9,18),(18,13),0.125584 # DEPENDENCYPART_GRANDPAR
(9,18),(18,14),-0.172476 # DEPENDENCYPART_GRANDPAR
(9,18),(18,15),-0.0430509 # DEPENDENCYPART_GRANDPAR
(9,18),(18,17),-0.352053 # DEPENDENCYPART_GRANDPAR
(9,18),(18,19),-0.710854 # DEPENDENCYPART_GRANDPAR
(9,18),(18,20),-0.905673 # DEPENDENCYPART_GRANDPAR
(9,18),(18,21),-0.796721 # DEPENDENCYPART_GRANDPAR
(9,18),(18,22),-0.620238 # DEPENDENCYPART_GRANDPAR
(9,18),(18,23),-0.519566 # DEPENDENCYPART_GRANDPAR
(9,18),(18,24),-1.19609 # DEPENDENCYPART_GRANDPAR
(9,23),(23,15),-0.0115076 # DEPENDENCYPART_GRANDPAR
(9,23),(23,20),-0.742045 # DEPENDENCYPART_GRANDPAR
(9,23),(23,21),-0.459047 # DEPENDENCYPART_GRANDPAR
(9,23),(23,22),0.102141 # DEPENDENCYPART_GRANDPAR
(9,23),(23,24),-1.11949 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.565897 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.495424 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.43186 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.309527 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.55735 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.56038 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.950559 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.729877 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.727075 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.847207 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.886764 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-0.807406 # DEPENDENCYPART_GRANDPAR
(10,9),(9,18),-0.817535 # DEPENDENCYPART_GRANDPAR
(10,9),(9,23),-1.39418 # DEPENDENCYPART_GRANDPAR
(10,11),(11,4),-1.11713 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-0.854465 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-0.929526 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-1.00855 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.798819 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.995433 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.467806 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.306269 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.29551 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.318623 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.473787 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.321456 # DEPENDENCYPART_GRANDPAR
(10,13),(13,2),-1.0224 # DEPENDENCYPART_GRANDPAR
(10,13),(13,6),-0.929907 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-0.80291 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-1.23577 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
