# _root_ NCNB Texas National , formed from the remnants of of the failed First RepublicBank Corp. of Dallas , contributed $ 76.9 million to NCNB 's bottom line in the third quarter .
#goldHeads=3,3,19,3,3,5,8,6,8,8,14,14,14,10,14,14,16,3,0,19,20,20,19,27,24,27,23,19,31,31,28,19,
#predictedHeads=3,3,19,3,3,5,8,6,8,9,14,14,14,10,14,14,16,3,0,19,20,20,19,27,24,27,23,19,31,31,28,19,
(19,11),(19,23),-0.196823 # DEPENDENCYPART_SIBL
(19,11),(19,24),-0.169295 # DEPENDENCYPART_SIBL
(19,11),(19,25),0.203685 # DEPENDENCYPART_SIBL
(19,11),(19,26),-0.157369 # DEPENDENCYPART_SIBL
(19,11),(19,27),-0.159544 # DEPENDENCYPART_SIBL
(19,11),(19,28),-0.0848147 # DEPENDENCYPART_SIBL
(19,11),(19,31),-0.188397 # DEPENDENCYPART_SIBL
(19,11),(19,32),-0.192105 # DEPENDENCYPART_SIBL
(19,12),(19,13),-0.00261816 # DEPENDENCYPART_SIBL
(19,12),(19,14),-0.00039287 # DEPENDENCYPART_SIBL
(19,12),(19,15),-0.0366632 # DEPENDENCYPART_SIBL
(19,12),(19,16),-0.120797 # DEPENDENCYPART_SIBL
(19,12),(19,17),-0.00126904 # DEPENDENCYPART_SIBL
(19,12),(19,18),0.336187 # DEPENDENCYPART_SIBL
(19,12),(19,20),0.0220786 # DEPENDENCYPART_SIBL
(19,12),(19,21),-0.0124268 # DEPENDENCYPART_SIBL
(19,12),(19,22),-0.0101472 # DEPENDENCYPART_SIBL
(19,12),(19,23),-0.00942019 # DEPENDENCYPART_SIBL
(19,12),(19,24),0.0201836 # DEPENDENCYPART_SIBL
(19,12),(19,25),-0.0638499 # DEPENDENCYPART_SIBL
(19,12),(19,26),-0.0662144 # DEPENDENCYPART_SIBL
(19,12),(19,27),-0.0499571 # DEPENDENCYPART_SIBL
(19,12),(19,28),-0.0154673 # DEPENDENCYPART_SIBL
(19,12),(19,31),-0.0611354 # DEPENDENCYPART_SIBL
(19,12),(19,32),0.0650438 # DEPENDENCYPART_SIBL
(19,13),(19,14),-0.44743 # DEPENDENCYPART_SIBL
(19,13),(19,15),-0.476012 # DEPENDENCYPART_SIBL
(19,13),(19,16),-0.121354 # DEPENDENCYPART_SIBL
(19,13),(19,17),-0.449205 # DEPENDENCYPART_SIBL
(19,13),(19,18),0.0602342 # DEPENDENCYPART_SIBL
(19,13),(19,20),0.0407125 # DEPENDENCYPART_SIBL
(19,13),(19,21),-0.0447578 # DEPENDENCYPART_SIBL
(19,13),(19,22),-0.0398861 # DEPENDENCYPART_SIBL
(19,13),(19,23),0.105043 # DEPENDENCYPART_SIBL
(19,13),(19,24),-0.0150357 # DEPENDENCYPART_SIBL
(19,13),(19,25),0.0462005 # DEPENDENCYPART_SIBL
(19,13),(19,26),-0.0791994 # DEPENDENCYPART_SIBL
(19,13),(19,27),-0.0258827 # DEPENDENCYPART_SIBL
(19,13),(19,28),0.168452 # DEPENDENCYPART_SIBL
(19,13),(19,31),-0.0280368 # DEPENDENCYPART_SIBL
(19,13),(19,32),-0.0272589 # DEPENDENCYPART_SIBL
(19,14),(19,15),-0.500076 # DEPENDENCYPART_SIBL
(19,14),(19,16),-0.137898 # DEPENDENCYPART_SIBL
(19,14),(19,17),-0.465308 # DEPENDENCYPART_SIBL
(19,14),(19,18),-0.0361755 # DEPENDENCYPART_SIBL
(19,14),(19,20),0.00993525 # DEPENDENCYPART_SIBL
(19,14),(19,21),-0.00782873 # DEPENDENCYPART_SIBL
(19,14),(19,22),-0.00154682 # DEPENDENCYPART_SIBL
(19,14),(19,23),-0.000460417 # DEPENDENCYPART_SIBL
(19,14),(19,24),-0.026814 # DEPENDENCYPART_SIBL
(19,14),(19,25),0.00951794 # DEPENDENCYPART_SIBL
(19,14),(19,26),-0.0676369 # DEPENDENCYPART_SIBL
(19,14),(19,27),-0.019117 # DEPENDENCYPART_SIBL
(19,14),(19,28),-0.0435618 # DEPENDENCYPART_SIBL
(19,14),(19,31),-0.0212173 # DEPENDENCYPART_SIBL
(19,14),(19,32),-0.0140361 # DEPENDENCYPART_SIBL
(19,15),(19,16),-0.097171 # DEPENDENCYPART_SIBL
(19,15),(19,17),-0.4212 # DEPENDENCYPART_SIBL
(19,15),(19,18),0.0664301 # DEPENDENCYPART_SIBL
(19,15),(19,20),-0.159807 # DEPENDENCYPART_SIBL
(19,15),(19,21),-0.169754 # DEPENDENCYPART_SIBL
(19,15),(19,22),-0.163557 # DEPENDENCYPART_SIBL
(19,15),(19,23),-0.255093 # DEPENDENCYPART_SIBL
(19,15),(19,24),-0.202801 # DEPENDENCYPART_SIBL
(19,15),(19,25),-0.151541 # DEPENDENCYPART_SIBL
(19,15),(19,26),-0.218614 # DEPENDENCYPART_SIBL
(19,15),(19,27),-0.253817 # DEPENDENCYPART_SIBL
(19,15),(19,28),-0.203899 # DEPENDENCYPART_SIBL
(19,15),(19,31),-0.253436 # DEPENDENCYPART_SIBL
(19,15),(19,32),-0.386511 # DEPENDENCYPART_SIBL
(19,16),(19,17),0.0533187 # DEPENDENCYPART_SIBL
(19,16),(19,18),0.15377 # DEPENDENCYPART_SIBL
(19,16),(19,20),0.0257421 # DEPENDENCYPART_SIBL
(19,16),(19,21),0.00229549 # DEPENDENCYPART_SIBL
(19,16),(19,22),0.00672625 # DEPENDENCYPART_SIBL
(19,16),(19,23),-0.0292191 # DEPENDENCYPART_SIBL
(19,16),(19,24),-0.0246146 # DEPENDENCYPART_SIBL
(19,16),(19,25),-0.0203474 # DEPENDENCYPART_SIBL
(19,16),(19,26),-0.0606665 # DEPENDENCYPART_SIBL
(19,16),(19,27),0.0193996 # DEPENDENCYPART_SIBL
(19,16),(19,28),-0.0441674 # DEPENDENCYPART_SIBL
(19,16),(19,31),-0.00444696 # DEPENDENCYPART_SIBL
(19,16),(19,32),0.012318 # DEPENDENCYPART_SIBL
(19,17),(19,18),-0.0190714 # DEPENDENCYPART_SIBL
(19,17),(19,20),-0.00463626 # DEPENDENCYPART_SIBL
(19,17),(19,21),-0.0224547 # DEPENDENCYPART_SIBL
(19,17),(19,22),-0.0161728 # DEPENDENCYPART_SIBL
(19,17),(19,23),-0.0150233 # DEPENDENCYPART_SIBL
(19,17),(19,24),-0.050579 # DEPENDENCYPART_SIBL
(19,17),(19,25),-0.00504313 # DEPENDENCYPART_SIBL
(19,17),(19,26),-0.0822701 # DEPENDENCYPART_SIBL
(19,17),(19,27),-0.0375045 # DEPENDENCYPART_SIBL
(19,17),(19,28),-0.0608733 # DEPENDENCYPART_SIBL
(19,17),(19,31),-0.0396048 # DEPENDENCYPART_SIBL
(19,17),(19,32),-0.0463656 # DEPENDENCYPART_SIBL
(19,18),(19,20),-0.0145994 # DEPENDENCYPART_SIBL
(19,18),(19,21),-0.0733797 # DEPENDENCYPART_SIBL
(19,18),(19,22),-0.0809141 # DEPENDENCYPART_SIBL
(19,18),(19,23),0.0155382 # DEPENDENCYPART_SIBL
(19,18),(19,24),-0.01508 # DEPENDENCYPART_SIBL
(19,18),(19,25),-0.220161 # DEPENDENCYPART_SIBL
(19,18),(19,26),-0.0692783 # DEPENDENCYPART_SIBL
(19,18),(19,27),-0.0190355 # DEPENDENCYPART_SIBL
(19,18),(19,28),-0.0317846 # DEPENDENCYPART_SIBL
(19,18),(19,31),-0.0397489 # DEPENDENCYPART_SIBL
(19,18),(19,32),0.0919122 # DEPENDENCYPART_SIBL
(19,20),(19,21),0.0521917 # DEPENDENCYPART_SIBL
(19,20),(19,22),0.0219404 # DEPENDENCYPART_SIBL
(19,20),(19,23),0.287598 # DEPENDENCYPART_SIBL
(19,20),(19,24),-0.0312097 # DEPENDENCYPART_SIBL
(19,20),(19,25),0.0465198 # DEPENDENCYPART_SIBL
(19,20),(19,26),-0.0255537 # DEPENDENCYPART_SIBL
(19,20),(19,27),-0.150353 # DEPENDENCYPART_SIBL
(19,20),(19,28),0.0129532 # DEPENDENCYPART_SIBL
(19,20),(19,31),-0.149132 # DEPENDENCYPART_SIBL
(19,20),(19,32),0.0295668 # DEPENDENCYPART_SIBL
(19,21),(19,22),-0.0264211 # DEPENDENCYPART_SIBL
(19,21),(19,23),0.00120521 # DEPENDENCYPART_SIBL
(19,21),(19,24),-0.0900483 # DEPENDENCYPART_SIBL
(19,21),(19,25),0.00987485 # DEPENDENCYPART_SIBL
(19,21),(19,26),-0.128619 # DEPENDENCYPART_SIBL
(19,21),(19,27),-0.204522 # DEPENDENCYPART_SIBL
(19,21),(19,28),-0.0672914 # DEPENDENCYPART_SIBL
(19,21),(19,31),-0.179718 # DEPENDENCYPART_SIBL
(19,21),(19,32),-0.0648722 # DEPENDENCYPART_SIBL
(19,22),(19,23),0.0254228 # DEPENDENCYPART_SIBL
(19,22),(19,24),-0.0448907 # DEPENDENCYPART_SIBL
(19,22),(19,25),0.0117306 # DEPENDENCYPART_SIBL
(19,22),(19,26),-0.119925 # DEPENDENCYPART_SIBL
(19,22),(19,27),-0.220771 # DEPENDENCYPART_SIBL
(19,22),(19,28),0.0422285 # DEPENDENCYPART_SIBL
(19,22),(19,31),-0.190265 # DEPENDENCYPART_SIBL
(19,22),(19,32),-0.0512997 # DEPENDENCYPART_SIBL
(19,23),(19,24),-0.173499 # DEPENDENCYPART_SIBL
(19,23),(19,25),-0.15513 # DEPENDENCYPART_SIBL
(19,23),(19,26),-0.218313 # DEPENDENCYPART_SIBL
(19,23),(19,27),-0.172626 # DEPENDENCYPART_SIBL
(19,23),(19,28),-0.0641727 # DEPENDENCYPART_SIBL
(19,23),(19,31),-0.120205 # DEPENDENCYPART_SIBL
(19,23),(19,32),0.0266064 # DEPENDENCYPART_SIBL
(19,24),(19,25),-0.0541821 # DEPENDENCYPART_SIBL
(19,24),(19,26),-0.0420799 # DEPENDENCYPART_SIBL
(19,24),(19,27),-0.151006 # DEPENDENCYPART_SIBL
(19,24),(19,28),-0.0345684 # DEPENDENCYPART_SIBL
(19,24),(19,31),-0.13486 # DEPENDENCYPART_SIBL
(19,24),(19,32),-0.0141392 # DEPENDENCYPART_SIBL
(19,25),(19,26),-0.0418128 # DEPENDENCYPART_SIBL
(19,25),(19,27),-0.329964 # DEPENDENCYPART_SIBL
(19,25),(19,28),-0.00180089 # DEPENDENCYPART_SIBL
(19,25),(19,31),-0.314739 # DEPENDENCYPART_SIBL
(19,25),(19,32),-0.116795 # DEPENDENCYPART_SIBL
(19,26),(19,27),-0.158948 # DEPENDENCYPART_SIBL
(19,26),(19,28),-0.000738101 # DEPENDENCYPART_SIBL
(19,26),(19,31),-0.145454 # DEPENDENCYPART_SIBL
(19,26),(19,32),-0.0155208 # DEPENDENCYPART_SIBL
(19,27),(19,28),0.00994016 # DEPENDENCYPART_SIBL
(19,27),(19,31),-0.179435 # DEPENDENCYPART_SIBL
(19,27),(19,32),0.038338 # DEPENDENCYPART_SIBL
(19,28),(19,31),-0.10099 # DEPENDENCYPART_SIBL
(19,28),(19,32),-0.0690185 # DEPENDENCYPART_SIBL
(19,31),(19,32),-0.0689884 # DEPENDENCYPART_SIBL
(20,2),(20,3),-0.0608484 # DEPENDENCYPART_SIBL
(20,2),(20,5),0.0726893 # DEPENDENCYPART_SIBL
(20,2),(20,9),0.126143 # DEPENDENCYPART_SIBL
(20,2),(20,16),0.126143 # DEPENDENCYPART_SIBL
(20,2),(20,17),-0.0823254 # DEPENDENCYPART_SIBL
(20,2),(20,21),-0.180866 # DEPENDENCYPART_SIBL
(20,2),(20,22),-0.27712 # DEPENDENCYPART_SIBL
(20,2),(20,23),-0.233467 # DEPENDENCYPART_SIBL
(20,2),(20,24),-0.183782 # DEPENDENCYPART_SIBL
(20,2),(20,25),-0.0941279 # DEPENDENCYPART_SIBL
(20,2),(20,26),-0.21107 # DEPENDENCYPART_SIBL
(20,2),(20,27),-0.123646 # DEPENDENCYPART_SIBL
(20,2),(20,28),-0.171256 # DEPENDENCYPART_SIBL
(20,2),(20,30),-0.217749 # DEPENDENCYPART_SIBL
(20,2),(20,31),-0.122956 # DEPENDENCYPART_SIBL
(20,2),(20,32),-0.201863 # DEPENDENCYPART_SIBL
(20,3),(20,5),0.0690757 # DEPENDENCYPART_SIBL
(20,3),(20,9),0.133269 # DEPENDENCYPART_SIBL
(20,3),(20,16),0.133269 # DEPENDENCYPART_SIBL
(20,3),(20,17),-0.0869626 # DEPENDENCYPART_SIBL
(20,3),(20,21),-0.192347 # DEPENDENCYPART_SIBL
(20,3),(20,22),-0.288602 # DEPENDENCYPART_SIBL
(20,3),(20,23),-0.206348 # DEPENDENCYPART_SIBL
(20,3),(20,24),-0.164719 # DEPENDENCYPART_SIBL
(20,3),(20,25),-0.128303 # DEPENDENCYPART_SIBL
(20,3),(20,26),-0.227926 # DEPENDENCYPART_SIBL
(20,3),(20,27),-0.120287 # DEPENDENCYPART_SIBL
(20,3),(20,28),-0.171026 # DEPENDENCYPART_SIBL
(20,3),(20,30),-0.234604 # DEPENDENCYPART_SIBL
(20,3),(20,31),-0.119596 # DEPENDENCYPART_SIBL
(20,3),(20,32),-0.194913 # DEPENDENCYPART_SIBL
(20,5),(20,9),0.0273148 # DEPENDENCYPART_SIBL
(20,5),(20,16),0.0273148 # DEPENDENCYPART_SIBL
(20,5),(20,17),0.00803675 # DEPENDENCYPART_SIBL
(20,5),(20,21),0.112767 # DEPENDENCYPART_SIBL
(20,5),(20,22),0.0499212 # DEPENDENCYPART_SIBL
(20,5),(20,23),-0.0264289 # DEPENDENCYPART_SIBL
(20,5),(20,24),0.0117478 # DEPENDENCYPART_SIBL
(20,5),(20,25),-0.0259248 # DEPENDENCYPART_SIBL
(20,5),(20,26),-0.0534404 # DEPENDENCYPART_SIBL
(20,5),(20,27),0.0203169 # DEPENDENCYPART_SIBL
(20,5),(20,28),0.0197612 # DEPENDENCYPART_SIBL
(20,5),(20,30),-0.0520885 # DEPENDENCYPART_SIBL
(20,5),(20,31),0.0185439 # DEPENDENCYPART_SIBL
(20,5),(20,32),-0.0303137 # DEPENDENCYPART_SIBL
(20,9),(20,16),-0.0192003 # DEPENDENCYPART_SIBL
(20,9),(20,17),-0.00667823 # DEPENDENCYPART_SIBL
(20,9),(20,21),-0.0436365 # DEPENDENCYPART_SIBL
(20,9),(20,22),-0.0817012 # DEPENDENCYPART_SIBL
(20,9),(20,23),-0.137554 # DEPENDENCYPART_SIBL
(20,9),(20,24),-0.115723 # DEPENDENCYPART_SIBL
(20,9),(20,25),-0.098105 # DEPENDENCYPART_SIBL
(20,9),(20,26),-0.149838 # DEPENDENCYPART_SIBL
(20,9),(20,27),0.000840516 # DEPENDENCYPART_SIBL
(20,9),(20,28),-0.0550618 # DEPENDENCYPART_SIBL
(20,9),(20,30),-0.143833 # DEPENDENCYPART_SIBL
(20,9),(20,31),-0.0153635 # DEPENDENCYPART_SIBL
(20,9),(20,32),-0.121812 # DEPENDENCYPART_SIBL
(20,16),(20,17),-0.00667823 # DEPENDENCYPART_SIBL
(20,16),(20,21),-0.0436365 # DEPENDENCYPART_SIBL
(20,16),(20,22),-0.0817012 # DEPENDENCYPART_SIBL
(20,16),(20,23),-0.137554 # DEPENDENCYPART_SIBL
(20,16),(20,24),-0.115723 # DEPENDENCYPART_SIBL
(20,16),(20,25),-0.098105 # DEPENDENCYPART_SIBL
(20,16),(20,26),-0.149838 # DEPENDENCYPART_SIBL
(20,16),(20,27),0.000840516 # DEPENDENCYPART_SIBL
(20,16),(20,28),-0.0550618 # DEPENDENCYPART_SIBL
(20,16),(20,30),-0.143833 # DEPENDENCYPART_SIBL
(20,16),(20,31),-0.0153635 # DEPENDENCYPART_SIBL
(20,16),(20,32),-0.121812 # DEPENDENCYPART_SIBL
(20,17),(20,21),-0.18424 # DEPENDENCYPART_SIBL
(20,17),(20,22),-0.280494 # DEPENDENCYPART_SIBL
(20,17),(20,23),-0.215141 # DEPENDENCYPART_SIBL
(20,17),(20,24),-0.163547 # DEPENDENCYPART_SIBL
(20,17),(20,25),-0.0941358 # DEPENDENCYPART_SIBL
(20,17),(20,26),-0.220055 # DEPENDENCYPART_SIBL
(20,17),(20,27),-0.109352 # DEPENDENCYPART_SIBL
(20,17),(20,28),-0.160134 # DEPENDENCYPART_SIBL
(20,17),(20,30),-0.226734 # DEPENDENCYPART_SIBL
(20,17),(20,31),-0.108662 # DEPENDENCYPART_SIBL
(20,17),(20,32),-0.192629 # DEPENDENCYPART_SIBL
(20,21),(20,22),0.234261 # DEPENDENCYPART_SIBL
(20,21),(20,23),0.0705697 # DEPENDENCYPART_SIBL
(20,21),(20,24),-0.11711 # DEPENDENCYPART_SIBL
(20,21),(20,25),-0.0434304 # DEPENDENCYPART_SIBL
(20,21),(20,26),-0.107654 # DEPENDENCYPART_SIBL
(20,21),(20,27),0.0479588 # DEPENDENCYPART_SIBL
(20,21),(20,28),0.189416 # DEPENDENCYPART_SIBL
(20,21),(20,30),-0.10864 # DEPENDENCYPART_SIBL
(20,21),(20,31),0.0737049 # DEPENDENCYPART_SIBL
(20,21),(20,32),-0.00620132 # DEPENDENCYPART_SIBL
(20,22),(20,23),0.140801 # DEPENDENCYPART_SIBL
(20,22),(20,24),-0.0458989 # DEPENDENCYPART_SIBL
(20,22),(20,25),-0.0269523 # DEPENDENCYPART_SIBL
(20,22),(20,26),-0.0810606 # DEPENDENCYPART_SIBL
(20,22),(20,27),-0.00356458 # DEPENDENCYPART_SIBL
(20,22),(20,28),0.398089 # DEPENDENCYPART_SIBL
(20,22),(20,30),-0.0820466 # DEPENDENCYPART_SIBL
(20,22),(20,31),0.0335941 # DEPENDENCYPART_SIBL
(20,22),(20,32),0.0384997 # DEPENDENCYPART_SIBL
(20,23),(20,24),0.193289 # DEPENDENCYPART_SIBL
(20,23),(20,25),0.137607 # DEPENDENCYPART_SIBL
(20,23),(20,26),0.155663 # DEPENDENCYPART_SIBL
(20,23),(20,27),0.26488 # DEPENDENCYPART_SIBL
(20,23),(20,28),0.273454 # DEPENDENCYPART_SIBL
(20,23),(20,30),0.155646 # DEPENDENCYPART_SIBL
(20,23),(20,31),0.279308 # DEPENDENCYPART_SIBL
(20,23),(20,32),0.31529 # DEPENDENCYPART_SIBL
(20,24),(20,25),-0.120131 # DEPENDENCYPART_SIBL
(20,24),(20,26),0.000813015 # DEPENDENCYPART_SIBL
(20,24),(20,27),-0.0497512 # DEPENDENCYPART_SIBL
(20,24),(20,28),-0.00296734 # DEPENDENCYPART_SIBL
(20,24),(20,30),0.000778666 # DEPENDENCYPART_SIBL
(20,24),(20,31),-0.0532639 # DEPENDENCYPART_SIBL
(20,24),(20,32),0.0129725 # DEPENDENCYPART_SIBL
(20,25),(20,26),0.0149063 # DEPENDENCYPART_SIBL
(20,25),(20,27),-0.165414 # DEPENDENCYPART_SIBL
(20,25),(20,28),0.0797055 # DEPENDENCYPART_SIBL
(20,25),(20,30),0.0139746 # DEPENDENCYPART_SIBL
(20,25),(20,31),-0.169229 # DEPENDENCYPART_SIBL
(20,25),(20,32),-0.0876574 # DEPENDENCYPART_SIBL
(20,26),(20,27),-0.100948 # DEPENDENCYPART_SIBL
(20,26),(20,28),0.0520011 # DEPENDENCYPART_SIBL
(20,26),(20,30),-0.178315 # DEPENDENCYPART_SIBL
(20,26),(20,31),-0.106474 # DEPENDENCYPART_SIBL
(20,26),(20,32),-0.0221044 # DEPENDENCYPART_SIBL
(20,27),(20,28),0.0850119 # DEPENDENCYPART_SIBL
(20,27),(20,30),-0.0354013 # DEPENDENCYPART_SIBL
(20,27),(20,31),-0.158525 # DEPENDENCYPART_SIBL
(20,27),(20,32),0.0207211 # DEPENDENCYPART_SIBL
(20,28),(20,30),0.107427 # DEPENDENCYPART_SIBL
(20,28),(20,31),0.12492 # DEPENDENCYPART_SIBL
(20,28),(20,32),0.116836 # DEPENDENCYPART_SIBL
(20,30),(20,31),-0.106405 # DEPENDENCYPART_SIBL
(20,30),(20,32),-0.0335976 # DEPENDENCYPART_SIBL
(20,31),(20,32),-0.0327849 # DEPENDENCYPART_SIBL
(21,22),(21,23),-0.0275119 # DEPENDENCYPART_SIBL
(21,22),(21,24),-0.0203839 # DEPENDENCYPART_SIBL
(21,23),(21,24),0.0982493 # DEPENDENCYPART_SIBL
(22,16),(22,21),0.0720899 # DEPENDENCYPART_SIBL
(22,16),(22,23),-0.0658374 # DEPENDENCYPART_SIBL
(22,16),(22,24),-0.0587422 # DEPENDENCYPART_SIBL
(22,21),(22,23),0.023846 # DEPENDENCYPART_SIBL
(22,21),(22,24),0.0345444 # DEPENDENCYPART_SIBL
(22,23),(22,24),0.0967737 # DEPENDENCYPART_SIBL
(23,20),(23,22),-0.0340579 # DEPENDENCYPART_SIBL
(23,20),(23,24),-0.154134 # DEPENDENCYPART_SIBL
(23,20),(23,25),-0.0420132 # DEPENDENCYPART_SIBL
(23,20),(23,26),-0.0625521 # DEPENDENCYPART_SIBL
(23,20),(23,27),0.0152192 # DEPENDENCYPART_SIBL
(23,20),(23,28),-0.117881 # DEPENDENCYPART_SIBL
(23,20),(23,31),0.000604417 # DEPENDENCYPART_SIBL
(23,22),(23,24),-0.109765 # DEPENDENCYPART_SIBL
(23,22),(23,25),-0.0568843 # DEPENDENCYPART_SIBL
(23,22),(23,26),0.00304852 # DEPENDENCYPART_SIBL
(23,22),(23,27),0.0257776 # DEPENDENCYPART_SIBL
(23,22),(23,28),-0.109416 # DEPENDENCYPART_SIBL
(23,22),(23,31),0.0259108 # DEPENDENCYPART_SIBL
(23,24),(23,25),-0.261031 # DEPENDENCYPART_SIBL
(23,24),(23,26),-0.280145 # DEPENDENCYPART_SIBL
(23,24),(23,27),-0.611015 # DEPENDENCYPART_SIBL
(23,24),(23,28),-0.1524 # DEPENDENCYPART_SIBL
(23,24),(23,31),-0.610089 # DEPENDENCYPART_SIBL
(23,25),(23,26),-0.0178006 # DEPENDENCYPART_SIBL
(23,25),(23,27),-0.421799 # DEPENDENCYPART_SIBL
(23,25),(23,28),0.212707 # DEPENDENCYPART_SIBL
(23,25),(23,31),-0.421176 # DEPENDENCYPART_SIBL
(23,26),(23,27),-0.459671 # DEPENDENCYPART_SIBL
(23,26),(23,28),0.0987083 # DEPENDENCYPART_SIBL
(23,26),(23,31),-0.460758 # DEPENDENCYPART_SIBL
(23,27),(23,28),-0.013179 # DEPENDENCYPART_SIBL
(23,27),(23,31),-0.724221 # DEPENDENCYPART_SIBL
(23,28),(23,31),-0.35385 # DEPENDENCYPART_SIBL
(24,14),(24,20),0.223794 # DEPENDENCYPART_SIBL
(24,14),(24,22),0.185845 # DEPENDENCYPART_SIBL
(24,14),(24,23),0.00278637 # DEPENDENCYPART_SIBL
(24,14),(24,25),0.0501943 # DEPENDENCYPART_SIBL
(24,14),(24,26),-0.0175545 # DEPENDENCYPART_SIBL
(24,14),(24,27),0.0474749 # DEPENDENCYPART_SIBL
(24,14),(24,28),0.0977327 # DEPENDENCYPART_SIBL
(24,14),(24,31),0.0411875 # DEPENDENCYPART_SIBL
(24,20),(24,22),0.0210028 # DEPENDENCYPART_SIBL
(24,20),(24,23),-0.0783481 # DEPENDENCYPART_SIBL
(24,20),(24,25),-0.146606 # DEPENDENCYPART_SIBL
(24,20),(24,26),-0.0369537 # DEPENDENCYPART_SIBL
(24,20),(24,27),-0.0016772 # DEPENDENCYPART_SIBL
(24,20),(24,28),-0.0603375 # DEPENDENCYPART_SIBL
(24,20),(24,31),-0.0206875 # DEPENDENCYPART_SIBL
(24,22),(24,23),0.291617 # DEPENDENCYPART_SIBL
(24,22),(24,25),-0.18376 # DEPENDENCYPART_SIBL
(24,22),(24,26),0.0379432 # DEPENDENCYPART_SIBL
(24,22),(24,27),0.0717188 # DEPENDENCYPART_SIBL
(24,22),(24,28),-0.0254991 # DEPENDENCYPART_SIBL
(24,22),(24,31),0.067549 # DEPENDENCYPART_SIBL
(24,23),(24,25),-0.184234 # DEPENDENCYPART_SIBL
(24,23),(24,26),-0.0224297 # DEPENDENCYPART_SIBL
(24,23),(24,27),-0.0355537 # DEPENDENCYPART_SIBL
(24,23),(24,28),0.00728091 # DEPENDENCYPART_SIBL
(24,23),(24,31),-0.04324 # DEPENDENCYPART_SIBL
(24,25),(24,26),0.131956 # DEPENDENCYPART_SIBL
(24,25),(24,27),-0.22525 # DEPENDENCYPART_SIBL
(24,25),(24,28),0.284508 # DEPENDENCYPART_SIBL
(24,25),(24,31),-0.230409 # DEPENDENCYPART_SIBL
(24,26),(24,27),-0.078925 # DEPENDENCYPART_SIBL
(24,26),(24,28),0.102207 # DEPENDENCYPART_SIBL
(24,26),(24,31),-0.0858621 # DEPENDENCYPART_SIBL
(24,27),(24,28),0.0425602 # DEPENDENCYPART_SIBL
(24,27),(24,31),-0.292727 # DEPENDENCYPART_SIBL
(24,28),(24,31),0.00762652 # DEPENDENCYPART_SIBL
(26,24),(26,25),0.053371 # DEPENDENCYPART_SIBL
(26,24),(26,28),-0.079117 # DEPENDENCYPART_SIBL
(26,25),(26,28),-0.00976419 # DEPENDENCYPART_SIBL
(27,11),(27,13),0.421505 # DEPENDENCYPART_SIBL
(27,11),(27,14),0.205966 # DEPENDENCYPART_SIBL
(27,11),(27,17),0.224578 # DEPENDENCYPART_SIBL
(27,11),(27,20),0.504272 # DEPENDENCYPART_SIBL
(27,11),(27,22),0.171156 # DEPENDENCYPART_SIBL
(27,11),(27,23),-0.0718392 # DEPENDENCYPART_SIBL
(27,11),(27,24),0.205966 # DEPENDENCYPART_SIBL
(27,11),(27,25),0.0431744 # DEPENDENCYPART_SIBL
(27,11),(27,26),0.24755 # DEPENDENCYPART_SIBL
(27,11),(27,28),-0.0163317 # DEPENDENCYPART_SIBL
(27,11),(27,30),-0.0151282 # DEPENDENCYPART_SIBL
(27,11),(27,31),0.0482055 # DEPENDENCYPART_SIBL
(27,13),(27,14),0.00975497 # DEPENDENCYPART_SIBL
(27,13),(27,17),0.0111851 # DEPENDENCYPART_SIBL
(27,13),(27,20),0.19431 # DEPENDENCYPART_SIBL
(27,13),(27,22),0.0169163 # DEPENDENCYPART_SIBL
(27,13),(27,23),0.0283376 # DEPENDENCYPART_SIBL
(27,13),(27,24),0.00975497 # DEPENDENCYPART_SIBL
(27,13),(27,25),-0.00262901 # DEPENDENCYPART_SIBL
(27,13),(27,26),0.181166 # DEPENDENCYPART_SIBL
(27,13),(27,28),0.225523 # DEPENDENCYPART_SIBL
(27,13),(27,30),-0.00528079 # DEPENDENCYPART_SIBL
(27,13),(27,31),0.037759 # DEPENDENCYPART_SIBL
(27,14),(27,17),0.0136306 # DEPENDENCYPART_SIBL
(27,14),(27,20),0.190275 # DEPENDENCYPART_SIBL
(27,14),(27,22),-0.00551188 # DEPENDENCYPART_SIBL
(27,14),(27,23),0.0151466 # DEPENDENCYPART_SIBL
(27,14),(27,24),0.0122005 # DEPENDENCYPART_SIBL
(27,14),(27,25),-0.0120899 # DEPENDENCYPART_SIBL
(27,14),(27,26),0.0686276 # DEPENDENCYPART_SIBL
(27,14),(27,28),-0.115543 # DEPENDENCYPART_SIBL
(27,14),(27,30),-0.0462807 # DEPENDENCYPART_SIBL
(27,14),(27,31),-0.00137229 # DEPENDENCYPART_SIBL
(27,17),(27,20),0.188253 # DEPENDENCYPART_SIBL
(27,17),(27,22),-0.00812138 # DEPENDENCYPART_SIBL
(27,17),(27,23),0.0131249 # DEPENDENCYPART_SIBL
(27,17),(27,24),0.0182958 # DEPENDENCYPART_SIBL
(27,17),(27,25),-0.0141115 # DEPENDENCYPART_SIBL
(27,17),(27,26),0.0710672 # DEPENDENCYPART_SIBL
(27,17),(27,28),-0.121217 # DEPENDENCYPART_SIBL
(27,17),(27,30),-0.049399 # DEPENDENCYPART_SIBL
