# _root_ Federal National Mortgage Association , a recently hot stock , climbed 4 to 124 on nearly 1.6 million shares .
#goldHeads=4,4,4,11,4,9,8,9,4,4,0,11,11,13,11,19,16,16,15,11,
#predictedHeads=4,4,4,11,4,9,8,9,4,4,0,11,11,13,11,19,16,16,15,11,
(14,4),(4,12),-0.646417 # DEPENDENCYPART_GRANDPAR
(14,4),(4,13),-0.37212 # DEPENDENCYPART_GRANDPAR
(14,4),(4,14),-1.22678 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,4),(4,15),-0.422655 # DEPENDENCYPART_GRANDPAR
(14,4),(4,16),-0.544485 # DEPENDENCYPART_GRANDPAR
(14,4),(4,18),-0.816807 # DEPENDENCYPART_GRANDPAR
(14,4),(4,19),-0.768096 # DEPENDENCYPART_GRANDPAR
(14,4),(4,20),-0.814914 # DEPENDENCYPART_GRANDPAR
(14,7),(7,5),-0.545375 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.509076 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.462866 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),-0.56993 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),-0.746645 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),-0.401651 # DEPENDENCYPART_GRANDPAR
(14,7),(7,12),-0.509439 # DEPENDENCYPART_GRANDPAR
(14,7),(7,13),-0.334844 # DEPENDENCYPART_GRANDPAR
(14,7),(7,14),-1.23221 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,7),(7,15),-0.397215 # DEPENDENCYPART_GRANDPAR
(14,7),(7,18),-0.823899 # DEPENDENCYPART_GRANDPAR
(14,9),(9,1),-0.388045 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),-0.452778 # DEPENDENCYPART_GRANDPAR
(14,9),(9,3),-0.461818 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),-0.485702 # DEPENDENCYPART_GRANDPAR
(14,9),(9,5),-0.622381 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.466706 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.506434 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.604031 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),-0.688229 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.365819 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),-0.66412 # DEPENDENCYPART_GRANDPAR
(14,9),(9,13),-0.393181 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.23361 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),-0.350277 # DEPENDENCYPART_GRANDPAR
(14,9),(9,16),-0.574586 # DEPENDENCYPART_GRANDPAR
(14,9),(9,19),-0.751179 # DEPENDENCYPART_GRANDPAR
(14,9),(9,20),-0.837271 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-0.426278 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.313821 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.548009 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.338137 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.431448 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.21966 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.409093 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.530886 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),-0.511929 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.466368 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.644162 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.679485 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.382832 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.2534 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.439545 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.562324 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.56962 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.843629 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),-0.802379 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.853204 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.86812 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.136673 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),0.0925531 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.197769 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.026841 # DEPENDENCYPART_GRANDPAR
(14,16),(16,15),0.119633 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.056183 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.314752 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.206342 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.40094 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-1.04577 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.802344 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.872407 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),-0.0379253 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.045056 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),0.0781849 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.162958 # DEPENDENCYPART_GRANDPAR
(14,18),(18,12),-1.04643 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-0.802352 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-0.890907 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),-0.0144135 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.0327331 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.21307 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.133233 # DEPENDENCYPART_GRANDPAR
(14,19),(19,6),-1.12324 # DEPENDENCYPART_GRANDPAR
(14,19),(19,7),-0.881442 # DEPENDENCYPART_GRANDPAR
(14,19),(19,8),-1.0761 # DEPENDENCYPART_GRANDPAR
(14,19),(19,12),-1.08659 # DEPENDENCYPART_GRANDPAR
(14,19),(19,14),-0.845055 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,19),(19,16),-0.161839 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),-0.167185 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.391454 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.45804 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.541345 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-0.421935 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),-0.505029 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-1.02127 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.470645 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.47263 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.30825 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.289694 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.176528 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.392419 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-0.483744 # DEPENDENCYPART_GRANDPAR
(15,14),(14,4),-0.43365 # DEPENDENCYPART_GRANDPAR
(15,14),(14,7),-0.241837 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),-0.394507 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.277931 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),0.0978261 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.3049 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.28383 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.185662 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.401771 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-0.460124 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.798695 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),0.224047 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),0.0554702 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),0.0362004 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.933648 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-1.08378 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.682462 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.938214 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.710815 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.509484 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),0.400461 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),0.214177 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-1.08482 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.682854 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.939251 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.723322 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.485142 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.550694 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),0.155884 # DEPENDENCYPART_GRANDPAR
(15,19),(19,6),-1.40058 # DEPENDENCYPART_GRANDPAR
(15,19),(19,7),-1.06416 # DEPENDENCYPART_GRANDPAR
(15,19),(19,8),-1.13304 # DEPENDENCYPART_GRANDPAR
(15,19),(19,12),-1.26545 # DEPENDENCYPART_GRANDPAR
(15,19),(19,14),-1.11986 # DEPENDENCYPART_GRANDPAR
(15,19),(19,16),0.104761 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),0.707103 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),0.596241 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.859962 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.45932 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.237179 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.61841 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.543774 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.835012 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.59706 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.997452 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.882744 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.895256 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.666963 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.13452 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.271288 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.180184 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-0.998133 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-0.882766 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-0.895937 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.662518 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-1.13573 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),-0.230236 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.189423 # DEPENDENCYPART_GRANDPAR
(16,19),(19,6),-1.4968 # DEPENDENCYPART_GRANDPAR
(16,19),(19,7),-1.06061 # DEPENDENCYPART_GRANDPAR
(16,19),(19,8),-1.2878 # DEPENDENCYPART_GRANDPAR
(16,19),(19,12),-1.03965 # DEPENDENCYPART_GRANDPAR
(16,19),(19,14),-0.937429 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-1.17348 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),-0.022037 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.258393 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.593135 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.107002 # DEPENDENCYPART_GRANDPAR
(17,12),(12,4),-0.346937 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),-0.394533 # DEPENDENCYPART_GRANDPAR
(17,12),(12,9),-0.524431 # DEPENDENCYPART_GRANDPAR
(17,12),(12,10),-0.262935 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),-0.514957 # DEPENDENCYPART_GRANDPAR
(17,12),(12,14),-0.769046 # DEPENDENCYPART_GRANDPAR
(17,12),(12,15),-0.393796 # DEPENDENCYPART_GRANDPAR
(17,12),(12,16),-0.244454 # DEPENDENCYPART_GRANDPAR
(17,13),(13,4),-0.43265 # DEPENDENCYPART_GRANDPAR
(17,13),(13,7),-0.547142 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),-0.620646 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.604345 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.543468 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.795968 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.328717 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),-0.323502 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.61743 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,18),-0.678042 # DEPENDENCYPART_GRANDPAR
(17,13),(13,19),-0.845611 # DEPENDENCYPART_GRANDPAR
(17,14),(14,4),-0.360944 # DEPENDENCYPART_GRANDPAR
(17,14),(14,7),-0.396452 # DEPENDENCYPART_GRANDPAR
(17,14),(14,9),-0.520262 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.337771 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.26212 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.392863 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.252726 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.58367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-0.644376 # DEPENDENCYPART_GRANDPAR
(17,14),(14,19),-0.791968 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.529531 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.483784 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.295668 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.61148 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.673283 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.881448 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.290795 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.59564 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.658114 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.811352 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-1.03731 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-1.20688 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.885861 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-1.11845 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.759526 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.738669 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-1.26089 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.176467 # DEPENDENCYPART_GRANDPAR
(17,19),(19,6),-1.07793 # DEPENDENCYPART_GRANDPAR
(17,19),(19,7),-0.962145 # DEPENDENCYPART_GRANDPAR
(17,19),(19,8),-1.0854 # DEPENDENCYPART_GRANDPAR
(17,19),(19,12),-1.24704 # DEPENDENCYPART_GRANDPAR
(17,19),(19,14),-1.15859 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.757448 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-1.215 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),-0.225874 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.683364 # DEPENDENCYPART_GRANDPAR
(18,12),(12,4),-0.334202 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),-0.468588 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.531828 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),-0.238107 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-0.513781 # DEPENDENCYPART_GRANDPAR
(18,12),(12,14),-0.793065 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),-0.373643 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),-0.331665 # DEPENDENCYPART_GRANDPAR
(18,13),(13,4),-0.405768 # DEPENDENCYPART_GRANDPAR
(18,13),(13,7),-0.606953 # DEPENDENCYPART_GRANDPAR
(18,13),(13,9),-0.61391 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),-0.565364 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.574067 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.819811 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),-0.308399 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),-0.410568 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),-0.553563 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-1.79165 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,19),-0.664815 # DEPENDENCYPART_GRANDPAR
(18,14),(14,4),-0.348209 # DEPENDENCYPART_GRANDPAR
(18,14),(14,7),-0.470507 # DEPENDENCYPART_GRANDPAR
(18,14),(14,9),-0.527659 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.385732 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.283915 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),-0.372709 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),-0.339937 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),-0.530677 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-1.75795 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,19),-0.611149 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.566139 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.563226 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.384544 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.526971 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.78741 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.701315 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.300416 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.194264 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.77167 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.630517 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-1.10719 # DEPENDENCYPART_GRANDPAR
(18,17),(17,12),-0.387177 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.284205 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.30769 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.278441 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.288787 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.75796 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.61115 # DEPENDENCYPART_GRANDPAR
(18,19),(19,6),-1.04505 # DEPENDENCYPART_GRANDPAR
(18,19),(19,7),-1.02357 # DEPENDENCYPART_GRANDPAR
(18,19),(19,8),-1.02694 # DEPENDENCYPART_GRANDPAR
(18,19),(19,12),-1.26662 # DEPENDENCYPART_GRANDPAR
(18,19),(19,14),-1.18782 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.843327 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.921575 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.33803 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.755863 # DEPENDENCYPART_GRANDPAR
(19,6),(6,4),-0.169659 # DEPENDENCYPART_GRANDPAR
(19,6),(6,5),-0.474708 # DEPENDENCYPART_GRANDPAR
(19,6),(6,7),-0.406941 # DEPENDENCYPART_GRANDPAR
(19,6),(6,8),-0.475516 # DEPENDENCYPART_GRANDPAR
(19,7),(7,5),-0.626676 # DEPENDENCYPART_GRANDPAR
(19,7),(7,6),-0.382674 # DEPENDENCYPART_GRANDPAR
(19,7),(7,8),-0.407105 # DEPENDENCYPART_GRANDPAR
(19,7),(7,9),-0.380754 # DEPENDENCYPART_GRANDPAR
(19,7),(7,10),-0.641886 # DEPENDENCYPART_GRANDPAR
(19,7),(7,11),-0.190397 # DEPENDENCYPART_GRANDPAR
(19,7),(7,12),-0.169977 # DEPENDENCYPART_GRANDPAR
(19,7),(7,13),0.192329 # DEPENDENCYPART_GRANDPAR
(19,7),(7,14),0.110104 # DEPENDENCYPART_GRANDPAR
(19,7),(7,15),-0.165744 # DEPENDENCYPART_GRANDPAR
(19,7),(7,18),0.855719 # DEPENDENCYPART_GRANDPAR
(19,8),(8,3),-0.418079 # DEPENDENCYPART_GRANDPAR
(19,8),(8,4),-0.258944 # DEPENDENCYPART_GRANDPAR
(19,8),(8,5),-0.662615 # DEPENDENCYPART_GRANDPAR
(19,8),(8,6),-0.317776 # DEPENDENCYPART_GRANDPAR
(19,8),(8,7),-0.479612 # DEPENDENCYPART_GRANDPAR
(19,8),(8,10),-0.59907 # DEPENDENCYPART_GRANDPAR
(19,8),(8,12),-0.3021 # DEPENDENCYPART_GRANDPAR
(19,8),(8,13),-0.0140806 # DEPENDENCYPART_GRANDPAR
(19,12),(12,4),-0.239149 # DEPENDENCYPART_GRANDPAR
(19,12),(12,7),-0.452571 # DEPENDENCYPART_GRANDPAR
(19,12),(12,9),-0.444592 # DEPENDENCYPART_GRANDPAR
(19,12),(12,10),-0.507556 # DEPENDENCYPART_GRANDPAR
(19,12),(12,13),-0.0220445 # DEPENDENCYPART_GRANDPAR
(19,12),(12,14),-0.300415 # DEPENDENCYPART_GRANDPAR
(19,12),(12,15),-0.332099 # DEPENDENCYPART_GRANDPAR
(19,12),(12,16),0.356129 # DEPENDENCYPART_GRANDPAR
(19,14),(14,4),-0.253857 # DEPENDENCYPART_GRANDPAR
(19,14),(14,7),-0.454906 # DEPENDENCYPART_GRANDPAR
(19,14),(14,9),-0.440836 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.306179 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),0.415119 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-0.330339 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),0.348987 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),0.173969 # DEPENDENCYPART_GRANDPAR
(19,14),(14,18),0.19399 # DEPENDENCYPART_GRANDPAR
(19,14),(14,19),-1.25493 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,15),-0.132574 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),0.888402 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),1.25694 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.27255 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.83723 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.310217 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),0.412391 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),0.0269949 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.0539846 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),0.312411 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),0.18273 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.25493 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,12),-0.291866 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),0.419475 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),0.0470799 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.0832773 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),0.29481 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),0.697575 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.25513 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,19),-0.857717 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,6),-0.0143484 # DEPENDENCYPART_GRANDPAR
(20,19),(19,7),-0.130138 # DEPENDENCYPART_GRANDPAR
(20,19),(19,8),-0.21227 # DEPENDENCYPART_GRANDPAR
(20,19),(19,12),-0.711477 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),-0.670314 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),-0.207814 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.637675 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.724707 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.71806 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
