# _root_ `` We have no plans to adjust our asset allocation in foreign equities , '' said Masato Murakami , chief portfolio manager in the pension fund management department at Yasuda Trust & Banking Co .
#goldHeads=16,3,16,5,3,5,6,10,10,7,10,13,11,16,16,0,18,16,18,22,22,18,22,28,28,28,28,23,28,31,29,31,32,33,16,
#predictedHeads=16,3,16,5,3,5,6,10,10,7,7,13,11,16,16,0,18,16,18,22,22,18,22,28,28,28,28,23,22,31,29,31,32,33,16,
(18,10),(18,34),0.049832 # DEPENDENCYPART_SIBL
(18,12),(18,13),0.21142 # DEPENDENCYPART_SIBL
(18,12),(18,14),0.27773 # DEPENDENCYPART_SIBL
(18,12),(18,15),0.212249 # DEPENDENCYPART_SIBL
(18,12),(18,17),0.259548 # DEPENDENCYPART_SIBL
(18,12),(18,19),-0.0749182 # DEPENDENCYPART_SIBL
(18,12),(18,20),-0.00244551 # DEPENDENCYPART_SIBL
(18,12),(18,21),-0.0871033 # DEPENDENCYPART_SIBL
(18,12),(18,22),-0.0722415 # DEPENDENCYPART_SIBL
(18,12),(18,23),-0.0771498 # DEPENDENCYPART_SIBL
(18,12),(18,25),-0.0866087 # DEPENDENCYPART_SIBL
(18,12),(18,26),-0.0900666 # DEPENDENCYPART_SIBL
(18,12),(18,27),-0.10252 # DEPENDENCYPART_SIBL
(18,12),(18,28),-0.0596416 # DEPENDENCYPART_SIBL
(18,12),(18,31),-0.00838604 # DEPENDENCYPART_SIBL
(18,12),(18,32),0.0658936 # DEPENDENCYPART_SIBL
(18,12),(18,34),0.0709742 # DEPENDENCYPART_SIBL
(18,13),(18,14),0.0659572 # DEPENDENCYPART_SIBL
(18,13),(18,15),0.135741 # DEPENDENCYPART_SIBL
(18,13),(18,17),0.0175075 # DEPENDENCYPART_SIBL
(18,13),(18,19),-0.0204654 # DEPENDENCYPART_SIBL
(18,13),(18,20),0.0454754 # DEPENDENCYPART_SIBL
(18,13),(18,21),0.00295275 # DEPENDENCYPART_SIBL
(18,13),(18,22),0.0262903 # DEPENDENCYPART_SIBL
(18,13),(18,23),0.0591432 # DEPENDENCYPART_SIBL
(18,13),(18,25),0.00472499 # DEPENDENCYPART_SIBL
(18,13),(18,26),-0.00966661 # DEPENDENCYPART_SIBL
(18,13),(18,27),-0.0140644 # DEPENDENCYPART_SIBL
(18,13),(18,28),0.0344429 # DEPENDENCYPART_SIBL
(18,13),(18,31),0.00360793 # DEPENDENCYPART_SIBL
(18,13),(18,32),0.225888 # DEPENDENCYPART_SIBL
(18,13),(18,34),0.0962022 # DEPENDENCYPART_SIBL
(18,14),(18,15),0.323198 # DEPENDENCYPART_SIBL
(18,14),(18,17),0.048802 # DEPENDENCYPART_SIBL
(18,14),(18,19),0.00138496 # DEPENDENCYPART_SIBL
(18,14),(18,20),-0.089951 # DEPENDENCYPART_SIBL
(18,14),(18,21),-0.135663 # DEPENDENCYPART_SIBL
(18,14),(18,22),-0.118231 # DEPENDENCYPART_SIBL
(18,14),(18,23),0.0622602 # DEPENDENCYPART_SIBL
(18,14),(18,25),-0.135279 # DEPENDENCYPART_SIBL
(18,14),(18,26),-0.138303 # DEPENDENCYPART_SIBL
(18,14),(18,27),-0.154336 # DEPENDENCYPART_SIBL
(18,14),(18,28),-0.0865727 # DEPENDENCYPART_SIBL
(18,14),(18,31),-0.132307 # DEPENDENCYPART_SIBL
(18,14),(18,32),-0.299 # DEPENDENCYPART_SIBL
(18,14),(18,34),-0.0509362 # DEPENDENCYPART_SIBL
(18,15),(18,17),-0.0303195 # DEPENDENCYPART_SIBL
(18,15),(18,19),-0.0365458 # DEPENDENCYPART_SIBL
(18,15),(18,20),-0.0208418 # DEPENDENCYPART_SIBL
(18,15),(18,21),-0.0162075 # DEPENDENCYPART_SIBL
(18,15),(18,22),0.0130213 # DEPENDENCYPART_SIBL
(18,15),(18,23),0.0589126 # DEPENDENCYPART_SIBL
(18,15),(18,25),-0.0136511 # DEPENDENCYPART_SIBL
(18,15),(18,26),-0.0248148 # DEPENDENCYPART_SIBL
(18,15),(18,27),-0.0325925 # DEPENDENCYPART_SIBL
(18,15),(18,28),0.0151301 # DEPENDENCYPART_SIBL
(18,15),(18,31),-0.036561 # DEPENDENCYPART_SIBL
(18,15),(18,32),-0.00505106 # DEPENDENCYPART_SIBL
(18,15),(18,34),0.053556 # DEPENDENCYPART_SIBL
(18,17),(18,19),0.0788217 # DEPENDENCYPART_SIBL
(18,17),(18,20),-0.0244834 # DEPENDENCYPART_SIBL
(18,17),(18,21),0.0265329 # DEPENDENCYPART_SIBL
(18,17),(18,22),0.0963572 # DEPENDENCYPART_SIBL
(18,17),(18,23),0.0977327 # DEPENDENCYPART_SIBL
(18,17),(18,25),0.0408003 # DEPENDENCYPART_SIBL
(18,17),(18,26),0.0102818 # DEPENDENCYPART_SIBL
(18,17),(18,27),-0.00257657 # DEPENDENCYPART_SIBL
(18,17),(18,28),0.11935 # DEPENDENCYPART_SIBL
(18,17),(18,31),-0.0136712 # DEPENDENCYPART_SIBL
(18,17),(18,32),0.0895324 # DEPENDENCYPART_SIBL
(18,17),(18,34),0.273012 # DEPENDENCYPART_SIBL
(18,19),(18,20),0.362588 # DEPENDENCYPART_SIBL
(18,19),(18,21),0.654888 # DEPENDENCYPART_SIBL
(18,19),(18,22),0.739526 # DEPENDENCYPART_SIBL
(18,19),(18,23),0.226792 # DEPENDENCYPART_SIBL
(18,19),(18,25),0.648867 # DEPENDENCYPART_SIBL
(18,19),(18,26),0.761104 # DEPENDENCYPART_SIBL
(18,19),(18,27),0.648093 # DEPENDENCYPART_SIBL
(18,19),(18,28),0.646384 # DEPENDENCYPART_SIBL
(18,19),(18,31),0.742822 # DEPENDENCYPART_SIBL
(18,19),(18,32),0.391822 # DEPENDENCYPART_SIBL
(18,19),(18,34),0.665577 # DEPENDENCYPART_SIBL
(18,20),(18,21),-0.102932 # DEPENDENCYPART_SIBL
(18,20),(18,22),-0.0768935 # DEPENDENCYPART_SIBL
(18,20),(18,23),0.0667722 # DEPENDENCYPART_SIBL
(18,20),(18,25),-0.101635 # DEPENDENCYPART_SIBL
(18,20),(18,26),-0.0841048 # DEPENDENCYPART_SIBL
(18,20),(18,27),-0.104205 # DEPENDENCYPART_SIBL
(18,20),(18,28),-0.0999375 # DEPENDENCYPART_SIBL
(18,20),(18,31),0.00796638 # DEPENDENCYPART_SIBL
(18,20),(18,32),-0.114585 # DEPENDENCYPART_SIBL
(18,20),(18,34),-0.0157754 # DEPENDENCYPART_SIBL
(18,21),(18,22),-0.276408 # DEPENDENCYPART_SIBL
(18,21),(18,23),0.0255853 # DEPENDENCYPART_SIBL
(18,21),(18,25),-0.293938 # DEPENDENCYPART_SIBL
(18,21),(18,26),-0.280192 # DEPENDENCYPART_SIBL
(18,21),(18,27),-0.299493 # DEPENDENCYPART_SIBL
(18,21),(18,28),-0.295406 # DEPENDENCYPART_SIBL
(18,21),(18,31),-0.013612 # DEPENDENCYPART_SIBL
(18,21),(18,32),-0.103536 # DEPENDENCYPART_SIBL
(18,21),(18,34),-0.0358752 # DEPENDENCYPART_SIBL
(18,22),(18,23),0.0161435 # DEPENDENCYPART_SIBL
(18,22),(18,25),-0.299173 # DEPENDENCYPART_SIBL
(18,22),(18,26),-0.285427 # DEPENDENCYPART_SIBL
(18,22),(18,27),-0.304729 # DEPENDENCYPART_SIBL
(18,22),(18,28),-0.300641 # DEPENDENCYPART_SIBL
(18,22),(18,31),-0.0109236 # DEPENDENCYPART_SIBL
(18,22),(18,32),-0.0919564 # DEPENDENCYPART_SIBL
(18,22),(18,34),-0.0331867 # DEPENDENCYPART_SIBL
(18,23),(18,25),0.0478648 # DEPENDENCYPART_SIBL
(18,23),(18,26),0.0565457 # DEPENDENCYPART_SIBL
(18,23),(18,27),0.0409266 # DEPENDENCYPART_SIBL
(18,23),(18,28),0.0512112 # DEPENDENCYPART_SIBL
(18,23),(18,31),0.0354213 # DEPENDENCYPART_SIBL
(18,23),(18,32),-0.0339616 # DEPENDENCYPART_SIBL
(18,23),(18,34),0.0136523 # DEPENDENCYPART_SIBL
(18,25),(18,26),-0.281834 # DEPENDENCYPART_SIBL
(18,25),(18,27),-0.30109 # DEPENDENCYPART_SIBL
(18,25),(18,28),-0.297003 # DEPENDENCYPART_SIBL
(18,25),(18,31),-0.0145372 # DEPENDENCYPART_SIBL
(18,25),(18,32),-0.0944989 # DEPENDENCYPART_SIBL
(18,25),(18,34),-0.0368002 # DEPENDENCYPART_SIBL
(18,26),(18,27),-0.315512 # DEPENDENCYPART_SIBL
(18,26),(18,28),-0.311425 # DEPENDENCYPART_SIBL
(18,26),(18,31),-0.0278707 # DEPENDENCYPART_SIBL
(18,26),(18,32),-0.112404 # DEPENDENCYPART_SIBL
(18,26),(18,34),-0.0501339 # DEPENDENCYPART_SIBL
(18,27),(18,28),-0.279164 # DEPENDENCYPART_SIBL
(18,27),(18,31),-0.0175004 # DEPENDENCYPART_SIBL
(18,27),(18,32),-0.0999972 # DEPENDENCYPART_SIBL
(18,27),(18,34),-0.0397636 # DEPENDENCYPART_SIBL
(18,28),(18,31),-0.0104274 # DEPENDENCYPART_SIBL
(18,28),(18,32),-0.0889003 # DEPENDENCYPART_SIBL
(18,28),(18,34),-0.0326906 # DEPENDENCYPART_SIBL
(18,31),(18,32),-0.190556 # DEPENDENCYPART_SIBL
(18,31),(18,34),-0.0877453 # DEPENDENCYPART_SIBL
(18,32),(18,34),-0.0688582 # DEPENDENCYPART_SIBL
(20,18),(20,19),0.583873 # DEPENDENCYPART_SIBL
(20,18),(20,21),-0.033838 # DEPENDENCYPART_SIBL
(20,19),(20,21),-0.112899 # DEPENDENCYPART_SIBL
(21,17),(21,20),0.0376945 # DEPENDENCYPART_SIBL
(21,17),(21,23),-0.19285 # DEPENDENCYPART_SIBL
(21,17),(21,29),-0.207873 # DEPENDENCYPART_SIBL
(21,20),(21,23),-0.192302 # DEPENDENCYPART_SIBL
(21,20),(21,29),-0.113781 # DEPENDENCYPART_SIBL
(21,23),(21,29),0.293828 # DEPENDENCYPART_SIBL
(22,1),(22,3),0.188266 # DEPENDENCYPART_SIBL
(22,1),(22,4),0.00273556 # DEPENDENCYPART_SIBL
(22,1),(22,5),0.174722 # DEPENDENCYPART_SIBL
(22,1),(22,8),-0.0721926 # DEPENDENCYPART_SIBL
(22,1),(22,12),0.112979 # DEPENDENCYPART_SIBL
(22,1),(22,13),0.177001 # DEPENDENCYPART_SIBL
(22,1),(22,15),1.27793 # DEPENDENCYPART_SIBL
(22,1),(22,17),0.139421 # DEPENDENCYPART_SIBL
(22,1),(22,18),0.139421 # DEPENDENCYPART_SIBL
(22,1),(22,19),0.0646554 # DEPENDENCYPART_SIBL
(22,1),(22,20),0.0645693 # DEPENDENCYPART_SIBL
(22,1),(22,21),0.143792 # DEPENDENCYPART_SIBL
(22,1),(22,23),-0.0127702 # DEPENDENCYPART_SIBL
(22,1),(22,24),-0.0598943 # DEPENDENCYPART_SIBL
(22,1),(22,25),0.0660352 # DEPENDENCYPART_SIBL
(22,1),(22,26),0.0605835 # DEPENDENCYPART_SIBL
(22,1),(22,27),0.0695739 # DEPENDENCYPART_SIBL
(22,1),(22,28),0.0482545 # DEPENDENCYPART_SIBL
(22,1),(22,29),-0.0324491 # DEPENDENCYPART_SIBL
(22,1),(22,31),0.091268 # DEPENDENCYPART_SIBL
(22,1),(22,32),-0.00986372 # DEPENDENCYPART_SIBL
(22,1),(22,34),0.0445639 # DEPENDENCYPART_SIBL
(22,3),(22,4),-0.184044 # DEPENDENCYPART_SIBL
(22,3),(22,5),0.103905 # DEPENDENCYPART_SIBL
(22,3),(22,8),-0.183665 # DEPENDENCYPART_SIBL
(22,3),(22,12),-0.0547554 # DEPENDENCYPART_SIBL
(22,3),(22,13),0.106014 # DEPENDENCYPART_SIBL
(22,3),(22,15),0.344809 # DEPENDENCYPART_SIBL
(22,3),(22,17),0.0846773 # DEPENDENCYPART_SIBL
(22,3),(22,18),0.0846773 # DEPENDENCYPART_SIBL
(22,3),(22,19),0.200066 # DEPENDENCYPART_SIBL
(22,3),(22,20),-0.0990346 # DEPENDENCYPART_SIBL
(22,3),(22,21),0.0461118 # DEPENDENCYPART_SIBL
(22,3),(22,23),-0.0966853 # DEPENDENCYPART_SIBL
(22,3),(22,24),-0.0677697 # DEPENDENCYPART_SIBL
(22,3),(22,25),0.0187126 # DEPENDENCYPART_SIBL
(22,3),(22,26),0.0104222 # DEPENDENCYPART_SIBL
(22,3),(22,27),0.0142383 # DEPENDENCYPART_SIBL
(22,3),(22,28),0.00218644 # DEPENDENCYPART_SIBL
(22,3),(22,29),-0.118884 # DEPENDENCYPART_SIBL
(22,3),(22,31),0.0658516 # DEPENDENCYPART_SIBL
(22,3),(22,32),-0.0695426 # DEPENDENCYPART_SIBL
(22,3),(22,34),0.0259954 # DEPENDENCYPART_SIBL
(22,4),(22,5),0.0810889 # DEPENDENCYPART_SIBL
(22,4),(22,8),-0.311858 # DEPENDENCYPART_SIBL
(22,4),(22,12),0.0206512 # DEPENDENCYPART_SIBL
(22,4),(22,13),0.0837932 # DEPENDENCYPART_SIBL
(22,4),(22,15),0.313199 # DEPENDENCYPART_SIBL
(22,4),(22,17),0.0821803 # DEPENDENCYPART_SIBL
(22,4),(22,18),0.0821803 # DEPENDENCYPART_SIBL
(22,4),(22,19),0.278144 # DEPENDENCYPART_SIBL
(22,4),(22,20),-0.00241405 # DEPENDENCYPART_SIBL
(22,4),(22,21),0.15068 # DEPENDENCYPART_SIBL
(22,4),(22,23),-0.0220872 # DEPENDENCYPART_SIBL
(22,4),(22,24),-0.0207553 # DEPENDENCYPART_SIBL
(22,4),(22,25),0.0462416 # DEPENDENCYPART_SIBL
(22,4),(22,26),0.0278743 # DEPENDENCYPART_SIBL
(22,4),(22,27),0.0549008 # DEPENDENCYPART_SIBL
(22,4),(22,28),0.0271207 # DEPENDENCYPART_SIBL
(22,4),(22,29),0.0538514 # DEPENDENCYPART_SIBL
(22,4),(22,31),0.0720858 # DEPENDENCYPART_SIBL
(22,4),(22,32),-0.0331938 # DEPENDENCYPART_SIBL
(22,4),(22,34),0.0174465 # DEPENDENCYPART_SIBL
(22,5),(22,8),-0.182592 # DEPENDENCYPART_SIBL
(22,5),(22,12),-0.10748 # DEPENDENCYPART_SIBL
(22,5),(22,13),-0.267167 # DEPENDENCYPART_SIBL
(22,5),(22,15),0.213657 # DEPENDENCYPART_SIBL
(22,5),(22,17),-0.0737282 # DEPENDENCYPART_SIBL
(22,5),(22,18),-0.0737282 # DEPENDENCYPART_SIBL
(22,5),(22,19),0.116653 # DEPENDENCYPART_SIBL
(22,5),(22,20),-0.150317 # DEPENDENCYPART_SIBL
(22,5),(22,21),-0.0573103 # DEPENDENCYPART_SIBL
(22,5),(22,23),-0.083037 # DEPENDENCYPART_SIBL
(22,5),(22,24),-0.0679675 # DEPENDENCYPART_SIBL
(22,5),(22,25),0.000475961 # DEPENDENCYPART_SIBL
(22,5),(22,26),-0.00808052 # DEPENDENCYPART_SIBL
(22,5),(22,27),-0.00794141 # DEPENDENCYPART_SIBL
(22,5),(22,28),-0.0165582 # DEPENDENCYPART_SIBL
(22,5),(22,29),-0.0550583 # DEPENDENCYPART_SIBL
(22,5),(22,31),0.0092351 # DEPENDENCYPART_SIBL
(22,5),(22,32),0.0125118 # DEPENDENCYPART_SIBL
(22,5),(22,34),-0.0292404 # DEPENDENCYPART_SIBL
(22,8),(22,12),0.113943 # DEPENDENCYPART_SIBL
(22,8),(22,13),0.0610951 # DEPENDENCYPART_SIBL
(22,8),(22,15),0.323988 # DEPENDENCYPART_SIBL
(22,8),(22,17),0.167952 # DEPENDENCYPART_SIBL
(22,8),(22,18),0.167952 # DEPENDENCYPART_SIBL
(22,8),(22,19),0.219255 # DEPENDENCYPART_SIBL
(22,8),(22,20),0.0234215 # DEPENDENCYPART_SIBL
(22,8),(22,21),0.112648 # DEPENDENCYPART_SIBL
(22,8),(22,23),-0.0866664 # DEPENDENCYPART_SIBL
(22,8),(22,24),-0.10322 # DEPENDENCYPART_SIBL
(22,8),(22,25),0.0231319 # DEPENDENCYPART_SIBL
(22,8),(22,26),0.0240282 # DEPENDENCYPART_SIBL
(22,8),(22,27),0.0167507 # DEPENDENCYPART_SIBL
(22,8),(22,28),-0.00240737 # DEPENDENCYPART_SIBL
(22,8),(22,29),-0.179411 # DEPENDENCYPART_SIBL
(22,8),(22,31),0.144689 # DEPENDENCYPART_SIBL
(22,8),(22,32),-0.0410085 # DEPENDENCYPART_SIBL
(22,8),(22,34),0.0876775 # DEPENDENCYPART_SIBL
(22,12),(22,13),0.116116 # DEPENDENCYPART_SIBL
(22,12),(22,15),0.230977 # DEPENDENCYPART_SIBL
(22,12),(22,17),0.155085 # DEPENDENCYPART_SIBL
(22,12),(22,18),0.155085 # DEPENDENCYPART_SIBL
(22,12),(22,19),0.267627 # DEPENDENCYPART_SIBL
(22,12),(22,20),-0.0962452 # DEPENDENCYPART_SIBL
(22,12),(22,21),0.209598 # DEPENDENCYPART_SIBL
(22,12),(22,23),-0.15321 # DEPENDENCYPART_SIBL
(22,12),(22,24),-0.0720986 # DEPENDENCYPART_SIBL
(22,12),(22,25),-0.0217246 # DEPENDENCYPART_SIBL
(22,12),(22,26),-0.01661 # DEPENDENCYPART_SIBL
(22,12),(22,27),-0.0338316 # DEPENDENCYPART_SIBL
(22,12),(22,28),-0.043994 # DEPENDENCYPART_SIBL
(22,12),(22,29),-0.11414 # DEPENDENCYPART_SIBL
(22,12),(22,31),0.0403942 # DEPENDENCYPART_SIBL
(22,12),(22,32),-0.0307927 # DEPENDENCYPART_SIBL
(22,12),(22,34),-0.0232768 # DEPENDENCYPART_SIBL
(22,13),(22,15),0.221559 # DEPENDENCYPART_SIBL
(22,13),(22,17),-0.0717899 # DEPENDENCYPART_SIBL
(22,13),(22,18),-0.0717899 # DEPENDENCYPART_SIBL
(22,13),(22,19),0.0945785 # DEPENDENCYPART_SIBL
(22,13),(22,20),-0.149323 # DEPENDENCYPART_SIBL
(22,13),(22,21),-0.0523807 # DEPENDENCYPART_SIBL
(22,13),(22,23),-0.0461001 # DEPENDENCYPART_SIBL
(22,13),(22,24),-0.0635193 # DEPENDENCYPART_SIBL
(22,13),(22,25),0.00204614 # DEPENDENCYPART_SIBL
(22,13),(22,26),-0.00659138 # DEPENDENCYPART_SIBL
(22,13),(22,27),-0.00637123 # DEPENDENCYPART_SIBL
(22,13),(22,28),-0.0148614 # DEPENDENCYPART_SIBL
(22,13),(22,29),-0.0216977 # DEPENDENCYPART_SIBL
(22,13),(22,31),0.00985141 # DEPENDENCYPART_SIBL
(22,13),(22,32),-0.00404108 # DEPENDENCYPART_SIBL
(22,13),(22,34),-0.0286241 # DEPENDENCYPART_SIBL
(22,15),(22,17),0.010724 # DEPENDENCYPART_SIBL
(22,15),(22,18),0.010724 # DEPENDENCYPART_SIBL
(22,15),(22,19),-0.0369192 # DEPENDENCYPART_SIBL
(22,15),(22,20),-0.0911109 # DEPENDENCYPART_SIBL
(22,15),(22,21),0.0752644 # DEPENDENCYPART_SIBL
(22,15),(22,23),-0.017787 # DEPENDENCYPART_SIBL
(22,15),(22,24),-0.0680354 # DEPENDENCYPART_SIBL
(22,15),(22,25),0.0157402 # DEPENDENCYPART_SIBL
(22,15),(22,26),0.0103443 # DEPENDENCYPART_SIBL
(22,15),(22,27),0.00872421 # DEPENDENCYPART_SIBL
(22,15),(22,28),-0.00210765 # DEPENDENCYPART_SIBL
(22,15),(22,29),-0.101219 # DEPENDENCYPART_SIBL
(22,15),(22,31),0.0132383 # DEPENDENCYPART_SIBL
(22,15),(22,32),-0.0888036 # DEPENDENCYPART_SIBL
(22,15),(22,34),-0.0277764 # DEPENDENCYPART_SIBL
(22,17),(22,18),0.0323877 # DEPENDENCYPART_SIBL
(22,17),(22,19),0.0911655 # DEPENDENCYPART_SIBL
(22,17),(22,20),-0.0335088 # DEPENDENCYPART_SIBL
(22,17),(22,21),0.144842 # DEPENDENCYPART_SIBL
(22,17),(22,23),-0.13573 # DEPENDENCYPART_SIBL
(22,17),(22,24),-0.0923201 # DEPENDENCYPART_SIBL
(22,17),(22,25),0.00132452 # DEPENDENCYPART_SIBL
(22,17),(22,26),-0.0182711 # DEPENDENCYPART_SIBL
(22,17),(22,27),-0.017741 # DEPENDENCYPART_SIBL
(22,17),(22,28),0.00170055 # DEPENDENCYPART_SIBL
(22,17),(22,29),-0.15976 # DEPENDENCYPART_SIBL
(22,17),(22,31),-0.0112524 # DEPENDENCYPART_SIBL
(22,17),(22,32),-0.0572342 # DEPENDENCYPART_SIBL
(22,17),(22,34),0.0506541 # DEPENDENCYPART_SIBL
(22,18),(22,19),0.0911655 # DEPENDENCYPART_SIBL
(22,18),(22,20),-0.0335088 # DEPENDENCYPART_SIBL
(22,18),(22,21),0.144842 # DEPENDENCYPART_SIBL
(22,18),(22,23),-0.13573 # DEPENDENCYPART_SIBL
(22,18),(22,24),-0.0923201 # DEPENDENCYPART_SIBL
(22,18),(22,25),0.00132452 # DEPENDENCYPART_SIBL
(22,18),(22,26),-0.0182711 # DEPENDENCYPART_SIBL
(22,18),(22,27),-0.017741 # DEPENDENCYPART_SIBL
(22,18),(22,28),0.00170055 # DEPENDENCYPART_SIBL
(22,18),(22,29),-0.15976 # DEPENDENCYPART_SIBL
(22,18),(22,31),-0.0112524 # DEPENDENCYPART_SIBL
(22,18),(22,32),-0.0572342 # DEPENDENCYPART_SIBL
(22,18),(22,34),0.0506541 # DEPENDENCYPART_SIBL
(22,19),(22,20),-0.0180795 # DEPENDENCYPART_SIBL
(22,19),(22,21),0.111346 # DEPENDENCYPART_SIBL
(22,19),(22,23),-0.0601233 # DEPENDENCYPART_SIBL
(22,19),(22,24),-0.0894289 # DEPENDENCYPART_SIBL
(22,19),(22,25),-0.0177003 # DEPENDENCYPART_SIBL
(22,19),(22,26),-0.0153804 # DEPENDENCYPART_SIBL
(22,19),(22,27),-0.0262897 # DEPENDENCYPART_SIBL
(22,19),(22,28),-0.0156616 # DEPENDENCYPART_SIBL
(22,19),(22,29),-0.113539 # DEPENDENCYPART_SIBL
(22,19),(22,31),-0.0351659 # DEPENDENCYPART_SIBL
(22,19),(22,32),-0.215467 # DEPENDENCYPART_SIBL
(22,19),(22,34),-0.0859313 # DEPENDENCYPART_SIBL
(22,20),(22,21),0.211024 # DEPENDENCYPART_SIBL
(22,20),(22,23),-0.15049 # DEPENDENCYPART_SIBL
(22,20),(22,24),-0.0846179 # DEPENDENCYPART_SIBL
(22,20),(22,25),0.00687261 # DEPENDENCYPART_SIBL
(22,20),(22,26),0.0120211 # DEPENDENCYPART_SIBL
(22,20),(22,27),-0.00523439 # DEPENDENCYPART_SIBL
(22,20),(22,28),-0.0155528 # DEPENDENCYPART_SIBL
(22,20),(22,29),-0.0698295 # DEPENDENCYPART_SIBL
(22,20),(22,31),-0.0185078 # DEPENDENCYPART_SIBL
(22,20),(22,32),-0.00521054 # DEPENDENCYPART_SIBL
(22,20),(22,34),-0.0821791 # DEPENDENCYPART_SIBL
(22,21),(22,23),-0.0404474 # DEPENDENCYPART_SIBL
(22,21),(22,24),-0.0588447 # DEPENDENCYPART_SIBL
(22,21),(22,25),0.0689498 # DEPENDENCYPART_SIBL
(22,21),(22,26),0.0645516 # DEPENDENCYPART_SIBL
(22,21),(22,27),0.071503 # DEPENDENCYPART_SIBL
(22,21),(22,28),0.0534406 # DEPENDENCYPART_SIBL
(22,21),(22,29),0.0122886 # DEPENDENCYPART_SIBL
(22,21),(22,31),0.113219 # DEPENDENCYPART_SIBL
(22,21),(22,32),-0.0422619 # DEPENDENCYPART_SIBL
(22,21),(22,34),0.0499076 # DEPENDENCYPART_SIBL
(22,23),(22,24),-0.0151182 # DEPENDENCYPART_SIBL
(22,23),(22,25),0.134636 # DEPENDENCYPART_SIBL
(22,23),(22,26),0.12716 # DEPENDENCYPART_SIBL
(22,23),(22,27),0.121422 # DEPENDENCYPART_SIBL
(22,23),(22,28),0.124109 # DEPENDENCYPART_SIBL
(22,23),(22,29),0.341328 # DEPENDENCYPART_SIBL
(22,23),(22,31),0.0738031 # DEPENDENCYPART_SIBL
(22,23),(22,32),0.0527133 # DEPENDENCYPART_SIBL
(22,23),(22,34),0.0589515 # DEPENDENCYPART_SIBL
(22,24),(22,25),-0.0827026 # DEPENDENCYPART_SIBL
(22,24),(22,26),-0.0777968 # DEPENDENCYPART_SIBL
(22,24),(22,27),-0.0900668 # DEPENDENCYPART_SIBL
(22,24),(22,28),-0.0899253 # DEPENDENCYPART_SIBL
(22,24),(22,29),-0.093792 # DEPENDENCYPART_SIBL
(22,24),(22,31),-0.0881729 # DEPENDENCYPART_SIBL
(22,24),(22,32),-0.122406 # DEPENDENCYPART_SIBL
(22,24),(22,34),-0.10798 # DEPENDENCYPART_SIBL
(22,25),(22,26),-0.10139 # DEPENDENCYPART_SIBL
(22,25),(22,27),-0.113682 # DEPENDENCYPART_SIBL
(22,25),(22,28),-0.112339 # DEPENDENCYPART_SIBL
(22,25),(22,29),0.0763491 # DEPENDENCYPART_SIBL
(22,25),(22,31),-0.0504247 # DEPENDENCYPART_SIBL
(22,25),(22,32),-0.0764698 # DEPENDENCYPART_SIBL
(22,25),(22,34),-0.069087 # DEPENDENCYPART_SIBL
(22,26),(22,27),-0.101685 # DEPENDENCYPART_SIBL
(22,26),(22,28),-0.100342 # DEPENDENCYPART_SIBL
(22,26),(22,29),0.0677866 # DEPENDENCYPART_SIBL
(22,26),(22,31),-0.0373099 # DEPENDENCYPART_SIBL
(22,26),(22,32),-0.0664832 # DEPENDENCYPART_SIBL
(22,26),(22,34),-0.0559722 # DEPENDENCYPART_SIBL
(22,27),(22,28),-0.0839744 # DEPENDENCYPART_SIBL
(22,27),(22,29),0.0597257 # DEPENDENCYPART_SIBL
(22,27),(22,31),-0.0428003 # DEPENDENCYPART_SIBL
(22,27),(22,32),-0.0728118 # DEPENDENCYPART_SIBL
(22,27),(22,34),-0.0614626 # DEPENDENCYPART_SIBL
(22,28),(22,29),0.0621718 # DEPENDENCYPART_SIBL
(22,28),(22,31),-0.0519868 # DEPENDENCYPART_SIBL
(22,28),(22,32),-0.075766 # DEPENDENCYPART_SIBL
(22,28),(22,34),-0.0706491 # DEPENDENCYPART_SIBL
(22,29),(22,31),-0.0218406 # DEPENDENCYPART_SIBL
(22,29),(22,32),0.0314391 # DEPENDENCYPART_SIBL
(22,29),(22,34),-0.037468 # DEPENDENCYPART_SIBL
(22,31),(22,32),-0.0407693 # DEPENDENCYPART_SIBL
(22,31),(22,34),-0.115107 # DEPENDENCYPART_SIBL
(22,32),(22,34),-0.0322565 # DEPENDENCYPART_SIBL
(23,22),(23,24),-0.110444 # DEPENDENCYPART_SIBL
(23,22),(23,25),0.0192508 # DEPENDENCYPART_SIBL
(23,22),(23,26),0.0423704 # DEPENDENCYPART_SIBL
(23,22),(23,27),0.0120914 # DEPENDENCYPART_SIBL
(23,22),(23,28),0.0227712 # DEPENDENCYPART_SIBL
(23,22),(23,31),-0.057876 # DEPENDENCYPART_SIBL
(23,22),(23,32),-0.131397 # DEPENDENCYPART_SIBL
(23,24),(23,25),-0.702133 # DEPENDENCYPART_SIBL
(23,24),(23,26),-0.703577 # DEPENDENCYPART_SIBL
(23,24),(23,27),-0.705823 # DEPENDENCYPART_SIBL
(23,24),(23,28),-0.704305 # DEPENDENCYPART_SIBL
(23,24),(23,31),-0.471487 # DEPENDENCYPART_SIBL
(23,24),(23,32),-0.168137 # DEPENDENCYPART_SIBL
(23,25),(23,26),-1.02319 # DEPENDENCYPART_SIBL
(23,25),(23,27),-1.02538 # DEPENDENCYPART_SIBL
(23,25),(23,28),-1.02265 # DEPENDENCYPART_SIBL
