# _root_ But then it suddenly burst upward 7.5 as Goldman , Sachs & Co. stepped in and bought almost every share offer , traders said .
#goldHeads=5,5,5,5,24,5,5,5,14,9,9,11,12,8,14,14,16,21,21,21,17,24,24,0,24,
#predictedHeads=5,5,5,5,24,5,6,5,8,9,9,11,12,8,14,14,16,17,21,21,17,24,24,0,24,
(21,15),(21,19),-0.114861 # DEPENDENCYPART_SIBL
(21,15),(21,20),-0.03386 # DEPENDENCYPART_SIBL
(21,15),(21,22),-0.0471422 # DEPENDENCYPART_SIBL
(21,15),(21,23),-0.0674542 # DEPENDENCYPART_SIBL
(21,15),(21,24),-0.0876227 # DEPENDENCYPART_SIBL
(21,17),(21,18),-0.0267951 # DEPENDENCYPART_SIBL
(21,17),(21,19),-0.0841199 # DEPENDENCYPART_SIBL
(21,17),(21,20),0.0522256 # DEPENDENCYPART_SIBL
(21,17),(21,22),0.0220401 # DEPENDENCYPART_SIBL
(21,17),(21,23),-0.0274128 # DEPENDENCYPART_SIBL
(21,17),(21,24),0.0340756 # DEPENDENCYPART_SIBL
(21,18),(21,19),-0.0924078 # DEPENDENCYPART_SIBL
(21,18),(21,20),0.0083173 # DEPENDENCYPART_SIBL
(21,18),(21,22),-0.0532751 # DEPENDENCYPART_SIBL
(21,18),(21,23),-0.0486709 # DEPENDENCYPART_SIBL
(21,18),(21,24),-0.0500195 # DEPENDENCYPART_SIBL
(21,19),(21,20),0.0279861 # DEPENDENCYPART_SIBL
(21,19),(21,22),-0.00312159 # DEPENDENCYPART_SIBL
(21,19),(21,23),-0.085858 # DEPENDENCYPART_SIBL
(21,19),(21,24),0.117766 # DEPENDENCYPART_SIBL
(21,20),(21,22),-0.0386396 # DEPENDENCYPART_SIBL
(21,20),(21,23),-0.0257881 # DEPENDENCYPART_SIBL
(21,20),(21,24),0.028506 # DEPENDENCYPART_SIBL
(21,22),(21,23),0.564768 # DEPENDENCYPART_SIBL
(21,22),(21,24),0.350232 # DEPENDENCYPART_SIBL
(21,23),(21,24),-0.0880615 # DEPENDENCYPART_SIBL
(23,19),(23,20),-0.063514 # DEPENDENCYPART_SIBL
(23,19),(23,21),-0.00653052 # DEPENDENCYPART_SIBL
(23,19),(23,22),0.153255 # DEPENDENCYPART_SIBL
(23,19),(23,24),-0.0243033 # DEPENDENCYPART_SIBL
(23,20),(23,21),-0.127332 # DEPENDENCYPART_SIBL
(23,20),(23,22),0.0318705 # DEPENDENCYPART_SIBL
(23,20),(23,24),0.0199046 # DEPENDENCYPART_SIBL
(23,21),(23,22),0.0174466 # DEPENDENCYPART_SIBL
(23,21),(23,24),0.00134825 # DEPENDENCYPART_SIBL
(23,22),(23,24),0.23137 # DEPENDENCYPART_SIBL
(24,1),(24,2),0.220265 # DEPENDENCYPART_SIBL
(24,1),(24,3),0.0407006 # DEPENDENCYPART_SIBL
(24,1),(24,4),0.181062 # DEPENDENCYPART_SIBL
(24,1),(24,5),-0.111622 # DEPENDENCYPART_SIBL
(24,1),(24,6),0.16933 # DEPENDENCYPART_SIBL
(24,1),(24,7),-0.0500644 # DEPENDENCYPART_SIBL
(24,1),(24,8),0.135572 # DEPENDENCYPART_SIBL
(24,1),(24,9),0.08207 # DEPENDENCYPART_SIBL
(24,1),(24,10),-0.12813 # DEPENDENCYPART_SIBL
(24,1),(24,11),0.0894402 # DEPENDENCYPART_SIBL
(24,1),(24,12),-0.0485808 # DEPENDENCYPART_SIBL
(24,1),(24,13),0.0409881 # DEPENDENCYPART_SIBL
(24,1),(24,14),-0.117806 # DEPENDENCYPART_SIBL
(24,1),(24,15),0.118918 # DEPENDENCYPART_SIBL
(24,1),(24,16),-0.117891 # DEPENDENCYPART_SIBL
(24,1),(24,17),-0.102918 # DEPENDENCYPART_SIBL
(24,1),(24,18),0.168898 # DEPENDENCYPART_SIBL
(24,1),(24,19),0.0926121 # DEPENDENCYPART_SIBL
(24,1),(24,20),0.0734322 # DEPENDENCYPART_SIBL
(24,1),(24,21),0.0700097 # DEPENDENCYPART_SIBL
(24,1),(24,22),-0.12813 # DEPENDENCYPART_SIBL
(24,1),(24,23),0.00447095 # DEPENDENCYPART_SIBL
(24,1),(24,25),0.470446 # DEPENDENCYPART_SIBL
(24,2),(24,3),0.212404 # DEPENDENCYPART_SIBL
(24,2),(24,4),0.192939 # DEPENDENCYPART_SIBL
(24,2),(24,5),0.0279972 # DEPENDENCYPART_SIBL
(24,2),(24,6),0.13404 # DEPENDENCYPART_SIBL
(24,2),(24,7),0.0506942 # DEPENDENCYPART_SIBL
(24,2),(24,8),0.249398 # DEPENDENCYPART_SIBL
(24,2),(24,9),0.107624 # DEPENDENCYPART_SIBL
(24,2),(24,10),0.232517 # DEPENDENCYPART_SIBL
(24,2),(24,11),0.114995 # DEPENDENCYPART_SIBL
(24,2),(24,12),0.0608437 # DEPENDENCYPART_SIBL
(24,2),(24,13),0.0685143 # DEPENDENCYPART_SIBL
(24,2),(24,14),0.0180426 # DEPENDENCYPART_SIBL
(24,2),(24,15),0.138303 # DEPENDENCYPART_SIBL
(24,2),(24,16),0.00798043 # DEPENDENCYPART_SIBL
(24,2),(24,17),0.0322111 # DEPENDENCYPART_SIBL
(24,2),(24,18),0.13879 # DEPENDENCYPART_SIBL
(24,2),(24,19),0.102395 # DEPENDENCYPART_SIBL
(24,2),(24,20),0.142009 # DEPENDENCYPART_SIBL
(24,2),(24,21),0.116299 # DEPENDENCYPART_SIBL
(24,2),(24,22),0.232517 # DEPENDENCYPART_SIBL
(24,2),(24,23),0.0477674 # DEPENDENCYPART_SIBL
(24,2),(24,25),0.0602328 # DEPENDENCYPART_SIBL
(24,3),(24,4),0.245071 # DEPENDENCYPART_SIBL
(24,3),(24,5),-0.106631 # DEPENDENCYPART_SIBL
(24,3),(24,6),0.235246 # DEPENDENCYPART_SIBL
(24,3),(24,7),-0.0732672 # DEPENDENCYPART_SIBL
(24,3),(24,8),0.0404335 # DEPENDENCYPART_SIBL
(24,3),(24,9),-0.161798 # DEPENDENCYPART_SIBL
(24,3),(24,10),-0.0478413 # DEPENDENCYPART_SIBL
(24,3),(24,11),-0.154428 # DEPENDENCYPART_SIBL
(24,3),(24,12),-0.0588155 # DEPENDENCYPART_SIBL
(24,3),(24,13),-0.200478 # DEPENDENCYPART_SIBL
(24,3),(24,14),-0.116586 # DEPENDENCYPART_SIBL
(24,3),(24,15),0.224063 # DEPENDENCYPART_SIBL
(24,3),(24,16),-0.0981674 # DEPENDENCYPART_SIBL
(24,3),(24,17),-0.101727 # DEPENDENCYPART_SIBL
(24,3),(24,18),0.23143 # DEPENDENCYPART_SIBL
(24,3),(24,19),-0.074938 # DEPENDENCYPART_SIBL
(24,3),(24,20),-0.127846 # DEPENDENCYPART_SIBL
(24,3),(24,21),-0.142334 # DEPENDENCYPART_SIBL
(24,3),(24,22),-0.0478413 # DEPENDENCYPART_SIBL
(24,3),(24,23),-0.237929 # DEPENDENCYPART_SIBL
(24,3),(24,25),-0.00798525 # DEPENDENCYPART_SIBL
(24,4),(24,5),-0.048889 # DEPENDENCYPART_SIBL
(24,4),(24,6),0.0200786 # DEPENDENCYPART_SIBL
(24,4),(24,7),-0.0169072 # DEPENDENCYPART_SIBL
(24,4),(24,8),0.131818 # DEPENDENCYPART_SIBL
(24,4),(24,9),0.0301192 # DEPENDENCYPART_SIBL
(24,4),(24,10),0.195899 # DEPENDENCYPART_SIBL
(24,4),(24,11),0.0374894 # DEPENDENCYPART_SIBL
(24,4),(24,12),-0.0138006 # DEPENDENCYPART_SIBL
(24,4),(24,13),-0.00897605 # DEPENDENCYPART_SIBL
(24,4),(24,14),-0.0588437 # DEPENDENCYPART_SIBL
(24,4),(24,15),0.00933762 # DEPENDENCYPART_SIBL
(24,4),(24,16),-0.0651956 # DEPENDENCYPART_SIBL
(24,4),(24,17),-0.0446752 # DEPENDENCYPART_SIBL
(24,4),(24,18),0.0248378 # DEPENDENCYPART_SIBL
(24,4),(24,19),0.0224928 # DEPENDENCYPART_SIBL
(24,4),(24,20),0.0596395 # DEPENDENCYPART_SIBL
(24,4),(24,21),0.0339412 # DEPENDENCYPART_SIBL
(24,4),(24,22),0.195899 # DEPENDENCYPART_SIBL
(24,4),(24,23),-0.024738 # DEPENDENCYPART_SIBL
(24,4),(24,25),0.0515216 # DEPENDENCYPART_SIBL
(24,5),(24,6),-0.106693 # DEPENDENCYPART_SIBL
(24,5),(24,7),-0.115746 # DEPENDENCYPART_SIBL
(24,5),(24,8),-0.143737 # DEPENDENCYPART_SIBL
(24,5),(24,9),-0.00483461 # DEPENDENCYPART_SIBL
(24,5),(24,10),0.266407 # DEPENDENCYPART_SIBL
(24,5),(24,11),0.00234076 # DEPENDENCYPART_SIBL
(24,5),(24,12),-0.160644 # DEPENDENCYPART_SIBL
(24,5),(24,13),-0.05003 # DEPENDENCYPART_SIBL
(24,5),(24,14),-0.390814 # DEPENDENCYPART_SIBL
(24,5),(24,15),-0.135678 # DEPENDENCYPART_SIBL
(24,5),(24,16),-0.205509 # DEPENDENCYPART_SIBL
(24,5),(24,17),-0.375919 # DEPENDENCYPART_SIBL
(24,5),(24,18),-0.101129 # DEPENDENCYPART_SIBL
(24,5),(24,19),-0.0752228 # DEPENDENCYPART_SIBL
(24,5),(24,20),-0.0248456 # DEPENDENCYPART_SIBL
(24,5),(24,21),-0.0404392 # DEPENDENCYPART_SIBL
(24,5),(24,22),0.266407 # DEPENDENCYPART_SIBL
(24,5),(24,23),0.0288185 # DEPENDENCYPART_SIBL
(24,5),(24,25),0.0545155 # DEPENDENCYPART_SIBL
(24,6),(24,7),-0.0398002 # DEPENDENCYPART_SIBL
(24,6),(24,8),0.107708 # DEPENDENCYPART_SIBL
(24,6),(24,9),-0.00402454 # DEPENDENCYPART_SIBL
(24,6),(24,10),0.128149 # DEPENDENCYPART_SIBL
(24,6),(24,11),0.00334574 # DEPENDENCYPART_SIBL
(24,6),(24,12),-0.0366937 # DEPENDENCYPART_SIBL
(24,6),(24,13),-0.0431198 # DEPENDENCYPART_SIBL
(24,6),(24,14),-0.0817367 # DEPENDENCYPART_SIBL
(24,6),(24,15),0.00256796 # DEPENDENCYPART_SIBL
(24,6),(24,16),-0.0880887 # DEPENDENCYPART_SIBL
(24,6),(24,17),-0.0675682 # DEPENDENCYPART_SIBL
(24,6),(24,18),0.00971128 # DEPENDENCYPART_SIBL
(24,6),(24,19),0.0053132 # DEPENDENCYPART_SIBL
(24,6),(24,20),0.0222156 # DEPENDENCYPART_SIBL
(24,6),(24,21),-0.00348272 # DEPENDENCYPART_SIBL
(24,6),(24,22),0.128149 # DEPENDENCYPART_SIBL
(24,6),(24,23),-0.0476338 # DEPENDENCYPART_SIBL
(24,6),(24,25),-0.000882338 # DEPENDENCYPART_SIBL
(24,7),(24,8),-0.0654403 # DEPENDENCYPART_SIBL
(24,7),(24,9),-0.125001 # DEPENDENCYPART_SIBL
(24,7),(24,10),-0.189926 # DEPENDENCYPART_SIBL
(24,7),(24,11),-0.11763 # DEPENDENCYPART_SIBL
(24,7),(24,12),-0.099592 # DEPENDENCYPART_SIBL
(24,7),(24,13),-0.156119 # DEPENDENCYPART_SIBL
(24,7),(24,14),-0.190943 # DEPENDENCYPART_SIBL
(24,7),(24,15),0.00913777 # DEPENDENCYPART_SIBL
(24,7),(24,16),-0.0847275 # DEPENDENCYPART_SIBL
(24,7),(24,17),-0.169643 # DEPENDENCYPART_SIBL
(24,7),(24,18),-0.0175295 # DEPENDENCYPART_SIBL
(24,7),(24,19),-0.234176 # DEPENDENCYPART_SIBL
(24,7),(24,20),-0.151403 # DEPENDENCYPART_SIBL
(24,7),(24,21),-0.160101 # DEPENDENCYPART_SIBL
(24,7),(24,22),-0.189926 # DEPENDENCYPART_SIBL
(24,7),(24,23),-0.241247 # DEPENDENCYPART_SIBL
(24,7),(24,25),-0.0697096 # DEPENDENCYPART_SIBL
(24,8),(24,9),-0.0492927 # DEPENDENCYPART_SIBL
(24,8),(24,10),0.30305 # DEPENDENCYPART_SIBL
(24,8),(24,11),-0.041981 # DEPENDENCYPART_SIBL
(24,8),(24,12),-0.187795 # DEPENDENCYPART_SIBL
(24,8),(24,13),-0.11562 # DEPENDENCYPART_SIBL
(24,8),(24,14),-0.249204 # DEPENDENCYPART_SIBL
(24,8),(24,15),-0.119835 # DEPENDENCYPART_SIBL
(24,8),(24,16),-0.254727 # DEPENDENCYPART_SIBL
(24,8),(24,17),-0.231508 # DEPENDENCYPART_SIBL
(24,8),(24,18),-0.126409 # DEPENDENCYPART_SIBL
(24,8),(24,19),-0.133107 # DEPENDENCYPART_SIBL
(24,8),(24,20),-0.0485799 # DEPENDENCYPART_SIBL
(24,8),(24,21),-0.0589905 # DEPENDENCYPART_SIBL
(24,8),(24,22),0.30305 # DEPENDENCYPART_SIBL
(24,8),(24,23),-0.0450305 # DEPENDENCYPART_SIBL
(24,8),(24,25),0.104165 # DEPENDENCYPART_SIBL
(24,9),(24,10),-0.129723 # DEPENDENCYPART_SIBL
(24,9),(24,11),-0.584088 # DEPENDENCYPART_SIBL
(24,9),(24,12),-0.31871 # DEPENDENCYPART_SIBL
(24,9),(24,13),-0.667167 # DEPENDENCYPART_SIBL
(24,9),(24,14),-0.303447 # DEPENDENCYPART_SIBL
(24,9),(24,15),-0.0180105 # DEPENDENCYPART_SIBL
(24,9),(24,16),-0.363606 # DEPENDENCYPART_SIBL
(24,9),(24,17),-0.288647 # DEPENDENCYPART_SIBL
(24,9),(24,18),-0.0255301 # DEPENDENCYPART_SIBL
(24,9),(24,19),-0.303745 # DEPENDENCYPART_SIBL
(24,9),(24,20),-0.304655 # DEPENDENCYPART_SIBL
(24,9),(24,21),-0.332755 # DEPENDENCYPART_SIBL
(24,9),(24,22),-0.129723 # DEPENDENCYPART_SIBL
(24,9),(24,23),-0.418484 # DEPENDENCYPART_SIBL
(24,9),(24,25),0.0453129 # DEPENDENCYPART_SIBL
(24,10),(24,11),0.122318 # DEPENDENCYPART_SIBL
(24,10),(24,12),0.0313611 # DEPENDENCYPART_SIBL
(24,10),(24,13),0.00665765 # DEPENDENCYPART_SIBL
(24,10),(24,14),-0.0431851 # DEPENDENCYPART_SIBL
(24,10),(24,15),0.1845 # DEPENDENCYPART_SIBL
(24,10),(24,16),-0.023138 # DEPENDENCYPART_SIBL
(24,10),(24,17),-0.00537073 # DEPENDENCYPART_SIBL
(24,10),(24,18),0.107084 # DEPENDENCYPART_SIBL
(24,10),(24,19),0.0368225 # DEPENDENCYPART_SIBL
(24,10),(24,20),0.0450159 # DEPENDENCYPART_SIBL
(24,10),(24,21),0.0432397 # DEPENDENCYPART_SIBL
(24,10),(24,22),-0.324472 # DEPENDENCYPART_SIBL
(24,10),(24,23),0.260864 # DEPENDENCYPART_SIBL
(24,10),(24,25),0.01006 # DEPENDENCYPART_SIBL
(24,11),(24,12),-0.318061 # DEPENDENCYPART_SIBL
(24,11),(24,13),-0.655014 # DEPENDENCYPART_SIBL
(24,11),(24,14),-0.302798 # DEPENDENCYPART_SIBL
(24,11),(24,15),-0.0185837 # DEPENDENCYPART_SIBL
(24,11),(24,16),-0.362957 # DEPENDENCYPART_SIBL
(24,11),(24,17),-0.287997 # DEPENDENCYPART_SIBL
(24,11),(24,18),-0.0248804 # DEPENDENCYPART_SIBL
(24,11),(24,19),-0.303734 # DEPENDENCYPART_SIBL
(24,11),(24,20),-0.303949 # DEPENDENCYPART_SIBL
(24,11),(24,21),-0.332048 # DEPENDENCYPART_SIBL
(24,11),(24,22),-0.112865 # DEPENDENCYPART_SIBL
(24,11),(24,23),-0.417834 # DEPENDENCYPART_SIBL
(24,11),(24,25),0.0254216 # DEPENDENCYPART_SIBL
(24,12),(24,13),-0.0508407 # DEPENDENCYPART_SIBL
(24,12),(24,14),-0.125562 # DEPENDENCYPART_SIBL
(24,12),(24,15),0.0342791 # DEPENDENCYPART_SIBL
(24,12),(24,16),-0.132816 # DEPENDENCYPART_SIBL
(24,12),(24,17),-0.110673 # DEPENDENCYPART_SIBL
(24,12),(24,18),0.062194 # DEPENDENCYPART_SIBL
(24,12),(24,19),0.060316 # DEPENDENCYPART_SIBL
(24,12),(24,20),-0.0308733 # DEPENDENCYPART_SIBL
(24,12),(24,21),-0.0373707 # DEPENDENCYPART_SIBL
(24,12),(24,22),-0.097503 # DEPENDENCYPART_SIBL
(24,12),(24,23),-0.0634103 # DEPENDENCYPART_SIBL
(24,12),(24,25),0.0695017 # DEPENDENCYPART_SIBL
(24,13),(24,14),-0.316153 # DEPENDENCYPART_SIBL
(24,13),(24,15),-0.0440042 # DEPENDENCYPART_SIBL
(24,13),(24,16),-0.375137 # DEPENDENCYPART_SIBL
(24,13),(24,17),-0.301353 # DEPENDENCYPART_SIBL
(24,13),(24,18),-0.0504967 # DEPENDENCYPART_SIBL
(24,13),(24,19),-0.318197 # DEPENDENCYPART_SIBL
(24,13),(24,20),-0.288135 # DEPENDENCYPART_SIBL
(24,13),(24,21),-0.316235 # DEPENDENCYPART_SIBL
(24,13),(24,22),-0.185949 # DEPENDENCYPART_SIBL
(24,13),(24,23),-0.43467 # DEPENDENCYPART_SIBL
(24,13),(24,25),-0.531601 # DEPENDENCYPART_SIBL
(24,14),(24,15),-0.151094 # DEPENDENCYPART_SIBL
(24,14),(24,16),-0.22154 # DEPENDENCYPART_SIBL
(24,14),(24,17),-0.39195 # DEPENDENCYPART_SIBL
(24,14),(24,18),-0.117175 # DEPENDENCYPART_SIBL
(24,14),(24,19),-0.0912625 # DEPENDENCYPART_SIBL
(24,14),(24,20),-0.0405559 # DEPENDENCYPART_SIBL
(24,14),(24,21),-0.0561495 # DEPENDENCYPART_SIBL
(24,14),(24,22),0.239092 # DEPENDENCYPART_SIBL
(24,14),(24,23),0.0127875 # DEPENDENCYPART_SIBL
(24,14),(24,25),0.0567114 # DEPENDENCYPART_SIBL
(24,15),(24,16),-0.0857003 # DEPENDENCYPART_SIBL
(24,15),(24,17),-0.0532685 # DEPENDENCYPART_SIBL
(24,15),(24,18),-0.0274549 # DEPENDENCYPART_SIBL
(24,15),(24,19),0.0365444 # DEPENDENCYPART_SIBL
(24,15),(24,20),0.065319 # DEPENDENCYPART_SIBL
(24,15),(24,21),0.0385894 # DEPENDENCYPART_SIBL
(24,15),(24,22),0.127914 # DEPENDENCYPART_SIBL
(24,15),(24,23),0.0212005 # DEPENDENCYPART_SIBL
(24,15),(24,25),0.0701071 # DEPENDENCYPART_SIBL
(24,16),(24,17),-0.0258634 # DEPENDENCYPART_SIBL
(24,16),(24,18),0.0348493 # DEPENDENCYPART_SIBL
(24,16),(24,19),0.11685 # DEPENDENCYPART_SIBL
(24,16),(24,20),0.00378882 # DEPENDENCYPART_SIBL
(24,16),(24,21),-0.000564899 # DEPENDENCYPART_SIBL
(24,16),(24,22),0.0395403 # DEPENDENCYPART_SIBL
(24,16),(24,23),-0.0156401 # DEPENDENCYPART_SIBL
(24,16),(24,25),0.116008 # DEPENDENCYPART_SIBL
(24,17),(24,18),-0.100218 # DEPENDENCYPART_SIBL
(24,17),(24,19),-0.0664945 # DEPENDENCYPART_SIBL
(24,17),(24,20),-0.0131196 # DEPENDENCYPART_SIBL
(24,17),(24,21),-0.0287132 # DEPENDENCYPART_SIBL
(24,17),(24,22),0.330709 # DEPENDENCYPART_SIBL
(24,17),(24,23),0.0485207 # DEPENDENCYPART_SIBL
(24,17),(24,25),0.107979 # DEPENDENCYPART_SIBL
(24,18),(24,19),0.0283027 # DEPENDENCYPART_SIBL
(24,18),(24,20),0.0399811 # DEPENDENCYPART_SIBL
(24,18),(24,21),0.0143012 # DEPENDENCYPART_SIBL
(24,18),(24,22),0.10968 # DEPENDENCYPART_SIBL
(24,18),(24,23),-0.0636081 # DEPENDENCYPART_SIBL
(24,18),(24,25),0.00203785 # DEPENDENCYPART_SIBL
(24,19),(24,20),-0.189272 # DEPENDENCYPART_SIBL
(24,19),(24,21),-0.184009 # DEPENDENCYPART_SIBL
(24,19),(24,22),-0.0987661 # DEPENDENCYPART_SIBL
(24,19),(24,23),-0.231809 # DEPENDENCYPART_SIBL
(24,19),(24,25),0.0413424 # DEPENDENCYPART_SIBL
(24,20),(24,21),-0.63418 # DEPENDENCYPART_SIBL
(24,20),(24,22),-0.252682 # DEPENDENCYPART_SIBL
(24,20),(24,23),-0.694324 # DEPENDENCYPART_SIBL
(24,20),(24,25),0.0215659 # DEPENDENCYPART_SIBL
(24,21),(24,22),-0.268465 # DEPENDENCYPART_SIBL
(24,21),(24,23),-0.695589 # DEPENDENCYPART_SIBL
(24,21),(24,25),0.0342067 # DEPENDENCYPART_SIBL
(24,22),(24,23),0.260864 # DEPENDENCYPART_SIBL
(24,22),(24,25),0.01006 # DEPENDENCYPART_SIBL
(24,23),(24,25),0.187417 # DEPENDENCYPART_SIBL
(0,5),(5,1),0.853456 # DEPENDENCYPART_GRANDPAR
(0,5),(5,2),0.781517 # DEPENDENCYPART_GRANDPAR
(0,5),(5,3),0.346607 # DEPENDENCYPART_GRANDPAR
(0,5),(5,4),0.225781 # DEPENDENCYPART_GRANDPAR
(0,5),(5,6),-0.081926 # DEPENDENCYPART_GRANDPAR
(0,5),(5,7),0.134753 # DEPENDENCYPART_GRANDPAR
(0,5),(5,8),0.432657 # DEPENDENCYPART_GRANDPAR
(0,5),(5,9),-0.0495554 # DEPENDENCYPART_GRANDPAR
(0,5),(5,10),0.239957 # DEPENDENCYPART_GRANDPAR
(0,5),(5,11),0.343784 # DEPENDENCYPART_GRANDPAR
(0,5),(5,12),-0.14439 # DEPENDENCYPART_GRANDPAR
(0,5),(5,14),0.251305 # DEPENDENCYPART_GRANDPAR
(0,5),(5,15),-0.243212 # DEPENDENCYPART_GRANDPAR
(0,5),(5,16),0.502692 # DEPENDENCYPART_GRANDPAR
(0,5),(5,17),-0.639121 # DEPENDENCYPART_GRANDPAR
(0,5),(5,18),-0.113272 # DEPENDENCYPART_GRANDPAR
(0,5),(5,21),0.084417 # DEPENDENCYPART_GRANDPAR
(0,5),(5,22),0.0994609 # DEPENDENCYPART_GRANDPAR
(0,5),(5,25),1.6769 # DEPENDENCYPART_GRANDPAR
(0,14),(14,1),0.828023 # DEPENDENCYPART_GRANDPAR
(0,14),(14,2),0.717944 # DEPENDENCYPART_GRANDPAR
(0,14),(14,3),0.325318 # DEPENDENCYPART_GRANDPAR
(0,14),(14,4),0.180754 # DEPENDENCYPART_GRANDPAR
(0,14),(14,5),0.418311 # DEPENDENCYPART_GRANDPAR
(0,14),(14,6),-0.289848 # DEPENDENCYPART_GRANDPAR
(0,14),(14,7),-0.146978 # DEPENDENCYPART_GRANDPAR
(0,14),(14,8),-0.182961 # DEPENDENCYPART_GRANDPAR
(0,14),(14,9),-0.213046 # DEPENDENCYPART_GRANDPAR
(0,14),(14,10),0.388733 # DEPENDENCYPART_GRANDPAR
(0,14),(14,11),0.193725 # DEPENDENCYPART_GRANDPAR
(0,14),(14,12),-0.700047 # DEPENDENCYPART_GRANDPAR
(0,14),(14,13),-1.59501 # DEPENDENCYPART_GRANDPAR
(0,14),(14,15),-0.168645 # DEPENDENCYPART_GRANDPAR
(0,14),(14,16),0.549331 # DEPENDENCYPART_GRANDPAR
(0,14),(14,17),-0.589248 # DEPENDENCYPART_GRANDPAR
(0,14),(14,18),-0.0470159 # DEPENDENCYPART_GRANDPAR
(0,14),(14,19),0.203616 # DEPENDENCYPART_GRANDPAR
(0,14),(14,20),-0.646533 # DEPENDENCYPART_GRANDPAR
(0,14),(14,21),0.13449 # DEPENDENCYPART_GRANDPAR
(0,14),(14,22),0.150207 # DEPENDENCYPART_GRANDPAR
(0,14),(14,23),1.2901 # DEPENDENCYPART_GRANDPAR
(0,14),(14,24),0.10817 # DEPENDENCYPART_GRANDPAR
(0,14),(14,25),1.71939 # DEPENDENCYPART_GRANDPAR
(0,24),(24,1),0.997419 # DEPENDENCYPART_GRANDPAR
(0,24),(24,2),0.729129 # DEPENDENCYPART_GRANDPAR
(0,24),(24,3),0.376884 # DEPENDENCYPART_GRANDPAR
(0,24),(24,4),0.18024 # DEPENDENCYPART_GRANDPAR
(0,24),(24,5),0.65626 # DEPENDENCYPART_GRANDPAR
(0,24),(24,6),-0.290364 # DEPENDENCYPART_GRANDPAR
(0,24),(24,7),-0.103888 # DEPENDENCYPART_GRANDPAR
(0,24),(24,8),-0.172025 # DEPENDENCYPART_GRANDPAR
(0,24),(24,9),-0.0734588 # DEPENDENCYPART_GRANDPAR
(0,24),(24,10),0.609977 # DEPENDENCYPART_GRANDPAR
(0,24),(24,11),0.333392 # DEPENDENCYPART_GRANDPAR
(0,24),(24,12),-0.576884 # DEPENDENCYPART_GRANDPAR
(0,24),(24,13),-1.52042 # DEPENDENCYPART_GRANDPAR
(0,24),(24,14),0.147571 # DEPENDENCYPART_GRANDPAR
(0,24),(24,15),-0.392125 # DEPENDENCYPART_GRANDPAR
(0,24),(24,16),-0.0652197 # DEPENDENCYPART_GRANDPAR
(0,24),(24,17),-0.626528 # DEPENDENCYPART_GRANDPAR
(0,24),(24,18),-0.29443 # DEPENDENCYPART_GRANDPAR
(0,24),(24,19),-0.102535 # DEPENDENCYPART_GRANDPAR
(0,24),(24,20),-0.739714 # DEPENDENCYPART_GRANDPAR
(0,24),(24,21),-0.0333772 # DEPENDENCYPART_GRANDPAR
(0,24),(24,22),0.469481 # DEPENDENCYPART_GRANDPAR
(0,24),(24,23),1.32672 # DEPENDENCYPART_GRANDPAR
(0,24),(24,25),1.88364 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-1.49411 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,2),(2,3),-0.466105 # DEPENDENCYPART_GRANDPAR
(1,2),(2,4),-0.55007 # DEPENDENCYPART_GRANDPAR
(1,2),(2,5),-0.42758 # DEPENDENCYPART_GRANDPAR
(1,2),(2,6),-0.834821 # DEPENDENCYPART_GRANDPAR
(1,2),(2,7),-1.37705 # DEPENDENCYPART_GRANDPAR
(1,2),(2,8),-0.768091 # DEPENDENCYPART_GRANDPAR
(1,2),(2,9),-0.957759 # DEPENDENCYPART_GRANDPAR
(1,2),(2,10),-0.989712 # DEPENDENCYPART_GRANDPAR
(1,2),(2,12),-0.785793 # DEPENDENCYPART_GRANDPAR
(1,3),(3,1),-1.36298 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,3),(3,2),-0.192634 # DEPENDENCYPART_GRANDPAR
(1,3),(3,4),-0.628732 # DEPENDENCYPART_GRANDPAR
(1,3),(3,5),-0.64293 # DEPENDENCYPART_GRANDPAR
(1,3),(3,6),-0.918786 # DEPENDENCYPART_GRANDPAR
(1,3),(3,7),-1.33322 # DEPENDENCYPART_GRANDPAR
(1,3),(3,8),-0.913852 # DEPENDENCYPART_GRANDPAR
(1,3),(3,12),-1.01168 # DEPENDENCYPART_GRANDPAR
(1,4),(4,1),-1.47927 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,4),(4,2),-0.203705 # DEPENDENCYPART_GRANDPAR
(1,4),(4,3),-0.873018 # DEPENDENCYPART_GRANDPAR
(1,4),(4,5),-0.656698 # DEPENDENCYPART_GRANDPAR
(1,4),(4,6),-0.889975 # DEPENDENCYPART_GRANDPAR
(1,4),(4,7),-1.48064 # DEPENDENCYPART_GRANDPAR
(1,4),(4,8),-0.882239 # DEPENDENCYPART_GRANDPAR
(1,4),(4,9),-1.07156 # DEPENDENCYPART_GRANDPAR
(1,5),(5,1),-1.59337 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,5),(5,2),-0.172829 # DEPENDENCYPART_GRANDPAR
(1,5),(5,3),-0.666586 # DEPENDENCYPART_GRANDPAR
(1,5),(5,4),-0.469048 # DEPENDENCYPART_GRANDPAR
