# _root_ But in another dramatic burst , the Dow tacked on 42 points in five minutes , and at 10:25 the index showed a gain of 5.74 .
#goldHeads=9,9,5,5,2,9,8,9,0,9,12,10,9,15,13,9,9,22,18,21,22,17,24,22,24,25,9,
#predictedHeads=9,9,5,5,2,9,8,9,0,9,12,9,9,15,13,9,9,22,18,21,22,17,24,22,24,25,9,
(21,22),(21,25),-0.0210792 # DEPENDENCYPART_SIBL
(21,22),(21,26),-0.0292079 # DEPENDENCYPART_SIBL
(21,24),(21,25),0.048967 # DEPENDENCYPART_SIBL
(21,24),(21,26),-0.0767649 # DEPENDENCYPART_SIBL
(21,25),(21,26),0.0366385 # DEPENDENCYPART_SIBL
(22,1),(22,2),0.046812 # DEPENDENCYPART_SIBL
(22,1),(22,5),0.0671523 # DEPENDENCYPART_SIBL
(22,1),(22,6),0.0701214 # DEPENDENCYPART_SIBL
(22,1),(22,7),0.142954 # DEPENDENCYPART_SIBL
(22,1),(22,8),0.0540147 # DEPENDENCYPART_SIBL
(22,1),(22,9),0.0226129 # DEPENDENCYPART_SIBL
(22,1),(22,10),0.0911241 # DEPENDENCYPART_SIBL
(22,1),(22,11),-0.0189601 # DEPENDENCYPART_SIBL
(22,1),(22,12),0.0136331 # DEPENDENCYPART_SIBL
(22,1),(22,13),0.046812 # DEPENDENCYPART_SIBL
(22,1),(22,14),-0.00462305 # DEPENDENCYPART_SIBL
(22,1),(22,15),0.0239447 # DEPENDENCYPART_SIBL
(22,1),(22,16),0.0701214 # DEPENDENCYPART_SIBL
(22,1),(22,17),-0.0652229 # DEPENDENCYPART_SIBL
(22,1),(22,18),0.136862 # DEPENDENCYPART_SIBL
(22,1),(22,19),-0.0292695 # DEPENDENCYPART_SIBL
(22,1),(22,20),0.142954 # DEPENDENCYPART_SIBL
(22,1),(22,21),0.123982 # DEPENDENCYPART_SIBL
(22,1),(22,23),-0.102475 # DEPENDENCYPART_SIBL
(22,1),(22,24),0.0247344 # DEPENDENCYPART_SIBL
(22,1),(22,25),-0.032738 # DEPENDENCYPART_SIBL
(22,1),(22,26),-0.00962809 # DEPENDENCYPART_SIBL
(22,1),(22,27),0.378727 # DEPENDENCYPART_SIBL
(22,2),(22,5),0.00840602 # DEPENDENCYPART_SIBL
(22,2),(22,6),0.300219 # DEPENDENCYPART_SIBL
(22,2),(22,7),-0.0492017 # DEPENDENCYPART_SIBL
(22,2),(22,8),0.0534849 # DEPENDENCYPART_SIBL
(22,2),(22,9),-0.0535175 # DEPENDENCYPART_SIBL
(22,2),(22,10),-0.00610805 # DEPENDENCYPART_SIBL
(22,2),(22,11),-0.0823622 # DEPENDENCYPART_SIBL
(22,2),(22,12),0.0211563 # DEPENDENCYPART_SIBL
(22,2),(22,13),-0.0387132 # DEPENDENCYPART_SIBL
(22,2),(22,14),-0.045483 # DEPENDENCYPART_SIBL
(22,2),(22,15),0.0292586 # DEPENDENCYPART_SIBL
(22,2),(22,16),0.300219 # DEPENDENCYPART_SIBL
(22,2),(22,17),-0.135888 # DEPENDENCYPART_SIBL
(22,2),(22,18),-0.0766977 # DEPENDENCYPART_SIBL
(22,2),(22,19),-0.0899346 # DEPENDENCYPART_SIBL
(22,2),(22,20),-0.0492017 # DEPENDENCYPART_SIBL
(22,2),(22,21),0.117254 # DEPENDENCYPART_SIBL
(22,2),(22,23),-0.0664947 # DEPENDENCYPART_SIBL
(22,2),(22,24),0.0278184 # DEPENDENCYPART_SIBL
(22,2),(22,25),-0.0610235 # DEPENDENCYPART_SIBL
(22,2),(22,26),-0.0833699 # DEPENDENCYPART_SIBL
(22,2),(22,27),0.0163268 # DEPENDENCYPART_SIBL
(22,5),(22,6),-0.0926474 # DEPENDENCYPART_SIBL
(22,5),(22,7),-0.456913 # DEPENDENCYPART_SIBL
(22,5),(22,8),-0.391994 # DEPENDENCYPART_SIBL
(22,5),(22,9),-0.206927 # DEPENDENCYPART_SIBL
(22,5),(22,10),-0.192908 # DEPENDENCYPART_SIBL
(22,5),(22,11),-0.27764 # DEPENDENCYPART_SIBL
(22,5),(22,12),-0.553174 # DEPENDENCYPART_SIBL
(22,5),(22,13),-0.0550621 # DEPENDENCYPART_SIBL
(22,5),(22,14),-0.265371 # DEPENDENCYPART_SIBL
(22,5),(22,15),-0.540882 # DEPENDENCYPART_SIBL
(22,5),(22,16),-0.0926474 # DEPENDENCYPART_SIBL
(22,5),(22,17),-0.292844 # DEPENDENCYPART_SIBL
(22,5),(22,18),-0.0476334 # DEPENDENCYPART_SIBL
(22,5),(22,19),-0.28795 # DEPENDENCYPART_SIBL
(22,5),(22,20),-0.456913 # DEPENDENCYPART_SIBL
(22,5),(22,21),-0.506542 # DEPENDENCYPART_SIBL
(22,5),(22,23),-0.0916688 # DEPENDENCYPART_SIBL
(22,5),(22,24),-0.0224639 # DEPENDENCYPART_SIBL
(22,5),(22,25),-0.110967 # DEPENDENCYPART_SIBL
(22,5),(22,26),-0.0673139 # DEPENDENCYPART_SIBL
(22,5),(22,27),-0.0236026 # DEPENDENCYPART_SIBL
(22,6),(22,7),-0.0633123 # DEPENDENCYPART_SIBL
(22,6),(22,8),0.0602514 # DEPENDENCYPART_SIBL
(22,6),(22,9),0.0499213 # DEPENDENCYPART_SIBL
(22,6),(22,10),0.140666 # DEPENDENCYPART_SIBL
(22,6),(22,11),0.103718 # DEPENDENCYPART_SIBL
(22,6),(22,12),0.0567466 # DEPENDENCYPART_SIBL
(22,6),(22,13),0.14467 # DEPENDENCYPART_SIBL
(22,6),(22,14),0.13298 # DEPENDENCYPART_SIBL
(22,6),(22,15),0.0802944 # DEPENDENCYPART_SIBL
(22,6),(22,16),0.0230192 # DEPENDENCYPART_SIBL
(22,6),(22,17),0.0349603 # DEPENDENCYPART_SIBL
(22,6),(22,18),0.0822731 # DEPENDENCYPART_SIBL
(22,6),(22,19),0.0608527 # DEPENDENCYPART_SIBL
(22,6),(22,20),-0.0633123 # DEPENDENCYPART_SIBL
(22,6),(22,21),0.218537 # DEPENDENCYPART_SIBL
(22,6),(22,23),0.0161176 # DEPENDENCYPART_SIBL
(22,6),(22,24),-0.0195646 # DEPENDENCYPART_SIBL
(22,6),(22,25),-0.069775 # DEPENDENCYPART_SIBL
(22,6),(22,26),-0.046168 # DEPENDENCYPART_SIBL
(22,6),(22,27),0.100263 # DEPENDENCYPART_SIBL
(22,7),(22,8),-0.226458 # DEPENDENCYPART_SIBL
(22,7),(22,9),-0.1324 # DEPENDENCYPART_SIBL
(22,7),(22,10),-0.0795245 # DEPENDENCYPART_SIBL
(22,7),(22,11),-0.0774395 # DEPENDENCYPART_SIBL
(22,7),(22,12),-0.254071 # DEPENDENCYPART_SIBL
(22,7),(22,13),-0.143712 # DEPENDENCYPART_SIBL
(22,7),(22,14),-0.100612 # DEPENDENCYPART_SIBL
(22,7),(22,15),-0.239255 # DEPENDENCYPART_SIBL
(22,7),(22,16),-0.114525 # DEPENDENCYPART_SIBL
(22,7),(22,17),-0.289559 # DEPENDENCYPART_SIBL
(22,7),(22,18),-0.110457 # DEPENDENCYPART_SIBL
(22,7),(22,19),-0.0897946 # DEPENDENCYPART_SIBL
(22,7),(22,20),-0.587419 # DEPENDENCYPART_SIBL
(22,7),(22,21),-0.0765934 # DEPENDENCYPART_SIBL
(22,7),(22,23),-0.143372 # DEPENDENCYPART_SIBL
(22,7),(22,24),-0.168992 # DEPENDENCYPART_SIBL
(22,7),(22,25),0.096314 # DEPENDENCYPART_SIBL
(22,7),(22,26),-0.187164 # DEPENDENCYPART_SIBL
(22,7),(22,27),-0.210246 # DEPENDENCYPART_SIBL
(22,8),(22,9),-0.153021 # DEPENDENCYPART_SIBL
(22,8),(22,10),-0.0798572 # DEPENDENCYPART_SIBL
(22,8),(22,11),-0.22495 # DEPENDENCYPART_SIBL
(22,8),(22,12),-0.358353 # DEPENDENCYPART_SIBL
(22,8),(22,13),-0.0278421 # DEPENDENCYPART_SIBL
(22,8),(22,14),-0.201024 # DEPENDENCYPART_SIBL
(22,8),(22,15),-0.338646 # DEPENDENCYPART_SIBL
(22,8),(22,16),-0.0787707 # DEPENDENCYPART_SIBL
(22,8),(22,17),-0.263422 # DEPENDENCYPART_SIBL
(22,8),(22,18),-0.0269378 # DEPENDENCYPART_SIBL
(22,8),(22,19),-0.225187 # DEPENDENCYPART_SIBL
(22,8),(22,20),-0.360645 # DEPENDENCYPART_SIBL
(22,8),(22,21),-0.136534 # DEPENDENCYPART_SIBL
(22,8),(22,23),-0.054051 # DEPENDENCYPART_SIBL
(22,8),(22,24),-0.0162361 # DEPENDENCYPART_SIBL
(22,8),(22,25),-0.0426818 # DEPENDENCYPART_SIBL
(22,8),(22,26),-0.002522 # DEPENDENCYPART_SIBL
(22,8),(22,27),-0.0491681 # DEPENDENCYPART_SIBL
(22,9),(22,10),-0.0110145 # DEPENDENCYPART_SIBL
(22,9),(22,11),-0.0515203 # DEPENDENCYPART_SIBL
(22,9),(22,12),-0.0185142 # DEPENDENCYPART_SIBL
(22,9),(22,13),-0.137484 # DEPENDENCYPART_SIBL
(22,9),(22,14),-0.0254748 # DEPENDENCYPART_SIBL
(22,9),(22,15),-0.00373553 # DEPENDENCYPART_SIBL
(22,9),(22,16),0.25956 # DEPENDENCYPART_SIBL
(22,9),(22,17),-0.114445 # DEPENDENCYPART_SIBL
(22,9),(22,18),-0.0999169 # DEPENDENCYPART_SIBL
(22,9),(22,19),-0.0618266 # DEPENDENCYPART_SIBL
(22,9),(22,20),-0.0563529 # DEPENDENCYPART_SIBL
(22,9),(22,21),0.0333118 # DEPENDENCYPART_SIBL
(22,9),(22,23),-0.0618336 # DEPENDENCYPART_SIBL
(22,9),(22,24),-0.0124874 # DEPENDENCYPART_SIBL
(22,9),(22,25),-0.0560014 # DEPENDENCYPART_SIBL
(22,9),(22,26),-0.0528917 # DEPENDENCYPART_SIBL
(22,9),(22,27),0.0399982 # DEPENDENCYPART_SIBL
(22,10),(22,11),-0.0287476 # DEPENDENCYPART_SIBL
(22,10),(22,12),-0.0678075 # DEPENDENCYPART_SIBL
(22,10),(22,13),-0.024516 # DEPENDENCYPART_SIBL
(22,10),(22,14),-0.00162866 # DEPENDENCYPART_SIBL
(22,10),(22,15),-0.0563702 # DEPENDENCYPART_SIBL
(22,10),(22,16),-0.0180796 # DEPENDENCYPART_SIBL
(22,10),(22,17),-0.0669925 # DEPENDENCYPART_SIBL
(22,10),(22,18),-0.0224327 # DEPENDENCYPART_SIBL
(22,10),(22,19),-0.039057 # DEPENDENCYPART_SIBL
(22,10),(22,20),-0.0777425 # DEPENDENCYPART_SIBL
(22,10),(22,21),-0.0119091 # DEPENDENCYPART_SIBL
(22,10),(22,23),-0.0395909 # DEPENDENCYPART_SIBL
(22,10),(22,24),-0.0439707 # DEPENDENCYPART_SIBL
(22,10),(22,25),-0.0610132 # DEPENDENCYPART_SIBL
(22,10),(22,26),-0.0794824 # DEPENDENCYPART_SIBL
(22,10),(22,27),-0.00843376 # DEPENDENCYPART_SIBL
(22,11),(22,12),-0.218506 # DEPENDENCYPART_SIBL
(22,11),(22,13),-0.0469737 # DEPENDENCYPART_SIBL
(22,11),(22,14),-0.14784 # DEPENDENCYPART_SIBL
(22,11),(22,15),-0.206578 # DEPENDENCYPART_SIBL
(22,11),(22,16),-0.10903 # DEPENDENCYPART_SIBL
(22,11),(22,17),-0.0234229 # DEPENDENCYPART_SIBL
(22,11),(22,18),-0.0753684 # DEPENDENCYPART_SIBL
(22,11),(22,19),-0.1786 # DEPENDENCYPART_SIBL
(22,11),(22,20),-0.283699 # DEPENDENCYPART_SIBL
(22,11),(22,21),-0.0761496 # DEPENDENCYPART_SIBL
(22,11),(22,23),-0.051237 # DEPENDENCYPART_SIBL
(22,11),(22,24),0.0123898 # DEPENDENCYPART_SIBL
(22,11),(22,25),-0.101619 # DEPENDENCYPART_SIBL
(22,11),(22,26),-0.0605918 # DEPENDENCYPART_SIBL
(22,11),(22,27),-0.0301661 # DEPENDENCYPART_SIBL
(22,12),(22,13),-0.0245551 # DEPENDENCYPART_SIBL
(22,12),(22,14),-0.309926 # DEPENDENCYPART_SIBL
(22,12),(22,15),-0.794907 # DEPENDENCYPART_SIBL
(22,12),(22,16),-0.0672222 # DEPENDENCYPART_SIBL
(22,12),(22,17),-0.268952 # DEPENDENCYPART_SIBL
(22,12),(22,18),-0.0244147 # DEPENDENCYPART_SIBL
(22,12),(22,19),-0.333089 # DEPENDENCYPART_SIBL
(22,12),(22,20),-0.256971 # DEPENDENCYPART_SIBL
(22,12),(22,21),-0.447816 # DEPENDENCYPART_SIBL
(22,12),(22,23),-0.0638915 # DEPENDENCYPART_SIBL
(22,12),(22,24),-0.0484697 # DEPENDENCYPART_SIBL
(22,12),(22,25),-0.0793701 # DEPENDENCYPART_SIBL
(22,12),(22,26),-0.0610454 # DEPENDENCYPART_SIBL
(22,12),(22,27),-0.048257 # DEPENDENCYPART_SIBL
(22,13),(22,14),-0.045483 # DEPENDENCYPART_SIBL
(22,13),(22,15),0.0292586 # DEPENDENCYPART_SIBL
(22,13),(22,16),0.300219 # DEPENDENCYPART_SIBL
(22,13),(22,17),-0.135888 # DEPENDENCYPART_SIBL
(22,13),(22,18),-0.0766977 # DEPENDENCYPART_SIBL
(22,13),(22,19),-0.0899346 # DEPENDENCYPART_SIBL
(22,13),(22,20),-0.0492017 # DEPENDENCYPART_SIBL
(22,13),(22,21),0.117254 # DEPENDENCYPART_SIBL
(22,13),(22,23),-0.0664947 # DEPENDENCYPART_SIBL
(22,13),(22,24),0.0278184 # DEPENDENCYPART_SIBL
(22,13),(22,25),-0.0610235 # DEPENDENCYPART_SIBL
(22,13),(22,26),-0.0833699 # DEPENDENCYPART_SIBL
(22,13),(22,27),0.0163268 # DEPENDENCYPART_SIBL
(22,14),(22,15),-0.212873 # DEPENDENCYPART_SIBL
(22,14),(22,16),-0.0983326 # DEPENDENCYPART_SIBL
(22,14),(22,17),-0.0270858 # DEPENDENCYPART_SIBL
(22,14),(22,18),-0.0821784 # DEPENDENCYPART_SIBL
(22,14),(22,19),-0.179956 # DEPENDENCYPART_SIBL
(22,14),(22,20),-0.292807 # DEPENDENCYPART_SIBL
(22,14),(22,21),-0.0761506 # DEPENDENCYPART_SIBL
(22,14),(22,23),-0.0348632 # DEPENDENCYPART_SIBL
(22,14),(22,24),0.00976696 # DEPENDENCYPART_SIBL
(22,14),(22,25),-0.123247 # DEPENDENCYPART_SIBL
(22,14),(22,26),-0.045675 # DEPENDENCYPART_SIBL
(22,14),(22,27),-0.0115398 # DEPENDENCYPART_SIBL
(22,15),(22,16),-0.0620319 # DEPENDENCYPART_SIBL
(22,15),(22,17),-0.261738 # DEPENDENCYPART_SIBL
(22,15),(22,18),-0.0154571 # DEPENDENCYPART_SIBL
(22,15),(22,19),-0.325823 # DEPENDENCYPART_SIBL
(22,15),(22,20),-0.263549 # DEPENDENCYPART_SIBL
(22,15),(22,21),-0.437112 # DEPENDENCYPART_SIBL
(22,15),(22,23),-0.0426983 # DEPENDENCYPART_SIBL
(22,15),(22,24),-0.0183553 # DEPENDENCYPART_SIBL
(22,15),(22,25),-0.0566733 # DEPENDENCYPART_SIBL
(22,15),(22,26),-0.0397368 # DEPENDENCYPART_SIBL
(22,15),(22,27),-0.0144405 # DEPENDENCYPART_SIBL
(22,16),(22,17),0.0349603 # DEPENDENCYPART_SIBL
(22,16),(22,18),0.0822731 # DEPENDENCYPART_SIBL
(22,16),(22,19),0.0608527 # DEPENDENCYPART_SIBL
(22,16),(22,20),-0.0633123 # DEPENDENCYPART_SIBL
(22,16),(22,21),0.218537 # DEPENDENCYPART_SIBL
(22,16),(22,23),0.0161176 # DEPENDENCYPART_SIBL
(22,16),(22,24),-0.0195646 # DEPENDENCYPART_SIBL
(22,16),(22,25),-0.069775 # DEPENDENCYPART_SIBL
(22,16),(22,26),-0.046168 # DEPENDENCYPART_SIBL
(22,16),(22,27),0.100263 # DEPENDENCYPART_SIBL
(22,17),(22,18),0.0880974 # DEPENDENCYPART_SIBL
(22,17),(22,19),-0.0227129 # DEPENDENCYPART_SIBL
(22,17),(22,20),0.161564 # DEPENDENCYPART_SIBL
(22,17),(22,21),0.0714831 # DEPENDENCYPART_SIBL
(22,17),(22,23),-0.134614 # DEPENDENCYPART_SIBL
(22,17),(22,24),-0.0357743 # DEPENDENCYPART_SIBL
(22,17),(22,25),-0.0826161 # DEPENDENCYPART_SIBL
(22,17),(22,26),-0.0539618 # DEPENDENCYPART_SIBL
(22,17),(22,27),0.0842606 # DEPENDENCYPART_SIBL
(22,18),(22,19),-0.0760481 # DEPENDENCYPART_SIBL
(22,18),(22,20),-0.042582 # DEPENDENCYPART_SIBL
(22,18),(22,21),0.12336 # DEPENDENCYPART_SIBL
(22,18),(22,23),-0.0833054 # DEPENDENCYPART_SIBL
(22,18),(22,24),-0.000561366 # DEPENDENCYPART_SIBL
(22,18),(22,25),-0.0430281 # DEPENDENCYPART_SIBL
(22,18),(22,26),-0.0256096 # DEPENDENCYPART_SIBL
(22,18),(22,27),0.0117778 # DEPENDENCYPART_SIBL
(22,19),(22,20),-0.283699 # DEPENDENCYPART_SIBL
(22,19),(22,21),-0.0744735 # DEPENDENCYPART_SIBL
(22,19),(22,23),-0.0589509 # DEPENDENCYPART_SIBL
(22,19),(22,24),-0.00593922 # DEPENDENCYPART_SIBL
(22,19),(22,25),-0.107965 # DEPENDENCYPART_SIBL
(22,19),(22,26),-0.0683877 # DEPENDENCYPART_SIBL
(22,19),(22,27),-0.05634 # DEPENDENCYPART_SIBL
(22,20),(22,21),-0.0765934 # DEPENDENCYPART_SIBL
(22,20),(22,23),-0.143372 # DEPENDENCYPART_SIBL
(22,20),(22,24),-0.168992 # DEPENDENCYPART_SIBL
(22,20),(22,25),0.096314 # DEPENDENCYPART_SIBL
(22,20),(22,26),-0.187164 # DEPENDENCYPART_SIBL
(22,20),(22,27),-0.210246 # DEPENDENCYPART_SIBL
(22,21),(22,23),-0.0754857 # DEPENDENCYPART_SIBL
(22,21),(22,24),-0.0272311 # DEPENDENCYPART_SIBL
(22,21),(22,25),0.0118619 # DEPENDENCYPART_SIBL
(22,21),(22,26),-0.0498731 # DEPENDENCYPART_SIBL
(22,21),(22,27),-0.00389947 # DEPENDENCYPART_SIBL
(22,23),(22,24),-0.200737 # DEPENDENCYPART_SIBL
(22,23),(22,25),-0.193769 # DEPENDENCYPART_SIBL
(22,23),(22,26),-0.106818 # DEPENDENCYPART_SIBL
(22,23),(22,27),-0.144829 # DEPENDENCYPART_SIBL
(22,24),(22,25),-0.0679515 # DEPENDENCYPART_SIBL
(22,24),(22,26),-0.152145 # DEPENDENCYPART_SIBL
(22,24),(22,27),-0.0332584 # DEPENDENCYPART_SIBL
(22,25),(22,26),-0.233039 # DEPENDENCYPART_SIBL
(22,25),(22,27),-0.134142 # DEPENDENCYPART_SIBL
(22,26),(22,27),-0.0749916 # DEPENDENCYPART_SIBL
(23,25),(23,26),0.190745 # DEPENDENCYPART_SIBL
(24,19),(24,20),-0.444971 # DEPENDENCYPART_SIBL
(24,19),(24,21),0.0755383 # DEPENDENCYPART_SIBL
(24,19),(24,23),-0.399598 # DEPENDENCYPART_SIBL
(24,19),(24,25),0.126987 # DEPENDENCYPART_SIBL
(24,19),(24,26),-0.0332251 # DEPENDENCYPART_SIBL
(24,19),(24,27),-0.0169772 # DEPENDENCYPART_SIBL
(24,20),(24,21),0.180246 # DEPENDENCYPART_SIBL
(24,20),(24,23),-0.904355 # DEPENDENCYPART_SIBL
(24,20),(24,25),0.60859 # DEPENDENCYPART_SIBL
(24,20),(24,26),-0.0914138 # DEPENDENCYPART_SIBL
(24,20),(24,27),-0.0833988 # DEPENDENCYPART_SIBL
(24,21),(24,23),-0.375845 # DEPENDENCYPART_SIBL
(24,21),(24,25),0.0929515 # DEPENDENCYPART_SIBL
(24,21),(24,26),-0.0655271 # DEPENDENCYPART_SIBL
(24,21),(24,27),-0.0575586 # DEPENDENCYPART_SIBL
(24,23),(24,25),0.464457 # DEPENDENCYPART_SIBL
(24,23),(24,26),0.23634 # DEPENDENCYPART_SIBL
(24,23),(24,27),0.132652 # DEPENDENCYPART_SIBL
(24,25),(24,26),0.00377393 # DEPENDENCYPART_SIBL
(24,25),(24,27),-0.062724 # DEPENDENCYPART_SIBL
(24,26),(24,27),-0.0604248 # DEPENDENCYPART_SIBL
(25,24),(25,26),-0.045347 # DEPENDENCYPART_SIBL
(25,24),(25,27),-0.0105324 # DEPENDENCYPART_SIBL
(25,26),(25,27),-0.115614 # DEPENDENCYPART_SIBL
(26,25),(26,27),0.00927695 # DEPENDENCYPART_SIBL
(0,1),(1,2),0.574418 # DEPENDENCYPART_GRANDPAR
(0,1),(1,5),-0.086148 # DEPENDENCYPART_GRANDPAR
(0,1),(1,6),0.305583 # DEPENDENCYPART_GRANDPAR
(0,1),(1,9),0.34321 # DEPENDENCYPART_GRANDPAR
(0,2),(2,1),0.810192 # DEPENDENCYPART_GRANDPAR
(0,2),(2,3),-0.321762 # DEPENDENCYPART_GRANDPAR
(0,2),(2,4),-0.222895 # DEPENDENCYPART_GRANDPAR
(0,2),(2,5),0.106924 # DEPENDENCYPART_GRANDPAR
(0,2),(2,6),0.346746 # DEPENDENCYPART_GRANDPAR
(0,2),(2,8),-0.278241 # DEPENDENCYPART_GRANDPAR
(0,2),(2,9),0.510869 # DEPENDENCYPART_GRANDPAR
(0,2),(2,10),-0.206095 # DEPENDENCYPART_GRANDPAR
(0,2),(2,11),-0.0158169 # DEPENDENCYPART_GRANDPAR
(0,2),(2,12),-0.140399 # DEPENDENCYPART_GRANDPAR
(0,2),(2,13),-0.276132 # DEPENDENCYPART_GRANDPAR
(0,2),(2,16),0.0234012 # DEPENDENCYPART_GRANDPAR
(0,2),(2,17),-0.207258 # DEPENDENCYPART_GRANDPAR
(0,2),(2,27),1.4286 # DEPENDENCYPART_GRANDPAR
(0,9),(9,1),0.709606 # DEPENDENCYPART_GRANDPAR
(0,9),(9,2),0.548987 # DEPENDENCYPART_GRANDPAR
(0,9),(9,3),-0.476044 # DEPENDENCYPART_GRANDPAR
(0,9),(9,4),-0.249865 # DEPENDENCYPART_GRANDPAR
(0,9),(9,5),0.0808732 # DEPENDENCYPART_GRANDPAR
(0,9),(9,6),0.598217 # DEPENDENCYPART_GRANDPAR
(0,9),(9,7),-0.419936 # DEPENDENCYPART_GRANDPAR
(0,9),(9,8),-0.258288 # DEPENDENCYPART_GRANDPAR
(0,9),(9,10),0.0713053 # DEPENDENCYPART_GRANDPAR
(0,9),(9,11),0.0904862 # DEPENDENCYPART_GRANDPAR
(0,9),(9,12),0.0604008 # DEPENDENCYPART_GRANDPAR
(0,9),(9,13),0.0271363 # DEPENDENCYPART_GRANDPAR
(0,9),(9,14),-0.193155 # DEPENDENCYPART_GRANDPAR
(0,9),(9,15),0.226747 # DEPENDENCYPART_GRANDPAR
(0,9),(9,16),0.112002 # DEPENDENCYPART_GRANDPAR
(0,9),(9,17),0.229714 # DEPENDENCYPART_GRANDPAR
(0,9),(9,18),0.00891492 # DEPENDENCYPART_GRANDPAR
(0,9),(9,19),-0.174192 # DEPENDENCYPART_GRANDPAR
(0,9),(9,21),0.0206326 # DEPENDENCYPART_GRANDPAR
(0,9),(9,22),0.0779341 # DEPENDENCYPART_GRANDPAR
(0,9),(9,24),-0.0734533 # DEPENDENCYPART_GRANDPAR
(0,9),(9,27),1.73485 # DEPENDENCYPART_GRANDPAR
(0,22),(22,1),0.765728 # DEPENDENCYPART_GRANDPAR
(0,22),(22,2),0.582539 # DEPENDENCYPART_GRANDPAR
(0,22),(22,5),0.153468 # DEPENDENCYPART_GRANDPAR
(0,22),(22,6),0.708746 # DEPENDENCYPART_GRANDPAR
(0,22),(22,7),-0.375878 # DEPENDENCYPART_GRANDPAR
(0,22),(22,8),-0.241511 # DEPENDENCYPART_GRANDPAR
(0,22),(22,9),0.330032 # DEPENDENCYPART_GRANDPAR
(0,22),(22,10),-0.0907794 # DEPENDENCYPART_GRANDPAR
(0,22),(22,11),-0.104512 # DEPENDENCYPART_GRANDPAR
(0,22),(22,12),-0.0952022 # DEPENDENCYPART_GRANDPAR
(0,22),(22,13),-0.332627 # DEPENDENCYPART_GRANDPAR
(0,22),(22,14),-0.314337 # DEPENDENCYPART_GRANDPAR
(0,22),(22,15),0.0557337 # DEPENDENCYPART_GRANDPAR
(0,22),(22,16),0.385401 # DEPENDENCYPART_GRANDPAR
(0,22),(22,17),-0.395394 # DEPENDENCYPART_GRANDPAR
(0,22),(22,18),-0.354765 # DEPENDENCYPART_GRANDPAR
(0,22),(22,19),-0.389589 # DEPENDENCYPART_GRANDPAR
(0,22),(22,20),-1.13221 # DEPENDENCYPART_GRANDPAR
(0,22),(22,21),-0.0536003 # DEPENDENCYPART_GRANDPAR
(0,22),(22,23),-0.750533 # DEPENDENCYPART_GRANDPAR
(0,22),(22,24),-0.0993086 # DEPENDENCYPART_GRANDPAR
(0,22),(22,25),-0.585045 # DEPENDENCYPART_GRANDPAR
(0,22),(22,26),-0.200112 # DEPENDENCYPART_GRANDPAR
(0,22),(22,27),1.71505 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-1.46245 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,2),(2,3),-0.727503 # DEPENDENCYPART_GRANDPAR
(1,2),(2,4),-0.722563 # DEPENDENCYPART_GRANDPAR
(1,2),(2,5),-0.777818 # DEPENDENCYPART_GRANDPAR
(1,2),(2,6),-0.525159 # DEPENDENCYPART_GRANDPAR
(1,2),(2,8),-1.17328 # DEPENDENCYPART_GRANDPAR
(1,2),(2,9),-0.622732 # DEPENDENCYPART_GRANDPAR
(1,2),(2,10),-1.1844 # DEPENDENCYPART_GRANDPAR
(1,2),(2,11),-0.514793 # DEPENDENCYPART_GRANDPAR
(1,2),(2,12),-1.01248 # DEPENDENCYPART_GRANDPAR
(1,2),(2,13),-1.45497 # DEPENDENCYPART_GRANDPAR
(1,2),(2,16),-0.863716 # DEPENDENCYPART_GRANDPAR
(1,2),(2,17),-0.779901 # DEPENDENCYPART_GRANDPAR
(1,2),(2,27),-3.24158 # DEPENDENCYPART_GRANDPAR
(1,5),(5,1),-1.5998 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,5),(5,2),0.0938513 # DEPENDENCYPART_GRANDPAR
(1,5),(5,3),-0.81198 # DEPENDENCYPART_GRANDPAR
(1,5),(5,4),-0.783343 # DEPENDENCYPART_GRANDPAR
(1,5),(5,6),-0.515997 # DEPENDENCYPART_GRANDPAR
(1,5),(5,7),-1.29336 # DEPENDENCYPART_GRANDPAR
(1,5),(5,8),-1.28821 # DEPENDENCYPART_GRANDPAR
(1,5),(5,9),-0.628699 # DEPENDENCYPART_GRANDPAR
(1,5),(5,10),-1.15597 # DEPENDENCYPART_GRANDPAR
(1,5),(5,11),-0.84911 # DEPENDENCYPART_GRANDPAR
(1,5),(5,12),-1.12039 # DEPENDENCYPART_GRANDPAR
(1,5),(5,13),-1.3651 # DEPENDENCYPART_GRANDPAR
(1,5),(5,15),-1.24814 # DEPENDENCYPART_GRANDPAR
(1,5),(5,16),-0.854554 # DEPENDENCYPART_GRANDPAR
(1,5),(5,17),-0.774534 # DEPENDENCYPART_GRANDPAR
(1,5),(5,18),-0.923874 # DEPENDENCYPART_GRANDPAR
(1,5),(5,21),-1.67388 # DEPENDENCYPART_GRANDPAR
(1,5),(5,22),-1.04972 # DEPENDENCYPART_GRANDPAR
(1,5),(5,24),-1.68085 # DEPENDENCYPART_GRANDPAR
(1,5),(5,27),-3.10124 # DEPENDENCYPART_GRANDPAR
(1,9),(9,1),-1.56675 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
