# _root_ Commodities : Dow Jones futures index 129.38 , off 0.11 ; spot index 130.09 , off 0.71 .
#goldHeads=0,1,6,6,6,1,6,6,6,9,6,13,6,13,13,13,16,1,
#predictedHeads=0,1,6,6,6,1,6,7,7,9,6,13,6,13,14,14,16,1,
(3,5),(5,14),(5,15),-0.0361604 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,14),(5,16),-0.0431948 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,14),(5,18),-0.0430943 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,14),(5,19),-0.150037 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,15),(5,16),-0.0555252 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,15),(5,18),-0.0440519 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,15),(5,19),-0.0437732 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,16),(5,18),-0.0425368 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,16),(5,19),-0.0847903 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,18),(5,19),0.0956997 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,5),(5,4),0.147353 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,3),0.149769 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,5),(5,5),(5,2),-0.125644 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,1),-0.141313 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,5),(5,-1),0.0178701 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,5),(5,4),(5,3),0.10526 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,4),(5,2),-0.125182 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,4),(5,1),-0.125449 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,4),(5,-1),-0.146393 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,3),(5,2),-0.125182 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,3),(5,1),-0.125449 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,5),(5,3),(5,-1),-0.147284 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,5),(5,2),(5,1),-0.126023 # DEPENDENCYPART_GRANDSIBL
(3,5),(5,2),(5,-1),-0.0962025 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,5),(5,1),(5,-1),-0.14539 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,6),(6,7),-0.147521 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,8),0.138953 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,9),-0.0729393 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,10),-0.147521 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,11),-0.00846202 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,12),-0.184998 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,13),-0.185964 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,14),-0.147521 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,15),0.138953 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,16),-0.0729393 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,17),-0.147521 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,18),0.0853674 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,19),0.114783 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,6),(6,7),(6,8),-0.0414822 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,9),-0.0431948 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,10),-0.0281203 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,11),-0.0329623 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,12),-0.0501701 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,13),-0.0501701 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,14),-0.0281203 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,15),-0.0414822 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,16),-0.0431948 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,17),-0.0281203 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,18),-0.0430943 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,7),(6,19),-0.151197 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,8),(6,9),-0.0599138 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,10),-0.0360993 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,11),-0.0508495 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,12),0.134101 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,13),0.133864 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,14),-0.0360993 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,15),-0.0496519 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,16),-0.0599138 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,17),-0.0360993 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,18),-0.0440519 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,8),(6,19),-0.0440326 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,9),(6,10),-0.0424573 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,11),-0.0455099 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,12),-0.0438947 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,13),-0.0438947 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,14),-0.0424573 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,15),-0.0458462 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,16),-0.0428405 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,17),-0.0424573 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,18),-0.0425368 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,9),(6,19),-0.0880438 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,10),(6,11),-0.0329623 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,10),(6,12),-0.0501701 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,10),(6,13),-0.0501701 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,10),(6,14),-0.0281203 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,10),(6,15),-0.0414822 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,10),(6,16),-0.0431948 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,10),(6,17),-0.0281203 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,10),(6,18),-0.0430943 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,10),(6,19),-0.151197 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,11),(6,12),-0.00673543 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,11),(6,13),-0.00360189 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,11),(6,14),-0.042947 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,11),(6,15),-0.0437655 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,11),(6,16),-0.0420711 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,11),(6,17),-0.042947 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,11),(6,18),-0.0424251 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,11),(6,19),0.0146104 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,12),(6,13),-0.0140998 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,12),(6,14),-0.0473272 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,12),(6,15),-0.0517819 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,12),(6,16),-0.0370397 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,12),(6,17),-0.0473272 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,12),(6,18),-0.0383558 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,12),(6,19),0.00703175 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,13),(6,14),-0.0473363 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,13),(6,15),-0.0518347 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,13),(6,16),-0.0370397 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,13),(6,17),-0.0473363 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,13),(6,18),-0.0383558 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,13),(6,19),0.0090665 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,14),(6,15),-0.0414822 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,14),(6,16),-0.0431948 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,14),(6,17),-0.0281203 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,14),(6,18),-0.0430943 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,14),(6,19),-0.151197 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,15),(6,16),-0.0599138 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,15),(6,17),-0.0360993 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,15),(6,18),-0.0440519 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,15),(6,19),-0.0440326 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,16),(6,17),-0.0424573 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,16),(6,18),-0.0425368 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,16),(6,19),-0.0880438 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,17),(6,18),-0.0430943 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,17),(6,19),-0.151197 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,18),(6,19),0.0956997 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,6),(6,5),0.151063 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,4),0.150183 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,3),0.1526 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,6),(6,6),(6,2),-0.125644 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,1),-0.141313 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,6),(6,-1),0.0348044 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,6),(6,5),(6,4),0.113044 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,5),(6,3),0.111647 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,5),(6,2),-0.125182 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,5),(6,1),-0.125449 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,5),(6,-1),-0.141836 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,4),(6,3),0.110743 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,4),(6,2),-0.125182 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,4),(6,1),-0.125449 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,4),(6,-1),-0.142564 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,3),(6,2),-0.125182 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,3),(6,1),-0.125449 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,6),(6,3),(6,-1),-0.143455 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,6),(6,2),(6,1),-0.126023 # DEPENDENCYPART_GRANDSIBL
(3,6),(6,2),(6,-1),-0.096286 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,6),(6,1),(6,-1),-0.141562 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,7),(7,8),-0.0636964 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,9),-0.0884389 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,10),-0.0234141 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,11),-0.0441222 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,12),-0.0504758 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,14),-0.0234141 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,15),-0.0636964 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,17),-0.0234141 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,19),0.145919 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,7),(7,8),(7,9),-0.0186025 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,8),(7,10),-0.0503241 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,8),(7,11),-0.0423774 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,8),(7,12),-0.0611546 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,8),(7,14),-0.0503241 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,8),(7,15),-0.0424644 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,8),(7,17),-0.0503241 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,8),(7,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,8),(7,19),-0.04084 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,9),(7,10),-0.0420159 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,9),(7,11),-0.037759 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,9),(7,12),-0.0420827 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,9),(7,14),-0.0420159 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,9),(7,15),-0.0448449 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,9),(7,17),-0.0420159 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,9),(7,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,9),(7,19),-0.0633832 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,10),(7,11),-0.0421115 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,10),(7,12),-0.0420016 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,10),(7,14),-0.0415327 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,10),(7,15),-0.042255 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,10),(7,17),-0.0415327 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,10),(7,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,10),(7,19),0.0947139 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,11),(7,12),-0.0424496 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,11),(7,14),-0.0376295 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,11),(7,15),-0.0421151 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,11),(7,17),-0.0376295 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,11),(7,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,11),(7,19),-0.052314 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,12),(7,14),-0.0420976 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,12),(7,15),-0.0440463 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,12),(7,17),-0.0420976 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,12),(7,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,12),(7,19),-0.0611712 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,14),(7,15),-0.042255 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,14),(7,17),-0.0415327 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,14),(7,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,14),(7,19),0.0947139 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,15),(7,17),-0.0503241 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,15),(7,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,15),(7,19),-0.04084 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,17),(7,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,17),(7,19),0.0947139 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,18),(7,19),-0.0419988 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,7),(7,6),0.19493 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,4),0.193411 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,7),(7,7),(7,-1),-0.0464441 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,7),(7,6),(7,4),0.12178 # DEPENDENCYPART_GRANDSIBL
(3,7),(7,6),(7,-1),-0.0576646 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,7),(7,4),(7,-1),-0.0588 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,8),(8,8),(8,9),-0.0532769 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,8),(8,8),(8,19),-0.0075319 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,8),(8,9),(8,19),-0.0493627 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,8),(8,8),(8,-1),-0.0924015 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,9),(9,9),(9,10),-0.0467955 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,9),(9,9),(9,11),-0.0487172 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,9),(9,9),(9,12),0.00871271 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,9),(9,9),(9,13),0.00894419 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,9),(9,9),(9,14),-0.0467955 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,9),(9,9),(9,15),-0.0467812 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,9),(9,9),(9,16),-0.0283204 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,9),(9,9),(9,18),-0.046086 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,9),(9,9),(9,19),-0.0308242 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,9),(9,10),(9,11),-0.0527576 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,10),(9,12),-0.0452722 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,10),(9,13),-0.0452722 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,10),(9,14),-0.0420834 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,10),(9,15),-0.0440813 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,10),(9,16),-0.0427612 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,10),(9,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,10),(9,19),-0.0552848 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,11),(9,12),-0.0542087 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,11),(9,13),-0.0552055 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,11),(9,14),-0.0421825 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,11),(9,15),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,11),(9,16),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,11),(9,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,11),(9,19),-0.0223479 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,12),(9,13),-0.0438856 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,12),(9,14),-0.042005 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,12),(9,15),-0.0234439 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,12),(9,16),-0.0421 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,12),(9,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,12),(9,19),-0.0949513 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,13),(9,14),-0.042005 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,13),(9,15),-0.0238197 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,13),(9,16),-0.0421 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,13),(9,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,13),(9,19),-0.0962197 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,14),(9,15),-0.0440813 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,14),(9,16),-0.0427612 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,14),(9,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,14),(9,19),-0.0552848 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,15),(9,16),-0.0483901 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,15),(9,18),-0.042011 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,15),(9,19),-0.00855919 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,16),(9,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,16),(9,19),-0.0520365 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,18),(9,19),-0.0440021 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,9),(9,8),0.155676 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,9),(9,9),(9,6),0.108339 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,9),(9,9),(9,5),0.108342 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,9),(9,9),(9,4),0.108342 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,9),(9,9),(9,3),0.108342 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,9),(9,9),(9,1),-0.128362 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,9),(9,9),(9,-1),-0.212049 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,9),(9,8),(9,6),0.101374 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,8),(9,5),0.102286 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,8),(9,4),0.102282 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,8),(9,3),0.102283 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,8),(9,1),-0.12497 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,8),(9,-1),-0.11502 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,6),(9,5),0.118858 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,6),(9,4),0.118858 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,6),(9,3),0.118855 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,6),(9,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,6),(9,-1),-0.136977 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,5),(9,4),0.118858 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,5),(9,3),0.118855 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,5),(9,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,5),(9,-1),-0.136063 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,4),(9,3),0.118852 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,4),(9,1),-0.124885 # DEPENDENCYPART_GRANDSIBL
(3,9),(9,4),(9,-1),-0.136064 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,9),(9,3),(9,1),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,9),(9,3),(9,-1),-0.136072 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,9),(9,1),(9,-1),-0.136067 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,10),(10,10),(10,11),-0.0441222 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,10),(10,10),(10,12),-0.0504758 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,10),(10,10),(10,14),-0.0234141 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,10),(10,10),(10,16),-0.0884389 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,10),(10,10),(10,17),-0.0234141 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,10),(10,10),(10,19),0.145919 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(3,10),(10,11),(10,12),-0.0424496 # DEPENDENCYPART_GRANDSIBL
(3,10),(10,11),(10,14),-0.0376295 # DEPENDENCYPART_GRANDSIBL
(3,10),(10,11),(10,16),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(3,10),(10,11),(10,17),-0.0376295 # DEPENDENCYPART_GRANDSIBL
(3,10),(10,11),(10,19),-0.052314 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,10),(10,12),(10,14),-0.0420976 # DEPENDENCYPART_GRANDSIBL
(3,10),(10,12),(10,16),-0.0420018 # DEPENDENCYPART_GRANDSIBL
(3,10),(10,12),(10,17),-0.0420976 # DEPENDENCYPART_GRANDSIBL
(3,10),(10,12),(10,19),-0.0611712 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,10),(10,14),(10,16),-0.0455371 # DEPENDENCYPART_GRANDSIBL
(3,10),(10,14),(10,17),-0.0415327 # DEPENDENCYPART_GRANDSIBL
(3,10),(10,14),(10,19),0.0947139 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,10),(10,16),(10,17),-0.0420159 # DEPENDENCYPART_GRANDSIBL
(3,10),(10,16),(10,19),-0.0633832 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,10),(10,17),(10,19),0.0947139 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(3,10),(10,10),(10,9),0.11449 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(3,10),(10,10),(10,7),0.104993 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
