# _root_ Jack W. Forrest , Environmental Systems president and chief executive officer , said the change increases the company 's effective tax rate to about 35 % from 20 % .
#goldHeads=3,3,13,3,7,7,3,7,11,11,8,3,0,15,16,13,18,22,18,22,22,16,16,26,24,23,16,29,27,13,
#predictedHeads=3,3,13,3,7,7,3,7,11,11,8,3,0,15,16,13,18,22,18,22,22,16,16,26,24,23,16,29,27,13,
(16,23),(16,29),-0.239223 # DEPENDENCYPART_SIBL
(16,23),(16,30),0.0919223 # DEPENDENCYPART_SIBL
(16,24),(16,26),-0.364212 # DEPENDENCYPART_SIBL
(16,24),(16,27),-0.160712 # DEPENDENCYPART_SIBL
(16,24),(16,29),-0.364212 # DEPENDENCYPART_SIBL
(16,24),(16,30),-0.215158 # DEPENDENCYPART_SIBL
(16,26),(16,27),0.0749019 # DEPENDENCYPART_SIBL
(16,26),(16,29),-0.155587 # DEPENDENCYPART_SIBL
(16,26),(16,30),0.0220027 # DEPENDENCYPART_SIBL
(16,27),(16,29),-0.254372 # DEPENDENCYPART_SIBL
(16,27),(16,30),0.0562046 # DEPENDENCYPART_SIBL
(16,29),(16,30),0.0220027 # DEPENDENCYPART_SIBL
(18,14),(18,15),0.124235 # DEPENDENCYPART_SIBL
(18,14),(18,16),0.0146914 # DEPENDENCYPART_SIBL
(18,14),(18,17),-1.03423 # DEPENDENCYPART_SIBL
(18,14),(18,19),0.381502 # DEPENDENCYPART_SIBL
(18,14),(18,20),-0.167117 # DEPENDENCYPART_SIBL
(18,14),(18,21),-0.126059 # DEPENDENCYPART_SIBL
(18,14),(18,23),-0.249227 # DEPENDENCYPART_SIBL
(18,14),(18,24),-0.254373 # DEPENDENCYPART_SIBL
(18,14),(18,26),-0.207801 # DEPENDENCYPART_SIBL
(18,14),(18,27),-0.402598 # DEPENDENCYPART_SIBL
(18,14),(18,29),-0.207801 # DEPENDENCYPART_SIBL
(18,15),(18,16),0.0156913 # DEPENDENCYPART_SIBL
(18,15),(18,17),-0.669684 # DEPENDENCYPART_SIBL
(18,15),(18,19),0.152778 # DEPENDENCYPART_SIBL
(18,15),(18,20),-0.010869 # DEPENDENCYPART_SIBL
(18,15),(18,21),-0.0802893 # DEPENDENCYPART_SIBL
(18,15),(18,23),-0.100918 # DEPENDENCYPART_SIBL
(18,15),(18,24),-0.0604817 # DEPENDENCYPART_SIBL
(18,15),(18,26),-0.115438 # DEPENDENCYPART_SIBL
(18,15),(18,27),-0.0982403 # DEPENDENCYPART_SIBL
(18,15),(18,29),-0.115438 # DEPENDENCYPART_SIBL
(18,16),(18,17),-0.230503 # DEPENDENCYPART_SIBL
(18,16),(18,19),-0.0466289 # DEPENDENCYPART_SIBL
(18,16),(18,20),-0.0378014 # DEPENDENCYPART_SIBL
(18,16),(18,21),-0.0704648 # DEPENDENCYPART_SIBL
(18,16),(18,23),-0.0383573 # DEPENDENCYPART_SIBL
(18,16),(18,24),-0.0697813 # DEPENDENCYPART_SIBL
(18,16),(18,26),-0.111582 # DEPENDENCYPART_SIBL
(18,16),(18,27),-0.127322 # DEPENDENCYPART_SIBL
(18,16),(18,29),-0.111582 # DEPENDENCYPART_SIBL
(18,17),(18,19),0.381502 # DEPENDENCYPART_SIBL
(18,17),(18,20),-0.167117 # DEPENDENCYPART_SIBL
(18,17),(18,21),-0.126059 # DEPENDENCYPART_SIBL
(18,17),(18,23),-0.249227 # DEPENDENCYPART_SIBL
(18,17),(18,24),-0.254373 # DEPENDENCYPART_SIBL
(18,17),(18,26),-0.207801 # DEPENDENCYPART_SIBL
(18,17),(18,27),-0.402598 # DEPENDENCYPART_SIBL
(18,17),(18,29),-0.207801 # DEPENDENCYPART_SIBL
(18,19),(18,20),0.157752 # DEPENDENCYPART_SIBL
(18,19),(18,21),-0.0577457 # DEPENDENCYPART_SIBL
(18,19),(18,23),0.0450933 # DEPENDENCYPART_SIBL
(18,19),(18,24),0.00947628 # DEPENDENCYPART_SIBL
(18,19),(18,26),-0.0693562 # DEPENDENCYPART_SIBL
(18,19),(18,27),0.24638 # DEPENDENCYPART_SIBL
(18,19),(18,29),-0.0693562 # DEPENDENCYPART_SIBL
(18,20),(18,21),-0.025174 # DEPENDENCYPART_SIBL
(18,20),(18,23),0.0984874 # DEPENDENCYPART_SIBL
(18,20),(18,24),-0.107157 # DEPENDENCYPART_SIBL
(18,20),(18,26),-0.0318761 # DEPENDENCYPART_SIBL
(18,20),(18,27),0.0421904 # DEPENDENCYPART_SIBL
(18,20),(18,29),-0.0318761 # DEPENDENCYPART_SIBL
(18,21),(18,23),0.0184768 # DEPENDENCYPART_SIBL
(18,21),(18,24),-0.101187 # DEPENDENCYPART_SIBL
(18,21),(18,26),-0.135024 # DEPENDENCYPART_SIBL
(18,21),(18,27),0.0383956 # DEPENDENCYPART_SIBL
(18,21),(18,29),-0.135024 # DEPENDENCYPART_SIBL
(18,23),(18,24),0.0647324 # DEPENDENCYPART_SIBL
(18,23),(18,26),0.0116392 # DEPENDENCYPART_SIBL
(18,23),(18,27),0.554479 # DEPENDENCYPART_SIBL
(18,23),(18,29),0.0116392 # DEPENDENCYPART_SIBL
(18,24),(18,26),-0.154761 # DEPENDENCYPART_SIBL
(18,24),(18,27),0.03536 # DEPENDENCYPART_SIBL
(18,24),(18,29),-0.154761 # DEPENDENCYPART_SIBL
(18,26),(18,27),0.0896775 # DEPENDENCYPART_SIBL
(18,26),(18,29),-0.104873 # DEPENDENCYPART_SIBL
(18,27),(18,29),-0.165933 # DEPENDENCYPART_SIBL
(20,18),(20,19),0.0605096 # DEPENDENCYPART_SIBL
(20,18),(20,21),-0.0305034 # DEPENDENCYPART_SIBL
(20,19),(20,21),-0.028462 # DEPENDENCYPART_SIBL
(21,17),(21,18),0.133551 # DEPENDENCYPART_SIBL
(21,17),(21,20),0.298294 # DEPENDENCYPART_SIBL
(21,17),(21,23),-0.0940688 # DEPENDENCYPART_SIBL
(21,17),(21,24),-0.108912 # DEPENDENCYPART_SIBL
(21,17),(21,26),-0.0583252 # DEPENDENCYPART_SIBL
(21,17),(21,29),-0.0583252 # DEPENDENCYPART_SIBL
(21,18),(21,20),0.0464427 # DEPENDENCYPART_SIBL
(21,18),(21,23),-0.0899298 # DEPENDENCYPART_SIBL
(21,18),(21,24),0.0200284 # DEPENDENCYPART_SIBL
(21,18),(21,26),-0.00972426 # DEPENDENCYPART_SIBL
(21,18),(21,29),-0.00972426 # DEPENDENCYPART_SIBL
(21,20),(21,23),0.0712674 # DEPENDENCYPART_SIBL
(21,20),(21,24),0.108632 # DEPENDENCYPART_SIBL
(21,20),(21,26),-0.0224517 # DEPENDENCYPART_SIBL
(21,20),(21,29),-0.0224517 # DEPENDENCYPART_SIBL
(21,23),(21,24),0.0543523 # DEPENDENCYPART_SIBL
(21,23),(21,26),0.0220964 # DEPENDENCYPART_SIBL
(21,23),(21,29),0.0220964 # DEPENDENCYPART_SIBL
(21,24),(21,26),-0.129027 # DEPENDENCYPART_SIBL
(21,24),(21,29),-0.129027 # DEPENDENCYPART_SIBL
(21,26),(21,29),-0.0769383 # DEPENDENCYPART_SIBL
(22,2),(22,7),0.114951 # DEPENDENCYPART_SIBL
(22,2),(22,9),0.112139 # DEPENDENCYPART_SIBL
(22,2),(22,14),-0.466331 # DEPENDENCYPART_SIBL
(22,2),(22,15),0.142282 # DEPENDENCYPART_SIBL
(22,2),(22,17),-0.466331 # DEPENDENCYPART_SIBL
(22,2),(22,18),0.107636 # DEPENDENCYPART_SIBL
(22,2),(22,19),0.0132839 # DEPENDENCYPART_SIBL
(22,2),(22,20),0.152873 # DEPENDENCYPART_SIBL
(22,2),(22,21),0.210928 # DEPENDENCYPART_SIBL
(22,2),(22,23),-0.0816622 # DEPENDENCYPART_SIBL
(22,2),(22,24),-0.0253931 # DEPENDENCYPART_SIBL
(22,2),(22,25),-0.000340913 # DEPENDENCYPART_SIBL
(22,2),(22,26),-0.0754237 # DEPENDENCYPART_SIBL
(22,2),(22,27),-0.151203 # DEPENDENCYPART_SIBL
(22,2),(22,28),0.0318469 # DEPENDENCYPART_SIBL
(22,2),(22,29),-0.0754237 # DEPENDENCYPART_SIBL
(22,7),(22,9),-0.0239323 # DEPENDENCYPART_SIBL
(22,7),(22,14),-0.496116 # DEPENDENCYPART_SIBL
(22,7),(22,15),-0.0486675 # DEPENDENCYPART_SIBL
(22,7),(22,17),-0.496116 # DEPENDENCYPART_SIBL
(22,7),(22,18),-0.0611268 # DEPENDENCYPART_SIBL
(22,7),(22,19),0.0177478 # DEPENDENCYPART_SIBL
(22,7),(22,20),0.0318203 # DEPENDENCYPART_SIBL
(22,7),(22,21),0.0569176 # DEPENDENCYPART_SIBL
(22,7),(22,23),-0.253621 # DEPENDENCYPART_SIBL
(22,7),(22,24),-0.100762 # DEPENDENCYPART_SIBL
(22,7),(22,25),-0.133884 # DEPENDENCYPART_SIBL
(22,7),(22,26),-0.0827295 # DEPENDENCYPART_SIBL
(22,7),(22,27),-0.246449 # DEPENDENCYPART_SIBL
(22,7),(22,28),-0.107366 # DEPENDENCYPART_SIBL
(22,7),(22,29),-0.0827295 # DEPENDENCYPART_SIBL
(22,9),(22,14),-0.539004 # DEPENDENCYPART_SIBL
(22,9),(22,15),0.223271 # DEPENDENCYPART_SIBL
(22,9),(22,17),-0.539004 # DEPENDENCYPART_SIBL
(22,9),(22,18),0.252934 # DEPENDENCYPART_SIBL
(22,9),(22,19),0.027618 # DEPENDENCYPART_SIBL
(22,9),(22,20),0.139068 # DEPENDENCYPART_SIBL
(22,9),(22,21),0.258409 # DEPENDENCYPART_SIBL
(22,9),(22,23),-0.103031 # DEPENDENCYPART_SIBL
(22,9),(22,24),0.0144696 # DEPENDENCYPART_SIBL
(22,9),(22,25),-0.0924507 # DEPENDENCYPART_SIBL
(22,9),(22,26),-0.136596 # DEPENDENCYPART_SIBL
(22,9),(22,27),-0.170741 # DEPENDENCYPART_SIBL
(22,9),(22,28),-0.055261 # DEPENDENCYPART_SIBL
(22,9),(22,29),-0.136596 # DEPENDENCYPART_SIBL
(22,14),(22,15),0.349308 # DEPENDENCYPART_SIBL
(22,14),(22,17),-0.750328 # DEPENDENCYPART_SIBL
(22,14),(22,18),0.250471 # DEPENDENCYPART_SIBL
(22,14),(22,19),0.139899 # DEPENDENCYPART_SIBL
(22,14),(22,20),0.416045 # DEPENDENCYPART_SIBL
(22,14),(22,21),0.582021 # DEPENDENCYPART_SIBL
(22,14),(22,23),-0.0943596 # DEPENDENCYPART_SIBL
(22,14),(22,24),-0.10664 # DEPENDENCYPART_SIBL
(22,14),(22,25),-0.130734 # DEPENDENCYPART_SIBL
(22,14),(22,26),-0.0381529 # DEPENDENCYPART_SIBL
(22,14),(22,27),-0.156398 # DEPENDENCYPART_SIBL
(22,14),(22,28),-0.119642 # DEPENDENCYPART_SIBL
(22,14),(22,29),-0.0381529 # DEPENDENCYPART_SIBL
(22,15),(22,17),-0.485011 # DEPENDENCYPART_SIBL
(22,15),(22,18),-0.0455297 # DEPENDENCYPART_SIBL
(22,15),(22,19),0.0225738 # DEPENDENCYPART_SIBL
(22,15),(22,20),0.0683412 # DEPENDENCYPART_SIBL
(22,15),(22,21),0.0723654 # DEPENDENCYPART_SIBL
(22,15),(22,23),-0.172959 # DEPENDENCYPART_SIBL
(22,15),(22,24),-0.0566497 # DEPENDENCYPART_SIBL
(22,15),(22,25),-0.0949956 # DEPENDENCYPART_SIBL
(22,15),(22,26),-0.0576452 # DEPENDENCYPART_SIBL
(22,15),(22,27),-0.169289 # DEPENDENCYPART_SIBL
(22,15),(22,28),-0.0684776 # DEPENDENCYPART_SIBL
(22,15),(22,29),-0.0576452 # DEPENDENCYPART_SIBL
(22,17),(22,18),0.250471 # DEPENDENCYPART_SIBL
(22,17),(22,19),0.139899 # DEPENDENCYPART_SIBL
(22,17),(22,20),0.416045 # DEPENDENCYPART_SIBL
(22,17),(22,21),0.582021 # DEPENDENCYPART_SIBL
(22,17),(22,23),-0.0943596 # DEPENDENCYPART_SIBL
(22,17),(22,24),-0.10664 # DEPENDENCYPART_SIBL
(22,17),(22,25),-0.130734 # DEPENDENCYPART_SIBL
(22,17),(22,26),-0.0381529 # DEPENDENCYPART_SIBL
(22,17),(22,27),-0.156398 # DEPENDENCYPART_SIBL
(22,17),(22,28),-0.119642 # DEPENDENCYPART_SIBL
(22,17),(22,29),-0.0381529 # DEPENDENCYPART_SIBL
(22,18),(22,19),0.141636 # DEPENDENCYPART_SIBL
(22,18),(22,20),0.146878 # DEPENDENCYPART_SIBL
(22,18),(22,21),0.170739 # DEPENDENCYPART_SIBL
(22,18),(22,23),-0.128508 # DEPENDENCYPART_SIBL
(22,18),(22,24),0.0115902 # DEPENDENCYPART_SIBL
(22,18),(22,25),-0.0477144 # DEPENDENCYPART_SIBL
(22,18),(22,26),0.0295636 # DEPENDENCYPART_SIBL
(22,18),(22,27),-0.0951387 # DEPENDENCYPART_SIBL
(22,18),(22,28),-0.0214058 # DEPENDENCYPART_SIBL
(22,18),(22,29),0.0295636 # DEPENDENCYPART_SIBL
(22,19),(22,20),0.230068 # DEPENDENCYPART_SIBL
(22,19),(22,21),0.138622 # DEPENDENCYPART_SIBL
(22,19),(22,23),0.0329434 # DEPENDENCYPART_SIBL
(22,19),(22,24),0.00818685 # DEPENDENCYPART_SIBL
(22,19),(22,25),-0.0606126 # DEPENDENCYPART_SIBL
(22,19),(22,26),-0.0699755 # DEPENDENCYPART_SIBL
(22,19),(22,27),-0.0794792 # DEPENDENCYPART_SIBL
(22,19),(22,28),-0.0335272 # DEPENDENCYPART_SIBL
(22,19),(22,29),-0.0699755 # DEPENDENCYPART_SIBL
(22,20),(22,21),0.212881 # DEPENDENCYPART_SIBL
(22,20),(22,23),-0.0154765 # DEPENDENCYPART_SIBL
(22,20),(22,24),0.0673871 # DEPENDENCYPART_SIBL
(22,20),(22,25),-0.0524406 # DEPENDENCYPART_SIBL
(22,20),(22,26),-0.0815843 # DEPENDENCYPART_SIBL
(22,20),(22,27),-0.0524962 # DEPENDENCYPART_SIBL
(22,20),(22,28),-0.0152479 # DEPENDENCYPART_SIBL
(22,20),(22,29),-0.0815843 # DEPENDENCYPART_SIBL
(22,21),(22,23),-0.0479272 # DEPENDENCYPART_SIBL
(22,21),(22,24),-0.0286948 # DEPENDENCYPART_SIBL
(22,21),(22,25),-0.0523984 # DEPENDENCYPART_SIBL
(22,21),(22,26),-0.0204478 # DEPENDENCYPART_SIBL
(22,21),(22,27),-0.145507 # DEPENDENCYPART_SIBL
(22,21),(22,28),-0.0258805 # DEPENDENCYPART_SIBL
(22,21),(22,29),-0.0204478 # DEPENDENCYPART_SIBL
(22,23),(22,24),0.103838 # DEPENDENCYPART_SIBL
(22,23),(22,25),0.315823 # DEPENDENCYPART_SIBL
(22,23),(22,26),0.0875558 # DEPENDENCYPART_SIBL
(22,23),(22,27),0.49333 # DEPENDENCYPART_SIBL
(22,23),(22,28),0.52921 # DEPENDENCYPART_SIBL
(22,23),(22,29),0.0875558 # DEPENDENCYPART_SIBL
(22,24),(22,25),0.00484086 # DEPENDENCYPART_SIBL
(22,24),(22,26),-0.0906085 # DEPENDENCYPART_SIBL
(22,24),(22,27),-0.0604584 # DEPENDENCYPART_SIBL
(22,24),(22,28),0.0379492 # DEPENDENCYPART_SIBL
(22,24),(22,29),-0.0906085 # DEPENDENCYPART_SIBL
(22,25),(22,26),0.0345666 # DEPENDENCYPART_SIBL
(22,25),(22,27),-0.104796 # DEPENDENCYPART_SIBL
(22,25),(22,28),0.0382726 # DEPENDENCYPART_SIBL
(22,25),(22,29),0.0345666 # DEPENDENCYPART_SIBL
(22,26),(22,27),0.00759057 # DEPENDENCYPART_SIBL
(22,26),(22,28),-0.0400541 # DEPENDENCYPART_SIBL
(22,26),(22,29),-0.0323132 # DEPENDENCYPART_SIBL
(22,27),(22,28),0.0935296 # DEPENDENCYPART_SIBL
(22,27),(22,29),-0.118155 # DEPENDENCYPART_SIBL
(22,28),(22,29),-0.00539463 # DEPENDENCYPART_SIBL
(23,3),(23,20),-0.0645071 # DEPENDENCYPART_SIBL
(23,3),(23,21),-0.0413292 # DEPENDENCYPART_SIBL
(23,3),(23,22),-0.0426107 # DEPENDENCYPART_SIBL
(23,3),(23,24),-0.0898445 # DEPENDENCYPART_SIBL
(23,3),(23,25),0.0126138 # DEPENDENCYPART_SIBL
(23,3),(23,26),-0.0122715 # DEPENDENCYPART_SIBL
(23,3),(23,27),-0.0572799 # DEPENDENCYPART_SIBL
(23,3),(23,28),0.0132845 # DEPENDENCYPART_SIBL
(23,3),(23,29),-0.0122715 # DEPENDENCYPART_SIBL
(23,20),(23,21),0.0478751 # DEPENDENCYPART_SIBL
(23,20),(23,22),0.0451816 # DEPENDENCYPART_SIBL
(23,20),(23,24),-0.0900115 # DEPENDENCYPART_SIBL
(23,20),(23,25),-0.0774986 # DEPENDENCYPART_SIBL
(23,20),(23,26),-0.000820054 # DEPENDENCYPART_SIBL
(23,20),(23,27),-0.0660905 # DEPENDENCYPART_SIBL
(23,20),(23,28),-0.0720638 # DEPENDENCYPART_SIBL
(23,20),(23,29),-0.000820054 # DEPENDENCYPART_SIBL
(23,21),(23,22),-0.18984 # DEPENDENCYPART_SIBL
(23,21),(23,24),-0.0552646 # DEPENDENCYPART_SIBL
(23,21),(23,25),0.0268212 # DEPENDENCYPART_SIBL
(23,21),(23,26),0.0160981 # DEPENDENCYPART_SIBL
(23,21),(23,27),0.0113138 # DEPENDENCYPART_SIBL
(23,21),(23,28),0.0211558 # DEPENDENCYPART_SIBL
(23,21),(23,29),0.0160981 # DEPENDENCYPART_SIBL
(23,22),(23,24),-0.0787403 # DEPENDENCYPART_SIBL
(23,22),(23,25),0.0295075 # DEPENDENCYPART_SIBL
(23,22),(23,26),0.0766483 # DEPENDENCYPART_SIBL
(23,22),(23,27),0.0306935 # DEPENDENCYPART_SIBL
(23,22),(23,28),0.024021 # DEPENDENCYPART_SIBL
(23,22),(23,29),0.0766483 # DEPENDENCYPART_SIBL
(23,24),(23,25),-0.0879767 # DEPENDENCYPART_SIBL
(23,24),(23,26),-0.46512 # DEPENDENCYPART_SIBL
(23,24),(23,27),0.0374299 # DEPENDENCYPART_SIBL
(23,24),(23,28),-0.0881892 # DEPENDENCYPART_SIBL
(23,24),(23,29),-0.46512 # DEPENDENCYPART_SIBL
(23,25),(23,26),-0.535955 # DEPENDENCYPART_SIBL
(23,25),(23,27),-0.0772037 # DEPENDENCYPART_SIBL
(23,25),(23,28),-0.249141 # DEPENDENCYPART_SIBL
(23,25),(23,29),-0.535955 # DEPENDENCYPART_SIBL
(23,26),(23,27),0.0986624 # DEPENDENCYPART_SIBL
(23,26),(23,28),-0.353214 # DEPENDENCYPART_SIBL
(23,26),(23,29),-0.689593 # DEPENDENCYPART_SIBL
(23,27),(23,28),-0.150838 # DEPENDENCYPART_SIBL
(23,27),(23,29),-0.493085 # DEPENDENCYPART_SIBL
(23,28),(23,29),-0.577024 # DEPENDENCYPART_SIBL
(24,25),(24,26),0.0471132 # DEPENDENCYPART_SIBL
(24,25),(24,27),-0.0506923 # DEPENDENCYPART_SIBL
(24,25),(24,28),0.0407513 # DEPENDENCYPART_SIBL
(24,25),(24,29),0.0471132 # DEPENDENCYPART_SIBL
(24,26),(24,27),0.229936 # DEPENDENCYPART_SIBL
(24,26),(24,28),-0.12076 # DEPENDENCYPART_SIBL
(24,26),(24,29),-0.10425 # DEPENDENCYPART_SIBL
(24,27),(24,28),0.0137475 # DEPENDENCYPART_SIBL
(24,27),(24,29),-0.115878 # DEPENDENCYPART_SIBL
(24,28),(24,29),0.022414 # DEPENDENCYPART_SIBL
(25,20),(25,22),0.0596679 # DEPENDENCYPART_SIBL
(25,20),(25,23),0.451386 # DEPENDENCYPART_SIBL
(25,20),(25,24),-0.0943486 # DEPENDENCYPART_SIBL
(25,20),(25,26),0.07681 # DEPENDENCYPART_SIBL
(25,20),(25,29),0.07681 # DEPENDENCYPART_SIBL
(25,22),(25,23),0.333726 # DEPENDENCYPART_SIBL
(25,22),(25,24),0.0366222 # DEPENDENCYPART_SIBL
(25,22),(25,26),0.139865 # DEPENDENCYPART_SIBL
(25,22),(25,29),0.139865 # DEPENDENCYPART_SIBL
(25,23),(25,24),-0.0922941 # DEPENDENCYPART_SIBL
(25,23),(25,26),0.217566 # DEPENDENCYPART_SIBL
(25,23),(25,29),0.217566 # DEPENDENCYPART_SIBL
(25,24),(25,26),0.129817 # DEPENDENCYPART_SIBL
(25,24),(25,29),0.129817 # DEPENDENCYPART_SIBL
(25,26),(25,29),0.00625044 # DEPENDENCYPART_SIBL
(26,15),(26,18),-0.167144 # DEPENDENCYPART_SIBL
(26,15),(26,20),-0.180549 # DEPENDENCYPART_SIBL
(26,15),(26,21),-0.0381685 # DEPENDENCYPART_SIBL
(26,15),(26,22),-0.0787735 # DEPENDENCYPART_SIBL
(26,15),(26,23),0.452376 # DEPENDENCYPART_SIBL
(26,15),(26,24),-0.0385482 # DEPENDENCYPART_SIBL
(26,15),(26,25),-0.214405 # DEPENDENCYPART_SIBL
(26,15),(26,27),-0.268224 # DEPENDENCYPART_SIBL
(26,15),(26,28),-0.0716058 # DEPENDENCYPART_SIBL
(26,15),(26,29),-0.132086 # DEPENDENCYPART_SIBL
(26,18),(26,20),-0.107928 # DEPENDENCYPART_SIBL
(26,18),(26,21),0.0514664 # DEPENDENCYPART_SIBL
(26,18),(26,22),0.0092931 # DEPENDENCYPART_SIBL
(26,18),(26,23),0.512055 # DEPENDENCYPART_SIBL
(26,18),(26,24),0.10865 # DEPENDENCYPART_SIBL
(26,18),(26,25),-0.138079 # DEPENDENCYPART_SIBL
(26,18),(26,27),-0.197848 # DEPENDENCYPART_SIBL
(26,18),(26,28),-0.0278062 # DEPENDENCYPART_SIBL
(26,18),(26,29),-0.0481501 # DEPENDENCYPART_SIBL
(26,20),(26,21),0.136759 # DEPENDENCYPART_SIBL
(26,20),(26,22),0.0789394 # DEPENDENCYPART_SIBL
(26,20),(26,23),0.41204 # DEPENDENCYPART_SIBL
(26,20),(26,24),-0.0728671 # DEPENDENCYPART_SIBL
(26,20),(26,25),-0.150916 # DEPENDENCYPART_SIBL
(26,20),(26,27),-0.144417 # DEPENDENCYPART_SIBL
(26,20),(26,28),-0.0336647 # DEPENDENCYPART_SIBL
(26,20),(26,29),-0.170643 # DEPENDENCYPART_SIBL
(26,21),(26,22),-0.0442738 # DEPENDENCYPART_SIBL
(26,21),(26,23),0.476791 # DEPENDENCYPART_SIBL
(26,21),(26,24),-0.0183026 # DEPENDENCYPART_SIBL
(26,21),(26,25),-0.190625 # DEPENDENCYPART_SIBL
(26,21),(26,27),-0.285959 # DEPENDENCYPART_SIBL
(26,21),(26,28),-0.0683963 # DEPENDENCYPART_SIBL
(26,21),(26,29),-0.131822 # DEPENDENCYPART_SIBL
(26,22),(26,23),0.407862 # DEPENDENCYPART_SIBL
(26,22),(26,24),-0.0486436 # DEPENDENCYPART_SIBL
(26,22),(26,25),-0.275263 # DEPENDENCYPART_SIBL
(26,22),(26,27),-0.218473 # DEPENDENCYPART_SIBL
(26,22),(26,28),-0.0460343 # DEPENDENCYPART_SIBL
(26,22),(26,29),-0.0465019 # DEPENDENCYPART_SIBL
(26,23),(26,24),0.00848249 # DEPENDENCYPART_SIBL
(26,23),(26,25),0.163177 # DEPENDENCYPART_SIBL
(26,23),(26,27),-0.171246 # DEPENDENCYPART_SIBL
(26,23),(26,28),0.0307837 # DEPENDENCYPART_SIBL
(26,23),(26,29),-0.0491836 # DEPENDENCYPART_SIBL
(26,24),(26,25),-0.129826 # DEPENDENCYPART_SIBL
(26,24),(26,27),-0.101163 # DEPENDENCYPART_SIBL
(26,24),(26,28),0.158296 # DEPENDENCYPART_SIBL
(26,24),(26,29),-0.0135286 # DEPENDENCYPART_SIBL
(26,25),(26,27),-0.265991 # DEPENDENCYPART_SIBL
(26,25),(26,28),0.126132 # DEPENDENCYPART_SIBL
(26,25),(26,29),-0.00200065 # DEPENDENCYPART_SIBL
(26,27),(26,28),0.179258 # DEPENDENCYPART_SIBL
(26,27),(26,29),-0.000485125 # DEPENDENCYPART_SIBL
(26,28),(26,29),-0.0580849 # DEPENDENCYPART_SIBL
(27,26),(27,28),-0.12223 # DEPENDENCYPART_SIBL
(27,26),(27,29),-0.182957 # DEPENDENCYPART_SIBL
(27,28),(27,29),-0.406634 # DEPENDENCYPART_SIBL
(28,25),(28,27),0.321096 # DEPENDENCYPART_SIBL
(28,25),(28,29),0.407707 # DEPENDENCYPART_SIBL
(28,27),(28,29),0.108038 # DEPENDENCYPART_SIBL
(29,18),(29,20),-0.107928 # DEPENDENCYPART_SIBL
(29,18),(29,22),0.0092931 # DEPENDENCYPART_SIBL
(29,18),(29,23),0.512055 # DEPENDENCYPART_SIBL
(29,18),(29,24),0.10865 # DEPENDENCYPART_SIBL
(29,18),(29,25),-0.138079 # DEPENDENCYPART_SIBL
(29,18),(29,26),0.0298118 # DEPENDENCYPART_SIBL
(29,18),(29,27),-0.059615 # DEPENDENCYPART_SIBL
(29,18),(29,28),-0.121225 # DEPENDENCYPART_SIBL
(29,20),(29,22),0.0789394 # DEPENDENCYPART_SIBL
(29,20),(29,23),0.41204 # DEPENDENCYPART_SIBL
(29,20),(29,24),-0.0728671 # DEPENDENCYPART_SIBL
(29,20),(29,25),-0.150916 # DEPENDENCYPART_SIBL
(29,20),(29,26),0.283204 # DEPENDENCYPART_SIBL
(29,20),(29,27),-0.0369509 # DEPENDENCYPART_SIBL
(29,20),(29,28),-0.168327 # DEPENDENCYPART_SIBL
(29,22),(29,23),0.407862 # DEPENDENCYPART_SIBL
(29,22),(29,24),-0.0486436 # DEPENDENCYPART_SIBL
(29,22),(29,25),-0.275263 # DEPENDENCYPART_SIBL
(29,22),(29,26),-0.0548747 # DEPENDENCYPART_SIBL
(29,22),(29,27),-0.167236 # DEPENDENCYPART_SIBL
(29,22),(29,28),-0.258241 # DEPENDENCYPART_SIBL
(29,23),(29,24),0.00848249 # DEPENDENCYPART_SIBL
(29,23),(29,25),0.163177 # DEPENDENCYPART_SIBL
(29,23),(29,26),0.0317208 # DEPENDENCYPART_SIBL
(29,23),(29,27),-0.138026 # DEPENDENCYPART_SIBL
(29,23),(29,28),0.262848 # DEPENDENCYPART_SIBL
(29,24),(29,25),-0.129826 # DEPENDENCYPART_SIBL
(29,24),(29,26),0.456685 # DEPENDENCYPART_SIBL
(29,24),(29,27),0.011552 # DEPENDENCYPART_SIBL
(29,24),(29,28),-0.215489 # DEPENDENCYPART_SIBL
(29,25),(29,26),0.519096 # DEPENDENCYPART_SIBL
(29,25),(29,27),0.0991575 # DEPENDENCYPART_SIBL
(29,25),(29,28),0.110976 # DEPENDENCYPART_SIBL
(29,26),(29,27),0.0127153 # DEPENDENCYPART_SIBL
(29,26),(29,28),0.0718939 # DEPENDENCYPART_SIBL
(29,27),(29,28),0.010094 # DEPENDENCYPART_SIBL
(0,2),(2,1),0.662249 # DEPENDENCYPART_GRANDPAR
(0,2),(2,3),0.660163 # DEPENDENCYPART_GRANDPAR
(0,2),(2,4),0.0160731 # DEPENDENCYPART_GRANDPAR
(0,2),(2,5),-0.0456208 # DEPENDENCYPART_GRANDPAR
(0,2),(2,6),0.0839551 # DEPENDENCYPART_GRANDPAR
(0,2),(2,7),-0.142931 # DEPENDENCYPART_GRANDPAR
(0,2),(2,8),-0.505196 # DEPENDENCYPART_GRANDPAR
(0,2),(2,11),-0.0104412 # DEPENDENCYPART_GRANDPAR
(0,2),(2,12),-0.232822 # DEPENDENCYPART_GRANDPAR
(0,2),(2,15),-0.287124 # DEPENDENCYPART_GRANDPAR
(0,2),(2,16),-0.428412 # DEPENDENCYPART_GRANDPAR
