# _root_ Many employers have already begun moving to southern countries such as Spain and Italy , where wages are low and unions are weaker ; demand for trained labor and managers will rise there , FMC says .
#goldHeads=2,3,36,3,3,5,6,9,7,11,9,11,12,13,9,18,18,9,18,18,22,20,22,3,31,25,28,26,28,29,3,31,32,3,36,0,36,
#predictedHeads=2,3,36,3,3,5,6,9,7,11,9,11,12,13,12,18,18,12,18,18,22,20,22,22,31,25,28,26,28,29,22,31,32,36,36,0,36,
(25,28),(25,36),-0.0692524 # DEPENDENCYPART_SIBL
(25,28),(25,37),-0.0196075 # DEPENDENCYPART_SIBL
(25,29),(25,30),-0.0147697 # DEPENDENCYPART_SIBL
(25,29),(25,31),-0.0344105 # DEPENDENCYPART_SIBL
(25,29),(25,33),-0.0180539 # DEPENDENCYPART_SIBL
(25,29),(25,34),-0.0155056 # DEPENDENCYPART_SIBL
(25,29),(25,35),0.025164 # DEPENDENCYPART_SIBL
(25,29),(25,36),-0.0287885 # DEPENDENCYPART_SIBL
(25,29),(25,37),-0.0672721 # DEPENDENCYPART_SIBL
(25,30),(25,31),-0.105425 # DEPENDENCYPART_SIBL
(25,30),(25,33),-0.0187948 # DEPENDENCYPART_SIBL
(25,30),(25,34),-0.0185534 # DEPENDENCYPART_SIBL
(25,30),(25,35),-0.0855068 # DEPENDENCYPART_SIBL
(25,30),(25,36),-0.109445 # DEPENDENCYPART_SIBL
(25,30),(25,37),-0.024286 # DEPENDENCYPART_SIBL
(25,31),(25,33),-0.0652689 # DEPENDENCYPART_SIBL
(25,31),(25,34),0.0876935 # DEPENDENCYPART_SIBL
(25,31),(25,35),-0.00890939 # DEPENDENCYPART_SIBL
(25,31),(25,36),-0.168309 # DEPENDENCYPART_SIBL
(25,31),(25,37),0.0520722 # DEPENDENCYPART_SIBL
(25,33),(25,34),0.0503372 # DEPENDENCYPART_SIBL
(25,33),(25,35),0.0495938 # DEPENDENCYPART_SIBL
(25,33),(25,36),-0.0445367 # DEPENDENCYPART_SIBL
(25,33),(25,37),-0.0437107 # DEPENDENCYPART_SIBL
(25,34),(25,35),0.632563 # DEPENDENCYPART_SIBL
(25,34),(25,36),0.306573 # DEPENDENCYPART_SIBL
(25,34),(25,37),-0.0228169 # DEPENDENCYPART_SIBL
(25,35),(25,36),-0.0337965 # DEPENDENCYPART_SIBL
(25,35),(25,37),-0.0495887 # DEPENDENCYPART_SIBL
(25,36),(25,37),0.0950373 # DEPENDENCYPART_SIBL
(26,23),(26,27),-0.0294586 # DEPENDENCYPART_SIBL
(26,23),(26,28),-0.10391 # DEPENDENCYPART_SIBL
(26,23),(26,29),-0.0150072 # DEPENDENCYPART_SIBL
(26,23),(26,30),-0.000593401 # DEPENDENCYPART_SIBL
(26,23),(26,31),-0.0490683 # DEPENDENCYPART_SIBL
(26,23),(26,32),-0.0402805 # DEPENDENCYPART_SIBL
(26,27),(26,28),-0.629901 # DEPENDENCYPART_SIBL
(26,27),(26,29),0.0704708 # DEPENDENCYPART_SIBL
(26,27),(26,30),-0.482007 # DEPENDENCYPART_SIBL
(26,27),(26,31),-0.429527 # DEPENDENCYPART_SIBL
(26,27),(26,32),-0.259551 # DEPENDENCYPART_SIBL
(26,28),(26,29),0.00254063 # DEPENDENCYPART_SIBL
(26,28),(26,30),-0.948989 # DEPENDENCYPART_SIBL
(26,28),(26,31),-0.760687 # DEPENDENCYPART_SIBL
(26,28),(26,32),-0.445372 # DEPENDENCYPART_SIBL
(26,29),(26,30),-0.134275 # DEPENDENCYPART_SIBL
(26,29),(26,31),-0.273098 # DEPENDENCYPART_SIBL
(26,29),(26,32),-0.195021 # DEPENDENCYPART_SIBL
(26,30),(26,31),-0.621702 # DEPENDENCYPART_SIBL
(26,30),(26,32),-0.377435 # DEPENDENCYPART_SIBL
(26,31),(26,32),-0.216694 # DEPENDENCYPART_SIBL
(27,16),(27,28),0.09471 # DEPENDENCYPART_SIBL
(27,16),(27,29),0.0503619 # DEPENDENCYPART_SIBL
(27,16),(27,30),0.150099 # DEPENDENCYPART_SIBL
(27,16),(27,32),-0.0876453 # DEPENDENCYPART_SIBL
(27,16),(27,33),0.0916274 # DEPENDENCYPART_SIBL
(27,16),(27,34),-0.0447545 # DEPENDENCYPART_SIBL
(27,16),(27,35),0.0367294 # DEPENDENCYPART_SIBL
(27,28),(27,29),0.0409548 # DEPENDENCYPART_SIBL
(27,28),(27,30),-0.294508 # DEPENDENCYPART_SIBL
(27,28),(27,32),0.00416791 # DEPENDENCYPART_SIBL
(27,28),(27,33),-0.0386178 # DEPENDENCYPART_SIBL
(27,28),(27,34),0.00743367 # DEPENDENCYPART_SIBL
(27,28),(27,35),-0.126162 # DEPENDENCYPART_SIBL
(27,29),(27,30),0.00581907 # DEPENDENCYPART_SIBL
(27,29),(27,32),-0.0918813 # DEPENDENCYPART_SIBL
(27,29),(27,33),0.053228 # DEPENDENCYPART_SIBL
(27,29),(27,34),-0.000693968 # DEPENDENCYPART_SIBL
(27,29),(27,35),-0.00553206 # DEPENDENCYPART_SIBL
(27,30),(27,32),0.0833737 # DEPENDENCYPART_SIBL
(27,30),(27,33),0.069625 # DEPENDENCYPART_SIBL
(27,30),(27,34),0.0539927 # DEPENDENCYPART_SIBL
(27,30),(27,35),-0.0987067 # DEPENDENCYPART_SIBL
(27,32),(27,33),-0.117745 # DEPENDENCYPART_SIBL
(27,32),(27,34),-0.0269309 # DEPENDENCYPART_SIBL
(27,32),(27,35),-0.175745 # DEPENDENCYPART_SIBL
(27,33),(27,34),0.0835401 # DEPENDENCYPART_SIBL
(27,33),(27,35),-0.0269782 # DEPENDENCYPART_SIBL
(27,34),(27,35),0.136235 # DEPENDENCYPART_SIBL
(28,19),(28,23),-0.129622 # DEPENDENCYPART_SIBL
(28,19),(28,25),0.146567 # DEPENDENCYPART_SIBL
(28,19),(28,26),-0.0365561 # DEPENDENCYPART_SIBL
(28,19),(28,27),-0.00276165 # DEPENDENCYPART_SIBL
(28,19),(28,29),0.0355397 # DEPENDENCYPART_SIBL
(28,19),(28,30),-0.00294657 # DEPENDENCYPART_SIBL
(28,19),(28,31),-0.0526222 # DEPENDENCYPART_SIBL
(28,19),(28,32),-0.0100168 # DEPENDENCYPART_SIBL
(28,19),(28,33),-0.00923957 # DEPENDENCYPART_SIBL
(28,19),(28,34),-0.0119889 # DEPENDENCYPART_SIBL
(28,19),(28,35),0.00413396 # DEPENDENCYPART_SIBL
(28,19),(28,36),0.0952571 # DEPENDENCYPART_SIBL
(28,23),(28,25),0.164293 # DEPENDENCYPART_SIBL
(28,23),(28,26),0.0996939 # DEPENDENCYPART_SIBL
(28,23),(28,27),0.0286137 # DEPENDENCYPART_SIBL
(28,23),(28,29),0.090941 # DEPENDENCYPART_SIBL
(28,23),(28,30),0.0249039 # DEPENDENCYPART_SIBL
(28,23),(28,31),0.0226588 # DEPENDENCYPART_SIBL
(28,23),(28,32),-0.014676 # DEPENDENCYPART_SIBL
(28,23),(28,33),0.0597329 # DEPENDENCYPART_SIBL
(28,23),(28,34),0.0846244 # DEPENDENCYPART_SIBL
(28,23),(28,35),0.0011626 # DEPENDENCYPART_SIBL
(28,23),(28,36),0.0441415 # DEPENDENCYPART_SIBL
(28,25),(28,26),0.0324947 # DEPENDENCYPART_SIBL
(28,25),(28,27),0.0280818 # DEPENDENCYPART_SIBL
(28,25),(28,29),0.0272991 # DEPENDENCYPART_SIBL
(28,25),(28,30),-0.0315059 # DEPENDENCYPART_SIBL
(28,25),(28,31),0.0371953 # DEPENDENCYPART_SIBL
(28,25),(28,32),0.00176729 # DEPENDENCYPART_SIBL
(28,25),(28,33),0.0471785 # DEPENDENCYPART_SIBL
(28,25),(28,34),-0.00347819 # DEPENDENCYPART_SIBL
(28,25),(28,35),0.0247084 # DEPENDENCYPART_SIBL
(28,25),(28,36),0.0374531 # DEPENDENCYPART_SIBL
(28,26),(28,27),-0.0813653 # DEPENDENCYPART_SIBL
(28,26),(28,29),-0.0496625 # DEPENDENCYPART_SIBL
(28,26),(28,30),-0.0491734 # DEPENDENCYPART_SIBL
(28,26),(28,31),-0.00830811 # DEPENDENCYPART_SIBL
(28,26),(28,32),-0.0608884 # DEPENDENCYPART_SIBL
(28,26),(28,33),-0.107417 # DEPENDENCYPART_SIBL
(28,26),(28,34),-0.0936783 # DEPENDENCYPART_SIBL
(28,26),(28,35),-0.0801566 # DEPENDENCYPART_SIBL
(28,26),(28,36),-0.0124791 # DEPENDENCYPART_SIBL
(28,27),(28,29),-0.00845219 # DEPENDENCYPART_SIBL
(28,27),(28,30),0.0163358 # DEPENDENCYPART_SIBL
(28,27),(28,31),0.0169938 # DEPENDENCYPART_SIBL
(28,27),(28,32),-0.0267284 # DEPENDENCYPART_SIBL
(28,27),(28,33),0.00546732 # DEPENDENCYPART_SIBL
(28,27),(28,34),-0.0124277 # DEPENDENCYPART_SIBL
(28,27),(28,35),0.0617703 # DEPENDENCYPART_SIBL
(28,27),(28,36),0.0666514 # DEPENDENCYPART_SIBL
(28,29),(28,30),0.0547117 # DEPENDENCYPART_SIBL
(28,29),(28,31),0.00157072 # DEPENDENCYPART_SIBL
(28,29),(28,32),-0.096712 # DEPENDENCYPART_SIBL
(28,29),(28,33),0.0311334 # DEPENDENCYPART_SIBL
(28,29),(28,34),0.0134772 # DEPENDENCYPART_SIBL
(28,29),(28,35),0.0637056 # DEPENDENCYPART_SIBL
(28,29),(28,36),0.0122213 # DEPENDENCYPART_SIBL
(28,30),(28,31),-0.0936561 # DEPENDENCYPART_SIBL
(28,30),(28,32),0.026062 # DEPENDENCYPART_SIBL
(28,30),(28,33),0.00266711 # DEPENDENCYPART_SIBL
(28,30),(28,34),-0.0411454 # DEPENDENCYPART_SIBL
(28,30),(28,35),-0.0714775 # DEPENDENCYPART_SIBL
(28,30),(28,36),-0.092912 # DEPENDENCYPART_SIBL
(28,31),(28,32),-0.0470472 # DEPENDENCYPART_SIBL
(28,31),(28,33),-0.0554562 # DEPENDENCYPART_SIBL
(28,31),(28,34),0.0519668 # DEPENDENCYPART_SIBL
(28,31),(28,35),-0.00652581 # DEPENDENCYPART_SIBL
(28,31),(28,36),-0.163457 # DEPENDENCYPART_SIBL
(28,32),(28,33),-0.0983142 # DEPENDENCYPART_SIBL
(28,32),(28,34),0.0364282 # DEPENDENCYPART_SIBL
(28,32),(28,35),-0.0611897 # DEPENDENCYPART_SIBL
(28,32),(28,36),-0.0319886 # DEPENDENCYPART_SIBL
(28,33),(28,34),0.0213737 # DEPENDENCYPART_SIBL
(28,33),(28,35),0.0569786 # DEPENDENCYPART_SIBL
(28,33),(28,36),-0.0346838 # DEPENDENCYPART_SIBL
(28,34),(28,35),0.640296 # DEPENDENCYPART_SIBL
(28,34),(28,36),0.31489 # DEPENDENCYPART_SIBL
(28,35),(28,36),-0.0342104 # DEPENDENCYPART_SIBL
(29,30),(29,31),-0.600234 # DEPENDENCYPART_SIBL
(29,30),(29,32),-0.290273 # DEPENDENCYPART_SIBL
(29,30),(29,33),-0.0551413 # DEPENDENCYPART_SIBL
(29,30),(29,35),-0.362455 # DEPENDENCYPART_SIBL
(29,30),(29,36),-0.613851 # DEPENDENCYPART_SIBL
(29,31),(29,32),-0.313849 # DEPENDENCYPART_SIBL
(29,31),(29,33),-0.0818342 # DEPENDENCYPART_SIBL
(29,31),(29,35),-0.250107 # DEPENDENCYPART_SIBL
(29,31),(29,36),-0.601885 # DEPENDENCYPART_SIBL
(29,32),(29,33),-0.184427 # DEPENDENCYPART_SIBL
(29,32),(29,35),-0.381538 # DEPENDENCYPART_SIBL
(29,32),(29,36),-0.541454 # DEPENDENCYPART_SIBL
(29,33),(29,35),-0.218536 # DEPENDENCYPART_SIBL
(29,33),(29,36),-0.562788 # DEPENDENCYPART_SIBL
(29,35),(29,36),-0.606876 # DEPENDENCYPART_SIBL
(30,27),(30,28),0.120414 # DEPENDENCYPART_SIBL
(30,27),(30,31),-0.0143519 # DEPENDENCYPART_SIBL
(30,28),(30,31),-0.0277307 # DEPENDENCYPART_SIBL
(31,2),(31,3),-0.242727 # DEPENDENCYPART_SIBL
(31,2),(31,4),-0.0494799 # DEPENDENCYPART_SIBL
(31,2),(31,5),-0.194317 # DEPENDENCYPART_SIBL
(31,2),(31,6),-0.214305 # DEPENDENCYPART_SIBL
(31,2),(31,9),-0.772253 # DEPENDENCYPART_SIBL
(31,2),(31,12),-0.48909 # DEPENDENCYPART_SIBL
(31,2),(31,14),-0.489091 # DEPENDENCYPART_SIBL
(31,2),(31,16),-0.264671 # DEPENDENCYPART_SIBL
(31,2),(31,17),-0.768257 # DEPENDENCYPART_SIBL
(31,2),(31,21),-0.774787 # DEPENDENCYPART_SIBL
(31,2),(31,23),-0.169474 # DEPENDENCYPART_SIBL
(31,2),(31,24),-0.193307 # DEPENDENCYPART_SIBL
(31,2),(31,25),-0.584709 # DEPENDENCYPART_SIBL
(31,2),(31,26),-0.0983307 # DEPENDENCYPART_SIBL
(31,2),(31,27),-0.194317 # DEPENDENCYPART_SIBL
(31,2),(31,28),-0.573083 # DEPENDENCYPART_SIBL
(31,2),(31,29),-0.351708 # DEPENDENCYPART_SIBL
(31,2),(31,30),-0.719171 # DEPENDENCYPART_SIBL
(31,2),(31,32),-0.0890042 # DEPENDENCYPART_SIBL
(31,2),(31,33),0.00867663 # DEPENDENCYPART_SIBL
(31,2),(31,34),0.0444641 # DEPENDENCYPART_SIBL
(31,2),(31,35),-0.0906065 # DEPENDENCYPART_SIBL
(31,2),(31,36),-0.0592227 # DEPENDENCYPART_SIBL
(31,2),(31,37),0.0363405 # DEPENDENCYPART_SIBL
(31,3),(31,4),-0.00906318 # DEPENDENCYPART_SIBL
(31,3),(31,5),-0.0198465 # DEPENDENCYPART_SIBL
(31,3),(31,6),-0.010185 # DEPENDENCYPART_SIBL
(31,3),(31,9),-0.0390867 # DEPENDENCYPART_SIBL
(31,3),(31,12),0.0126203 # DEPENDENCYPART_SIBL
(31,3),(31,14),0.0126201 # DEPENDENCYPART_SIBL
(31,3),(31,16),-0.0197497 # DEPENDENCYPART_SIBL
(31,3),(31,17),-0.0358679 # DEPENDENCYPART_SIBL
(31,3),(31,21),-0.0417352 # DEPENDENCYPART_SIBL
(31,3),(31,23),0.0965613 # DEPENDENCYPART_SIBL
(31,3),(31,24),0.0646217 # DEPENDENCYPART_SIBL
(31,3),(31,25),-0.0937924 # DEPENDENCYPART_SIBL
(31,3),(31,26),-0.0695929 # DEPENDENCYPART_SIBL
(31,3),(31,27),-0.0198465 # DEPENDENCYPART_SIBL
(31,3),(31,28),-0.0817397 # DEPENDENCYPART_SIBL
(31,3),(31,29),-0.102944 # DEPENDENCYPART_SIBL
(31,3),(31,30),0.0129845 # DEPENDENCYPART_SIBL
(31,3),(31,32),-0.158047 # DEPENDENCYPART_SIBL
(31,3),(31,33),-0.0449987 # DEPENDENCYPART_SIBL
(31,3),(31,34),-0.0842911 # DEPENDENCYPART_SIBL
(31,3),(31,35),-0.0486914 # DEPENDENCYPART_SIBL
(31,3),(31,36),-0.117286 # DEPENDENCYPART_SIBL
(31,3),(31,37),-0.000115263 # DEPENDENCYPART_SIBL
(31,4),(31,5),-0.0461192 # DEPENDENCYPART_SIBL
(31,4),(31,6),0.0368806 # DEPENDENCYPART_SIBL
(31,4),(31,9),-0.0201889 # DEPENDENCYPART_SIBL
(31,4),(31,12),-0.0379358 # DEPENDENCYPART_SIBL
(31,4),(31,14),-0.0379243 # DEPENDENCYPART_SIBL
(31,4),(31,16),0.0147877 # DEPENDENCYPART_SIBL
(31,4),(31,17),-0.0197569 # DEPENDENCYPART_SIBL
(31,4),(31,21),-0.0225413 # DEPENDENCYPART_SIBL
(31,4),(31,23),0.0585196 # DEPENDENCYPART_SIBL
(31,4),(31,24),0.0175529 # DEPENDENCYPART_SIBL
(31,4),(31,25),-0.00249593 # DEPENDENCYPART_SIBL
(31,4),(31,26),-0.0426699 # DEPENDENCYPART_SIBL
(31,4),(31,27),-0.0394297 # DEPENDENCYPART_SIBL
(31,4),(31,28),-0.0159442 # DEPENDENCYPART_SIBL
(31,4),(31,29),-0.0932994 # DEPENDENCYPART_SIBL
(31,4),(31,30),0.0250852 # DEPENDENCYPART_SIBL
(31,4),(31,32),-0.0669124 # DEPENDENCYPART_SIBL
(31,4),(31,33),-0.0462768 # DEPENDENCYPART_SIBL
(31,4),(31,34),-0.0220016 # DEPENDENCYPART_SIBL
(31,4),(31,35),-0.0819303 # DEPENDENCYPART_SIBL
(31,4),(31,36),-0.0404823 # DEPENDENCYPART_SIBL
(31,4),(31,37),0.0410189 # DEPENDENCYPART_SIBL
(31,5),(31,6),0.0551976 # DEPENDENCYPART_SIBL
(31,5),(31,9),-0.00879286 # DEPENDENCYPART_SIBL
(31,5),(31,12),0.0166978 # DEPENDENCYPART_SIBL
(31,5),(31,14),0.0166924 # DEPENDENCYPART_SIBL
(31,5),(31,16),0.0316323 # DEPENDENCYPART_SIBL
(31,5),(31,17),-0.00540427 # DEPENDENCYPART_SIBL
(31,5),(31,21),-0.011436 # DEPENDENCYPART_SIBL
(31,5),(31,23),0.101792 # DEPENDENCYPART_SIBL
(31,5),(31,24),0.0947316 # DEPENDENCYPART_SIBL
(31,5),(31,25),-0.0577363 # DEPENDENCYPART_SIBL
(31,5),(31,26),-0.0588193 # DEPENDENCYPART_SIBL
(31,5),(31,27),0.0175404 # DEPENDENCYPART_SIBL
(31,5),(31,28),-0.0356681 # DEPENDENCYPART_SIBL
(31,5),(31,29),-0.0658801 # DEPENDENCYPART_SIBL
(31,5),(31,30),0.0410465 # DEPENDENCYPART_SIBL
(31,5),(31,32),-0.133142 # DEPENDENCYPART_SIBL
(31,5),(31,33),-0.0224211 # DEPENDENCYPART_SIBL
(31,5),(31,34),-0.0733521 # DEPENDENCYPART_SIBL
(31,5),(31,35),-0.0593317 # DEPENDENCYPART_SIBL
(31,5),(31,36),-0.0597115 # DEPENDENCYPART_SIBL
(31,5),(31,37),-0.00312496 # DEPENDENCYPART_SIBL
(31,6),(31,9),-0.277902 # DEPENDENCYPART_SIBL
(31,6),(31,12),-0.177725 # DEPENDENCYPART_SIBL
(31,6),(31,14),-0.177805 # DEPENDENCYPART_SIBL
(31,6),(31,16),-0.162219 # DEPENDENCYPART_SIBL
(31,6),(31,17),-0.274413 # DEPENDENCYPART_SIBL
(31,6),(31,21),-0.280444 # DEPENDENCYPART_SIBL
(31,6),(31,23),-0.0983614 # DEPENDENCYPART_SIBL
(31,6),(31,24),-0.0685868 # DEPENDENCYPART_SIBL
(31,6),(31,25),-0.318204 # DEPENDENCYPART_SIBL
(31,6),(31,26),-0.200369 # DEPENDENCYPART_SIBL
(31,6),(31,27),-0.183616 # DEPENDENCYPART_SIBL
(31,6),(31,28),-0.322358 # DEPENDENCYPART_SIBL
(31,6),(31,29),-0.220819 # DEPENDENCYPART_SIBL
(31,6),(31,30),-0.226635 # DEPENDENCYPART_SIBL
(31,6),(31,32),-0.0518336 # DEPENDENCYPART_SIBL
(31,6),(31,33),-0.0610884 # DEPENDENCYPART_SIBL
(31,6),(31,34),-0.132304 # DEPENDENCYPART_SIBL
(31,6),(31,35),-0.105689 # DEPENDENCYPART_SIBL
(31,6),(31,36),-0.084418 # DEPENDENCYPART_SIBL
(31,6),(31,37),-0.0212302 # DEPENDENCYPART_SIBL
(31,9),(31,12),-0.493448 # DEPENDENCYPART_SIBL
(31,9),(31,14),-0.493449 # DEPENDENCYPART_SIBL
(31,9),(31,16),-0.269064 # DEPENDENCYPART_SIBL
(31,9),(31,17),-0.772405 # DEPENDENCYPART_SIBL
(31,9),(31,21),-0.778936 # DEPENDENCYPART_SIBL
(31,9),(31,23),-0.173867 # DEPENDENCYPART_SIBL
(31,9),(31,24),-0.197699 # DEPENDENCYPART_SIBL
(31,9),(31,25),-0.601448 # DEPENDENCYPART_SIBL
(31,9),(31,26),-0.102524 # DEPENDENCYPART_SIBL
(31,9),(31,27),-0.19871 # DEPENDENCYPART_SIBL
(31,9),(31,28),-0.589822 # DEPENDENCYPART_SIBL
(31,9),(31,29),-0.356101 # DEPENDENCYPART_SIBL
(31,9),(31,30),-0.72332 # DEPENDENCYPART_SIBL
(31,9),(31,32),-0.0981283 # DEPENDENCYPART_SIBL
(31,9),(31,33),-0.025835 # DEPENDENCYPART_SIBL
(31,9),(31,34),0.0129177 # DEPENDENCYPART_SIBL
(31,9),(31,35),-0.103942 # DEPENDENCYPART_SIBL
(31,9),(31,36),-0.064993 # DEPENDENCYPART_SIBL
(31,9),(31,37),0.0111077 # DEPENDENCYPART_SIBL
(31,12),(31,14),-0.345822 # DEPENDENCYPART_SIBL
(31,12),(31,16),-0.174673 # DEPENDENCYPART_SIBL
(31,12),(31,17),-0.33081 # DEPENDENCYPART_SIBL
(31,12),(31,21),-0.336842 # DEPENDENCYPART_SIBL
(31,12),(31,23),-0.101379 # DEPENDENCYPART_SIBL
(31,12),(31,24),-0.165212 # DEPENDENCYPART_SIBL
(31,12),(31,25),-0.376618 # DEPENDENCYPART_SIBL
(31,12),(31,26),-0.0426391 # DEPENDENCYPART_SIBL
(31,12),(31,27),-0.112144 # DEPENDENCYPART_SIBL
(31,12),(31,28),-0.368112 # DEPENDENCYPART_SIBL
(31,12),(31,29),-0.303902 # DEPENDENCYPART_SIBL
(31,12),(31,30),-0.288812 # DEPENDENCYPART_SIBL
(31,12),(31,32),-0.0138542 # DEPENDENCYPART_SIBL
(31,12),(31,33),0.0471022 # DEPENDENCYPART_SIBL
(31,12),(31,34),-0.0201833 # DEPENDENCYPART_SIBL
(31,12),(31,35),-0.0524702 # DEPENDENCYPART_SIBL
(31,12),(31,36),-0.0358061 # DEPENDENCYPART_SIBL
(31,12),(31,37),-0.0128134 # DEPENDENCYPART_SIBL
(31,14),(31,16),-0.17465 # DEPENDENCYPART_SIBL
(31,14),(31,17),-0.330794 # DEPENDENCYPART_SIBL
(31,14),(31,21),-0.336826 # DEPENDENCYPART_SIBL
(31,14),(31,23),-0.101355 # DEPENDENCYPART_SIBL
(31,14),(31,24),-0.165189 # DEPENDENCYPART_SIBL
(31,14),(31,25),-0.371172 # DEPENDENCYPART_SIBL
(31,14),(31,26),-0.0426305 # DEPENDENCYPART_SIBL
(31,14),(31,27),-0.11212 # DEPENDENCYPART_SIBL
(31,14),(31,28),-0.362666 # DEPENDENCYPART_SIBL
(31,14),(31,29),-0.303859 # DEPENDENCYPART_SIBL
(31,14),(31,30),-0.288796 # DEPENDENCYPART_SIBL
(31,14),(31,32),-0.0154131 # DEPENDENCYPART_SIBL
(31,14),(31,33),0.0349942 # DEPENDENCYPART_SIBL
(31,14),(31,34),-0.0314453 # DEPENDENCYPART_SIBL
(31,14),(31,35),-0.0639769 # DEPENDENCYPART_SIBL
(31,14),(31,36),-0.0302291 # DEPENDENCYPART_SIBL
(31,14),(31,37),-0.00862057 # DEPENDENCYPART_SIBL
(31,16),(31,17),-0.0423212 # DEPENDENCYPART_SIBL
(31,16),(31,21),-0.0440149 # DEPENDENCYPART_SIBL
(31,16),(31,23),0.0712614 # DEPENDENCYPART_SIBL
(31,16),(31,24),0.0615957 # DEPENDENCYPART_SIBL
(31,16),(31,25),-0.0824558 # DEPENDENCYPART_SIBL
(31,16),(31,26),0.0235093 # DEPENDENCYPART_SIBL
(31,16),(31,27),-0.0106698 # DEPENDENCYPART_SIBL
(31,16),(31,28),-0.0701088 # DEPENDENCYPART_SIBL
(31,16),(31,29),-0.0881769 # DEPENDENCYPART_SIBL
(31,16),(31,30),0.00756761 # DEPENDENCYPART_SIBL
(31,16),(31,32),-0.152966 # DEPENDENCYPART_SIBL
(31,16),(31,33),0.0396354 # DEPENDENCYPART_SIBL
(31,16),(31,34),-0.0858175 # DEPENDENCYPART_SIBL
(31,16),(31,35),-0.0581707 # DEPENDENCYPART_SIBL
(31,16),(31,36),-0.0863437 # DEPENDENCYPART_SIBL
(31,16),(31,37),-0.226149 # DEPENDENCYPART_SIBL
(31,17),(31,21),-0.780274 # DEPENDENCYPART_SIBL
(31,17),(31,23),-0.171376 # DEPENDENCYPART_SIBL
(31,17),(31,24),-0.195543 # DEPENDENCYPART_SIBL
(31,17),(31,25),-0.596936 # DEPENDENCYPART_SIBL
(31,17),(31,26),-0.100894 # DEPENDENCYPART_SIBL
(31,17),(31,27),-0.200817 # DEPENDENCYPART_SIBL
(31,17),(31,28),-0.58531 # DEPENDENCYPART_SIBL
(31,17),(31,29),-0.35361 # DEPENDENCYPART_SIBL
(31,17),(31,30),-0.724658 # DEPENDENCYPART_SIBL
(31,17),(31,32),-0.0869735 # DEPENDENCYPART_SIBL
(31,17),(31,33),0.00722233 # DEPENDENCYPART_SIBL
(31,17),(31,34),0.00800104 # DEPENDENCYPART_SIBL
(31,17),(31,35),-0.0968095 # DEPENDENCYPART_SIBL
(31,17),(31,36),-0.0597882 # DEPENDENCYPART_SIBL
(31,17),(31,37),0.0238873 # DEPENDENCYPART_SIBL
(31,21),(31,23),-0.169461 # DEPENDENCYPART_SIBL
(31,21),(31,24),-0.193312 # DEPENDENCYPART_SIBL
(31,21),(31,25),-0.594844 # DEPENDENCYPART_SIBL
(31,21),(31,26),-0.0980347 # DEPENDENCYPART_SIBL
(31,21),(31,27),-0.194377 # DEPENDENCYPART_SIBL
(31,21),(31,28),-0.583218 # DEPENDENCYPART_SIBL
(31,21),(31,29),-0.351723 # DEPENDENCYPART_SIBL
(31,21),(31,30),-0.718913 # DEPENDENCYPART_SIBL
(31,21),(31,32),-0.0867375 # DEPENDENCYPART_SIBL
(31,21),(31,33),-0.0098869 # DEPENDENCYPART_SIBL
(31,21),(31,34),0.0194081 # DEPENDENCYPART_SIBL
(31,21),(31,35),-0.0949123 # DEPENDENCYPART_SIBL
(31,21),(31,36),-0.0578946 # DEPENDENCYPART_SIBL
(31,21),(31,37),0.00934532 # DEPENDENCYPART_SIBL
(31,23),(31,24),0.0204224 # DEPENDENCYPART_SIBL
(31,23),(31,25),-0.0883055 # DEPENDENCYPART_SIBL
(31,23),(31,26),0.0835425 # DEPENDENCYPART_SIBL
(31,23),(31,27),-0.025226 # DEPENDENCYPART_SIBL
(31,23),(31,28),-0.0743884 # DEPENDENCYPART_SIBL
(31,23),(31,29),-0.111844 # DEPENDENCYPART_SIBL
(31,23),(31,30),-0.00211876 # DEPENDENCYPART_SIBL
(31,23),(31,32),-0.111678 # DEPENDENCYPART_SIBL
(31,23),(31,33),0.0109183 # DEPENDENCYPART_SIBL
(31,23),(31,34),-0.0300132 # DEPENDENCYPART_SIBL
(31,23),(31,35),-0.106055 # DEPENDENCYPART_SIBL
(31,23),(31,36),-0.0621786 # DEPENDENCYPART_SIBL
(31,23),(31,37),-0.040693 # DEPENDENCYPART_SIBL
(31,24),(31,25),-0.112268 # DEPENDENCYPART_SIBL
(31,24),(31,26),0.00615837 # DEPENDENCYPART_SIBL
(31,24),(31,27),0.0190968 # DEPENDENCYPART_SIBL
(31,24),(31,28),-0.108754 # DEPENDENCYPART_SIBL
(31,24),(31,29),0.243978 # DEPENDENCYPART_SIBL
(31,24),(31,30),0.0175455 # DEPENDENCYPART_SIBL
(31,24),(31,32),-0.0897918 # DEPENDENCYPART_SIBL
(31,24),(31,33),-0.0191242 # DEPENDENCYPART_SIBL
(31,24),(31,34),-0.0819167 # DEPENDENCYPART_SIBL
(31,24),(31,35),-0.109045 # DEPENDENCYPART_SIBL
(31,24),(31,36),-0.0542254 # DEPENDENCYPART_SIBL
(31,24),(31,37),-0.0373969 # DEPENDENCYPART_SIBL
(31,25),(31,26),-0.111497 # DEPENDENCYPART_SIBL
(31,25),(31,27),-0.264173 # DEPENDENCYPART_SIBL
(31,25),(31,28),-0.758179 # DEPENDENCYPART_SIBL
(31,25),(31,29),-0.388249 # DEPENDENCYPART_SIBL
