# _root_ Hertz Corp. of Park Ridge , N.J. , said it retained Merrill Lynch Capital Markets to sell its Hertz Equipment Rental Corp. unit .
#goldHeads=9,1,1,5,3,5,5,5,0,11,9,15,15,15,11,11,16,23,23,23,23,23,17,9,
#predictedHeads=9,1,1,5,3,5,5,5,0,11,9,15,15,15,11,15,16,23,23,23,23,23,17,9,
(7,5),(5,12),-1.14621 # DEPENDENCYPART_GRANDPAR
(7,5),(5,13),-1.09414 # DEPENDENCYPART_GRANDPAR
(7,5),(5,14),-1.22085 # DEPENDENCYPART_GRANDPAR
(7,5),(5,15),-1.24104 # DEPENDENCYPART_GRANDPAR
(7,5),(5,16),-1.3466 # DEPENDENCYPART_GRANDPAR
(7,5),(5,23),-1.73918 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.02047 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,1),-1.13169 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-1.09274 # DEPENDENCYPART_GRANDPAR
(7,9),(9,3),-0.694554 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.857772 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-1.00822 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.75075 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-0.989498 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),-0.720183 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.378773 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.0820225 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),-0.432087 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.381188 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.518026 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.55591 # DEPENDENCYPART_GRANDPAR
(7,9),(9,16),-0.694675 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.405836 # DEPENDENCYPART_GRANDPAR
(7,9),(9,24),-1.25501 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),-0.297681 # DEPENDENCYPART_GRANDPAR
(7,10),(10,16),-0.938505 # DEPENDENCYPART_GRANDPAR
(7,11),(11,1),-1.12845 # DEPENDENCYPART_GRANDPAR
(7,11),(11,2),-1.0895 # DEPENDENCYPART_GRANDPAR
(7,11),(11,3),-0.684051 # DEPENDENCYPART_GRANDPAR
(7,11),(11,4),-0.854537 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),-1.00499 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-0.742327 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-1.00676 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),-0.700892 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),-0.742135 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.337391 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.329999 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.274689 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.415939 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.452937 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.682924 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.441777 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),-0.730245 # DEPENDENCYPART_GRANDPAR
(7,11),(11,20),-0.676418 # DEPENDENCYPART_GRANDPAR
(7,11),(11,21),-0.708505 # DEPENDENCYPART_GRANDPAR
(7,11),(11,23),-0.936762 # DEPENDENCYPART_GRANDPAR
(7,11),(11,24),-1.37279 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),-0.197443 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),0.0341955 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),0.14328 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.220725 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.179528 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.249935 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-2.00913 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.599981 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.793443 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.780091 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),0.776365 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-0.0287903 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),0.0168783 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),0.209519 # DEPENDENCYPART_GRANDPAR
(9,1),(1,6),0.169936 # DEPENDENCYPART_GRANDPAR
(9,1),(1,7),0.146848 # DEPENDENCYPART_GRANDPAR
(9,1),(1,8),0.624338 # DEPENDENCYPART_GRANDPAR
(9,1),(1,9),-1.3896 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,1),(1,10),0.277965 # DEPENDENCYPART_GRANDPAR
(9,1),(1,11),-0.437306 # DEPENDENCYPART_GRANDPAR
(9,1),(1,15),-1.12173 # DEPENDENCYPART_GRANDPAR
(9,1),(1,16),-0.631031 # DEPENDENCYPART_GRANDPAR
(9,1),(1,23),-0.330169 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),0.354337 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),-0.0624339 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),-0.252842 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),-0.0602015 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),0.0489233 # DEPENDENCYPART_GRANDPAR
(9,2),(2,7),-0.122872 # DEPENDENCYPART_GRANDPAR
(9,2),(2,8),0.503325 # DEPENDENCYPART_GRANDPAR
(9,2),(2,9),-1.3896 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,2),(2,10),0.277957 # DEPENDENCYPART_GRANDPAR
(9,2),(2,11),-0.437309 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-0.253887 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.0589945 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.365252 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),-0.0750499 # DEPENDENCYPART_GRANDPAR
(9,3),(3,8),0.0891494 # DEPENDENCYPART_GRANDPAR
(9,3),(3,10),0.347149 # DEPENDENCYPART_GRANDPAR
(9,3),(3,11),-0.436515 # DEPENDENCYPART_GRANDPAR
(9,3),(3,15),-1.02285 # DEPENDENCYPART_GRANDPAR
(9,3),(3,23),-0.308201 # DEPENDENCYPART_GRANDPAR
(9,4),(4,1),0.672444 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),0.492416 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.554382 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),0.192162 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),0.102483 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),0.129491 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),0.556884 # DEPENDENCYPART_GRANDPAR
(9,4),(4,11),-0.437374 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),0.689349 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),0.509324 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.542377 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.129701 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),0.161537 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),0.147434 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),0.615939 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.3896 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),0.277965 # DEPENDENCYPART_GRANDPAR
(9,5),(5,11),-0.437306 # DEPENDENCYPART_GRANDPAR
(9,5),(5,12),-0.947299 # DEPENDENCYPART_GRANDPAR
(9,5),(5,13),-0.946666 # DEPENDENCYPART_GRANDPAR
(9,5),(5,14),-1.05391 # DEPENDENCYPART_GRANDPAR
(9,5),(5,15),-1.12173 # DEPENDENCYPART_GRANDPAR
(9,5),(5,16),-0.631031 # DEPENDENCYPART_GRANDPAR
(9,5),(5,23),-0.330169 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),0.702674 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),0.521067 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.554803 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.11646 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),0.0959326 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.411801 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),0.549438 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.38961 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),0.277955 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-0.437316 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.0249149 # DEPENDENCYPART_GRANDPAR
(9,10),(10,11),0.016574 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.488113 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),0.25512 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-0.0910374 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-0.484665 # DEPENDENCYPART_GRANDPAR
(9,11),(11,4),-0.554919 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.354566 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-0.412219 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.333308 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),0.0421825 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.931702 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),1.17521 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.0347545 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.0545675 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.165346 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.259914 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),0.0607658 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.340056 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),-0.391557 # DEPENDENCYPART_GRANDPAR
(9,11),(11,20),-0.424017 # DEPENDENCYPART_GRANDPAR
(9,11),(11,21),-0.428458 # DEPENDENCYPART_GRANDPAR
(9,11),(11,23),0.546315 # DEPENDENCYPART_GRANDPAR
(9,11),(11,24),-1.03983 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.248117 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.341142 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.112617 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.346049 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.287818 # DEPENDENCYPART_GRANDPAR
(9,13),(13,23),0.235146 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),-0.100467 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.0298129 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.382191 # DEPENDENCYPART_GRANDPAR
(9,14),(14,16),-0.29277 # DEPENDENCYPART_GRANDPAR
(9,14),(14,23),0.248602 # DEPENDENCYPART_GRANDPAR
(9,15),(15,1),-0.0659483 # DEPENDENCYPART_GRANDPAR
(9,15),(15,2),-0.415291 # DEPENDENCYPART_GRANDPAR
(9,15),(15,4),-0.875988 # DEPENDENCYPART_GRANDPAR
(9,15),(15,5),-0.675634 # DEPENDENCYPART_GRANDPAR
(9,15),(15,6),-0.978278 # DEPENDENCYPART_GRANDPAR
(9,15),(15,7),-0.654511 # DEPENDENCYPART_GRANDPAR
(9,15),(15,8),-0.523877 # DEPENDENCYPART_GRANDPAR
(9,15),(15,10),0.90706 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),0.22242 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),-0.0663172 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),0.0032659 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.132957 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.256325 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.618854 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.558187 # DEPENDENCYPART_GRANDPAR
(9,15),(15,20),-0.591815 # DEPENDENCYPART_GRANDPAR
(9,15),(15,23),0.24106 # DEPENDENCYPART_GRANDPAR
(9,16),(16,3),-0.590694 # DEPENDENCYPART_GRANDPAR
(9,16),(16,5),-0.512916 # DEPENDENCYPART_GRANDPAR
(9,16),(16,6),-0.658959 # DEPENDENCYPART_GRANDPAR
(9,16),(16,12),-0.495679 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),-0.479694 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),-0.598386 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.68956 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.554005 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),-0.98165 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.517198 # DEPENDENCYPART_GRANDPAR
(9,16),(16,20),-0.536536 # DEPENDENCYPART_GRANDPAR
(9,16),(16,21),-0.55416 # DEPENDENCYPART_GRANDPAR
(9,16),(16,23),0.235551 # DEPENDENCYPART_GRANDPAR
(9,17),(17,3),-0.562389 # DEPENDENCYPART_GRANDPAR
(9,17),(17,8),-0.0990007 # DEPENDENCYPART_GRANDPAR
(9,17),(17,13),-0.128958 # DEPENDENCYPART_GRANDPAR
(9,17),(17,14),-0.241221 # DEPENDENCYPART_GRANDPAR
(9,17),(17,15),-0.339559 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),-0.903412 # DEPENDENCYPART_GRANDPAR
(9,17),(17,19),-0.535235 # DEPENDENCYPART_GRANDPAR
(9,17),(17,20),-0.563252 # DEPENDENCYPART_GRANDPAR
(9,17),(17,21),-0.572198 # DEPENDENCYPART_GRANDPAR
(9,17),(17,22),-0.902862 # DEPENDENCYPART_GRANDPAR
(9,17),(17,23),0.352468 # DEPENDENCYPART_GRANDPAR
(10,11),(11,1),-1.11662 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-1.07287 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-0.904068 # DEPENDENCYPART_GRANDPAR
(10,11),(11,4),-1.0537 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-1.06121 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-1.02243 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-1.01959 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.95368 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.833245 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.656711 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.0192791 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.0561 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.109598 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.138007 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),0.138778 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),0.0772558 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),-0.264489 # DEPENDENCYPART_GRANDPAR
(10,11),(11,20),-0.271521 # DEPENDENCYPART_GRANDPAR
(10,11),(11,21),-0.315428 # DEPENDENCYPART_GRANDPAR
(10,11),(11,23),-0.118669 # DEPENDENCYPART_GRANDPAR
(10,11),(11,24),-0.278838 # DEPENDENCYPART_GRANDPAR
(10,16),(16,3),-0.915134 # DEPENDENCYPART_GRANDPAR
(10,16),(16,5),-1.11053 # DEPENDENCYPART_GRANDPAR
(10,16),(16,6),-1.08911 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),-0.0868132 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),-0.128771 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),-0.188139 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.208566 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),0.351238 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.497668 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.211176 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.205151 # DEPENDENCYPART_GRANDPAR
(10,16),(16,21),-0.262175 # DEPENDENCYPART_GRANDPAR
(10,16),(16,23),-0.135848 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),0.160427 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),-0.176929 # DEPENDENCYPART_GRANDPAR
(11,1),(1,4),-0.393056 # DEPENDENCYPART_GRANDPAR
(11,1),(1,5),-0.286942 # DEPENDENCYPART_GRANDPAR
(11,1),(1,6),-0.411852 # DEPENDENCYPART_GRANDPAR
(11,1),(1,7),-0.374837 # DEPENDENCYPART_GRANDPAR
(11,1),(1,8),-0.430471 # DEPENDENCYPART_GRANDPAR
(11,1),(1,9),-0.021869 # DEPENDENCYPART_GRANDPAR
(11,1),(1,10),-0.148349 # DEPENDENCYPART_GRANDPAR
(11,1),(1,11),-1.23624 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,1),(1,15),-0.696012 # DEPENDENCYPART_GRANDPAR
(11,1),(1,16),0.230913 # DEPENDENCYPART_GRANDPAR
(11,1),(1,23),-0.819307 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.324385 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-0.201593 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.652277 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.546162 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),-0.518445 # DEPENDENCYPART_GRANDPAR
(11,2),(2,7),-0.634057 # DEPENDENCYPART_GRANDPAR
(11,2),(2,8),-0.537064 # DEPENDENCYPART_GRANDPAR
(11,2),(2,9),-0.0446372 # DEPENDENCYPART_GRANDPAR
(11,2),(2,10),-0.170685 # DEPENDENCYPART_GRANDPAR
(11,2),(2,11),-1.23624 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,4),-0.604021 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.496552 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.803456 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),-0.542688 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),-0.822075 # DEPENDENCYPART_GRANDPAR
(11,3),(3,10),-0.321484 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-1.24632 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,15),-0.612621 # DEPENDENCYPART_GRANDPAR
(11,3),(3,23),-0.810817 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-0.05571 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),0.0011923 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),-0.562475 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.298839 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),-0.471807 # DEPENDENCYPART_GRANDPAR
(11,4),(4,7),-0.386734 # DEPENDENCYPART_GRANDPAR
(11,4),(4,8),-0.490426 # DEPENDENCYPART_GRANDPAR
(11,4),(4,11),-1.23631 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,1),-0.0414227 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),0.0154822 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.552178 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.44931 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.420251 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.374251 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),-0.43887 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),-0.0241415 # DEPENDENCYPART_GRANDPAR
(11,5),(5,10),-0.150622 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-1.23624 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,12),-0.0840428 # DEPENDENCYPART_GRANDPAR
(11,5),(5,13),-0.228823 # DEPENDENCYPART_GRANDPAR
(11,5),(5,14),-0.554136 # DEPENDENCYPART_GRANDPAR
(11,5),(5,15),-0.696012 # DEPENDENCYPART_GRANDPAR
(11,5),(5,16),0.230913 # DEPENDENCYPART_GRANDPAR
(11,5),(5,23),-0.819307 # DEPENDENCYPART_GRANDPAR
(11,7),(7,1),-0.0279945 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),0.0273282 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.564545 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.435966 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.313517 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.738013 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.504283 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),-0.0329622 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),-0.15944 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.23624 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,7),-0.486722 # DEPENDENCYPART_GRANDPAR
(11,9),(9,1),-0.177243 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.340298 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.574179 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.588472 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.466029 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.484638 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.462292 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.503257 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.175757 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.16008 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),0.0426281 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.102161 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.427569 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.569374 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),0.29845 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-0.726338 # DEPENDENCYPART_GRANDPAR
(11,9),(9,24),-0.689284 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.11238 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,16),0.635541 # DEPENDENCYPART_GRANDPAR
(11,12),(12,13),0.500433 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),0.190876 # DEPENDENCYPART_GRANDPAR
(11,13),(13,12),0.715147 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.190798 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),0.646861 # DEPENDENCYPART_GRANDPAR
(11,13),(13,23),-0.287475 # DEPENDENCYPART_GRANDPAR
(11,14),(14,12),0.72185 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),0.625707 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),0.0800696 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),0.634042 # DEPENDENCYPART_GRANDPAR
(11,14),(14,23),-0.282386 # DEPENDENCYPART_GRANDPAR
(11,15),(15,1),-0.827186 # DEPENDENCYPART_GRANDPAR
(11,15),(15,2),-0.939628 # DEPENDENCYPART_GRANDPAR
(11,15),(15,4),-1.2277 # DEPENDENCYPART_GRANDPAR
(11,15),(15,5),-1.11565 # DEPENDENCYPART_GRANDPAR
(11,15),(15,6),-1.43435 # DEPENDENCYPART_GRANDPAR
(11,15),(15,7),-1.12948 # DEPENDENCYPART_GRANDPAR
(11,15),(15,8),-1.45297 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.698824 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-0.539198 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,12),0.762239 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),0.665025 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.323161 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),0.675407 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.37528 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-0.182657 # DEPENDENCYPART_GRANDPAR
(11,15),(15,20),-0.146567 # DEPENDENCYPART_GRANDPAR
(11,15),(15,23),-0.284328 # DEPENDENCYPART_GRANDPAR
(11,16),(16,3),-0.721568 # DEPENDENCYPART_GRANDPAR
(11,16),(16,5),-0.97665 # DEPENDENCYPART_GRANDPAR
(11,16),(16,6),-1.14025 # DEPENDENCYPART_GRANDPAR
(11,16),(16,12),0.371129 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),0.232665 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),-0.0991977 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-0.262883 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.228579 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),-0.332345 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),-0.100116 # DEPENDENCYPART_GRANDPAR
(11,16),(16,20),-0.0497389 # DEPENDENCYPART_GRANDPAR
(11,16),(16,21),-0.0731818 # DEPENDENCYPART_GRANDPAR
(11,16),(16,23),-0.15439 # DEPENDENCYPART_GRANDPAR
(11,17),(17,3),-0.713296 # DEPENDENCYPART_GRANDPAR
(11,17),(17,8),-1.08943 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),0.419372 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),0.0939454 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),-0.0769108 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.387958 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.253322 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.211623 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),-0.226388 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.564308 # DEPENDENCYPART_GRANDPAR
(11,17),(17,23),-0.203926 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),-0.345862 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.135548 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),-0.14381 # DEPENDENCYPART_GRANDPAR
(11,20),(20,12),0.737559 # DEPENDENCYPART_GRANDPAR
(11,20),(20,18),-0.342451 # DEPENDENCYPART_GRANDPAR
(11,20),(20,19),-0.124715 # DEPENDENCYPART_GRANDPAR
(11,20),(20,21),-0.147028 # DEPENDENCYPART_GRANDPAR
