# _root_ Mercury shares closed yesterday at $ 4.625 , up 50 cents , in New York Stock Exchange composite trading .
#goldHeads=2,3,0,3,3,7,5,3,3,11,9,3,3,19,19,19,19,19,13,3,
#predictedHeads=2,3,0,3,3,7,5,3,3,11,9,3,3,19,19,19,19,19,13,3,
(1,2),(2,11),(2,19),-0.00211041 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,11),(2,20),-0.0111699 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,11),(2,21),0.0274588 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,12),(2,13),0.00558783 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,12),(2,19),0.134899 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,12),(2,20),-0.0242318 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,12),(2,21),-0.0201659 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,13),(2,19),-0.0222245 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,13),(2,20),-0.0204761 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,13),(2,21),-0.0418123 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,19),(2,20),-0.0111699 # DEPENDENCYPART_GRANDSIBL
(1,2),(2,19),(2,21),0.024105 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,20),(2,21),0.074402 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,2),(2,2),(2,1),0.159492 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,2),(2,2),(2,-1),-0.0367843 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,2),(2,1),(2,-1),-0.179465 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,3),(3,3),(3,4),-0.0106894 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,5),0.00971182 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,6),0.00432197 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,7),-0.00191993 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,8),-0.0407696 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,9),0.00886324 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,11),-0.0288141 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,12),-0.0407696 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,13),-0.00245856 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,18),0.00745939 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,19),-0.026502 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,20),-0.0230578 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,21),0.0542173 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,3),(3,4),(3,5),0.00523375 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,6),-0.0233121 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,7),-0.0200003 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,8),-0.0347972 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,9),-0.00422682 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,11),-0.00103506 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,12),-0.0347972 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,13),0.0163089 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,18),-0.0186824 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,19),-0.00103506 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,20),-0.0253734 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,4),(3,21),-0.0201195 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,5),(3,6),-0.0239276 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,7),-0.0210736 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,8),-0.0236302 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,9),-0.0194519 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,11),-0.012579 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,12),-0.0236302 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,13),-0.0161987 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,18),-0.0239464 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,19),-0.012579 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,20),-0.0308822 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,5),(3,21),0.00678969 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,6),(3,7),-0.0203342 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,8),-0.020729 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,9),-0.0135294 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,11),-0.0224232 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,12),-0.020729 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,13),0.000388362 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,18),-0.021253 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,19),-0.0224232 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,6),(3,21),-0.0238209 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,7),(3,8),-0.0226366 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,9),-0.0200975 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,11),-0.0228194 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,12),-0.0226366 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,13),-0.02937 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,18),-0.0202926 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,19),-0.0228194 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,7),(3,21),-0.000543186 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,8),(3,9),-0.0377934 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,8),(3,11),-0.0362797 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,8),(3,12),-0.019595 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,8),(3,13),-0.0349116 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,8),(3,18),-0.0201507 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,8),(3,19),-0.0362797 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,8),(3,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,8),(3,21),-0.0246416 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,9),(3,11),-0.0335029 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,9),(3,12),-0.0205499 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,9),(3,13),-0.00989094 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,9),(3,18),-0.0213832 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,9),(3,19),-0.0334976 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,9),(3,20),-0.0258125 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,9),(3,21),0.0112214 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,11),(3,12),-0.0346654 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,11),(3,13),0.00765479 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,11),(3,18),-0.0187371 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,11),(3,19),-0.00206405 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,11),(3,20),-0.0253734 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,11),(3,21),-0.0325729 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,12),(3,13),-0.0349116 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,12),(3,18),-0.0201507 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,12),(3,19),-0.0362797 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,12),(3,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,12),(3,21),-0.0246416 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,13),(3,18),-0.0249604 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,13),(3,19),-0.0125431 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,13),(3,20),-0.0334449 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,13),(3,21),0.0273335 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,18),(3,19),-0.0133714 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,18),(3,20),-0.0243521 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,18),(3,21),0.0224525 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,19),(3,20),-0.0253783 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,19),(3,21),-0.0218477 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,20),(3,21),-0.0611293 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,3),(3,2),0.127906 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,1),0.129642 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,3),(3,3),(3,-1),-0.0202955 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,3),(3,2),(3,1),0.0941065 # DEPENDENCYPART_GRANDSIBL
(1,3),(3,2),(3,-1),-0.0879799 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,3),(3,1),(3,-1),-0.0841181 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,4),(4,4),(4,5),0.0104519 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,6),-0.0269039 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,7),-0.097461 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,8),0.133894 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,9),-0.0312005 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,10),-0.0986919 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,11),-0.133938 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,12),0.133894 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,13),-0.00773788 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,19),-0.133931 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,20),0.0757667 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,21),0.145537 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,4),(4,5),(4,6),-0.0194415 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,5),(4,7),-0.0194648 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,5),(4,8),-0.04588 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,5),(4,9),-0.0206382 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,5),(4,10),-0.0194648 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,5),(4,11),-0.0238923 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,5),(4,12),-0.04588 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,5),(4,13),-0.059181 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,5),(4,19),-0.0238923 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,5),(4,20),-0.0204479 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,5),(4,21),0.0172108 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,6),(4,7),-0.0195629 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,6),(4,8),-0.020788 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,6),(4,9),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,6),(4,10),-0.0195629 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,6),(4,11),-0.0197874 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,6),(4,12),-0.020788 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,6),(4,13),-0.0198754 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,6),(4,19),-0.0197874 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,6),(4,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,6),(4,21),-0.0296194 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,7),(4,8),-0.000869633 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,7),(4,9),-0.0200432 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,7),(4,10),-0.0132652 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,7),(4,11),-0.0270599 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,7),(4,12),-0.000869633 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,7),(4,13),-0.021559 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,7),(4,19),-0.0270599 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,7),(4,20),-0.0194899 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,7),(4,21),-0.0958942 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,8),(4,9),-0.0186292 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,8),(4,10),-0.0167191 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,8),(4,11),0.13516 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,8),(4,12),-0.0232074 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,8),(4,13),0.000203626 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,8),(4,19),0.13516 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,8),(4,20),-0.0242318 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,8),(4,21),-0.020159 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,9),(4,10),-0.0194799 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,9),(4,11),-0.0206274 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,9),(4,12),-0.0237815 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,9),(4,13),-0.0197602 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,9),(4,19),-0.0206274 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,9),(4,20),-0.020088 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,9),(4,21),-0.0271665 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,10),(4,11),-0.0270599 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,10),(4,12),-0.000869633 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,10),(4,13),-0.021559 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,10),(4,19),-0.0270599 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,10),(4,20),-0.0194899 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,10),(4,21),-0.0962874 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,11),(4,12),0.00445141 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,11),(4,13),-0.0211038 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,11),(4,19),-0.00211041 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,11),(4,20),-0.0111699 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,11),(4,21),0.0272798 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,12),(4,13),0.000203626 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,12),(4,19),0.13516 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,12),(4,20),-0.0242318 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,12),(4,21),-0.020159 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,13),(4,19),-0.0221835 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,13),(4,20),-0.020446 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,13),(4,21),-0.0500087 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,19),(4,20),-0.0111699 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,19),(4,21),0.023926 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,20),(4,21),0.0744309 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,4),(4,3),0.0916474 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,2),0.158424 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,1),0.158591 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,4),(4,4),(4,-1),-0.0115015 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,4),(4,3),(4,2),0.113674 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,3),(4,1),0.113674 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,3),(4,-1),-0.198306 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,2),(4,1),0.0910696 # DEPENDENCYPART_GRANDSIBL
(1,4),(4,2),(4,-1),-0.17515 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,4),(4,1),(4,-1),-0.175023 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,5),(5,5),(5,6),0.00446762 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,7),0.0585245 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,8),-0.0476227 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,9),-0.0630918 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,10),0.058677 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,11),0.100152 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,13),-0.0302165 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,17),0.10763 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,19),0.105839 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,21),-0.315113 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,5),(5,6),(5,7),-0.0225199 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,8),-0.0217334 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,9),-0.0218809 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,10),-0.0225199 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,11),-0.0268953 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,13),-0.023991 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,17),-0.0268953 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,19),-0.0268953 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,6),(5,21),0.0216944 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,7),(5,8),-0.0275529 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,9),0.00557015 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,10),-0.0287025 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,11),-0.0242127 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,13),-0.0146967 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,17),-0.0242127 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,19),-0.0242127 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,7),(5,21),0.0239883 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,8),(5,9),-0.0153243 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,10),-0.0195071 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,11),-0.0420621 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,13),-0.0335201 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,17),-0.0420665 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,19),-0.0420621 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,8),(5,21),-0.00861653 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,9),(5,10),-0.0197308 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,11),-0.0248084 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,13),-0.0142156 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,17),-0.0248084 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,19),-0.0248084 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,9),(5,21),-0.00616923 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,10),(5,11),-0.0242127 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,10),(5,13),-0.0151141 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,10),(5,17),-0.0242127 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,10),(5,19),-0.0242127 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,10),(5,21),0.0240077 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,11),(5,13),-0.0137643 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,11),(5,17),-0.0554457 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,11),(5,19),-0.0549305 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,11),(5,21),0.0274037 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,13),(5,17),-0.0207747 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,13),(5,19),-0.0207747 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,13),(5,21),-0.0547345 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,17),(5,19),-0.0530257 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,17),(5,21),0.0414179 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,19),(5,21),0.0411259 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,5),(5,4),0.0397194 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,2),0.0398002 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,5),(5,5),(5,-1),-0.12131 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,5),(5,4),(5,2),0.109521 # DEPENDENCYPART_GRANDSIBL
(1,5),(5,4),(5,-1),-0.193578 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,5),(5,2),(5,-1),-0.194085 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,6),(6,6),(6,7),-0.0673324 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,6),(6,6),(6,8),-0.0194405 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,6),(6,6),(6,9),-0.0291155 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,6),(6,6),(6,11),-0.0215916 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,6),(6,6),(6,12),-0.0194405 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,6),(6,6),(6,13),-0.00446526 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,6),(6,6),(6,18),-0.0561334 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,6),(6,6),(6,19),-0.0215916 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,6),(6,6),(6,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(1,6),(6,6),(6,21),0.0948367 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(1,6),(6,7),(6,8),-0.0219804 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,7),(6,9),-0.0210254 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,7),(6,11),-0.0195284 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,7),(6,12),-0.0219804 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,7),(6,13),-0.0370858 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,7),(6,18),-0.021488 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,7),(6,19),-0.0195284 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,7),(6,20),-0.0194498 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,7),(6,21),-0.0272621 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,6),(6,8),(6,9),-0.0206407 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,8),(6,11),-0.00418282 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,8),(6,12),-0.0217208 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,8),(6,13),-0.0164147 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,8),(6,18),-0.0220803 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,8),(6,19),-0.00418282 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,8),(6,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,8),(6,21),-0.0291455 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,6),(6,9),(6,11),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,9),(6,12),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,9),(6,13),-0.0194423 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,9),(6,18),-0.0194435 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,9),(6,19),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,9),(6,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,9),(6,21),-0.045103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,6),(6,11),(6,12),-0.00201711 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,11),(6,13),-0.0148018 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,11),(6,18),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,11),(6,19),-0.0204405 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,11),(6,20),-0.0194405 # DEPENDENCYPART_GRANDSIBL
(1,6),(6,11),(6,21),-0.0263529 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(1,6),(6,12),(6,13),-0.0164147 # DEPENDENCYPART_GRANDSIBL
