# _root_ Budapesten és a vidéki nagyvárosokban túlzsúfoltak a temetők , nem érik el az ideális 30-40 hektáros nagyságot , kihasználtságuk így gyakran 90 százalék feletti .
#goldHeads=6,6,5,5,6,0,8,6,6,11,6,11,17,17,16,17,11,6,21,21,6,23,24,21,6,
#predictedHeads=11,11,5,5,6,11,8,11,11,11,0,11,17,17,16,17,11,11,20,11,23,23,24,11,11,
(21,17),(21,19),0.0726036 # DEPENDENCYPART_SIBL
(21,17),(21,20),0.157519 # DEPENDENCYPART_SIBL
(21,17),(21,22),0.0378812 # DEPENDENCYPART_SIBL
(21,17),(21,23),0.0924984 # DEPENDENCYPART_SIBL
(21,17),(21,24),0.117781 # DEPENDENCYPART_SIBL
(21,17),(21,25),0.0264937 # DEPENDENCYPART_SIBL
(21,18),(21,19),0.0283288 # DEPENDENCYPART_SIBL
(21,18),(21,20),0.149065 # DEPENDENCYPART_SIBL
(21,18),(21,22),0.0116286 # DEPENDENCYPART_SIBL
(21,18),(21,23),0.0295163 # DEPENDENCYPART_SIBL
(21,18),(21,24),0.0687435 # DEPENDENCYPART_SIBL
(21,18),(21,25),0.0303517 # DEPENDENCYPART_SIBL
(21,19),(21,20),0.157519 # DEPENDENCYPART_SIBL
(21,19),(21,22),0.0378812 # DEPENDENCYPART_SIBL
(21,19),(21,23),0.0924984 # DEPENDENCYPART_SIBL
(21,19),(21,24),0.117781 # DEPENDENCYPART_SIBL
(21,19),(21,25),0.0264937 # DEPENDENCYPART_SIBL
(21,20),(21,22),0.00607767 # DEPENDENCYPART_SIBL
(21,20),(21,23),0.0338459 # DEPENDENCYPART_SIBL
(21,20),(21,24),0.0292505 # DEPENDENCYPART_SIBL
(21,20),(21,25),0.120969 # DEPENDENCYPART_SIBL
(21,22),(21,23),0.00815913 # DEPENDENCYPART_SIBL
(21,22),(21,24),0.0568544 # DEPENDENCYPART_SIBL
(21,22),(21,25),0.0992962 # DEPENDENCYPART_SIBL
(21,23),(21,24),0.114256 # DEPENDENCYPART_SIBL
(21,23),(21,25),0.0100374 # DEPENDENCYPART_SIBL
(21,24),(21,25),0.00909649 # DEPENDENCYPART_SIBL
(22,19),(22,20),0.201858 # DEPENDENCYPART_SIBL
(22,19),(22,21),0.170171 # DEPENDENCYPART_SIBL
(22,19),(22,23),0.0127748 # DEPENDENCYPART_SIBL
(22,19),(22,25),0.0355016 # DEPENDENCYPART_SIBL
(22,20),(22,21),0.122423 # DEPENDENCYPART_SIBL
(22,20),(22,23),-0.0129182 # DEPENDENCYPART_SIBL
(22,20),(22,25),0.115351 # DEPENDENCYPART_SIBL
(22,21),(22,23),0.0560134 # DEPENDENCYPART_SIBL
(22,21),(22,25),0.0743821 # DEPENDENCYPART_SIBL
(22,23),(22,25),-0.0126425 # DEPENDENCYPART_SIBL
(23,13),(23,14),0.188643 # DEPENDENCYPART_SIBL
(23,13),(23,15),-0.0256533 # DEPENDENCYPART_SIBL
(23,13),(23,16),0.182857 # DEPENDENCYPART_SIBL
(23,13),(23,17),-0.0222479 # DEPENDENCYPART_SIBL
(23,13),(23,18),0.191816 # DEPENDENCYPART_SIBL
(23,13),(23,19),-0.0222479 # DEPENDENCYPART_SIBL
(23,13),(23,20),0.138378 # DEPENDENCYPART_SIBL
(23,13),(23,21),-0.00765089 # DEPENDENCYPART_SIBL
(23,13),(23,22),-0.032489 # DEPENDENCYPART_SIBL
(23,14),(23,15),-0.0494588 # DEPENDENCYPART_SIBL
(23,14),(23,16),-0.0137351 # DEPENDENCYPART_SIBL
(23,14),(23,17),-0.0212472 # DEPENDENCYPART_SIBL
(23,14),(23,18),0.41324 # DEPENDENCYPART_SIBL
(23,14),(23,19),-0.0212472 # DEPENDENCYPART_SIBL
(23,14),(23,20),0.373738 # DEPENDENCYPART_SIBL
(23,14),(23,21),0.0518912 # DEPENDENCYPART_SIBL
(23,14),(23,22),-0.0570386 # DEPENDENCYPART_SIBL
(23,15),(23,16),-0.00996794 # DEPENDENCYPART_SIBL
(23,15),(23,17),-0.0153637 # DEPENDENCYPART_SIBL
(23,15),(23,18),0.394556 # DEPENDENCYPART_SIBL
(23,15),(23,19),-0.0153637 # DEPENDENCYPART_SIBL
(23,15),(23,20),0.407485 # DEPENDENCYPART_SIBL
(23,15),(23,21),0.0867259 # DEPENDENCYPART_SIBL
(23,15),(23,22),0.0040213 # DEPENDENCYPART_SIBL
(23,16),(23,17),-0.021251 # DEPENDENCYPART_SIBL
(23,16),(23,18),0.413213 # DEPENDENCYPART_SIBL
(23,16),(23,19),-0.021251 # DEPENDENCYPART_SIBL
(23,16),(23,20),0.373734 # DEPENDENCYPART_SIBL
(23,16),(23,21),0.0518852 # DEPENDENCYPART_SIBL
(23,16),(23,22),-0.0570387 # DEPENDENCYPART_SIBL
(23,17),(23,18),0.624443 # DEPENDENCYPART_SIBL
(23,17),(23,19),-0.0336053 # DEPENDENCYPART_SIBL
(23,17),(23,20),0.48575 # DEPENDENCYPART_SIBL
(23,17),(23,21),0.174822 # DEPENDENCYPART_SIBL
(23,17),(23,22),-0.0456757 # DEPENDENCYPART_SIBL
(23,18),(23,19),0.0441385 # DEPENDENCYPART_SIBL
(23,18),(23,20),0.288256 # DEPENDENCYPART_SIBL
(23,18),(23,21),0.0543445 # DEPENDENCYPART_SIBL
(23,18),(23,22),-0.0732129 # DEPENDENCYPART_SIBL
(23,19),(23,20),0.48575 # DEPENDENCYPART_SIBL
(23,19),(23,21),0.174822 # DEPENDENCYPART_SIBL
(23,19),(23,22),-0.0456757 # DEPENDENCYPART_SIBL
(23,20),(23,21),0.0443345 # DEPENDENCYPART_SIBL
(23,20),(23,22),-0.0119236 # DEPENDENCYPART_SIBL
(23,21),(23,22),0.0956369 # DEPENDENCYPART_SIBL
(24,2),(24,5),0.111663 # DEPENDENCYPART_SIBL
(24,2),(24,8),0.111724 # DEPENDENCYPART_SIBL
(24,2),(24,9),-0.000712342 # DEPENDENCYPART_SIBL
(24,2),(24,11),0.188524 # DEPENDENCYPART_SIBL
(24,2),(24,14),0.02998 # DEPENDENCYPART_SIBL
(24,2),(24,15),0.0449831 # DEPENDENCYPART_SIBL
(24,2),(24,16),0.0299719 # DEPENDENCYPART_SIBL
(24,2),(24,17),0.111724 # DEPENDENCYPART_SIBL
(24,2),(24,18),-0.000712342 # DEPENDENCYPART_SIBL
(24,2),(24,19),0.111724 # DEPENDENCYPART_SIBL
(24,2),(24,20),0.01337 # DEPENDENCYPART_SIBL
(24,2),(24,21),-0.00461759 # DEPENDENCYPART_SIBL
(24,2),(24,22),0.0548399 # DEPENDENCYPART_SIBL
(24,2),(24,23),0.104663 # DEPENDENCYPART_SIBL
(24,2),(24,25),0.00386746 # DEPENDENCYPART_SIBL
(24,5),(24,8),0.101899 # DEPENDENCYPART_SIBL
(24,5),(24,9),0.323811 # DEPENDENCYPART_SIBL
(24,5),(24,11),0.166512 # DEPENDENCYPART_SIBL
(24,5),(24,14),0.0414729 # DEPENDENCYPART_SIBL
(24,5),(24,15),0.045091 # DEPENDENCYPART_SIBL
(24,5),(24,16),0.0414729 # DEPENDENCYPART_SIBL
(24,5),(24,17),0.101899 # DEPENDENCYPART_SIBL
(24,5),(24,18),0.323811 # DEPENDENCYPART_SIBL
(24,5),(24,19),0.101899 # DEPENDENCYPART_SIBL
(24,5),(24,20),0.317578 # DEPENDENCYPART_SIBL
(24,5),(24,21),0.179424 # DEPENDENCYPART_SIBL
(24,5),(24,22),0.0522451 # DEPENDENCYPART_SIBL
(24,5),(24,23),0.0826637 # DEPENDENCYPART_SIBL
(24,5),(24,25),0.0621711 # DEPENDENCYPART_SIBL
(24,8),(24,9),0.323863 # DEPENDENCYPART_SIBL
(24,8),(24,11),0.166538 # DEPENDENCYPART_SIBL
(24,8),(24,14),0.0414759 # DEPENDENCYPART_SIBL
(24,8),(24,15),0.045091 # DEPENDENCYPART_SIBL
(24,8),(24,16),0.0414759 # DEPENDENCYPART_SIBL
(24,8),(24,17),0.101925 # DEPENDENCYPART_SIBL
(24,8),(24,18),0.323863 # DEPENDENCYPART_SIBL
(24,8),(24,19),0.101925 # DEPENDENCYPART_SIBL
(24,8),(24,20),0.316856 # DEPENDENCYPART_SIBL
(24,8),(24,21),0.179426 # DEPENDENCYPART_SIBL
(24,8),(24,22),0.0522451 # DEPENDENCYPART_SIBL
(24,8),(24,23),0.0826899 # DEPENDENCYPART_SIBL
(24,8),(24,25),0.0621748 # DEPENDENCYPART_SIBL
(24,9),(24,11),0.198903 # DEPENDENCYPART_SIBL
(24,9),(24,14),0.0322238 # DEPENDENCYPART_SIBL
(24,9),(24,15),0.0117769 # DEPENDENCYPART_SIBL
(24,9),(24,16),0.0322232 # DEPENDENCYPART_SIBL
(24,9),(24,17),0.0673366 # DEPENDENCYPART_SIBL
(24,9),(24,18),0.0855418 # DEPENDENCYPART_SIBL
(24,9),(24,19),0.0673366 # DEPENDENCYPART_SIBL
(24,9),(24,20),0.181996 # DEPENDENCYPART_SIBL
(24,9),(24,21),0.0430121 # DEPENDENCYPART_SIBL
(24,9),(24,22),0.0298149 # DEPENDENCYPART_SIBL
(24,9),(24,23),0.049233 # DEPENDENCYPART_SIBL
(24,9),(24,25),0.0204113 # DEPENDENCYPART_SIBL
(24,11),(24,14),-0.0104746 # DEPENDENCYPART_SIBL
(24,11),(24,15),0.0297038 # DEPENDENCYPART_SIBL
(24,11),(24,16),-0.0104746 # DEPENDENCYPART_SIBL
(24,11),(24,17),0.00754422 # DEPENDENCYPART_SIBL
(24,11),(24,18),0.271076 # DEPENDENCYPART_SIBL
(24,11),(24,19),0.00754422 # DEPENDENCYPART_SIBL
(24,11),(24,20),0.108295 # DEPENDENCYPART_SIBL
(24,11),(24,21),0.059527 # DEPENDENCYPART_SIBL
(24,11),(24,22),0.0369208 # DEPENDENCYPART_SIBL
(24,11),(24,23),0.00474012 # DEPENDENCYPART_SIBL
(24,11),(24,25),0.125238 # DEPENDENCYPART_SIBL
(24,14),(24,15),0.0258299 # DEPENDENCYPART_SIBL
(24,14),(24,16),0.0336576 # DEPENDENCYPART_SIBL
(24,14),(24,17),0.0203482 # DEPENDENCYPART_SIBL
(24,14),(24,18),0.27207 # DEPENDENCYPART_SIBL
(24,14),(24,19),0.0203482 # DEPENDENCYPART_SIBL
(24,14),(24,20),0.233457 # DEPENDENCYPART_SIBL
(24,14),(24,21),0.0406149 # DEPENDENCYPART_SIBL
(24,14),(24,22),0.0330226 # DEPENDENCYPART_SIBL
(24,14),(24,23),0.0218035 # DEPENDENCYPART_SIBL
(24,14),(24,25),-0.00976971 # DEPENDENCYPART_SIBL
(24,15),(24,16),0.00112315 # DEPENDENCYPART_SIBL
(24,15),(24,17),0.0525144 # DEPENDENCYPART_SIBL
(24,15),(24,18),0.23765 # DEPENDENCYPART_SIBL
(24,15),(24,19),0.0525144 # DEPENDENCYPART_SIBL
(24,15),(24,20),0.276404 # DEPENDENCYPART_SIBL
(24,15),(24,21),0.0886669 # DEPENDENCYPART_SIBL
(24,15),(24,22),0.102384 # DEPENDENCYPART_SIBL
(24,15),(24,23),0.0527518 # DEPENDENCYPART_SIBL
(24,15),(24,25),-0.0117013 # DEPENDENCYPART_SIBL
(24,16),(24,17),0.0203446 # DEPENDENCYPART_SIBL
(24,16),(24,18),0.272044 # DEPENDENCYPART_SIBL
(24,16),(24,19),0.0203446 # DEPENDENCYPART_SIBL
(24,16),(24,20),0.233453 # DEPENDENCYPART_SIBL
(24,16),(24,21),0.040609 # DEPENDENCYPART_SIBL
(24,16),(24,22),0.0330226 # DEPENDENCYPART_SIBL
(24,16),(24,23),0.0217999 # DEPENDENCYPART_SIBL
(24,16),(24,25),-0.00977545 # DEPENDENCYPART_SIBL
(24,17),(24,18),0.323863 # DEPENDENCYPART_SIBL
(24,17),(24,19),0.101925 # DEPENDENCYPART_SIBL
(24,17),(24,20),0.316856 # DEPENDENCYPART_SIBL
(24,17),(24,21),0.179426 # DEPENDENCYPART_SIBL
(24,17),(24,22),0.0522451 # DEPENDENCYPART_SIBL
(24,17),(24,23),0.0826899 # DEPENDENCYPART_SIBL
(24,17),(24,25),0.0621748 # DEPENDENCYPART_SIBL
(24,18),(24,19),0.0673366 # DEPENDENCYPART_SIBL
(24,18),(24,20),0.181996 # DEPENDENCYPART_SIBL
(24,18),(24,21),0.0430121 # DEPENDENCYPART_SIBL
(24,18),(24,22),0.0298149 # DEPENDENCYPART_SIBL
(24,18),(24,23),0.049233 # DEPENDENCYPART_SIBL
(24,18),(24,25),0.0204113 # DEPENDENCYPART_SIBL
(24,19),(24,20),0.316856 # DEPENDENCYPART_SIBL
(24,19),(24,21),0.179426 # DEPENDENCYPART_SIBL
(24,19),(24,22),0.0522451 # DEPENDENCYPART_SIBL
(24,19),(24,23),0.0826899 # DEPENDENCYPART_SIBL
(24,19),(24,25),0.0621748 # DEPENDENCYPART_SIBL
(24,20),(24,21),0.0424842 # DEPENDENCYPART_SIBL
(24,20),(24,22),0.0979731 # DEPENDENCYPART_SIBL
(24,20),(24,23),0.0494536 # DEPENDENCYPART_SIBL
(24,20),(24,25),0.0839394 # DEPENDENCYPART_SIBL
(24,21),(24,22),0.187366 # DEPENDENCYPART_SIBL
(24,21),(24,23),0.190803 # DEPENDENCYPART_SIBL
(24,21),(24,25),0.0553725 # DEPENDENCYPART_SIBL
(24,22),(24,23),0.0527312 # DEPENDENCYPART_SIBL
(24,22),(24,25),-0.0117058 # DEPENDENCYPART_SIBL
(24,23),(24,25),0.0548763 # DEPENDENCYPART_SIBL
(0,1),(1,5),0.50829 # DEPENDENCYPART_GRANDPAR
(0,1),(1,8),0.387891 # DEPENDENCYPART_GRANDPAR
(0,1),(1,11),0.973895 # DEPENDENCYPART_GRANDPAR
(0,2),(2,1),0.745699 # DEPENDENCYPART_GRANDPAR
(0,2),(2,3),-0.160103 # DEPENDENCYPART_GRANDPAR
(0,2),(2,4),0.231836 # DEPENDENCYPART_GRANDPAR
(0,2),(2,5),0.248827 # DEPENDENCYPART_GRANDPAR
(0,2),(2,6),0.548479 # DEPENDENCYPART_GRANDPAR
(0,2),(2,8),0.128428 # DEPENDENCYPART_GRANDPAR
(0,2),(2,9),0.387351 # DEPENDENCYPART_GRANDPAR
(0,2),(2,10),0.241731 # DEPENDENCYPART_GRANDPAR
(0,2),(2,11),1.13015 # DEPENDENCYPART_GRANDPAR
(0,2),(2,15),0.106182 # DEPENDENCYPART_GRANDPAR
(0,2),(2,17),-0.166167 # DEPENDENCYPART_GRANDPAR
(0,2),(2,18),0.413839 # DEPENDENCYPART_GRANDPAR
(0,2),(2,20),0.5506 # DEPENDENCYPART_GRANDPAR
(0,2),(2,21),-0.258248 # DEPENDENCYPART_GRANDPAR
(0,2),(2,22),-0.0123388 # DEPENDENCYPART_GRANDPAR
(0,2),(2,24),0.252477 # DEPENDENCYPART_GRANDPAR
(0,2),(2,25),2.38192 # DEPENDENCYPART_GRANDPAR
(0,5),(5,1),0.744691 # DEPENDENCYPART_GRANDPAR
(0,5),(5,2),0.610629 # DEPENDENCYPART_GRANDPAR
(0,5),(5,3),-0.534892 # DEPENDENCYPART_GRANDPAR
(0,5),(5,4),-0.13502 # DEPENDENCYPART_GRANDPAR
(0,5),(5,6),0.503291 # DEPENDENCYPART_GRANDPAR
(0,5),(5,8),0.386321 # DEPENDENCYPART_GRANDPAR
(0,5),(5,9),0.513157 # DEPENDENCYPART_GRANDPAR
(0,5),(5,11),0.975399 # DEPENDENCYPART_GRANDPAR
(0,6),(6,1),0.86051 # DEPENDENCYPART_GRANDPAR
(0,6),(6,2),0.632599 # DEPENDENCYPART_GRANDPAR
(0,6),(6,3),-0.401702 # DEPENDENCYPART_GRANDPAR
(0,6),(6,4),-0.0593563 # DEPENDENCYPART_GRANDPAR
(0,6),(6,5),0.418375 # DEPENDENCYPART_GRANDPAR
(0,6),(6,8),0.211335 # DEPENDENCYPART_GRANDPAR
(0,6),(6,9),0.445813 # DEPENDENCYPART_GRANDPAR
(0,6),(6,10),0.125717 # DEPENDENCYPART_GRANDPAR
(0,6),(6,11),0.774342 # DEPENDENCYPART_GRANDPAR
(0,6),(6,14),-0.203073 # DEPENDENCYPART_GRANDPAR
(0,6),(6,15),-0.00319197 # DEPENDENCYPART_GRANDPAR
(0,6),(6,17),-0.0832603 # DEPENDENCYPART_GRANDPAR
(0,6),(6,23),-0.676703 # DEPENDENCYPART_GRANDPAR
(0,6),(6,25),2.08218 # DEPENDENCYPART_GRANDPAR
(0,10),(10,5),0.432774 # DEPENDENCYPART_GRANDPAR
(0,10),(10,6),0.379665 # DEPENDENCYPART_GRANDPAR
(0,10),(10,8),0.312374 # DEPENDENCYPART_GRANDPAR
(0,10),(10,9),0.390715 # DEPENDENCYPART_GRANDPAR
(0,10),(10,17),-0.0509075 # DEPENDENCYPART_GRANDPAR
(0,10),(10,20),0.416983 # DEPENDENCYPART_GRANDPAR
(0,10),(10,25),2.11147 # DEPENDENCYPART_GRANDPAR
(0,11),(11,1),0.699423 # DEPENDENCYPART_GRANDPAR
(0,11),(11,2),0.5262 # DEPENDENCYPART_GRANDPAR
(0,11),(11,3),-0.520999 # DEPENDENCYPART_GRANDPAR
(0,11),(11,4),-0.0578466 # DEPENDENCYPART_GRANDPAR
(0,11),(11,5),0.260167 # DEPENDENCYPART_GRANDPAR
(0,11),(11,6),0.258797 # DEPENDENCYPART_GRANDPAR
(0,11),(11,7),-0.635331 # DEPENDENCYPART_GRANDPAR
(0,11),(11,8),0.140803 # DEPENDENCYPART_GRANDPAR
(0,11),(11,9),0.278008 # DEPENDENCYPART_GRANDPAR
(0,11),(11,10),-0.00943902 # DEPENDENCYPART_GRANDPAR
(0,11),(11,12),0.29043 # DEPENDENCYPART_GRANDPAR
(0,11),(11,13),-0.378858 # DEPENDENCYPART_GRANDPAR
(0,11),(11,14),-0.167298 # DEPENDENCYPART_GRANDPAR
(0,11),(11,15),0.0215737 # DEPENDENCYPART_GRANDPAR
(0,11),(11,16),-0.254962 # DEPENDENCYPART_GRANDPAR
(0,11),(11,17),0.0504177 # DEPENDENCYPART_GRANDPAR
(0,11),(11,18),0.462979 # DEPENDENCYPART_GRANDPAR
(0,11),(11,19),-0.0897273 # DEPENDENCYPART_GRANDPAR
(0,11),(11,20),0.374924 # DEPENDENCYPART_GRANDPAR
(0,11),(11,21),-0.308766 # DEPENDENCYPART_GRANDPAR
(0,11),(11,22),-0.0970257 # DEPENDENCYPART_GRANDPAR
(0,11),(11,23),-0.543234 # DEPENDENCYPART_GRANDPAR
(0,11),(11,24),0.0530278 # DEPENDENCYPART_GRANDPAR
(0,11),(11,25),2.46584 # DEPENDENCYPART_GRANDPAR
(0,12),(12,2),0.704064 # DEPENDENCYPART_GRANDPAR
(0,12),(12,5),0.372582 # DEPENDENCYPART_GRANDPAR
(0,12),(12,6),0.378903 # DEPENDENCYPART_GRANDPAR
(0,12),(12,8),0.252182 # DEPENDENCYPART_GRANDPAR
(0,12),(12,9),0.383829 # DEPENDENCYPART_GRANDPAR
(0,12),(12,10),0.396175 # DEPENDENCYPART_GRANDPAR
(0,12),(12,17),-0.0115497 # DEPENDENCYPART_GRANDPAR
(0,12),(12,18),0.498717 # DEPENDENCYPART_GRANDPAR
(0,12),(12,19),-0.151695 # DEPENDENCYPART_GRANDPAR
(0,12),(12,23),-0.601937 # DEPENDENCYPART_GRANDPAR
(0,12),(12,25),2.10723 # DEPENDENCYPART_GRANDPAR
(0,20),(20,2),0.902005 # DEPENDENCYPART_GRANDPAR
(0,20),(20,5),0.495754 # DEPENDENCYPART_GRANDPAR
(0,20),(20,6),0.493292 # DEPENDENCYPART_GRANDPAR
(0,20),(20,8),0.375354 # DEPENDENCYPART_GRANDPAR
(0,20),(20,9),0.904593 # DEPENDENCYPART_GRANDPAR
(0,20),(20,10),0.332879 # DEPENDENCYPART_GRANDPAR
(0,20),(20,11),1.07208 # DEPENDENCYPART_GRANDPAR
(0,20),(20,14),-0.0239724 # DEPENDENCYPART_GRANDPAR
(0,20),(20,15),0.0839416 # DEPENDENCYPART_GRANDPAR
(0,20),(20,16),-0.111637 # DEPENDENCYPART_GRANDPAR
(0,20),(20,17),0.0807588 # DEPENDENCYPART_GRANDPAR
(0,20),(20,18),0.931081 # DEPENDENCYPART_GRANDPAR
(0,20),(20,19),-0.0593862 # DEPENDENCYPART_GRANDPAR
(0,20),(20,21),-0.217502 # DEPENDENCYPART_GRANDPAR
(0,20),(20,22),0.0405053 # DEPENDENCYPART_GRANDPAR
(0,20),(20,23),-0.607609 # DEPENDENCYPART_GRANDPAR
(0,20),(20,24),0.289255 # DEPENDENCYPART_GRANDPAR
(0,20),(20,25),2.56656 # DEPENDENCYPART_GRANDPAR
(0,21),(21,11),0.895359 # DEPENDENCYPART_GRANDPAR
(0,21),(21,16),-0.221507 # DEPENDENCYPART_GRANDPAR
(0,21),(21,17),-0.0381632 # DEPENDENCYPART_GRANDPAR
(0,21),(21,18),0.417465 # DEPENDENCYPART_GRANDPAR
(0,21),(21,19),-0.178308 # DEPENDENCYPART_GRANDPAR
(0,21),(21,20),0.598405 # DEPENDENCYPART_GRANDPAR
(0,21),(21,22),-0.0710167 # DEPENDENCYPART_GRANDPAR
(0,21),(21,23),-0.595338 # DEPENDENCYPART_GRANDPAR
(0,21),(21,24),0.0338415 # DEPENDENCYPART_GRANDPAR
(0,21),(21,25),2.11972 # DEPENDENCYPART_GRANDPAR
(0,24),(24,2),0.632597 # DEPENDENCYPART_GRANDPAR
(0,24),(24,5),0.420648 # DEPENDENCYPART_GRANDPAR
(0,24),(24,8),0.300248 # DEPENDENCYPART_GRANDPAR
(0,24),(24,9),0.359519 # DEPENDENCYPART_GRANDPAR
(0,24),(24,11),0.824677 # DEPENDENCYPART_GRANDPAR
(0,24),(24,14),-0.259981 # DEPENDENCYPART_GRANDPAR
(0,24),(24,15),-0.109389 # DEPENDENCYPART_GRANDPAR
(0,24),(24,16),-0.347645 # DEPENDENCYPART_GRANDPAR
(0,24),(24,17),0.00565305 # DEPENDENCYPART_GRANDPAR
(0,24),(24,18),0.386007 # DEPENDENCYPART_GRANDPAR
(0,24),(24,19),-0.134492 # DEPENDENCYPART_GRANDPAR
(0,24),(24,20),0.497423 # DEPENDENCYPART_GRANDPAR
(0,24),(24,21),-0.237613 # DEPENDENCYPART_GRANDPAR
(0,24),(24,22),-0.228018 # DEPENDENCYPART_GRANDPAR
(0,24),(24,23),-0.591817 # DEPENDENCYPART_GRANDPAR
(0,24),(24,25),2.08217 # DEPENDENCYPART_GRANDPAR
(1,5),(5,1),-0.612199 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,5),(5,2),-0.16498 # DEPENDENCYPART_GRANDPAR
(1,5),(5,3),-0.241846 # DEPENDENCYPART_GRANDPAR
(1,5),(5,4),-0.318883 # DEPENDENCYPART_GRANDPAR
(1,5),(5,6),-0.345102 # DEPENDENCYPART_GRANDPAR
(1,5),(5,8),-0.390639 # DEPENDENCYPART_GRANDPAR
(1,5),(5,9),-0.215372 # DEPENDENCYPART_GRANDPAR
(1,5),(5,11),-0.428698 # DEPENDENCYPART_GRANDPAR
(1,8),(8,1),-0.612199 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,8),(8,2),-0.16498 # DEPENDENCYPART_GRANDPAR
(1,8),(8,3),-0.241827 # DEPENDENCYPART_GRANDPAR
(1,8),(8,4),-0.318883 # DEPENDENCYPART_GRANDPAR
(1,8),(8,5),-0.283397 # DEPENDENCYPART_GRANDPAR
(1,8),(8,6),-0.224343 # DEPENDENCYPART_GRANDPAR
(1,8),(8,7),-0.252669 # DEPENDENCYPART_GRANDPAR
(1,8),(8,9),-0.215372 # DEPENDENCYPART_GRANDPAR
(1,8),(8,21),-0.375528 # DEPENDENCYPART_GRANDPAR
(1,11),(11,1),-0.783795 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,11),(11,2),-0.227086 # DEPENDENCYPART_GRANDPAR
(1,11),(11,3),-0.286322 # DEPENDENCYPART_GRANDPAR
(1,11),(11,4),-0.303424 # DEPENDENCYPART_GRANDPAR
(1,11),(11,5),-0.456109 # DEPENDENCYPART_GRANDPAR
(1,11),(11,6),-0.208924 # DEPENDENCYPART_GRANDPAR
(1,11),(11,7),-0.297164 # DEPENDENCYPART_GRANDPAR
(1,11),(11,8),-0.427422 # DEPENDENCYPART_GRANDPAR
(1,11),(11,9),-0.311141 # DEPENDENCYPART_GRANDPAR
(1,11),(11,10),-0.187193 # DEPENDENCYPART_GRANDPAR
(1,11),(11,12),-0.419885 # DEPENDENCYPART_GRANDPAR
(1,11),(11,13),-0.434527 # DEPENDENCYPART_GRANDPAR
(1,11),(11,14),-0.930262 # DEPENDENCYPART_GRANDPAR
(1,11),(11,15),-0.228174 # DEPENDENCYPART_GRANDPAR
(1,11),(11,16),-0.899199 # DEPENDENCYPART_GRANDPAR
(1,11),(11,17),-0.563917 # DEPENDENCYPART_GRANDPAR
(1,11),(11,18),-0.251066 # DEPENDENCYPART_GRANDPAR
(1,11),(11,19),-0.692286 # DEPENDENCYPART_GRANDPAR
(1,11),(11,20),-0.232297 # DEPENDENCYPART_GRANDPAR
(1,11),(11,21),-0.446656 # DEPENDENCYPART_GRANDPAR
(1,11),(11,22),-0.343787 # DEPENDENCYPART_GRANDPAR
(1,11),(11,23),-0.620821 # DEPENDENCYPART_GRANDPAR
(1,11),(11,24),-0.927052 # DEPENDENCYPART_GRANDPAR
(1,11),(11,25),-0.755154 # DEPENDENCYPART_GRANDPAR
(2,1),(1,5),-0.77146 # DEPENDENCYPART_GRANDPAR
(2,1),(1,8),-0.950557 # DEPENDENCYPART_GRANDPAR
(2,1),(1,11),-0.506284 # DEPENDENCYPART_GRANDPAR
(2,3),(3,2),-0.502865 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,3),(3,4),0.203362 # DEPENDENCYPART_GRANDPAR
(2,3),(3,8),-0.238037 # DEPENDENCYPART_GRANDPAR
(2,4),(4,1),-0.655095 # DEPENDENCYPART_GRANDPAR
(2,4),(4,2),-0.52166 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,4),(4,3),0.456248 # DEPENDENCYPART_GRANDPAR
(2,5),(5,1),-0.723748 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-0.512496 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),0.433794 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),0.217506 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),0.112354 # DEPENDENCYPART_GRANDPAR
(2,5),(5,8),-0.215304 # DEPENDENCYPART_GRANDPAR
(2,5),(5,9),-0.178049 # DEPENDENCYPART_GRANDPAR
(2,5),(5,11),0.0878031 # DEPENDENCYPART_GRANDPAR
(2,6),(6,1),-0.655095 # DEPENDENCYPART_GRANDPAR
(2,6),(6,2),-0.52166 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,6),(6,3),0.456249 # DEPENDENCYPART_GRANDPAR
(2,6),(6,4),0.215721 # DEPENDENCYPART_GRANDPAR
(2,6),(6,5),-0.026422 # DEPENDENCYPART_GRANDPAR
(2,6),(6,8),-0.161782 # DEPENDENCYPART_GRANDPAR
(2,6),(6,9),-0.144032 # DEPENDENCYPART_GRANDPAR
(2,6),(6,10),-0.130367 # DEPENDENCYPART_GRANDPAR
(2,6),(6,11),0.0848297 # DEPENDENCYPART_GRANDPAR
(2,6),(6,14),-0.34328 # DEPENDENCYPART_GRANDPAR
(2,6),(6,15),-0.318096 # DEPENDENCYPART_GRANDPAR
(2,6),(6,17),-0.208305 # DEPENDENCYPART_GRANDPAR
(2,6),(6,23),-0.416682 # DEPENDENCYPART_GRANDPAR
