# _root_ — 1997 telén a szponzorokkal megállapodtunk , hogy a ' 98-as szezonra egy F2-es Opel_Astrát vásárolunk , amit egy jó nevű német cég készít fel a versenyekre — nyilatkozta az újdonsült bronzérmes .
#goldHeads=29,3,6,5,6,29,6,6,12,12,12,16,15,15,16,6,16,24,23,21,23,23,24,16,24,27,24,29,0,32,32,29,29,
#predictedHeads=29,3,6,5,6,29,29,6,12,29,12,16,14,15,16,29,29,24,23,23,23,23,24,29,24,27,24,29,0,32,32,29,29,
(24,3),(24,22),-0.000875719 # DEPENDENCYPART_SIBL
(24,3),(24,23),-0.0259928 # DEPENDENCYPART_SIBL
(24,3),(24,25),0.0208586 # DEPENDENCYPART_SIBL
(24,3),(24,26),-0.0207151 # DEPENDENCYPART_SIBL
(24,3),(24,27),-0.0106718 # DEPENDENCYPART_SIBL
(24,3),(24,28),-0.041031 # DEPENDENCYPART_SIBL
(24,3),(24,29),-0.0251418 # DEPENDENCYPART_SIBL
(24,3),(24,30),-0.0272295 # DEPENDENCYPART_SIBL
(24,3),(24,31),-0.00615457 # DEPENDENCYPART_SIBL
(24,3),(24,32),-0.0106718 # DEPENDENCYPART_SIBL
(24,3),(24,33),0.00695274 # DEPENDENCYPART_SIBL
(24,5),(24,6),-0.00576609 # DEPENDENCYPART_SIBL
(24,5),(24,7),0.0903004 # DEPENDENCYPART_SIBL
(24,5),(24,8),0.0452128 # DEPENDENCYPART_SIBL
(24,5),(24,9),-0.0586895 # DEPENDENCYPART_SIBL
(24,5),(24,10),0.019192 # DEPENDENCYPART_SIBL
(24,5),(24,11),0.00236791 # DEPENDENCYPART_SIBL
(24,5),(24,12),-0.0195783 # DEPENDENCYPART_SIBL
(24,5),(24,13),-0.0443965 # DEPENDENCYPART_SIBL
(24,5),(24,14),0.00120473 # DEPENDENCYPART_SIBL
(24,5),(24,15),-0.0195783 # DEPENDENCYPART_SIBL
(24,5),(24,16),-0.00576671 # DEPENDENCYPART_SIBL
(24,5),(24,17),0.0903004 # DEPENDENCYPART_SIBL
(24,5),(24,18),-0.142105 # DEPENDENCYPART_SIBL
(24,5),(24,19),-0.0443965 # DEPENDENCYPART_SIBL
(24,5),(24,20),-0.0670208 # DEPENDENCYPART_SIBL
(24,5),(24,21),-0.0377839 # DEPENDENCYPART_SIBL
(24,5),(24,22),0.00210028 # DEPENDENCYPART_SIBL
(24,5),(24,23),-0.0145726 # DEPENDENCYPART_SIBL
(24,5),(24,25),0.0204667 # DEPENDENCYPART_SIBL
(24,5),(24,26),-0.0211069 # DEPENDENCYPART_SIBL
(24,5),(24,27),-0.0114524 # DEPENDENCYPART_SIBL
(24,5),(24,28),-0.0420256 # DEPENDENCYPART_SIBL
(24,5),(24,29),-0.0256105 # DEPENDENCYPART_SIBL
(24,5),(24,30),-0.0276214 # DEPENDENCYPART_SIBL
(24,5),(24,31),-0.00654733 # DEPENDENCYPART_SIBL
(24,5),(24,32),-0.0114524 # DEPENDENCYPART_SIBL
(24,5),(24,33),0.0058389 # DEPENDENCYPART_SIBL
(24,6),(24,7),0.0793449 # DEPENDENCYPART_SIBL
(24,6),(24,8),-0.050802 # DEPENDENCYPART_SIBL
(24,6),(24,9),-0.0660861 # DEPENDENCYPART_SIBL
(24,6),(24,10),0.0559818 # DEPENDENCYPART_SIBL
(24,6),(24,11),-0.00480183 # DEPENDENCYPART_SIBL
(24,6),(24,12),-0.0263397 # DEPENDENCYPART_SIBL
(24,6),(24,13),-0.077584 # DEPENDENCYPART_SIBL
(24,6),(24,14),-0.0278826 # DEPENDENCYPART_SIBL
(24,6),(24,15),-0.0263397 # DEPENDENCYPART_SIBL
(24,6),(24,16),-0.0322113 # DEPENDENCYPART_SIBL
(24,6),(24,17),0.0793449 # DEPENDENCYPART_SIBL
(24,6),(24,18),-0.124304 # DEPENDENCYPART_SIBL
(24,6),(24,19),-0.077584 # DEPENDENCYPART_SIBL
(24,6),(24,20),-0.0505373 # DEPENDENCYPART_SIBL
(24,6),(24,21),-0.00772519 # DEPENDENCYPART_SIBL
(24,6),(24,22),-0.00434322 # DEPENDENCYPART_SIBL
(24,6),(24,23),-0.0235707 # DEPENDENCYPART_SIBL
(24,6),(24,25),0.00991284 # DEPENDENCYPART_SIBL
(24,6),(24,26),-0.0321 # DEPENDENCYPART_SIBL
(24,6),(24,27),-0.00872941 # DEPENDENCYPART_SIBL
(24,6),(24,28),-0.00807454 # DEPENDENCYPART_SIBL
(24,6),(24,29),-0.0186694 # DEPENDENCYPART_SIBL
(24,6),(24,30),-0.0116248 # DEPENDENCYPART_SIBL
(24,6),(24,31),-0.0142107 # DEPENDENCYPART_SIBL
(24,6),(24,32),-0.00872941 # DEPENDENCYPART_SIBL
(24,6),(24,33),0.0157563 # DEPENDENCYPART_SIBL
(24,7),(24,8),0.0307099 # DEPENDENCYPART_SIBL
(24,7),(24,9),-0.10614 # DEPENDENCYPART_SIBL
(24,7),(24,10),-0.0835231 # DEPENDENCYPART_SIBL
(24,7),(24,11),-0.00899597 # DEPENDENCYPART_SIBL
(24,7),(24,12),-0.00692861 # DEPENDENCYPART_SIBL
(24,7),(24,13),-0.179384 # DEPENDENCYPART_SIBL
(24,7),(24,14),0.0113175 # DEPENDENCYPART_SIBL
(24,7),(24,15),-0.00692861 # DEPENDENCYPART_SIBL
(24,7),(24,16),0.0158325 # DEPENDENCYPART_SIBL
(24,7),(24,17),0.00513268 # DEPENDENCYPART_SIBL
(24,7),(24,18),-0.140748 # DEPENDENCYPART_SIBL
(24,7),(24,19),-0.179384 # DEPENDENCYPART_SIBL
(24,7),(24,20),-0.0682435 # DEPENDENCYPART_SIBL
(24,7),(24,21),-0.0082074 # DEPENDENCYPART_SIBL
(24,7),(24,22),-0.0118747 # DEPENDENCYPART_SIBL
(24,7),(24,23),0.0457925 # DEPENDENCYPART_SIBL
(24,7),(24,25),-0.00535724 # DEPENDENCYPART_SIBL
(24,7),(24,26),-0.0116264 # DEPENDENCYPART_SIBL
(24,7),(24,27),-0.0180136 # DEPENDENCYPART_SIBL
(24,7),(24,28),-0.0580021 # DEPENDENCYPART_SIBL
(24,7),(24,29),-0.0154795 # DEPENDENCYPART_SIBL
(24,7),(24,30),-0.00943395 # DEPENDENCYPART_SIBL
(24,7),(24,31),-0.0173058 # DEPENDENCYPART_SIBL
(24,7),(24,32),-0.0180136 # DEPENDENCYPART_SIBL
(24,7),(24,33),0.0213227 # DEPENDENCYPART_SIBL
(24,8),(24,9),-0.108919 # DEPENDENCYPART_SIBL
(24,8),(24,10),0.0273287 # DEPENDENCYPART_SIBL
(24,8),(24,11),-0.066874 # DEPENDENCYPART_SIBL
(24,8),(24,12),-0.128377 # DEPENDENCYPART_SIBL
(24,8),(24,13),-0.107516 # DEPENDENCYPART_SIBL
(24,8),(24,14),-0.0155749 # DEPENDENCYPART_SIBL
(24,8),(24,15),-0.128377 # DEPENDENCYPART_SIBL
(24,8),(24,16),0.081239 # DEPENDENCYPART_SIBL
(24,8),(24,17),0.227069 # DEPENDENCYPART_SIBL
(24,8),(24,18),-0.0826019 # DEPENDENCYPART_SIBL
(24,8),(24,19),-0.107516 # DEPENDENCYPART_SIBL
(24,8),(24,20),-0.125879 # DEPENDENCYPART_SIBL
(24,8),(24,21),-0.0713034 # DEPENDENCYPART_SIBL
(24,8),(24,22),-0.0618945 # DEPENDENCYPART_SIBL
(24,8),(24,23),-0.116639 # DEPENDENCYPART_SIBL
(24,8),(24,25),-0.00776078 # DEPENDENCYPART_SIBL
(24,8),(24,26),-0.042521 # DEPENDENCYPART_SIBL
(24,8),(24,27),-0.019771 # DEPENDENCYPART_SIBL
(24,8),(24,28),-0.0569907 # DEPENDENCYPART_SIBL
(24,8),(24,29),-0.0534144 # DEPENDENCYPART_SIBL
(24,8),(24,30),-0.00995792 # DEPENDENCYPART_SIBL
(24,8),(24,31),-0.0317409 # DEPENDENCYPART_SIBL
(24,8),(24,32),-0.019771 # DEPENDENCYPART_SIBL
(24,8),(24,33),0.0165303 # DEPENDENCYPART_SIBL
(24,9),(24,10),0.0154803 # DEPENDENCYPART_SIBL
(24,9),(24,11),-0.0164009 # DEPENDENCYPART_SIBL
(24,9),(24,12),0.0174639 # DEPENDENCYPART_SIBL
(24,9),(24,13),-0.14059 # DEPENDENCYPART_SIBL
(24,9),(24,14),0.0857604 # DEPENDENCYPART_SIBL
(24,9),(24,15),0.0174639 # DEPENDENCYPART_SIBL
(24,9),(24,16),0.0272811 # DEPENDENCYPART_SIBL
(24,9),(24,17),0.0102192 # DEPENDENCYPART_SIBL
(24,9),(24,18),-0.15183 # DEPENDENCYPART_SIBL
(24,9),(24,19),-0.14059 # DEPENDENCYPART_SIBL
(24,9),(24,20),-0.0861064 # DEPENDENCYPART_SIBL
(24,9),(24,21),0.0521064 # DEPENDENCYPART_SIBL
(24,9),(24,22),0.00526068 # DEPENDENCYPART_SIBL
(24,9),(24,23),0.0231788 # DEPENDENCYPART_SIBL
(24,9),(24,25),0.040979 # DEPENDENCYPART_SIBL
(24,9),(24,26),0.0223062 # DEPENDENCYPART_SIBL
(24,9),(24,27),-0.0245112 # DEPENDENCYPART_SIBL
(24,9),(24,28),-0.0717581 # DEPENDENCYPART_SIBL
(24,9),(24,29),-0.0175964 # DEPENDENCYPART_SIBL
(24,9),(24,30),0.0450632 # DEPENDENCYPART_SIBL
(24,9),(24,31),0.00253409 # DEPENDENCYPART_SIBL
(24,9),(24,32),-0.0245112 # DEPENDENCYPART_SIBL
(24,9),(24,33),-0.0634118 # DEPENDENCYPART_SIBL
(24,10),(24,11),-0.0362731 # DEPENDENCYPART_SIBL
(24,10),(24,12),-0.0427233 # DEPENDENCYPART_SIBL
(24,10),(24,13),-0.132244 # DEPENDENCYPART_SIBL
(24,10),(24,14),0.00960999 # DEPENDENCYPART_SIBL
(24,10),(24,15),-0.0427233 # DEPENDENCYPART_SIBL
(24,10),(24,16),0.0221116 # DEPENDENCYPART_SIBL
(24,10),(24,17),-0.0594935 # DEPENDENCYPART_SIBL
(24,10),(24,18),-0.128936 # DEPENDENCYPART_SIBL
(24,10),(24,19),-0.132244 # DEPENDENCYPART_SIBL
(24,10),(24,20),-0.0890257 # DEPENDENCYPART_SIBL
(24,10),(24,21),-0.0375758 # DEPENDENCYPART_SIBL
(24,10),(24,22),-0.0357293 # DEPENDENCYPART_SIBL
(24,10),(24,23),-0.0116481 # DEPENDENCYPART_SIBL
(24,10),(24,25),-0.00169317 # DEPENDENCYPART_SIBL
(24,10),(24,26),-0.0203038 # DEPENDENCYPART_SIBL
(24,10),(24,27),-0.0298473 # DEPENDENCYPART_SIBL
(24,10),(24,28),0.0261077 # DEPENDENCYPART_SIBL
(24,10),(24,29),-0.010981 # DEPENDENCYPART_SIBL
(24,10),(24,30),-0.00145458 # DEPENDENCYPART_SIBL
(24,10),(24,31),-0.0266885 # DEPENDENCYPART_SIBL
(24,10),(24,32),-0.0298473 # DEPENDENCYPART_SIBL
(24,10),(24,33),0.0167791 # DEPENDENCYPART_SIBL
(24,11),(24,12),-0.0150119 # DEPENDENCYPART_SIBL
(24,11),(24,13),-0.169922 # DEPENDENCYPART_SIBL
(24,11),(24,14),0.0197327 # DEPENDENCYPART_SIBL
(24,11),(24,15),-0.0150119 # DEPENDENCYPART_SIBL
(24,11),(24,16),-0.00300501 # DEPENDENCYPART_SIBL
(24,11),(24,17),0.048812 # DEPENDENCYPART_SIBL
(24,11),(24,18),-0.118131 # DEPENDENCYPART_SIBL
(24,11),(24,19),-0.169922 # DEPENDENCYPART_SIBL
(24,11),(24,20),-0.0727874 # DEPENDENCYPART_SIBL
(24,11),(24,21),-0.0217747 # DEPENDENCYPART_SIBL
(24,11),(24,22),-0.0075252 # DEPENDENCYPART_SIBL
(24,11),(24,23),-0.00737888 # DEPENDENCYPART_SIBL
(24,11),(24,25),0.0230073 # DEPENDENCYPART_SIBL
(24,11),(24,26),-0.00583005 # DEPENDENCYPART_SIBL
(24,11),(24,27),0.00929095 # DEPENDENCYPART_SIBL
(24,11),(24,28),-0.053731 # DEPENDENCYPART_SIBL
(24,11),(24,29),-0.00554001 # DEPENDENCYPART_SIBL
(24,11),(24,30),0.0327758 # DEPENDENCYPART_SIBL
(24,11),(24,31),-0.0294416 # DEPENDENCYPART_SIBL
(24,11),(24,32),0.00929095 # DEPENDENCYPART_SIBL
(24,11),(24,33),0.0051115 # DEPENDENCYPART_SIBL
(24,12),(24,13),-0.0476213 # DEPENDENCYPART_SIBL
(24,12),(24,14),-0.00202012 # DEPENDENCYPART_SIBL
(24,12),(24,15),-0.0309984 # DEPENDENCYPART_SIBL
(24,12),(24,16),-0.00898416 # DEPENDENCYPART_SIBL
(24,12),(24,17),0.0956371 # DEPENDENCYPART_SIBL
(24,12),(24,18),-0.14533 # DEPENDENCYPART_SIBL
(24,12),(24,19),-0.0476213 # DEPENDENCYPART_SIBL
(24,12),(24,20),-0.0699968 # DEPENDENCYPART_SIBL
(24,12),(24,21),-0.0407599 # DEPENDENCYPART_SIBL
(24,12),(24,22),-0.000875719 # DEPENDENCYPART_SIBL
(24,12),(24,23),-0.0259928 # DEPENDENCYPART_SIBL
(24,12),(24,25),0.0208586 # DEPENDENCYPART_SIBL
(24,12),(24,26),-0.0207151 # DEPENDENCYPART_SIBL
(24,12),(24,27),-0.0106718 # DEPENDENCYPART_SIBL
(24,12),(24,28),-0.041031 # DEPENDENCYPART_SIBL
(24,12),(24,29),-0.0251418 # DEPENDENCYPART_SIBL
(24,12),(24,30),-0.0272295 # DEPENDENCYPART_SIBL
(24,12),(24,31),-0.00615457 # DEPENDENCYPART_SIBL
(24,12),(24,32),-0.0106718 # DEPENDENCYPART_SIBL
(24,12),(24,33),0.00695274 # DEPENDENCYPART_SIBL
(24,13),(24,14),0.0348879 # DEPENDENCYPART_SIBL
(24,13),(24,15),-0.0192114 # DEPENDENCYPART_SIBL
(24,13),(24,16),-0.00793612 # DEPENDENCYPART_SIBL
(24,13),(24,17),0.0703436 # DEPENDENCYPART_SIBL
(24,13),(24,18),-0.134335 # DEPENDENCYPART_SIBL
(24,13),(24,19),-0.155578 # DEPENDENCYPART_SIBL
(24,13),(24,20),-0.0129812 # DEPENDENCYPART_SIBL
(24,13),(24,21),0.102621 # DEPENDENCYPART_SIBL
(24,13),(24,22),0.0585876 # DEPENDENCYPART_SIBL
(24,13),(24,23),-0.0120115 # DEPENDENCYPART_SIBL
(24,13),(24,25),0.0149902 # DEPENDENCYPART_SIBL
(24,13),(24,26),-0.00743305 # DEPENDENCYPART_SIBL
(24,13),(24,27),-0.0280789 # DEPENDENCYPART_SIBL
(24,13),(24,28),-0.094443 # DEPENDENCYPART_SIBL
(24,13),(24,29),-0.0491942 # DEPENDENCYPART_SIBL
(24,13),(24,30),0.0216757 # DEPENDENCYPART_SIBL
(24,13),(24,31),-0.0338665 # DEPENDENCYPART_SIBL
(24,13),(24,32),-0.0280789 # DEPENDENCYPART_SIBL
(24,13),(24,33),-0.110279 # DEPENDENCYPART_SIBL
(24,14),(24,15),-0.0135531 # DEPENDENCYPART_SIBL
(24,14),(24,16),-0.0145621 # DEPENDENCYPART_SIBL
(24,14),(24,17),0.0371617 # DEPENDENCYPART_SIBL
(24,14),(24,18),-0.0946739 # DEPENDENCYPART_SIBL
(24,14),(24,19),-0.0311803 # DEPENDENCYPART_SIBL
(24,14),(24,20),-0.0369696 # DEPENDENCYPART_SIBL
(24,14),(24,21),0.00200488 # DEPENDENCYPART_SIBL
(24,14),(24,22),0.00521903 # DEPENDENCYPART_SIBL
(24,14),(24,23),-0.00438519 # DEPENDENCYPART_SIBL
(24,14),(24,25),0.0493964 # DEPENDENCYPART_SIBL
(24,14),(24,26),-0.00449544 # DEPENDENCYPART_SIBL
(24,14),(24,27),-0.0298887 # DEPENDENCYPART_SIBL
(24,14),(24,28),-0.0438367 # DEPENDENCYPART_SIBL
(24,14),(24,29),-0.0366922 # DEPENDENCYPART_SIBL
(24,14),(24,30),0.014599 # DEPENDENCYPART_SIBL
(24,14),(24,31),-0.00241055 # DEPENDENCYPART_SIBL
(24,14),(24,32),-0.0298887 # DEPENDENCYPART_SIBL
(24,14),(24,33),-0.00733357 # DEPENDENCYPART_SIBL
(24,15),(24,16),-0.00898416 # DEPENDENCYPART_SIBL
(24,15),(24,17),0.0956371 # DEPENDENCYPART_SIBL
(24,15),(24,18),-0.14533 # DEPENDENCYPART_SIBL
(24,15),(24,19),-0.0476213 # DEPENDENCYPART_SIBL
(24,15),(24,20),-0.0699968 # DEPENDENCYPART_SIBL
(24,15),(24,21),-0.0407599 # DEPENDENCYPART_SIBL
(24,15),(24,22),-0.000875719 # DEPENDENCYPART_SIBL
(24,15),(24,23),-0.0259928 # DEPENDENCYPART_SIBL
(24,15),(24,25),0.0208586 # DEPENDENCYPART_SIBL
(24,15),(24,26),-0.0207151 # DEPENDENCYPART_SIBL
(24,15),(24,27),-0.0106718 # DEPENDENCYPART_SIBL
(24,15),(24,28),-0.041031 # DEPENDENCYPART_SIBL
(24,15),(24,29),-0.0251418 # DEPENDENCYPART_SIBL
(24,15),(24,30),-0.0272295 # DEPENDENCYPART_SIBL
(24,15),(24,31),-0.00615457 # DEPENDENCYPART_SIBL
(24,15),(24,32),-0.0106718 # DEPENDENCYPART_SIBL
(24,15),(24,33),0.00695274 # DEPENDENCYPART_SIBL
(24,16),(24,17),0.0793257 # DEPENDENCYPART_SIBL
(24,16),(24,18),-0.124304 # DEPENDENCYPART_SIBL
(24,16),(24,19),-0.077584 # DEPENDENCYPART_SIBL
(24,16),(24,20),-0.050539 # DEPENDENCYPART_SIBL
(24,16),(24,21),-0.00772689 # DEPENDENCYPART_SIBL
(24,16),(24,22),-0.00434492 # DEPENDENCYPART_SIBL
(24,16),(24,23),-0.0235726 # DEPENDENCYPART_SIBL
(24,16),(24,25),0.00991284 # DEPENDENCYPART_SIBL
(24,16),(24,26),-0.0321 # DEPENDENCYPART_SIBL
(24,16),(24,27),-0.00873413 # DEPENDENCYPART_SIBL
(24,16),(24,28),-0.00807454 # DEPENDENCYPART_SIBL
(24,16),(24,29),-0.0186694 # DEPENDENCYPART_SIBL
(24,16),(24,30),-0.0116248 # DEPENDENCYPART_SIBL
(24,16),(24,31),-0.0142107 # DEPENDENCYPART_SIBL
(24,16),(24,32),-0.00873413 # DEPENDENCYPART_SIBL
(24,16),(24,33),0.0157443 # DEPENDENCYPART_SIBL
(24,17),(24,18),-0.140748 # DEPENDENCYPART_SIBL
(24,17),(24,19),-0.179384 # DEPENDENCYPART_SIBL
(24,17),(24,20),-0.0682435 # DEPENDENCYPART_SIBL
(24,17),(24,21),-0.0082074 # DEPENDENCYPART_SIBL
(24,17),(24,22),-0.0118747 # DEPENDENCYPART_SIBL
(24,17),(24,23),0.0457925 # DEPENDENCYPART_SIBL
(24,17),(24,25),-0.00535724 # DEPENDENCYPART_SIBL
(24,17),(24,26),-0.0116264 # DEPENDENCYPART_SIBL
(24,17),(24,27),-0.0180136 # DEPENDENCYPART_SIBL
(24,17),(24,28),-0.0580021 # DEPENDENCYPART_SIBL
(24,17),(24,29),-0.0154795 # DEPENDENCYPART_SIBL
(24,17),(24,30),-0.00943395 # DEPENDENCYPART_SIBL
(24,17),(24,31),-0.0173058 # DEPENDENCYPART_SIBL
(24,17),(24,32),-0.0180136 # DEPENDENCYPART_SIBL
(24,17),(24,33),0.0213227 # DEPENDENCYPART_SIBL
(24,18),(24,19),-0.00999159 # DEPENDENCYPART_SIBL
(24,18),(24,20),-0.0258725 # DEPENDENCYPART_SIBL
(24,18),(24,21),0.0144291 # DEPENDENCYPART_SIBL
(24,18),(24,22),0.0148833 # DEPENDENCYPART_SIBL
(24,18),(24,23),0.0453532 # DEPENDENCYPART_SIBL
(24,18),(24,25),0.00753819 # DEPENDENCYPART_SIBL
(24,18),(24,26),-0.049515 # DEPENDENCYPART_SIBL
(24,18),(24,27),-0.0293217 # DEPENDENCYPART_SIBL
(24,18),(24,28),-0.143589 # DEPENDENCYPART_SIBL
(24,18),(24,29),-0.10557 # DEPENDENCYPART_SIBL
(24,18),(24,30),-0.03343 # DEPENDENCYPART_SIBL
(24,18),(24,31),-0.0574848 # DEPENDENCYPART_SIBL
(24,18),(24,32),-0.0293217 # DEPENDENCYPART_SIBL
(24,18),(24,33),-0.0799588 # DEPENDENCYPART_SIBL
(24,19),(24,20),-0.0129812 # DEPENDENCYPART_SIBL
(24,19),(24,21),0.102621 # DEPENDENCYPART_SIBL
(24,19),(24,22),0.0585876 # DEPENDENCYPART_SIBL
(24,19),(24,23),-0.0120115 # DEPENDENCYPART_SIBL
(24,19),(24,25),0.0149902 # DEPENDENCYPART_SIBL
(24,19),(24,26),-0.00743305 # DEPENDENCYPART_SIBL
(24,19),(24,27),-0.0280789 # DEPENDENCYPART_SIBL
(24,19),(24,28),-0.094443 # DEPENDENCYPART_SIBL
(24,19),(24,29),-0.0491942 # DEPENDENCYPART_SIBL
(24,19),(24,30),0.0216757 # DEPENDENCYPART_SIBL
(24,19),(24,31),-0.0338665 # DEPENDENCYPART_SIBL
(24,19),(24,32),-0.0280789 # DEPENDENCYPART_SIBL
(24,19),(24,33),-0.110279 # DEPENDENCYPART_SIBL
(24,20),(24,21),-0.095564 # DEPENDENCYPART_SIBL
(24,20),(24,22),-0.0813145 # DEPENDENCYPART_SIBL
(24,20),(24,23),-0.109116 # DEPENDENCYPART_SIBL
(24,20),(24,25),-0.0390593 # DEPENDENCYPART_SIBL
(24,20),(24,26),-0.0526278 # DEPENDENCYPART_SIBL
(24,20),(24,27),-0.0630594 # DEPENDENCYPART_SIBL
(24,20),(24,28),-0.120695 # DEPENDENCYPART_SIBL
(24,20),(24,29),-0.0631974 # DEPENDENCYPART_SIBL
(24,20),(24,30),-0.014022 # DEPENDENCYPART_SIBL
(24,20),(24,31),-0.0789182 # DEPENDENCYPART_SIBL
(24,20),(24,32),-0.0630594 # DEPENDENCYPART_SIBL
(24,20),(24,33),-0.0608341 # DEPENDENCYPART_SIBL
(24,21),(24,22),-0.00732427 # DEPENDENCYPART_SIBL
(24,21),(24,23),-0.0135381 # DEPENDENCYPART_SIBL
(24,21),(24,25),0.0226992 # DEPENDENCYPART_SIBL
(24,21),(24,26),-0.0061115 # DEPENDENCYPART_SIBL
(24,21),(24,27),0.0081086 # DEPENDENCYPART_SIBL
(24,21),(24,28),-0.0544091 # DEPENDENCYPART_SIBL
(24,21),(24,29),-0.00618709 # DEPENDENCYPART_SIBL
(24,21),(24,30),0.0324944 # DEPENDENCYPART_SIBL
(24,21),(24,31),-0.0298232 # DEPENDENCYPART_SIBL
(24,21),(24,32),0.0081086 # DEPENDENCYPART_SIBL
(24,21),(24,33),0.00318935 # DEPENDENCYPART_SIBL
(24,22),(24,23),0.011509 # DEPENDENCYPART_SIBL
(24,22),(24,25),0.0336613 # DEPENDENCYPART_SIBL
(24,22),(24,26),0.00414774 # DEPENDENCYPART_SIBL
(24,22),(24,27),0.0214449 # DEPENDENCYPART_SIBL
(24,22),(24,28),-0.0445945 # DEPENDENCYPART_SIBL
(24,22),(24,29),0.00694984 # DEPENDENCYPART_SIBL
(24,22),(24,30),0.0427573 # DEPENDENCYPART_SIBL
(24,22),(24,31),-0.0227137 # DEPENDENCYPART_SIBL
(24,22),(24,32),0.0214449 # DEPENDENCYPART_SIBL
(24,22),(24,33),0.0112521 # DEPENDENCYPART_SIBL
(24,23),(24,25),0.0402218 # DEPENDENCYPART_SIBL
(24,23),(24,26),0.000200409 # DEPENDENCYPART_SIBL
(24,23),(24,27),0.0111636 # DEPENDENCYPART_SIBL
(24,23),(24,28),-0.010625 # DEPENDENCYPART_SIBL
(24,23),(24,29),0.0136217 # DEPENDENCYPART_SIBL
(24,23),(24,30),-0.00659919 # DEPENDENCYPART_SIBL
(24,23),(24,31),0.0125549 # DEPENDENCYPART_SIBL
(24,23),(24,32),0.0111636 # DEPENDENCYPART_SIBL
(24,23),(24,33),0.0425937 # DEPENDENCYPART_SIBL
(24,25),(24,26),0.0390682 # DEPENDENCYPART_SIBL
(24,25),(24,27),0.0457813 # DEPENDENCYPART_SIBL
(24,25),(24,28),-0.0241041 # DEPENDENCYPART_SIBL
(24,25),(24,29),-0.0432986 # DEPENDENCYPART_SIBL
(24,25),(24,30),0.0408865 # DEPENDENCYPART_SIBL
(24,25),(24,31),0.0443141 # DEPENDENCYPART_SIBL
(24,25),(24,32),0.0457813 # DEPENDENCYPART_SIBL
(24,25),(24,33),0.00946117 # DEPENDENCYPART_SIBL
(24,26),(24,27),0.0110333 # DEPENDENCYPART_SIBL
(24,26),(24,28),-0.0247267 # DEPENDENCYPART_SIBL
(24,26),(24,29),-0.0395371 # DEPENDENCYPART_SIBL
(24,26),(24,30),0.0664756 # DEPENDENCYPART_SIBL
(24,26),(24,31),-0.00981212 # DEPENDENCYPART_SIBL
(24,26),(24,32),0.0110333 # DEPENDENCYPART_SIBL
(24,26),(24,33),-0.0284786 # DEPENDENCYPART_SIBL
(24,27),(24,28),0.00623983 # DEPENDENCYPART_SIBL
(24,27),(24,29),-0.0234413 # DEPENDENCYPART_SIBL
(24,27),(24,30),0.0358051 # DEPENDENCYPART_SIBL
(24,27),(24,31),0.0263257 # DEPENDENCYPART_SIBL
(24,27),(24,32),-0.0191053 # DEPENDENCYPART_SIBL
(24,27),(24,33),-1.62179e-05 # DEPENDENCYPART_SIBL
(24,28),(24,29),0.0029589 # DEPENDENCYPART_SIBL
(24,28),(24,30),0.0520116 # DEPENDENCYPART_SIBL
(24,28),(24,31),0.0405972 # DEPENDENCYPART_SIBL
(24,28),(24,32),0.0316142 # DEPENDENCYPART_SIBL
(24,28),(24,33),0.00261462 # DEPENDENCYPART_SIBL
(24,29),(24,30),0.0180856 # DEPENDENCYPART_SIBL
(24,29),(24,31),0.00603 # DEPENDENCYPART_SIBL
(24,29),(24,32),-0.00522989 # DEPENDENCYPART_SIBL
(24,29),(24,33),0.0101412 # DEPENDENCYPART_SIBL
(24,30),(24,31),-0.00126534 # DEPENDENCYPART_SIBL
(24,30),(24,32),0.0520221 # DEPENDENCYPART_SIBL
(24,30),(24,33),-0.00660792 # DEPENDENCYPART_SIBL
(24,31),(24,32),-0.0236284 # DEPENDENCYPART_SIBL
(24,31),(24,33),-0.0109136 # DEPENDENCYPART_SIBL
(24,32),(24,33),-1.62179e-05 # DEPENDENCYPART_SIBL
(25,8),(25,12),0.0453101 # DEPENDENCYPART_SIBL
(25,8),(25,16),0.241993 # DEPENDENCYPART_SIBL
(25,8),(25,20),0.0776989 # DEPENDENCYPART_SIBL
(25,8),(25,21),0.07774 # DEPENDENCYPART_SIBL
(25,8),(25,23),0.0457038 # DEPENDENCYPART_SIBL
(25,8),(25,24),0.241994 # DEPENDENCYPART_SIBL
(25,8),(25,27),0.0570675 # DEPENDENCYPART_SIBL
(25,8),(25,28),0.0430633 # DEPENDENCYPART_SIBL
(25,8),(25,29),-0.0282118 # DEPENDENCYPART_SIBL
(25,8),(25,32),0.0570675 # DEPENDENCYPART_SIBL
(25,12),(25,16),0.0910599 # DEPENDENCYPART_SIBL
(25,12),(25,20),0.0494204 # DEPENDENCYPART_SIBL
(25,12),(25,21),0.0181154 # DEPENDENCYPART_SIBL
(25,12),(25,23),0.0614271 # DEPENDENCYPART_SIBL
(25,12),(25,24),0.0910606 # DEPENDENCYPART_SIBL
(25,12),(25,27),0.0918053 # DEPENDENCYPART_SIBL
(25,12),(25,28),0.0367597 # DEPENDENCYPART_SIBL
(25,12),(25,29),0.00967295 # DEPENDENCYPART_SIBL
(25,12),(25,32),0.0918053 # DEPENDENCYPART_SIBL
(25,16),(25,20),0.116336 # DEPENDENCYPART_SIBL
(25,16),(25,21),0.109313 # DEPENDENCYPART_SIBL
