# _root_ Éppen ezért a Simi_Kft.-vel szembeni kartell megalakítására hívja föl a vidéki csapatokat , a Nyíregyházát , a Pécset és a Százhalombattát .
#goldHeads=8,8,4,5,6,7,8,0,8,12,12,8,8,15,19,19,18,19,8,21,19,8,
#predictedHeads=8,8,4,5,6,7,8,0,8,12,12,8,8,15,8,8,18,19,8,21,19,8,
(12,2),(2,13),-0.47027 # DEPENDENCYPART_GRANDPAR
(12,2),(2,22),-0.680598 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),0.042007 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.533307 # DEPENDENCYPART_GRANDPAR
(12,4),(4,1),-0.590073 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.607533 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),-0.414609 # DEPENDENCYPART_GRANDPAR
(12,4),(4,7),-0.210521 # DEPENDENCYPART_GRANDPAR
(12,4),(4,8),-0.216993 # DEPENDENCYPART_GRANDPAR
(12,4),(4,12),-1.05579 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,4),(4,15),-0.696076 # DEPENDENCYPART_GRANDPAR
(12,4),(4,16),-0.496292 # DEPENDENCYPART_GRANDPAR
(12,4),(4,18),-0.687513 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.491247 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.490144 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.635075 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),0.200645 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),-0.217151 # DEPENDENCYPART_GRANDPAR
(12,5),(5,12),-0.993251 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,19),-0.439222 # DEPENDENCYPART_GRANDPAR
(12,5),(5,22),-0.707693 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.590073 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),-0.583195 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.607533 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),0.0705421 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.542549 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.210521 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.216993 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-1.05579 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,6),(6,15),-0.696076 # DEPENDENCYPART_GRANDPAR
(12,7),(7,1),-0.590073 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.583195 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.607533 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),0.0705421 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),-0.542549 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.53555 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.216993 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-1.05579 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,13),-0.513368 # DEPENDENCYPART_GRANDPAR
(12,7),(7,15),-0.696076 # DEPENDENCYPART_GRANDPAR
(12,7),(7,16),-0.496292 # DEPENDENCYPART_GRANDPAR
(12,7),(7,18),-0.687513 # DEPENDENCYPART_GRANDPAR
(12,7),(7,19),-0.450694 # DEPENDENCYPART_GRANDPAR
(12,7),(7,22),-0.720834 # DEPENDENCYPART_GRANDPAR
(12,8),(8,1),-0.656715 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),-0.645443 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.773337 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),0.0923222 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.624031 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.51377 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.309682 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.339835 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.406857 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),0.295895 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-0.994972 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.522459 # DEPENDENCYPART_GRANDPAR
(12,8),(8,14),-0.36003 # DEPENDENCYPART_GRANDPAR
(12,8),(8,15),-0.635261 # DEPENDENCYPART_GRANDPAR
(12,8),(8,16),-0.505382 # DEPENDENCYPART_GRANDPAR
(12,8),(8,18),-0.626698 # DEPENDENCYPART_GRANDPAR
(12,8),(8,19),-0.44488 # DEPENDENCYPART_GRANDPAR
(12,8),(8,21),-0.638933 # DEPENDENCYPART_GRANDPAR
(12,8),(8,22),-0.691036 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),0.171074 # DEPENDENCYPART_GRANDPAR
(12,10),(10,13),-0.474503 # DEPENDENCYPART_GRANDPAR
(12,11),(11,1),-0.490989 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),-0.489885 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.406435 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.268393 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.2573 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.633541 # DEPENDENCYPART_GRANDPAR
(12,11),(11,19),-0.439222 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-0.81266 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-0.457855 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),-0.112333 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),0.00907827 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.122263 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.210523 # DEPENDENCYPART_GRANDPAR
(12,15),(15,21),-0.222758 # DEPENDENCYPART_GRANDPAR
(12,15),(15,22),-0.325063 # DEPENDENCYPART_GRANDPAR
(12,18),(18,14),0.00907827 # DEPENDENCYPART_GRANDPAR
(12,18),(18,15),-0.0981448 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),-0.0878388 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.222758 # DEPENDENCYPART_GRANDPAR
(12,19),(19,1),-0.954183 # DEPENDENCYPART_GRANDPAR
(12,19),(19,2),-0.942821 # DEPENDENCYPART_GRANDPAR
(12,19),(19,4),-0.344872 # DEPENDENCYPART_GRANDPAR
(12,19),(19,6),-0.950964 # DEPENDENCYPART_GRANDPAR
(12,19),(19,7),-0.746876 # DEPENDENCYPART_GRANDPAR
(12,19),(19,8),-0.681552 # DEPENDENCYPART_GRANDPAR
(12,19),(19,11),-0.244046 # DEPENDENCYPART_GRANDPAR
(12,19),(19,12),-0.464891 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,19),(19,13),-0.0265623 # DEPENDENCYPART_GRANDPAR
(12,19),(19,14),0.0325905 # DEPENDENCYPART_GRANDPAR
(12,19),(19,15),-0.105181 # DEPENDENCYPART_GRANDPAR
(12,19),(19,16),-0.00948607 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),-0.0643265 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),-0.0966175 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),-0.305587 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),-0.250799 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),-0.365064 # DEPENDENCYPART_GRANDPAR
(12,21),(21,14),0.00907827 # DEPENDENCYPART_GRANDPAR
(12,21),(21,15),-0.0981448 # DEPENDENCYPART_GRANDPAR
(12,21),(21,17),-0.0878388 # DEPENDENCYPART_GRANDPAR
(12,21),(21,18),-0.0895818 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),-0.0647365 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),-0.218742 # DEPENDENCYPART_GRANDPAR
(12,21),(21,22),-0.325063 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.528439 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-0.607644 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.49455 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.644503 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.186264 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.0702973 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),-0.0894215 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.213006 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.349848 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),-0.503433 # DEPENDENCYPART_GRANDPAR
(15,12),(12,1),-0.7697 # DEPENDENCYPART_GRANDPAR
(15,12),(12,2),-0.772041 # DEPENDENCYPART_GRANDPAR
(15,12),(12,3),-0.91593 # DEPENDENCYPART_GRANDPAR
(15,12),(12,4),-0.526766 # DEPENDENCYPART_GRANDPAR
(15,12),(12,5),-0.833766 # DEPENDENCYPART_GRANDPAR
(15,12),(12,6),-0.875123 # DEPENDENCYPART_GRANDPAR
(15,12),(12,7),-0.336114 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-0.480874 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.574914 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.363372 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.453086 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.12283 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.585275 # DEPENDENCYPART_GRANDPAR
(15,12),(12,18),-0.567076 # DEPENDENCYPART_GRANDPAR
(15,12),(12,19),-0.537244 # DEPENDENCYPART_GRANDPAR
(15,12),(12,21),-0.598543 # DEPENDENCYPART_GRANDPAR
(15,12),(12,22),-0.669175 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.473224 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.01101 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.546411 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.839376 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.524903 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,17),-0.0292386 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.121552 # DEPENDENCYPART_GRANDPAR
(15,21),(21,14),-0.839376 # DEPENDENCYPART_GRANDPAR
(15,21),(21,15),-0.524903 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,21),(21,17),-0.0292386 # DEPENDENCYPART_GRANDPAR
(15,21),(21,18),0.030855 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),-0.151287 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.211377 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.273404 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.495898 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.60935 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.656483 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,21),-0.0871856 # DEPENDENCYPART_GRANDPAR
(17,19),(19,1),-0.622908 # DEPENDENCYPART_GRANDPAR
(17,19),(19,2),-0.623332 # DEPENDENCYPART_GRANDPAR
(17,19),(19,4),-0.821865 # DEPENDENCYPART_GRANDPAR
(17,19),(19,6),-0.827008 # DEPENDENCYPART_GRANDPAR
(17,19),(19,7),-0.843853 # DEPENDENCYPART_GRANDPAR
(17,19),(19,8),-0.598176 # DEPENDENCYPART_GRANDPAR
(17,19),(19,11),-0.292431 # DEPENDENCYPART_GRANDPAR
(17,19),(19,12),-0.695333 # DEPENDENCYPART_GRANDPAR
(17,19),(19,13),-0.445846 # DEPENDENCYPART_GRANDPAR
(17,19),(19,14),-0.452201 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-0.576633 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.491261 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.603363 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.113683 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.319759 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.113534 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.184631 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.595928 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),-0.309367 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),-0.591583 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.727252 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.890984 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.602796 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.559084 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.541237 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.24018 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,21),-0.767629 # DEPENDENCYPART_GRANDPAR
(18,15),(15,22),-0.784943 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.561375 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.12835 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.583414 # DEPENDENCYPART_GRANDPAR
(18,21),(21,14),-1.14372 # DEPENDENCYPART_GRANDPAR
(18,21),(21,15),-0.757823 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.923065 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.642246 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),-0.226282 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.297233 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.389172 # DEPENDENCYPART_GRANDPAR
(19,1),(1,4),-0.425979 # DEPENDENCYPART_GRANDPAR
(19,1),(1,5),0.0420526 # DEPENDENCYPART_GRANDPAR
(19,1),(1,6),-0.201746 # DEPENDENCYPART_GRANDPAR
(19,1),(1,7),-0.143617 # DEPENDENCYPART_GRANDPAR
(19,1),(1,8),-0.0326593 # DEPENDENCYPART_GRANDPAR
(19,1),(1,12),-0.280983 # DEPENDENCYPART_GRANDPAR
(19,1),(1,13),-0.0510143 # DEPENDENCYPART_GRANDPAR
(19,1),(1,16),-0.0636656 # DEPENDENCYPART_GRANDPAR
(19,1),(1,19),-0.97285 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,1),(1,22),-0.528305 # DEPENDENCYPART_GRANDPAR
(19,2),(2,1),-0.301112 # DEPENDENCYPART_GRANDPAR
(19,2),(2,4),-0.441128 # DEPENDENCYPART_GRANDPAR
(19,2),(2,5),0.0385929 # DEPENDENCYPART_GRANDPAR
(19,2),(2,6),-0.216895 # DEPENDENCYPART_GRANDPAR
(19,2),(2,7),-0.158766 # DEPENDENCYPART_GRANDPAR
(19,2),(2,8),-0.0403216 # DEPENDENCYPART_GRANDPAR
(19,2),(2,12),-0.296132 # DEPENDENCYPART_GRANDPAR
(19,2),(2,13),-0.0361683 # DEPENDENCYPART_GRANDPAR
(19,2),(2,22),-0.528406 # DEPENDENCYPART_GRANDPAR
(19,4),(4,1),-0.342128 # DEPENDENCYPART_GRANDPAR
(19,4),(4,3),-0.144779 # DEPENDENCYPART_GRANDPAR
(19,4),(4,6),-0.184272 # DEPENDENCYPART_GRANDPAR
(19,4),(4,7),-0.126143 # DEPENDENCYPART_GRANDPAR
(19,4),(4,8),-0.135119 # DEPENDENCYPART_GRANDPAR
(19,4),(4,12),-0.263509 # DEPENDENCYPART_GRANDPAR
(19,4),(4,15),-0.183784 # DEPENDENCYPART_GRANDPAR
(19,4),(4,16),-0.0980131 # DEPENDENCYPART_GRANDPAR
(19,4),(4,18),-0.0319173 # DEPENDENCYPART_GRANDPAR
(19,6),(6,1),-0.342128 # DEPENDENCYPART_GRANDPAR
(19,6),(6,2),-0.290108 # DEPENDENCYPART_GRANDPAR
(19,6),(6,3),-0.144779 # DEPENDENCYPART_GRANDPAR
(19,6),(6,4),-0.470941 # DEPENDENCYPART_GRANDPAR
(19,6),(6,5),-0.0750625 # DEPENDENCYPART_GRANDPAR
(19,6),(6,7),-0.126143 # DEPENDENCYPART_GRANDPAR
(19,6),(6,8),-0.135119 # DEPENDENCYPART_GRANDPAR
(19,6),(6,12),-0.263509 # DEPENDENCYPART_GRANDPAR
(19,6),(6,15),-0.183784 # DEPENDENCYPART_GRANDPAR
(19,7),(7,1),-0.342128 # DEPENDENCYPART_GRANDPAR
(19,7),(7,2),-0.290108 # DEPENDENCYPART_GRANDPAR
(19,7),(7,3),-0.144779 # DEPENDENCYPART_GRANDPAR
(19,7),(7,4),-0.470941 # DEPENDENCYPART_GRANDPAR
(19,7),(7,5),-0.0750625 # DEPENDENCYPART_GRANDPAR
(19,7),(7,6),-0.246708 # DEPENDENCYPART_GRANDPAR
(19,7),(7,8),-0.135119 # DEPENDENCYPART_GRANDPAR
(19,7),(7,12),-0.263509 # DEPENDENCYPART_GRANDPAR
(19,7),(7,13),-0.0853618 # DEPENDENCYPART_GRANDPAR
(19,7),(7,15),-0.183784 # DEPENDENCYPART_GRANDPAR
(19,7),(7,16),-0.0980131 # DEPENDENCYPART_GRANDPAR
(19,7),(7,18),-0.0319173 # DEPENDENCYPART_GRANDPAR
(19,7),(7,19),-0.986754 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,7),(7,22),-0.546162 # DEPENDENCYPART_GRANDPAR
(19,8),(8,1),-0.243648 # DEPENDENCYPART_GRANDPAR
(19,8),(8,2),-0.18712 # DEPENDENCYPART_GRANDPAR
(19,8),(8,3),-0.10223 # DEPENDENCYPART_GRANDPAR
(19,8),(8,4),-0.426969 # DEPENDENCYPART_GRANDPAR
(19,8),(8,5),0.00794085 # DEPENDENCYPART_GRANDPAR
(19,8),(8,6),-0.202736 # DEPENDENCYPART_GRANDPAR
(19,8),(8,7),-0.144607 # DEPENDENCYPART_GRANDPAR
(19,8),(8,9),-0.145253 # DEPENDENCYPART_GRANDPAR
(19,8),(8,10),-0.0562143 # DEPENDENCYPART_GRANDPAR
(19,8),(8,11),-0.00329985 # DEPENDENCYPART_GRANDPAR
(19,8),(8,12),-0.356724 # DEPENDENCYPART_GRANDPAR
(19,8),(8,13),-0.144339 # DEPENDENCYPART_GRANDPAR
(19,8),(8,14),0.0337605 # DEPENDENCYPART_GRANDPAR
(19,8),(8,15),-0.277206 # DEPENDENCYPART_GRANDPAR
(19,8),(8,16),-0.15699 # DEPENDENCYPART_GRANDPAR
(19,8),(8,18),-0.125339 # DEPENDENCYPART_GRANDPAR
(19,8),(8,19),-1.32844 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,8),(8,21),-1.03407 # DEPENDENCYPART_GRANDPAR
(19,8),(8,22),-0.832532 # DEPENDENCYPART_GRANDPAR
(19,11),(11,1),-0.273163 # DEPENDENCYPART_GRANDPAR
(19,11),(11,2),-0.225061 # DEPENDENCYPART_GRANDPAR
(19,11),(11,6),-0.193953 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),-0.0121853 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),0.121183 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),-0.23596 # DEPENDENCYPART_GRANDPAR
(19,11),(11,19),-0.972291 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,12),(12,1),-0.342128 # DEPENDENCYPART_GRANDPAR
(19,12),(12,2),-0.290108 # DEPENDENCYPART_GRANDPAR
(19,12),(12,3),-0.144779 # DEPENDENCYPART_GRANDPAR
(19,12),(12,4),-0.470941 # DEPENDENCYPART_GRANDPAR
(19,12),(12,5),-0.0777355 # DEPENDENCYPART_GRANDPAR
(19,12),(12,6),-0.246708 # DEPENDENCYPART_GRANDPAR
(19,12),(12,7),-0.188579 # DEPENDENCYPART_GRANDPAR
(19,12),(12,8),-0.147931 # DEPENDENCYPART_GRANDPAR
(19,12),(12,10),0.0513664 # DEPENDENCYPART_GRANDPAR
(19,12),(12,11),-0.000960577 # DEPENDENCYPART_GRANDPAR
(19,12),(12,13),-0.0853618 # DEPENDENCYPART_GRANDPAR
(19,12),(12,15),-0.183784 # DEPENDENCYPART_GRANDPAR
(19,12),(12,16),-0.0980131 # DEPENDENCYPART_GRANDPAR
(19,12),(12,18),-0.0319173 # DEPENDENCYPART_GRANDPAR
(19,12),(12,19),-0.986754 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,12),(12,21),-0.667849 # DEPENDENCYPART_GRANDPAR
(19,12),(12,22),-0.546162 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),-0.109387 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-0.219344 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.0516009 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),0.0513664 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.325626 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.117616 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),0.141341 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.0980131 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),-0.0319173 # DEPENDENCYPART_GRANDPAR
(19,15),(15,21),-0.667849 # DEPENDENCYPART_GRANDPAR
(19,15),(15,22),-0.546162 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.122039 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.0674774 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-0.957401 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,14),0.141341 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.24622 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),0.182139 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.667849 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.504504 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),0.0446706 # DEPENDENCYPART_GRANDPAR
(19,21),(21,14),-0.342453 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-0.981473 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.301655 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.829606 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.514135 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.510774 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.210273 # DEPENDENCYPART_GRANDPAR
(20,19),(19,1),-0.466353 # DEPENDENCYPART_GRANDPAR
(20,19),(19,2),-0.427427 # DEPENDENCYPART_GRANDPAR
(20,19),(19,4),-0.575808 # DEPENDENCYPART_GRANDPAR
(20,19),(19,6),-0.568325 # DEPENDENCYPART_GRANDPAR
(20,19),(19,7),-0.578042 # DEPENDENCYPART_GRANDPAR
(20,19),(19,8),-0.321357 # DEPENDENCYPART_GRANDPAR
(20,19),(19,11),-0.0583738 # DEPENDENCYPART_GRANDPAR
(20,19),(19,12),-0.480182 # DEPENDENCYPART_GRANDPAR
(20,19),(19,13),-0.275294 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),-0.284148 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.421627 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),-0.296541 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.235676 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.301721 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-0.888504 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.292487 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),-0.425049 # DEPENDENCYPART_GRANDPAR
(20,21),(21,14),-0.626456 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-0.813511 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.577983 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.693604 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.536481 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.616858 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.10331 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),-0.456002 # DEPENDENCYPART_GRANDPAR
(21,14),(14,15),-0.442088 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.460511 # DEPENDENCYPART_GRANDPAR
(21,15),(15,10),-0.64994 # DEPENDENCYPART_GRANDPAR
(21,15),(15,12),-1.01087 # DEPENDENCYPART_GRANDPAR
(21,15),(15,13),-0.46287 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.454719 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),-0.410165 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),-0.0611782 # DEPENDENCYPART_GRANDPAR
(21,15),(15,21),-1.11888 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,15),(15,22),-0.587745 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.430302 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),-0.210654 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.38477 # DEPENDENCYPART_GRANDPAR
(21,18),(18,14),-0.454719 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.413553 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.336302 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.11888 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,1),-1.02289 # DEPENDENCYPART_GRANDPAR
(21,19),(19,2),-1.06701 # DEPENDENCYPART_GRANDPAR
(21,19),(19,4),-0.798364 # DEPENDENCYPART_GRANDPAR
(21,19),(19,6),-1.33135 # DEPENDENCYPART_GRANDPAR
(21,19),(19,7),-0.742269 # DEPENDENCYPART_GRANDPAR
(21,19),(19,8),-0.713634 # DEPENDENCYPART_GRANDPAR
(21,19),(19,11),-0.927541 # DEPENDENCYPART_GRANDPAR
(21,19),(19,12),-1.03891 # DEPENDENCYPART_GRANDPAR
(21,19),(19,13),-0.630624 # DEPENDENCYPART_GRANDPAR
(21,19),(19,14),-0.694473 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.441594 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.604924 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.576057 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.21016 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.403979 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.0573 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.561707 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.344376 # DEPENDENCYPART_GRANDPAR
