# _root_ A szponzoroknak és nekünk is szívügyünk az utánpótlás , ezért mindent elkövetünk , hogy a jövőben még több pénzt fordítsunk erre .
#goldHeads=2,4,4,6,6,10,8,6,10,0,12,10,12,12,16,20,19,19,20,12,20,10,
#predictedHeads=2,3,10,6,6,10,8,6,10,0,12,10,12,12,16,20,20,19,20,12,20,10,
(8,6),(6,9),-0.5956 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.54108 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.491544 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-0.493991 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-0.830237 # DEPENDENCYPART_GRANDPAR
(8,6),(6,17),-0.694588 # DEPENDENCYPART_GRANDPAR
(8,6),(6,20),-0.602567 # DEPENDENCYPART_GRANDPAR
(8,6),(6,22),-0.905514 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.283887 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),0.154797 # DEPENDENCYPART_GRANDPAR
(10,3),(3,1),-0.308499 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.0218713 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),0.21369 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),0.144514 # DEPENDENCYPART_GRANDPAR
(10,3),(3,6),0.0690483 # DEPENDENCYPART_GRANDPAR
(10,3),(3,8),0.254196 # DEPENDENCYPART_GRANDPAR
(10,3),(3,9),-0.0463646 # DEPENDENCYPART_GRANDPAR
(10,3),(3,10),-0.737975 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,3),(3,12),-0.65526 # DEPENDENCYPART_GRANDPAR
(10,3),(3,13),-0.188216 # DEPENDENCYPART_GRANDPAR
(10,3),(3,14),-0.315134 # DEPENDENCYPART_GRANDPAR
(10,3),(3,17),-0.544758 # DEPENDENCYPART_GRANDPAR
(10,3),(3,18),-0.630944 # DEPENDENCYPART_GRANDPAR
(10,3),(3,20),-0.545418 # DEPENDENCYPART_GRANDPAR
(10,3),(3,22),-0.819747 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),-0.281802 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),0.0209333 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),0.0478574 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),0.245928 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),0.138462 # DEPENDENCYPART_GRANDPAR
(10,5),(5,8),0.323609 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-0.736207 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,12),-0.638284 # DEPENDENCYPART_GRANDPAR
(10,5),(5,14),-0.313375 # DEPENDENCYPART_GRANDPAR
(10,5),(5,20),-0.528442 # DEPENDENCYPART_GRANDPAR
(10,5),(5,22),-0.816949 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.283887 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.0110741 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),0.0667349 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),0.223711 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),0.0731743 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.184729 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),0.229702 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.144745 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-0.70297 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,12),-0.56248 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-0.165878 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-0.791084 # DEPENDENCYPART_GRANDPAR
(10,6),(6,17),-0.509834 # DEPENDENCYPART_GRANDPAR
(10,6),(6,20),-0.452638 # DEPENDENCYPART_GRANDPAR
(10,6),(6,22),-0.799957 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),-0.283887 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),-0.0110741 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),0.0667349 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),0.0731743 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),0.0237964 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.136205 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.144745 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.593475 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.213658 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,1),-0.921181 # DEPENDENCYPART_GRANDPAR
(10,12),(12,2),-0.978264 # DEPENDENCYPART_GRANDPAR
(10,12),(12,3),-0.686819 # DEPENDENCYPART_GRANDPAR
(10,12),(12,4),-0.428384 # DEPENDENCYPART_GRANDPAR
(10,12),(12,5),-0.609868 # DEPENDENCYPART_GRANDPAR
(10,12),(12,6),-0.943394 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.741403 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-0.758245 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.901215 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.234529 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),0.242878 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),0.299584 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),0.277646 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.283348 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.0895064 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.0671135 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.209592 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.190591 # DEPENDENCYPART_GRANDPAR
(10,12),(12,20),0.168736 # DEPENDENCYPART_GRANDPAR
(10,12),(12,21),0.106896 # DEPENDENCYPART_GRANDPAR
(10,12),(12,22),-0.396578 # DEPENDENCYPART_GRANDPAR
(10,14),(14,2),-0.675749 # DEPENDENCYPART_GRANDPAR
(10,14),(14,3),-0.43681 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-0.214199 # DEPENDENCYPART_GRANDPAR
(10,14),(14,5),-0.333308 # DEPENDENCYPART_GRANDPAR
(10,14),(14,6),-0.640878 # DEPENDENCYPART_GRANDPAR
(10,14),(14,8),-0.45573 # DEPENDENCYPART_GRANDPAR
(10,14),(14,9),-0.63315 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.205763 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,12),0.0913452 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),0.372119 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.108145 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.0515947 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.222637 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.190673 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),0.123847 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),-0.333007 # DEPENDENCYPART_GRANDPAR
(10,16),(16,11),0.287336 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),0.150867 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.435748 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.146874 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.197702 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.207357 # DEPENDENCYPART_GRANDPAR
(10,17),(17,6),-0.545497 # DEPENDENCYPART_GRANDPAR
(10,17),(17,8),-0.360349 # DEPENDENCYPART_GRANDPAR
(10,17),(17,10),-0.169454 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,17),(17,12),0.0846659 # DEPENDENCYPART_GRANDPAR
(10,17),(17,13),0.316573 # DEPENDENCYPART_GRANDPAR
(10,17),(17,14),0.248106 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.103598 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.186527 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.118564 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),0.164969 # DEPENDENCYPART_GRANDPAR
(10,17),(17,22),-0.415469 # DEPENDENCYPART_GRANDPAR
(10,18),(18,15),-0.30851 # DEPENDENCYPART_GRANDPAR
(10,18),(18,16),-0.0768843 # DEPENDENCYPART_GRANDPAR
(10,18),(18,17),-0.0149252 # DEPENDENCYPART_GRANDPAR
(10,19),(19,8),-0.456732 # DEPENDENCYPART_GRANDPAR
(10,19),(19,11),0.28577 # DEPENDENCYPART_GRANDPAR
(10,19),(19,13),0.293743 # DEPENDENCYPART_GRANDPAR
(10,19),(19,14),0.149251 # DEPENDENCYPART_GRANDPAR
(10,19),(19,15),-0.438785 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),-0.105012 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),-0.123662 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.188412 # DEPENDENCYPART_GRANDPAR
(10,20),(20,2),-0.978264 # DEPENDENCYPART_GRANDPAR
(10,20),(20,3),-0.686819 # DEPENDENCYPART_GRANDPAR
(10,20),(20,4),-0.428384 # DEPENDENCYPART_GRANDPAR
(10,20),(20,5),-0.609868 # DEPENDENCYPART_GRANDPAR
(10,20),(20,6),-0.943394 # DEPENDENCYPART_GRANDPAR
(10,20),(20,8),-0.758245 # DEPENDENCYPART_GRANDPAR
(10,20),(20,9),-0.901215 # DEPENDENCYPART_GRANDPAR
(10,20),(20,10),-0.234529 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,20),(20,11),0.242878 # DEPENDENCYPART_GRANDPAR
(10,20),(20,12),-0.0281652 # DEPENDENCYPART_GRANDPAR
(10,20),(20,13),0.243803 # DEPENDENCYPART_GRANDPAR
(10,20),(20,14),0.148372 # DEPENDENCYPART_GRANDPAR
(10,20),(20,15),-0.458208 # DEPENDENCYPART_GRANDPAR
(10,20),(20,16),-0.178718 # DEPENDENCYPART_GRANDPAR
(10,20),(20,17),-0.11077 # DEPENDENCYPART_GRANDPAR
(10,20),(20,18),-0.2151 # DEPENDENCYPART_GRANDPAR
(10,20),(20,19),-0.239456 # DEPENDENCYPART_GRANDPAR
(10,20),(20,21),0.106896 # DEPENDENCYPART_GRANDPAR
(10,20),(20,22),-0.396578 # DEPENDENCYPART_GRANDPAR
(10,21),(21,3),-0.385079 # DEPENDENCYPART_GRANDPAR
(10,21),(21,5),-0.294156 # DEPENDENCYPART_GRANDPAR
(10,21),(21,9),-0.594248 # DEPENDENCYPART_GRANDPAR
(10,21),(21,10),-0.217017 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,21),(21,11),0.309986 # DEPENDENCYPART_GRANDPAR
(10,21),(21,12),-0.00847841 # DEPENDENCYPART_GRANDPAR
(10,21),(21,13),0.32893 # DEPENDENCYPART_GRANDPAR
(10,21),(21,14),0.192309 # DEPENDENCYPART_GRANDPAR
(10,21),(21,16),-0.146097 # DEPENDENCYPART_GRANDPAR
(10,21),(21,17),-0.0952255 # DEPENDENCYPART_GRANDPAR
(10,21),(21,19),-0.214706 # DEPENDENCYPART_GRANDPAR
(10,21),(21,20),0.101364 # DEPENDENCYPART_GRANDPAR
(10,21),(21,22),-0.460504 # DEPENDENCYPART_GRANDPAR
(11,10),(10,2),-0.637108 # DEPENDENCYPART_GRANDPAR
(11,10),(10,3),-0.407902 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.415182 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.280566 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.516076 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.272932 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.742847 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-0.858095 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-1.04306 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.85328 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.702107 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.964122 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.522724 # DEPENDENCYPART_GRANDPAR
(11,10),(10,18),-0.573883 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-0.654018 # DEPENDENCYPART_GRANDPAR
(11,10),(10,20),-0.753368 # DEPENDENCYPART_GRANDPAR
(11,10),(10,21),-0.620287 # DEPENDENCYPART_GRANDPAR
(11,10),(10,22),-0.931353 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.278901 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),-0.26188 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.463433 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.326499 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),-0.283045 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.454458 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.235414 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),-0.266417 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),-0.26918 # DEPENDENCYPART_GRANDPAR
(12,3),(3,10),-0.432061 # DEPENDENCYPART_GRANDPAR
(12,3),(3,12),-1.22273 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,3),(3,13),-0.497997 # DEPENDENCYPART_GRANDPAR
(12,3),(3,14),-0.411685 # DEPENDENCYPART_GRANDPAR
(12,3),(3,17),-0.399525 # DEPENDENCYPART_GRANDPAR
(12,3),(3,18),-0.455303 # DEPENDENCYPART_GRANDPAR
(12,3),(3,20),-0.0863342 # DEPENDENCYPART_GRANDPAR
(12,3),(3,22),-1.06574 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.179423 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.283091 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),-0.227317 # DEPENDENCYPART_GRANDPAR
(12,4),(4,8),-0.258319 # DEPENDENCYPART_GRANDPAR
(12,4),(4,9),-0.227303 # DEPENDENCYPART_GRANDPAR
(12,4),(4,12),-0.977153 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,4),(4,13),-0.324365 # DEPENDENCYPART_GRANDPAR
(12,4),(4,16),-0.150642 # DEPENDENCYPART_GRANDPAR
(12,4),(4,20),0.159239 # DEPENDENCYPART_GRANDPAR
(12,4),(4,22),-0.894963 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.526232 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.453675 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.582897 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.471666 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.456695 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),-0.487697 # DEPENDENCYPART_GRANDPAR
(12,5),(5,10),-0.494833 # DEPENDENCYPART_GRANDPAR
(12,5),(5,12),-1.19917 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,14),-0.405334 # DEPENDENCYPART_GRANDPAR
(12,5),(5,20),-0.0627794 # DEPENDENCYPART_GRANDPAR
(12,5),(5,22),-1.0588 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.278901 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),-0.119363 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.279973 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.171779 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.452007 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.427336 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.141412 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),-0.114489 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),-0.234323 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-1.14486 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,6),(6,13),-0.504755 # DEPENDENCYPART_GRANDPAR
(12,6),(6,16),-0.475615 # DEPENDENCYPART_GRANDPAR
(12,6),(6,17),-0.38521 # DEPENDENCYPART_GRANDPAR
(12,6),(6,20),-0.00847045 # DEPENDENCYPART_GRANDPAR
(12,6),(6,22),-1.07425 # DEPENDENCYPART_GRANDPAR
(12,8),(8,1),-0.278901 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),-0.119363 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.279973 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.452007 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.103866 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.386711 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.114489 # DEPENDENCYPART_GRANDPAR
(12,10),(10,2),-0.411991 # DEPENDENCYPART_GRANDPAR
(12,10),(10,3),-0.537689 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.574193 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.396495 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.635816 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.427505 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.435092 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),0.0534593 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.19621 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-0.488749 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.402247 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.408471 # DEPENDENCYPART_GRANDPAR
(12,10),(10,17),-0.390166 # DEPENDENCYPART_GRANDPAR
(12,10),(10,18),-0.446229 # DEPENDENCYPART_GRANDPAR
(12,10),(10,19),-0.296923 # DEPENDENCYPART_GRANDPAR
(12,10),(10,20),-0.0598152 # DEPENDENCYPART_GRANDPAR
(12,10),(10,21),-0.533829 # DEPENDENCYPART_GRANDPAR
(12,10),(10,22),-1.05681 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.185981 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.260982 # DEPENDENCYPART_GRANDPAR
(12,14),(14,2),-0.719596 # DEPENDENCYPART_GRANDPAR
(12,14),(14,3),-0.818432 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),-0.572194 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),-0.801223 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),-0.7041 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.73511 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.637504 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.768867 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.90161 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),-0.414499 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.244673 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.328163 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.303634 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.132852 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-0.0779628 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.854805 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),0.206213 # DEPENDENCYPART_GRANDPAR
(12,16),(16,11),-0.160188 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),0.0924245 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.203343 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.0595805 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),0.108752 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),0.257333 # DEPENDENCYPART_GRANDPAR
(12,17),(17,6),-0.391551 # DEPENDENCYPART_GRANDPAR
(12,17),(17,8),-0.422561 # DEPENDENCYPART_GRANDPAR
(12,17),(17,10),-0.562826 # DEPENDENCYPART_GRANDPAR
(12,17),(17,12),-0.699544 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,17),(17,13),-0.134764 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),0.0301576 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.0155097 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.0438969 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),0.125123 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),0.402212 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),-0.727892 # DEPENDENCYPART_GRANDPAR
(12,18),(18,15),-0.102492 # DEPENDENCYPART_GRANDPAR
(12,18),(18,16),0.0675461 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),-0.018594 # DEPENDENCYPART_GRANDPAR
(12,19),(19,8),-0.746631 # DEPENDENCYPART_GRANDPAR
(12,19),(19,11),-0.160391 # DEPENDENCYPART_GRANDPAR
(12,19),(19,13),-0.00256628 # DEPENDENCYPART_GRANDPAR
(12,19),(19,14),0.0933647 # DEPENDENCYPART_GRANDPAR
(12,19),(19,15),-0.200142 # DEPENDENCYPART_GRANDPAR
(12,19),(19,16),0.128235 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),-0.0839739 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),-0.0216059 # DEPENDENCYPART_GRANDPAR
(12,20),(20,2),-0.286548 # DEPENDENCYPART_GRANDPAR
(12,20),(20,3),-0.504586 # DEPENDENCYPART_GRANDPAR
(12,20),(20,4),-0.173544 # DEPENDENCYPART_GRANDPAR
(12,20),(20,5),-0.542049 # DEPENDENCYPART_GRANDPAR
(12,20),(20,6),-0.271052 # DEPENDENCYPART_GRANDPAR
(12,20),(20,8),-0.302062 # DEPENDENCYPART_GRANDPAR
(12,20),(20,9),-0.376087 # DEPENDENCYPART_GRANDPAR
(12,20),(20,10),-0.522723 # DEPENDENCYPART_GRANDPAR
(12,20),(20,11),0.196115 # DEPENDENCYPART_GRANDPAR
(12,20),(20,12),-0.696128 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,20),(20,13),-0.147514 # DEPENDENCYPART_GRANDPAR
(12,20),(20,14),0.017661 # DEPENDENCYPART_GRANDPAR
(12,20),(20,15),-0.276842 # DEPENDENCYPART_GRANDPAR
(12,20),(20,16),0.0432802 # DEPENDENCYPART_GRANDPAR
(12,20),(20,17),-0.103259 # DEPENDENCYPART_GRANDPAR
(12,20),(20,18),-0.103621 # DEPENDENCYPART_GRANDPAR
(12,20),(20,19),0.168059 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),-0.000661209 # DEPENDENCYPART_GRANDPAR
(12,20),(20,22),-0.663453 # DEPENDENCYPART_GRANDPAR
(12,21),(21,3),-0.383652 # DEPENDENCYPART_GRANDPAR
(12,21),(21,5),-0.379416 # DEPENDENCYPART_GRANDPAR
(12,21),(21,9),-0.18906 # DEPENDENCYPART_GRANDPAR
(12,21),(21,10),-0.335774 # DEPENDENCYPART_GRANDPAR
(12,21),(21,11),0.230167 # DEPENDENCYPART_GRANDPAR
(12,21),(21,12),-0.729886 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,21),(21,13),-0.115956 # DEPENDENCYPART_GRANDPAR
(12,21),(21,14),0.00601553 # DEPENDENCYPART_GRANDPAR
(12,21),(21,16),-0.0768141 # DEPENDENCYPART_GRANDPAR
(12,21),(21,17),-0.159114 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),0.039348 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),0.406505 # DEPENDENCYPART_GRANDPAR
(12,21),(21,22),-0.609547 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),-0.312406 # DEPENDENCYPART_GRANDPAR
(14,2),(2,5),-0.199924 # DEPENDENCYPART_GRANDPAR
(14,3),(3,1),-0.387595 # DEPENDENCYPART_GRANDPAR
(14,3),(3,2),-0.216472 # DEPENDENCYPART_GRANDPAR
(14,3),(3,4),-0.234715 # DEPENDENCYPART_GRANDPAR
(14,3),(3,5),-0.157064 # DEPENDENCYPART_GRANDPAR
(14,3),(3,6),-0.280891 # DEPENDENCYPART_GRANDPAR
(14,3),(3,8),-0.107844 # DEPENDENCYPART_GRANDPAR
(14,3),(3,9),-0.0615118 # DEPENDENCYPART_GRANDPAR
(14,3),(3,10),-0.221092 # DEPENDENCYPART_GRANDPAR
(14,3),(3,12),-0.0951956 # DEPENDENCYPART_GRANDPAR
(14,3),(3,13),-0.211441 # DEPENDENCYPART_GRANDPAR
(14,3),(3,14),-0.752059 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,3),(3,17),-0.352546 # DEPENDENCYPART_GRANDPAR
(14,3),(3,18),-0.387137 # DEPENDENCYPART_GRANDPAR
(14,3),(3,20),-0.524721 # DEPENDENCYPART_GRANDPAR
(14,3),(3,22),-0.862175 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),-0.101086 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),-0.0637164 # DEPENDENCYPART_GRANDPAR
(14,4),(4,6),-0.300117 # DEPENDENCYPART_GRANDPAR
(14,4),(4,8),-0.12707 # DEPENDENCYPART_GRANDPAR
(14,4),(4,9),-0.185571 # DEPENDENCYPART_GRANDPAR
(14,4),(4,12),-0.161713 # DEPENDENCYPART_GRANDPAR
(14,4),(4,13),-0.335501 # DEPENDENCYPART_GRANDPAR
(14,4),(4,16),-0.258086 # DEPENDENCYPART_GRANDPAR
(14,4),(4,20),-0.422937 # DEPENDENCYPART_GRANDPAR
(14,4),(4,22),-0.828623 # DEPENDENCYPART_GRANDPAR
(14,5),(5,1),-0.37334 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),-0.18507 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),-0.168304 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),-0.168112 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),-0.241811 # DEPENDENCYPART_GRANDPAR
(14,5),(5,8),-0.0687641 # DEPENDENCYPART_GRANDPAR
(14,5),(5,10),-0.108532 # DEPENDENCYPART_GRANDPAR
(14,5),(5,12),-0.109308 # DEPENDENCYPART_GRANDPAR
(14,5),(5,14),-0.749848 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,5),(5,20),-0.507023 # DEPENDENCYPART_GRANDPAR
(14,5),(5,22),-0.858925 # DEPENDENCYPART_GRANDPAR
(14,6),(6,1),-0.312406 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),-0.152133 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),-0.0971587 # DEPENDENCYPART_GRANDPAR
(14,6),(6,4),-0.140603 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.181531 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),-0.304775 # DEPENDENCYPART_GRANDPAR
(14,6),(6,8),-0.167648 # DEPENDENCYPART_GRANDPAR
