# _root_ Lajtos és Rózsavölgyi él-hal a sportágért , így aztán nem csoda , ha nem sajnálják a pénzt a futballra .
#goldHeads=4,4,4,9,6,4,9,9,0,13,13,13,9,15,13,17,15,19,15,9,
#predictedHeads=4,4,4,8,6,4,8,0,15,15,13,13,15,15,8,17,15,19,15,8,
(8,10),(10,12),0.283766 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),0.261656 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),0.398101 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),-0.177524 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),0.0564738 # DEPENDENCYPART_GRANDPAR
(8,10),(10,20),-0.451801 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-0.698808 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-0.459874 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-0.801184 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-0.590269 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.622295 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.502624 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.662224 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.386173 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),0.142834 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.044507 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),0.12894 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),0.331699 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.274311 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.0403159 # DEPENDENCYPART_GRANDPAR
(8,11),(11,20),-0.547583 # DEPENDENCYPART_GRANDPAR
(8,13),(13,1),-0.681229 # DEPENDENCYPART_GRANDPAR
(8,13),(13,2),-0.492053 # DEPENDENCYPART_GRANDPAR
(8,13),(13,3),-0.783605 # DEPENDENCYPART_GRANDPAR
(8,13),(13,4),-0.666828 # DEPENDENCYPART_GRANDPAR
(8,13),(13,6),-0.485045 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-0.681602 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-0.364295 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,9),0.189735 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),0.0413793 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),0.162058 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),0.255393 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.182183 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),0.309023 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.244251 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.00954235 # DEPENDENCYPART_GRANDPAR
(8,13),(13,20),-0.463113 # DEPENDENCYPART_GRANDPAR
(8,14),(14,10),0.0953091 # DEPENDENCYPART_GRANDPAR
(8,14),(14,11),0.176459 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),0.264154 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),0.221533 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.177524 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),0.0564738 # DEPENDENCYPART_GRANDPAR
(8,15),(15,1),-1.01119 # DEPENDENCYPART_GRANDPAR
(8,15),(15,2),-0.758947 # DEPENDENCYPART_GRANDPAR
(8,15),(15,3),-1.11357 # DEPENDENCYPART_GRANDPAR
(8,15),(15,4),-0.913611 # DEPENDENCYPART_GRANDPAR
(8,15),(15,5),-0.839756 # DEPENDENCYPART_GRANDPAR
(8,15),(15,6),-0.815008 # DEPENDENCYPART_GRANDPAR
(8,15),(15,7),-0.967841 # DEPENDENCYPART_GRANDPAR
(8,15),(15,8),-0.342098 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,15),(15,9),0.220677 # DEPENDENCYPART_GRANDPAR
(8,15),(15,10),-0.0404486 # DEPENDENCYPART_GRANDPAR
(8,15),(15,11),0.0733555 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),0.217345 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),0.113358 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.264055 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-0.500723 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.170647 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.483864 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),0.0831387 # DEPENDENCYPART_GRANDPAR
(8,15),(15,20),-0.421291 # DEPENDENCYPART_GRANDPAR
(8,17),(17,8),-0.384042 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,17),(17,10),-0.0363126 # DEPENDENCYPART_GRANDPAR
(8,17),(17,13),0.0951301 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-0.728693 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.587397 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),-0.0389392 # DEPENDENCYPART_GRANDPAR
(8,17),(17,20),-0.542609 # DEPENDENCYPART_GRANDPAR
(8,19),(19,2),-0.459873 # DEPENDENCYPART_GRANDPAR
(8,19),(19,9),0.145884 # DEPENDENCYPART_GRANDPAR
(8,19),(19,16),-0.726491 # DEPENDENCYPART_GRANDPAR
(8,19),(19,17),-0.265645 # DEPENDENCYPART_GRANDPAR
(8,19),(19,18),-0.709633 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-0.0398514 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),0.0566508 # DEPENDENCYPART_GRANDPAR
(9,1),(1,6),0.237704 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),0.0223196 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),-0.0449118 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),0.130381 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),0.232644 # DEPENDENCYPART_GRANDPAR
(9,2),(2,7),-0.00965655 # DEPENDENCYPART_GRANDPAR
(9,2),(2,8),-0.0525158 # DEPENDENCYPART_GRANDPAR
(9,2),(2,9),-0.66081 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,2),(2,10),-0.111315 # DEPENDENCYPART_GRANDPAR
(9,2),(2,11),-0.279279 # DEPENDENCYPART_GRANDPAR
(9,2),(2,12),-0.121504 # DEPENDENCYPART_GRANDPAR
(9,2),(2,13),-0.216248 # DEPENDENCYPART_GRANDPAR
(9,2),(2,15),-0.236672 # DEPENDENCYPART_GRANDPAR
(9,2),(2,17),-0.768989 # DEPENDENCYPART_GRANDPAR
(9,2),(2,20),-0.673711 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),0.0291 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),0.101778 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),0.0566508 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),0.237704 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),-0.0659415 # DEPENDENCYPART_GRANDPAR
(9,3),(3,11),-0.292089 # DEPENDENCYPART_GRANDPAR
(9,3),(3,13),-0.181325 # DEPENDENCYPART_GRANDPAR
(9,3),(3,15),-0.14406 # DEPENDENCYPART_GRANDPAR
(9,3),(3,20),-0.65408 # DEPENDENCYPART_GRANDPAR
(9,4),(4,1),0.0353351 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),0.0698554 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.0881739 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.323709 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),0.102761 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),-0.179131 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),-0.0261529 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-0.950852 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,10),-0.40048 # DEPENDENCYPART_GRANDPAR
(9,4),(4,11),-0.592989 # DEPENDENCYPART_GRANDPAR
(9,4),(4,12),-0.394322 # DEPENDENCYPART_GRANDPAR
(9,4),(4,13),-0.531035 # DEPENDENCYPART_GRANDPAR
(9,4),(4,14),-0.611143 # DEPENDENCYPART_GRANDPAR
(9,4),(4,15),-0.458337 # DEPENDENCYPART_GRANDPAR
(9,4),(4,17),-1.08285 # DEPENDENCYPART_GRANDPAR
(9,4),(4,19),-0.875835 # DEPENDENCYPART_GRANDPAR
(9,4),(4,20),-0.892199 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),0.0291 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),0.101778 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.0944089 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),0.0354108 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.205876 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.0659415 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.00159574 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-0.625958 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,11),-0.292089 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.0993263 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.14406 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),-0.00436982 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),0.0578926 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.127879 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.00369079 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.230824 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),0.149677 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.231351 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-0.656328 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.107136 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.272713 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.116947 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.211756 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.317798 # DEPENDENCYPART_GRANDPAR
(9,8),(8,15),-0.217357 # DEPENDENCYPART_GRANDPAR
(9,8),(8,17),-0.762422 # DEPENDENCYPART_GRANDPAR
(9,8),(8,19),-0.556029 # DEPENDENCYPART_GRANDPAR
(9,8),(8,20),-0.670003 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-0.410638 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.567785 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.441764 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.0951072 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),0.472751 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),0.482158 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),0.411486 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),0.472402 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.020696 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),0.195547 # DEPENDENCYPART_GRANDPAR
(9,10),(10,20),-0.235669 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),-0.659449 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-0.368471 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-0.782958 # DEPENDENCYPART_GRANDPAR
(9,11),(11,4),-0.529808 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.634992 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-0.505402 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.585383 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.450255 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.170733 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),0.376758 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.331807 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),0.415969 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.108589 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),0.107651 # DEPENDENCYPART_GRANDPAR
(9,11),(11,20),-0.324873 # DEPENDENCYPART_GRANDPAR
(9,13),(13,1),-0.640031 # DEPENDENCYPART_GRANDPAR
(9,13),(13,2),-0.399014 # DEPENDENCYPART_GRANDPAR
(9,13),(13,3),-0.76354 # DEPENDENCYPART_GRANDPAR
(9,13),(13,4),-0.604341 # DEPENDENCYPART_GRANDPAR
(9,13),(13,6),-0.485984 # DEPENDENCYPART_GRANDPAR
(9,13),(13,7),-0.603231 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),-0.48081 # DEPENDENCYPART_GRANDPAR
(9,13),(13,9),-0.17968 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,13),(13,10),0.411621 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),0.425579 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),0.361861 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),0.21194 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),0.393887 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.082897 # DEPENDENCYPART_GRANDPAR
(9,13),(13,19),0.134023 # DEPENDENCYPART_GRANDPAR
(9,13),(13,20),-0.241009 # DEPENDENCYPART_GRANDPAR
(9,14),(14,10),0.471056 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),0.453471 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),0.394202 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),0.369204 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.020696 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),0.195547 # DEPENDENCYPART_GRANDPAR
(9,15),(15,1),-0.960156 # DEPENDENCYPART_GRANDPAR
(9,15),(15,2),-0.658372 # DEPENDENCYPART_GRANDPAR
(9,15),(15,3),-1.08366 # DEPENDENCYPART_GRANDPAR
(9,15),(15,4),-0.844079 # DEPENDENCYPART_GRANDPAR
(9,15),(15,5),-0.844041 # DEPENDENCYPART_GRANDPAR
(9,15),(15,6),-0.806109 # DEPENDENCYPART_GRANDPAR
(9,15),(15,7),-0.880377 # DEPENDENCYPART_GRANDPAR
(9,15),(15,8),-0.776492 # DEPENDENCYPART_GRANDPAR
(9,15),(15,9),-0.157376 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,15),(15,10),0.310613 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),0.319784 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),0.308871 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),0.245544 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),0.0999502 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.177437 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.116213 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.162059 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),0.119816 # DEPENDENCYPART_GRANDPAR
(9,15),(15,20),-0.265646 # DEPENDENCYPART_GRANDPAR
(9,17),(17,8),-0.450253 # DEPENDENCYPART_GRANDPAR
(9,17),(17,10),0.38666 # DEPENDENCYPART_GRANDPAR
(9,17),(17,13),0.291289 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),-0.265025 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),-0.205746 # DEPENDENCYPART_GRANDPAR
(9,17),(17,19),0.109028 # DEPENDENCYPART_GRANDPAR
(9,17),(17,20),-0.319898 # DEPENDENCYPART_GRANDPAR
(9,19),(19,2),-0.368469 # DEPENDENCYPART_GRANDPAR
(9,19),(19,9),-0.16683 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,19),(19,16),-0.262823 # DEPENDENCYPART_GRANDPAR
(9,19),(19,17),-0.0354206 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),-0.247446 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.0618354 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.164072 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.0681312 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.21276 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.168158 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),0.0742626 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.121658 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.0477174 # DEPENDENCYPART_GRANDPAR
(10,6),(6,11),-0.229258 # DEPENDENCYPART_GRANDPAR
(10,6),(6,12),-0.468301 # DEPENDENCYPART_GRANDPAR
(10,6),(6,15),-0.4328 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),-0.0124287 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),-0.154956 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.0187244 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.233831 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-0.146954 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),0.0514269 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.169154 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.0705066 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-0.830696 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.188539 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-0.458188 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.246661 # DEPENDENCYPART_GRANDPAR
(10,8),(8,14),-0.366354 # DEPENDENCYPART_GRANDPAR
(10,8),(8,15),-0.470187 # DEPENDENCYPART_GRANDPAR
(10,8),(8,17),-0.62769 # DEPENDENCYPART_GRANDPAR
(10,8),(8,19),-0.618793 # DEPENDENCYPART_GRANDPAR
(10,8),(8,20),-0.77496 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),0.0107487 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.155202 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),0.00445296 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.247288 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.14501 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),0.0746043 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.152219 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.202426 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-0.83061 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.187518 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.458117 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.24662 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.366267 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.469735 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-0.62667 # DEPENDENCYPART_GRANDPAR
(10,9),(9,19),-0.617772 # DEPENDENCYPART_GRANDPAR
(10,9),(9,20),-0.774959 # DEPENDENCYPART_GRANDPAR
(10,11),(11,1),-0.454223 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-0.472176 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-0.460518 # DEPENDENCYPART_GRANDPAR
(10,11),(11,4),-0.538421 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-0.514707 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-0.390367 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.400213 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.519076 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.441982 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.423513 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.208736 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.108518 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.27757 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),-0.268659 # DEPENDENCYPART_GRANDPAR
(10,11),(11,20),-0.5092 # DEPENDENCYPART_GRANDPAR
(10,13),(13,1),-0.414118 # DEPENDENCYPART_GRANDPAR
(10,13),(13,2),-0.473927 # DEPENDENCYPART_GRANDPAR
(10,13),(13,3),-0.420413 # DEPENDENCYPART_GRANDPAR
(10,13),(13,4),-0.576861 # DEPENDENCYPART_GRANDPAR
(10,13),(13,6),-0.350262 # DEPENDENCYPART_GRANDPAR
(10,13),(13,7),-0.3903 # DEPENDENCYPART_GRANDPAR
(10,13),(13,8),-0.520885 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-0.443798 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.444792 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),0.242455 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.139207 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.0670579 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.154664 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.209462 # DEPENDENCYPART_GRANDPAR
(10,13),(13,19),-0.200127 # DEPENDENCYPART_GRANDPAR
(10,13),(13,20),-0.437042 # DEPENDENCYPART_GRANDPAR
(10,15),(15,1),-0.440336 # DEPENDENCYPART_GRANDPAR
(10,15),(15,2),-0.502819 # DEPENDENCYPART_GRANDPAR
(10,15),(15,3),-0.446632 # DEPENDENCYPART_GRANDPAR
(10,15),(15,4),-0.593348 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-0.494267 # DEPENDENCYPART_GRANDPAR
(10,15),(15,6),-0.376481 # DEPENDENCYPART_GRANDPAR
(10,15),(15,7),-0.446379 # DEPENDENCYPART_GRANDPAR
(10,15),(15,8),-0.586732 # DEPENDENCYPART_GRANDPAR
(10,15),(15,9),-0.507477 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-0.450138 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),0.214049 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),-0.207403 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),0.12146 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),0.0142045 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.259383 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.199811 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.314583 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.180708 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.401914 # DEPENDENCYPART_GRANDPAR
(10,17),(17,8),-0.519076 # DEPENDENCYPART_GRANDPAR
(10,17),(17,10),-0.41673 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,17),(17,13),0.157837 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.280055 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.400493 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.271023 # DEPENDENCYPART_GRANDPAR
(10,17),(17,20),-0.507823 # DEPENDENCYPART_GRANDPAR
(10,19),(19,2),-0.472176 # DEPENDENCYPART_GRANDPAR
(10,19),(19,9),-0.441982 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),-0.278181 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),-0.0912586 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.333381 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),-0.445235 # DEPENDENCYPART_GRANDPAR
(11,1),(1,4),-0.0776954 # DEPENDENCYPART_GRANDPAR
(11,1),(1,6),0.124251 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.617722 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-0.451662 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.0352466 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),0.117823 # DEPENDENCYPART_GRANDPAR
(11,2),(2,7),0.0602753 # DEPENDENCYPART_GRANDPAR
(11,2),(2,8),0.054035 # DEPENDENCYPART_GRANDPAR
(11,2),(2,9),0.00816797 # DEPENDENCYPART_GRANDPAR
(11,2),(2,10),-0.157633 # DEPENDENCYPART_GRANDPAR
(11,2),(2,11),-0.929504 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,2),(2,12),-0.476468 # DEPENDENCYPART_GRANDPAR
(11,2),(2,13),-0.444795 # DEPENDENCYPART_GRANDPAR
(11,2),(2,15),-0.608621 # DEPENDENCYPART_GRANDPAR
(11,2),(2,17),-0.488236 # DEPENDENCYPART_GRANDPAR
(11,2),(2,20),-0.772991 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.589689 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.183453 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.0776954 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),0.124251 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),-0.0262437 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-0.99108 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,13),-0.459927 # DEPENDENCYPART_GRANDPAR
(11,3),(3,15),-0.567977 # DEPENDENCYPART_GRANDPAR
(11,3),(3,20),-0.799028 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-0.568141 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),-0.273712 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),-0.543679 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.390899 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),-0.032828 # DEPENDENCYPART_GRANDPAR
(11,4),(4,7),-0.154032 # DEPENDENCYPART_GRANDPAR
(11,4),(4,8),0.0940549 # DEPENDENCYPART_GRANDPAR
(11,4),(4,9),0.0464542 # DEPENDENCYPART_GRANDPAR
(11,4),(4,10),-0.0946426 # DEPENDENCYPART_GRANDPAR
(11,4),(4,11),-0.929995 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,4),(4,12),-0.510827 # DEPENDENCYPART_GRANDPAR
(11,4),(4,13),-0.509415 # DEPENDENCYPART_GRANDPAR
(11,4),(4,14),-0.461195 # DEPENDENCYPART_GRANDPAR
(11,4),(4,15),-0.583195 # DEPENDENCYPART_GRANDPAR
(11,4),(4,17),-0.488881 # DEPENDENCYPART_GRANDPAR
(11,4),(4,19),-0.467903 # DEPENDENCYPART_GRANDPAR
(11,4),(4,20),-0.76923 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.589689 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.183453 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.565227 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.0959637 # DEPENDENCYPART_GRANDPAR
