# _root_ Az érdekvédők továbbra is ragaszkodtak ahhoz , hogy az ÉT még április 9. , a részben helyébe lépő Gazdasági_Tanács összehívása előtt üljön össze .
#goldHeads=2,5,5,5,0,5,5,5,10,22,22,13,21,21,19,18,18,19,20,21,22,6,22,5,
#predictedHeads=2,5,5,5,0,5,5,5,10,13,13,13,5,22,19,18,18,19,20,21,22,6,22,5,
(5,13),(13,20),0.0727589 # DEPENDENCYPART_GRANDPAR
(5,13),(13,21),0.0573977 # DEPENDENCYPART_GRANDPAR
(5,13),(13,22),0.712161 # DEPENDENCYPART_GRANDPAR
(5,13),(13,24),-0.859264 # DEPENDENCYPART_GRANDPAR
(5,16),(16,11),0.0180055 # DEPENDENCYPART_GRANDPAR
(5,16),(16,15),0.0187241 # DEPENDENCYPART_GRANDPAR
(5,16),(16,17),-0.080009 # DEPENDENCYPART_GRANDPAR
(5,16),(16,19),-0.125425 # DEPENDENCYPART_GRANDPAR
(5,16),(16,21),0.0718928 # DEPENDENCYPART_GRANDPAR
(5,17),(17,9),0.0964126 # DEPENDENCYPART_GRANDPAR
(5,17),(17,12),0.00480108 # DEPENDENCYPART_GRANDPAR
(5,17),(17,13),0.0926336 # DEPENDENCYPART_GRANDPAR
(5,17),(17,14),0.154286 # DEPENDENCYPART_GRANDPAR
(5,17),(17,15),-0.0615706 # DEPENDENCYPART_GRANDPAR
(5,17),(17,16),0.0551934 # DEPENDENCYPART_GRANDPAR
(5,17),(17,18),-0.0545692 # DEPENDENCYPART_GRANDPAR
(5,17),(17,19),-0.0619617 # DEPENDENCYPART_GRANDPAR
(5,17),(17,20),0.0680674 # DEPENDENCYPART_GRANDPAR
(5,17),(17,21),0.0573977 # DEPENDENCYPART_GRANDPAR
(5,18),(18,2),-0.3571 # DEPENDENCYPART_GRANDPAR
(5,18),(18,3),-0.160333 # DEPENDENCYPART_GRANDPAR
(5,18),(18,4),-0.619064 # DEPENDENCYPART_GRANDPAR
(5,18),(18,5),-0.706232 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,18),(18,6),0.392699 # DEPENDENCYPART_GRANDPAR
(5,18),(18,7),-0.0519738 # DEPENDENCYPART_GRANDPAR
(5,18),(18,8),0.0303757 # DEPENDENCYPART_GRANDPAR
(5,18),(18,10),-0.0176504 # DEPENDENCYPART_GRANDPAR
(5,18),(18,11),0.0490871 # DEPENDENCYPART_GRANDPAR
(5,18),(18,12),-0.116057 # DEPENDENCYPART_GRANDPAR
(5,18),(18,13),-0.0336299 # DEPENDENCYPART_GRANDPAR
(5,18),(18,14),0.0528047 # DEPENDENCYPART_GRANDPAR
(5,18),(18,15),-0.0766771 # DEPENDENCYPART_GRANDPAR
(5,18),(18,16),0.0737188 # DEPENDENCYPART_GRANDPAR
(5,18),(18,17),-0.148582 # DEPENDENCYPART_GRANDPAR
(5,18),(18,19),-0.222947 # DEPENDENCYPART_GRANDPAR
(5,19),(19,9),0.0961263 # DEPENDENCYPART_GRANDPAR
(5,19),(19,10),0.108005 # DEPENDENCYPART_GRANDPAR
(5,19),(19,12),0.00419333 # DEPENDENCYPART_GRANDPAR
(5,19),(19,15),-0.061857 # DEPENDENCYPART_GRANDPAR
(5,19),(19,16),0.054907 # DEPENDENCYPART_GRANDPAR
(5,19),(19,17),-0.022926 # DEPENDENCYPART_GRANDPAR
(5,19),(19,18),-0.0448762 # DEPENDENCYPART_GRANDPAR
(5,20),(20,6),0.513194 # DEPENDENCYPART_GRANDPAR
(5,20),(20,7),0.0492207 # DEPENDENCYPART_GRANDPAR
(5,20),(20,9),0.0961263 # DEPENDENCYPART_GRANDPAR
(5,20),(20,10),0.108005 # DEPENDENCYPART_GRANDPAR
(5,20),(20,11),0.0255542 # DEPENDENCYPART_GRANDPAR
(5,20),(20,12),0.00419333 # DEPENDENCYPART_GRANDPAR
(5,20),(20,13),0.0920259 # DEPENDENCYPART_GRANDPAR
(5,20),(20,14),0.153999 # DEPENDENCYPART_GRANDPAR
(5,20),(20,15),-0.061857 # DEPENDENCYPART_GRANDPAR
(5,20),(20,16),0.054907 # DEPENDENCYPART_GRANDPAR
(5,20),(20,17),-0.022926 # DEPENDENCYPART_GRANDPAR
(5,20),(20,18),-0.0448762 # DEPENDENCYPART_GRANDPAR
(5,20),(20,19),-0.0683489 # DEPENDENCYPART_GRANDPAR
(5,21),(21,4),-0.607534 # DEPENDENCYPART_GRANDPAR
(5,21),(21,7),-0.000132899 # DEPENDENCYPART_GRANDPAR
(5,21),(21,12),-0.0174452 # DEPENDENCYPART_GRANDPAR
(5,21),(21,13),0.0650479 # DEPENDENCYPART_GRANDPAR
(5,21),(21,14),0.104646 # DEPENDENCYPART_GRANDPAR
(5,21),(21,15),-0.0251633 # DEPENDENCYPART_GRANDPAR
(5,21),(21,16),0.0701952 # DEPENDENCYPART_GRANDPAR
(5,21),(21,17),-0.0499008 # DEPENDENCYPART_GRANDPAR
(5,21),(21,18),-0.166547 # DEPENDENCYPART_GRANDPAR
(5,21),(21,19),-0.0953238 # DEPENDENCYPART_GRANDPAR
(5,21),(21,20),0.0347054 # DEPENDENCYPART_GRANDPAR
(5,22),(22,2),-0.0813467 # DEPENDENCYPART_GRANDPAR
(5,22),(22,3),0.110214 # DEPENDENCYPART_GRANDPAR
(5,22),(22,4),-0.486668 # DEPENDENCYPART_GRANDPAR
(5,22),(22,5),-0.702823 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,22),(22,6),0.401023 # DEPENDENCYPART_GRANDPAR
(5,22),(22,7),-0.0963178 # DEPENDENCYPART_GRANDPAR
(5,22),(22,8),0.034666 # DEPENDENCYPART_GRANDPAR
(5,22),(22,9),0.0164929 # DEPENDENCYPART_GRANDPAR
(5,22),(22,10),0.0176661 # DEPENDENCYPART_GRANDPAR
(5,22),(22,11),0.00581524 # DEPENDENCYPART_GRANDPAR
(5,22),(22,12),-0.0916981 # DEPENDENCYPART_GRANDPAR
(5,22),(22,13),0.00403326 # DEPENDENCYPART_GRANDPAR
(5,22),(22,14),0.00846067 # DEPENDENCYPART_GRANDPAR
(5,22),(22,15),-0.142493 # DEPENDENCYPART_GRANDPAR
(5,22),(22,16),0.0142382 # DEPENDENCYPART_GRANDPAR
(5,22),(22,17),-0.110919 # DEPENDENCYPART_GRANDPAR
(5,22),(22,18),-0.171134 # DEPENDENCYPART_GRANDPAR
(5,22),(22,19),-0.156342 # DEPENDENCYPART_GRANDPAR
(5,22),(22,20),-0.0263124 # DEPENDENCYPART_GRANDPAR
(5,22),(22,21),0.0957577 # DEPENDENCYPART_GRANDPAR
(5,22),(22,23),0.353417 # DEPENDENCYPART_GRANDPAR
(5,22),(22,24),-0.877706 # DEPENDENCYPART_GRANDPAR
(5,23),(23,8),0.0684899 # DEPENDENCYPART_GRANDPAR
(5,23),(23,13),-0.0160916 # DEPENDENCYPART_GRANDPAR
(5,23),(23,17),-0.131043 # DEPENDENCYPART_GRANDPAR
(5,23),(23,18),-0.179025 # DEPENDENCYPART_GRANDPAR
(5,23),(23,20),-0.0464373 # DEPENDENCYPART_GRANDPAR
(5,23),(23,21),0.100595 # DEPENDENCYPART_GRANDPAR
(5,23),(23,22),0.674075 # DEPENDENCYPART_GRANDPAR
(5,23),(23,24),-0.885297 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.443365 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.327449 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.680391 # DEPENDENCYPART_GRANDPAR
(6,2),(2,24),-1.05288 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.403109 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.550312 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.723982 # DEPENDENCYPART_GRANDPAR
(6,3),(3,11),-0.523547 # DEPENDENCYPART_GRANDPAR
(6,3),(3,22),-0.679198 # DEPENDENCYPART_GRANDPAR
(6,3),(3,24),-1.04732 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),-0.550937 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),-0.438717 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.469271 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),-0.83238 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-0.80134 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.606112 # DEPENDENCYPART_GRANDPAR
(6,4),(4,8),-0.747138 # DEPENDENCYPART_GRANDPAR
(6,4),(4,21),-0.100509 # DEPENDENCYPART_GRANDPAR
(6,4),(4,22),-0.720177 # DEPENDENCYPART_GRANDPAR
(6,4),(4,24),-1.04921 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.432245 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.265499 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.279849 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.451169 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-0.83198 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.688906 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.860013 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.535626 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-0.576581 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.571361 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.479062 # DEPENDENCYPART_GRANDPAR
(6,5),(5,13),-0.261262 # DEPENDENCYPART_GRANDPAR
(6,5),(5,14),-0.385596 # DEPENDENCYPART_GRANDPAR
(6,5),(5,16),-0.529526 # DEPENDENCYPART_GRANDPAR
(6,5),(5,17),-0.568946 # DEPENDENCYPART_GRANDPAR
(6,5),(5,18),-0.606004 # DEPENDENCYPART_GRANDPAR
(6,5),(5,19),-0.592058 # DEPENDENCYPART_GRANDPAR
(6,5),(5,20),-0.461004 # DEPENDENCYPART_GRANDPAR
(6,5),(5,21),-0.118131 # DEPENDENCYPART_GRANDPAR
(6,5),(5,22),-0.764371 # DEPENDENCYPART_GRANDPAR
(6,5),(5,23),-0.514839 # DEPENDENCYPART_GRANDPAR
(6,5),(5,24),-1.09178 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-0.78617 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-0.727689 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-0.897953 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-1.14871 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.561892 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),-0.404704 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.198718 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.259855 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),0.116601 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),-0.108101 # DEPENDENCYPART_GRANDPAR
(6,8),(8,16),-0.213051 # DEPENDENCYPART_GRANDPAR
(6,8),(8,18),-0.296849 # DEPENDENCYPART_GRANDPAR
(6,8),(8,22),-0.435017 # DEPENDENCYPART_GRANDPAR
(6,8),(8,24),-0.707568 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-0.389491 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,9),-0.134064 # DEPENDENCYPART_GRANDPAR
(6,11),(11,2),-0.722511 # DEPENDENCYPART_GRANDPAR
(6,11),(11,3),-0.684888 # DEPENDENCYPART_GRANDPAR
(6,11),(11,4),-0.885715 # DEPENDENCYPART_GRANDPAR
(6,11),(11,5),-1.10085 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),-0.391563 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.123216 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.0671331 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),0.150246 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),0.00377942 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),-0.186344 # DEPENDENCYPART_GRANDPAR
(6,11),(11,19),-0.180549 # DEPENDENCYPART_GRANDPAR
(6,11),(11,21),0.224947 # DEPENDENCYPART_GRANDPAR
(6,11),(11,22),-0.332041 # DEPENDENCYPART_GRANDPAR
(6,11),(11,24),-0.7809 # DEPENDENCYPART_GRANDPAR
(6,12),(12,6),-0.389498 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,12),(12,7),-0.178635 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),-0.325518 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),-0.134318 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.0113273 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),-0.178392 # DEPENDENCYPART_GRANDPAR
(6,12),(12,22),-0.268435 # DEPENDENCYPART_GRANDPAR
(6,13),(13,2),-0.810232 # DEPENDENCYPART_GRANDPAR
(6,13),(13,3),-0.71213 # DEPENDENCYPART_GRANDPAR
(6,13),(13,4),-0.887365 # DEPENDENCYPART_GRANDPAR
(6,13),(13,5),-1.09916 # DEPENDENCYPART_GRANDPAR
(6,13),(13,6),-0.389491 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,13),(13,7),-0.178507 # DEPENDENCYPART_GRANDPAR
(6,13),(13,8),-0.325511 # DEPENDENCYPART_GRANDPAR
(6,13),(13,9),-0.134064 # DEPENDENCYPART_GRANDPAR
(6,13),(13,10),-0.00984684 # DEPENDENCYPART_GRANDPAR
(6,13),(13,11),-0.178334 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),0.0854583 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),0.0577883 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),-0.0490835 # DEPENDENCYPART_GRANDPAR
(6,13),(13,19),-0.0720844 # DEPENDENCYPART_GRANDPAR
(6,13),(13,20),0.0589687 # DEPENDENCYPART_GRANDPAR
(6,13),(13,21),0.233025 # DEPENDENCYPART_GRANDPAR
(6,13),(13,22),-0.267846 # DEPENDENCYPART_GRANDPAR
(6,13),(13,24),-0.721216 # DEPENDENCYPART_GRANDPAR
(6,16),(16,11),-0.203308 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),-0.148129 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),-0.14035 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),-0.163352 # DEPENDENCYPART_GRANDPAR
(6,16),(16,21),0.210619 # DEPENDENCYPART_GRANDPAR
(6,17),(17,9),-0.134075 # DEPENDENCYPART_GRANDPAR
(6,17),(17,12),0.0854829 # DEPENDENCYPART_GRANDPAR
(6,17),(17,13),0.30777 # DEPENDENCYPART_GRANDPAR
(6,17),(17,14),0.124792 # DEPENDENCYPART_GRANDPAR
(6,17),(17,15),-0.133007 # DEPENDENCYPART_GRANDPAR
(6,17),(17,16),-0.113819 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),-0.196526 # DEPENDENCYPART_GRANDPAR
(6,17),(17,19),-0.0767759 # DEPENDENCYPART_GRANDPAR
(6,17),(17,20),0.0542772 # DEPENDENCYPART_GRANDPAR
(6,17),(17,21),0.233025 # DEPENDENCYPART_GRANDPAR
(6,18),(18,2),-0.7569 # DEPENDENCYPART_GRANDPAR
(6,18),(18,3),-0.711738 # DEPENDENCYPART_GRANDPAR
(6,18),(18,4),-0.882801 # DEPENDENCYPART_GRANDPAR
(6,18),(18,5),-1.09165 # DEPENDENCYPART_GRANDPAR
(6,18),(18,6),-0.41603 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,18),(18,7),-0.30495 # DEPENDENCYPART_GRANDPAR
(6,18),(18,8),-0.416085 # DEPENDENCYPART_GRANDPAR
(6,18),(18,10),-0.127452 # DEPENDENCYPART_GRANDPAR
(6,18),(18,11),-0.199152 # DEPENDENCYPART_GRANDPAR
(6,18),(18,12),-0.029019 # DEPENDENCYPART_GRANDPAR
(6,18),(18,13),0.19014 # DEPENDENCYPART_GRANDPAR
(6,18),(18,14),-0.00164083 # DEPENDENCYPART_GRANDPAR
(6,18),(18,15),-0.173459 # DEPENDENCYPART_GRANDPAR
(6,18),(18,16),-0.136294 # DEPENDENCYPART_GRANDPAR
(6,18),(18,17),-0.117543 # DEPENDENCYPART_GRANDPAR
(6,18),(18,19),-0.112076 # DEPENDENCYPART_GRANDPAR
(6,19),(19,9),-0.134064 # DEPENDENCYPART_GRANDPAR
(6,19),(19,10),-0.00984684 # DEPENDENCYPART_GRANDPAR
(6,19),(19,12),0.0854583 # DEPENDENCYPART_GRANDPAR
(6,19),(19,15),-0.132997 # DEPENDENCYPART_GRANDPAR
(6,19),(19,16),-0.113808 # DEPENDENCYPART_GRANDPAR
(6,19),(19,17),6.21113e-05 # DEPENDENCYPART_GRANDPAR
(6,19),(19,18),-0.122108 # DEPENDENCYPART_GRANDPAR
(6,20),(20,6),-0.389491 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,20),(20,7),-0.178507 # DEPENDENCYPART_GRANDPAR
(6,20),(20,9),-0.134064 # DEPENDENCYPART_GRANDPAR
(6,20),(20,10),-0.00984684 # DEPENDENCYPART_GRANDPAR
(6,20),(20,11),-0.178334 # DEPENDENCYPART_GRANDPAR
(6,20),(20,12),0.0854583 # DEPENDENCYPART_GRANDPAR
(6,20),(20,13),0.307745 # DEPENDENCYPART_GRANDPAR
(6,20),(20,14),0.124803 # DEPENDENCYPART_GRANDPAR
(6,20),(20,15),-0.132997 # DEPENDENCYPART_GRANDPAR
(6,20),(20,16),-0.113808 # DEPENDENCYPART_GRANDPAR
(6,20),(20,17),6.21113e-05 # DEPENDENCYPART_GRANDPAR
(6,20),(20,18),-0.122108 # DEPENDENCYPART_GRANDPAR
(6,20),(20,19),-0.02305 # DEPENDENCYPART_GRANDPAR
(6,21),(21,4),-0.881542 # DEPENDENCYPART_GRANDPAR
(6,21),(21,7),-0.272386 # DEPENDENCYPART_GRANDPAR
(6,21),(21,12),0.0267029 # DEPENDENCYPART_GRANDPAR
(6,21),(21,13),0.245893 # DEPENDENCYPART_GRANDPAR
(6,21),(21,14),0.0309236 # DEPENDENCYPART_GRANDPAR
(6,21),(21,15),-0.169954 # DEPENDENCYPART_GRANDPAR
(6,21),(21,16),-0.142978 # DEPENDENCYPART_GRANDPAR
(6,21),(21,17),-0.0617869 # DEPENDENCYPART_GRANDPAR
(6,21),(21,18),-0.221116 # DEPENDENCYPART_GRANDPAR
(6,21),(21,19),-0.084899 # DEPENDENCYPART_GRANDPAR
(6,21),(21,20),0.0461542 # DEPENDENCYPART_GRANDPAR
(6,22),(22,2),-0.832898 # DEPENDENCYPART_GRANDPAR
(6,22),(22,3),-0.745149 # DEPENDENCYPART_GRANDPAR
(6,22),(22,4),-0.97844 # DEPENDENCYPART_GRANDPAR
(6,22),(22,5),-1.18596 # DEPENDENCYPART_GRANDPAR
(6,22),(22,6),-0.30267 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,22),(22,7),-0.223117 # DEPENDENCYPART_GRANDPAR
(6,22),(22,8),-0.311863 # DEPENDENCYPART_GRANDPAR
(6,22),(22,9),-0.097853 # DEPENDENCYPART_GRANDPAR
(6,22),(22,10),0.0525554 # DEPENDENCYPART_GRANDPAR
(6,22),(22,11),-0.0773304 # DEPENDENCYPART_GRANDPAR
(6,22),(22,12),0.143054 # DEPENDENCYPART_GRANDPAR
(6,22),(22,13),0.374731 # DEPENDENCYPART_GRANDPAR
(6,22),(22,14),0.0801926 # DEPENDENCYPART_GRANDPAR
(6,22),(22,15),-0.126906 # DEPENDENCYPART_GRANDPAR
(6,22),(22,16),-0.0179726 # DEPENDENCYPART_GRANDPAR
(6,22),(22,17),0.067048 # DEPENDENCYPART_GRANDPAR
(6,22),(22,18),-0.0584778 # DEPENDENCYPART_GRANDPAR
(6,22),(22,19),0.0439359 # DEPENDENCYPART_GRANDPAR
(6,22),(22,20),0.174989 # DEPENDENCYPART_GRANDPAR
(6,22),(22,21),0.428771 # DEPENDENCYPART_GRANDPAR
(6,22),(22,23),-0.0381754 # DEPENDENCYPART_GRANDPAR
(6,22),(22,24),-0.644787 # DEPENDENCYPART_GRANDPAR
(6,23),(23,8),-0.395162 # DEPENDENCYPART_GRANDPAR
(6,23),(23,13),0.196155 # DEPENDENCYPART_GRANDPAR
(6,23),(23,17),-0.111529 # DEPENDENCYPART_GRANDPAR
(6,23),(23,18),-0.218404 # DEPENDENCYPART_GRANDPAR
(6,23),(23,20),-0.0035876 # DEPENDENCYPART_GRANDPAR
(6,23),(23,21),0.257429 # DEPENDENCYPART_GRANDPAR
(6,23),(23,22),-0.302998 # DEPENDENCYPART_GRANDPAR
(6,23),(23,24),-0.767841 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.0839789 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-0.306159 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),-0.399987 # DEPENDENCYPART_GRANDPAR
(8,2),(2,24),-1.01941 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.051197 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),0.0287061 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.275051 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-0.184465 # DEPENDENCYPART_GRANDPAR
(8,3),(3,22),-0.417005 # DEPENDENCYPART_GRANDPAR
(8,3),(3,24),-1.0092 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-0.127935 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.131343 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.159081 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),-0.221219 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),-0.0914512 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),-0.163355 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-0.683429 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,21),-0.526728 # DEPENDENCYPART_GRANDPAR
(8,4),(4,22),-0.501093 # DEPENDENCYPART_GRANDPAR
(8,4),(4,24),-1.0395 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.105279 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.108205 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.0983152 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.0452811 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.257546 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.333027 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.01203 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.64033 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-0.756385 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.468701 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.923385 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-0.846176 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-0.631511 # DEPENDENCYPART_GRANDPAR
(8,5),(5,16),-0.756322 # DEPENDENCYPART_GRANDPAR
(8,5),(5,17),-0.819364 # DEPENDENCYPART_GRANDPAR
(8,5),(5,18),-0.682861 # DEPENDENCYPART_GRANDPAR
(8,5),(5,19),-1.17186 # DEPENDENCYPART_GRANDPAR
(8,5),(5,20),-1.21047 # DEPENDENCYPART_GRANDPAR
(8,5),(5,21),-0.749827 # DEPENDENCYPART_GRANDPAR
(8,5),(5,22),-0.749628 # DEPENDENCYPART_GRANDPAR
(8,5),(5,23),-0.350321 # DEPENDENCYPART_GRANDPAR
(8,5),(5,24),-1.26956 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.152763 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.197864 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.190495 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.401794 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.326787 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-0.69633 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,10),-0.419602 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.294138 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.585741 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-0.509394 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-0.37344 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-0.573428 # DEPENDENCYPART_GRANDPAR
(8,6),(6,17),-0.482591 # DEPENDENCYPART_GRANDPAR
(8,6),(6,18),-0.454616 # DEPENDENCYPART_GRANDPAR
(8,6),(6,19),-0.835074 # DEPENDENCYPART_GRANDPAR
(8,6),(6,20),-0.873687 # DEPENDENCYPART_GRANDPAR
(8,6),(6,21),-0.600322 # DEPENDENCYPART_GRANDPAR
(8,6),(6,22),-0.474125 # DEPENDENCYPART_GRANDPAR
(8,6),(6,23),-0.153102 # DEPENDENCYPART_GRANDPAR
(8,6),(6,24),-1.12152 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.570058 # DEPENDENCYPART_GRANDPAR
(8,10),(10,9),-0.162209 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-0.775129 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-0.572988 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-0.54215 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.963903 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.133049 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,10),0.256066 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),0.201085 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),0.28028 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),0.188843 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),0.00943386 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.0454003 # DEPENDENCYPART_GRANDPAR
(8,11),(11,21),-0.0342922 # DEPENDENCYPART_GRANDPAR
(8,11),(11,22),0.246615 # DEPENDENCYPART_GRANDPAR
(8,11),(11,24),-0.634775 # DEPENDENCYPART_GRANDPAR
(8,13),(13,2),-0.867903 # DEPENDENCYPART_GRANDPAR
(8,13),(13,3),-0.604825 # DEPENDENCYPART_GRANDPAR
(8,13),(13,4),-0.547279 # DEPENDENCYPART_GRANDPAR
(8,13),(13,5),-0.966982 # DEPENDENCYPART_GRANDPAR
(8,13),(13,6),-0.570058 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-0.836453 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-0.263424 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,9),-0.162209 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),0.226745 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),0.105564 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),0.0554545 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),0.139997 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),0.2747 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.081163 # DEPENDENCYPART_GRANDPAR
(8,13),(13,20),-0.119776 # DEPENDENCYPART_GRANDPAR
