# _root_ A Realbank kárvallott , körülbelül 2600 részvényesének soraiban még nem tört ki a pereskedési láz , de várható .
#goldHeads=2,7,7,7,7,7,8,11,11,11,17,11,15,15,11,17,0,17,17,
#predictedHeads=2,7,7,7,7,7,11,11,11,11,17,11,15,15,11,17,0,17,17,
(12,8),(8,2),-0.409515 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.433 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-0.348302 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.351848 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.300236 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.282177 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.190246 # DEPENDENCYPART_GRANDPAR
(12,8),(8,15),-0.49459 # DEPENDENCYPART_GRANDPAR
(12,8),(8,17),-0.437058 # DEPENDENCYPART_GRANDPAR
(12,8),(8,18),-0.592502 # DEPENDENCYPART_GRANDPAR
(12,9),(9,2),-0.407008 # DEPENDENCYPART_GRANDPAR
(12,9),(9,3),-0.454438 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),-0.352534 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),-0.300035 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.282703 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.280818 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),-0.226343 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),-0.406075 # DEPENDENCYPART_GRANDPAR
(12,9),(9,16),-0.463172 # DEPENDENCYPART_GRANDPAR
(12,9),(9,17),-0.433341 # DEPENDENCYPART_GRANDPAR
(12,9),(9,19),-0.668646 # DEPENDENCYPART_GRANDPAR
(12,10),(10,4),-0.340081 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.317916 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.316032 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.324205 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-0.409869 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.464002 # DEPENDENCYPART_GRANDPAR
(12,10),(10,17),-0.434198 # DEPENDENCYPART_GRANDPAR
(12,10),(10,19),-0.669384 # DEPENDENCYPART_GRANDPAR
(12,11),(11,1),-0.121132 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),-0.344127 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),-0.427044 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),-0.319228 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.311491 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.26561 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),-0.221506 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.219621 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.24944 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.307482 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-0.876526 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.363945 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.429812 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.484189 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-0.523741 # DEPENDENCYPART_GRANDPAR
(12,11),(11,17),-0.50991 # DEPENDENCYPART_GRANDPAR
(12,11),(11,18),-0.566727 # DEPENDENCYPART_GRANDPAR
(12,11),(11,19),-0.685978 # DEPENDENCYPART_GRANDPAR
(12,15),(15,1),-0.534105 # DEPENDENCYPART_GRANDPAR
(12,15),(15,3),-0.79239 # DEPENDENCYPART_GRANDPAR
(12,15),(15,4),-0.651802 # DEPENDENCYPART_GRANDPAR
(12,15),(15,5),-0.627898 # DEPENDENCYPART_GRANDPAR
(12,15),(15,6),-0.638285 # DEPENDENCYPART_GRANDPAR
(12,15),(15,9),-0.568811 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-0.658476 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-0.646736 # DEPENDENCYPART_GRANDPAR
(12,15),(15,13),0.0247982 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),-0.0182386 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.172057 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.141763 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.239344 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.392494 # DEPENDENCYPART_GRANDPAR
(12,17),(17,2),-0.755087 # DEPENDENCYPART_GRANDPAR
(12,17),(17,3),-0.762533 # DEPENDENCYPART_GRANDPAR
(12,17),(17,4),-0.643709 # DEPENDENCYPART_GRANDPAR
(12,17),(17,5),-0.634723 # DEPENDENCYPART_GRANDPAR
(12,17),(17,6),-0.621764 # DEPENDENCYPART_GRANDPAR
(12,17),(17,7),-0.631872 # DEPENDENCYPART_GRANDPAR
(12,17),(17,8),-0.629987 # DEPENDENCYPART_GRANDPAR
(12,17),(17,9),-0.575964 # DEPENDENCYPART_GRANDPAR
(12,17),(17,10),-0.666855 # DEPENDENCYPART_GRANDPAR
(12,17),(17,11),-0.693014 # DEPENDENCYPART_GRANDPAR
(12,17),(17,13),-0.00353026 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),-0.125482 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),-0.077802 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.0945128 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.270519 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.3078 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.619869 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.569136 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.602558 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,18),-0.229666 # DEPENDENCYPART_GRANDPAR
(13,18),(18,2),-0.929934 # DEPENDENCYPART_GRANDPAR
(13,18),(18,5),-0.687647 # DEPENDENCYPART_GRANDPAR
(13,18),(18,6),-0.703069 # DEPENDENCYPART_GRANDPAR
(13,18),(18,7),-0.901647 # DEPENDENCYPART_GRANDPAR
(13,18),(18,8),-0.862049 # DEPENDENCYPART_GRANDPAR
(13,18),(18,9),-0.619869 # DEPENDENCYPART_GRANDPAR
(13,18),(18,10),-0.590242 # DEPENDENCYPART_GRANDPAR
(13,18),(18,11),-0.627555 # DEPENDENCYPART_GRANDPAR
(13,18),(18,13),-0.604011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,18),(18,14),-0.0696064 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),-0.101344 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),-0.0870758 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.12809 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.250512 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),-0.797194 # DEPENDENCYPART_GRANDPAR
(14,9),(9,3),-1.0488 # DEPENDENCYPART_GRANDPAR
(14,9),(9,5),-0.635505 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.700094 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.985017 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-1.03409 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.61428 # DEPENDENCYPART_GRANDPAR
(14,9),(9,15),-0.525853 # DEPENDENCYPART_GRANDPAR
(14,9),(9,16),-0.585324 # DEPENDENCYPART_GRANDPAR
(14,9),(9,17),-0.451735 # DEPENDENCYPART_GRANDPAR
(14,9),(9,19),-0.725379 # DEPENDENCYPART_GRANDPAR
(14,12),(12,3),-1.04817 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.949531 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.998608 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.569525 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.580663 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.686173 # DEPENDENCYPART_GRANDPAR
(14,12),(12,15),-0.531285 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.586355 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.451725 # DEPENDENCYPART_GRANDPAR
(14,12),(12,19),-0.725362 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-0.882232 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,16),-0.568669 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.565447 # DEPENDENCYPART_GRANDPAR
(14,18),(18,2),-1.14367 # DEPENDENCYPART_GRANDPAR
(14,18),(18,5),-0.905002 # DEPENDENCYPART_GRANDPAR
(14,18),(18,6),-0.989873 # DEPENDENCYPART_GRANDPAR
(14,18),(18,7),-1.33104 # DEPENDENCYPART_GRANDPAR
(14,18),(18,8),-1.38012 # DEPENDENCYPART_GRANDPAR
(14,18),(18,9),-0.858868 # DEPENDENCYPART_GRANDPAR
(14,18),(18,10),-0.858393 # DEPENDENCYPART_GRANDPAR
(14,18),(18,11),-0.992104 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-0.886626 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-0.459045 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),-0.0760737 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.246094 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.0960301 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.442474 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.870446 # DEPENDENCYPART_GRANDPAR
(15,3),(3,1),-1.03653 # DEPENDENCYPART_GRANDPAR
(15,3),(3,2),-0.24928 # DEPENDENCYPART_GRANDPAR
(15,3),(3,4),-0.256716 # DEPENDENCYPART_GRANDPAR
(15,3),(3,5),-0.37965 # DEPENDENCYPART_GRANDPAR
(15,3),(3,6),-0.465488 # DEPENDENCYPART_GRANDPAR
(15,3),(3,7),-0.788513 # DEPENDENCYPART_GRANDPAR
(15,3),(3,8),-0.3504 # DEPENDENCYPART_GRANDPAR
(15,3),(3,10),-0.3397 # DEPENDENCYPART_GRANDPAR
(15,3),(3,11),-0.102111 # DEPENDENCYPART_GRANDPAR
(15,3),(3,15),-0.964863 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,3),(3,16),-0.463402 # DEPENDENCYPART_GRANDPAR
(15,3),(3,17),-0.453341 # DEPENDENCYPART_GRANDPAR
(15,3),(3,18),-0.529539 # DEPENDENCYPART_GRANDPAR
(15,3),(3,19),-0.627288 # DEPENDENCYPART_GRANDPAR
(15,5),(5,2),-0.429395 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),-0.984577 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.283253 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),-0.453235 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.806031 # DEPENDENCYPART_GRANDPAR
(15,5),(5,8),-0.367918 # DEPENDENCYPART_GRANDPAR
(15,5),(5,9),-0.239353 # DEPENDENCYPART_GRANDPAR
(15,5),(5,11),-0.0805137 # DEPENDENCYPART_GRANDPAR
(15,5),(5,15),-0.89885 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,5),(5,16),-0.443827 # DEPENDENCYPART_GRANDPAR
(15,5),(5,17),-0.429648 # DEPENDENCYPART_GRANDPAR
(15,5),(5,19),-0.600218 # DEPENDENCYPART_GRANDPAR
(15,6),(6,2),-0.492593 # DEPENDENCYPART_GRANDPAR
(15,6),(6,4),-0.319371 # DEPENDENCYPART_GRANDPAR
(15,6),(6,5),-0.550045 # DEPENDENCYPART_GRANDPAR
(15,6),(6,8),-0.332537 # DEPENDENCYPART_GRANDPAR
(15,6),(6,11),-0.0973451 # DEPENDENCYPART_GRANDPAR
(15,6),(6,15),-0.906353 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,6),(6,18),-0.492845 # DEPENDENCYPART_GRANDPAR
(15,6),(6,19),-0.598948 # DEPENDENCYPART_GRANDPAR
(15,9),(9,2),-0.457528 # DEPENDENCYPART_GRANDPAR
(15,9),(9,3),-0.984217 # DEPENDENCYPART_GRANDPAR
(15,9),(9,5),-0.537266 # DEPENDENCYPART_GRANDPAR
(15,9),(9,6),-0.534696 # DEPENDENCYPART_GRANDPAR
(15,9),(9,7),-0.894319 # DEPENDENCYPART_GRANDPAR
(15,9),(9,8),-0.456206 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),-0.0850761 # DEPENDENCYPART_GRANDPAR
(15,9),(9,15),-0.900218 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,9),(9,16),-0.444244 # DEPENDENCYPART_GRANDPAR
(15,9),(9,17),-0.43007 # DEPENDENCYPART_GRANDPAR
(15,9),(9,19),-0.600639 # DEPENDENCYPART_GRANDPAR
(15,10),(10,4),-0.271515 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.910685 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.472571 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.403321 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-0.901762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.443964 # DEPENDENCYPART_GRANDPAR
(15,10),(10,17),-0.429849 # DEPENDENCYPART_GRANDPAR
(15,10),(10,19),-0.6003 # DEPENDENCYPART_GRANDPAR
(15,11),(11,1),-1.1794 # DEPENDENCYPART_GRANDPAR
(15,11),(11,2),-0.360867 # DEPENDENCYPART_GRANDPAR
(15,11),(11,3),-0.965446 # DEPENDENCYPART_GRANDPAR
(15,11),(11,4),-0.323799 # DEPENDENCYPART_GRANDPAR
(15,11),(11,5),-0.484355 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),-0.509914 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.799344 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.36123 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.329888 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.430522 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.285571 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.503355 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),0.0901317 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-0.966776 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,16),-0.495045 # DEPENDENCYPART_GRANDPAR
(15,11),(11,17),-0.498745 # DEPENDENCYPART_GRANDPAR
(15,11),(11,18),-0.509199 # DEPENDENCYPART_GRANDPAR
(15,11),(11,19),-0.610631 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.0346864 # DEPENDENCYPART_GRANDPAR
(15,13),(13,16),-0.448371 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.544181 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),-0.142951 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.25676 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.347462 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.529539 # DEPENDENCYPART_GRANDPAR
(15,17),(17,2),-0.795011 # DEPENDENCYPART_GRANDPAR
(15,17),(17,3),-1.28263 # DEPENDENCYPART_GRANDPAR
(15,17),(17,4),-0.586918 # DEPENDENCYPART_GRANDPAR
(15,17),(17,5),-0.782435 # DEPENDENCYPART_GRANDPAR
(15,17),(17,6),-0.854197 # DEPENDENCYPART_GRANDPAR
(15,17),(17,7),-1.23202 # DEPENDENCYPART_GRANDPAR
(15,17),(17,8),-0.793905 # DEPENDENCYPART_GRANDPAR
(15,17),(17,9),-0.646735 # DEPENDENCYPART_GRANDPAR
(15,17),(17,10),-0.727105 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-0.556901 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.83207 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.446871 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.553946 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),-0.0574298 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.233271 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.250105 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-0.800701 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-0.790455 # DEPENDENCYPART_GRANDPAR
(15,18),(18,6),-0.869537 # DEPENDENCYPART_GRANDPAR
(15,18),(18,7),-1.23771 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-0.799597 # DEPENDENCYPART_GRANDPAR
(15,18),(18,9),-0.65442 # DEPENDENCYPART_GRANDPAR
(15,18),(18,10),-0.734868 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.510846 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.84626 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.456105 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.510051 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),-0.125851 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.0837925 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.191308 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),-0.0974158 # DEPENDENCYPART_GRANDPAR
(17,2),(2,4),-0.157298 # DEPENDENCYPART_GRANDPAR
(17,2),(2,6),0.174121 # DEPENDENCYPART_GRANDPAR
(17,2),(2,7),0.374953 # DEPENDENCYPART_GRANDPAR
(17,2),(2,11),0.0845766 # DEPENDENCYPART_GRANDPAR
(17,2),(2,18),-0.105257 # DEPENDENCYPART_GRANDPAR
(17,3),(3,1),0.00481062 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),0.139087 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),-0.0866899 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),0.0500147 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),0.208812 # DEPENDENCYPART_GRANDPAR
(17,3),(3,7),0.435332 # DEPENDENCYPART_GRANDPAR
(17,3),(3,8),0.307533 # DEPENDENCYPART_GRANDPAR
(17,3),(3,10),0.258968 # DEPENDENCYPART_GRANDPAR
(17,3),(3,11),0.162272 # DEPENDENCYPART_GRANDPAR
(17,3),(3,15),0.537093 # DEPENDENCYPART_GRANDPAR
(17,3),(3,16),-0.0495588 # DEPENDENCYPART_GRANDPAR
(17,3),(3,17),-0.773011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,3),(3,18),-0.0635144 # DEPENDENCYPART_GRANDPAR
(17,3),(3,19),-0.411562 # DEPENDENCYPART_GRANDPAR
(17,5),(5,2),0.206368 # DEPENDENCYPART_GRANDPAR
(17,5),(5,3),0.0508131 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),-0.0912727 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),0.288131 # DEPENDENCYPART_GRANDPAR
(17,5),(5,7),0.491425 # DEPENDENCYPART_GRANDPAR
(17,5),(5,8),0.363626 # DEPENDENCYPART_GRANDPAR
(17,5),(5,9),0.320365 # DEPENDENCYPART_GRANDPAR
(17,5),(5,11),0.256828 # DEPENDENCYPART_GRANDPAR
(17,5),(5,15),0.593186 # DEPENDENCYPART_GRANDPAR
(17,5),(5,16),0.00129611 # DEPENDENCYPART_GRANDPAR
(17,5),(5,17),-0.772587 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,5),(5,19),-0.408759 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),0.146227 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.143562 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.0278724 # DEPENDENCYPART_GRANDPAR
(17,6),(6,8),0.304383 # DEPENDENCYPART_GRANDPAR
(17,6),(6,11),0.143814 # DEPENDENCYPART_GRANDPAR
(17,6),(6,15),0.533943 # DEPENDENCYPART_GRANDPAR
(17,6),(6,18),-0.0428449 # DEPENDENCYPART_GRANDPAR
(17,6),(6,19),-0.397472 # DEPENDENCYPART_GRANDPAR
(17,7),(7,1),-0.0977854 # DEPENDENCYPART_GRANDPAR
(17,7),(7,2),0.140396 # DEPENDENCYPART_GRANDPAR
(17,7),(7,3),-0.0257507 # DEPENDENCYPART_GRANDPAR
(17,7),(7,4),-0.178241 # DEPENDENCYPART_GRANDPAR
(17,7),(7,5),-0.0570536 # DEPENDENCYPART_GRANDPAR
(17,7),(7,6),0.115539 # DEPENDENCYPART_GRANDPAR
(17,7),(7,8),0.247157 # DEPENDENCYPART_GRANDPAR
(17,8),(8,1),-0.0977854 # DEPENDENCYPART_GRANDPAR
(17,8),(8,2),0.140396 # DEPENDENCYPART_GRANDPAR
(17,8),(8,3),-0.0257507 # DEPENDENCYPART_GRANDPAR
(17,8),(8,4),-0.178241 # DEPENDENCYPART_GRANDPAR
(17,8),(8,5),-0.0570536 # DEPENDENCYPART_GRANDPAR
(17,8),(8,6),0.115539 # DEPENDENCYPART_GRANDPAR
(17,8),(8,7),0.365987 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),0.119492 # DEPENDENCYPART_GRANDPAR
(17,8),(8,15),0.476717 # DEPENDENCYPART_GRANDPAR
(17,8),(8,17),-0.779497 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,8),(8,18),-0.105257 # DEPENDENCYPART_GRANDPAR
(17,9),(9,2),0.205645 # DEPENDENCYPART_GRANDPAR
(17,9),(9,3),0.0712814 # DEPENDENCYPART_GRANDPAR
(17,9),(9,5),0.0185571 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),0.193607 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),0.428496 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),0.300697 # DEPENDENCYPART_GRANDPAR
(17,9),(9,11),0.254344 # DEPENDENCYPART_GRANDPAR
(17,9),(9,15),0.587117 # DEPENDENCYPART_GRANDPAR
(17,9),(9,16),-0.00275244 # DEPENDENCYPART_GRANDPAR
(17,9),(9,17),-0.772957 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,9),(9,19),-0.409129 # DEPENDENCYPART_GRANDPAR
(17,10),(10,4),-0.0246172 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),0.434889 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),0.307089 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),0.170496 # DEPENDENCYPART_GRANDPAR
(17,10),(10,15),0.643783 # DEPENDENCYPART_GRANDPAR
(17,10),(10,16),0.000613608 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-0.772836 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,19),-0.408889 # DEPENDENCYPART_GRANDPAR
(17,11),(11,1),-0.00224251 # DEPENDENCYPART_GRANDPAR
(17,11),(11,2),0.17305 # DEPENDENCYPART_GRANDPAR
(17,11),(11,3),0.0893837 # DEPENDENCYPART_GRANDPAR
(17,11),(11,4),-0.159015 # DEPENDENCYPART_GRANDPAR
(17,11),(11,5),-0.035395 # DEPENDENCYPART_GRANDPAR
(17,11),(11,6),0.181821 # DEPENDENCYPART_GRANDPAR
(17,11),(11,7),0.394219 # DEPENDENCYPART_GRANDPAR
(17,11),(11,8),0.266419 # DEPENDENCYPART_GRANDPAR
(17,11),(11,9),0.136209 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),0.241057 # DEPENDENCYPART_GRANDPAR
(17,11),(11,12),0.275085 # DEPENDENCYPART_GRANDPAR
(17,11),(11,13),-0.0744944 # DEPENDENCYPART_GRANDPAR
(17,11),(11,14),0.131084 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),0.433531 # DEPENDENCYPART_GRANDPAR
(17,11),(11,16),-0.126098 # DEPENDENCYPART_GRANDPAR
(17,11),(11,17),-1.14598 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,11),(11,18),-0.349756 # DEPENDENCYPART_GRANDPAR
(17,11),(11,19),-0.690408 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),0.204705 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),-0.0382696 # DEPENDENCYPART_GRANDPAR
(17,13),(13,18),-0.0624307 # DEPENDENCYPART_GRANDPAR
(17,14),(14,9),0.154578 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),0.288059 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),0.143522 # DEPENDENCYPART_GRANDPAR
(17,14),(14,18),-0.0635144 # DEPENDENCYPART_GRANDPAR
(17,15),(15,1),-0.0976624 # DEPENDENCYPART_GRANDPAR
(17,15),(15,3),-0.0256883 # DEPENDENCYPART_GRANDPAR
(17,15),(15,4),-0.178241 # DEPENDENCYPART_GRANDPAR
(17,15),(15,5),-0.0570539 # DEPENDENCYPART_GRANDPAR
(17,15),(15,6),0.115538 # DEPENDENCYPART_GRANDPAR
(17,15),(15,9),0.0736587 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),0.151556 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),0.0821204 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),0.0410489 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),0.084583 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.120165 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-0.779497 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.105257 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.420025 # DEPENDENCYPART_GRANDPAR
(17,18),(18,2),-0.486725 # DEPENDENCYPART_GRANDPAR
(17,18),(18,5),-0.443137 # DEPENDENCYPART_GRANDPAR
(17,18),(18,6),-0.224522 # DEPENDENCYPART_GRANDPAR
(17,18),(18,7),-0.264529 # DEPENDENCYPART_GRANDPAR
(17,18),(18,8),-0.392329 # DEPENDENCYPART_GRANDPAR
(17,18),(18,9),-0.283099 # DEPENDENCYPART_GRANDPAR
(17,18),(18,10),-0.265085 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-0.458652 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.308177 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.292045 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.162209 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.515701 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.314239 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.0917397 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),-0.188198 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),-0.343259 # DEPENDENCYPART_GRANDPAR
(18,2),(2,6),-0.198365 # DEPENDENCYPART_GRANDPAR
(18,2),(2,7),-0.445476 # DEPENDENCYPART_GRANDPAR
(18,2),(2,11),-0.23154 # DEPENDENCYPART_GRANDPAR
