# _root_ Az ezredfordulón nemcsak a közlekedés és a hírközlés , de a háztartás , a munka és a szórakozás tempója is a sokszorosa a száz évvel ezelőttinek .
#goldHeads=2,20,20,5,6,20,8,6,20,20,12,19,19,15,19,19,18,19,20,0,22,20,26,25,26,20,20,
#predictedHeads=2,3,10,5,6,10,8,6,10,0,12,19,19,15,19,19,18,19,20,26,22,26,25,25,26,10,10,
(20,12),(20,26),0.0644968 # DEPENDENCYPART_SIBL
(20,12),(20,27),0.0811702 # DEPENDENCYPART_SIBL
(20,13),(20,15),0.0795591 # DEPENDENCYPART_SIBL
(20,13),(20,16),0.0336015 # DEPENDENCYPART_SIBL
(20,13),(20,17),-0.0607685 # DEPENDENCYPART_SIBL
(20,13),(20,18),0.0791384 # DEPENDENCYPART_SIBL
(20,13),(20,19),0.0791384 # DEPENDENCYPART_SIBL
(20,13),(20,21),0.00383567 # DEPENDENCYPART_SIBL
(20,13),(20,22),0.0665909 # DEPENDENCYPART_SIBL
(20,13),(20,24),0.0680544 # DEPENDENCYPART_SIBL
(20,13),(20,25),0.0544741 # DEPENDENCYPART_SIBL
(20,13),(20,26),0.038521 # DEPENDENCYPART_SIBL
(20,13),(20,27),0.0859528 # DEPENDENCYPART_SIBL
(20,15),(20,16),0.0795326 # DEPENDENCYPART_SIBL
(20,15),(20,17),-0.048862 # DEPENDENCYPART_SIBL
(20,15),(20,18),0.053772 # DEPENDENCYPART_SIBL
(20,15),(20,19),0.0530886 # DEPENDENCYPART_SIBL
(20,15),(20,21),0.0225893 # DEPENDENCYPART_SIBL
(20,15),(20,22),0.163174 # DEPENDENCYPART_SIBL
(20,15),(20,24),0.054754 # DEPENDENCYPART_SIBL
(20,15),(20,25),0.15488 # DEPENDENCYPART_SIBL
(20,15),(20,26),0.064656 # DEPENDENCYPART_SIBL
(20,15),(20,27),0.0702295 # DEPENDENCYPART_SIBL
(20,16),(20,17),-0.0678957 # DEPENDENCYPART_SIBL
(20,16),(20,18),0.0776869 # DEPENDENCYPART_SIBL
(20,16),(20,19),0.0776869 # DEPENDENCYPART_SIBL
(20,16),(20,21),-0.00470835 # DEPENDENCYPART_SIBL
(20,16),(20,22),0.0441099 # DEPENDENCYPART_SIBL
(20,16),(20,24),0.0287534 # DEPENDENCYPART_SIBL
(20,16),(20,25),0.0381858 # DEPENDENCYPART_SIBL
(20,16),(20,26),0.0460079 # DEPENDENCYPART_SIBL
(20,16),(20,27),0.061471 # DEPENDENCYPART_SIBL
(20,17),(20,18),0.0391508 # DEPENDENCYPART_SIBL
(20,17),(20,19),0.0391508 # DEPENDENCYPART_SIBL
(20,17),(20,21),0.0543316 # DEPENDENCYPART_SIBL
(20,17),(20,22),0.0344946 # DEPENDENCYPART_SIBL
(20,17),(20,24),-0.0237029 # DEPENDENCYPART_SIBL
(20,17),(20,25),0.0290909 # DEPENDENCYPART_SIBL
(20,17),(20,26),0.0159737 # DEPENDENCYPART_SIBL
(20,17),(20,27),-0.0858304 # DEPENDENCYPART_SIBL
(20,18),(20,19),0.052931 # DEPENDENCYPART_SIBL
(20,18),(20,21),0.0225978 # DEPENDENCYPART_SIBL
(20,18),(20,22),0.168785 # DEPENDENCYPART_SIBL
(20,18),(20,24),0.0547753 # DEPENDENCYPART_SIBL
(20,18),(20,25),0.160492 # DEPENDENCYPART_SIBL
(20,18),(20,26),0.0646759 # DEPENDENCYPART_SIBL
(20,18),(20,27),0.0788592 # DEPENDENCYPART_SIBL
(20,19),(20,21),0.0225974 # DEPENDENCYPART_SIBL
(20,19),(20,22),0.167431 # DEPENDENCYPART_SIBL
(20,19),(20,24),0.0547749 # DEPENDENCYPART_SIBL
(20,19),(20,25),0.159137 # DEPENDENCYPART_SIBL
(20,19),(20,26),0.0646484 # DEPENDENCYPART_SIBL
(20,19),(20,27),0.0793673 # DEPENDENCYPART_SIBL
(20,21),(20,22),-0.0213157 # DEPENDENCYPART_SIBL
(20,21),(20,24),-0.000399108 # DEPENDENCYPART_SIBL
(20,21),(20,25),-0.0213209 # DEPENDENCYPART_SIBL
(20,21),(20,26),-0.0319017 # DEPENDENCYPART_SIBL
(20,21),(20,27),-0.0491875 # DEPENDENCYPART_SIBL
(20,22),(20,24),0.0292967 # DEPENDENCYPART_SIBL
(20,22),(20,25),-0.0061074 # DEPENDENCYPART_SIBL
(20,22),(20,26),0.0600212 # DEPENDENCYPART_SIBL
(20,22),(20,27),0.0425335 # DEPENDENCYPART_SIBL
(20,24),(20,25),-0.0100789 # DEPENDENCYPART_SIBL
(20,24),(20,26),-0.00650185 # DEPENDENCYPART_SIBL
(20,24),(20,27),0.0490108 # DEPENDENCYPART_SIBL
(20,25),(20,26),0.0586535 # DEPENDENCYPART_SIBL
(20,25),(20,27),0.0385477 # DEPENDENCYPART_SIBL
(20,26),(20,27),0.0452303 # DEPENDENCYPART_SIBL
(21,20),(21,25),0.0104113 # DEPENDENCYPART_SIBL
(21,20),(21,26),0.0979827 # DEPENDENCYPART_SIBL
(21,25),(21,26),0.0630894 # DEPENDENCYPART_SIBL
(22,14),(22,17),-0.662013 # DEPENDENCYPART_SIBL
(22,14),(22,18),0.0129962 # DEPENDENCYPART_SIBL
(22,14),(22,19),0.0129962 # DEPENDENCYPART_SIBL
(22,14),(22,20),0.0280396 # DEPENDENCYPART_SIBL
(22,14),(22,21),-0.662013 # DEPENDENCYPART_SIBL
(22,14),(22,23),-0.0110338 # DEPENDENCYPART_SIBL
(22,14),(22,24),-0.017705 # DEPENDENCYPART_SIBL
(22,14),(22,25),-0.00394954 # DEPENDENCYPART_SIBL
(22,14),(22,26),0.00427239 # DEPENDENCYPART_SIBL
(22,14),(22,27),-0.0285178 # DEPENDENCYPART_SIBL
(22,17),(22,18),0.0129962 # DEPENDENCYPART_SIBL
(22,17),(22,19),0.0129962 # DEPENDENCYPART_SIBL
(22,17),(22,20),0.0280396 # DEPENDENCYPART_SIBL
(22,17),(22,21),-0.662013 # DEPENDENCYPART_SIBL
(22,17),(22,23),-0.0110338 # DEPENDENCYPART_SIBL
(22,17),(22,24),-0.017705 # DEPENDENCYPART_SIBL
(22,17),(22,25),-0.00394954 # DEPENDENCYPART_SIBL
(22,17),(22,26),0.00427239 # DEPENDENCYPART_SIBL
(22,17),(22,27),-0.0285178 # DEPENDENCYPART_SIBL
(22,18),(22,19),-0.0187894 # DEPENDENCYPART_SIBL
(22,18),(22,20),0.354824 # DEPENDENCYPART_SIBL
(22,18),(22,21),-0.317123 # DEPENDENCYPART_SIBL
(22,18),(22,23),-0.019421 # DEPENDENCYPART_SIBL
(22,18),(22,24),0.0562718 # DEPENDENCYPART_SIBL
(22,18),(22,25),0.00165463 # DEPENDENCYPART_SIBL
(22,18),(22,26),0.0446881 # DEPENDENCYPART_SIBL
(22,18),(22,27),0.041682 # DEPENDENCYPART_SIBL
(22,19),(22,20),0.354824 # DEPENDENCYPART_SIBL
(22,19),(22,21),-0.317123 # DEPENDENCYPART_SIBL
(22,19),(22,23),-0.0194214 # DEPENDENCYPART_SIBL
(22,19),(22,24),0.0562713 # DEPENDENCYPART_SIBL
(22,19),(22,25),0.000299949 # DEPENDENCYPART_SIBL
(22,19),(22,26),0.0446606 # DEPENDENCYPART_SIBL
(22,19),(22,27),0.0421901 # DEPENDENCYPART_SIBL
(22,20),(22,21),-0.403875 # DEPENDENCYPART_SIBL
(22,20),(22,23),-0.0164522 # DEPENDENCYPART_SIBL
(22,20),(22,24),0.0282746 # DEPENDENCYPART_SIBL
(22,20),(22,25),-0.0164735 # DEPENDENCYPART_SIBL
(22,20),(22,26),0.0273277 # DEPENDENCYPART_SIBL
(22,20),(22,27),0.0872131 # DEPENDENCYPART_SIBL
(22,21),(22,23),-0.0110338 # DEPENDENCYPART_SIBL
(22,21),(22,24),-0.017705 # DEPENDENCYPART_SIBL
(22,21),(22,25),-0.00394954 # DEPENDENCYPART_SIBL
(22,21),(22,26),0.00427239 # DEPENDENCYPART_SIBL
(22,21),(22,27),-0.0285178 # DEPENDENCYPART_SIBL
(22,23),(22,24),0.0137966 # DEPENDENCYPART_SIBL
(22,23),(22,25),0.0173029 # DEPENDENCYPART_SIBL
(22,23),(22,26),-0.0119222 # DEPENDENCYPART_SIBL
(22,23),(22,27),0.0357031 # DEPENDENCYPART_SIBL
(22,24),(22,25),0.0273575 # DEPENDENCYPART_SIBL
(22,24),(22,26),0.0141122 # DEPENDENCYPART_SIBL
(22,24),(22,27),0.130664 # DEPENDENCYPART_SIBL
(22,25),(22,26),0.0597189 # DEPENDENCYPART_SIBL
(22,25),(22,27),0.0449171 # DEPENDENCYPART_SIBL
(22,26),(22,27),0.106008 # DEPENDENCYPART_SIBL
(24,21),(24,22),0.142156 # DEPENDENCYPART_SIBL
(24,21),(24,23),-0.080985 # DEPENDENCYPART_SIBL
(24,21),(24,25),-0.00372783 # DEPENDENCYPART_SIBL
(24,22),(24,23),0.0173557 # DEPENDENCYPART_SIBL
(24,22),(24,25),0.0262015 # DEPENDENCYPART_SIBL
(24,23),(24,25),-0.00372783 # DEPENDENCYPART_SIBL
(25,15),(25,16),0.795817 # DEPENDENCYPART_SIBL
(25,15),(25,17),-0.317466 # DEPENDENCYPART_SIBL
(25,15),(25,18),-0.0153225 # DEPENDENCYPART_SIBL
(25,15),(25,19),-0.0160059 # DEPENDENCYPART_SIBL
(25,15),(25,20),0.355881 # DEPENDENCYPART_SIBL
(25,15),(25,21),-0.317466 # DEPENDENCYPART_SIBL
(25,15),(25,22),-0.0153225 # DEPENDENCYPART_SIBL
(25,15),(25,23),-0.317466 # DEPENDENCYPART_SIBL
(25,15),(25,24),-0.0215134 # DEPENDENCYPART_SIBL
(25,16),(25,17),-0.391561 # DEPENDENCYPART_SIBL
(25,16),(25,18),0.0992554 # DEPENDENCYPART_SIBL
(25,16),(25,19),0.0992554 # DEPENDENCYPART_SIBL
(25,16),(25,20),-0.0880611 # DEPENDENCYPART_SIBL
(25,16),(25,21),-0.391561 # DEPENDENCYPART_SIBL
(25,16),(25,22),0.0992554 # DEPENDENCYPART_SIBL
(25,16),(25,23),-0.391561 # DEPENDENCYPART_SIBL
(25,16),(25,24),-0.0469627 # DEPENDENCYPART_SIBL
(25,17),(25,18),-0.0218775 # DEPENDENCYPART_SIBL
(25,17),(25,19),-0.0218775 # DEPENDENCYPART_SIBL
(25,17),(25,20),-0.00707041 # DEPENDENCYPART_SIBL
(25,17),(25,21),-0.697483 # DEPENDENCYPART_SIBL
(25,17),(25,22),-0.0218775 # DEPENDENCYPART_SIBL
(25,17),(25,23),-0.697483 # DEPENDENCYPART_SIBL
(25,17),(25,24),-0.090976 # DEPENDENCYPART_SIBL
(25,18),(25,19),-0.0212518 # DEPENDENCYPART_SIBL
(25,18),(25,20),0.35171 # DEPENDENCYPART_SIBL
(25,18),(25,21),-0.320894 # DEPENDENCYPART_SIBL
(25,18),(25,22),-0.0205683 # DEPENDENCYPART_SIBL
(25,18),(25,23),-0.320894 # DEPENDENCYPART_SIBL
(25,18),(25,24),-0.0247965 # DEPENDENCYPART_SIBL
(25,19),(25,20),0.35171 # DEPENDENCYPART_SIBL
(25,19),(25,21),-0.320894 # DEPENDENCYPART_SIBL
(25,19),(25,22),-0.0213928 # DEPENDENCYPART_SIBL
(25,19),(25,23),-0.320894 # DEPENDENCYPART_SIBL
(25,19),(25,24),-0.0247977 # DEPENDENCYPART_SIBL
(25,20),(25,21),-0.407958 # DEPENDENCYPART_SIBL
(25,20),(25,22),-0.05715 # DEPENDENCYPART_SIBL
(25,20),(25,23),-0.407958 # DEPENDENCYPART_SIBL
(25,20),(25,24),-0.00692841 # DEPENDENCYPART_SIBL
(25,21),(25,22),-0.0218775 # DEPENDENCYPART_SIBL
(25,21),(25,23),-0.697483 # DEPENDENCYPART_SIBL
(25,21),(25,24),-0.090976 # DEPENDENCYPART_SIBL
(25,22),(25,23),-0.320894 # DEPENDENCYPART_SIBL
(25,22),(25,24),-0.0247965 # DEPENDENCYPART_SIBL
(25,23),(25,24),-0.090976 # DEPENDENCYPART_SIBL
(26,2),(26,3),0.347101 # DEPENDENCYPART_SIBL
(26,2),(26,5),0.076847 # DEPENDENCYPART_SIBL
(26,2),(26,6),0.436415 # DEPENDENCYPART_SIBL
(26,2),(26,8),0.076847 # DEPENDENCYPART_SIBL
(26,2),(26,9),0.282618 # DEPENDENCYPART_SIBL
(26,2),(26,10),0.257913 # DEPENDENCYPART_SIBL
(26,2),(26,12),0.0816524 # DEPENDENCYPART_SIBL
(26,2),(26,13),0.282618 # DEPENDENCYPART_SIBL
(26,2),(26,15),0.073861 # DEPENDENCYPART_SIBL
(26,2),(26,16),0.436415 # DEPENDENCYPART_SIBL
(26,2),(26,18),0.076847 # DEPENDENCYPART_SIBL
(26,2),(26,19),0.0761607 # DEPENDENCYPART_SIBL
(26,2),(26,20),0.370809 # DEPENDENCYPART_SIBL
(26,2),(26,21),-0.0374862 # DEPENDENCYPART_SIBL
(26,2),(26,22),0.076847 # DEPENDENCYPART_SIBL
(26,2),(26,23),-0.0374862 # DEPENDENCYPART_SIBL
(26,2),(26,24),0.033515 # DEPENDENCYPART_SIBL
(26,2),(26,25),0.0718797 # DEPENDENCYPART_SIBL
(26,2),(26,27),0.0621801 # DEPENDENCYPART_SIBL
(26,3),(26,5),0.0590729 # DEPENDENCYPART_SIBL
(26,3),(26,6),0.083237 # DEPENDENCYPART_SIBL
(26,3),(26,8),0.0590729 # DEPENDENCYPART_SIBL
(26,3),(26,9),0.143247 # DEPENDENCYPART_SIBL
(26,3),(26,10),0.122767 # DEPENDENCYPART_SIBL
(26,3),(26,12),0.0590453 # DEPENDENCYPART_SIBL
(26,3),(26,13),0.143247 # DEPENDENCYPART_SIBL
(26,3),(26,15),0.05676 # DEPENDENCYPART_SIBL
(26,3),(26,16),0.083237 # DEPENDENCYPART_SIBL
(26,3),(26,18),0.0590729 # DEPENDENCYPART_SIBL
(26,3),(26,19),0.0590715 # DEPENDENCYPART_SIBL
(26,3),(26,20),0.164032 # DEPENDENCYPART_SIBL
(26,3),(26,21),-0.0748486 # DEPENDENCYPART_SIBL
(26,3),(26,22),0.0590729 # DEPENDENCYPART_SIBL
(26,3),(26,23),-0.0748486 # DEPENDENCYPART_SIBL
(26,3),(26,24),0.108057 # DEPENDENCYPART_SIBL
(26,3),(26,25),0.0632766 # DEPENDENCYPART_SIBL
(26,3),(26,27),0.0451295 # DEPENDENCYPART_SIBL
(26,5),(26,6),0.436415 # DEPENDENCYPART_SIBL
(26,5),(26,8),0.076847 # DEPENDENCYPART_SIBL
(26,5),(26,9),0.282618 # DEPENDENCYPART_SIBL
(26,5),(26,10),0.257913 # DEPENDENCYPART_SIBL
(26,5),(26,12),0.0816524 # DEPENDENCYPART_SIBL
(26,5),(26,13),0.282618 # DEPENDENCYPART_SIBL
(26,5),(26,15),0.073861 # DEPENDENCYPART_SIBL
(26,5),(26,16),0.436415 # DEPENDENCYPART_SIBL
(26,5),(26,18),0.076847 # DEPENDENCYPART_SIBL
(26,5),(26,19),0.0761607 # DEPENDENCYPART_SIBL
(26,5),(26,20),0.370809 # DEPENDENCYPART_SIBL
(26,5),(26,21),-0.0374862 # DEPENDENCYPART_SIBL
(26,5),(26,22),0.076847 # DEPENDENCYPART_SIBL
(26,5),(26,23),-0.0374862 # DEPENDENCYPART_SIBL
(26,5),(26,24),0.033515 # DEPENDENCYPART_SIBL
(26,5),(26,25),0.0718797 # DEPENDENCYPART_SIBL
(26,5),(26,27),0.0621801 # DEPENDENCYPART_SIBL
(26,6),(26,8),0.104957 # DEPENDENCYPART_SIBL
(26,6),(26,9),-0.0155817 # DEPENDENCYPART_SIBL
(26,6),(26,10),0.0459078 # DEPENDENCYPART_SIBL
(26,6),(26,12),0.104929 # DEPENDENCYPART_SIBL
(26,6),(26,13),-0.0155817 # DEPENDENCYPART_SIBL
(26,6),(26,15),0.101371 # DEPENDENCYPART_SIBL
(26,6),(26,16),-0.0211118 # DEPENDENCYPART_SIBL
(26,6),(26,18),0.104957 # DEPENDENCYPART_SIBL
(26,6),(26,19),0.104955 # DEPENDENCYPART_SIBL
(26,6),(26,20),0.0836749 # DEPENDENCYPART_SIBL
(26,6),(26,21),-0.115694 # DEPENDENCYPART_SIBL
(26,6),(26,22),0.104957 # DEPENDENCYPART_SIBL
(26,6),(26,23),-0.115694 # DEPENDENCYPART_SIBL
(26,6),(26,24),0.0510038 # DEPENDENCYPART_SIBL
(26,6),(26,25),0.106891 # DEPENDENCYPART_SIBL
(26,6),(26,27),0.00386746 # DEPENDENCYPART_SIBL
(26,8),(26,9),0.282618 # DEPENDENCYPART_SIBL
(26,8),(26,10),0.257913 # DEPENDENCYPART_SIBL
(26,8),(26,12),0.0816524 # DEPENDENCYPART_SIBL
(26,8),(26,13),0.282618 # DEPENDENCYPART_SIBL
(26,8),(26,15),0.073861 # DEPENDENCYPART_SIBL
(26,8),(26,16),0.436415 # DEPENDENCYPART_SIBL
(26,8),(26,18),0.076847 # DEPENDENCYPART_SIBL
(26,8),(26,19),0.0761607 # DEPENDENCYPART_SIBL
(26,8),(26,20),0.370809 # DEPENDENCYPART_SIBL
(26,8),(26,21),-0.0374862 # DEPENDENCYPART_SIBL
(26,8),(26,22),0.076847 # DEPENDENCYPART_SIBL
(26,8),(26,23),-0.0374862 # DEPENDENCYPART_SIBL
(26,8),(26,24),0.033515 # DEPENDENCYPART_SIBL
(26,8),(26,25),0.0718797 # DEPENDENCYPART_SIBL
(26,8),(26,27),0.0621801 # DEPENDENCYPART_SIBL
(26,9),(26,10),0.320596 # DEPENDENCYPART_SIBL
(26,9),(26,12),0.0521216 # DEPENDENCYPART_SIBL
(26,9),(26,13),0.0586475 # DEPENDENCYPART_SIBL
(26,9),(26,15),0.0489713 # DEPENDENCYPART_SIBL
(26,9),(26,16),0.162839 # DEPENDENCYPART_SIBL
(26,9),(26,18),0.0485465 # DEPENDENCYPART_SIBL
(26,9),(26,19),0.0485451 # DEPENDENCYPART_SIBL
(26,9),(26,20),0.108411 # DEPENDENCYPART_SIBL
(26,9),(26,21),-0.131379 # DEPENDENCYPART_SIBL
(26,9),(26,22),0.0485465 # DEPENDENCYPART_SIBL
(26,9),(26,23),-0.131379 # DEPENDENCYPART_SIBL
(26,9),(26,24),0.00996691 # DEPENDENCYPART_SIBL
(26,9),(26,25),0.0459435 # DEPENDENCYPART_SIBL
(26,9),(26,27),0.0204113 # DEPENDENCYPART_SIBL
(26,10),(26,12),0.0414352 # DEPENDENCYPART_SIBL
(26,10),(26,13),0.152398 # DEPENDENCYPART_SIBL
(26,10),(26,15),0.0391499 # DEPENDENCYPART_SIBL
(26,10),(26,16),0.0548878 # DEPENDENCYPART_SIBL
(26,10),(26,18),0.0414628 # DEPENDENCYPART_SIBL
(26,10),(26,19),0.0414614 # DEPENDENCYPART_SIBL
(26,10),(26,20),0.144684 # DEPENDENCYPART_SIBL
(26,10),(26,21),-0.0737851 # DEPENDENCYPART_SIBL
(26,10),(26,22),0.0414628 # DEPENDENCYPART_SIBL
(26,10),(26,23),-0.0737851 # DEPENDENCYPART_SIBL
(26,10),(26,24),0.108139 # DEPENDENCYPART_SIBL
(26,10),(26,25),0.0456666 # DEPENDENCYPART_SIBL
(26,10),(26,27),0.153569 # DEPENDENCYPART_SIBL
(26,12),(26,13),0.288871 # DEPENDENCYPART_SIBL
(26,12),(26,15),0.0737148 # DEPENDENCYPART_SIBL
(26,12),(26,16),0.436388 # DEPENDENCYPART_SIBL
(26,12),(26,18),0.0767008 # DEPENDENCYPART_SIBL
(26,12),(26,19),0.0760145 # DEPENDENCYPART_SIBL
(26,12),(26,20),0.370782 # DEPENDENCYPART_SIBL
(26,12),(26,21),-0.0375103 # DEPENDENCYPART_SIBL
(26,12),(26,22),0.0767008 # DEPENDENCYPART_SIBL
(26,12),(26,23),-0.0375103 # DEPENDENCYPART_SIBL
(26,12),(26,24),0.033367 # DEPENDENCYPART_SIBL
(26,12),(26,25),0.0717335 # DEPENDENCYPART_SIBL
(26,12),(26,27),0.0648157 # DEPENDENCYPART_SIBL
(26,13),(26,15),0.0489713 # DEPENDENCYPART_SIBL
(26,13),(26,16),0.162839 # DEPENDENCYPART_SIBL
(26,13),(26,18),0.0485465 # DEPENDENCYPART_SIBL
(26,13),(26,19),0.0485451 # DEPENDENCYPART_SIBL
(26,13),(26,20),0.108411 # DEPENDENCYPART_SIBL
(26,13),(26,21),-0.131379 # DEPENDENCYPART_SIBL
(26,13),(26,22),0.0485465 # DEPENDENCYPART_SIBL
(26,13),(26,23),-0.131379 # DEPENDENCYPART_SIBL
(26,13),(26,24),0.00996691 # DEPENDENCYPART_SIBL
(26,13),(26,25),0.0459435 # DEPENDENCYPART_SIBL
(26,13),(26,27),0.0204113 # DEPENDENCYPART_SIBL
(26,15),(26,16),0.436726 # DEPENDENCYPART_SIBL
(26,15),(26,18),0.0770132 # DEPENDENCYPART_SIBL
(26,15),(26,19),0.076327 # DEPENDENCYPART_SIBL
(26,15),(26,20),0.370959 # DEPENDENCYPART_SIBL
(26,15),(26,21),-0.0374874 # DEPENDENCYPART_SIBL
(26,15),(26,22),0.0770132 # DEPENDENCYPART_SIBL
(26,15),(26,23),-0.0374874 # DEPENDENCYPART_SIBL
(26,15),(26,24),0.0333691 # DEPENDENCYPART_SIBL
(26,15),(26,25),0.072046 # DEPENDENCYPART_SIBL
(26,15),(26,27),0.0535595 # DEPENDENCYPART_SIBL
(26,16),(26,18),0.104957 # DEPENDENCYPART_SIBL
(26,16),(26,19),0.104955 # DEPENDENCYPART_SIBL
(26,16),(26,20),0.0836749 # DEPENDENCYPART_SIBL
(26,16),(26,21),-0.115694 # DEPENDENCYPART_SIBL
(26,16),(26,22),0.104957 # DEPENDENCYPART_SIBL
(26,16),(26,23),-0.115694 # DEPENDENCYPART_SIBL
(26,16),(26,24),0.0510038 # DEPENDENCYPART_SIBL
(26,16),(26,25),0.106891 # DEPENDENCYPART_SIBL
(26,16),(26,27),0.00386746 # DEPENDENCYPART_SIBL
(26,18),(26,19),0.0761607 # DEPENDENCYPART_SIBL
(26,18),(26,20),0.370809 # DEPENDENCYPART_SIBL
(26,18),(26,21),-0.0374862 # DEPENDENCYPART_SIBL
(26,18),(26,22),0.076847 # DEPENDENCYPART_SIBL
(26,18),(26,23),-0.0374862 # DEPENDENCYPART_SIBL
(26,18),(26,24),0.033515 # DEPENDENCYPART_SIBL
(26,18),(26,25),0.0718797 # DEPENDENCYPART_SIBL
(26,18),(26,27),0.0621801 # DEPENDENCYPART_SIBL
(26,19),(26,20),0.370796 # DEPENDENCYPART_SIBL
(26,19),(26,21),-0.0374993 # DEPENDENCYPART_SIBL
(26,19),(26,22),0.076001 # DEPENDENCYPART_SIBL
(26,19),(26,23),-0.0374993 # DEPENDENCYPART_SIBL
(26,19),(26,24),0.0335003 # DEPENDENCYPART_SIBL
(26,19),(26,25),0.0710337 # DEPENDENCYPART_SIBL
(26,19),(26,27),0.0626826 # DEPENDENCYPART_SIBL
(26,20),(26,21),-0.116256 # DEPENDENCYPART_SIBL
(26,20),(26,22),0.00328899 # DEPENDENCYPART_SIBL
(26,20),(26,23),-0.116256 # DEPENDENCYPART_SIBL
(26,20),(26,24),0.0735441 # DEPENDENCYPART_SIBL
(26,20),(26,25),0.00749276 # DEPENDENCYPART_SIBL
(26,20),(26,27),0.0450153 # DEPENDENCYPART_SIBL
(26,21),(26,22),0.0679518 # DEPENDENCYPART_SIBL
(26,21),(26,23),-0.229753 # DEPENDENCYPART_SIBL
(26,21),(26,24),0.0274299 # DEPENDENCYPART_SIBL
(26,21),(26,25),0.0810098 # DEPENDENCYPART_SIBL
(26,21),(26,27),-0.0375479 # DEPENDENCYPART_SIBL
(26,22),(26,23),-0.0374862 # DEPENDENCYPART_SIBL
(26,22),(26,24),0.033515 # DEPENDENCYPART_SIBL
(26,22),(26,25),0.0718797 # DEPENDENCYPART_SIBL
(26,22),(26,27),0.0621801 # DEPENDENCYPART_SIBL
(26,23),(26,24),0.0274299 # DEPENDENCYPART_SIBL
(26,23),(26,25),0.0810098 # DEPENDENCYPART_SIBL
(26,23),(26,27),-0.0375479 # DEPENDENCYPART_SIBL
(26,24),(26,25),0.0446348 # DEPENDENCYPART_SIBL
(26,24),(26,27),-0.0153199 # DEPENDENCYPART_SIBL
(26,25),(26,27),0.0468693 # DEPENDENCYPART_SIBL
(0,2),(2,1),0.0800472 # DEPENDENCYPART_GRANDPAR
(0,2),(2,5),0.276078 # DEPENDENCYPART_GRANDPAR
(0,2),(2,10),0.707915 # DEPENDENCYPART_GRANDPAR
(0,2),(2,27),2.19576 # DEPENDENCYPART_GRANDPAR
(0,3),(3,1),0.329618 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),0.471381 # DEPENDENCYPART_GRANDPAR
(0,3),(3,4),-0.261453 # DEPENDENCYPART_GRANDPAR
(0,3),(3,5),0.105886 # DEPENDENCYPART_GRANDPAR
(0,3),(3,6),0.194454 # DEPENDENCYPART_GRANDPAR
(0,3),(3,8),0.0505909 # DEPENDENCYPART_GRANDPAR
(0,3),(3,9),0.0845926 # DEPENDENCYPART_GRANDPAR
(0,3),(3,10),0.735123 # DEPENDENCYPART_GRANDPAR
(0,3),(3,12),-0.107582 # DEPENDENCYPART_GRANDPAR
(0,3),(3,13),-0.0631002 # DEPENDENCYPART_GRANDPAR
(0,3),(3,16),0.0722781 # DEPENDENCYPART_GRANDPAR
(0,3),(3,19),-0.222075 # DEPENDENCYPART_GRANDPAR
(0,3),(3,20),0.161755 # DEPENDENCYPART_GRANDPAR
(0,3),(3,24),0.584857 # DEPENDENCYPART_GRANDPAR
(0,3),(3,25),-0.889367 # DEPENDENCYPART_GRANDPAR
(0,3),(3,26),-0.15205 # DEPENDENCYPART_GRANDPAR
(0,3),(3,27),2.3006 # DEPENDENCYPART_GRANDPAR
(0,6),(6,1),0.281625 # DEPENDENCYPART_GRANDPAR
(0,6),(6,2),0.41825 # DEPENDENCYPART_GRANDPAR
(0,6),(6,3),0.290242 # DEPENDENCYPART_GRANDPAR
(0,6),(6,4),-0.472603 # DEPENDENCYPART_GRANDPAR
(0,6),(6,5),0.0753899 # DEPENDENCYPART_GRANDPAR
(0,6),(6,7),-0.343742 # DEPENDENCYPART_GRANDPAR
(0,6),(6,8),-0.0371101 # DEPENDENCYPART_GRANDPAR
(0,6),(6,9),0.0851551 # DEPENDENCYPART_GRANDPAR
(0,6),(6,10),0.74706 # DEPENDENCYPART_GRANDPAR
(0,6),(6,12),-0.195283 # DEPENDENCYPART_GRANDPAR
(0,6),(6,13),-0.0625377 # DEPENDENCYPART_GRANDPAR
(0,6),(6,15),-0.39417 # DEPENDENCYPART_GRANDPAR
(0,6),(6,16),0.0834705 # DEPENDENCYPART_GRANDPAR
(0,6),(6,18),-0.436381 # DEPENDENCYPART_GRANDPAR
(0,6),(6,19),-0.309776 # DEPENDENCYPART_GRANDPAR
(0,6),(6,20),0.188573 # DEPENDENCYPART_GRANDPAR
(0,6),(6,22),-0.259062 # DEPENDENCYPART_GRANDPAR
(0,6),(6,24),0.610289 # DEPENDENCYPART_GRANDPAR
(0,6),(6,25),-0.977072 # DEPENDENCYPART_GRANDPAR
(0,6),(6,26),-0.128383 # DEPENDENCYPART_GRANDPAR
(0,6),(6,27),2.29714 # DEPENDENCYPART_GRANDPAR
(0,10),(10,2),0.500333 # DEPENDENCYPART_GRANDPAR
(0,10),(10,3),0.341635 # DEPENDENCYPART_GRANDPAR
(0,10),(10,5),0.157473 # DEPENDENCYPART_GRANDPAR
(0,10),(10,6),0.134732 # DEPENDENCYPART_GRANDPAR
(0,10),(10,7),-0.488006 # DEPENDENCYPART_GRANDPAR
(0,10),(10,8),0.102178 # DEPENDENCYPART_GRANDPAR
