# _root_ Még inkább meglepődtek a vizsgálódók azon , hogy az idősek és fiatalok értékválasztása alig különbözött : az 55 éven felüliek 97 százaléka , a 15-24 évesek 93 százaléka említette első helyen a családot .
#goldHeads=2,3,0,5,3,3,3,3,10,13,13,13,15,15,6,3,20,19,20,22,22,29,29,26,26,28,28,29,3,31,29,33,29,3,
#predictedHeads=3,3,0,5,3,3,3,3,10,15,13,13,15,15,3,15,19,19,20,22,22,29,29,26,26,28,28,29,15,31,29,33,29,3,
(15,18),(15,31),-0.0261454 # DEPENDENCYPART_SIBL
(15,18),(15,33),-0.0146592 # DEPENDENCYPART_SIBL
(15,18),(15,34),0.00346853 # DEPENDENCYPART_SIBL
(15,19),(15,20),0.0261713 # DEPENDENCYPART_SIBL
(15,19),(15,21),-0.0128144 # DEPENDENCYPART_SIBL
(15,19),(15,22),-0.0282897 # DEPENDENCYPART_SIBL
(15,19),(15,23),0.0418111 # DEPENDENCYPART_SIBL
(15,19),(15,25),-0.0128144 # DEPENDENCYPART_SIBL
(15,19),(15,26),-0.0199795 # DEPENDENCYPART_SIBL
(15,19),(15,27),-0.0128144 # DEPENDENCYPART_SIBL
(15,19),(15,28),-0.0282897 # DEPENDENCYPART_SIBL
(15,19),(15,29),-0.0209837 # DEPENDENCYPART_SIBL
(15,19),(15,31),-0.0363657 # DEPENDENCYPART_SIBL
(15,19),(15,33),-0.0199795 # DEPENDENCYPART_SIBL
(15,19),(15,34),-0.000310903 # DEPENDENCYPART_SIBL
(15,20),(15,21),-0.0165348 # DEPENDENCYPART_SIBL
(15,20),(15,22),-0.0245255 # DEPENDENCYPART_SIBL
(15,20),(15,23),-0.000360313 # DEPENDENCYPART_SIBL
(15,20),(15,25),-0.0165348 # DEPENDENCYPART_SIBL
(15,20),(15,26),-0.0236203 # DEPENDENCYPART_SIBL
(15,20),(15,27),-0.0165348 # DEPENDENCYPART_SIBL
(15,20),(15,28),-0.0245255 # DEPENDENCYPART_SIBL
(15,20),(15,29),-0.031545 # DEPENDENCYPART_SIBL
(15,20),(15,31),-0.0349059 # DEPENDENCYPART_SIBL
(15,20),(15,33),-0.0236203 # DEPENDENCYPART_SIBL
(15,20),(15,34),-0.010899 # DEPENDENCYPART_SIBL
(15,21),(15,22),-0.0153598 # DEPENDENCYPART_SIBL
(15,21),(15,23),0.0181619 # DEPENDENCYPART_SIBL
(15,21),(15,25),-0.00357626 # DEPENDENCYPART_SIBL
(15,21),(15,26),-0.0146592 # DEPENDENCYPART_SIBL
(15,21),(15,27),-0.00357661 # DEPENDENCYPART_SIBL
(15,21),(15,28),-0.0153598 # DEPENDENCYPART_SIBL
(15,21),(15,29),-0.0158927 # DEPENDENCYPART_SIBL
(15,21),(15,31),-0.0261454 # DEPENDENCYPART_SIBL
(15,21),(15,33),-0.0146592 # DEPENDENCYPART_SIBL
(15,21),(15,34),0.00346853 # DEPENDENCYPART_SIBL
(15,22),(15,23),0.0617912 # DEPENDENCYPART_SIBL
(15,22),(15,25),0.00969127 # DEPENDENCYPART_SIBL
(15,22),(15,26),0.0163792 # DEPENDENCYPART_SIBL
(15,22),(15,27),0.00969127 # DEPENDENCYPART_SIBL
(15,22),(15,28),0.0205054 # DEPENDENCYPART_SIBL
(15,22),(15,29),0.00282621 # DEPENDENCYPART_SIBL
(15,22),(15,31),-6.95616e-06 # DEPENDENCYPART_SIBL
(15,22),(15,33),0.0163792 # DEPENDENCYPART_SIBL
(15,22),(15,34),0.0310681 # DEPENDENCYPART_SIBL
(15,23),(15,25),0.0374092 # DEPENDENCYPART_SIBL
(15,23),(15,26),0.07652 # DEPENDENCYPART_SIBL
(15,23),(15,27),0.0374087 # DEPENDENCYPART_SIBL
(15,23),(15,28),0.0601831 # DEPENDENCYPART_SIBL
(15,23),(15,29),0.188176 # DEPENDENCYPART_SIBL
(15,23),(15,31),0.0533911 # DEPENDENCYPART_SIBL
(15,23),(15,33),0.07652 # DEPENDENCYPART_SIBL
(15,23),(15,34),0.0489202 # DEPENDENCYPART_SIBL
(15,25),(15,26),-0.0146592 # DEPENDENCYPART_SIBL
(15,25),(15,27),-0.00357661 # DEPENDENCYPART_SIBL
(15,25),(15,28),-0.0153598 # DEPENDENCYPART_SIBL
(15,25),(15,29),-0.0158927 # DEPENDENCYPART_SIBL
(15,25),(15,31),-0.0261454 # DEPENDENCYPART_SIBL
(15,25),(15,33),-0.0146592 # DEPENDENCYPART_SIBL
(15,25),(15,34),0.00346853 # DEPENDENCYPART_SIBL
(15,26),(15,27),-0.0126652 # DEPENDENCYPART_SIBL
(15,26),(15,28),-0.0274154 # DEPENDENCYPART_SIBL
(15,26),(15,29),-0.0206928 # DEPENDENCYPART_SIBL
(15,26),(15,31),-0.0354915 # DEPENDENCYPART_SIBL
(15,26),(15,33),-0.0191053 # DEPENDENCYPART_SIBL
(15,26),(15,34),-1.62179e-05 # DEPENDENCYPART_SIBL
(15,27),(15,28),-0.0153598 # DEPENDENCYPART_SIBL
(15,27),(15,29),-0.015893 # DEPENDENCYPART_SIBL
(15,27),(15,31),-0.0261454 # DEPENDENCYPART_SIBL
(15,27),(15,33),-0.0146592 # DEPENDENCYPART_SIBL
(15,27),(15,34),0.00346808 # DEPENDENCYPART_SIBL
(15,28),(15,29),0.00282621 # DEPENDENCYPART_SIBL
(15,28),(15,31),-6.95616e-06 # DEPENDENCYPART_SIBL
(15,28),(15,33),0.0163792 # DEPENDENCYPART_SIBL
(15,28),(15,34),0.0310681 # DEPENDENCYPART_SIBL
(15,29),(15,31),-0.0178612 # DEPENDENCYPART_SIBL
(15,29),(15,33),-0.00517979 # DEPENDENCYPART_SIBL
(15,29),(15,34),0.0151064 # DEPENDENCYPART_SIBL
(15,31),(15,33),-0.00669871 # DEPENDENCYPART_SIBL
(15,31),(15,34),0.0163747 # DEPENDENCYPART_SIBL
(15,33),(15,34),-0.00259538 # DEPENDENCYPART_SIBL
(19,4),(19,9),-0.571634 # DEPENDENCYPART_SIBL
(19,4),(19,14),0.00313162 # DEPENDENCYPART_SIBL
(19,4),(19,16),0.162459 # DEPENDENCYPART_SIBL
(19,4),(19,17),-0.571634 # DEPENDENCYPART_SIBL
(19,4),(19,18),-0.0158765 # DEPENDENCYPART_SIBL
(19,4),(19,22),-0.00470189 # DEPENDENCYPART_SIBL
(19,9),(19,14),-0.00782444 # DEPENDENCYPART_SIBL
(19,9),(19,16),0.146149 # DEPENDENCYPART_SIBL
(19,9),(19,17),-0.499821 # DEPENDENCYPART_SIBL
(19,9),(19,18),0.0132768 # DEPENDENCYPART_SIBL
(19,9),(19,22),-0.00698979 # DEPENDENCYPART_SIBL
(19,14),(19,16),0.0215493 # DEPENDENCYPART_SIBL
(19,14),(19,17),-0.321051 # DEPENDENCYPART_SIBL
(19,14),(19,18),0.203647 # DEPENDENCYPART_SIBL
(19,14),(19,22),0.0125356 # DEPENDENCYPART_SIBL
(19,16),(19,17),-0.329156 # DEPENDENCYPART_SIBL
(19,16),(19,18),-0.0503264 # DEPENDENCYPART_SIBL
(19,16),(19,22),-0.0887442 # DEPENDENCYPART_SIBL
(19,17),(19,18),0.0132768 # DEPENDENCYPART_SIBL
(19,17),(19,22),-0.00698979 # DEPENDENCYPART_SIBL
(19,18),(19,22),0.0138559 # DEPENDENCYPART_SIBL
(20,1),(20,2),0.110757 # DEPENDENCYPART_SIBL
(20,1),(20,6),0.102838 # DEPENDENCYPART_SIBL
(20,1),(20,12),0.238604 # DEPENDENCYPART_SIBL
(20,1),(20,13),0.236274 # DEPENDENCYPART_SIBL
(20,1),(20,14),0.142747 # DEPENDENCYPART_SIBL
(20,1),(20,15),0.174109 # DEPENDENCYPART_SIBL
(20,1),(20,16),0.0510081 # DEPENDENCYPART_SIBL
(20,1),(20,17),-0.0626348 # DEPENDENCYPART_SIBL
(20,1),(20,18),0.182142 # DEPENDENCYPART_SIBL
(20,1),(20,19),0.231894 # DEPENDENCYPART_SIBL
(20,1),(20,21),-0.0114354 # DEPENDENCYPART_SIBL
(20,1),(20,22),0.069456 # DEPENDENCYPART_SIBL
(20,1),(20,23),0.0281518 # DEPENDENCYPART_SIBL
(20,1),(20,25),-0.0114354 # DEPENDENCYPART_SIBL
(20,1),(20,26),0.0538398 # DEPENDENCYPART_SIBL
(20,1),(20,27),-0.0114354 # DEPENDENCYPART_SIBL
(20,1),(20,28),0.069456 # DEPENDENCYPART_SIBL
(20,1),(20,29),0.0198477 # DEPENDENCYPART_SIBL
(20,1),(20,31),0.046123 # DEPENDENCYPART_SIBL
(20,2),(20,6),0.105728 # DEPENDENCYPART_SIBL
(20,2),(20,12),0.172876 # DEPENDENCYPART_SIBL
(20,2),(20,13),0.170495 # DEPENDENCYPART_SIBL
(20,2),(20,14),0.123557 # DEPENDENCYPART_SIBL
(20,2),(20,15),0.161103 # DEPENDENCYPART_SIBL
(20,2),(20,16),0.0583126 # DEPENDENCYPART_SIBL
(20,2),(20,17),-0.0580002 # DEPENDENCYPART_SIBL
(20,2),(20,18),0.17658 # DEPENDENCYPART_SIBL
(20,2),(20,19),0.166115 # DEPENDENCYPART_SIBL
(20,2),(20,21),-0.0125144 # DEPENDENCYPART_SIBL
(20,2),(20,22),0.0572898 # DEPENDENCYPART_SIBL
(20,2),(20,23),0.023227 # DEPENDENCYPART_SIBL
(20,2),(20,25),-0.0125144 # DEPENDENCYPART_SIBL
(20,2),(20,26),0.0488214 # DEPENDENCYPART_SIBL
(20,2),(20,27),-0.0125144 # DEPENDENCYPART_SIBL
(20,2),(20,28),0.0572898 # DEPENDENCYPART_SIBL
(20,2),(20,29),0.0424416 # DEPENDENCYPART_SIBL
(20,2),(20,31),0.0411046 # DEPENDENCYPART_SIBL
(20,6),(20,12),0.0495216 # DEPENDENCYPART_SIBL
(20,6),(20,13),0.0515623 # DEPENDENCYPART_SIBL
(20,6),(20,14),0.114597 # DEPENDENCYPART_SIBL
(20,6),(20,15),0.123751 # DEPENDENCYPART_SIBL
(20,6),(20,16),0.0883826 # DEPENDENCYPART_SIBL
(20,6),(20,17),0.0949858 # DEPENDENCYPART_SIBL
(20,6),(20,18),0.0581255 # DEPENDENCYPART_SIBL
(20,6),(20,19),0.0488128 # DEPENDENCYPART_SIBL
(20,6),(20,21),0.0165771 # DEPENDENCYPART_SIBL
(20,6),(20,22),0.082377 # DEPENDENCYPART_SIBL
(20,6),(20,23),0.0323733 # DEPENDENCYPART_SIBL
(20,6),(20,25),0.0165771 # DEPENDENCYPART_SIBL
(20,6),(20,26),0.084749 # DEPENDENCYPART_SIBL
(20,6),(20,27),0.0165771 # DEPENDENCYPART_SIBL
(20,6),(20,28),0.082377 # DEPENDENCYPART_SIBL
(20,6),(20,29),0.0213035 # DEPENDENCYPART_SIBL
(20,6),(20,31),0.0783468 # DEPENDENCYPART_SIBL
(20,12),(20,13),0.0820274 # DEPENDENCYPART_SIBL
(20,12),(20,14),0.165191 # DEPENDENCYPART_SIBL
(20,12),(20,15),0.157319 # DEPENDENCYPART_SIBL
(20,12),(20,16),0.219189 # DEPENDENCYPART_SIBL
(20,12),(20,17),-0.0441161 # DEPENDENCYPART_SIBL
(20,12),(20,18),0.0308998 # DEPENDENCYPART_SIBL
(20,12),(20,19),0.0748805 # DEPENDENCYPART_SIBL
(20,12),(20,21),0.0172312 # DEPENDENCYPART_SIBL
(20,12),(20,22),0.0344621 # DEPENDENCYPART_SIBL
(20,12),(20,23),0.0228066 # DEPENDENCYPART_SIBL
(20,12),(20,25),0.0172312 # DEPENDENCYPART_SIBL
(20,12),(20,26),0.0251361 # DEPENDENCYPART_SIBL
(20,12),(20,27),0.0172311 # DEPENDENCYPART_SIBL
(20,12),(20,28),0.0344621 # DEPENDENCYPART_SIBL
(20,12),(20,29),0.00817017 # DEPENDENCYPART_SIBL
(20,12),(20,31),0.0216249 # DEPENDENCYPART_SIBL
(20,13),(20,14),0.156782 # DEPENDENCYPART_SIBL
(20,13),(20,15),0.151693 # DEPENDENCYPART_SIBL
(20,13),(20,16),0.213368 # DEPENDENCYPART_SIBL
(20,13),(20,17),-0.0441161 # DEPENDENCYPART_SIBL
(20,13),(20,18),0.0305186 # DEPENDENCYPART_SIBL
(20,13),(20,19),0.0697 # DEPENDENCYPART_SIBL
(20,13),(20,21),0.0172315 # DEPENDENCYPART_SIBL
(20,13),(20,22),0.0298832 # DEPENDENCYPART_SIBL
(20,13),(20,23),0.0211606 # DEPENDENCYPART_SIBL
(20,13),(20,25),0.0172315 # DEPENDENCYPART_SIBL
(20,13),(20,26),0.0205572 # DEPENDENCYPART_SIBL
(20,13),(20,27),0.0172314 # DEPENDENCYPART_SIBL
(20,13),(20,28),0.0298832 # DEPENDENCYPART_SIBL
(20,13),(20,29),0.0119699 # DEPENDENCYPART_SIBL
(20,13),(20,31),0.017046 # DEPENDENCYPART_SIBL
(20,14),(20,15),0.162588 # DEPENDENCYPART_SIBL
(20,14),(20,16),0.0586383 # DEPENDENCYPART_SIBL
(20,14),(20,17),-0.0589185 # DEPENDENCYPART_SIBL
(20,14),(20,18),0.199226 # DEPENDENCYPART_SIBL
(20,14),(20,19),0.137725 # DEPENDENCYPART_SIBL
(20,14),(20,21),-0.00902157 # DEPENDENCYPART_SIBL
(20,14),(20,22),0.0505053 # DEPENDENCYPART_SIBL
(20,14),(20,23),0.00464014 # DEPENDENCYPART_SIBL
(20,14),(20,25),-0.00902157 # DEPENDENCYPART_SIBL
(20,14),(20,26),0.0429239 # DEPENDENCYPART_SIBL
(20,14),(20,27),-0.00902157 # DEPENDENCYPART_SIBL
(20,14),(20,28),0.0505053 # DEPENDENCYPART_SIBL
(20,14),(20,29),0.0189998 # DEPENDENCYPART_SIBL
(20,14),(20,31),0.0352072 # DEPENDENCYPART_SIBL
(20,15),(20,16),0.154501 # DEPENDENCYPART_SIBL
(20,15),(20,17),-0.0323121 # DEPENDENCYPART_SIBL
(20,15),(20,18),0.0317376 # DEPENDENCYPART_SIBL
(20,15),(20,19),-0.000840534 # DEPENDENCYPART_SIBL
(20,15),(20,21),0.0228205 # DEPENDENCYPART_SIBL
(20,15),(20,22),0.064332 # DEPENDENCYPART_SIBL
(20,15),(20,23),0.0237382 # DEPENDENCYPART_SIBL
(20,15),(20,25),0.0228205 # DEPENDENCYPART_SIBL
(20,15),(20,26),0.0597656 # DEPENDENCYPART_SIBL
(20,15),(20,27),0.0228205 # DEPENDENCYPART_SIBL
(20,15),(20,28),0.064332 # DEPENDENCYPART_SIBL
(20,15),(20,29),0.049044 # DEPENDENCYPART_SIBL
(20,15),(20,31),0.053659 # DEPENDENCYPART_SIBL
(20,16),(20,17),-0.0460947 # DEPENDENCYPART_SIBL
(20,16),(20,18),0.0375505 # DEPENDENCYPART_SIBL
(20,16),(20,19),0.00719092 # DEPENDENCYPART_SIBL
(20,16),(20,21),0.0310077 # DEPENDENCYPART_SIBL
(20,16),(20,22),0.00540006 # DEPENDENCYPART_SIBL
(20,16),(20,23),0.00999115 # DEPENDENCYPART_SIBL
(20,16),(20,25),0.0310077 # DEPENDENCYPART_SIBL
(20,16),(20,26),0.00302405 # DEPENDENCYPART_SIBL
(20,16),(20,27),0.0310077 # DEPENDENCYPART_SIBL
(20,16),(20,28),0.00540006 # DEPENDENCYPART_SIBL
(20,16),(20,29),0.0373093 # DEPENDENCYPART_SIBL
(20,16),(20,31),-0.000431078 # DEPENDENCYPART_SIBL
(20,17),(20,18),0.059458 # DEPENDENCYPART_SIBL
(20,17),(20,19),0.0791439 # DEPENDENCYPART_SIBL
(20,17),(20,21),-0.0201397 # DEPENDENCYPART_SIBL
(20,17),(20,22),0.0274415 # DEPENDENCYPART_SIBL
(20,17),(20,23),0.00382845 # DEPENDENCYPART_SIBL
(20,17),(20,25),-0.0201397 # DEPENDENCYPART_SIBL
(20,17),(20,26),0.0275152 # DEPENDENCYPART_SIBL
(20,17),(20,27),-0.0201399 # DEPENDENCYPART_SIBL
(20,17),(20,28),0.0274415 # DEPENDENCYPART_SIBL
(20,17),(20,29),-0.00553261 # DEPENDENCYPART_SIBL
(20,17),(20,31),0.0216877 # DEPENDENCYPART_SIBL
(20,18),(20,19),0.0410561 # DEPENDENCYPART_SIBL
(20,18),(20,21),-0.0225369 # DEPENDENCYPART_SIBL
(20,18),(20,22),0.0140339 # DEPENDENCYPART_SIBL
(20,18),(20,23),-0.0243509 # DEPENDENCYPART_SIBL
(20,18),(20,25),-0.0225369 # DEPENDENCYPART_SIBL
(20,18),(20,26),0.0144552 # DEPENDENCYPART_SIBL
(20,18),(20,27),-0.0225371 # DEPENDENCYPART_SIBL
(20,18),(20,28),0.0140339 # DEPENDENCYPART_SIBL
(20,18),(20,29),-0.0196214 # DEPENDENCYPART_SIBL
(20,18),(20,31),0.00873718 # DEPENDENCYPART_SIBL
(20,19),(20,21),0.0166738 # DEPENDENCYPART_SIBL
(20,19),(20,22),0.0265533 # DEPENDENCYPART_SIBL
(20,19),(20,23),0.0193768 # DEPENDENCYPART_SIBL
(20,19),(20,25),0.0166738 # DEPENDENCYPART_SIBL
(20,19),(20,26),0.0172273 # DEPENDENCYPART_SIBL
(20,19),(20,27),0.0166737 # DEPENDENCYPART_SIBL
(20,19),(20,28),0.0265533 # DEPENDENCYPART_SIBL
(20,19),(20,29),0.0109323 # DEPENDENCYPART_SIBL
(20,19),(20,31),0.0137161 # DEPENDENCYPART_SIBL
(20,21),(20,22),0.0265752 # DEPENDENCYPART_SIBL
(20,21),(20,23),0.0660464 # DEPENDENCYPART_SIBL
(20,21),(20,25),0.0466004 # DEPENDENCYPART_SIBL
(20,21),(20,26),0.0268495 # DEPENDENCYPART_SIBL
(20,21),(20,27),0.0466001 # DEPENDENCYPART_SIBL
(20,21),(20,28),0.0265752 # DEPENDENCYPART_SIBL
(20,21),(20,29),0.0569768 # DEPENDENCYPART_SIBL
(20,21),(20,31),0.0266666 # DEPENDENCYPART_SIBL
(20,22),(20,23),0.0959333 # DEPENDENCYPART_SIBL
(20,22),(20,25),0.0316773 # DEPENDENCYPART_SIBL
(20,22),(20,26),0.00735074 # DEPENDENCYPART_SIBL
(20,22),(20,27),0.0316773 # DEPENDENCYPART_SIBL
(20,22),(20,28),0.00816816 # DEPENDENCYPART_SIBL
(20,22),(20,29),0.0495511 # DEPENDENCYPART_SIBL
(20,22),(20,31),0.0042059 # DEPENDENCYPART_SIBL
(20,23),(20,25),0.141337 # DEPENDENCYPART_SIBL
(20,23),(20,26),0.162399 # DEPENDENCYPART_SIBL
(20,23),(20,27),0.141337 # DEPENDENCYPART_SIBL
(20,23),(20,28),0.152992 # DEPENDENCYPART_SIBL
(20,23),(20,29),0.375143 # DEPENDENCYPART_SIBL
(20,23),(20,31),0.155805 # DEPENDENCYPART_SIBL
(20,25),(20,26),0.0268495 # DEPENDENCYPART_SIBL
(20,25),(20,27),0.0466001 # DEPENDENCYPART_SIBL
(20,25),(20,28),0.0265752 # DEPENDENCYPART_SIBL
(20,25),(20,29),0.0569768 # DEPENDENCYPART_SIBL
(20,25),(20,31),0.0266666 # DEPENDENCYPART_SIBL
(20,26),(20,27),0.0293411 # DEPENDENCYPART_SIBL
(20,26),(20,28),-0.00573606 # DEPENDENCYPART_SIBL
(20,26),(20,29),0.0437346 # DEPENDENCYPART_SIBL
(20,26),(20,31),-0.00371894 # DEPENDENCYPART_SIBL
(20,27),(20,28),0.0265752 # DEPENDENCYPART_SIBL
(20,27),(20,29),0.0569765 # DEPENDENCYPART_SIBL
(20,27),(20,31),0.0266666 # DEPENDENCYPART_SIBL
(20,28),(20,29),0.0495511 # DEPENDENCYPART_SIBL
(20,28),(20,31),0.0042059 # DEPENDENCYPART_SIBL
(20,29),(20,31),0.0253231 # DEPENDENCYPART_SIBL
(21,17),(21,18),0.12 # DEPENDENCYPART_SIBL
(21,17),(21,19),0.113878 # DEPENDENCYPART_SIBL
(21,17),(21,20),0.227479 # DEPENDENCYPART_SIBL
(21,17),(21,26),-0.00486467 # DEPENDENCYPART_SIBL
(21,17),(21,29),-0.00935571 # DEPENDENCYPART_SIBL
(21,17),(21,34),0.0069708 # DEPENDENCYPART_SIBL
(21,18),(21,19),0.0795903 # DEPENDENCYPART_SIBL
(21,18),(21,20),0.0661728 # DEPENDENCYPART_SIBL
(21,18),(21,26),0.0207562 # DEPENDENCYPART_SIBL
(21,18),(21,29),0.0297491 # DEPENDENCYPART_SIBL
(21,18),(21,34),0.0230981 # DEPENDENCYPART_SIBL
(21,19),(21,20),0.0636591 # DEPENDENCYPART_SIBL
(21,19),(21,26),0.0197101 # DEPENDENCYPART_SIBL
(21,19),(21,29),0.0683264 # DEPENDENCYPART_SIBL
(21,19),(21,34),0.0340125 # DEPENDENCYPART_SIBL
(21,20),(21,26),0.006495 # DEPENDENCYPART_SIBL
(21,20),(21,29),0.00965763 # DEPENDENCYPART_SIBL
(21,20),(21,34),0.00806322 # DEPENDENCYPART_SIBL
(21,26),(21,29),0.0461307 # DEPENDENCYPART_SIBL
(21,26),(21,34),-0.00651562 # DEPENDENCYPART_SIBL
(21,29),(21,34),0.109763 # DEPENDENCYPART_SIBL
(22,4),(22,9),-0.574881 # DEPENDENCYPART_SIBL
(22,4),(22,11),0.119168 # DEPENDENCYPART_SIBL
(22,4),(22,12),-0.00422414 # DEPENDENCYPART_SIBL
(22,4),(22,13),-0.00421934 # DEPENDENCYPART_SIBL
(22,4),(22,14),-0.0159734 # DEPENDENCYPART_SIBL
(22,4),(22,16),0.155826 # DEPENDENCYPART_SIBL
(22,4),(22,17),-0.574881 # DEPENDENCYPART_SIBL
(22,4),(22,18),-0.0228571 # DEPENDENCYPART_SIBL
(22,4),(22,19),-0.00431759 # DEPENDENCYPART_SIBL
(22,4),(22,20),0.144833 # DEPENDENCYPART_SIBL
(22,4),(22,21),-0.0186904 # DEPENDENCYPART_SIBL
(22,4),(22,23),-0.0146387 # DEPENDENCYPART_SIBL
(22,4),(22,25),-0.0178035 # DEPENDENCYPART_SIBL
(22,4),(22,26),2.38496e-05 # DEPENDENCYPART_SIBL
(22,4),(22,27),-0.017804 # DEPENDENCYPART_SIBL
(22,4),(22,28),-0.00137649 # DEPENDENCYPART_SIBL
(22,4),(22,29),0.00788485 # DEPENDENCYPART_SIBL
(22,4),(22,31),6.2747e-06 # DEPENDENCYPART_SIBL
(22,4),(22,33),2.38496e-05 # DEPENDENCYPART_SIBL
(22,9),(22,11),0.105386 # DEPENDENCYPART_SIBL
(22,9),(22,12),-0.0131056 # DEPENDENCYPART_SIBL
(22,9),(22,13),-0.0131011 # DEPENDENCYPART_SIBL
(22,9),(22,14),-0.0257743 # DEPENDENCYPART_SIBL
(22,9),(22,16),0.140652 # DEPENDENCYPART_SIBL
(22,9),(22,17),-0.501928 # DEPENDENCYPART_SIBL
(22,9),(22,18),0.00784768 # DEPENDENCYPART_SIBL
(22,9),(22,19),-0.013201 # DEPENDENCYPART_SIBL
(22,9),(22,20),0.197617 # DEPENDENCYPART_SIBL
(22,9),(22,21),0.0147927 # DEPENDENCYPART_SIBL
(22,9),(22,23),-0.0224514 # DEPENDENCYPART_SIBL
(22,9),(22,25),-0.0201521 # DEPENDENCYPART_SIBL
(22,9),(22,26),-0.00252468 # DEPENDENCYPART_SIBL
(22,9),(22,27),-0.0201529 # DEPENDENCYPART_SIBL
(22,9),(22,28),-0.00381641 # DEPENDENCYPART_SIBL
(22,9),(22,29),-0.0129907 # DEPENDENCYPART_SIBL
(22,9),(22,31),-0.00264376 # DEPENDENCYPART_SIBL
(22,9),(22,33),-0.00252468 # DEPENDENCYPART_SIBL
(22,11),(22,12),0.0864841 # DEPENDENCYPART_SIBL
(22,11),(22,13),0.0864882 # DEPENDENCYPART_SIBL
(22,11),(22,14),-0.024037 # DEPENDENCYPART_SIBL
(22,11),(22,16),-0.0253069 # DEPENDENCYPART_SIBL
(22,11),(22,17),-0.29762 # DEPENDENCYPART_SIBL
(22,11),(22,18),-0.0374224 # DEPENDENCYPART_SIBL
(22,11),(22,19),0.0835722 # DEPENDENCYPART_SIBL
(22,11),(22,20),-0.00549056 # DEPENDENCYPART_SIBL
(22,11),(22,21),-0.0360339 # DEPENDENCYPART_SIBL
(22,11),(22,23),-0.0219334 # DEPENDENCYPART_SIBL
(22,11),(22,25),0.0234888 # DEPENDENCYPART_SIBL
(22,11),(22,26),-0.00452847 # DEPENDENCYPART_SIBL
(22,11),(22,27),0.0234886 # DEPENDENCYPART_SIBL
(22,11),(22,28),0.00276825 # DEPENDENCYPART_SIBL
(22,11),(22,29),-0.0149484 # DEPENDENCYPART_SIBL
(22,11),(22,31),-0.00557196 # DEPENDENCYPART_SIBL
(22,11),(22,33),-0.00452847 # DEPENDENCYPART_SIBL
(22,12),(22,13),-0.0410487 # DEPENDENCYPART_SIBL
(22,12),(22,14),0.134899 # DEPENDENCYPART_SIBL
(22,12),(22,16),0.280087 # DEPENDENCYPART_SIBL
(22,12),(22,17),-0.284855 # DEPENDENCYPART_SIBL
(22,12),(22,18),-0.0204708 # DEPENDENCYPART_SIBL
(22,12),(22,19),-0.0466057 # DEPENDENCYPART_SIBL
(22,12),(22,20),0.0294167 # DEPENDENCYPART_SIBL
(22,12),(22,21),-0.0190823 # DEPENDENCYPART_SIBL
(22,12),(22,23),-0.0102721 # DEPENDENCYPART_SIBL
(22,12),(22,25),0.0550862 # DEPENDENCYPART_SIBL
(22,12),(22,26),0.0103859 # DEPENDENCYPART_SIBL
(22,12),(22,27),0.0550859 # DEPENDENCYPART_SIBL
(22,12),(22,28),0.0180088 # DEPENDENCYPART_SIBL
(22,12),(22,29),0.00259154 # DEPENDENCYPART_SIBL
(22,12),(22,31),0.0139425 # DEPENDENCYPART_SIBL
(22,12),(22,33),0.0124765 # DEPENDENCYPART_SIBL
(22,13),(22,14),0.126181 # DEPENDENCYPART_SIBL
(22,13),(22,16),0.273958 # DEPENDENCYPART_SIBL
(22,13),(22,17),-0.285165 # DEPENDENCYPART_SIBL
(22,13),(22,18),-0.0219247 # DEPENDENCYPART_SIBL
(22,13),(22,19),-0.0520956 # DEPENDENCYPART_SIBL
(22,13),(22,20),0.0270238 # DEPENDENCYPART_SIBL
(22,13),(22,21),-0.0205362 # DEPENDENCYPART_SIBL
(22,13),(22,23),-0.0119183 # DEPENDENCYPART_SIBL
(22,13),(22,25),0.0550866 # DEPENDENCYPART_SIBL
(22,13),(22,26),0.00580669 # DEPENDENCYPART_SIBL
(22,13),(22,27),0.0550862 # DEPENDENCYPART_SIBL
(22,13),(22,28),0.0134296 # DEPENDENCYPART_SIBL
(22,13),(22,29),0.00639122 # DEPENDENCYPART_SIBL
(22,13),(22,31),0.00936337 # DEPENDENCYPART_SIBL
(22,13),(22,33),0.00789733 # DEPENDENCYPART_SIBL
(22,14),(22,16),0.010288 # DEPENDENCYPART_SIBL
(22,14),(22,17),-0.327397 # DEPENDENCYPART_SIBL
(22,14),(22,18),0.199338 # DEPENDENCYPART_SIBL
(22,14),(22,19),0.00206381 # DEPENDENCYPART_SIBL
(22,14),(22,20),0.00416884 # DEPENDENCYPART_SIBL
(22,14),(22,21),0.200727 # DEPENDENCYPART_SIBL
(22,14),(22,23),-0.00616659 # DEPENDENCYPART_SIBL
(22,14),(22,25),0.0269518 # DEPENDENCYPART_SIBL
(22,14),(22,26),0.00976505 # DEPENDENCYPART_SIBL
(22,14),(22,27),0.0269516 # DEPENDENCYPART_SIBL
(22,14),(22,28),0.0158458 # DEPENDENCYPART_SIBL
(22,14),(22,29),0.0488613 # DEPENDENCYPART_SIBL
(22,14),(22,31),0.0119776 # DEPENDENCYPART_SIBL
(22,14),(22,33),0.00976505 # DEPENDENCYPART_SIBL
(22,16),(22,17),-0.330943 # DEPENDENCYPART_SIBL
(22,16),(22,18),-0.0525844 # DEPENDENCYPART_SIBL
