# _root_ 1994-ben Márkus_Gyulával közösen alapítója volt a privatizációk lebonyolítására szakosodott Márkus_Pénzügyi_Gazdasági_Tanácsadó_Kft.-nek , amely utóbb fiktív cégnek bizonyult ( HVG , 1998. február 28. ) .
#goldHeads=5,3,5,5,0,7,8,9,10,5,5,16,16,15,16,5,18,5,18,22,22,18,18,5,
#predictedHeads=5,3,5,5,0,7,8,9,10,5,5,16,16,15,16,5,18,16,18,22,22,18,18,5,
(4,10),(10,24),-0.620012 # DEPENDENCYPART_GRANDPAR
(4,13),(13,5),-0.52623 # DEPENDENCYPART_GRANDPAR
(4,13),(13,8),-0.185005 # DEPENDENCYPART_GRANDPAR
(4,13),(13,10),-0.291167 # DEPENDENCYPART_GRANDPAR
(4,13),(13,12),-0.0897825 # DEPENDENCYPART_GRANDPAR
(4,13),(13,14),-0.270628 # DEPENDENCYPART_GRANDPAR
(4,13),(13,15),-0.194002 # DEPENDENCYPART_GRANDPAR
(4,13),(13,17),-0.132572 # DEPENDENCYPART_GRANDPAR
(4,13),(13,18),-0.4536 # DEPENDENCYPART_GRANDPAR
(4,13),(13,19),-0.0641836 # DEPENDENCYPART_GRANDPAR
(4,13),(13,21),-0.335171 # DEPENDENCYPART_GRANDPAR
(4,13),(13,22),-0.524597 # DEPENDENCYPART_GRANDPAR
(4,13),(13,23),-0.330028 # DEPENDENCYPART_GRANDPAR
(4,13),(13,24),-0.685616 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),0.32041 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),0.204267 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),0.357642 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-1.25111 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,7),-0.307474 # DEPENDENCYPART_GRANDPAR
(5,1),(1,8),-0.420269 # DEPENDENCYPART_GRANDPAR
(5,1),(1,9),-0.208689 # DEPENDENCYPART_GRANDPAR
(5,1),(1,10),-0.0896664 # DEPENDENCYPART_GRANDPAR
(5,1),(1,11),-0.265214 # DEPENDENCYPART_GRANDPAR
(5,1),(1,16),-0.560097 # DEPENDENCYPART_GRANDPAR
(5,1),(1,17),-0.359482 # DEPENDENCYPART_GRANDPAR
(5,1),(1,19),-0.390271 # DEPENDENCYPART_GRANDPAR
(5,1),(1,23),-0.353577 # DEPENDENCYPART_GRANDPAR
(5,1),(1,24),-1.36289 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.0419993 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),0.291821 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),0.417042 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.37249 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,7),-0.526254 # DEPENDENCYPART_GRANDPAR
(5,2),(2,10),-0.308446 # DEPENDENCYPART_GRANDPAR
(5,2),(2,11),-0.386767 # DEPENDENCYPART_GRANDPAR
(5,2),(2,16),-0.681531 # DEPENDENCYPART_GRANDPAR
(5,2),(2,22),-0.81555 # DEPENDENCYPART_GRANDPAR
(5,2),(2,23),-0.470485 # DEPENDENCYPART_GRANDPAR
(5,2),(2,24),-1.47248 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.0499584 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),0.31381 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.0349238 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),0.469908 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),0.260233 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.639048 # DEPENDENCYPART_GRANDPAR
(5,4),(4,10),-0.308446 # DEPENDENCYPART_GRANDPAR
(5,4),(4,13),-0.332378 # DEPENDENCYPART_GRANDPAR
(5,4),(4,24),-1.47248 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-0.893177 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),0.186764 # DEPENDENCYPART_GRANDPAR
(5,8),(8,1),-0.493933 # DEPENDENCYPART_GRANDPAR
(5,8),(8,2),-0.191273 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-0.325632 # DEPENDENCYPART_GRANDPAR
(5,8),(8,4),-0.152825 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.891542 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),0.188399 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),0.0475391 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),0.338232 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),0.120768 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),0.0137417 # DEPENDENCYPART_GRANDPAR
(5,8),(8,16),-0.181244 # DEPENDENCYPART_GRANDPAR
(5,8),(8,18),-0.0992273 # DEPENDENCYPART_GRANDPAR
(5,8),(8,22),-0.168871 # DEPENDENCYPART_GRANDPAR
(5,9),(9,1),-0.386605 # DEPENDENCYPART_GRANDPAR
(5,9),(9,2),-0.0266921 # DEPENDENCYPART_GRANDPAR
(5,9),(9,4),0.0117556 # DEPENDENCYPART_GRANDPAR
(5,9),(9,5),-0.930695 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,9),(9,6),0.208673 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),-0.0630771 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),-0.175867 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),0.0291904 # DEPENDENCYPART_GRANDPAR
(5,9),(9,16),-0.285779 # DEPENDENCYPART_GRANDPAR
(5,10),(10,2),-0.191273 # DEPENDENCYPART_GRANDPAR
(5,10),(10,3),-0.325632 # DEPENDENCYPART_GRANDPAR
(5,10),(10,4),-0.152825 # DEPENDENCYPART_GRANDPAR
(5,10),(10,6),0.186764 # DEPENDENCYPART_GRANDPAR
(5,10),(10,7),0.0435949 # DEPENDENCYPART_GRANDPAR
(5,10),(10,8),-0.0691951 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),0.242273 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),0.120768 # DEPENDENCYPART_GRANDPAR
(5,10),(10,14),-0.023939 # DEPENDENCYPART_GRANDPAR
(5,10),(10,15),0.0638407 # DEPENDENCYPART_GRANDPAR
(5,10),(10,16),-0.181244 # DEPENDENCYPART_GRANDPAR
(5,10),(10,17),0.0536163 # DEPENDENCYPART_GRANDPAR
(5,10),(10,18),-0.0992273 # DEPENDENCYPART_GRANDPAR
(5,10),(10,19),-0.00429022 # DEPENDENCYPART_GRANDPAR
(5,10),(10,22),-0.168871 # DEPENDENCYPART_GRANDPAR
(5,10),(10,23),0.045028 # DEPENDENCYPART_GRANDPAR
(5,10),(10,24),-1.02457 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),-0.0932909 # DEPENDENCYPART_GRANDPAR
(5,12),(12,15),0.0146917 # DEPENDENCYPART_GRANDPAR
(5,12),(12,21),-0.28055 # DEPENDENCYPART_GRANDPAR
(5,12),(12,22),-0.218455 # DEPENDENCYPART_GRANDPAR
(5,13),(13,5),-0.944611 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,13),(13,8),-0.199053 # DEPENDENCYPART_GRANDPAR
(5,13),(13,10),0.131546 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),0.164053 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),-0.160193 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),-0.0646007 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),6.11908e-05 # DEPENDENCYPART_GRANDPAR
(5,13),(13,18),-0.224334 # DEPENDENCYPART_GRANDPAR
(5,13),(13,19),-0.11727 # DEPENDENCYPART_GRANDPAR
(5,13),(13,21),-0.359752 # DEPENDENCYPART_GRANDPAR
(5,13),(13,22),-0.297657 # DEPENDENCYPART_GRANDPAR
(5,13),(13,23),-0.0247223 # DEPENDENCYPART_GRANDPAR
(5,13),(13,24),-1.0931 # DEPENDENCYPART_GRANDPAR
(5,14),(14,1),-0.386605 # DEPENDENCYPART_GRANDPAR
(5,14),(14,4),0.0117556 # DEPENDENCYPART_GRANDPAR
(5,14),(14,5),-0.930695 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,14),(14,7),-0.0630773 # DEPENDENCYPART_GRANDPAR
(5,14),(14,8),-0.175867 # DEPENDENCYPART_GRANDPAR
(5,14),(14,9),0.123822 # DEPENDENCYPART_GRANDPAR
(5,14),(14,10),0.154731 # DEPENDENCYPART_GRANDPAR
(5,14),(14,11),0.0518363 # DEPENDENCYPART_GRANDPAR
(5,14),(14,12),0.160483 # DEPENDENCYPART_GRANDPAR
(5,14),(14,13),0.0502051 # DEPENDENCYPART_GRANDPAR
(5,14),(14,18),-0.276188 # DEPENDENCYPART_GRANDPAR
(5,14),(14,22),-0.349508 # DEPENDENCYPART_GRANDPAR
(5,15),(15,1),-0.493933 # DEPENDENCYPART_GRANDPAR
(5,15),(15,3),-0.325632 # DEPENDENCYPART_GRANDPAR
(5,15),(15,5),-0.893438 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,15),(15,6),0.186382 # DEPENDENCYPART_GRANDPAR
(5,15),(15,7),0.0431517 # DEPENDENCYPART_GRANDPAR
(5,15),(15,8),-0.0696383 # DEPENDENCYPART_GRANDPAR
(5,15),(15,9),0.242012 # DEPENDENCYPART_GRANDPAR
(5,15),(15,10),0.26096 # DEPENDENCYPART_GRANDPAR
(5,15),(15,11),0.151883 # DEPENDENCYPART_GRANDPAR
(5,15),(15,12),0.244823 # DEPENDENCYPART_GRANDPAR
(5,15),(15,13),0.0137619 # DEPENDENCYPART_GRANDPAR
(5,15),(15,14),-0.0019871 # DEPENDENCYPART_GRANDPAR
(5,15),(15,17),0.0660989 # DEPENDENCYPART_GRANDPAR
(5,15),(15,18),-0.0800209 # DEPENDENCYPART_GRANDPAR
(5,15),(15,19),0.00819242 # DEPENDENCYPART_GRANDPAR
(5,15),(15,22),-0.149665 # DEPENDENCYPART_GRANDPAR
(5,15),(15,23),0.0575106 # DEPENDENCYPART_GRANDPAR
(5,16),(16,1),-0.108627 # DEPENDENCYPART_GRANDPAR
(5,16),(16,2),0.293358 # DEPENDENCYPART_GRANDPAR
(5,16),(16,3),0.0463574 # DEPENDENCYPART_GRANDPAR
(5,16),(16,4),0.331805 # DEPENDENCYPART_GRANDPAR
(5,16),(16,5),-0.926931 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,16),(16,6),0.110388 # DEPENDENCYPART_GRANDPAR
(5,16),(16,7),-0.0571863 # DEPENDENCYPART_GRANDPAR
(5,16),(16,8),-0.169976 # DEPENDENCYPART_GRANDPAR
(5,16),(16,9),0.104454 # DEPENDENCYPART_GRANDPAR
(5,16),(16,10),0.160622 # DEPENDENCYPART_GRANDPAR
(5,16),(16,11),-0.0248894 # DEPENDENCYPART_GRANDPAR
(5,16),(16,12),0.260993 # DEPENDENCYPART_GRANDPAR
(5,16),(16,13),-0.026514 # DEPENDENCYPART_GRANDPAR
(5,16),(16,14),-0.139332 # DEPENDENCYPART_GRANDPAR
(5,16),(16,15),-0.113735 # DEPENDENCYPART_GRANDPAR
(5,16),(16,17),0.00417391 # DEPENDENCYPART_GRANDPAR
(5,16),(16,18),-0.164804 # DEPENDENCYPART_GRANDPAR
(5,16),(16,19),-0.0916442 # DEPENDENCYPART_GRANDPAR
(5,16),(16,21),-0.299352 # DEPENDENCYPART_GRANDPAR
(5,16),(16,22),-0.236687 # DEPENDENCYPART_GRANDPAR
(5,16),(16,23),-0.0278105 # DEPENDENCYPART_GRANDPAR
(5,16),(16,24),-1.05073 # DEPENDENCYPART_GRANDPAR
(5,18),(18,13),0.0247619 # DEPENDENCYPART_GRANDPAR
(5,18),(18,14),0.00659773 # DEPENDENCYPART_GRANDPAR
(5,18),(18,15),-9.29672e-07 # DEPENDENCYPART_GRANDPAR
(5,18),(18,16),-0.179062 # DEPENDENCYPART_GRANDPAR
(5,18),(18,17),0.171498 # DEPENDENCYPART_GRANDPAR
(5,18),(18,19),0.0786112 # DEPENDENCYPART_GRANDPAR
(5,18),(18,20),0.0399551 # DEPENDENCYPART_GRANDPAR
(5,18),(18,21),-0.178824 # DEPENDENCYPART_GRANDPAR
(5,18),(18,22),-0.122513 # DEPENDENCYPART_GRANDPAR
(5,18),(18,23),0.134115 # DEPENDENCYPART_GRANDPAR
(5,18),(18,24),-0.998799 # DEPENDENCYPART_GRANDPAR
(5,21),(21,9),0.242261 # DEPENDENCYPART_GRANDPAR
(5,21),(21,13),0.014225 # DEPENDENCYPART_GRANDPAR
(5,21),(21,14),-0.00173875 # DEPENDENCYPART_GRANDPAR
(5,21),(21,15),-0.0132284 # DEPENDENCYPART_GRANDPAR
(5,21),(21,16),-0.189153 # DEPENDENCYPART_GRANDPAR
(5,21),(21,17),0.11672 # DEPENDENCYPART_GRANDPAR
(5,21),(21,18),-0.183652 # DEPENDENCYPART_GRANDPAR
(5,21),(21,19),0.0270735 # DEPENDENCYPART_GRANDPAR
(5,21),(21,20),0.0267671 # DEPENDENCYPART_GRANDPAR
(5,21),(21,23),0.0448184 # DEPENDENCYPART_GRANDPAR
(5,22),(22,2),-0.191273 # DEPENDENCYPART_GRANDPAR
(5,22),(22,4),-0.152825 # DEPENDENCYPART_GRANDPAR
(5,22),(22,7),0.0435949 # DEPENDENCYPART_GRANDPAR
(5,22),(22,8),-0.0691951 # DEPENDENCYPART_GRANDPAR
(5,22),(22,9),0.242273 # DEPENDENCYPART_GRANDPAR
(5,22),(22,10),0.261403 # DEPENDENCYPART_GRANDPAR
(5,22),(22,11),0.152144 # DEPENDENCYPART_GRANDPAR
(5,22),(22,13),0.0142373 # DEPENDENCYPART_GRANDPAR
(5,22),(22,14),-0.00172623 # DEPENDENCYPART_GRANDPAR
(5,22),(22,15),-0.013189 # DEPENDENCYPART_GRANDPAR
(5,22),(22,16),-0.189141 # DEPENDENCYPART_GRANDPAR
(5,22),(22,17),0.116733 # DEPENDENCYPART_GRANDPAR
(5,22),(22,18),-0.183612 # DEPENDENCYPART_GRANDPAR
(5,22),(22,19),0.0270861 # DEPENDENCYPART_GRANDPAR
(5,22),(22,20),0.0267861 # DEPENDENCYPART_GRANDPAR
(5,22),(22,21),-0.314372 # DEPENDENCYPART_GRANDPAR
(5,22),(22,23),0.045028 # DEPENDENCYPART_GRANDPAR
(5,22),(22,24),-1.02457 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.65949 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.250896 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.566526 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.919813 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.431704 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.1111 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.680009 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-0.374604 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.723932 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-0.646022 # DEPENDENCYPART_GRANDPAR
(7,5),(5,12),-0.614058 # DEPENDENCYPART_GRANDPAR
(7,5),(5,13),-0.52669 # DEPENDENCYPART_GRANDPAR
(7,5),(5,14),-0.598836 # DEPENDENCYPART_GRANDPAR
(7,5),(5,15),-0.623538 # DEPENDENCYPART_GRANDPAR
(7,5),(5,16),-0.425707 # DEPENDENCYPART_GRANDPAR
(7,5),(5,17),-0.577926 # DEPENDENCYPART_GRANDPAR
(7,5),(5,18),-0.878475 # DEPENDENCYPART_GRANDPAR
(7,5),(5,19),-0.558513 # DEPENDENCYPART_GRANDPAR
(7,5),(5,21),-0.813738 # DEPENDENCYPART_GRANDPAR
(7,5),(5,22),-0.959295 # DEPENDENCYPART_GRANDPAR
(7,5),(5,23),-0.798849 # DEPENDENCYPART_GRANDPAR
(7,5),(5,24),-1.03118 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.436016 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.724312 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),-0.722229 # DEPENDENCYPART_GRANDPAR
(8,1),(1,5),-0.213899 # DEPENDENCYPART_GRANDPAR
(8,1),(1,7),-0.210197 # DEPENDENCYPART_GRANDPAR
(8,1),(1,8),-1.09584 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,1),(1,9),-0.285866 # DEPENDENCYPART_GRANDPAR
(8,1),(1,10),-0.773954 # DEPENDENCYPART_GRANDPAR
(8,1),(1,11),-0.571693 # DEPENDENCYPART_GRANDPAR
(8,1),(1,16),-0.595978 # DEPENDENCYPART_GRANDPAR
(8,1),(1,17),-0.538038 # DEPENDENCYPART_GRANDPAR
(8,1),(1,19),-0.509858 # DEPENDENCYPART_GRANDPAR
(8,1),(1,23),-0.744963 # DEPENDENCYPART_GRANDPAR
(8,1),(1,24),-1.0238 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.149355 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-0.698231 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),-0.653892 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),-0.2223 # DEPENDENCYPART_GRANDPAR
(8,2),(2,7),-0.143223 # DEPENDENCYPART_GRANDPAR
(8,2),(2,10),-0.894999 # DEPENDENCYPART_GRANDPAR
(8,2),(2,11),-0.621371 # DEPENDENCYPART_GRANDPAR
(8,2),(2,16),-0.640006 # DEPENDENCYPART_GRANDPAR
(8,2),(2,22),-1.00117 # DEPENDENCYPART_GRANDPAR
(8,2),(2,23),-0.790694 # DEPENDENCYPART_GRANDPAR
(8,2),(2,24),-1.06528 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.0703464 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.341815 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-0.149885 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.493005 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.823517 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.21688 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,10),-0.894999 # DEPENDENCYPART_GRANDPAR
(8,4),(4,13),-0.57749 # DEPENDENCYPART_GRANDPAR
(8,4),(4,24),-1.06528 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.235887 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.481509 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.873762 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.768294 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.0313025 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.311652 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.1687 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.303191 # DEPENDENCYPART_GRANDPAR
(8,5),(5,10),-0.846818 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.635764 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.562236 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-0.551088 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-0.640615 # DEPENDENCYPART_GRANDPAR
(8,5),(5,15),-0.56633 # DEPENDENCYPART_GRANDPAR
(8,5),(5,16),-0.662123 # DEPENDENCYPART_GRANDPAR
(8,5),(5,17),-0.600442 # DEPENDENCYPART_GRANDPAR
(8,5),(5,18),-0.904722 # DEPENDENCYPART_GRANDPAR
(8,5),(5,19),-0.573928 # DEPENDENCYPART_GRANDPAR
(8,5),(5,21),-0.809898 # DEPENDENCYPART_GRANDPAR
(8,5),(5,22),-0.952992 # DEPENDENCYPART_GRANDPAR
(8,5),(5,23),-0.811975 # DEPENDENCYPART_GRANDPAR
(8,5),(5,24),-1.03601 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.262165 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),0.158393 # DEPENDENCYPART_GRANDPAR
(8,10),(10,2),-0.966973 # DEPENDENCYPART_GRANDPAR
(8,10),(10,3),-1.26916 # DEPENDENCYPART_GRANDPAR
(8,10),(10,4),-1.25316 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.420533 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.741154 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.618953 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),0.194118 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.253049 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.26479 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.143286 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.241483 # DEPENDENCYPART_GRANDPAR
(8,10),(10,17),-0.263909 # DEPENDENCYPART_GRANDPAR
(8,10),(10,18),-0.479195 # DEPENDENCYPART_GRANDPAR
(8,10),(10,19),-0.191214 # DEPENDENCYPART_GRANDPAR
(8,10),(10,22),-0.529888 # DEPENDENCYPART_GRANDPAR
(8,10),(10,23),-0.418746 # DEPENDENCYPART_GRANDPAR
(8,10),(10,24),-0.675215 # DEPENDENCYPART_GRANDPAR
(8,13),(13,5),-0.62221 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-0.721691 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,10),-0.399806 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.118489 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.357434 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.175493 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.217311 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.509634 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.225961 # DEPENDENCYPART_GRANDPAR
(8,13),(13,21),-0.419317 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),-0.56221 # DEPENDENCYPART_GRANDPAR
(8,13),(13,23),-0.444992 # DEPENDENCYPART_GRANDPAR
(8,13),(13,24),-0.737819 # DEPENDENCYPART_GRANDPAR
(8,16),(16,1),-0.535897 # DEPENDENCYPART_GRANDPAR
(8,16),(16,2),-0.905467 # DEPENDENCYPART_GRANDPAR
(8,16),(16,3),-1.19128 # DEPENDENCYPART_GRANDPAR
(8,16),(16,4),-1.19165 # DEPENDENCYPART_GRANDPAR
(8,16),(16,5),-0.668505 # DEPENDENCYPART_GRANDPAR
(8,16),(16,6),-0.357814 # DEPENDENCYPART_GRANDPAR
(8,16),(16,7),-0.679648 # DEPENDENCYPART_GRANDPAR
(8,16),(16,8),-0.779029 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,16),(16,9),0.226606 # DEPENDENCYPART_GRANDPAR
(8,16),(16,10),-0.457144 # DEPENDENCYPART_GRANDPAR
(8,16),(16,11),-0.349061 # DEPENDENCYPART_GRANDPAR
(8,16),(16,12),-0.0500076 # DEPENDENCYPART_GRANDPAR
(8,16),(16,13),-0.179285 # DEPENDENCYPART_GRANDPAR
(8,16),(16,14),-0.110824 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.175361 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.247295 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),-0.451327 # DEPENDENCYPART_GRANDPAR
(8,16),(16,19),-0.27033 # DEPENDENCYPART_GRANDPAR
(8,16),(16,21),-0.35958 # DEPENDENCYPART_GRANDPAR
(8,16),(16,22),-0.502188 # DEPENDENCYPART_GRANDPAR
(8,16),(16,23),-0.4787 # DEPENDENCYPART_GRANDPAR
(8,16),(16,24),-0.686073 # DEPENDENCYPART_GRANDPAR
(8,18),(18,13),-0.226291 # DEPENDENCYPART_GRANDPAR
(8,18),(18,14),-0.146299 # DEPENDENCYPART_GRANDPAR
(8,18),(18,15),-0.0187818 # DEPENDENCYPART_GRANDPAR
(8,18),(18,16),-0.218745 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),-0.162991 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),-0.163798 # DEPENDENCYPART_GRANDPAR
(8,18),(18,20),-0.407901 # DEPENDENCYPART_GRANDPAR
(8,18),(18,21),-0.374229 # DEPENDENCYPART_GRANDPAR
(8,18),(18,22),-0.519194 # DEPENDENCYPART_GRANDPAR
(8,18),(18,23),-0.387005 # DEPENDENCYPART_GRANDPAR
(8,18),(18,24),-0.673856 # DEPENDENCYPART_GRANDPAR
(8,22),(22,2),-0.966973 # DEPENDENCYPART_GRANDPAR
(8,22),(22,4),-1.25316 # DEPENDENCYPART_GRANDPAR
(8,22),(22,7),-0.741154 # DEPENDENCYPART_GRANDPAR
(8,22),(22,8),-0.618953 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,22),(22,9),0.194118 # DEPENDENCYPART_GRANDPAR
(8,22),(22,10),-0.297067 # DEPENDENCYPART_GRANDPAR
(8,22),(22,11),-0.220336 # DEPENDENCYPART_GRANDPAR
(8,22),(22,13),-0.224604 # DEPENDENCYPART_GRANDPAR
(8,22),(22,14),-0.143457 # DEPENDENCYPART_GRANDPAR
(8,22),(22,15),-0.0164959 # DEPENDENCYPART_GRANDPAR
(8,22),(22,16),-0.216803 # DEPENDENCYPART_GRANDPAR
(8,22),(22,17),-0.183682 # DEPENDENCYPART_GRANDPAR
(8,22),(22,18),-0.363764 # DEPENDENCYPART_GRANDPAR
(8,22),(22,19),-0.158501 # DEPENDENCYPART_GRANDPAR
(8,22),(22,20),-0.395508 # DEPENDENCYPART_GRANDPAR
(8,22),(22,21),-0.254952 # DEPENDENCYPART_GRANDPAR
(8,22),(22,23),-0.418746 # DEPENDENCYPART_GRANDPAR
(8,22),(22,24),-0.675215 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.0565591 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-0.116243 # DEPENDENCYPART_GRANDPAR
(9,1),(1,4),-0.471831 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),-0.273509 # DEPENDENCYPART_GRANDPAR
(9,1),(1,7),0.00907821 # DEPENDENCYPART_GRANDPAR
(9,1),(1,8),-0.235968 # DEPENDENCYPART_GRANDPAR
(9,1),(1,9),-0.772863 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,1),(1,10),-0.4998 # DEPENDENCYPART_GRANDPAR
(9,1),(1,11),-0.471189 # DEPENDENCYPART_GRANDPAR
(9,1),(1,16),-0.443298 # DEPENDENCYPART_GRANDPAR
(9,1),(1,17),-0.445378 # DEPENDENCYPART_GRANDPAR
(9,1),(1,19),-0.434901 # DEPENDENCYPART_GRANDPAR
(9,1),(1,23),-0.422879 # DEPENDENCYPART_GRANDPAR
(9,1),(1,24),-0.812468 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),-0.503505 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),-0.113036 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),-0.459866 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),-0.289613 # DEPENDENCYPART_GRANDPAR
(9,2),(2,7),0.0196678 # DEPENDENCYPART_GRANDPAR
