# _root_ Sarkad önkormányzata 6,6_millió forintos támogatást kapott , amelyből 50 közhasznú munkás foglalkoztatását tudja megoldani .
#goldHeads=2,6,4,5,6,0,6,14,11,11,12,14,6,13,6,
#predictedHeads=2,6,4,5,6,0,6,13,11,11,12,14,6,13,6,
(13,6),(6,8),-0.0953372 # DEPENDENCYPART_GRANDPAR
(13,6),(6,9),-0.0810168 # DEPENDENCYPART_GRANDPAR
(13,6),(6,10),-0.0623091 # DEPENDENCYPART_GRANDPAR
(13,6),(6,11),0.112325 # DEPENDENCYPART_GRANDPAR
(13,6),(6,12),0.507557 # DEPENDENCYPART_GRANDPAR
(13,6),(6,13),-0.897272 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,6),(6,14),-0.0245799 # DEPENDENCYPART_GRANDPAR
(13,6),(6,15),-0.294262 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),-0.144714 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),0.00250856 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),0.395204 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),0.124373 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),-0.260401 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),0.0382283 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),-0.012227 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),0.147448 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),0.540144 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-1.03681 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,14),-0.164226 # DEPENDENCYPART_GRANDPAR
(13,9),(9,15),-0.494742 # DEPENDENCYPART_GRANDPAR
(13,10),(10,3),-0.307936 # DEPENDENCYPART_GRANDPAR
(13,10),(10,4),-0.417827 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),-0.206738 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),0.0389219 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.322649 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),0.00835848 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.0540507 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),0.484022 # DEPENDENCYPART_GRANDPAR
(13,11),(11,1),-0.156603 # DEPENDENCYPART_GRANDPAR
(13,11),(11,2),-0.16422 # DEPENDENCYPART_GRANDPAR
(13,11),(11,3),-0.268262 # DEPENDENCYPART_GRANDPAR
(13,11),(11,4),-0.342679 # DEPENDENCYPART_GRANDPAR
(13,11),(11,5),-0.0399535 # DEPENDENCYPART_GRANDPAR
(13,11),(11,6),0.158996 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),-0.233633 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),0.0641739 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.0287697 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),0.0435444 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),0.586591 # DEPENDENCYPART_GRANDPAR
(13,12),(12,1),-0.155332 # DEPENDENCYPART_GRANDPAR
(13,12),(12,2),-0.16295 # DEPENDENCYPART_GRANDPAR
(13,12),(12,3),-0.269326 # DEPENDENCYPART_GRANDPAR
(13,12),(12,4),-0.340137 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),-0.0386828 # DEPENDENCYPART_GRANDPAR
(13,12),(12,6),0.160268 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),-0.232362 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),0.0654446 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.0298346 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),0.0473567 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),0.214409 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.15604 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.283452 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.602102 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-0.334517 # DEPENDENCYPART_GRANDPAR
(13,14),(14,2),-0.342134 # DEPENDENCYPART_GRANDPAR
(13,14),(14,3),-0.344469 # DEPENDENCYPART_GRANDPAR
(13,14),(14,4),-0.535038 # DEPENDENCYPART_GRANDPAR
(13,14),(14,5),-0.213401 # DEPENDENCYPART_GRANDPAR
(13,14),(14,6),-0.116329 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-0.452169 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-0.169558 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.0945549 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.1683 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),0.0295423 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),0.420968 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.708985 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.171464 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.106571 # DEPENDENCYPART_GRANDPAR
(14,1),(1,5),-0.213326 # DEPENDENCYPART_GRANDPAR
(14,1),(1,6),-0.227357 # DEPENDENCYPART_GRANDPAR
(14,1),(1,11),0.134877 # DEPENDENCYPART_GRANDPAR
(14,1),(1,13),-0.127012 # DEPENDENCYPART_GRANDPAR
(14,1),(1,14),-1.14701 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,1),(1,15),-0.710666 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),-0.299457 # DEPENDENCYPART_GRANDPAR
(14,2),(2,3),-0.238214 # DEPENDENCYPART_GRANDPAR
(14,2),(2,4),-0.135792 # DEPENDENCYPART_GRANDPAR
(14,2),(2,5),-0.213326 # DEPENDENCYPART_GRANDPAR
(14,2),(2,6),-0.227357 # DEPENDENCYPART_GRANDPAR
(14,2),(2,7),-0.109094 # DEPENDENCYPART_GRANDPAR
(14,2),(2,9),-0.0560106 # DEPENDENCYPART_GRANDPAR
(14,2),(2,11),0.134877 # DEPENDENCYPART_GRANDPAR
(14,2),(2,12),0.096757 # DEPENDENCYPART_GRANDPAR
(14,2),(2,13),-0.127012 # DEPENDENCYPART_GRANDPAR
(14,2),(2,14),-1.14701 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,2),(2,15),-0.710666 # DEPENDENCYPART_GRANDPAR
(14,3),(3,1),-0.347698 # DEPENDENCYPART_GRANDPAR
(14,3),(3,2),-0.161714 # DEPENDENCYPART_GRANDPAR
(14,3),(3,4),-0.207458 # DEPENDENCYPART_GRANDPAR
(14,3),(3,6),-0.247234 # DEPENDENCYPART_GRANDPAR
(14,3),(3,7),-0.216674 # DEPENDENCYPART_GRANDPAR
(14,3),(3,9),-0.0447909 # DEPENDENCYPART_GRANDPAR
(14,3),(3,11),0.0842652 # DEPENDENCYPART_GRANDPAR
(14,3),(3,12),0.0461434 # DEPENDENCYPART_GRANDPAR
(14,3),(3,13),-0.145028 # DEPENDENCYPART_GRANDPAR
(14,3),(3,14),-1.02802 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,3),(3,15),-0.603539 # DEPENDENCYPART_GRANDPAR
(14,4),(4,1),-0.459044 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),-0.273061 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),-0.231213 # DEPENDENCYPART_GRANDPAR
(14,4),(4,13),-0.185664 # DEPENDENCYPART_GRANDPAR
(14,4),(4,14),-1.04672 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,4),(4,15),-0.617526 # DEPENDENCYPART_GRANDPAR
(14,5),(5,1),-0.281232 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),-0.095248 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),-0.240442 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),-0.171442 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.108625 # DEPENDENCYPART_GRANDPAR
(14,5),(5,9),-0.0544707 # DEPENDENCYPART_GRANDPAR
(14,5),(5,11),0.136331 # DEPENDENCYPART_GRANDPAR
(14,5),(5,12),0.098211 # DEPENDENCYPART_GRANDPAR
(14,5),(5,13),-0.125466 # DEPENDENCYPART_GRANDPAR
(14,5),(5,14),-1.14701 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,5),(5,15),-0.710666 # DEPENDENCYPART_GRANDPAR
(14,6),(6,1),-0.316507 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),-0.130523 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),-0.214706 # DEPENDENCYPART_GRANDPAR
(14,6),(6,4),-0.255125 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.241445 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),-0.269998 # DEPENDENCYPART_GRANDPAR
(14,6),(6,8),-0.106572 # DEPENDENCYPART_GRANDPAR
(14,6),(6,9),-0.125659 # DEPENDENCYPART_GRANDPAR
(14,6),(6,10),0.00619201 # DEPENDENCYPART_GRANDPAR
(14,6),(6,11),0.0315631 # DEPENDENCYPART_GRANDPAR
(14,6),(6,12),-0.00402157 # DEPENDENCYPART_GRANDPAR
(14,6),(6,13),-0.194796 # DEPENDENCYPART_GRANDPAR
(14,6),(6,14),-0.897205 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,6),(6,15),-0.412318 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),-0.0644215 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),-0.0626415 # DEPENDENCYPART_GRANDPAR
(14,8),(8,12),-0.100763 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.26248 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.182739 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),0.0417841 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),0.0694214 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),0.0841754 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),0.0460536 # DEPENDENCYPART_GRANDPAR
(14,9),(9,13),-0.145116 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.02802 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),-0.60354 # DEPENDENCYPART_GRANDPAR
(14,10),(10,3),-0.277801 # DEPENDENCYPART_GRANDPAR
(14,10),(10,4),-0.248913 # DEPENDENCYPART_GRANDPAR
(14,10),(10,5),-0.375334 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.345432 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.241876 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),0.0140855 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.0877101 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.0283893 # DEPENDENCYPART_GRANDPAR
(14,11),(11,1),-0.300728 # DEPENDENCYPART_GRANDPAR
(14,11),(11,2),-0.114744 # DEPENDENCYPART_GRANDPAR
(14,11),(11,3),-0.246621 # DEPENDENCYPART_GRANDPAR
(14,11),(11,4),-0.177788 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.22459 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.232493 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.15937 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),0.061353 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.0709231 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),0.122147 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),0.0967569 # DEPENDENCYPART_GRANDPAR
(14,12),(12,1),-0.299457 # DEPENDENCYPART_GRANDPAR
(14,12),(12,2),-0.113473 # DEPENDENCYPART_GRANDPAR
(14,12),(12,3),-0.247686 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-0.175247 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.223319 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.23122 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.158098 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),0.0626236 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.071988 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),0.125959 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),0.134928 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.127012 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.14701 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.710666 # DEPENDENCYPART_GRANDPAR
(14,13),(13,1),-0.344135 # DEPENDENCYPART_GRANDPAR
(14,13),(13,2),-0.158151 # DEPENDENCYPART_GRANDPAR
(14,13),(13,3),-0.216679 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),-0.260382 # DEPENDENCYPART_GRANDPAR
(14,13),(13,5),-0.269073 # DEPENDENCYPART_GRANDPAR
(14,13),(13,6),-0.254007 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.205721 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),0.0471171 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.0341634 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),0.0242091 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),0.0864621 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),0.0451768 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-0.927622 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.42799 # DEPENDENCYPART_GRANDPAR
