# _root_ zergatik oroitu behar_zuen nitaz , bere bizitzan_zehar , gainean eta azpian izandako ehundaka haietariko beste bat gehiago ez banintz bezala ? .
#goldHeads=3,3,0,2,4,7,3,7,10,12,10,16,14,16,16,19,16,19,3,19,20,21,
#predictedHeads=2,3,0,2,4,7,10,7,10,12,10,0,12,15,16,19,16,19,12,19,20,21,
(11,12),(12,5),-0.579628 # DEPENDENCYPART_GRANDPAR
(11,12),(12,6),-0.696563 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-0.854629 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.560581 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.6825 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.337474 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.625947 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.146289 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.310695 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.299932 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.354425 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.250659 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),0.264911 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),0.0380804 # DEPENDENCYPART_GRANDPAR
(11,12),(12,20),-0.0147895 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.25686 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.563662 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,16),-0.36124 # DEPENDENCYPART_GRANDPAR
(11,14),(14,12),-0.0139298 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.253931 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),-0.279781 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),-0.0992061 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),-0.264144 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.392194 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-0.214554 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.281184 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),0.00603607 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),-0.206136 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.260121 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),0.374274 # DEPENDENCYPART_GRANDPAR
(11,19),(19,2),-0.696019 # DEPENDENCYPART_GRANDPAR
(11,19),(19,7),-0.854949 # DEPENDENCYPART_GRANDPAR
(11,19),(19,9),-0.682605 # DEPENDENCYPART_GRANDPAR
(11,19),(19,10),-0.275549 # DEPENDENCYPART_GRANDPAR
(11,19),(19,11),-0.652641 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,19),(19,12),-0.0886424 # DEPENDENCYPART_GRANDPAR
(11,19),(19,14),-0.30481 # DEPENDENCYPART_GRANDPAR
(11,19),(19,15),-0.308559 # DEPENDENCYPART_GRANDPAR
(11,19),(19,16),-0.342266 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),-0.246568 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),0.264023 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),0.0548486 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.285859 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.46438 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),-0.225898 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),-0.312135 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),-0.616842 # DEPENDENCYPART_GRANDPAR
(12,2),(2,7),-0.117271 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),-0.285004 # DEPENDENCYPART_GRANDPAR
(12,2),(2,9),0.316314 # DEPENDENCYPART_GRANDPAR
(12,2),(2,10),0.015655 # DEPENDENCYPART_GRANDPAR
(12,2),(2,11),0.383032 # DEPENDENCYPART_GRANDPAR
(12,2),(2,12),-0.78259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,2),(2,13),-0.419773 # DEPENDENCYPART_GRANDPAR
(12,2),(2,19),-0.389887 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.285745 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.322314 # DEPENDENCYPART_GRANDPAR
(12,3),(3,7),-0.115371 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),0.318215 # DEPENDENCYPART_GRANDPAR
(12,3),(3,10),0.0155144 # DEPENDENCYPART_GRANDPAR
(12,3),(3,11),0.384933 # DEPENDENCYPART_GRANDPAR
(12,3),(3,12),-0.783354 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,3),(3,18),-0.477168 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),-0.279521 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.327299 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.458528 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),0.0894942 # DEPENDENCYPART_GRANDPAR
(12,5),(5,9),0.524751 # DEPENDENCYPART_GRANDPAR
(12,5),(5,10),0.195292 # DEPENDENCYPART_GRANDPAR
(12,5),(5,12),-0.803682 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,13),-0.406364 # DEPENDENCYPART_GRANDPAR
(12,5),(5,15),-0.448133 # DEPENDENCYPART_GRANDPAR
(12,5),(5,17),-0.604842 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.0790845 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.233429 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.364939 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.153984 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),-0.241236 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.468542 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.303757 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),0.396089 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),0.110496 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),0.442542 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-0.693874 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,13),-0.370475 # DEPENDENCYPART_GRANDPAR
(12,7),(7,15),-0.412371 # DEPENDENCYPART_GRANDPAR
(12,7),(7,16),-0.520894 # DEPENDENCYPART_GRANDPAR
(12,7),(7,17),-0.56012 # DEPENDENCYPART_GRANDPAR
(12,7),(7,19),-0.32654 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.458528 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.104383 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),0.524751 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-0.803682 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.406364 # DEPENDENCYPART_GRANDPAR
(12,8),(8,17),-0.604842 # DEPENDENCYPART_GRANDPAR
(12,9),(9,2),-0.238272 # DEPENDENCYPART_GRANDPAR
(12,9),(9,3),-0.369782 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),-0.24608 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),-0.473385 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.126973 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.218949 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),0.110496 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),0.442018 # DEPENDENCYPART_GRANDPAR
(12,9),(9,13),-0.370475 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),-0.412371 # DEPENDENCYPART_GRANDPAR
(12,9),(9,16),-0.520894 # DEPENDENCYPART_GRANDPAR
(12,9),(9,17),-0.56012 # DEPENDENCYPART_GRANDPAR
(12,9),(9,19),-0.32654 # DEPENDENCYPART_GRANDPAR
(12,10),(10,2),-0.263721 # DEPENDENCYPART_GRANDPAR
(12,10),(10,3),-0.396213 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.349452 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.0175946 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.322321 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),0.405035 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),0.421737 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-0.871642 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-0.462233 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.626665 # DEPENDENCYPART_GRANDPAR
(12,10),(10,19),-0.441117 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),-0.233429 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.241236 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),-0.103743 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.214106 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),0.318886 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),0.0554368 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-0.693874 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.370475 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.867769 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.412371 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-0.520894 # DEPENDENCYPART_GRANDPAR
(12,11),(11,17),-0.56012 # DEPENDENCYPART_GRANDPAR
(12,11),(11,19),-0.32654 # DEPENDENCYPART_GRANDPAR
(12,11),(11,22),-0.0691419 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.121332 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),0.135176 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.226276 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.532895 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,15),0.0282517 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.252064 # DEPENDENCYPART_GRANDPAR
(12,15),(15,13),-0.179924 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),-0.676982 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.259306 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),-0.23361 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.21771 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.112253 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),-0.225815 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.323708 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.151053 # DEPENDENCYPART_GRANDPAR
(12,18),(18,11),0.103364 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.169942 # DEPENDENCYPART_GRANDPAR
(12,19),(19,2),-0.559619 # DEPENDENCYPART_GRANDPAR
(12,19),(19,7),-0.52157 # DEPENDENCYPART_GRANDPAR
(12,19),(19,9),-0.0905349 # DEPENDENCYPART_GRANDPAR
(12,19),(19,10),-0.167481 # DEPENDENCYPART_GRANDPAR
(12,19),(19,11),-0.0212669 # DEPENDENCYPART_GRANDPAR
(12,19),(19,12),-0.604371 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,19),(19,14),-0.692116 # DEPENDENCYPART_GRANDPAR
(12,19),(19,15),-0.277052 # DEPENDENCYPART_GRANDPAR
(12,19),(19,16),-0.356021 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),-0.40146 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),-0.256915 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),0.161337 # DEPENDENCYPART_GRANDPAR
(12,20),(20,19),-0.148524 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),0.24595 # DEPENDENCYPART_GRANDPAR
(12,20),(20,22),0.115971 # DEPENDENCYPART_GRANDPAR
(13,10),(10,2),-0.216756 # DEPENDENCYPART_GRANDPAR
(13,10),(10,3),-0.286347 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),-0.175615 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),0.270412 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.255546 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),0.118828 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),0.102678 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),0.0364317 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-0.556848 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,16),-0.305701 # DEPENDENCYPART_GRANDPAR
(13,10),(10,19),-0.308768 # DEPENDENCYPART_GRANDPAR
(13,11),(11,2),-0.284128 # DEPENDENCYPART_GRANDPAR
(13,11),(11,5),-0.120368 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),0.120739 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.200298 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.0308456 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.0215765 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),0.0198847 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-0.58788 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.301715 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-0.339241 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.331425 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.238495 # DEPENDENCYPART_GRANDPAR
(13,11),(11,19),-0.318544 # DEPENDENCYPART_GRANDPAR
(13,11),(11,22),-0.0727767 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),-0.0372762 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),0.0585416 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.102356 # DEPENDENCYPART_GRANDPAR
(14,12),(12,2),-0.360614 # DEPENDENCYPART_GRANDPAR
(14,12),(12,3),-0.577972 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-0.274918 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.247322 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.209768 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.353792 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.232877 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.0748605 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.0933428 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),0.00553358 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.0624452 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-0.713126 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.316274 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.430226 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.0507624 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-0.0728125 # DEPENDENCYPART_GRANDPAR
(14,12),(12,19),-0.494719 # DEPENDENCYPART_GRANDPAR
(14,12),(12,20),-0.368157 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.280414 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.457121 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.181477 # DEPENDENCYPART_GRANDPAR
(14,17),(17,15),-0.0350206 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.153836 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),0.173945 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.165281 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.208058 # DEPENDENCYPART_GRANDPAR
(15,13),(13,16),-0.449367 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.217867 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-0.784419 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,17),-0.482261 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.525117 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.23632 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.28892 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.128924 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.172786 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-0.567206 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,15),-0.229658 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.313508 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.0851326 # DEPENDENCYPART_GRANDPAR
(16,19),(19,2),-0.504541 # DEPENDENCYPART_GRANDPAR
(16,19),(19,7),-0.765794 # DEPENDENCYPART_GRANDPAR
(16,19),(19,9),-0.701456 # DEPENDENCYPART_GRANDPAR
(16,19),(19,10),-0.307367 # DEPENDENCYPART_GRANDPAR
(16,19),(19,11),-0.634956 # DEPENDENCYPART_GRANDPAR
(16,19),(19,12),-0.421886 # DEPENDENCYPART_GRANDPAR
(16,19),(19,14),-0.441881 # DEPENDENCYPART_GRANDPAR
(16,19),(19,15),-0.256606 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-0.320608 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),0.355442 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),0.104326 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.0428459 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.215788 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.361833 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.0167989 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.0421108 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-0.443477 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,19),-0.504691 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-0.103917 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),-0.293066 # DEPENDENCYPART_GRANDPAR
(18,11),(11,2),-0.325662 # DEPENDENCYPART_GRANDPAR
(18,11),(11,5),-0.112095 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.495529 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.0711074 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.428468 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.0378899 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.145812 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.133453 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),-0.136604 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),-0.0838966 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),-0.029429 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),0.0584164 # DEPENDENCYPART_GRANDPAR
(18,11),(11,19),-0.337799 # DEPENDENCYPART_GRANDPAR
(18,11),(11,22),-0.302746 # DEPENDENCYPART_GRANDPAR
(18,19),(19,2),-0.59303 # DEPENDENCYPART_GRANDPAR
(18,19),(19,7),-0.772552 # DEPENDENCYPART_GRANDPAR
(18,19),(19,9),-0.705491 # DEPENDENCYPART_GRANDPAR
(18,19),(19,10),-0.272131 # DEPENDENCYPART_GRANDPAR
(18,19),(19,11),-0.698274 # DEPENDENCYPART_GRANDPAR
(18,19),(19,12),-0.496307 # DEPENDENCYPART_GRANDPAR
(18,19),(19,14),-0.4746 # DEPENDENCYPART_GRANDPAR
(18,19),(19,15),-0.380704 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.361003 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.278718 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.333059 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.141958 # DEPENDENCYPART_GRANDPAR
(19,2),(2,1),-0.412024 # DEPENDENCYPART_GRANDPAR
(19,2),(2,3),-0.567179 # DEPENDENCYPART_GRANDPAR
(19,2),(2,4),-0.0904035 # DEPENDENCYPART_GRANDPAR
(19,2),(2,5),-0.38594 # DEPENDENCYPART_GRANDPAR
(19,2),(2,6),-0.0925906 # DEPENDENCYPART_GRANDPAR
(19,2),(2,7),-0.516752 # DEPENDENCYPART_GRANDPAR
(19,2),(2,8),-0.370197 # DEPENDENCYPART_GRANDPAR
(19,2),(2,9),-0.174043 # DEPENDENCYPART_GRANDPAR
(19,2),(2,10),-0.289107 # DEPENDENCYPART_GRANDPAR
(19,2),(2,11),-0.211399 # DEPENDENCYPART_GRANDPAR
(19,2),(2,12),-0.153286 # DEPENDENCYPART_GRANDPAR
(19,2),(2,13),-0.0723148 # DEPENDENCYPART_GRANDPAR
(19,2),(2,19),-0.579563 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,7),(7,2),-0.423863 # DEPENDENCYPART_GRANDPAR
(19,7),(7,3),-0.552053 # DEPENDENCYPART_GRANDPAR
(19,7),(7,4),-0.0570594 # DEPENDENCYPART_GRANDPAR
(19,7),(7,5),-0.172987 # DEPENDENCYPART_GRANDPAR
(19,7),(7,6),-0.109535 # DEPENDENCYPART_GRANDPAR
(19,7),(7,8),-0.320145 # DEPENDENCYPART_GRANDPAR
(19,7),(7,9),-0.15746 # DEPENDENCYPART_GRANDPAR
(19,7),(7,10),-0.249345 # DEPENDENCYPART_GRANDPAR
(19,7),(7,11),-0.220089 # DEPENDENCYPART_GRANDPAR
(19,7),(7,12),-0.0182892 # DEPENDENCYPART_GRANDPAR
(19,7),(7,13),0.0625515 # DEPENDENCYPART_GRANDPAR
(19,7),(7,15),0.105482 # DEPENDENCYPART_GRANDPAR
(19,7),(7,16),0.246032 # DEPENDENCYPART_GRANDPAR
(19,7),(7,17),0.308036 # DEPENDENCYPART_GRANDPAR
(19,7),(7,19),-0.559878 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,9),(9,2),-0.432561 # DEPENDENCYPART_GRANDPAR
(19,9),(9,3),-0.560752 # DEPENDENCYPART_GRANDPAR
(19,9),(9,5),-0.181686 # DEPENDENCYPART_GRANDPAR
(19,9),(9,6),-0.118234 # DEPENDENCYPART_GRANDPAR
(19,9),(9,7),-0.555677 # DEPENDENCYPART_GRANDPAR
(19,9),(9,8),-0.165943 # DEPENDENCYPART_GRANDPAR
(19,9),(9,10),-0.249345 # DEPENDENCYPART_GRANDPAR
(19,9),(9,11),-0.220613 # DEPENDENCYPART_GRANDPAR
(19,9),(9,13),0.0625515 # DEPENDENCYPART_GRANDPAR
(19,9),(9,15),0.105482 # DEPENDENCYPART_GRANDPAR
(19,9),(9,16),0.246032 # DEPENDENCYPART_GRANDPAR
(19,9),(9,17),0.308036 # DEPENDENCYPART_GRANDPAR
(19,9),(9,19),-0.559878 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,10),(10,2),-0.429587 # DEPENDENCYPART_GRANDPAR
(19,10),(10,3),-0.558548 # DEPENDENCYPART_GRANDPAR
(19,10),(10,5),-0.233223 # DEPENDENCYPART_GRANDPAR
(19,10),(10,7),-0.425019 # DEPENDENCYPART_GRANDPAR
(19,10),(10,8),-0.21748 # DEPENDENCYPART_GRANDPAR
(19,10),(10,9),-0.0896545 # DEPENDENCYPART_GRANDPAR
(19,10),(10,11),-0.230096 # DEPENDENCYPART_GRANDPAR
(19,10),(10,12),-0.0912774 # DEPENDENCYPART_GRANDPAR
(19,10),(10,13),-0.104175 # DEPENDENCYPART_GRANDPAR
(19,10),(10,16),0.073433 # DEPENDENCYPART_GRANDPAR
(19,10),(10,19),-0.557362 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,2),-0.423863 # DEPENDENCYPART_GRANDPAR
(19,11),(11,5),-0.172987 # DEPENDENCYPART_GRANDPAR
(19,11),(11,7),-0.524738 # DEPENDENCYPART_GRANDPAR
(19,11),(11,8),-0.157244 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),-0.189373 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),-0.141785 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),-0.0182892 # DEPENDENCYPART_GRANDPAR
(19,11),(11,13),0.0625515 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),0.238037 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),0.105482 # DEPENDENCYPART_GRANDPAR
(19,11),(11,16),0.246032 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),0.308036 # DEPENDENCYPART_GRANDPAR
(19,11),(11,19),-0.559878 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,22),0.13207 # DEPENDENCYPART_GRANDPAR
(19,12),(12,2),-0.493203 # DEPENDENCYPART_GRANDPAR
(19,12),(12,3),-0.621208 # DEPENDENCYPART_GRANDPAR
(19,12),(12,4),-0.0777497 # DEPENDENCYPART_GRANDPAR
(19,12),(12,5),-0.216851 # DEPENDENCYPART_GRANDPAR
(19,12),(12,6),-0.192352 # DEPENDENCYPART_GRANDPAR
(19,12),(12,7),-0.546699 # DEPENDENCYPART_GRANDPAR
(19,12),(12,8),-0.201108 # DEPENDENCYPART_GRANDPAR
(19,12),(12,9),-0.213472 # DEPENDENCYPART_GRANDPAR
(19,12),(12,10),-0.220971 # DEPENDENCYPART_GRANDPAR
(19,12),(12,11),-0.241346 # DEPENDENCYPART_GRANDPAR
(19,12),(12,13),-0.0723149 # DEPENDENCYPART_GRANDPAR
(19,12),(12,14),0.105031 # DEPENDENCYPART_GRANDPAR
(19,12),(12,15),0.0172071 # DEPENDENCYPART_GRANDPAR
(19,12),(12,16),0.112767 # DEPENDENCYPART_GRANDPAR
(19,12),(12,17),0.166822 # DEPENDENCYPART_GRANDPAR
(19,12),(12,18),-0.0823808 # DEPENDENCYPART_GRANDPAR
(19,12),(12,19),-0.579563 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,12),(12,20),-0.0361004 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.143672 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),0.0704275 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),0.22596 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.0473334 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),0.123284 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),0.104149 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),0.251673 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),0.234644 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-0.54263 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,15),0.147854 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),0.130896 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.0480445 # DEPENDENCYPART_GRANDPAR
