# _root_ azkenik , agiri " nazionala " zein den ere zalantzan jarri zuen , " epaigelako bi banderen_artean ere bakoitzak bat hartzen baitu bere naziokotzat " .
#goldHeads=0,3,8,3,3,5,8,11,0,11,0,11,12,13,17,17,21,0,21,21,11,21,24,21,24,25,
#predictedHeads=0,3,8,3,3,5,8,11,0,11,0,11,12,13,17,17,21,0,21,21,11,21,24,21,24,25,
(15,5),(5,4),0.0389142 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),0.0916777 # DEPENDENCYPART_GRANDPAR
(15,5),(5,11),-0.0534756 # DEPENDENCYPART_GRANDPAR
(15,8),(8,1),-0.37926 # DEPENDENCYPART_GRANDPAR
(15,8),(8,2),0.0391642 # DEPENDENCYPART_GRANDPAR
(15,8),(8,3),-0.473855 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),-0.503545 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.409581 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-0.298556 # DEPENDENCYPART_GRANDPAR
(15,8),(8,10),-0.242009 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.129858 # DEPENDENCYPART_GRANDPAR
(15,8),(8,12),-1.02666 # DEPENDENCYPART_GRANDPAR
(15,8),(8,15),-0.607563 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,17),-0.713706 # DEPENDENCYPART_GRANDPAR
(15,8),(8,21),-0.536503 # DEPENDENCYPART_GRANDPAR
(15,8),(8,24),-0.735665 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.350334 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.0680417 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),-0.152802 # DEPENDENCYPART_GRANDPAR
(15,11),(11,1),-0.409829 # DEPENDENCYPART_GRANDPAR
(15,11),(11,2),0.0503411 # DEPENDENCYPART_GRANDPAR
(15,11),(11,3),-0.422675 # DEPENDENCYPART_GRANDPAR
(15,11),(11,5),-0.507381 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.472378 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.0852363 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.385284 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.210104 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.79051 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.149245 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-0.593277 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,16),-0.637262 # DEPENDENCYPART_GRANDPAR
(15,11),(11,17),-0.69942 # DEPENDENCYPART_GRANDPAR
(15,11),(11,19),-0.324523 # DEPENDENCYPART_GRANDPAR
(15,11),(11,21),-0.55455 # DEPENDENCYPART_GRANDPAR
(15,11),(11,22),-0.754808 # DEPENDENCYPART_GRANDPAR
(15,11),(11,24),-0.721379 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.132192 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-1.1928 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.0707217 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-0.5191 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,17),-0.625243 # DEPENDENCYPART_GRANDPAR
(15,13),(13,21),-0.526506 # DEPENDENCYPART_GRANDPAR
(15,13),(13,24),-0.647201 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-0.500035 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,18),-0.233305 # DEPENDENCYPART_GRANDPAR
(15,14),(14,21),-0.494174 # DEPENDENCYPART_GRANDPAR
(15,16),(16,1),-0.575497 # DEPENDENCYPART_GRANDPAR
(15,16),(16,10),-0.361736 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.211541 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.371923 # DEPENDENCYPART_GRANDPAR
(15,17),(17,1),-0.622401 # DEPENDENCYPART_GRANDPAR
(15,17),(17,5),-0.907361 # DEPENDENCYPART_GRANDPAR
(15,17),(17,10),-0.40864 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-0.443997 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.260665 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.154853 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),-0.285441 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.0893942 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.0379886 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.13667 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.639445 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),-0.202817 # DEPENDENCYPART_GRANDPAR
(15,17),(17,24),-0.384414 # DEPENDENCYPART_GRANDPAR
(15,17),(17,26),-0.355507 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-0.312501 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.467956 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.275956 # DEPENDENCYPART_GRANDPAR
(15,19),(19,15),-0.208015 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,19),(19,17),-0.314158 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),0.0536654 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.0981742 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.204777 # DEPENDENCYPART_GRANDPAR
(15,19),(19,24),-0.279753 # DEPENDENCYPART_GRANDPAR
(15,20),(20,1),-0.557484 # DEPENDENCYPART_GRANDPAR
(15,20),(20,10),-0.343723 # DEPENDENCYPART_GRANDPAR
(15,20),(20,17),-0.316225 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),-0.112895 # DEPENDENCYPART_GRANDPAR
(15,22),(22,24),-0.332853 # DEPENDENCYPART_GRANDPAR
(15,24),(24,1),-0.622401 # DEPENDENCYPART_GRANDPAR
(15,24),(24,5),-0.907361 # DEPENDENCYPART_GRANDPAR
(15,24),(24,11),-0.443997 # DEPENDENCYPART_GRANDPAR
(15,24),(24,15),-0.154853 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,24),(24,17),-0.260996 # DEPENDENCYPART_GRANDPAR
(15,24),(24,19),0.127657 # DEPENDENCYPART_GRANDPAR
(15,24),(24,20),-0.0398271 # DEPENDENCYPART_GRANDPAR
(15,24),(24,21),-0.00987605 # DEPENDENCYPART_GRANDPAR
(15,24),(24,22),-0.443951 # DEPENDENCYPART_GRANDPAR
(15,24),(24,23),-0.12117 # DEPENDENCYPART_GRANDPAR
(15,24),(24,25),-0.274142 # DEPENDENCYPART_GRANDPAR
(15,24),(24,26),-0.355507 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.238536 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),-0.309035 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.185857 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.241547 # DEPENDENCYPART_GRANDPAR
(16,10),(10,13),-0.212596 # DEPENDENCYPART_GRANDPAR
(16,15),(15,5),-0.367214 # DEPENDENCYPART_GRANDPAR
(16,15),(15,8),-0.359345 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.438765 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.260783 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.236043 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.345389 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-0.842586 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.302747 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.443721 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.539885 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.520318 # DEPENDENCYPART_GRANDPAR
(16,15),(15,22),-0.583229 # DEPENDENCYPART_GRANDPAR
(16,15),(15,24),-0.60846 # DEPENDENCYPART_GRANDPAR
(16,15),(15,26),-0.271102 # DEPENDENCYPART_GRANDPAR
(16,17),(17,1),-0.643843 # DEPENDENCYPART_GRANDPAR
(16,17),(17,5),-0.604569 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.576717 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-0.471123 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.40706 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.494932 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.499362 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.23161 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.30864 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.28419 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.441021 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),-0.254871 # DEPENDENCYPART_GRANDPAR
(16,17),(17,24),-0.402737 # DEPENDENCYPART_GRANDPAR
(16,17),(17,26),-0.144979 # DEPENDENCYPART_GRANDPAR
(17,1),(1,2),-0.256914 # DEPENDENCYPART_GRANDPAR
(17,1),(1,3),-0.600776 # DEPENDENCYPART_GRANDPAR
(17,5),(5,1),-0.632458 # DEPENDENCYPART_GRANDPAR
(17,5),(5,3),-0.552053 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),-0.124138 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),-0.111522 # DEPENDENCYPART_GRANDPAR
(17,5),(5,11),-0.522047 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.332712 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.536613 # DEPENDENCYPART_GRANDPAR
(17,10),(10,13),-0.319705 # DEPENDENCYPART_GRANDPAR
(17,11),(11,1),-0.603983 # DEPENDENCYPART_GRANDPAR
(17,11),(11,2),-0.0799599 # DEPENDENCYPART_GRANDPAR
(17,11),(11,3),-0.497556 # DEPENDENCYPART_GRANDPAR
(17,11),(11,5),-0.947854 # DEPENDENCYPART_GRANDPAR
(17,11),(11,7),-0.712906 # DEPENDENCYPART_GRANDPAR
(17,11),(11,8),-0.371461 # DEPENDENCYPART_GRANDPAR
(17,11),(11,9),-0.367662 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),-0.388513 # DEPENDENCYPART_GRANDPAR
(17,11),(11,12),-1.46884 # DEPENDENCYPART_GRANDPAR
(17,11),(11,13),-0.316148 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),0.265741 # DEPENDENCYPART_GRANDPAR
(17,11),(11,16),0.257076 # DEPENDENCYPART_GRANDPAR
(17,11),(11,17),-0.681919 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,11),(11,19),-0.452058 # DEPENDENCYPART_GRANDPAR
(17,11),(11,21),-0.365725 # DEPENDENCYPART_GRANDPAR
(17,11),(11,22),-1.10219 # DEPENDENCYPART_GRANDPAR
(17,11),(11,24),-0.395751 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.418417 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-1.87113 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.260653 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),0.364243 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-0.607741 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,21),-0.337681 # DEPENDENCYPART_GRANDPAR
(17,13),(13,24),-0.321573 # DEPENDENCYPART_GRANDPAR
(17,15),(15,5),-1.06132 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-0.413593 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.50254 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.651077 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.171654 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.209853 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.369501 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-0.669167 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),0.123993 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.442354 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.587338 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-1.08373 # DEPENDENCYPART_GRANDPAR
(17,15),(15,24),-0.382999 # DEPENDENCYPART_GRANDPAR
(17,15),(15,26),-0.32688 # DEPENDENCYPART_GRANDPAR
(17,16),(16,1),-0.616626 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),-0.387202 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),0.250861 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-0.58111 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,8),-0.598726 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-0.936528 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.0871306 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-0.0250412 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.296657 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.431089 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.27657 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.0159523 # DEPENDENCYPART_GRANDPAR
(17,19),(19,24),0.0458747 # DEPENDENCYPART_GRANDPAR
(17,20),(20,1),-0.751638 # DEPENDENCYPART_GRANDPAR
(17,20),(20,10),-0.522132 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.298723 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,22),(22,20),-0.291291 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),-0.00722533 # DEPENDENCYPART_GRANDPAR
(17,24),(24,1),-0.816555 # DEPENDENCYPART_GRANDPAR
(17,24),(24,5),-1.34784 # DEPENDENCYPART_GRANDPAR
(17,24),(24,11),-0.912569 # DEPENDENCYPART_GRANDPAR
(17,24),(24,15),-0.0638846 # DEPENDENCYPART_GRANDPAR
(17,24),(24,17),-0.243495 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,24),(24,19),0.000122137 # DEPENDENCYPART_GRANDPAR
(17,24),(24,20),-0.218223 # DEPENDENCYPART_GRANDPAR
(17,24),(24,21),0.178949 # DEPENDENCYPART_GRANDPAR
(17,24),(24,22),-0.791331 # DEPENDENCYPART_GRANDPAR
(17,24),(24,23),-0.109696 # DEPENDENCYPART_GRANDPAR
(17,24),(24,25),-0.155937 # DEPENDENCYPART_GRANDPAR
(17,24),(24,26),-0.238934 # DEPENDENCYPART_GRANDPAR
(18,8),(8,1),-0.789313 # DEPENDENCYPART_GRANDPAR
(18,8),(8,2),-0.635844 # DEPENDENCYPART_GRANDPAR
(18,8),(8,3),-1.27277 # DEPENDENCYPART_GRANDPAR
(18,8),(8,5),-0.778583 # DEPENDENCYPART_GRANDPAR
(18,8),(8,7),-0.802609 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),-0.775488 # DEPENDENCYPART_GRANDPAR
(18,8),(8,10),-0.695077 # DEPENDENCYPART_GRANDPAR
(18,8),(8,11),-0.607611 # DEPENDENCYPART_GRANDPAR
(18,8),(8,12),-0.731627 # DEPENDENCYPART_GRANDPAR
(18,8),(8,15),-0.598681 # DEPENDENCYPART_GRANDPAR
(18,8),(8,17),-0.173993 # DEPENDENCYPART_GRANDPAR
(18,8),(8,21),-0.869665 # DEPENDENCYPART_GRANDPAR
(18,8),(8,24),-0.951939 # DEPENDENCYPART_GRANDPAR
(18,11),(11,1),-0.782722 # DEPENDENCYPART_GRANDPAR
(18,11),(11,2),-0.652869 # DEPENDENCYPART_GRANDPAR
(18,11),(11,3),-1.27734 # DEPENDENCYPART_GRANDPAR
(18,11),(11,5),-0.805387 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.869087 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.764322 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.795935 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.74159 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.700829 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.668008 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),-0.663184 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),-0.547703 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),-0.238496 # DEPENDENCYPART_GRANDPAR
(18,11),(11,19),-0.465482 # DEPENDENCYPART_GRANDPAR
(18,11),(11,21),-0.867658 # DEPENDENCYPART_GRANDPAR
(18,11),(11,22),-1.24996 # DEPENDENCYPART_GRANDPAR
(18,11),(11,24),-0.954476 # DEPENDENCYPART_GRANDPAR
(18,21),(21,1),-1.12396 # DEPENDENCYPART_GRANDPAR
(18,21),(21,3),-1.67663 # DEPENDENCYPART_GRANDPAR
(18,21),(21,5),-1.16005 # DEPENDENCYPART_GRANDPAR
(18,21),(21,8),-0.984873 # DEPENDENCYPART_GRANDPAR
(18,21),(21,9),-1.0448 # DEPENDENCYPART_GRANDPAR
(18,21),(21,10),-1.04394 # DEPENDENCYPART_GRANDPAR
(18,21),(21,11),-1.00592 # DEPENDENCYPART_GRANDPAR
(18,21),(21,12),-0.937801 # DEPENDENCYPART_GRANDPAR
(18,21),(21,13),-0.903039 # DEPENDENCYPART_GRANDPAR
(18,21),(21,15),-1.14465 # DEPENDENCYPART_GRANDPAR
(18,21),(21,16),-0.803191 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.71996 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.7309 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),-0.217164 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.315495 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-1.07572 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.441291 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.597621 # DEPENDENCYPART_GRANDPAR
(19,15),(15,5),0.335818 # DEPENDENCYPART_GRANDPAR
(19,15),(15,8),-0.419345 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),-0.101227 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.304992 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),0.0452391 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.104324 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.0936137 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),-0.403687 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),0.0753721 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-1.23506 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,20),-0.650862 # DEPENDENCYPART_GRANDPAR
(19,15),(15,22),-0.612019 # DEPENDENCYPART_GRANDPAR
(19,15),(15,24),-0.515594 # DEPENDENCYPART_GRANDPAR
(19,15),(15,26),-0.175275 # DEPENDENCYPART_GRANDPAR
(19,17),(17,1),-0.12211 # DEPENDENCYPART_GRANDPAR
(19,17),(17,5),0.335818 # DEPENDENCYPART_GRANDPAR
(19,17),(17,10),-0.101227 # DEPENDENCYPART_GRANDPAR
(19,17),(17,11),-0.304992 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),0.0452391 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.326866 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.178459 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),0.0753721 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.23506 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.650862 # DEPENDENCYPART_GRANDPAR
(19,17),(17,22),-0.612019 # DEPENDENCYPART_GRANDPAR
(19,17),(17,23),-0.604142 # DEPENDENCYPART_GRANDPAR
(19,17),(17,24),-0.515594 # DEPENDENCYPART_GRANDPAR
(19,17),(17,26),-0.175275 # DEPENDENCYPART_GRANDPAR
(19,18),(18,8),-0.448055 # DEPENDENCYPART_GRANDPAR
(19,18),(18,11),-0.327957 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.538089 # DEPENDENCYPART_GRANDPAR
(19,20),(20,1),-0.252836 # DEPENDENCYPART_GRANDPAR
(19,20),(20,10),-0.234481 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.681522 # DEPENDENCYPART_GRANDPAR
(19,21),(21,1),-0.27432 # DEPENDENCYPART_GRANDPAR
(19,21),(21,3),-0.54872 # DEPENDENCYPART_GRANDPAR
(19,21),(21,5),0.0913354 # DEPENDENCYPART_GRANDPAR
(19,21),(21,8),-0.650982 # DEPENDENCYPART_GRANDPAR
(19,21),(21,9),-0.249576 # DEPENDENCYPART_GRANDPAR
(19,21),(21,10),-0.256041 # DEPENDENCYPART_GRANDPAR
(19,21),(21,11),-0.547679 # DEPENDENCYPART_GRANDPAR
(19,21),(21,12),-0.632798 # DEPENDENCYPART_GRANDPAR
(19,21),(21,13),-0.237314 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-0.599849 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-0.403643 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.748556 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.125302 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.952373 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),-0.364654 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.387721 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.364276 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.233566 # DEPENDENCYPART_GRANDPAR
(19,24),(24,1),-0.266271 # DEPENDENCYPART_GRANDPAR
(19,24),(24,5),0.0907351 # DEPENDENCYPART_GRANDPAR
(19,24),(24,11),-0.518097 # DEPENDENCYPART_GRANDPAR
(19,24),(24,15),-0.555568 # DEPENDENCYPART_GRANDPAR
(19,24),(24,17),-0.704275 # DEPENDENCYPART_GRANDPAR
(19,24),(24,19),-0.896358 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,24),(24,20),-0.306405 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),-0.192653 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),-0.415878 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),-0.272959 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),0.101143 # DEPENDENCYPART_GRANDPAR
(19,24),(24,26),-0.0201717 # DEPENDENCYPART_GRANDPAR
(20,1),(1,2),-0.0514956 # DEPENDENCYPART_GRANDPAR
(20,1),(1,3),-0.193767 # DEPENDENCYPART_GRANDPAR
(20,10),(10,9),-0.0823339 # DEPENDENCYPART_GRANDPAR
(20,10),(10,11),-0.249794 # DEPENDENCYPART_GRANDPAR
(20,10),(10,13),-0.066162 # DEPENDENCYPART_GRANDPAR
(20,17),(17,1),-0.48336 # DEPENDENCYPART_GRANDPAR
(20,17),(17,5),-0.347335 # DEPENDENCYPART_GRANDPAR
(20,17),(17,10),-0.437601 # DEPENDENCYPART_GRANDPAR
(20,17),(17,11),-0.279665 # DEPENDENCYPART_GRANDPAR
(20,17),(17,13),-0.111456 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.301532 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.235962 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.065753 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.0604389 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-0.509493 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,22),-0.808622 # DEPENDENCYPART_GRANDPAR
(20,17),(17,23),-0.47983 # DEPENDENCYPART_GRANDPAR
(20,17),(17,24),-0.508332 # DEPENDENCYPART_GRANDPAR
(20,17),(17,26),-0.294764 # DEPENDENCYPART_GRANDPAR
(21,1),(1,2),-0.310935 # DEPENDENCYPART_GRANDPAR
(21,1),(1,3),-0.344232 # DEPENDENCYPART_GRANDPAR
(21,3),(3,1),-0.472023 # DEPENDENCYPART_GRANDPAR
(21,3),(3,2),-0.212418 # DEPENDENCYPART_GRANDPAR
(21,3),(3,4),-0.285043 # DEPENDENCYPART_GRANDPAR
(21,3),(3,5),-0.275258 # DEPENDENCYPART_GRANDPAR
(21,3),(3,7),-0.294902 # DEPENDENCYPART_GRANDPAR
(21,3),(3,8),-0.312651 # DEPENDENCYPART_GRANDPAR
(21,3),(3,10),-0.253521 # DEPENDENCYPART_GRANDPAR
(21,3),(3,16),-0.0386348 # DEPENDENCYPART_GRANDPAR
(21,3),(3,20),0.537837 # DEPENDENCYPART_GRANDPAR
(21,3),(3,21),-0.633036 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,3),(3,24),0.0180519 # DEPENDENCYPART_GRANDPAR
(21,5),(5,1),-0.409716 # DEPENDENCYPART_GRANDPAR
(21,5),(5,3),-0.32709 # DEPENDENCYPART_GRANDPAR
(21,5),(5,4),-0.324513 # DEPENDENCYPART_GRANDPAR
(21,5),(5,6),-0.314976 # DEPENDENCYPART_GRANDPAR
(21,5),(5,11),-0.255889 # DEPENDENCYPART_GRANDPAR
(21,8),(8,1),-0.311958 # DEPENDENCYPART_GRANDPAR
(21,8),(8,2),-0.18504 # DEPENDENCYPART_GRANDPAR
(21,8),(8,3),-0.305462 # DEPENDENCYPART_GRANDPAR
(21,8),(8,5),-0.247725 # DEPENDENCYPART_GRANDPAR
(21,8),(8,7),-0.351761 # DEPENDENCYPART_GRANDPAR
(21,8),(8,9),-0.137741 # DEPENDENCYPART_GRANDPAR
(21,8),(8,10),-0.20791 # DEPENDENCYPART_GRANDPAR
(21,8),(8,11),-0.347606 # DEPENDENCYPART_GRANDPAR
(21,8),(8,12),-0.495104 # DEPENDENCYPART_GRANDPAR
(21,8),(8,15),-0.00197986 # DEPENDENCYPART_GRANDPAR
(21,8),(8,17),0.0190422 # DEPENDENCYPART_GRANDPAR
(21,8),(8,21),-0.787942 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,8),(8,24),-0.213389 # DEPENDENCYPART_GRANDPAR
(21,9),(9,8),-0.343358 # DEPENDENCYPART_GRANDPAR
(21,9),(9,11),-0.357532 # DEPENDENCYPART_GRANDPAR
(21,10),(10,9),-0.134718 # DEPENDENCYPART_GRANDPAR
(21,10),(10,11),-0.312197 # DEPENDENCYPART_GRANDPAR
(21,10),(10,13),-0.302583 # DEPENDENCYPART_GRANDPAR
(21,11),(11,1),-0.391785 # DEPENDENCYPART_GRANDPAR
(21,11),(11,2),-0.220728 # DEPENDENCYPART_GRANDPAR
(21,11),(11,3),-0.328286 # DEPENDENCYPART_GRANDPAR
(21,11),(11,5),-0.241775 # DEPENDENCYPART_GRANDPAR
(21,11),(11,7),-0.43155 # DEPENDENCYPART_GRANDPAR
(21,11),(11,8),-0.303457 # DEPENDENCYPART_GRANDPAR
