# _root_ تَوَقَّعَت الحُكُومَةُ المِصْرِيَّةُ زِيادَةً فِي حَجْمِ مُوازَنَةِ السَنَةِ المُقْبِلَةِ بِ نِسْبَةِ 13 فِي المِئَةِ إِلَى 140 بِلْيُونَ جُنَيْهٍ ( 33 بِلْيُونَ دُولارٍ ) اِرْتِفاعاً مِن 8,126 بِلْيُونَ جُنَيْهٍ ( 7,29 بِلْيُونَ دُولارٍ ) لِ المُوازَنَةِ الحالِيَّةِ . وَ شَدَّدَ وَزِيرُ المالِ مِدْحَت حَسانَيْن فِي تَصْرِيحٍ لِ » الحَياَةِ « عَلَى ضَرُورَةِ أَن تَتَحَوَّلَ مُوازَنَةُ الدَوْلَةِ إِلَى » مُوازَنَةِ مَوارِدَ وَ بَرامِجَ وَ أَداءٍ وَ لَيْسَت مُوازَنَةِ إِنْفاقٍ « مُشِيراً إِلَى أَنَّ المُشْكِلَةَ تَكْمُنُ فِي تَراجُعِ حَجْمِ الإِيراداتِ وَ اِرْتِفاعِ حَجْمِ الإِنْفاقِ سَنَوِيّاً .
#goldHeads=0,1,2,1,4,5,6,7,8,4,10,11,12,13,4,19,16,17,15,19,20,21,19,4,24,29,26,27,25,29,30,31,29,24,34,35,0,0,0,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,64,64,60,58,60,60,60,56,66,64,66,64,39,69,70,73,71,73,78,75,76,74,78,79,80,78,0,
#predictedHeads=0,1,2,1,1,5,6,7,8,1,10,11,12,13,1,19,16,17,15,19,20,21,19,19,24,25,26,27,24,29,30,31,29,1,34,35,0,0,38,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,58,56,60,58,60,60,60,60,64,78,66,58,39,69,70,73,71,73,74,75,76,75,78,79,80,78,0,
(21,3),-2.17424 # DEPENDENCYPART_ARC
(21,4),-1.57611 # DEPENDENCYPART_ARC
(21,5),-1.44223 # DEPENDENCYPART_ARC
(21,6),-2.00626 # DEPENDENCYPART_ARC
(21,7),-1.85876 # DEPENDENCYPART_ARC
(21,8),-2.13722 # DEPENDENCYPART_ARC
(21,9),-2.35268 # DEPENDENCYPART_ARC
(21,10),-0.936862 # DEPENDENCYPART_ARC
(21,11),-1.65309 # DEPENDENCYPART_ARC
(21,12),-1.04685 # DEPENDENCYPART_ARC
(21,13),-1.0631 # DEPENDENCYPART_ARC
(21,14),-1.61453 # DEPENDENCYPART_ARC
(21,15),-1.0341 # DEPENDENCYPART_ARC
(21,16),-0.815386 # DEPENDENCYPART_ARC
(21,17),-0.558724 # DEPENDENCYPART_ARC
(21,18),-1.01981 # DEPENDENCYPART_ARC
(21,19),-0.108123 # DEPENDENCYPART_ARC
(21,20),-0.0663789 # DEPENDENCYPART_ARC
(21,22),2.77479 # DEPENDENCYPART_ARC
(21,23),-0.133718 # DEPENDENCYPART_ARC
(21,24),-0.175611 # DEPENDENCYPART_ARC
(21,25),-0.339442 # DEPENDENCYPART_ARC
(21,26),-0.716867 # DEPENDENCYPART_ARC
(21,27),-0.709276 # DEPENDENCYPART_ARC
(21,28),-0.0796972 # DEPENDENCYPART_ARC
(21,29),-0.942162 # DEPENDENCYPART_ARC
(21,30),-1.16345 # DEPENDENCYPART_ARC
(21,31),-1.27844 # DEPENDENCYPART_ARC
(21,32),-0.73756 # DEPENDENCYPART_ARC
(21,33),-1.2934 # DEPENDENCYPART_ARC
(21,34),-1.08088 # DEPENDENCYPART_ARC
(21,35),-2.29961 # DEPENDENCYPART_ARC
(21,36),-2.74173 # DEPENDENCYPART_ARC
(21,37),-1.87194 # DEPENDENCYPART_ARC
(21,38),-1.61361 # DEPENDENCYPART_ARC
(21,39),-3.11772 # DEPENDENCYPART_ARC
(21,40),-3.88911 # DEPENDENCYPART_ARC
(21,41),-2.32707 # DEPENDENCYPART_ARC
(21,42),-4.7773 # DEPENDENCYPART_ARC
(21,43),-3.84992 # DEPENDENCYPART_ARC
(21,44),-2.69455 # DEPENDENCYPART_ARC
(21,45),-4.3946 # DEPENDENCYPART_ARC
(21,46),-3.50177 # DEPENDENCYPART_ARC
(21,47),-4.40889 # DEPENDENCYPART_ARC
(21,48),-5.92331 # DEPENDENCYPART_ARC
(21,49),-3.27587 # DEPENDENCYPART_ARC
(21,50),-3.30346 # DEPENDENCYPART_ARC
(21,51),-4.84798 # DEPENDENCYPART_ARC
(21,52),-4.05086 # DEPENDENCYPART_ARC
(21,53),-6.68748 # DEPENDENCYPART_ARC
(21,54),-5.73769 # DEPENDENCYPART_ARC
(21,55),-5.02119 # DEPENDENCYPART_ARC
(21,56),-4.13785 # DEPENDENCYPART_ARC
(21,57),-6.12624 # DEPENDENCYPART_ARC
(21,58),-6.02475 # DEPENDENCYPART_ARC
(21,59),-5.50562 # DEPENDENCYPART_ARC
(21,60),-3.95837 # DEPENDENCYPART_ARC
(21,61),-6.7926 # DEPENDENCYPART_ARC
(21,62),-4.70448 # DEPENDENCYPART_ARC
(21,63),-7.80392 # DEPENDENCYPART_ARC
(21,64),-5.68499 # DEPENDENCYPART_ARC
(21,65),-9.03304 # DEPENDENCYPART_ARC
(21,66),-8.21633 # DEPENDENCYPART_ARC
(21,67),-7.5706 # DEPENDENCYPART_ARC
(21,68),-6.21014 # DEPENDENCYPART_ARC
(21,69),-8.14412 # DEPENDENCYPART_ARC
(21,70),-6.10634 # DEPENDENCYPART_ARC
(21,71),-6.97609 # DEPENDENCYPART_ARC
(21,72),-8.73052 # DEPENDENCYPART_ARC
(21,73),-9.80237 # DEPENDENCYPART_ARC
(21,74),-7.40323 # DEPENDENCYPART_ARC
(21,75),-9.99488 # DEPENDENCYPART_ARC
(21,76),-9.4076 # DEPENDENCYPART_ARC
(21,77),-9.00826 # DEPENDENCYPART_ARC
(21,78),-6.76976 # DEPENDENCYPART_ARC
(21,79),-10.8354 # DEPENDENCYPART_ARC
(21,80),-10.3543 # DEPENDENCYPART_ARC
(21,81),-10.0036 # DEPENDENCYPART_ARC
(21,82),-9.48049 # DEPENDENCYPART_ARC
(21,83),-7.51009 # DEPENDENCYPART_ARC
(22,1),-2.69884 # DEPENDENCYPART_ARC
(22,2),-2.47017 # DEPENDENCYPART_ARC
(22,3),-2.42793 # DEPENDENCYPART_ARC
(22,4),-2.54747 # DEPENDENCYPART_ARC
(22,5),-1.82108 # DEPENDENCYPART_ARC
(22,6),-2.65465 # DEPENDENCYPART_ARC
(22,7),-2.9718 # DEPENDENCYPART_ARC
(22,8),-3.11144 # DEPENDENCYPART_ARC
(22,9),-2.85904 # DEPENDENCYPART_ARC
(22,10),-1.12059 # DEPENDENCYPART_ARC
(22,11),-2.84266 # DEPENDENCYPART_ARC
(22,12),-1.05302 # DEPENDENCYPART_ARC
(22,13),-1.34269 # DEPENDENCYPART_ARC
(22,14),-2.64098 # DEPENDENCYPART_ARC
(22,15),-1.18976 # DEPENDENCYPART_ARC
(22,16),-0.945779 # DEPENDENCYPART_ARC
(22,17),-1.49231 # DEPENDENCYPART_ARC
(22,18),-1.67048 # DEPENDENCYPART_ARC
(22,19),-0.56786 # DEPENDENCYPART_ARC
(22,20),-0.442136 # DEPENDENCYPART_ARC
(22,21),-0.599862 # DEPENDENCYPART_ARC
(22,23),-1.10596 # DEPENDENCYPART_ARC
(22,24),-1.64113 # DEPENDENCYPART_ARC
(22,25),-1.64953 # DEPENDENCYPART_ARC
(22,26),-1.96432 # DEPENDENCYPART_ARC
(22,27),-3.23621 # DEPENDENCYPART_ARC
(22,28),-1.70157 # DEPENDENCYPART_ARC
(22,29),-2.05211 # DEPENDENCYPART_ARC
(22,30),-2.37805 # DEPENDENCYPART_ARC
(22,31),-3.70016 # DEPENDENCYPART_ARC
(22,32),-2.27264 # DEPENDENCYPART_ARC
(22,33),-2.50798 # DEPENDENCYPART_ARC
(22,34),-2.17617 # DEPENDENCYPART_ARC
(22,35),-3.74128 # DEPENDENCYPART_ARC
(22,36),-2.86449 # DEPENDENCYPART_ARC
(22,37),-2.60819 # DEPENDENCYPART_ARC
(22,38),-3.00267 # DEPENDENCYPART_ARC
(22,39),-3.65616 # DEPENDENCYPART_ARC
(22,40),-5.73586 # DEPENDENCYPART_ARC
(22,41),-4.07795 # DEPENDENCYPART_ARC
(22,42),-5.19589 # DEPENDENCYPART_ARC
(22,43),-4.86784 # DEPENDENCYPART_ARC
(22,44),-3.88704 # DEPENDENCYPART_ARC
(22,45),-5.75141 # DEPENDENCYPART_ARC
(22,46),-4.72315 # DEPENDENCYPART_ARC
(22,47),-5.43132 # DEPENDENCYPART_ARC
(22,48),-7.09583 # DEPENDENCYPART_ARC
(22,49),-4.27963 # DEPENDENCYPART_ARC
(22,50),-4.39951 # DEPENDENCYPART_ARC
(22,51),-6.35171 # DEPENDENCYPART_ARC
(22,52),-4.96841 # DEPENDENCYPART_ARC
(22,53),-6.74299 # DEPENDENCYPART_ARC
(22,54),-7.50802 # DEPENDENCYPART_ARC
(22,55),-6.80117 # DEPENDENCYPART_ARC
(22,56),-5.4088 # DEPENDENCYPART_ARC
(22,57),-7.20482 # DEPENDENCYPART_ARC
(22,58),-7.25075 # DEPENDENCYPART_ARC
(22,59),-7.08515 # DEPENDENCYPART_ARC
(22,60),-5.70806 # DEPENDENCYPART_ARC
(22,61),-8.1298 # DEPENDENCYPART_ARC
(22,62),-6.09689 # DEPENDENCYPART_ARC
(22,63),-9.00053 # DEPENDENCYPART_ARC
(22,64),-7.23183 # DEPENDENCYPART_ARC
(22,65),-9.15356 # DEPENDENCYPART_ARC
(22,66),-9.85118 # DEPENDENCYPART_ARC
(22,67),-9.24193 # DEPENDENCYPART_ARC
(22,68),-7.11692 # DEPENDENCYPART_ARC
(22,69),-10.0984 # DEPENDENCYPART_ARC
(22,70),-7.18223 # DEPENDENCYPART_ARC
(22,71),-8.60245 # DEPENDENCYPART_ARC
(22,72),-11.0823 # DEPENDENCYPART_ARC
(22,73),-10.361 # DEPENDENCYPART_ARC
(22,74),-8.49631 # DEPENDENCYPART_ARC
(22,75),-11.4748 # DEPENDENCYPART_ARC
(22,76),-11.1572 # DEPENDENCYPART_ARC
(22,77),-10.7246 # DEPENDENCYPART_ARC
(22,78),-8.68926 # DEPENDENCYPART_ARC
(22,79),-12.2803 # DEPENDENCYPART_ARC
(22,80),-12.1047 # DEPENDENCYPART_ARC
(22,81),-11.6601 # DEPENDENCYPART_ARC
(22,82),-11.5517 # DEPENDENCYPART_ARC
(22,83),-8.14817 # DEPENDENCYPART_ARC
(23,1),-1.96184 # DEPENDENCYPART_ARC
(23,2),-2.20761 # DEPENDENCYPART_ARC
(23,3),-0.819677 # DEPENDENCYPART_ARC
(23,4),-1.73909 # DEPENDENCYPART_ARC
(23,5),-1.48518 # DEPENDENCYPART_ARC
(23,6),-1.22411 # DEPENDENCYPART_ARC
(23,7),-0.946158 # DEPENDENCYPART_ARC
(23,8),-1.02268 # DEPENDENCYPART_ARC
(23,9),-0.957217 # DEPENDENCYPART_ARC
(23,10),-1.12301 # DEPENDENCYPART_ARC
(23,11),-0.897005 # DEPENDENCYPART_ARC
(23,12),-1.20118 # DEPENDENCYPART_ARC
(23,13),-1.07861 # DEPENDENCYPART_ARC
(23,14),-0.715877 # DEPENDENCYPART_ARC
(23,15),-0.875742 # DEPENDENCYPART_ARC
(23,16),-0.536362 # DEPENDENCYPART_ARC
(23,17),-0.43805 # DEPENDENCYPART_ARC
(23,18),-0.108873 # DEPENDENCYPART_ARC
(23,19),0.0516096 # DEPENDENCYPART_ARC
(23,20),0.0094421 # DEPENDENCYPART_ARC
(23,21),0.172251 # DEPENDENCYPART_ARC
(23,22),0.830205 # DEPENDENCYPART_ARC
(23,24),0.18907 # DEPENDENCYPART_ARC
(23,25),-0.312802 # DEPENDENCYPART_ARC
(23,26),0.0587572 # DEPENDENCYPART_ARC
(23,27),-0.612875 # DEPENDENCYPART_ARC
(23,28),-0.567818 # DEPENDENCYPART_ARC
(23,29),0.0160903 # DEPENDENCYPART_ARC
(23,30),-0.454491 # DEPENDENCYPART_ARC
(23,31),-0.801084 # DEPENDENCYPART_ARC
(23,32),-0.73295 # DEPENDENCYPART_ARC
(23,33),0.370993 # DEPENDENCYPART_ARC
(23,34),-1.03072 # DEPENDENCYPART_ARC
(23,35),-1.12967 # DEPENDENCYPART_ARC
(23,36),-0.979351 # DEPENDENCYPART_ARC
(23,37),-0.547277 # DEPENDENCYPART_ARC
(23,38),-1.10792 # DEPENDENCYPART_ARC
(23,39),-0.815928 # DEPENDENCYPART_ARC
(23,40),-1.62059 # DEPENDENCYPART_ARC
(23,41),-1.5901 # DEPENDENCYPART_ARC
(23,42),-1.32958 # DEPENDENCYPART_ARC
(23,43),-1.27198 # DEPENDENCYPART_ARC
(23,44),-2.41148 # DEPENDENCYPART_ARC
(23,45),-1.77668 # DEPENDENCYPART_ARC
(23,46),-2.07342 # DEPENDENCYPART_ARC
(23,47),-2.68908 # DEPENDENCYPART_ARC
(23,48),-1.5222 # DEPENDENCYPART_ARC
(23,49),-2.53295 # DEPENDENCYPART_ARC
(23,50),-2.20877 # DEPENDENCYPART_ARC
(23,51),-2.12164 # DEPENDENCYPART_ARC
(23,52),-2.09012 # DEPENDENCYPART_ARC
(23,53),-1.59357 # DEPENDENCYPART_ARC
(23,54),-2.57337 # DEPENDENCYPART_ARC
(23,55),-2.6919 # DEPENDENCYPART_ARC
(23,56),-2.43649 # DEPENDENCYPART_ARC
(23,57),-3.84871 # DEPENDENCYPART_ARC
(23,58),-2.86156 # DEPENDENCYPART_ARC
(23,59),-2.77093 # DEPENDENCYPART_ARC
(23,60),-3.01409 # DEPENDENCYPART_ARC
(23,61),-2.92134 # DEPENDENCYPART_ARC
(23,62),-3.00843 # DEPENDENCYPART_ARC
(23,63),-2.96893 # DEPENDENCYPART_ARC
(23,64),-3.50553 # DEPENDENCYPART_ARC
(23,65),-2.43817 # DEPENDENCYPART_ARC
(23,66),-3.73656 # DEPENDENCYPART_ARC
(23,67),-3.68409 # DEPENDENCYPART_ARC
(23,68),-5.2656 # DEPENDENCYPART_ARC
(23,69),-3.8669 # DEPENDENCYPART_ARC
(23,70),-3.66714 # DEPENDENCYPART_ARC
(23,71),-3.16081 # DEPENDENCYPART_ARC
(23,72),-4.05652 # DEPENDENCYPART_ARC
(23,73),-2.72827 # DEPENDENCYPART_ARC
(23,74),-5.97976 # DEPENDENCYPART_ARC
(23,75),-4.2564 # DEPENDENCYPART_ARC
(23,76),-4.32874 # DEPENDENCYPART_ARC
(23,77),-4.34437 # DEPENDENCYPART_ARC
(23,78),-4.06103 # DEPENDENCYPART_ARC
(23,79),-4.41497 # DEPENDENCYPART_ARC
(23,80),-4.55284 # DEPENDENCYPART_ARC
(23,81),-4.65288 # DEPENDENCYPART_ARC
(23,82),-4.90333 # DEPENDENCYPART_ARC
(23,83),-6.0885 # DEPENDENCYPART_ARC
(24,1),-2.12752 # DEPENDENCYPART_ARC
(24,2),-2.19663 # DEPENDENCYPART_ARC
(24,3),-2.29301 # DEPENDENCYPART_ARC
(24,4),-1.74867 # DEPENDENCYPART_ARC
(24,5),-1.57426 # DEPENDENCYPART_ARC
(24,6),-2.32804 # DEPENDENCYPART_ARC
(24,7),-2.28526 # DEPENDENCYPART_ARC
(24,8),-2.21637 # DEPENDENCYPART_ARC
(24,9),-2.43681 # DEPENDENCYPART_ARC
(24,10),-1.0625 # DEPENDENCYPART_ARC
(24,11),-2.14171 # DEPENDENCYPART_ARC
(24,12),-1.07915 # DEPENDENCYPART_ARC
(24,13),-1.18388 # DEPENDENCYPART_ARC
(24,14),-1.83267 # DEPENDENCYPART_ARC
(24,15),-1.19495 # DEPENDENCYPART_ARC
(24,16),-0.921964 # DEPENDENCYPART_ARC
(24,17),-1.12303 # DEPENDENCYPART_ARC
(24,18),-1.66556 # DEPENDENCYPART_ARC
(24,19),-0.740418 # DEPENDENCYPART_ARC
(24,20),-0.599198 # DEPENDENCYPART_ARC
(24,21),-0.711258 # DEPENDENCYPART_ARC
(24,22),-1.02403 # DEPENDENCYPART_ARC
(24,23),0.125262 # DEPENDENCYPART_ARC
(24,25),1.92044 # DEPENDENCYPART_ARC
(24,26),0.45875 # DEPENDENCYPART_ARC
(24,27),-1.17249 # DEPENDENCYPART_ARC
(24,28),0.105755 # DEPENDENCYPART_ARC
(24,29),0.682162 # DEPENDENCYPART_ARC
(24,30),-0.561043 # DEPENDENCYPART_ARC
(24,31),-1.80208 # DEPENDENCYPART_ARC
(24,32),-0.399118 # DEPENDENCYPART_ARC
(24,33),0.336097 # DEPENDENCYPART_ARC
(24,34),0.277888 # DEPENDENCYPART_ARC
(24,35),-1.93717 # DEPENDENCYPART_ARC
(24,36),-2.27729 # DEPENDENCYPART_ARC
(24,37),-0.227171 # DEPENDENCYPART_ARC
(24,38),-0.845322 # DEPENDENCYPART_ARC
(24,39),-1.26822 # DEPENDENCYPART_ARC
(24,40),-3.72363 # DEPENDENCYPART_ARC
(24,41),-2.32604 # DEPENDENCYPART_ARC
(24,42),-3.62438 # DEPENDENCYPART_ARC
(24,43),-3.10883 # DEPENDENCYPART_ARC
(24,44),-1.14984 # DEPENDENCYPART_ARC
(24,45),-3.4567 # DEPENDENCYPART_ARC
(24,46),-1.90599 # DEPENDENCYPART_ARC
(24,47),-2.98618 # DEPENDENCYPART_ARC
(24,48),-5.69406 # DEPENDENCYPART_ARC
(24,49),-1.66508 # DEPENDENCYPART_ARC
(24,50),-2.17739 # DEPENDENCYPART_ARC
(24,51),-4.5984 # DEPENDENCYPART_ARC
(24,52),-2.89699 # DEPENDENCYPART_ARC
(24,53),-4.54284 # DEPENDENCYPART_ARC
(24,54),-5.31326 # DEPENDENCYPART_ARC
(24,55),-4.79055 # DEPENDENCYPART_ARC
(24,56),-3.0014 # DEPENDENCYPART_ARC
(24,57),-4.71824 # DEPENDENCYPART_ARC
(24,58),-5.58607 # DEPENDENCYPART_ARC
(24,59),-5.04633 # DEPENDENCYPART_ARC
(24,60),-3.67125 # DEPENDENCYPART_ARC
(24,61),-6.16835 # DEPENDENCYPART_ARC
(24,62),-4.16802 # DEPENDENCYPART_ARC
(24,63),-6.60051 # DEPENDENCYPART_ARC
(24,64),-4.56801 # DEPENDENCYPART_ARC
(24,65),-6.92136 # DEPENDENCYPART_ARC
(24,66),-7.98581 # DEPENDENCYPART_ARC
(24,67),-7.27945 # DEPENDENCYPART_ARC
(24,68),-4.32773 # DEPENDENCYPART_ARC
(24,69),-7.95856 # DEPENDENCYPART_ARC
(24,70),-5.03265 # DEPENDENCYPART_ARC
(24,71),-6.5223 # DEPENDENCYPART_ARC
(24,72),-9.19997 # DEPENDENCYPART_ARC
(24,73),-8.19202 # DEPENDENCYPART_ARC
(24,74),-6.13743 # DEPENDENCYPART_ARC
(24,75),-9.47895 # DEPENDENCYPART_ARC
(24,76),-9.14689 # DEPENDENCYPART_ARC
(24,77),-9.04374 # DEPENDENCYPART_ARC
(24,78),-6.57735 # DEPENDENCYPART_ARC
(24,79),-10.3361 # DEPENDENCYPART_ARC
(24,80),-10.0716 # DEPENDENCYPART_ARC
(24,81),-9.86572 # DEPENDENCYPART_ARC
(24,82),-9.5208 # DEPENDENCYPART_ARC
(24,83),-5.48395 # DEPENDENCYPART_ARC
(25,1),-1.83506 # DEPENDENCYPART_ARC
(25,2),-1.69707 # DEPENDENCYPART_ARC
(25,3),-1.51824 # DEPENDENCYPART_ARC
(25,4),-1.43912 # DEPENDENCYPART_ARC
(25,5),-3.02508 # DEPENDENCYPART_ARC
(25,6),-1.21357 # DEPENDENCYPART_ARC
(25,7),-1.35176 # DEPENDENCYPART_ARC
(25,8),-1.15733 # DEPENDENCYPART_ARC
(25,9),-1.09084 # DEPENDENCYPART_ARC
(25,10),-1.2163 # DEPENDENCYPART_ARC
(25,11),-0.89793 # DEPENDENCYPART_ARC
(25,12),-0.889372 # DEPENDENCYPART_ARC
(25,13),-1.86843 # DEPENDENCYPART_ARC
(25,14),-0.487303 # DEPENDENCYPART_ARC
(25,15),-1.25992 # DEPENDENCYPART_ARC
(25,16),-0.72779 # DEPENDENCYPART_ARC
(25,17),-0.821385 # DEPENDENCYPART_ARC
(25,18),-0.543758 # DEPENDENCYPART_ARC
(25,19),-0.442754 # DEPENDENCYPART_ARC
(25,20),-0.568731 # DEPENDENCYPART_ARC
(25,21),-0.382046 # DEPENDENCYPART_ARC
(25,22),-0.191215 # DEPENDENCYPART_ARC
(25,23),-0.277959 # DEPENDENCYPART_ARC
(25,24),0.844662 # DEPENDENCYPART_ARC
(25,26),2.1139 # DEPENDENCYPART_ARC
(25,27),0.778817 # DEPENDENCYPART_ARC
(25,28),0.157732 # DEPENDENCYPART_ARC
(25,29),0.50588 # DEPENDENCYPART_ARC
(25,30),-0.0930937 # DEPENDENCYPART_ARC
(25,31),-0.656158 # DEPENDENCYPART_ARC
(25,32),-0.586186 # DEPENDENCYPART_ARC
(25,33),-0.442493 # DEPENDENCYPART_ARC
(25,34),-0.518794 # DEPENDENCYPART_ARC
(25,35),-0.435996 # DEPENDENCYPART_ARC
(25,36),-1.0004 # DEPENDENCYPART_ARC
(25,37),-1.48151 # DEPENDENCYPART_ARC
(25,38),-1.38926 # DEPENDENCYPART_ARC
(25,39),-1.48774 # DEPENDENCYPART_ARC
(25,40),-1.64344 # DEPENDENCYPART_ARC
(25,41),-1.70271 # DEPENDENCYPART_ARC
(25,42),-2.00397 # DEPENDENCYPART_ARC
(25,43),-1.81779 # DEPENDENCYPART_ARC
(25,44),-2.50656 # DEPENDENCYPART_ARC
(25,45),-1.65383 # DEPENDENCYPART_ARC
(25,46),-1.74305 # DEPENDENCYPART_ARC
(25,47),-2.44421 # DEPENDENCYPART_ARC
(25,48),-2.04182 # DEPENDENCYPART_ARC
(25,49),-1.09547 # DEPENDENCYPART_ARC
(25,50),-2.61183 # DEPENDENCYPART_ARC
(25,51),-2.26062 # DEPENDENCYPART_ARC
(25,52),-1.81333 # DEPENDENCYPART_ARC
(25,53),-2.8078 # DEPENDENCYPART_ARC
(25,54),-3.11244 # DEPENDENCYPART_ARC
(25,55),-3.27219 # DEPENDENCYPART_ARC
(25,56),-2.82516 # DEPENDENCYPART_ARC
(25,57),-4.05419 # DEPENDENCYPART_ARC
(25,58),-3.75529 # DEPENDENCYPART_ARC
(25,59),-3.86501 # DEPENDENCYPART_ARC
(25,60),-4.01939 # DEPENDENCYPART_ARC
(25,61),-4.08007 # DEPENDENCYPART_ARC
(25,62),-4.65578 # DEPENDENCYPART_ARC
(25,63),-4.43288 # DEPENDENCYPART_ARC
(25,64),-5.94215 # DEPENDENCYPART_ARC
(25,65),-3.8765 # DEPENDENCYPART_ARC
(25,66),-5.34457 # DEPENDENCYPART_ARC
(25,67),-5.34258 # DEPENDENCYPART_ARC
(25,68),-2.9877 # DEPENDENCYPART_ARC
(25,69),-3.75604 # DEPENDENCYPART_ARC
(25,70),-4.56112 # DEPENDENCYPART_ARC
(25,71),-7.57586 # DEPENDENCYPART_ARC
(25,72),-5.8204 # DEPENDENCYPART_ARC
(25,73),-4.77835 # DEPENDENCYPART_ARC
(25,74),-6.55338 # DEPENDENCYPART_ARC
(25,75),-5.26139 # DEPENDENCYPART_ARC
(25,76),-6.18753 # DEPENDENCYPART_ARC
(25,77),-6.15498 # DEPENDENCYPART_ARC
(25,78),-7.70046 # DEPENDENCYPART_ARC
(25,79),-6.5468 # DEPENDENCYPART_ARC
(25,80),-6.74736 # DEPENDENCYPART_ARC
(25,81),-6.76804 # DEPENDENCYPART_ARC
(25,82),-4.52178 # DEPENDENCYPART_ARC
(25,83),-8.04174 # DEPENDENCYPART_ARC
(26,1),-1.4504 # DEPENDENCYPART_ARC
(26,2),-2.22367 # DEPENDENCYPART_ARC
(26,3),-1.49298 # DEPENDENCYPART_ARC
(26,4),-2.21535 # DEPENDENCYPART_ARC
(26,5),-1.51889 # DEPENDENCYPART_ARC
(26,6),-1.58367 # DEPENDENCYPART_ARC
(26,7),-1.44527 # DEPENDENCYPART_ARC
(26,8),-1.42232 # DEPENDENCYPART_ARC
(26,9),-1.24526 # DEPENDENCYPART_ARC
(26,10),-1.08794 # DEPENDENCYPART_ARC
(26,11),-1.30533 # DEPENDENCYPART_ARC
(26,12),-1.39379 # DEPENDENCYPART_ARC
(26,13),-0.933404 # DEPENDENCYPART_ARC
(26,14),-1.09229 # DEPENDENCYPART_ARC
(26,15),-0.590648 # DEPENDENCYPART_ARC
(26,16),-1.08549 # DEPENDENCYPART_ARC
(26,17),-0.865734 # DEPENDENCYPART_ARC
(26,18),-0.694157 # DEPENDENCYPART_ARC
(26,19),-0.588665 # DEPENDENCYPART_ARC
(26,20),-0.971908 # DEPENDENCYPART_ARC
(26,21),-0.378573 # DEPENDENCYPART_ARC
(26,22),-0.125791 # DEPENDENCYPART_ARC
(26,23),-0.580856 # DEPENDENCYPART_ARC
(26,24),0.225306 # DEPENDENCYPART_ARC
(26,25),0.95203 # DEPENDENCYPART_ARC
(26,27),2.63516 # DEPENDENCYPART_ARC
(26,28),0.671638 # DEPENDENCYPART_ARC
(26,29),-0.174296 # DEPENDENCYPART_ARC
(26,30),-0.33549 # DEPENDENCYPART_ARC
(26,31),0.765379 # DEPENDENCYPART_ARC
(26,32),-0.633302 # DEPENDENCYPART_ARC
(26,33),-0.300676 # DEPENDENCYPART_ARC
(26,34),-0.490985 # DEPENDENCYPART_ARC
(26,35),-0.507138 # DEPENDENCYPART_ARC
(26,36),0.0596298 # DEPENDENCYPART_ARC
(26,37),-0.981441 # DEPENDENCYPART_ARC
(26,38),-1.12466 # DEPENDENCYPART_ARC
(26,39),-0.404069 # DEPENDENCYPART_ARC
(26,40),-1.31394 # DEPENDENCYPART_ARC
(26,41),-1.58566 # DEPENDENCYPART_ARC
(26,42),-0.96358 # DEPENDENCYPART_ARC
(26,43),-1.04615 # DEPENDENCYPART_ARC
(26,44),-2.92458 # DEPENDENCYPART_ARC
(26,45),-1.89789 # DEPENDENCYPART_ARC
(26,46),-2.13269 # DEPENDENCYPART_ARC
(26,47),-1.33948 # DEPENDENCYPART_ARC
(26,48),-1.28691 # DEPENDENCYPART_ARC
(26,49),-1.70585 # DEPENDENCYPART_ARC
(26,50),-2.67291 # DEPENDENCYPART_ARC
(26,51),-2.59349 # DEPENDENCYPART_ARC
(26,52),-1.94077 # DEPENDENCYPART_ARC
(26,53),-1.02477 # DEPENDENCYPART_ARC
(26,54),-2.79715 # DEPENDENCYPART_ARC
(26,55),-3.04711 # DEPENDENCYPART_ARC
(26,56),-3.58086 # DEPENDENCYPART_ARC
(26,57),-2.44387 # DEPENDENCYPART_ARC
(26,58),-3.56756 # DEPENDENCYPART_ARC
(26,59),-3.63425 # DEPENDENCYPART_ARC
(26,60),-2.32409 # DEPENDENCYPART_ARC
(26,61),-3.69624 # DEPENDENCYPART_ARC
(26,62),-2.29147 # DEPENDENCYPART_ARC
(26,63),-3.9224 # DEPENDENCYPART_ARC
(26,64),-2.82823 # DEPENDENCYPART_ARC
(26,65),-1.58469 # DEPENDENCYPART_ARC
(26,66),-4.02088 # DEPENDENCYPART_ARC
(26,67),-4.72 # DEPENDENCYPART_ARC
(26,68),-4.36072 # DEPENDENCYPART_ARC
(26,69),-1.84921 # DEPENDENCYPART_ARC
(26,70),-6.23983 # DEPENDENCYPART_ARC
(26,71),-3.22885 # DEPENDENCYPART_ARC
(26,72),-4.89162 # DEPENDENCYPART_ARC
(26,73),-2.05592 # DEPENDENCYPART_ARC
(26,74),-8.31717 # DEPENDENCYPART_ARC
(26,75),-5.42391 # DEPENDENCYPART_ARC
(26,76),-5.58146 # DEPENDENCYPART_ARC
(26,77),-5.51429 # DEPENDENCYPART_ARC
(26,78),-3.14038 # DEPENDENCYPART_ARC
(26,79),-5.63898 # DEPENDENCYPART_ARC
